id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2734808297,250,44,1,26,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,33.1,80.3,2024-10-18T17:27:27.526Z,2024-10-18T19:13:48Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290320885,56,Back,5290430969,233,234,5290320887,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808259,235,61,1,26,44,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,27.7,2024-10-18T17:27:28.146Z,2024-10-18T17:55:04Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290320731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808277,236,5,1,26,46,b8oqgvx1ijeyn6y1cn6929ix4,0,72.6,-1.6,2024-10-18T17:27:29.726Z,2024-10-18T19:15:13Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290320817,56,Right,5290942311,233,251,5290320819,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808345,251,5,1,26,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,101.6,2024-10-18T17:27:29.726Z,2024-10-18T19:15:12Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290321153,347,,5290942283,233,236,5290321151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808385,252,1,1,26,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.8,100.0,2024-10-18T17:27:41.359Z,2024-10-18T17:27:44Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290321345,141,87.4,5290321341,56,Back,5290321349,213,5.71,5290321347,212,17.9,5290321339,107,,5290321343,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808389,253,61,1,27,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.9,88.4,2024-10-18T17:27:43.819Z,2024-10-18T17:27:44Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5290321373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808397,237,3,1,27,1,b8oqgvx1ijeyn6y1cn6929ix4,1,59.3,12.7,2024-10-18T17:27:45.118Z,2024-10-18T19:10:10Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290321451,233,254,5290321435,286,,5290321433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808391,254,45,1,27,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,40.7,87.3,2024-10-18T17:27:45.118Z,2024-10-18T19:10:10Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5290321393,56,Back,5290321471,233,237,5290321395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808411,239,1,1,27,2,b8oqgvx1ijeyn6y1cn6929ix4,0,66.2,10.7,2024-10-18T17:27:46.037Z,2024-10-18T17:27:48Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290321493,140,89.3,5290321497,212,24.3,5290321499,213,0.01,5290321491,56,Right,5290321495,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808431,240,83,1,27,8,b8oqgvx1ijeyn6y1cn6929ix4,0,86.7,7.4,2024-10-18T17:27:51.454Z,2024-10-18T17:27:57Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290321817,399,5z7y55t2o577r8ki3i5855as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808459,256,1,1,27,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,22.1,95.9,2024-10-18T17:27:54.095Z,2024-10-18T17:27:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290321779,141,96.3,5290321775,56,Back,5290321783,213,0.03,5290321777,140,30.0,5290321781,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808455,241,8,1,27,12,b8oqgvx1ijeyn6y1cn6929ix4,1,75.3,5.5,2024-10-18T17:27:55.605Z,2024-10-18T17:27:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290321759,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808479,257,56,1,27,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,97.7,2024-10-18T17:27:57.479Z,2024-10-18T17:27:58Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290321861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808465,242,5,1,27,14,b8oqgvx1ijeyn6y1cn6929ix4,0,71.8,-1.5,2024-10-18T17:27:58.047Z,2024-10-18T19:14:34Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5290322383,233,258,5290321805,347,,5290321803,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808579,258,5,1,27,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.2,101.5,2024-10-18T17:27:58.047Z,2024-10-18T19:14:33Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290322349,56,Back,5290322351,347,,5290322367,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808615,259,1,1,27,24,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.4,100.0,2024-10-18T17:28:07.503Z,2024-10-18T17:28:13Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290322619,141,85.9,5290322615,56,Left,5290322613,107,,5290322617,140,69.9,5290322625,1,,5290322621,212,41.9,5290322623,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808625,243,44,1,27,29,b8oqgvx1ijeyn6y1cn6929ix4,1,31.3,15.8,2024-10-18T17:28:12.302Z,2024-10-18T19:13:49Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290322713,233,260,5290322669,56,Back,5290322671,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808623,260,44,1,27,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,68.7,84.2,2024-10-18T17:28:12.303Z,2024-10-18T19:13:49Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5290322759,233,243,5290322667,286,,5290322665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808653,244,1,1,27,29,b8oqgvx1ijeyn6y1cn6929ix4,1,34.9,13.8,2024-10-18T17:28:12.997Z,2024-10-18T17:28:15Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290322825,140,64.0,5290322829,212,31.5,5290322821,3,,5290322827,141,24.9,5290322823,56,Center,5290322831,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808677,246,1,1,27,31,b8oqgvx1ijeyn6y1cn6929ix4,1,64.2,28.0,2024-10-18T17:28:14.478Z,2024-10-18T17:28:17Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290322955,213,1.48,5290322943,56,Center,5290322945,140,65.5,5290322949,141,50.1,5290322953,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808711,247,1,1,27,33,b8oqgvx1ijeyn6y1cn6929ix4,1,71.1,53.3,2024-10-18T17:28:17.038Z,2024-10-18T17:28:20Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290323125,212,23.9,5290323121,140,89.4,5290323127,213,0.63,5290323123,141,74.1,5290323119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808739,248,1,1,27,37,b8oqgvx1ijeyn6y1cn6929ix4,0,89.7,74.1,2024-10-18T17:28:20.478Z,2024-10-18T20:57:12Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290323233,212,20.0,5290323229,140,96.9,5290323227,56,Center,5290323231,141,46.9,5290323235,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808867,261,12,1,27,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,2.2,55.5,2024-10-18T17:28:23.302Z,2024-10-18T19:18:15Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290323855,212,4.0,5290323847,56,Back,5290323857,213,2.55,5290323849,140,0.0,5290323905,167,,5290323853,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808757,249,6,1,27,41,b8oqgvx1ijeyn6y1cn6929ix4,1,99.0,44.0,2024-10-18T17:28:24.446Z,2024-10-18T19:11:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290323385,56,Center,5290921211,233,262,5290323387,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808873,262,6,1,27,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,1.0,56.0,2024-10-18T17:28:24.446Z,2024-10-18T19:11:40Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290921285,233,249,5290323929,73,,5290323927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808937,250,27,1,28,4,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T17:28:47.263Z,2024-10-18T17:28:50Z,,,,,5290324279,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808945,263,27,1,28,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T17:28:47.263Z,2024-10-18T17:28:51Z,,,,,5290324275,41,Injury,5290324277,53,5i6n6yne6fh410vk7p7kkokmi,5290324295,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809219,251,28,1,28,37,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T17:29:20.912Z,2024-10-18T17:29:22Z,,,,,5290325827,55,250,5290325933,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809223,264,28,1,28,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T17:29:20.912Z,2024-10-18T17:29:22Z,,,,,5290325861,55,263,5290325959,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809425,254,1,1,28,59,b8oqgvx1ijeyn6y1cn6929ix4,1,99.9,0.7000000000000001,2024-10-18T17:29:42.502Z,2024-10-18T17:29:54Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290327057,141,5.2,5290327061,213,2.93,5290327053,56,Right,5290327059,212,14.4,5290327055,140,86.5,5290327051,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809439,255,1,1,29,0,b8oqgvx1ijeyn6y1cn6929ix4,1,85.3,7.3,2024-10-18T17:29:43.631Z,2024-10-18T17:29:45Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5290327133,212,9.4,5290327129,140,94.1,5290327135,213,0.18,5290327131,141,9.8,5290327127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809457,256,1,1,29,2,b8oqgvx1ijeyn6y1cn6929ix4,0,94.6,9.8,2024-10-18T17:29:45.351Z,2024-10-18T17:29:50Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290327259,212,27.5,5290327251,155,,5290327255,140,94.7,5290327253,56,Center,5290327261,213,1.57,5290327257,141,50.3,5290327249,2,,5290327519,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809499,265,11,1,29,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.7,48.7,2024-10-18T17:29:49.528Z,2024-10-18T17:29:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290327473,56,Back,5290327533,233,256,5290327475,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809613,266,1,1,29,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.4,47.3,2024-10-18T17:29:57.735Z,2024-10-18T17:30:03Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290328191,56,Back,5290328189,123,,5290328193,140,25.3,5290328197,141,12.0,5290328203,213,5.29,5290328201,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809685,267,1,1,29,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,16.4,2024-10-18T17:30:03.039Z,2024-10-18T17:30:13Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5290328589,56,Back,5290328595,212,29.2,5290328591,140,8.1,5290328597,213,2.51,5290328593,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809707,268,1,1,29,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,16.2,24.0,2024-10-18T17:30:12.752Z,2024-10-18T17:30:16Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5290328753,140,77.2,5290328761,1,,5290328749,157,,5290328757,212,64.4,5290328755,141,13.8,5290328751,56,Right,5290328759,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809719,257,1,1,29,33,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,77.8,2024-10-18T17:30:16.927Z,2024-10-18T17:30:17Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290328795,3,,5290328799,140,40.9,5290328797,56,Back,5290328807,212,11.3,5290328809,213,0.24,5290328805,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809737,258,43,1,29,36,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T17:30:19.399Z,2024-10-18T17:30:42Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5290329245,399,1n4eldqa7h9jvcx1693zqu06i,5290330251,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809773,269,50,1,29,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.6,3.2,2024-10-18T17:30:21.686Z,2024-10-18T19:09:58Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290329139,56,Right,5290329141,286,,5290329197,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809767,259,7,1,29,38,b8oqgvx1ijeyn6y1cn6929ix4,1,30.4,96.8,2024-10-18T17:30:21.687Z,2024-10-18T19:09:58Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290329165,233,269,5290329121,285,,5290329695,167,,5290329119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809845,260,5,1,29,40,b8oqgvx1ijeyn6y1cn6929ix4,0,33.4,101.4,2024-10-18T17:30:23.344Z,2024-10-18T19:14:35Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5290329549,56,Back,5290329637,233,271,5290329551,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809787,271,5,1,29,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.6,-1.4,2024-10-18T17:30:23.344Z,2024-10-18T19:14:34Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290329223,347,,5290329615,233,260,5290329221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809781,270,43,1,29,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-10-18T17:30:23.685Z,2024-10-18T17:30:32Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5290329587,144,61,5290329183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809881,272,1,1,29,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.7,0.0,2024-10-18T17:30:34.135Z,2024-10-18T17:30:35Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5290329713,141,17.4,5290329717,212,14.7,5290329721,213,2.04,5290329709,140,62.4,5290329701,107,,5290329705,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809885,273,1,1,29,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.4,17.4,2024-10-18T17:30:35.071Z,2024-10-18T17:30:35Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290329745,140,51.1,5290329749,212,24.0,5290329747,141,48.1,5290329751,213,2.09,5290329743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809909,274,1,1,29,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.1,48.1,2024-10-18T17:30:35.663Z,2024-10-18T17:30:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290329895,140,65.8,5290329899,212,25.5,5290329901,213,0.92,5290329893,56,Center,5290329897,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809931,275,1,1,29,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.4,79.6,2024-10-18T17:30:37.488Z,2024-10-18T17:30:40Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290330057,212,16.5,5290330053,140,82.5,5290330059,213,0.69,5290330055,141,95.0,5290330051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809995,276,1,1,29,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.1,98.6,2024-10-18T17:30:40.184Z,2024-10-18T17:30:45Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290330399,212,8.3,5290330395,140,77.8,5290330401,213,4.14,5290330397,141,88.4,5290330393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809987,261,83,1,30,0,b8oqgvx1ijeyn6y1cn6929ix4,0,19.6,17.7,2024-10-18T17:30:44.064Z,2024-10-18T17:30:46Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5290330449,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734809999,277,1,1,30,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.1,89.6,2024-10-18T17:30:44.831Z,2024-10-18T17:30:46Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5290330427,213,2.72,5290330423,141,94.7,5290330421,140,74.7,5290330425,212,8.5,5290330419,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810031,278,1,1,30,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,94.5,2024-10-18T17:30:45.959Z,2024-10-18T17:30:48Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290330619,56,Left,5290330623,141,85.0,5290330627,213,3.73,5290330621,140,65.7,5290330625,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810111,279,1,1,30,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.1,84.2,2024-10-18T17:30:47.943Z,2024-10-18T17:30:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290330993,140,49.4,5290330997,212,22.4,5290330995,141,60.3,5290330999,213,3.95,5290330991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810083,262,43,1,30,9,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-10-18T17:30:52.559Z,2024-10-18T17:30:59Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290331313,144,83,5290331129,399,5z7y55t2o577r8ki3i5855as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810115,280,4,1,30,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.3,54.2,2024-10-18T17:30:53.824Z,2024-10-18T19:09:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290331275,13,,5290331279,265,,5290331309,233,263,5290331037,286,,5290331277,152,,5290331035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810131,263,4,1,30,10,b8oqgvx1ijeyn6y1cn6929ix4,0,45.7,45.8,2024-10-18T17:30:53.825Z,2024-10-18T19:09:44Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5290331177,56,Back,5290331175,13,,5290331179,152,,5290331323,233,280,5290331181,265,,5290331183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810201,281,1,1,30,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.9,59.0,2024-10-18T17:30:59.816Z,2024-10-18T17:31:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5290331553,56,Left,5290331561,213,0.53,5290331549,155,,5290331557,141,93.8,5290331563,1,,5290331559,212,47.2,5290331555,140,93.8,5290331551,152,,5290331547,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810225,282,1,1,30,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,95.3,95.1,2024-10-18T17:31:04.495Z,2024-10-18T17:31:06Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5290331687,213,4.57,5290331683,141,48.7,5290331685,212,31.9,5290331681,140,91.0,5290331675,2,,5290331679,56,Center,5290331677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810233,264,12,1,30,23,b8oqgvx1ijeyn6y1cn6929ix4,1,10.2,50.7,2024-10-18T17:31:07.024Z,2024-10-18T17:31:11Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290331721,140,27.1,5290331725,212,28.3,5290331745,15,,5290331719,56,Back,5290331727,213,5.39,5290331723,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810289,265,3,1,30,27,b8oqgvx1ijeyn6y1cn6929ix4,0,26.6,16.8,2024-10-18T17:31:11.032Z,2024-10-18T17:31:16Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290332111,233,283,5290331987,285,,5290331985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810299,283,7,1,30,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.4,83.2,2024-10-18T17:31:11.033Z,2024-10-18T17:31:16Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290332021,286,,5290332015,167,,5290332055,233,265,5290332017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810441,266,5,1,30,28,b8oqgvx1ijeyn6y1cn6929ix4,1,28.4,-1.0,2024-10-18T17:31:12.120Z,2024-10-18T19:14:35Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5290332747,347,,5290332745,56,Back,5290332825,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810355,284,5,1,30,28,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.6,101.0,2024-10-18T17:31:12.120Z,2024-10-18T19:14:35Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5290332305,56,Left,5290332871,233,266,5290332307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810495,267,1,1,30,40,b8oqgvx1ijeyn6y1cn6929ix4,1,25.3,0.0,2024-10-18T17:31:23.768Z,2024-10-18T17:31:28Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290333119,212,29.3,5290333111,107,,5290333115,140,23.9,5290333113,56,Back,5290333117,141,41.9,5290333121,213,1.62,5290333123,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810541,268,1,1,30,45,b8oqgvx1ijeyn6y1cn6929ix4,1,26.4,48.1,2024-10-18T17:31:28.160Z,2024-10-18T17:31:32Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5290333371,56,Back,5290333383,212,19.1,5290333385,213,2.60,5290333381,141,62.6,5290333377,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810565,269,1,1,30,48,b8oqgvx1ijeyn6y1cn6929ix4,1,8.1,59.3,2024-10-18T17:31:31.961Z,2024-10-18T17:31:35Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5290333513,212,27.7,5290333515,213,4.80,5290333511,141,18.8,5290333507,56,Back,5290333509,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810607,270,1,1,30,52,b8oqgvx1ijeyn6y1cn6929ix4,1,10.5,17.0,2024-10-18T17:31:35.208Z,2024-10-18T17:31:39Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5290333731,141,4.9,5290333735,213,5.74,5290333727,56,Back,5290333729,140,23.6,5290333733,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810629,271,1,1,30,55,b8oqgvx1ijeyn6y1cn6929ix4,0,23.9,7.0,2024-10-18T17:31:39.056Z,2024-10-18T17:31:41Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5290333855,213,0.14,5290333847,56,Right,5290333851,141,15.6,5290333853,212,40.9,5290333857,1,,5290333849,140,62.5,5290333845,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734810637,285,1,1,30,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,45.6,88.7,2024-10-18T17:31:41.039Z,2024-10-18T17:31:41Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5290333881,140,56.6,5290333885,212,11.6,5290333877,3,,5290333887,213,0.00,5290333883,141,88.7,5290333879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
