id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/18/value
2817829331,192,1,1,21,32,8cfkisxf1fkxdqtt6tx1tup48,1,33.7,69.0,2025-05-22T17:22:13.795Z,2025-05-22T17:22:36Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744197725,141,80.0,5744198617,189,,5744197729,213,2.57,5744197721,56,Back,5744197723,140,22.7,5744197727,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829351,193,1,1,21,33,8cfkisxf1fkxdqtt6tx1tup48,1,22.7,80.0,2025-05-22T17:22:14.819Z,2025-05-22T17:22:17Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744197847,212,10.4,5744197843,140,29.3,5744197841,56,Back,5744197849,213,0.85,5744197845,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829355,194,1,1,21,36,8cfkisxf1fkxdqtt6tx1tup48,0,29.3,91.5,2025-05-22T17:22:17.475Z,2025-05-22T17:22:18Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744197893,1,,5744197885,140,65.8,5744197891,213,6.16,5744197889,212,38.6,5744197881,155,,5744197887,141,84.7,5744197883,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829381,233,1,1,21,38,b2vft81kyjurzbmekvgrqwr64,1,34.5,12.5,2025-05-22T17:22:19.074Z,2025-05-23T10:41:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744198001,3,,5744198007,141,19.9,5744198003,56,Back,5744198011,213,0.33,5744198005,140,48.4,5744198009,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829387,235,1,1,21,39,b2vft81kyjurzbmekvgrqwr64,1,48.4,15.6,2025-05-22T17:22:20.730Z,2025-05-23T10:41:25Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744198057,56,Back,5744198069,213,2.33,5744198083,156,,5744198061,140,36.9,5744198067,212,17.5,5744198065,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829415,236,1,1,21,42,b2vft81kyjurzbmekvgrqwr64,1,31.2,37.7,2025-05-22T17:22:23.290Z,2025-05-22T17:22:26Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744198229,213,1.58,5744198221,140,31.1,5744198223,141,60.3,5744198217,56,Back,5744198227,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829441,237,1,1,21,45,b2vft81kyjurzbmekvgrqwr64,1,31.2,60.1,2025-05-22T17:22:26.250Z,2025-05-23T10:41:37Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744198347,56,Back,5744198355,213,4.53,5744198349,140,28.1,5744198351,141,34.4,5744198353,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829455,238,1,1,21,49,b2vft81kyjurzbmekvgrqwr64,1,20.9,38.2,2025-05-22T17:22:30.425Z,2025-05-22T17:22:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744198405,212,17.3,5744198399,56,Back,5744198401,140,19.8,5744198407,213,4.65,5744198403,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829527,239,1,1,21,51,b2vft81kyjurzbmekvgrqwr64,1,19.8,12.8,2025-05-22T17:22:32.266Z,2025-05-22T17:22:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744198897,141,44.2,5744198893,56,Back,5744198901,213,2.01,5744198899,212,23.6,5744198895,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829535,240,1,1,22,5,b2vft81kyjurzbmekvgrqwr64,1,18.1,36.0,2025-05-22T17:22:46.002Z,2025-05-23T10:41:56Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5744198957,56,Back,5744198965,213,1.71,5744198961,141,58.7,5744198959,140,16.0,5744198963,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829551,241,1,1,22,7,b2vft81kyjurzbmekvgrqwr64,1,18.5,58.1,2025-05-22T17:22:48.466Z,2025-05-23T10:42:06Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744199057,213,3.64,5744199053,141,45.6,5744199051,140,3.7,5744199047,56,Back,5744199055,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829555,242,1,1,22,10,b2vft81kyjurzbmekvgrqwr64,1,4.8,48.9,2025-05-22T17:22:51.098Z,2025-05-23T10:42:25Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5744199081,141,27.8,5744199077,56,Back,5744199083,212,14.7,5744199085,213,4.94,5744199079,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829571,243,1,1,22,11,b2vft81kyjurzbmekvgrqwr64,1,10.4,31.8,2025-05-22T17:22:52.322Z,2025-05-22T17:22:55Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744199179,140,64.0,5744199175,157,,5744199185,213,0.12,5744199187,1,,5744199183,212,56.7,5744199177,56,Center,5744199181,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829575,244,1,1,22,14,b2vft81kyjurzbmekvgrqwr64,1,64.0,41.6,2025-05-22T17:22:55.434Z,2025-05-22T17:22:56Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744199199,141,33.1,5744199201,212,13.3,5744199197,140,52.6,5744199203,213,3.59,5744199195,56,Center,5744199241,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829629,245,1,1,22,18,b2vft81kyjurzbmekvgrqwr64,1,62.4,39.5,2025-05-22T17:22:59.226Z,2025-05-23T10:42:51Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744199509,212,26.3,5744199511,213,5.67,5744199507,141,17.2,5744199503,56,Right,5744199505,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829921,255,1,1,22,19,b2vft81kyjurzbmekvgrqwr64,0,84.5,10.9,2025-05-22T17:23:00.409Z,2025-05-22T17:24:47Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744202083,236,,5744201091,212,5.9,5744201093,213,1.70,5744202089,286,,5744201085,56,Right,5744201087,140,83.8,5744201089,141,19.5,5744202085,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829611,195,74,1,22,19,8cfkisxf1fkxdqtt6tx1tup48,1,19.6,81.7,2025-05-22T17:23:00.410Z,2025-05-22T19:04:26Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744199403,56,Back,5744202103,233,255,5744199405,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829615,196,5,1,22,22,8cfkisxf1fkxdqtt6tx1tup48,0,16.5,101.2,2025-05-22T17:23:03.498Z,2025-05-22T17:26:10Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744199443,56,Back,5744199445,347,,5744199657,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829643,246,5,1,22,22,b2vft81kyjurzbmekvgrqwr64,1,83.5,-1.2,2025-05-22T17:23:03.498Z,2025-05-22T19:05:28Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744199593,347,,5744199623,233,196,5744199591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829683,247,1,1,22,30,b2vft81kyjurzbmekvgrqwr64,1,80.9,0.0,2025-05-22T17:23:11.801Z,2025-05-22T17:28:55Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744199791,141,23.4,5744199789,140,87.7,5744199793,212,17.8,5744199785,107,,5744199795,213,1.16,5744199787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829659,197,83,1,22,31,8cfkisxf1fkxdqtt6tx1tup48,0,13.0,78.2,2025-05-22T17:23:12.322Z,2025-05-22T17:28:57Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744210591,399,dwuxps3jv2852642q000wep6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829685,248,61,1,22,36,b2vft81kyjurzbmekvgrqwr64,0,93.0,27.9,2025-05-22T17:23:16.994Z,2025-05-22T17:23:17Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744199801,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829701,198,1,1,22,38,8cfkisxf1fkxdqtt6tx1tup48,0,3.6,89.3,2025-05-22T17:23:19.265Z,2025-05-23T10:44:17Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5744199873,213,6.23,5744199869,141,86.3,5744199871,212,38.0,5744199865,56,Back,5744199867,140,39.7,5744199863,157,,5744199875,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829733,249,1,1,22,43,b2vft81kyjurzbmekvgrqwr64,1,61.0,28.9,2025-05-22T17:23:24.179Z,2025-05-22T17:23:28Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744200069,212,15.5,5744200065,140,68.4,5744200071,213,5.24,5744200063,56,Right,5744200067,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829749,250,1,1,22,46,b2vft81kyjurzbmekvgrqwr64,1,67.2,8.9,2025-05-22T17:23:27.897Z,2025-05-22T17:23:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744200137,56,Center,5744200143,212,23.7,5744200141,141,43.4,5744200139,140,70.4,5744200145,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829759,251,1,1,22,50,b2vft81kyjurzbmekvgrqwr64,1,68.5,35.0,2025-05-22T17:23:31.425Z,2025-05-23T10:44:32Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744200199,56,Center,5744200201,140,55.6,5744200207,213,2.47,5744200203,141,50.7,5744200205,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829775,252,1,1,22,53,b2vft81kyjurzbmekvgrqwr64,1,64.2,70.1,2025-05-22T17:23:34.329Z,2025-05-23T10:44:39Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744200311,212,17.3,5744200305,56,Left,5744200313,213,1.16,5744200309,141,93.4,5744200307,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829791,253,1,1,22,57,b2vft81kyjurzbmekvgrqwr64,0,71.7,93.2,2025-05-22T17:23:38.369Z,2025-05-23T10:44:45Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744200397,1,,5744200393,212,47.5,5744200385,155,,5744889339,223,,5744200391,141,39.8,5744889341,20,,5744200389,140,100.0,5744200387,56,Center,5744200395,213,5.41,5744200383,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829875,199,5,1,22,59,8cfkisxf1fkxdqtt6tx1tup48,1,-1.2,60.3,2025-05-22T17:23:40.819Z,2025-05-22T19:05:28Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5744200819,56,Back,5744200821,346,,5744200987,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829901,254,5,1,22,59,b2vft81kyjurzbmekvgrqwr64,0,101.2,39.7,2025-05-22T17:23:40.819Z,2025-05-22T19:05:29Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5744200983,56,Center,5744200995,233,199,5744200985,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829935,200,1,1,23,27,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,55.2,2025-05-22T17:24:08.266Z,2025-05-22T17:24:11Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744201155,141,86.9,5744201165,74,,5744201149,124,,5744201159,213,0.32,5744201161,1,,5744201153,140,66.0,5744201157,212,68.0,5744201151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829939,201,1,1,23,30,8cfkisxf1fkxdqtt6tx1tup48,0,66.0,87.1,2025-05-22T17:24:11.602Z,2025-05-22T17:24:13Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5744201189,213,3.07,5744201215,156,,5744201185,141,88.4,5744201183,140,54.1,5744201187,212,12.5,5744201181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829945,256,1,1,23,31,b2vft81kyjurzbmekvgrqwr64,1,54.1,14.1,2025-05-22T17:24:12.842Z,2025-05-23T10:46:12Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744201203,56,Back,5744889665,212,10.5,5744889663,141,8.2,5744889667,213,3.54,5744889661,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829967,258,1,1,23,35,b2vft81kyjurzbmekvgrqwr64,0,44.7,24.1,2025-05-22T17:24:15.928Z,2025-05-22T17:24:16Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744201315,212,30.0,5744201313,141,44.2,5744201309,56,Center,5744201317,213,0.47,5744201311,140,70.1,5744201307,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829969,202,61,1,23,35,8cfkisxf1fkxdqtt6tx1tup48,1,35.4,47.8,2025-05-22T17:24:16.666Z,2025-05-22T17:24:16Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744201323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829981,259,43,1,23,38,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-05-22T17:24:19.004Z,2025-05-23T10:46:25Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5744889743,144,61,5744201383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817829989,204,1,1,23,39,8cfkisxf1fkxdqtt6tx1tup48,1,33.6,65.7,2025-05-22T17:24:20.282Z,2025-05-22T17:24:21Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744201419,212,29.0,5744201421,213,3.28,5744201413,56,Back,5744201417,141,60.0,5744201415,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830005,205,1,1,23,40,8cfkisxf1fkxdqtt6tx1tup48,1,6.2,60.0,2025-05-22T17:24:21.762Z,2025-05-22T17:24:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744201529,212,20.8,5744201531,213,5.25,5744201525,140,16.3,5744201523,56,Back,5744201527,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830045,206,1,1,23,44,8cfkisxf1fkxdqtt6tx1tup48,1,11.9,27.0,2025-05-22T17:24:25.713Z,2025-05-22T17:24:32Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744201719,140,40.0,5744201721,141,22.4,5744201723,212,29.7,5744201717,56,Back,5744201725,213,6.18,5744201715,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830037,260,83,1,23,49,b2vft81kyjurzbmekvgrqwr64,0,55.9,76.0,2025-05-22T17:24:29.992Z,2025-05-22T17:24:35Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744201797,399,6orujbbswf771s9rv0dcd8kd0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830051,207,4,1,23,51,8cfkisxf1fkxdqtt6tx1tup48,1,46.0,19.6,2025-05-22T17:24:32.217Z,2025-05-22T17:26:16Z,6orujbbswf771s9rv0dcd8kd0,B. Alkhoudari,,,5744201775,295,,5744201781,286,,5744201783,233,261,5744201777,56,Back,5744201773,13,,5744201779,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830047,261,4,1,23,51,b2vft81kyjurzbmekvgrqwr64,0,54.0,80.4,2025-05-22T17:24:32.218Z,2025-05-22T18:04:49Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744201791,233,207,5744201755,152,,5744265567,295,,5744201759,285,,5744201751,13,,5744201753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830137,208,1,1,24,8,8cfkisxf1fkxdqtt6tx1tup48,1,44.5,22.7,2025-05-22T17:24:49.585Z,2025-05-22T17:25:24Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744202245,141,43.0,5744202239,152,,5744202249,213,2.03,5744202241,56,Back,5744203253,189,,5744202247,212,15.4,5744202237,5,,5744202243,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830147,209,1,1,24,10,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,43.0,2025-05-22T17:24:50.946Z,2025-05-22T17:25:25Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744203283,189,,5744202275,56,Back,5744202279,141,66.6,5744202277,140,37.5,5744202283,213,1.60,5744202281,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830151,210,1,1,24,11,8cfkisxf1fkxdqtt6tx1tup48,1,36.6,66.4,2025-05-22T17:24:52.010Z,2025-05-23T10:47:48Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744202307,56,Back,5744202313,212,18.2,5744202309,140,19.8,5744202311,141,60.1,5744202315,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830161,211,1,1,24,13,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,61.7,2025-05-22T17:24:54.122Z,2025-05-23T10:47:53Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5744202383,213,5.09,5744202377,140,29.1,5744202381,212,29.0,5744202379,141,22.1,5744202375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830203,212,1,1,24,17,8cfkisxf1fkxdqtt6tx1tup48,1,23.7,24.0,2025-05-22T17:24:58.209Z,2025-05-22T17:25:03Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5744202619,56,Back,5744202627,213,1.01,5744202623,141,38.6,5744202621,140,29.7,5744202625,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830211,213,1,1,24,22,8cfkisxf1fkxdqtt6tx1tup48,0,34.6,43.7,2025-05-22T17:25:03.130Z,2025-05-22T17:25:06Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5744202699,141,61.1,5744202703,213,0.21,5744202697,140,87.0,5744202693,155,,5744202701,212,56.3,5744202705,1,,5744202695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830225,262,52,1,24,27,b2vft81kyjurzbmekvgrqwr64,1,13.2,40.3,2025-05-22T17:25:08.704Z,2025-05-23T10:48:26Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5744890247,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830235,263,1,1,24,28,b2vft81kyjurzbmekvgrqwr64,1,13.2,40.3,2025-05-22T17:25:08.952Z,2025-05-22T17:25:13Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5744202865,56,Back,5744202871,212,18.5,5744202869,141,14.9,5744202873,213,5.07,5744202863,123,,5744202867,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830265,264,1,1,24,32,b2vft81kyjurzbmekvgrqwr64,1,20.7,17.7,2025-05-22T17:25:13.432Z,2025-05-22T17:25:18Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744203013,141,48.1,5744203017,213,1.34,5744203009,56,Back,5744203011,140,25.4,5744203015,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830271,265,1,1,24,37,b2vft81kyjurzbmekvgrqwr64,1,25.4,48.1,2025-05-22T17:25:18.160Z,2025-05-22T17:25:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744203055,212,13.9,5744203051,140,23.0,5744203049,56,Back,5744203053,141,28.0,5744203057,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830317,266,1,1,24,38,b2vft81kyjurzbmekvgrqwr64,1,22.5,25.9,2025-05-22T17:25:19.760Z,2025-05-22T17:25:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5744203319,56,Back,5744203321,140,28.8,5744203327,213,5.32,5744203323,141,12.0,5744203325,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830333,267,1,1,24,45,b2vft81kyjurzbmekvgrqwr64,1,28.4,5.5,2025-05-22T17:25:26.360Z,2025-05-22T17:25:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5744203429,141,50.3,5744203419,56,Back,5744203463,189,,5744203437,213,1.53,5744203425,140,29.5,5744203433,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830361,268,1,1,24,47,b2vft81kyjurzbmekvgrqwr64,1,29.5,50.4,2025-05-22T17:25:28.408Z,2025-05-22T17:25:30Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5744203561,140,34.7,5744203559,56,Back,5744203563,141,84.7,5744203567,213,1.34,5744203565,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830425,269,1,1,24,49,b2vft81kyjurzbmekvgrqwr64,1,34.7,84.7,2025-05-22T17:25:30.144Z,2025-05-22T17:25:36Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kannegaard,,,5744203867,140,58.1,5744203873,213,6.19,5744203869,141,81.5,5744203871,212,24.7,5744203865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830431,270,4,1,24,53,b2vft81kyjurzbmekvgrqwr64,1,54.8,79.2,2025-05-22T17:25:34.543Z,2025-05-22T17:25:39Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744203945,152,,5744203989,233,214,5744203949,286,,5744203941,13,,5744203947,265,,5744203943,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830407,214,4,1,24,53,8cfkisxf1fkxdqtt6tx1tup48,0,45.2,20.8,2025-05-22T17:25:34.544Z,2025-05-22T17:25:40Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5744203845,152,,5744204011,233,270,5744203841,13,,5744203847,265,,5744203843,56,Back,5744203849,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830453,271,1,1,24,56,b2vft81kyjurzbmekvgrqwr64,1,53.2,78.2,2025-05-22T17:25:36.979Z,2025-05-22T17:25:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744204075,140,43.9,5744204077,141,71.5,5744204069,5,,5744204073,56,Back,5744204081,213,3.58,5744204071,152,,5744204079,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830455,272,1,1,24,56,b2vft81kyjurzbmekvgrqwr64,1,43.9,71.5,2025-05-22T17:25:37.799Z,2025-05-22T17:25:40Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5744204087,140,55.1,5744204089,141,47.0,5744204091,212,20.4,5744204085,56,Center,5744204093,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830467,273,1,1,24,58,b2vft81kyjurzbmekvgrqwr64,1,62.5,52.8,2025-05-22T17:25:38.953Z,2025-05-23T10:49:14Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744204131,141,55.8,5744204129,140,67.7,5744204133,212,5.8,5744204135,213,0.36,5744204127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830469,274,3,1,24,59,b2vft81kyjurzbmekvgrqwr64,0,61.2,44.6,2025-05-22T17:25:40.856Z,2025-05-23T10:49:18Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5744204149,286,,5744204231,233,215,5744890443,465,,5744204147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830473,215,7,1,24,59,8cfkisxf1fkxdqtt6tx1tup48,0,38.8,55.4,2025-05-22T17:25:40.857Z,2025-05-23T10:49:21Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5744890473,385,,5744204177,285,,5744204175,56,Back,5744890475,178,,5744204191,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817838343,449,1,1,25,0,b2vft81kyjurzbmekvgrqwr64,1,67.2,57.9,2025-05-22T17:25:41.190Z,2025-05-22T17:48:10Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5744249569,141,62.8,5744249573,212,7.8,5744249567,140,73.9,5744249565,56,Center,5744249575,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817830497,275,1,1,25,1,b2vft81kyjurzbmekvgrqwr64,1,60.9,52.2,2025-05-22T17:25:42.423Z,2025-05-22T17:25:45Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5744204283,141,56.3,5744204287,213,0.32,5744204281,140,69.0,5744204279,56,Center,5744204315,156,,5744204285,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
