id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2785246023,241,1,1,24,12,b8oqgvx1ijeyn6y1cn6929ix4,1,19.4,34.6,2025-03-08T14:24:28.634Z,2025-03-08T14:24:29Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564863655,141,20.9,5564863651,56,Back,5564863659,213,3.82,5564863653,140,8.4,5564863657,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246059,242,1,1,24,13,b8oqgvx1ijeyn6y1cn6929ix4,1,8.4,20.9,2025-03-08T14:24:29.378Z,2025-03-08T14:24:31Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564863833,141,37.9,5564863829,56,Back,5564863837,213,1.00,5564863831,140,15.5,5564863835,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246095,243,1,1,24,15,b8oqgvx1ijeyn6y1cn6929ix4,1,18.8,32.7,2025-03-08T14:24:31.715Z,2025-03-08T14:24:35Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564864045,141,12.0,5564864047,212,14.6,5564864041,56,Back,5564864049,213,4.98,5564864043,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246119,244,1,1,24,19,b8oqgvx1ijeyn6y1cn6929ix4,1,24.6,10.7,2025-03-08T14:24:35.746Z,2025-03-08T14:24:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564864221,212,9.8,5564864219,141,15.6,5564864223,213,2.80,5564864217,140,15.8,5564864215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246195,245,1,1,24,22,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,17.3,2025-03-08T14:24:38.258Z,2025-03-08T14:24:45Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564864635,140,8.1,5564864641,213,1.94,5564864639,212,19.9,5564864631,56,Back,5564864637,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246235,246,1,1,24,29,b8oqgvx1ijeyn6y1cn6929ix4,0,15.9,59.7,2025-03-08T14:24:45.259Z,2025-03-08T14:24:48Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564864853,213,0.19,5564864843,157,,5564864849,141,73.9,5564864851,212,51.7,5564864845,56,Center,5564864855,1,,5564864847,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246269,205,1,1,24,32,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,34.2,2025-03-08T14:24:48.710Z,2025-03-08T14:24:51Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564865007,212,23.4,5564865001,56,Back,5564865005,141,43.1,5564865009,213,2.88,5564865003,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246323,206,1,1,24,35,dbl7ir1qugqz8nvp1vzn8im50,1,11.4,43.1,2025-03-08T14:24:51.231Z,2025-03-08T14:24:54Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564865291,140,20.5,5564865289,56,Back,5564865297,213,5.17,5564865295,212,21.8,5564865293,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246329,207,1,1,24,38,dbl7ir1qugqz8nvp1vzn8im50,0,20.6,14.1,2025-03-08T14:24:54.190Z,2025-03-08T14:24:57Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564865335,212,4.0,5564865681,286,,5564865331,140,23.9,5564865337,213,5.78,5564865329,56,Back,5564865677,233,247,5564865333,141,11.3,5564865675,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246379,247,74,1,24,38,b8oqgvx1ijeyn6y1cn6929ix4,1,69.7,93.3,2025-03-08T14:24:54.191Z,2025-03-08T15:01:43Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564865633,56,Left,5564865637,285,,5564865709,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246447,208,1,1,24,40,dbl7ir1qugqz8nvp1vzn8im50,1,22.1,13.1,2025-03-08T14:24:56.733Z,2025-03-08T14:25:02Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564866017,56,Back,5564866023,212,16.0,5564866019,140,37.0,5564866021,141,8.2,5564866025,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246441,248,83,1,24,45,b8oqgvx1ijeyn6y1cn6929ix4,0,60.3,80.3,2025-03-08T14:25:01.682Z,2025-03-08T14:25:05Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564866231,399,1mml4inucvyomv1dcog3c1pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246467,209,1,1,24,46,dbl7ir1qugqz8nvp1vzn8im50,1,39.2,21.2,2025-03-08T14:25:02.261Z,2025-03-08T14:25:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5564866165,56,Back,5564866179,213,3.29,5564866175,212,13.9,5564866169,141,18.2,5564866167,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246475,210,1,1,24,48,dbl7ir1qugqz8nvp1vzn8im50,1,26.1,18.2,2025-03-08T14:25:04.566Z,2025-03-08T14:25:07Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564866225,213,1.58,5564866429,1,,5564866221,141,66.1,5564866217,56,Back,5564866219,140,25.7,5564866223,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246609,211,1,1,24,51,dbl7ir1qugqz8nvp1vzn8im50,1,27.4,66.3,2025-03-08T14:25:07.517Z,2025-03-08T14:25:14Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564866925,56,Back,5564866931,212,17.7,5564866933,213,0.67,5564866927,140,40.6,5564866929,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246633,212,1,1,24,58,dbl7ir1qugqz8nvp1vzn8im50,1,60.5,83.8,2025-03-08T14:25:14.790Z,2025-03-08T14:25:16Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564867045,140,56.0,5564867051,213,4.24,5564867049,212,10.3,5564867043,56,Center,5564867047,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246685,213,1,1,25,0,dbl7ir1qugqz8nvp1vzn8im50,1,56.1,70.5,2025-03-08T14:25:16.565Z,2025-03-08T14:25:20Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564867313,212,10.7,5564867311,141,75.9,5564867307,56,Center,5564867309,140,65.7,5564867315,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246687,249,83,1,25,3,b8oqgvx1ijeyn6y1cn6929ix4,0,30.9,24.6,2025-03-08T14:25:19.978Z,2025-03-08T14:25:26Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564867623,399,ewh6t7yo6clfewu89uznll9uc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246707,214,3,1,25,4,dbl7ir1qugqz8nvp1vzn8im50,0,67.0,75.4,2025-03-08T14:25:20.801Z,2025-03-08T15:01:24Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5564867411,56,Center,5564867413,286,,5564867471,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246703,250,7,1,25,4,b8oqgvx1ijeyn6y1cn6929ix4,0,33.0,24.6,2025-03-08T14:25:20.802Z,2025-03-08T16:05:51Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5564867397,56,Back,5564867399,285,,5564867447,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246741,215,1,1,25,7,dbl7ir1qugqz8nvp1vzn8im50,1,63.9,77.5,2025-03-08T14:25:23.174Z,2025-03-08T14:25:25Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5564867591,213,1.67,5564867587,141,93.3,5564867583,56,Left,5564867589,212,10.8,5564867585,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246771,216,1,1,25,9,dbl7ir1qugqz8nvp1vzn8im50,1,62.9,93.3,2025-03-08T14:25:25.519Z,2025-03-08T14:25:28Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564867769,56,Center,5564867773,141,75.1,5564867775,212,12.4,5564867777,213,4.66,5564867771,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246791,217,1,1,25,12,dbl7ir1qugqz8nvp1vzn8im50,1,62.7,78.7,2025-03-08T14:25:28.133Z,2025-03-08T14:25:29Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5564867899,141,91.7,5564867901,212,9.3,5564867903,213,1.26,5564867897,140,65.4,5564867895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246819,218,1,1,25,13,dbl7ir1qugqz8nvp1vzn8im50,1,65.4,91.7,2025-03-08T14:25:29.317Z,2025-03-08T14:25:31Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564868053,212,15.5,5564868051,141,93.3,5564868045,56,Left,5564868049,140,80.1,5564868055,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246829,219,1,1,25,14,dbl7ir1qugqz8nvp1vzn8im50,0,80.1,93.3,2025-03-08T14:25:30.853Z,2025-03-08T14:25:32Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564868087,56,Left,5564868183,236,,5564868093,141,90.8,5564868189,286,,5564868097,213,5.85,5564868091,140,83.6,5564868185,233,251,5564868095,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246845,251,74,1,25,14,b8oqgvx1ijeyn6y1cn6929ix4,1,22.8,7.9,2025-03-08T14:25:30.854Z,2025-03-08T15:01:44Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564868213,233,219,5564868165,285,,5564868163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246929,220,5,1,25,16,dbl7ir1qugqz8nvp1vzn8im50,1,78.0,101.0,2025-03-08T14:25:32.197Z,2025-03-08T17:03:37Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564868745,347,,5564868755,233,252,5564868743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246853,252,5,1,25,16,b8oqgvx1ijeyn6y1cn6929ix4,0,22.0,-1.0,2025-03-08T14:25:32.197Z,2025-03-08T17:03:37Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564868777,233,220,5564868229,347,,5564868227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246955,221,1,1,25,24,dbl7ir1qugqz8nvp1vzn8im50,1,81.1,100.0,2025-03-08T14:25:40.206Z,2025-03-08T14:25:42Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564868853,141,89.3,5564868859,1,,5564868849,56,Left,5564868851,140,61.0,5564868857,213,3.53,5564868855,212,22.8,5564868847,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246975,222,1,1,25,26,dbl7ir1qugqz8nvp1vzn8im50,1,61.0,89.3,2025-03-08T14:25:42.798Z,2025-03-08T14:25:45Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564868965,141,93.2,5564868961,56,Left,5564868967,212,13.4,5564868969,213,0.20,5564868963,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246985,223,61,1,25,28,dbl7ir1qugqz8nvp1vzn8im50,0,73.5,93.2,2025-03-08T14:25:44.965Z,2025-03-08T14:25:45Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564869013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246989,253,3,1,25,29,b8oqgvx1ijeyn6y1cn6929ix4,0,30.5,11.6,2025-03-08T14:25:45.482Z,2025-03-08T14:25:50Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5564869027,285,,5564869025,56,Back,5564869095,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785246995,224,7,1,25,29,dbl7ir1qugqz8nvp1vzn8im50,0,69.5,88.4,2025-03-08T14:25:45.483Z,2025-03-08T14:25:49Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5564869075,233,253,5564869047,286,,5564869045,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247013,254,1,1,25,31,b8oqgvx1ijeyn6y1cn6929ix4,1,23.2,21.2,2025-03-08T14:25:47.330Z,2025-03-08T14:25:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564869193,212,11.3,5564869187,56,Back,5564869191,141,28.3,5564869189,140,32.9,5564869195,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247031,255,1,1,25,32,b8oqgvx1ijeyn6y1cn6929ix4,1,32.9,28.3,2025-03-08T14:25:48.402Z,2025-03-08T16:05:53Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564869303,141,15.2,5564869305,212,20.3,5564869299,56,Right,5564869301,140,50.3,5564869307,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247133,257,1,1,25,42,b8oqgvx1ijeyn6y1cn6929ix4,1,84.9,19.5,2025-03-08T14:25:58.890Z,2025-03-08T14:26:03Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5564869869,141,36.4,5564869873,213,2.25,5564869867,140,76.1,5564869865,56,Center,5564869871,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247141,258,61,1,25,45,b8oqgvx1ijeyn6y1cn6929ix4,0,75.7,35.4,2025-03-08T14:26:01.667Z,2025-03-08T14:26:48Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564869915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247161,225,12,1,25,45,dbl7ir1qugqz8nvp1vzn8im50,1,15.1,72.1,2025-03-08T14:26:01.965Z,2025-03-08T14:26:45Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564870035,56,Back,5564870037,140,34.4,5564870041,212,25.6,5564870039,141,49.1,5564870043,213,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247167,259,1,1,25,49,b8oqgvx1ijeyn6y1cn6929ix4,0,54.3,65.2,2025-03-08T14:26:05.292Z,2025-03-08T16:05:54Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564870061,140,56.0,5564870067,213,6.13,5564870059,56,Center,5564870083,236,,5564870089,286,,5564870057,157,,5564870065,212,1.8,5564870063,141,64.8,5564870069,1,,5564870085,233,,,,,226,,,,,,,,,,,,,,,,,,,
2785247165,226,74,1,25,49,dbl7ir1qugqz8nvp1vzn8im50,1,34.7,49.0,2025-03-08T14:26:05.293Z,2025-03-08T14:26:06Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564870053,56,Back,5564870105,233,259,5564870055,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247231,260,1,1,25,53,b8oqgvx1ijeyn6y1cn6929ix4,1,42.3,38.0,2025-03-08T14:26:09.299Z,2025-03-08T16:05:57Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564870433,141,66.3,5564870427,56,Back,5564870441,213,1.79,5564870429,140,38.2,5564870437,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247303,261,1,1,25,56,b8oqgvx1ijeyn6y1cn6929ix4,1,35.6,65.1,2025-03-08T14:26:12.882Z,2025-03-08T14:26:17Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5564870853,213,4.78,5564870849,141,38.5,5564870851,212,18.1,5564870845,56,Back,5564870847,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247331,262,1,1,26,1,b8oqgvx1ijeyn6y1cn6929ix4,0,39.2,32.5,2025-03-08T14:26:17.730Z,2025-03-08T14:26:20Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564870981,1,,5564870969,155,,5564870979,213,6.08,5564870973,140,87.5,5564870975,141,17.1,5564870977,212,51.8,5564870971,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247361,227,12,1,26,5,dbl7ir1qugqz8nvp1vzn8im50,1,7.6,86.3,2025-03-08T14:26:21.924Z,2025-03-08T14:26:23Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564871135,212,10.4,5564871131,140,10.0,5564871137,213,1.33,5564871129,56,Back,5564871133,141,100.0,5564871191,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247365,228,5,1,26,6,dbl7ir1qugqz8nvp1vzn8im50,0,9.2,101.4,2025-03-08T14:26:22.733Z,2025-03-08T17:03:38Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5564871799,233,263,5564871151,56,Back,5564871153,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247469,263,5,1,26,6,b8oqgvx1ijeyn6y1cn6929ix4,1,90.8,-1.4,2025-03-08T14:26:22.733Z,2025-03-08T17:03:38Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564871719,347,,5564871755,233,228,5564871715,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247819,264,1,1,26,48,b8oqgvx1ijeyn6y1cn6929ix4,0,92.7,0.0,2025-03-08T14:27:04.107Z,2025-03-08T14:27:05Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5564873829,140,90.7,5564873837,1,,5564873827,56,Center,5564873833,212,30.1,5564873831,141,43.3,5564873825,107,,5564873835,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247831,229,43,1,26,50,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-08T14:27:06.660Z,2025-03-08T14:27:10Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564873913,155,0,5564873923,213,3.14,5564873919,141,45.2,5564873917,140,11.2,5564873921,212,0,5564873911,2,0,5564873915,56,Back,5564874109,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247839,230,12,1,26,50,dbl7ir1qugqz8nvp1vzn8im50,1,11.2,45.2,2025-03-08T14:27:06.695Z,2025-03-08T16:05:59Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564873991,140,23.7,5564874023,15,,5564873997,213,5.99,5564873989,56,Back,5564873995,212,13.7,5564873993,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247883,265,13,1,26,54,b8oqgvx1ijeyn6y1cn6929ix4,1,83.5,65.1,2025-03-08T14:27:10.820Z,2025-03-08T16:51:51Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564874617,160,,5564874937,230,99.3,5564874925,328,,5564874917,83,,5564874259,56,Center,5564874621,64,,5564874919,102,56.6,5564874619,20,,5564874939,231,50.7,5564874933,458,5564874921,103,,,,,6.9,,,,,,,,,,,,,,,,,
2785247943,231,5,1,26,56,dbl7ir1qugqz8nvp1vzn8im50,1,-1.0,42.4,2025-03-08T14:27:12.915Z,2025-03-08T17:03:38Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5564874583,233,266,5564874559,346,,5564874557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785247897,266,5,1,26,56,b8oqgvx1ijeyn6y1cn6929ix4,0,101.0,57.6,2025-03-08T14:27:12.915Z,2025-03-08T17:03:39Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564874323,346,,5564874321,56,Center,5564874613,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248115,232,1,1,27,18,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,43.6,2025-03-08T14:27:34.532Z,2025-03-08T14:27:41Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5564875573,56,Center,5564875587,1,,5564875581,212,52.6,5564875595,74,,5564875571,124,,5564875577,141,33.4,5564875575,140,53.9,5564875583,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248121,233,44,1,27,23,dbl7ir1qugqz8nvp1vzn8im50,1,55.2,28.0,2025-03-08T14:27:39.555Z,2025-03-08T15:01:38Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564875673,233,267,5564875639,56,Center,5564875641,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248103,267,44,1,27,23,b8oqgvx1ijeyn6y1cn6929ix4,0,44.8,72.0,2025-03-08T14:27:39.556Z,2025-03-08T15:01:38Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564875521,56,Back,5564875701,233,233,5564875523,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248137,234,1,1,27,24,dbl7ir1qugqz8nvp1vzn8im50,0,53.9,33.4,2025-03-08T14:27:40.396Z,2025-03-08T15:02:56Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5564875731,140,69.5,5564875727,168,,5564875733,141,37.4,5564875737,213,0.16,5564875729,56,Center,5564875735,212,16.6,5564875725,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248133,268,44,1,27,26,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,63.4,2025-03-08T14:27:42.523Z,2025-03-08T15:01:39Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564875817,233,235,5564875721,285,,5564875719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248141,235,44,1,27,26,dbl7ir1qugqz8nvp1vzn8im50,0,69.9,36.6,2025-03-08T14:27:42.524Z,2025-03-08T15:01:39Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5564875753,56,Center,5564875955,233,268,5564875755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248161,269,1,1,27,26,b8oqgvx1ijeyn6y1cn6929ix4,1,26.5,70.2,2025-03-08T14:27:42.939Z,2025-03-08T14:27:45Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5564875891,141,65.7,5564875889,140,33.9,5564875895,213,5.91,5564875887,56,Back,5564875893,212,8.4,5564875885,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248175,270,1,1,27,29,b8oqgvx1ijeyn6y1cn6929ix4,1,34.0,65.5,2025-03-08T14:27:45.131Z,2025-03-08T16:06:01Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5564875977,140,31.3,5564875983,213,1.74,5564875975,56,Back,5564875979,141,89.3,5564875981,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248193,272,1,1,27,32,b8oqgvx1ijeyn6y1cn6929ix4,0,43.5,95.4,2025-03-08T14:27:48.659Z,2025-03-08T16:06:03Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5564876057,141,87.8,5564876059,212,16.9,5564876053,56,Left,5564876061,213,5.97,5564876055,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248369,236,1,1,27,34,dbl7ir1qugqz8nvp1vzn8im50,1,35.0,24.4,2025-03-08T14:27:50.413Z,2025-03-08T14:28:03Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5564877041,1,,5564877039,213,6.18,5564877033,140,90.3,5564877031,56,Right,5564877037,212,58.4,5564877029,157,,5564877035,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248497,237,1,1,27,35,dbl7ir1qugqz8nvp1vzn8im50,0,93.3,28.5,2025-03-08T14:27:51.260Z,2025-03-08T16:06:05Z,1b32j0lqi7ggcabdra4tygxzo,M. Jensen,,,5564877749,56,Center,5564877755,212,9.5,5564877753,141,41.9,5564877751,140,90.7,5564877757,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785250295,307,8,1,27,36,b8oqgvx1ijeyn6y1cn6929ix4,1,6.8,54.0,2025-03-08T14:27:52.068Z,2025-03-08T14:30:47Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5564887447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785248507,238,43,1,27,36,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-03-08T14:27:52.834Z,2025-03-08T14:30:41Z,ewh6t7yo6clfewu89uznll9uc,E. Hansborg-Sørensen,,,5564877825,22,0,5564879123,102,43.5,5564879129,153,0,5564879131,146,98.4,5564879127,328,0,5564879115,29,0,5564879135,230,98.9,5564878599,72,0,5564879117,154,0,5564879125,103,5564879137,231,5564877829,56,8.3,Center,49.8,5564879133,147,38.4,5564877827,17,0,5564879119,55,237,5564879113,84,0,5564887397,144,13,,
2785248547,274,1,1,28,2,b8oqgvx1ijeyn6y1cn6929ix4,1,6.1,34.6,2025-03-08T14:28:18.619Z,2025-03-08T16:06:07Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5564878053,212,16.4,5564878049,140,17.1,5564878057,213,5.49,5564878051,141,17.4,5564878045,123,,5564878047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
