id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value
2743683081,219,1,1,27,57,dbl7ir1qugqz8nvp1vzn8im50,1,38.1,95.3,2024-11-03T14:28:22.722Z,2024-11-03T14:28:23Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338642285,56,Back,5338642291,212,17.5,5338642287,140,26.8,5338642293,213,3.97,5338642289,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683189,220,1,1,27,58,dbl7ir1qugqz8nvp1vzn8im50,1,26.8,76.3,2024-11-03T14:28:23.755Z,2024-11-03T14:28:28Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338642843,212,21.2,5338642845,213,3.99,5338642837,56,Back,5338642839,140,13.5,5338642841,141,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683261,221,1,1,28,3,dbl7ir1qugqz8nvp1vzn8im50,1,15.3,43.6,2024-11-03T14:28:28.187Z,2024-11-03T14:28:33Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5338643235,141,5.6,5338643237,212,61.8,5338643231,56,Right,5338643233,140,68.8,5338643229,157,,5338643239,213,5.85,5338643241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683287,222,3,1,28,7,dbl7ir1qugqz8nvp1vzn8im50,0,65.8,10.7,2024-11-03T14:28:32.790Z,2024-11-03T15:00:35Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338643431,286,,5338643427,56,Right,5338643565,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683299,343,7,1,28,7,6wwwud48qahpwrfxs20334qk5,1,34.2,89.3,2024-11-03T14:28:32.791Z,2024-11-03T15:00:34Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338643527,233,222,5338643467,56,Back,5338643469,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683307,344,61,1,28,11,6wwwud48qahpwrfxs20334qk5,0,35.7,89.3,2024-11-03T14:28:36.071Z,2024-11-03T14:28:36Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338643489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683419,223,5,1,28,11,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,-1.5,2024-11-03T14:28:36.274Z,2024-11-03T16:07:05Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5338644087,56,Right,5338644089,347,,5338644161,233,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683337,345,5,1,28,11,6wwwud48qahpwrfxs20334qk5,0,32.3,101.5,2024-11-03T14:28:36.274Z,2024-11-03T16:07:05Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338643641,347,,5338644201,233,223,5338643639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683501,224,1,1,28,16,dbl7ir1qugqz8nvp1vzn8im50,1,80.7,0.0,2024-11-03T14:28:41.226Z,2024-11-03T14:28:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5338644545,141,16.5,5338644543,140,83.4,5338644547,212,12.9,5338644541,56,Right,5338644539,107,,5338644549,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683513,225,50,1,28,19,dbl7ir1qugqz8nvp1vzn8im50,1,75.0,18.1,2024-11-03T14:28:44.442Z,2024-11-03T15:00:35Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338644607,286,,5338644605,56,Right,5338644947,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683551,346,7,1,28,19,6wwwud48qahpwrfxs20334qk5,1,25.0,81.9,2024-11-03T14:28:44.443Z,2024-11-03T15:00:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338644833,56,Back,5338644881,233,225,5338644835,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684917,232,61,1,28,20,dbl7ir1qugqz8nvp1vzn8im50,1,76.7,18.0,2024-11-03T14:28:45.828Z,2024-11-03T14:29:56Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338652171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683599,347,1,1,28,21,6wwwud48qahpwrfxs20334qk5,0,16.6,84.7,2024-11-03T14:28:46.887Z,2024-11-03T14:28:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338645077,213,0.10,5338645063,140,39.2,5338645081,1,,5338645061,56,Back,5338645073,212,23.9,5338645059,157,,5338645069,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683653,226,1,1,28,23,dbl7ir1qugqz8nvp1vzn8im50,1,66.1,7.0,2024-11-03T14:28:48.802Z,2024-11-03T14:28:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338645315,141,24.4,5338645313,140,69.9,5338645311,56,Center,5338645317,212,12.5,5338645319,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683701,227,1,1,28,26,dbl7ir1qugqz8nvp1vzn8im50,1,69.9,24.4,2024-11-03T14:28:51.114Z,2024-11-03T14:30:29Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5338645577,141,24.1,5338645585,213,3.19,5338645581,212,4.2,5338654245,156,,5338645569,56,Center,5338645573,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683713,228,1,1,28,28,dbl7ir1qugqz8nvp1vzn8im50,1,65.8,20.0,2024-11-03T14:28:53.290Z,2024-11-03T14:28:54Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338645627,56,Right,5338645631,141,7.6,5338645637,213,4.81,5338645629,140,66.6,5338645633,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683805,229,1,1,28,28,dbl7ir1qugqz8nvp1vzn8im50,1,66.6,7.6,2024-11-03T14:28:53.978Z,2024-11-03T14:28:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338646223,56,Right,5338646233,213,6.10,5338646229,212,11.1,5338646227,141,4.6,5338646225,140,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683925,230,1,1,28,33,dbl7ir1qugqz8nvp1vzn8im50,1,73.1,6.4,2024-11-03T14:28:58.514Z,2024-11-03T14:29:05Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5338646917,212,13.0,5338646921,213,2.11,5338646909,140,66.7,5338646905,56,Center,5338646913,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683933,348,4,1,28,40,6wwwud48qahpwrfxs20334qk5,1,35.6,76.8,2024-11-03T14:29:05.073Z,2024-11-03T14:29:10Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338646995,56,Back,5338647001,286,,5338646997,152,,5338647031,233,231,5338646993,13,,5338646999,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743683929,231,4,1,28,40,dbl7ir1qugqz8nvp1vzn8im50,0,64.4,23.2,2024-11-03T14:29:05.074Z,2024-11-03T14:29:09Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5338646963,13,,5338646965,56,Center,5338647093,285,,5338646969,265,,5338647095,233,348,5338646967,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684417,349,1,1,29,3,6wwwud48qahpwrfxs20334qk5,1,46.0,73.0,2024-11-03T14:29:28.677Z,2024-11-03T14:29:30Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338649623,5,,5338649639,213,1.87,5338649625,152,,5338649637,212,11.6,5338649631,140,42.8,5338649627,56,Back,5338649635,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684437,350,1,1,29,5,6wwwud48qahpwrfxs20334qk5,1,40.9,90.8,2024-11-03T14:29:30.125Z,2024-11-03T14:29:31Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338649715,212,8.5,5338649713,141,79.4,5338649717,213,5.13,5338649711,140,44.2,5338649709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684559,351,1,1,29,6,6wwwud48qahpwrfxs20334qk5,1,44.3,79.4,2024-11-03T14:29:31.094Z,2024-11-03T14:29:36Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338650393,141,75.6,5338650389,56,Back,5338650395,212,20.1,5338650391,140,25.3,5338650397,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684655,352,1,1,29,11,6wwwud48qahpwrfxs20334qk5,1,29.0,74.1,2024-11-03T14:29:36.461Z,2024-11-03T14:29:41Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338650893,140,40.0,5338650895,141,20.9,5338650899,213,5.02,5338650901,1,,5338650897,212,38.0,5338650891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684753,353,1,1,29,15,6wwwud48qahpwrfxs20334qk5,1,49.4,13.2,2024-11-03T14:29:40.845Z,2024-11-03T14:29:45Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338651355,141,4.1,5338651349,56,Right,5338651363,213,6.02,5338651353,140,71.4,5338651359,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684797,354,1,1,29,20,6wwwud48qahpwrfxs20334qk5,1,71.9,6.2,2024-11-03T14:29:45.782Z,2024-11-03T14:29:48Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5338651593,212,8.5,5338651587,56,Right,5338651595,213,2.36,5338651589,140,66.2,5338651591,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684827,355,1,1,29,22,6wwwud48qahpwrfxs20334qk5,1,65.2,14.7,2024-11-03T14:29:48.006Z,2024-11-03T14:29:49Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338651733,213,3.21,5338651729,141,12.5,5338651723,56,Back,5338651731,212,21.4,5338651727,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684903,356,1,1,29,24,6wwwud48qahpwrfxs20334qk5,1,44.9,12.5,2024-11-03T14:29:49.758Z,2024-11-03T14:29:53Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338652093,140,56.1,5338652101,213,0.91,5338652089,56,Center,5338652095,141,34.6,5338652099,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743684965,357,1,1,29,28,6wwwud48qahpwrfxs20334qk5,1,53.7,46.6,2024-11-03T14:29:53.093Z,2024-11-03T14:29:58Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338652473,213,1.19,5338652469,141,71.2,5338652467,140,60.0,5338652465,56,Center,5338652471,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685003,358,1,1,29,32,6wwwud48qahpwrfxs20334qk5,1,70.5,84.7,2024-11-03T14:29:57.933Z,2024-11-03T14:29:59Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338652747,212,16.8,5338652741,56,Center,5338652749,213,3.88,5338652745,141,68.1,5338652743,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685033,359,1,1,29,34,6wwwud48qahpwrfxs20334qk5,1,57.4,67.0,2024-11-03T14:29:59.821Z,2024-11-03T14:30:01Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338652873,140,41.5,5338652867,56,Back,5338652881,212,16.8,5338652877,141,69.4,5338652885,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685189,360,1,1,29,36,6wwwud48qahpwrfxs20334qk5,1,41.6,69.4,2024-11-03T14:30:01.581Z,2024-11-03T14:30:08Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338653693,213,4.91,5338653687,140,44.5,5338653689,141,46.6,5338653685,56,Back,5338653691,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685241,361,1,1,29,43,6wwwud48qahpwrfxs20334qk5,1,44.2,45.4,2024-11-03T14:30:08.261Z,2024-11-03T14:30:11Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338653953,140,44.1,5338653965,213,4.71,5338653961,212,19.7,5338653957,141,16.5,5338653949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685353,362,1,1,29,46,6wwwud48qahpwrfxs20334qk5,1,38.7,15.8,2024-11-03T14:30:11.581Z,2024-11-03T14:30:17Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338654557,141,38.6,5338654561,213,2.25,5338654559,212,20.0,5338654555,140,26.7,5338654553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685407,363,1,1,29,51,6wwwud48qahpwrfxs20334qk5,1,23.8,42.7,2024-11-03T14:30:17.006Z,2024-11-03T14:30:19Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338654823,213,1.46,5338654815,56,Back,5338654819,141,80.2,5338654817,140,26.6,5338654821,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685591,364,1,1,29,54,6wwwud48qahpwrfxs20334qk5,1,26.9,82.7,2024-11-03T14:30:19.685Z,2024-11-03T14:30:28Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338655785,56,Back,5338655793,141,51.8,5338655805,213,4.45,5338655789,140,21.6,5338655797,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685621,365,1,1,30,3,6wwwud48qahpwrfxs20334qk5,1,25.4,50.1,2024-11-03T14:30:28.148Z,2024-11-03T14:30:29Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338656015,213,4.77,5338656005,140,26.3,5338656003,56,Back,5338656011,212,15.7,5338656007,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685671,366,1,1,30,4,6wwwud48qahpwrfxs20334qk5,1,26.3,27.1,2024-11-03T14:30:29.452Z,2024-11-03T14:30:31Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338656283,56,Back,5338656289,212,12.9,5338656291,213,5.23,5338656285,140,32.4,5338656287,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685799,367,1,1,30,6,6wwwud48qahpwrfxs20334qk5,1,31.9,10.7,2024-11-03T14:30:31.644Z,2024-11-03T14:30:38Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338657021,212,33.8,5338657017,140,6.8,5338657019,141,41.8,5338657015,56,Back,5338657025,1,,5338657023,213,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685867,368,1,1,30,13,6wwwud48qahpwrfxs20334qk5,1,6.3,45.5,2024-11-03T14:30:38.061Z,2024-11-03T14:30:42Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338657309,212,41.0,5338657301,155,,5338657307,141,5.0,5338657321,1,,5338657303,56,Back,5338657313,213,5.55,5338657305,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685877,233,83,1,30,15,dbl7ir1qugqz8nvp1vzn8im50,0,63.0,82.0,2024-11-03T14:30:40.801Z,2024-11-03T14:59:35Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5338847013,399,23sc7wc7my7wes6cuaxw1v0no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685885,369,1,1,30,16,6wwwud48qahpwrfxs20334qk5,0,34.9,16.2,2024-11-03T14:30:41.800Z,2024-11-03T14:55:30Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5338848903,212,23.3,5338848901,141,26.2,5338848905,213,2.85,5338657401,56,Back,5338848899,140,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685937,370,1,1,30,19,6wwwud48qahpwrfxs20334qk5,1,26.7,22.7,2024-11-03T14:30:44.309Z,2024-11-03T14:30:45Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338657737,140,33.0,5338657741,212,11.8,5338657739,141,8.3,5338657735,56,Back,5338657743,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685963,371,1,1,30,20,6wwwud48qahpwrfxs20334qk5,1,33.0,8.3,2024-11-03T14:30:45.380Z,2024-11-03T14:30:46Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338657861,140,28.3,5338657873,213,2.15,5338657859,56,Back,5338657869,212,9.1,5338657863,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743685997,372,1,1,30,21,6wwwud48qahpwrfxs20334qk5,1,28.3,19.5,2024-11-03T14:30:46.668Z,2024-11-03T14:30:48Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338657975,140,34.9,5338657981,213,0.78,5338657973,56,Back,5338657977,141,29.5,5338657979,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686075,373,1,1,30,23,6wwwud48qahpwrfxs20334qk5,1,29.9,28.3,2024-11-03T14:30:48.261Z,2024-11-03T14:30:53Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338658493,140,40.8,5338658501,212,15.4,5338658503,213,5.55,5338658491,56,Back,5338658497,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686109,374,1,1,30,28,6wwwud48qahpwrfxs20334qk5,1,58.9,28.6,2024-11-03T14:30:53.812Z,2024-11-03T14:30:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338658729,56,Center,5338658733,141,54.9,5338658739,213,0.96,5338658731,140,70.7,5338658735,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686147,375,1,1,30,32,6wwwud48qahpwrfxs20334qk5,1,69.9,55.1,2024-11-03T14:30:57.500Z,2024-11-03T14:30:59Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5338658923,56,Center,5338658929,212,18.5,5338658925,140,78.6,5338658927,141,78.7,5338658931,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686193,376,1,1,30,34,6wwwud48qahpwrfxs20334qk5,0,83.2,82.3,2024-11-03T14:30:59.589Z,2024-11-03T14:31:01Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5338659153,140,88.0,5338659155,141,57.5,5338659143,2,,5338659147,155,,5338659159,213,5.00,5338659151,56,Center,5338659157,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686249,234,12,1,30,35,dbl7ir1qugqz8nvp1vzn8im50,1,11.2,40.0,2024-11-03T14:31:00.713Z,2024-11-03T14:31:04Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5338659487,56,Back,5338659493,212,29.9,5338659489,140,14.6,5338659495,213,1.45,5338659491,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686333,236,1,1,30,42,dbl7ir1qugqz8nvp1vzn8im50,1,20.9,90.5,2024-11-03T14:31:07.090Z,2024-11-03T14:31:08Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5338659929,140,10.6,5338659933,212,12.3,5338659927,56,Back,5338659935,213,3.63,5338659931,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686415,237,1,1,30,43,dbl7ir1qugqz8nvp1vzn8im50,1,10.6,82.0,2024-11-03T14:31:08.409Z,2024-11-03T14:31:18Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338660947,155,,5338660375,56,Back,5338660381,212,36.9,5338660379,141,85.6,5338660383,213,0.07,5338660385,1,,5338660377,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686421,238,61,1,30,47,dbl7ir1qugqz8nvp1vzn8im50,0,46.6,86.3,2024-11-03T14:31:12.841Z,2024-11-03T14:31:13Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338660403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686435,239,5,1,30,48,dbl7ir1qugqz8nvp1vzn8im50,0,54.5,101.8,2024-11-03T14:31:13.402Z,2024-11-03T16:07:06Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5338662113,233,377,5338660469,347,,5338660467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686723,377,5,1,30,48,6wwwud48qahpwrfxs20334qk5,1,45.5,-1.8,2024-11-03T14:31:13.402Z,2024-11-03T16:07:06Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338662067,233,239,5338662005,347,,5338662003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686755,378,1,1,31,2,6wwwud48qahpwrfxs20334qk5,1,45.1,0.0,2024-11-03T14:31:27.372Z,2024-11-03T14:31:29Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5338662213,107,,5338662223,213,2.56,5338662215,56,Back,5338662219,141,14.4,5338662253,189,,5338662221,212,18.0,5338662217,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743686919,379,1,1,31,5,6wwwud48qahpwrfxs20334qk5,1,32.7,20.6,2024-11-03T14:31:30.596Z,2024-11-03T14:31:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338663029,141,62.4,5338663033,213,1.82,5338663031,212,29.4,5338663025,56,Back,5338663027,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687339,380,1,1,31,11,6wwwud48qahpwrfxs20334qk5,1,26.9,65.2,2024-11-03T14:31:36.739Z,2024-11-03T14:31:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338665451,213,3.85,5338665449,212,19.3,5338665447,141,46.7,5338665443,56,Back,5338665445,140,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687407,381,1,1,31,28,6wwwud48qahpwrfxs20334qk5,0,23.8,53.0,2024-11-03T14:31:53.348Z,2024-11-03T14:31:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338665807,213,5.87,5338665801,140,72.4,5338665809,1,,5338665797,157,,5338665805,212,55.6,5338665803,141,20.4,5338665799,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687471,240,1,1,31,30,dbl7ir1qugqz8nvp1vzn8im50,0,35.6,84.1,2024-11-03T14:31:55.682Z,2024-11-03T14:31:59Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338666143,140,60.3,5338666149,213,0.43,5338666147,212,28.5,5338666141,56,Left,5338666145,141,100.0,5338666139,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687485,241,5,1,31,34,dbl7ir1qugqz8nvp1vzn8im50,0,60.6,101.2,2024-11-03T14:31:59.118Z,2024-11-03T16:07:07Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5338666833,233,382,5338666211,347,,5338666207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687595,382,5,1,31,34,6wwwud48qahpwrfxs20334qk5,1,39.4,-1.2,2024-11-03T14:31:59.118Z,2024-11-03T16:07:07Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338666655,56,Back,5338666657,347,,5338666793,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687823,383,1,1,31,42,6wwwud48qahpwrfxs20334qk5,1,38.4,0.0,2024-11-03T14:32:07.963Z,2024-11-03T14:32:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338667723,107,,5338667725,56,Back,5338667731,212,32.4,5338667733,213,2.53,5338667729,141,26.2,5338667727,140,13.1,5338667735,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743687883,384,1,1,31,45,6wwwud48qahpwrfxs20334qk5,1,9.9,28.8,2024-11-03T14:32:10.411Z,2024-11-03T14:32:12Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338668069,212,21.1,5338668067,141,11.1,5338668063,56,Back,5338668065,140,26.4,5338668071,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688043,385,1,1,31,47,6wwwud48qahpwrfxs20334qk5,1,30.5,9.7,2024-11-03T14:32:12.387Z,2024-11-03T14:32:17Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5338668967,212,17.0,5338668965,141,33.3,5338668959,56,Back,5338668969,213,1.24,5338668963,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688123,386,1,1,31,51,6wwwud48qahpwrfxs20334qk5,1,34.9,33.9,2024-11-03T14:32:16.971Z,2024-11-03T14:32:19Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5338669365,140,24.8,5338669371,212,23.4,5338669361,56,Back,5338669375,213,2.04,5338669369,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688231,387,1,1,31,54,6wwwud48qahpwrfxs20334qk5,1,24.9,69.3,2024-11-03T14:32:19.267Z,2024-11-03T14:32:23Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5338669953,56,Back,5338669955,140,12.7,5338669959,212,23.6,5338669957,141,40.1,5338669961,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743688309,388,1,1,31,58,6wwwud48qahpwrfxs20334qk5,1,12.9,40.3,2024-11-03T14:32:23.139Z,2024-11-03T14:32:26Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5338670365,141,68.1,5338670367,212,20.1,5338670361,56,Back,5338670369,213,1.22,5338670363,140,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
