id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value
2742639953,242,1,1,26,54,7gkglopz9cjsysn2u6sbhuvc5,1,37.5,38.9,2024-11-02T14:26:51.010Z,2024-11-02T14:26:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333111819,141,29.5,5333111823,213,5.88,5333111821,212,16.4,5333111817,140,51.9,5333111815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742639971,243,1,1,26,55,7gkglopz9cjsysn2u6sbhuvc5,1,51.9,29.5,2024-11-02T14:26:52.210Z,2024-11-02T14:26:55Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5333111899,56,Center,5333111905,212,12.0,5333111907,213,1.18,5333111903,141,45.8,5333111901,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640041,244,1,1,26,58,7gkglopz9cjsysn2u6sbhuvc5,1,55.1,51.0,2024-11-02T14:26:54.898Z,2024-11-02T14:27:01Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333112331,213,1.19,5333112329,212,17.3,5333112323,56,Center,5333112327,141,74.7,5333112325,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640089,245,1,1,27,4,7gkglopz9cjsysn2u6sbhuvc5,1,84.2,87.1,2024-11-02T14:27:01.282Z,2024-11-02T14:27:05Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333112593,213,3.64,5333112589,141,76.3,5333112587,140,71.4,5333112585,56,Center,5333112591,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640191,246,1,1,27,8,7gkglopz9cjsysn2u6sbhuvc5,1,70.7,70.6,2024-11-02T14:27:05.129Z,2024-11-02T14:27:11Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333113039,140,68.6,5333113041,141,31.6,5333113043,212,26.6,5333113037,56,Center,5333113045,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640207,247,1,1,27,14,7gkglopz9cjsysn2u6sbhuvc5,0,68.4,11.4,2024-11-02T14:27:11.400Z,2024-11-02T14:27:12Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333113101,2,,5333113105,56,Right,5333113103,155,,5333113107,140,75.0,5333113111,141,13.8,5333113113,212,7.1,5333113117,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640223,216,61,1,27,16,8cfkisxf1fkxdqtt6tx1tup48,1,24.6,93.0,2024-11-02T14:27:13.330Z,2024-11-02T14:27:13Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333113219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640235,217,5,1,27,17,8cfkisxf1fkxdqtt6tx1tup48,0,30.4,100.8,2024-11-02T14:27:14.348Z,2024-11-02T16:21:03Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333113273,56,Back,5333113697,233,248,5333113275,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640293,248,5,1,27,17,7gkglopz9cjsysn2u6sbhuvc5,1,69.6,-0.8,2024-11-02T14:27:14.348Z,2024-11-02T16:21:03Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333113607,347,,5333113605,56,Right,5333113641,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640381,249,1,1,27,23,7gkglopz9cjsysn2u6sbhuvc5,1,72.6,0.0,2024-11-02T14:27:20.073Z,2024-11-02T14:27:26Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333114141,212,7.2,5333114143,213,1.47,5333114139,141,9.1,5333114135,56,Right,5333114137,140,73.3,5333114133,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640411,250,1,1,27,29,7gkglopz9cjsysn2u6sbhuvc5,1,65.6,7.1,2024-11-02T14:27:26.320Z,2024-11-02T14:27:29Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5333114359,213,2.89,5333114351,56,Right,5333114355,141,10.7,5333114357,212,9.9,5333114353,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640435,251,1,1,27,32,7gkglopz9cjsysn2u6sbhuvc5,0,60.2,9.4,2024-11-02T14:27:28.810Z,2024-11-02T14:27:31Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333114519,141,43.9,5333114511,2,,5333114517,140,90.3,5333114513,155,,5333114515,56,Center,5333114525,1,,5333114523,213,0.64,5333114521,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,
2742640663,220,1,1,27,48,8cfkisxf1fkxdqtt6tx1tup48,0,13.4,53.4,2024-11-02T14:27:45.395Z,2024-11-02T14:27:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333115695,213,0.41,5333115689,140,52.5,5333115693,212,44.8,5333115697,1,,5333115691,141,79.9,5333115685,155,,5333115687,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640695,252,44,1,27,51,7gkglopz9cjsysn2u6sbhuvc5,1,42.4,21.4,2024-11-02T14:27:48.482Z,2024-11-02T14:27:53Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333115819,285,,5333115847,233,221,5333115813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640673,221,44,1,27,51,8cfkisxf1fkxdqtt6tx1tup48,0,57.6,78.6,2024-11-02T14:27:48.483Z,2024-11-02T14:27:54Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333115733,56,Center,5333115735,286,,5333115879,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640741,253,1,1,27,52,7gkglopz9cjsysn2u6sbhuvc5,1,34.7,23.4,2024-11-02T14:27:48.777Z,2024-11-02T16:22:04Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333116131,140,51.7,5333116137,213,0.28,5333116133,141,30.9,5333116135,212,18.6,5333116127,3,,5333116129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640763,254,1,1,27,54,7gkglopz9cjsysn2u6sbhuvc5,0,51.7,30.9,2024-11-02T14:27:50.816Z,2024-11-02T14:27:56Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333116301,56,Right,5333116309,213,5.68,5333116305,141,2.0,5333116303,140,78.7,5333116307,212,34.5,5333116311,1,,5333116299,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640889,222,1,1,28,5,8cfkisxf1fkxdqtt6tx1tup48,0,24.6,92.2,2024-11-02T14:28:02.635Z,2024-11-02T14:57:20Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333117069,213,0.23,5333117061,56,Back,5333117065,141,100.0,5333117067,212,26.0,5333117063,140,48.7,5333117059,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742640951,255,5,1,28,6,7gkglopz9cjsysn2u6sbhuvc5,1,52.2,-1.8,2024-11-02T14:28:02.651Z,2024-11-02T16:21:33Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5333276879,347,,5333117435,56,Right,5334102795,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742672795,366,5,1,28,6,8cfkisxf1fkxdqtt6tx1tup48,0,42.8,101.5,2024-11-02T14:28:02.651Z,2024-11-02T16:21:04Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333280429,347,,5334102861,233,255,5333280427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742672483,483,1,1,28,16,7gkglopz9cjsysn2u6sbhuvc5,1,70.3,0.0,2024-11-02T14:28:12.651Z,2024-11-02T14:57:13Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333279091,141,18.2,5333279101,213,1.16,5333279087,140,75.9,5333279083,56,Right,5333279095,212,14.6,5333279315,189,,5333279081,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742672693,484,1,1,28,17,7gkglopz9cjsysn2u6sbhuvc5,1,75.8,32.5,2024-11-02T14:28:13.651Z,2024-11-02T14:57:24Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333280023,213,1.58,5333280019,141,50.0,5333280017,140,75.7,5333280021,212,11.9,5333280133,189,,5333280015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641003,256,1,1,28,18,7gkglopz9cjsysn2u6sbhuvc5,1,85.2,77.8,2024-11-02T14:28:14.664Z,2024-11-02T14:57:43Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,1.0,5333117753,140,93.4,5333117757,212,14.1,5333117755,141,61.4,5333117759,213,5.37,5333117751,56,Center,5333281387,210,14,5333117749,155,,5333117747,2,,5333281389,154,,,,,,,,,,,,,,,,,,,,,,
2742641013,257,14,1,28,20,7gkglopz9cjsysn2u6sbhuvc5,1,85.0,53.8,2024-11-02T14:28:17.048Z,2024-11-02T17:08:42Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333281403,154,,5333280741,15,,5333281421,231,49.6,5333117817,56,Center,5333281405,55,256,5333281399,73,,5333281413,103,17.1,5333117815,17,,5333117813,22,,5333280745,328,5333281401,29,,,5333281417,230,97.6,5333281411,102,55.5,,,,,,,,,
2742641019,223,12,1,28,20,8cfkisxf1fkxdqtt6tx1tup48,1,6.0,31.5,2024-11-02T14:28:17.499Z,2024-11-02T14:28:19Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333117841,56,Back,5333117849,213,4.84,5333117843,140,8.7,5333117847,212,22.1,5333117845,141,0.0,5333117873,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641025,224,5,1,28,21,8cfkisxf1fkxdqtt6tx1tup48,0,8.5,-1.2,2024-11-02T14:28:18.284Z,2024-11-02T16:21:05Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333117857,56,Back,5333118037,233,258,5333117859,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641051,258,5,1,28,21,7gkglopz9cjsysn2u6sbhuvc5,1,91.5,101.2,2024-11-02T14:28:18.284Z,2024-11-02T16:21:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333118011,347,,5333118027,233,224,5333118009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641435,259,1,1,28,47,7gkglopz9cjsysn2u6sbhuvc5,1,93.2,100.0,2024-11-02T14:28:44.384Z,2024-11-02T14:28:51Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333120169,213,4.49,5333120161,56,Center,5333120165,141,76.6,5333120167,212,17.7,5333120163,140,89.4,5333120159,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641421,225,83,1,28,52,8cfkisxf1fkxdqtt6tx1tup48,0,8.4,11.9,2024-11-02T14:28:49.274Z,2024-11-02T14:28:51Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333120281,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641449,260,1,1,28,54,7gkglopz9cjsysn2u6sbhuvc5,1,88.9,83.0,2024-11-02T14:28:50.913Z,2024-11-02T14:28:54Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333120239,140,75.6,5333120241,141,75.7,5333120243,212,14.8,5333120245,213,3.48,5333120237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641523,261,1,1,28,57,7gkglopz9cjsysn2u6sbhuvc5,1,73.9,68.1,2024-11-02T14:28:54.449Z,2024-11-02T14:28:58Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333120733,56,Center,5333120737,141,27.9,5333120735,140,90.4,5333120739,212,32.4,5333120731,155,,5333120743,1,,5333120741,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641533,262,1,1,29,1,7gkglopz9cjsysn2u6sbhuvc5,0,93.4,25.0,2024-11-02T14:28:57.984Z,2024-11-02T14:28:58Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333120789,56,Center,5333120795,212,11.7,5333120797,213,0.81,5333120793,141,37.4,5333120791,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641925,226,5,1,29,1,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,60.6,2024-11-02T14:28:58.403Z,2024-11-02T16:21:05Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333122881,56,Back,5333122919,233,263,5333122883,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641543,263,5,1,29,1,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,39.4,2024-11-02T14:28:58.403Z,2024-11-02T16:21:05Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333122947,233,226,5333120841,346,,5333120839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641939,227,1,1,29,34,8cfkisxf1fkxdqtt6tx1tup48,0,3.7,39.8,2024-11-02T14:29:31.354Z,2024-11-02T14:29:33Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333122989,74,,5333122981,141,43.4,5333122985,213,0.04,5333122983,212,56.4,5333122987,1,,5333122975,124,,5333122977,56,Center,5333122979,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,
2742641995,264,1,1,29,36,7gkglopz9cjsysn2u6sbhuvc5,1,38.0,54.2,2024-11-02T14:29:33.551Z,2024-11-02T14:29:37Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333123241,140,45.3,5333123243,141,33.4,5333123247,213,5.21,5333123245,212,16.1,5333123237,56,Back,5333123233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642005,265,44,1,29,38,7gkglopz9cjsysn2u6sbhuvc5,1,47.6,36.8,2024-11-02T14:29:35.401Z,2024-11-02T15:54:07Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333123371,233,228,5333123305,56,Back,5333123307,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742641967,228,44,1,29,38,8cfkisxf1fkxdqtt6tx1tup48,0,52.4,63.2,2024-11-02T14:29:35.402Z,2024-11-02T15:54:08Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5333123159,286,,5333123409,233,265,5333123157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642035,266,1,1,29,38,7gkglopz9cjsysn2u6sbhuvc5,0,45.3,33.4,2024-11-02T14:29:35.441Z,2024-11-02T16:21:46Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5333123443,3,,5333123447,140,55.6,5333123445,56,Center,5333123451,212,11.1,5333123453,213,6.07,5333123449,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642081,229,2,1,29,40,8cfkisxf1fkxdqtt6tx1tup48,1,28.3,69.3,2024-11-02T14:29:37.146Z,2024-11-02T14:29:44Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333123671,141,79.7,5333123691,1,,5333123669,140,68.7,5333123693,56,Left,5333123689,7,1icurh5jrnw1e6jdgqxjnhdnu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642071,267,55,1,29,40,7gkglopz9cjsysn2u6sbhuvc5,1,34.9,36.3,2024-11-02T14:29:37.147Z,2024-11-02T15:53:53Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333127895,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642149,268,1,1,29,51,7gkglopz9cjsysn2u6sbhuvc5,1,37.1,36.6,2024-11-02T14:29:47.759Z,2024-11-02T14:32:02Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333124045,241,,5333124047,56,Back,5333124041,5,,5333124049,140,44.6,5333124051,141,53.6,5333124055,213,0.97,5333124531,156,,5333124053,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,
2742644549,286,1,1,29,51,7gkglopz9cjsysn2u6sbhuvc5,0,44.4,50.9,2024-11-02T14:29:48.015Z,2024-11-02T14:32:00Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5333136099,56,Back,5333136109,212,3.4,5333136101,140,46.3,5333136113,213,0.94,5333136105,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642157,230,61,1,29,52,8cfkisxf1fkxdqtt6tx1tup48,1,52.9,42.7,2024-11-02T14:29:48.915Z,2024-11-02T14:29:49Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333124079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642223,232,1,1,29,55,8cfkisxf1fkxdqtt6tx1tup48,1,67.4,53.0,2024-11-02T14:29:51.659Z,2024-11-02T14:29:54Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5333124493,56,Center,5333124497,141,39.8,5333124495,140,66.2,5333124499,212,9.1,5333124501,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642231,233,61,1,29,57,8cfkisxf1fkxdqtt6tx1tup48,0,66.2,39.7,2024-11-02T14:29:53.835Z,2024-11-02T14:42:38Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5333124535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642355,270,1,1,29,59,7gkglopz9cjsysn2u6sbhuvc5,1,41.2,69.1,2024-11-02T14:29:55.896Z,2024-11-02T14:30:02Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5333125179,212,20.1,5333125177,141,83.2,5333125169,56,Left,5333125175,140,58.0,5333125181,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642363,271,61,1,30,5,7gkglopz9cjsysn2u6sbhuvc5,0,86.5,85.6,2024-11-02T14:30:01.935Z,2024-11-02T14:30:02Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333125207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642391,234,56,1,30,7,8cfkisxf1fkxdqtt6tx1tup48,1,3.7,16.6,2024-11-02T14:30:04.099Z,2024-11-02T14:30:08Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333125361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642471,235,5,1,30,9,8cfkisxf1fkxdqtt6tx1tup48,1,-0.8,19.8,2024-11-02T14:30:05.763Z,2024-11-02T16:14:24Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333125745,56,Back,5333125747,346,,5333125815,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642383,272,5,1,30,9,7gkglopz9cjsysn2u6sbhuvc5,0,100.8,80.2,2024-11-02T14:30:05.763Z,2024-11-02T16:21:06Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333125329,346,,5333125893,233,235,5333125327,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642941,236,1,1,30,36,8cfkisxf1fkxdqtt6tx1tup48,1,4.6,43.1,2024-11-02T14:30:33.235Z,2024-11-02T14:30:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5333128095,212,62.7,5333128089,56,Right,5333128093,141,12.3,5333128097,213,5.94,5333128103,74,,5333128099,1,,5333128091,140,60.9,5333128087,124,,,,,,,,,,,,,,,,,,,,,,,,,
2742642949,237,1,1,30,39,8cfkisxf1fkxdqtt6tx1tup48,0,60.6,12.3,2024-11-02T14:30:36.258Z,2024-11-02T14:30:37Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5333128159,212,5.3,5333128151,140,63.1,5333128139,3,,5333128155,141,19.1,5333128147,56,Right,5333128143,168,,5333128163,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742642961,273,61,1,30,41,7gkglopz9cjsysn2u6sbhuvc5,1,44.7,81.1,2024-11-02T14:30:37.886Z,2024-11-02T14:30:38Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333128217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643029,274,1,1,30,43,7gkglopz9cjsysn2u6sbhuvc5,1,57.5,77.2,2024-11-02T14:30:40.439Z,2024-11-02T14:43:56Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5333128523,140,60.3,5333128527,212,5.6,5333128525,141,84.2,5333128521,56,Left,5333128529,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643045,238,45,1,30,44,8cfkisxf1fkxdqtt6tx1tup48,0,34.8,18.6,2024-11-02T14:30:40.958Z,2024-11-02T14:55:17Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5333128599,56,Back,5333271111,233,434,5333128601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742658855,434,3,1,30,44,7gkglopz9cjsysn2u6sbhuvc5,1,65.1,80.5,2024-11-02T14:30:40.958Z,2024-11-02T14:55:17Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333208633,56,Left,5333208635,286,,5333271143,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643039,275,1,1,30,45,7gkglopz9cjsysn2u6sbhuvc5,0,60.3,84.2,2024-11-02T14:30:41.694Z,2024-11-02T14:55:18Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333128633,286,,5333128575,213,5.78,5333128569,140,63.6,5333128627,236,,5333128573,212,4.0,5333128571,141,81.4,5333128567,56,Left,5333271157,233,239,,,,,,,,,,,,,,,,,,,,,,,,
2742643103,239,74,1,30,45,8cfkisxf1fkxdqtt6tx1tup48,1,30.3,15.6,2024-11-02T14:30:41.695Z,2024-11-02T14:55:18Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5333128917,56,Back,5333270579,233,275,5333128919,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643099,276,1,1,30,46,7gkglopz9cjsysn2u6sbhuvc5,1,63.4,82.3,2024-11-02T14:30:42.848Z,2024-11-02T14:55:13Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333128909,141,92.3,5333128911,212,14.5,5333128913,213,0.49,5333128905,56,Left,5333128907,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643149,277,1,1,30,48,7gkglopz9cjsysn2u6sbhuvc5,1,75.6,92.3,2024-11-02T14:30:45.263Z,2024-11-02T14:55:18Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5333129081,140,65.9,5333129089,212,12.1,5333129095,213,3.72,5333129077,56,Left,5333129085,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643233,278,1,1,30,52,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,85.0,2024-11-02T14:30:48.831Z,2024-11-02T14:30:52Z,7ar33yy0wd5ah5o8om1l12pgq,M. Hannesbo,,,5333129573,213,3.49,5333129569,141,75.3,5333129565,56,Back,5333129567,140,42.8,5333129571,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643309,279,1,1,30,56,7gkglopz9cjsysn2u6sbhuvc5,1,40.5,68.8,2024-11-02T14:30:52.998Z,2024-11-02T14:30:55Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5333129975,141,30.3,5333129983,213,4.76,5333129979,212,26.2,5333129967,56,Back,5333129971,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643327,280,1,1,30,58,7gkglopz9cjsysn2u6sbhuvc5,1,41.8,29.8,2024-11-02T14:30:55.526Z,2024-11-02T14:30:56Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5333130051,141,36.7,5333130047,56,Back,5333130049,140,46.4,5333130055,213,0.77,5333130053,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643355,281,1,1,30,59,7gkglopz9cjsysn2u6sbhuvc5,0,46.4,36.7,2024-11-02T14:30:56.511Z,2024-11-02T14:30:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5333130205,141,32.2,5333130203,140,65.4,5333130207,212,20.2,5333130201,56,Center,5333130209,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643557,241,1,1,31,6,8cfkisxf1fkxdqtt6tx1tup48,1,29.7,77.8,2024-11-02T14:31:03.090Z,2024-11-02T14:31:07Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5333131261,213,4.65,5333131259,212,9.6,5333131253,56,Back,5333131257,141,63.7,5333131255,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643653,242,1,1,31,10,8cfkisxf1fkxdqtt6tx1tup48,1,30.9,60.9,2024-11-02T14:31:07.611Z,2024-11-02T14:31:12Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5333131751,212,41.6,5333131745,56,Left,5333131747,140,67.6,5333131743,155,,5333131755,1,,5333131749,141,83.9,5333131753,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643683,243,1,1,31,15,8cfkisxf1fkxdqtt6tx1tup48,0,85.2,85.4,2024-11-02T14:31:12.626Z,2024-11-02T14:31:24Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333132911,1,,5333131871,141,0.0,5333131867,56,Right,5333131863,2,,5333131873,212,60.1,5333131869,140,95.2,5333131875,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742643897,244,5,1,31,21,8cfkisxf1fkxdqtt6tx1tup48,0,93.2,-1.6,2024-11-02T14:31:17.858Z,2024-11-02T16:21:06Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5333133863,233,282,5333132885,56,Right,5333132887,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
