id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2726370007,110,5,1,12,16,b8oqgvx1ijeyn6y1cn6929ix4,1,78.6,-1.3,2024-09-27T17:13:11.518Z,2024-09-27T19:19:47Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244196851,347,,5244196921,233,132,5244196849,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726369809,132,5,1,12,16,dbl7ir1qugqz8nvp1vzn8im50,0,21.4,101.3,2024-09-27T17:13:11.518Z,2024-09-27T19:19:48Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244195759,347,,5244196953,233,110,5244195757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370143,111,1,1,12,49,b8oqgvx1ijeyn6y1cn6929ix4,1,77.7,0.0,2024-09-27T17:13:44.357Z,2024-09-27T17:13:48Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244197617,56,Center,5244197619,140,87.3,5244197615,107,,5244197627,1,,5244197623,212,29.5,5244197625,213,1.22,5244197621,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370159,112,1,1,12,53,b8oqgvx1ijeyn6y1cn6929ix4,1,87.3,39.2,2024-09-27T17:13:47.948Z,2024-09-27T17:13:49Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244197709,212,4.1,5244197705,140,89.2,5244197701,168,,5244197707,141,44.5,5244197703,56,Center,5244197711,213,1.07,5244197699,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370177,113,1,1,12,54,b8oqgvx1ijeyn6y1cn6929ix4,1,89.2,44.5,2024-09-27T17:13:49.012Z,2024-09-27T17:22:36Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,1.0,,5244197795,212,5.8,5244197791,140,84.3,5244224343,154,,5244197793,141,48.4,5244197789,56,Center,5244197797,213,2.67,5244224341,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370185,114,15,1,12,55,b8oqgvx1ijeyn6y1cn6929ix4,1,83.0,53.4,2024-09-27T17:13:49.877Z,2024-09-27T19:31:40Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244224389,76,,5244224407,147,52.5,5244224403,328,,5244335815,160,,5244224409,230,99.5,5244224427,233,133,5244224393,154,,5244224399,102,51.9,5244223361,72,,5244223365,82,,5244224401,103,19,5244224405,146,91.5,5244197833,56,Center,5244982757,18,5244224411,231,51.3,5244224395,55,113,5244224391,29,,,,,
2726370193,133,10,1,12,55,dbl7ir1qugqz8nvp1vzn8im50,1,8.5,47.5,2024-09-27T17:13:49.977Z,2024-09-27T18:01:24Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244197861,56,Back,5244197859,94,,5244224451,233,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370217,115,1,1,12,57,b8oqgvx1ijeyn6y1cn6929ix4,1,84.3,70.8,2024-09-27T17:13:52.229Z,2024-09-27T17:14:38Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5244197993,213,4.00,5244197985,56,Center,5244197989,141,58.4,5244197987,140,77.4,5244197991,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370225,116,1,1,12,59,b8oqgvx1ijeyn6y1cn6929ix4,0,76.5,57.8,2024-09-27T17:13:54.197Z,2024-09-27T17:13:55Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244198027,155,,5244198035,212,24.5,5244198031,140,95.4,5244198037,213,5.66,5244198029,56,Center,5244198033,141,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370231,134,12,1,13,0,dbl7ir1qugqz8nvp1vzn8im50,1,7.6,51.3,2024-09-27T17:13:54.799Z,2024-09-27T17:14:00Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244198065,212,12.4,5244198061,140,7.5,5244198059,56,Back,5244198095,15,,5244198063,141,69.6,5244198067,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370255,117,1,1,13,1,b8oqgvx1ijeyn6y1cn6929ix4,0,93.7,24.0,2024-09-27T17:13:56.396Z,2024-09-27T17:13:57Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244198175,141,35.8,5244198171,56,Center,5244198179,213,1.81,5244198169,3,,5244198173,140,91.8,5244198177,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370313,136,1,1,13,8,dbl7ir1qugqz8nvp1vzn8im50,0,12.2,85.0,2024-09-27T17:14:02.631Z,2024-09-27T17:14:03Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5244198455,212,3.4,5244198447,155,,5244198451,140,15.4,5244198453,141,84.4,5244198449,56,Back,5244198457,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370317,118,61,1,13,9,b8oqgvx1ijeyn6y1cn6929ix4,1,81.7,8.0,2024-09-27T17:14:03.550Z,2024-09-27T18:01:28Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5244198471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370351,137,1,1,13,10,dbl7ir1qugqz8nvp1vzn8im50,1,35.8,83.2,2024-09-27T17:14:04.686Z,2024-09-27T17:14:05Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244198603,3,,5244198611,212,15.1,5244198607,140,34.9,5244198609,141,61.1,5244198605,56,Back,5244198613,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370375,119,45,1,13,11,b8oqgvx1ijeyn6y1cn6929ix4,0,65.4,37.3,2024-09-27T17:14:05.719Z,2024-09-27T19:05:11Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244198721,56,Center,5244198725,285,,5244198747,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370365,138,3,1,13,11,dbl7ir1qugqz8nvp1vzn8im50,1,34.6,62.7,2024-09-27T17:14:05.719Z,2024-09-27T19:05:11Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244198665,56,Back,5244198667,286,,5244198737,233,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370409,139,1,1,13,11,dbl7ir1qugqz8nvp1vzn8im50,0,36.0,64.3,2024-09-27T17:14:06.470Z,2024-09-27T17:14:10Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244198873,213,0.13,5244198867,140,86.0,5244198871,212,53.0,5244198875,1,,5244198869,141,74.5,5244198865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370625,122,1,1,13,21,b8oqgvx1ijeyn6y1cn6929ix4,1,13.6,30.7,2024-09-27T17:14:16.108Z,2024-09-27T17:14:27Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5244199917,140,20.9,5244199919,141,62.9,5244199915,56,Back,5244199923,213,1.23,5244199921,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370645,123,1,1,13,32,b8oqgvx1ijeyn6y1cn6929ix4,0,21.7,60.2,2024-09-27T17:14:27.005Z,2024-09-27T17:14:28Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244200011,141,29.7,5244200019,1,,5244200015,213,5.94,5244200007,56,Center,5244200005,155,,5244200009,140,77.7,5244200013,212,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370677,140,1,1,13,36,dbl7ir1qugqz8nvp1vzn8im50,0,19.9,73.3,2024-09-27T17:14:31.110Z,2024-09-27T17:14:31Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244200133,157,,5244200147,213,1.36,5244200137,140,23.8,5244200141,141,100.0,5244200149,1,,5244200145,212,19.3,5244200135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370753,124,5,1,13,37,b8oqgvx1ijeyn6y1cn6929ix4,1,75.8,-1.2,2024-09-27T17:14:31.564Z,2024-09-27T19:19:48Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244200517,347,,5244200599,233,141,5244200513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370687,141,5,1,13,37,dbl7ir1qugqz8nvp1vzn8im50,0,24.2,101.2,2024-09-27T17:14:31.564Z,2024-09-27T19:19:49Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244200163,56,Back,5244200611,233,124,5244200165,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370855,125,1,1,13,49,b8oqgvx1ijeyn6y1cn6929ix4,1,77.7,0.0,2024-09-27T17:14:43.716Z,2024-09-27T17:14:46Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244201033,140,66.6,5244201029,107,,5244201037,212,14.8,5244201039,213,2.48,5244201035,141,12.0,5244201031,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370889,126,1,1,13,51,b8oqgvx1ijeyn6y1cn6929ix4,1,67.3,12.6,2024-09-27T17:14:45.876Z,2024-09-27T17:14:49Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244201217,212,11.8,5244201213,140,64.6,5244201215,141,29.4,5244201211,56,Center,5244201219,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370901,127,1,1,13,54,b8oqgvx1ijeyn6y1cn6929ix4,0,64.4,31.2,2024-09-27T17:14:48.925Z,2024-09-27T17:14:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244201295,141,70.2,5244201299,213,1.05,5244201291,56,Center,5244201293,140,78.8,5244201289,155,,5244201297,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370933,142,1,1,13,57,dbl7ir1qugqz8nvp1vzn8im50,1,20.2,24.4,2024-09-27T17:14:51.605Z,2024-09-27T17:14:53Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244201437,213,5.86,5244201433,141,13.1,5244201429,56,Back,5244201427,3,,5244201435,212,18.6,5244201431,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370969,128,45,1,14,1,b8oqgvx1ijeyn6y1cn6929ix4,0,49.2,83.1,2024-09-27T17:14:55.860Z,2024-09-27T19:05:12Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244201599,56,Back,5244201827,233,144,5244201601,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726370997,144,3,1,14,1,dbl7ir1qugqz8nvp1vzn8im50,1,50.8,16.9,2024-09-27T17:14:55.860Z,2024-09-27T19:05:11Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244201781,286,,5244201779,56,Right,5244201821,233,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371027,145,1,1,14,3,dbl7ir1qugqz8nvp1vzn8im50,1,65.1,15.6,2024-09-27T17:14:57.942Z,2024-09-27T17:15:00Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244201917,56,Center,5244201919,140,69.2,5244201923,212,8.0,5244201921,141,25.5,5244201925,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371199,146,1,1,14,6,dbl7ir1qugqz8nvp1vzn8im50,1,73.5,22.7,2024-09-27T17:15:00.789Z,2024-09-27T17:15:16Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244202925,140,79.2,5244202929,212,8.3,5244202923,56,Right,5244202931,213,5.52,5244202927,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371205,147,4,1,14,14,dbl7ir1qugqz8nvp1vzn8im50,1,82.3,15.4,2024-09-27T17:15:08.749Z,2024-09-27T19:31:00Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5244203003,13,,5244203011,286,,5244203007,56,Right,5244203005,295,,5244203009,152,,5244203327,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371133,129,4,1,14,14,b8oqgvx1ijeyn6y1cn6929ix4,0,17.7,84.6,2024-09-27T17:15:08.750Z,2024-09-27T19:31:00Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244202573,13,,5244203433,295,,5244202577,152,,5244202581,285,,5244202575,56,Back,5244203487,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371511,148,1,1,14,51,dbl7ir1qugqz8nvp1vzn8im50,0,74.7,12.0,2024-09-27T17:15:46.253Z,2024-09-27T17:15:48Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244204597,5,,5244204599,155,,5244204595,2,,5244204607,141,40.9,5244204603,56,Center,5244204611,213,0.90,5244204605,140,89.7,5244204609,212,25.2,5244204601,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371539,130,12,1,14,57,b8oqgvx1ijeyn6y1cn6929ix4,1,8.5,46.7,2024-09-27T17:15:52.036Z,2024-09-27T17:58:32Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244204799,140,33.3,5244204795,56,Back,5244204803,141,54.8,5244204805,212,26.6,5244204809,213,0.21,5244204831,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371553,149,1,1,14,58,dbl7ir1qugqz8nvp1vzn8im50,0,70.7,39.2,2024-09-27T17:15:52.934Z,2024-09-27T17:15:53Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244204883,140,74.7,5244204887,212,17.8,5244204891,1,,5244204881,56,Right,5244204889,213,4.95,5244204885,141,13.7,5244204879,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371579,131,1,1,15,0,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,71.4,2024-09-27T17:15:55.164Z,2024-09-27T17:59:26Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244205037,140,37.5,5244205033,3,,5244205043,213,0.56,5244205035,56,Back,5244205039,141,77.5,5244205041,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371603,132,3,1,15,2,b8oqgvx1ijeyn6y1cn6929ix4,1,59.8,70.9,2024-09-27T17:15:57.037Z,2024-09-27T19:05:12Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244205189,286,,5244205187,56,Center,5244336829,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371605,150,45,1,15,2,dbl7ir1qugqz8nvp1vzn8im50,0,40.2,29.1,2024-09-27T17:15:57.037Z,2024-09-27T19:05:12Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244205193,285,,5244336845,233,132,5244205191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371653,133,61,1,15,8,b8oqgvx1ijeyn6y1cn6929ix4,0,72.7,75.6,2024-09-27T17:16:02.949Z,2024-09-27T17:16:03Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244205431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371697,151,12,1,15,11,dbl7ir1qugqz8nvp1vzn8im50,1,15.8,18.9,2024-09-27T17:16:05.758Z,2024-09-27T17:16:07Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244205637,56,Back,5244205671,167,,5244205639,140,21.7,5244205649,213,5.13,5244205641,141,0.0,5244205645,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371693,134,5,1,15,12,b8oqgvx1ijeyn6y1cn6929ix4,1,77.8,101.9,2024-09-27T17:16:06.991Z,2024-09-27T19:19:49Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244205617,56,Left,5244205677,233,152,5244205619,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726371703,152,5,1,15,12,dbl7ir1qugqz8nvp1vzn8im50,0,22.2,-1.9,2024-09-27T17:16:06.991Z,2024-09-27T17:28:03Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244205663,56,Back,5244205697,233,134,5244205665,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372015,135,1,1,15,15,b8oqgvx1ijeyn6y1cn6929ix4,1,77.5,100.0,2024-09-27T17:16:10.316Z,2024-09-27T19:09:37Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5244207469,141,93.2,5244207465,56,Left,5244207471,212,7.3,5244207463,107,,5244207473,213,5.38,5244207467,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372059,137,1,1,15,16,b8oqgvx1ijeyn6y1cn6929ix4,1,64.4,94.4,2024-09-27T17:16:10.683Z,2024-09-27T19:09:32Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,1.0,5244207663,56,Center,5244207673,1,,5244207667,141,42.1,5244207665,140,88.4,5244207669,212,43.6,5244207659,2,,5244207661,155,,5244207671,213,5.33,5244209679,22,,5244209675,210,16,5244209677,154,,,,,,,,,,,,,,,,,,,,,,
2726372485,138,44,1,15,17,b8oqgvx1ijeyn6y1cn6929ix4,1,92.2,40.3,2024-09-27T17:16:12.527Z,2024-09-27T19:17:52Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5244329715,233,437,5244210051,286,,5244210049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726394219,437,44,1,15,18,dbl7ir1qugqz8nvp1vzn8im50,0,7.8,59.7,2024-09-27T17:16:12.528Z,2024-09-27T19:17:52Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5244329711,285,,5244329723,233,138,5244329709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372021,136,16,1,15,19,b8oqgvx1ijeyn6y1cn6929ix4,1,92.4,43.8,2024-09-27T17:16:13.619Z,2024-09-27T19:35:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5245014223,77,,5245014225,214,,5244209029,374,2024-09-27 18:16:13.077,5244209707,103,20.3,5244209023,15,,5244209709,230,99.3,5244209701,55,137,5244209705,102,52.3,5244209027,328,,5244209699,154,,5244209697,29,,5244209711,231,49.3,5244209033,375,15:18.549,5244207487,17,5244207489,56,Center,5244207485,22,,,,,,,,
2726372309,153,1,1,16,19,dbl7ir1qugqz8nvp1vzn8im50,1,49.9,50.1,2024-09-27T17:17:14.285Z,2024-09-27T19:09:51Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5244811389,279,G,5244209095,141,42.4,5244209099,213,3.51,5244209091,56,Back,5244209093,140,36.9,5244209097,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372361,154,1,1,16,21,dbl7ir1qugqz8nvp1vzn8im50,1,37.3,40.6,2024-09-27T17:17:16.381Z,2024-09-27T17:17:22Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5244209383,213,4.94,5244209377,140,41.9,5244209381,212,21.7,5244209375,56,Back,5244209379,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372403,155,1,1,16,28,dbl7ir1qugqz8nvp1vzn8im50,1,48.1,14.0,2024-09-27T17:17:22.684Z,2024-09-27T17:17:27Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5244209621,140,37.2,5244209625,212,15.7,5244209627,213,2.39,5244209623,141,29.7,5244209619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372433,156,1,1,16,32,dbl7ir1qugqz8nvp1vzn8im50,1,43.6,38.3,2024-09-27T17:17:26.868Z,2024-09-27T17:17:29Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244209745,140,51.2,5244209749,212,15.1,5244209743,56,Center,5244209747,141,57.2,5244209751,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372461,157,1,1,16,35,dbl7ir1qugqz8nvp1vzn8im50,1,51.3,57.3,2024-09-27T17:17:29.644Z,2024-09-27T17:17:32Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5244209923,212,17.4,5244209921,141,70.8,5244209925,213,2.59,5244209917,56,Back,5244209919,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372531,158,1,1,16,38,dbl7ir1qugqz8nvp1vzn8im50,1,40.9,65.7,2024-09-27T17:17:32.676Z,2024-09-27T17:17:38Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244210277,56,Back,5244210283,212,16.5,5244210281,141,42.1,5244210285,213,4.47,5244210279,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372551,159,1,1,16,43,dbl7ir1qugqz8nvp1vzn8im50,1,44.8,44.8,2024-09-27T17:17:38.308Z,2024-09-27T19:09:54Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5244210405,140,43.4,5244210409,212,17.4,5244210407,141,70.3,5244210403,56,Back,5244210411,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372619,160,1,1,16,44,dbl7ir1qugqz8nvp1vzn8im50,1,43.4,70.3,2024-09-27T17:17:39.524Z,2024-09-27T17:17:46Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5244210811,56,Center,5244210819,213,6.18,5244210815,141,67.9,5244210817,212,15.3,5244210813,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372605,139,83,1,16,50,b8oqgvx1ijeyn6y1cn6929ix4,0,41.6,37.9,2024-09-27T17:17:44.923Z,2024-09-27T17:17:47Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5244210891,399,15jhbyn4wsbd865fd9djcwaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372625,161,1,1,16,51,dbl7ir1qugqz8nvp1vzn8im50,1,60.3,32.2,2024-09-27T17:17:46.132Z,2024-09-27T17:17:53Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244210833,212,16.5,5244210829,140,68.7,5244210827,56,Right,5244210835,213,5.28,5244210831,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726372777,162,1,1,16,58,dbl7ir1qugqz8nvp1vzn8im50,1,86.0,12.8,2024-09-27T17:17:53.350Z,2024-09-27T17:18:49Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,1.0,5244211653,56,Center,5244211657,141,56.3,5244211655,140,90.8,5244211651,155,,5244211661,213,1.40,5244211659,212,30.0,5244214095,22,,5244214091,210,16,5244211649,2,,5244214093,154,,,,,,,,,,,,,,,,,,,,,,,,,
2726372779,163,16,1,17,1,dbl7ir1qugqz8nvp1vzn8im50,1,90.8,58.1,2024-09-27T17:17:55.612Z,2024-09-27T19:44:40Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5244213399,374,2024-09-27 18:17:54.945,5244214115,55,162,5244214111,29,,5244211671,22,,5244211675,56,Center,5244213403,375,17:00.417,5244214121,103,13.3,5244214125,108,,5244214131,231,50,5244213395,20,,5244214119,102,53.6,5244214113,154,,5244214129,230,99.1,5244211673,17,5244214123,214,,5244214127,328,,5244214109,76,,,,,
2726373281,140,1,1,18,2,b8oqgvx1ijeyn6y1cn6929ix4,1,50.3,50.0,2024-09-27T17:18:57.099Z,2024-09-27T17:19:00Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5244214629,141,50.6,5244214633,213,3.12,5244214625,56,Back,5244214631,212,16.7,5244214635,279,G,5244214627,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726373291,141,1,1,18,5,b8oqgvx1ijeyn6y1cn6929ix4,1,34.3,50.4,2024-09-27T17:19:00.389Z,2024-09-27T17:19:03Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,,5244214743,141,85.7,5244214737,56,Left,5244214747,213,0.50,5244214731,155,,5244214745,212,49.8,5244214749,1,,5244214741,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726373303,142,1,1,18,8,b8oqgvx1ijeyn6y1cn6929ix4,1,75.9,85.7,2024-09-27T17:19:02.922Z,2024-09-27T17:56:31Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5244214789,141,79.6,5244327577,156,,5244214785,56,Left,5244214793,213,4.02,5244214791,212,5.4,5244214787,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726373313,143,1,1,18,9,b8oqgvx1ijeyn6y1cn6929ix4,1,72.6,79.6,2024-09-27T17:19:03.706Z,2024-09-27T17:56:42Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244214839,213,6.05,5244214831,56,Center,5244214835,141,77.5,5244214837,212,6.3,5244214833,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726373319,144,1,1,18,11,b8oqgvx1ijeyn6y1cn6929ix4,1,77.4,75.1,2024-09-27T17:19:06.527Z,2024-09-27T17:19:07Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5244214891,213,3.67,5244214887,141,67.6,5244214883,56,Center,5244214885,140,69.0,5244214889,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726373379,145,1,1,18,12,b8oqgvx1ijeyn6y1cn6929ix4,1,69.0,67.6,2024-09-27T17:19:07.227Z,2024-09-27T17:19:13Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5244215201,196,,5244215205,140,59.9,5244215209,212,43.3,5244215213,1,,5244215203,56,Right,5244215211,213,4.49,5244215207,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
