id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2719388171,242,5,1,22,14,8gxd9ry2580pu1b1dd5ny9ymy,0,13.6,101.6,2024-09-13T17:24:28.791Z,2024-09-13T19:10:24Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206013459,56,Back,5206013461,347,,5206013697,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388311,197,1,1,22,45,bd4qakf7j0wwie8wke9km7uj8,0,84.2,0.0,2024-09-13T17:24:59.227Z,2024-09-13T17:25:02Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206014299,212,28.2,5206014295,140,92.9,5206014297,141,37.9,5206014293,56,Center,5206014291,107,,5206014301,213,1.24,5206014303,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388345,244,44,1,22,47,8gxd9ry2580pu1b1dd5ny9ymy,1,8.1,58.9,2024-09-13T17:25:01.746Z,2024-09-13T19:24:42Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5206014479,56,Back,5206014481,285,,5206014499,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388319,198,44,1,22,47,bd4qakf7j0wwie8wke9km7uj8,0,91.9,41.1,2024-09-13T17:25:01.747Z,2024-09-13T19:03:16Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5206014343,56,Center,5206014507,233,244,5206014345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388327,243,12,1,22,48,8gxd9ry2580pu1b1dd5ny9ymy,1,6.9,66.3,2024-09-13T17:25:01.942Z,2024-09-13T19:24:40Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5206014369,140,9.5,5206014367,56,Back,5206014375,213,5.04,5206014397,15,,5206014371,141,54.3,5206014373,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388341,199,44,1,22,49,bd4qakf7j0wwie8wke9km7uj8,1,90.2,48.0,2024-09-13T17:25:03.610Z,2024-09-13T19:03:16Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5206084273,233,453,5206014431,286,,5206014429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401503,453,44,1,22,49,8gxd9ry2580pu1b1dd5ny9ymy,0,9.8,52.0,2024-09-13T17:25:03.611Z,2024-09-13T19:03:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206084251,285,,5206084249,56,Back,5206084269,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401053,415,15,1,22,50,bd4qakf7j0wwie8wke9km7uj8,1,89.5,43.5,2024-09-13T17:25:03.919Z,2024-09-13T20:04:08Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5206084253,233,245,5206083983,160,,5206083993,82,,5206084233,231,50.4,5206083841,56,Center,5206084223,103,19,5206084219,76,,5206083987,17,,5206083985,15,,5206083991,328,5206084231,230,5206084221,102,5206084225,458,5206084229,147,45.5,5206084227,146,,,,,,99.5,54.0,,,,91.5,,,,,
2719388351,245,10,1,22,50,8gxd9ry2580pu1b1dd5ny9ymy,1,8.5,54.5,2024-09-13T17:25:04.019Z,2024-09-13T20:03:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206084265,233,415,5206079591,94,,5206014511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719401745,455,12,1,22,51,8gxd9ry2580pu1b1dd5ny9ymy,1,12.0,47.7,2024-09-13T17:25:04.919Z,2024-09-13T17:55:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206085535,212,17.3,5206085529,56,Back,5206085537,213,0.18,5206085533,141,52.3,5206085531,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388355,200,2,1,22,52,bd4qakf7j0wwie8wke9km7uj8,1,67.2,45.1,2024-09-13T17:25:06.347Z,2024-09-13T19:23:44Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206014547,140,85.6,5206014549,141,47.3,5206014545,56,Center,5206014759,7,4brcvdxviy9f03iwcavxll80l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388449,247,1,1,23,9,8gxd9ry2580pu1b1dd5ny9ymy,1,20.0,66.9,2024-09-13T17:25:23.253Z,2024-09-13T17:25:28Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206015143,5,,5206015147,56,Back,5206015145,241,,5206015149,140,21.9,5206015151,141,35.4,5206015153,212,21.5,5206015155,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388479,248,1,1,23,15,8gxd9ry2580pu1b1dd5ny9ymy,1,24.1,34.9,2024-09-13T17:25:29.671Z,2024-09-13T17:25:32Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206015305,212,11.6,5206015307,213,5.96,5206015303,141,29.5,5206015301,140,34.6,5206015299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388497,249,1,1,23,18,8gxd9ry2580pu1b1dd5ny9ymy,1,36.1,28.0,2024-09-13T17:25:31.919Z,2024-09-13T17:25:34Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206015415,56,Right,5206015429,212,28.3,5206015419,140,62.3,5206015423,141,18.5,5206015433,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388545,250,1,1,23,20,8gxd9ry2580pu1b1dd5ny9ymy,1,62.6,16.8,2024-09-13T17:25:34.031Z,2024-09-13T17:25:42Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206015681,56,Right,5206015683,140,70.6,5206015687,212,11.4,5206015685,141,5.5,5206015689,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388549,251,1,1,23,28,8gxd9ry2580pu1b1dd5ny9ymy,0,82.1,20.6,2024-09-13T17:25:42.072Z,2024-09-13T17:25:43Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5206015715,56,Center,5206015719,141,51.9,5206015717,140,96.2,5206015713,155,,5206015711,2,,5206015723,213,0.96,5206015721,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388599,202,1,1,23,30,bd4qakf7j0wwie8wke9km7uj8,1,11.3,44.8,2024-09-13T17:25:44.892Z,2024-09-13T17:25:52Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206016055,213,5.77,5206016053,212,19.6,5206016051,141,30.7,5206016047,56,Back,5206016045,123,,5206016049,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388603,203,1,1,23,38,bd4qakf7j0wwie8wke9km7uj8,0,47.8,11.0,2024-09-13T17:25:52.036Z,2024-09-13T17:25:52Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206016101,56,Right,5206016103,140,66.3,5206016109,213,6.28,5206016105,141,10.9,5206016107,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388631,253,1,1,23,42,8gxd9ry2580pu1b1dd5ny9ymy,1,28.7,90.9,2024-09-13T17:25:56.064Z,2024-09-13T17:25:58Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206016245,212,10.7,5206016239,56,Back,5206016247,213,4.89,5206016243,141,75.4,5206016241,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388643,254,1,1,23,44,8gxd9ry2580pu1b1dd5ny9ymy,1,36.6,69.1,2024-09-13T17:25:58.286Z,2024-09-13T17:26:01Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206016315,141,52.8,5206016319,213,5.49,5206016317,212,15.6,5206016311,56,Back,5206016313,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388657,255,1,1,23,47,8gxd9ry2580pu1b1dd5ny9ymy,1,47.1,52.7,2024-09-13T17:26:01.022Z,2024-09-13T17:26:02Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5206016391,212,10.4,5206016395,213,2.08,5206016387,140,42.3,5206016389,141,66.1,5206016385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388679,256,1,1,23,48,8gxd9ry2580pu1b1dd5ny9ymy,1,42.3,66.1,2024-09-13T17:26:02.318Z,2024-09-13T17:26:06Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206016533,213,4.38,5206016531,212,18.8,5206016525,56,Back,5206016529,141,40.0,5206016527,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388723,257,1,1,23,52,8gxd9ry2580pu1b1dd5ny9ymy,1,45.9,40.3,2024-09-13T17:26:05.982Z,2024-09-13T17:26:11Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206016757,212,39.3,5206016759,213,0.94,5206016755,141,86.9,5206016753,140,68.0,5206016751,56,Left,5206016761,1,,5206016749,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388755,258,44,1,23,57,8gxd9ry2580pu1b1dd5ny9ymy,1,70.2,85.6,2024-09-13T17:26:11.300Z,2024-09-13T19:03:17Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206016937,56,Left,5206016991,233,204,5206016939,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388721,204,44,1,23,57,bd4qakf7j0wwie8wke9km7uj8,0,29.8,14.4,2024-09-13T17:26:11.301Z,2024-09-13T19:03:18Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206016745,56,Back,5206016747,285,,5206017003,233,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388761,259,61,1,23,58,8gxd9ry2580pu1b1dd5ny9ymy,1,65.7,93.6,2024-09-13T17:26:11.984Z,2024-09-13T17:56:33Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206016967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388775,205,5,1,24,3,bd4qakf7j0wwie8wke9km7uj8,1,29.4,-1.6,2024-09-13T17:26:17.422Z,2024-09-13T19:10:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206017017,347,,5206017015,56,Back,5206017045,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388767,260,5,1,24,3,8gxd9ry2580pu1b1dd5ny9ymy,0,70.6,101.6,2024-09-13T17:26:17.422Z,2024-09-13T17:56:20Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206017009,347,,5206017055,233,205,5206017007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388793,206,1,1,24,6,bd4qakf7j0wwie8wke9km7uj8,1,28.6,0.0,2024-09-13T17:26:20.021Z,2024-09-13T17:26:21Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206017167,107,,5206017169,56,Back,5206017175,141,22.7,5206017179,213,0.69,5206017181,1,,5206017177,212,25.5,5206017171,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388795,207,1,1,24,7,bd4qakf7j0wwie8wke9km7uj8,0,47.3,22.7,2024-09-13T17:26:21.821Z,2024-09-13T17:26:22Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206017193,141,19.7,5206017191,140,49.4,5206017195,212,3.0,5206017189,56,Back,5206017197,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388801,261,8,1,24,9,8gxd9ry2580pu1b1dd5ny9ymy,1,48.8,78.2,2024-09-13T17:26:23.054Z,2024-09-13T17:26:23Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206017225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388841,263,1,1,24,10,8gxd9ry2580pu1b1dd5ny9ymy,1,67.6,89.1,2024-09-13T17:26:24.688Z,2024-09-13T17:26:27Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206017443,213,2.84,5206017441,212,8.9,5206017437,140,59.5,5206017435,56,Left,5206017439,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388849,264,1,1,24,13,8gxd9ry2580pu1b1dd5ny9ymy,1,60.5,91.5,2024-09-13T17:26:27.414Z,2024-09-13T17:26:28Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5206017493,140,68.6,5206017491,56,Left,5206017497,212,8.5,5206017499,213,0.00,5206017495,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388881,265,1,1,24,14,8gxd9ry2580pu1b1dd5ny9ymy,1,68.6,91.5,2024-09-13T17:26:28.742Z,2024-09-13T17:26:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206017673,56,Center,5206017677,141,77.5,5206017681,213,4.62,5206017679,212,9.6,5206017675,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388855,208,83,1,24,15,bd4qakf7j0wwie8wke9km7uj8,0,28.3,28.3,2024-09-13T17:26:29.661Z,2024-09-13T17:26:35Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206017757,399,dshwz1df0rbe0fztksawvd0wl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388887,266,4,1,24,17,8gxd9ry2580pu1b1dd5ny9ymy,1,73.2,67.1,2024-09-13T17:26:31.780Z,2024-09-13T17:57:39Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206086617,233,209,5206017703,56,Center,5206018225,295,,5206018229,286,,5206018227,152,,5206018223,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389007,209,4,1,24,17,bd4qakf7j0wwie8wke9km7uj8,0,26.8,32.9,2024-09-13T17:26:31.781Z,2024-09-13T17:57:39Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5206087775,295,,5206018443,13,,5206086621,233,266,5206018449,152,,5206018447,56,Back,5206018453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719388893,267,43,1,24,19,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-09-13T17:26:33.502Z,2024-09-13T17:26:41Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206017751,212,10.6,5206017753,213,0.15,5206017747,140,80.1,5206017745,56,Center,5206017749,141,53.4,5206018001,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389235,268,15,1,25,11,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,60.9,2024-09-13T17:27:25.734Z,2024-09-13T19:41:07Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5206087515,72,,5206715349,133,,5206087615,233,210,5206019589,18,,5206019587,26,,5206087583,146,97.5,5206019591,56,Center,5206087573,78,,5206087577,103,8.9,5206087581,458,5206087575,102,5206087585,147,,,,,,,,,,,,,50.9,50.4,,,,,,,,,
2719389253,210,10,1,25,11,bd4qakf7j0wwie8wke9km7uj8,1,2.8,48.2,2024-09-13T17:27:25.834Z,2024-09-13T17:57:23Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206087523,233,268,5206019695,182,,5206019789,177,,5206019697,56,Back,5206019693,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389385,212,1,1,25,30,bd4qakf7j0wwie8wke9km7uj8,1,11.1,69.5,2024-09-13T17:27:44.574Z,2024-09-13T17:27:48Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5206020427,56,Left,5206020437,1,,5206020425,199,,5206020429,140,64.7,5206020435,213,0.14,5206020431,141,81.0,5206020433,212,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389391,213,44,1,25,34,bd4qakf7j0wwie8wke9km7uj8,1,62.0,81.0,2024-09-13T17:27:47.950Z,2024-09-13T19:03:18Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206020447,286,,5206020445,56,Left,5206020487,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389397,270,44,1,25,34,8gxd9ry2580pu1b1dd5ny9ymy,0,38.0,19.0,2024-09-13T17:27:47.951Z,2024-09-13T19:23:42Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5206020469,285,,5206020529,233,213,5206020467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389409,214,1,1,25,34,bd4qakf7j0wwie8wke9km7uj8,0,64.7,81.0,2024-09-13T17:27:48.150Z,2024-09-13T17:27:50Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206020559,56,Left,5206020565,212,20.4,5206020555,3,,5206020567,213,0.35,5206020557,168,,5206020561,140,82.9,5206020563,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389425,271,1,1,25,36,8gxd9ry2580pu1b1dd5ny9ymy,0,30.8,21.8,2024-09-13T17:27:50.303Z,2024-09-13T19:24:36Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206020657,212,26.1,5206020659,213,6.03,5206020655,141,12.2,5206020651,56,Right,5206020653,140,54.9,5206020661,1,,5206020649,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389463,215,1,1,25,40,bd4qakf7j0wwie8wke9km7uj8,1,58.3,90.5,2024-09-13T17:27:54.886Z,2024-09-13T17:27:56Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5206020843,212,12.2,5206020841,141,93.6,5206020845,213,0.17,5206020835,155,,5206020839,140,69.7,5206020837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389471,216,1,1,25,42,bd4qakf7j0wwie8wke9km7uj8,0,69.6,93.8,2024-09-13T17:27:56.318Z,2024-09-13T19:23:40Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206020901,212,9.3,5206020893,56,Left,5206088815,156,,5206020905,213,2.94,5206020897,141,96.6,5206020895,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389477,272,1,1,25,43,8gxd9ry2580pu1b1dd5ny9ymy,0,41.6,8.0,2024-09-13T17:27:57.870Z,2024-09-13T19:23:39Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5206089253,286,,5206020931,141,9.8,5206020933,212,3.8,5206020927,56,Back,5206020929,140,45.0,5206020935,213,0.33,5206089247,236,,5206089249,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389493,217,74,1,25,43,bd4qakf7j0wwie8wke9km7uj8,1,56.1,93.8,2024-09-13T17:27:57.871Z,2024-09-13T19:10:08Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5206089243,56,Left,5206089245,285,,5206089257,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389495,218,1,1,25,46,bd4qakf7j0wwie8wke9km7uj8,1,72.8,90.6,2024-09-13T17:28:00.743Z,2024-09-13T18:01:51Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206089605,56,Left,5206089609,141,91.8,5206089607,140,57.3,5206089611,212,16.3,5206089613,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719403591,422,1,1,25,47,bd4qakf7j0wwie8wke9km7uj8,1,61.4,92.2,2024-09-13T17:28:00.919Z,2024-09-13T19:24:34Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206094993,212,17.7,5206094991,141,93.4,5206094987,56,Left,5206094995,213,0.05,5206094989,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719407739,438,3,1,25,49,bd4qakf7j0wwie8wke9km7uj8,0,75.8,84.6,2024-09-13T17:28:03.463Z,2024-09-13T18:05:52Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206120695,286,,5206120915,211,,5206120693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389531,273,12,1,25,50,8gxd9ry2580pu1b1dd5ny9ymy,1,15.9,10.9,2024-09-13T17:28:04.367Z,2024-09-13T19:23:36Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206021359,233,219,5206021357,397,,5206021267,212,6.3,5206021265,141,5.8,5206021269,213,5.70,5206021261,56,Back,5206021263,140,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389547,219,74,1,25,50,bd4qakf7j0wwie8wke9km7uj8,1,81.8,95.0,2024-09-13T17:28:04.368Z,2024-09-13T19:23:35Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206021373,233,273,5206021321,285,,5206021331,397,,5206021319,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719410409,516,1,1,25,52,8gxd9ry2580pu1b1dd5ny9ymy,1,15.8,15.0,2024-09-13T17:28:05.946Z,2024-09-13T18:07:58Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206134543,141,37.4,5206134541,140,15.1,5206134539,56,Back,5206134545,212,15.2,5206134547,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389545,274,12,1,25,53,8gxd9ry2580pu1b1dd5ny9ymy,1,11.0,31.0,2024-09-13T17:28:07.134Z,2024-09-13T19:23:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5206021311,212,11.9,5206021313,213,5.24,5206021309,141,15.8,5206021305,56,Back,5206021307,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389549,275,1,1,25,54,8gxd9ry2580pu1b1dd5ny9ymy,1,22.1,16.6,2024-09-13T17:28:08.583Z,2024-09-13T19:23:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5206021341,56,Back,5206021343,140,15.1,5206021347,212,8.9,5206021345,141,9.2,5206021349,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719411883,523,1,1,25,55,8gxd9ry2580pu1b1dd5ny9ymy,0,15.0,16.8,2024-09-13T17:28:09.851Z,2024-09-13T18:09:08Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206142699,213,5.11,5206142695,141,12.7,5206142697,212,3.0,5206142693,140,16.1,5206142691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389599,221,61,1,25,56,bd4qakf7j0wwie8wke9km7uj8,1,77.5,93.9,2024-09-13T17:28:10.284Z,2024-09-13T19:23:31Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5206021661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389581,220,5,1,25,58,bd4qakf7j0wwie8wke9km7uj8,0,78.3,101.4,2024-09-13T17:28:12.263Z,2024-09-13T19:10:25Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5206089981,233,276,5206021537,347,,5206021535,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389617,276,5,1,25,58,8gxd9ry2580pu1b1dd5ny9ymy,1,21.7,-1.4,2024-09-13T17:28:12.263Z,2024-09-13T19:10:25Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5206089977,233,220,5206021759,56,Back,5206021761,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389673,277,1,1,26,11,8gxd9ry2580pu1b1dd5ny9ymy,0,18.7,0.0,2024-09-13T17:28:25.286Z,2024-09-13T17:28:28Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5206022051,140,34.9,5206022053,141,8.8,5206022055,212,18.4,5206022057,213,0.40,5206022049,56,Back,5206022047,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389701,222,8,1,26,16,bd4qakf7j0wwie8wke9km7uj8,1,65.4,89.0,2024-09-13T17:28:30.263Z,2024-09-13T18:09:14Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5206022203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389707,223,1,1,26,17,bd4qakf7j0wwie8wke9km7uj8,1,57.4,87.5,2024-09-13T17:28:31.247Z,2024-09-13T19:07:49Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5206022227,141,83.4,5206022229,212,13.4,5206022225,140,69.9,5206022223,56,Left,5206022231,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389729,225,1,1,26,18,bd4qakf7j0wwie8wke9km7uj8,1,70.7,83.6,2024-09-13T17:28:32.094Z,2024-09-13T17:28:34Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5206022321,56,Center,5206022323,140,52.4,5206022327,212,29.9,5206022325,141,50.0,5206022329,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719389753,226,1,1,26,20,bd4qakf7j0wwie8wke9km7uj8,1,52.4,50.0,2024-09-13T17:28:33.919Z,2024-09-13T17:28:37Z,4brcvdxviy9f03iwcavxll80l,H. Askham,,,5206022445,213,0.54,5206022435,56,Center,5206022439,141,74.0,5206022437,140,78.6,5206022433,155,,5206022441,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
