id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2709547587,339,7,1,13,8,b2vft81kyjurzbmekvgrqwr64,1,37.9,15.2,2024-08-17T11:13:27.392Z,2024-08-17T13:31:18Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5151833343,285,,5151833351,233,137,5151833341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532189,122,1,1,13,10,b2vft81kyjurzbmekvgrqwr64,1,52.5,32.8,2024-08-17T11:13:30.225Z,2024-08-17T11:13:35Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151743199,56,Back,5151743203,141,79.0,5151743201,140,43.3,5151743207,213,1.87,5151743205,212,32.9,5151743209,1,,5151743197,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532235,123,1,1,13,16,b2vft81kyjurzbmekvgrqwr64,1,56.4,78.4,2024-08-17T11:13:35.238Z,2024-08-17T11:13:40Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151743419,141,87.8,5151743423,213,0.31,5151743421,212,20.6,5151743415,56,Left,5151743417,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532269,124,1,1,13,21,b2vft81kyjurzbmekvgrqwr64,1,73.6,89.1,2024-08-17T11:13:40.287Z,2024-08-17T11:41:08Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151743625,213,4.10,5151743621,141,79.3,5151743619,140,69.1,5151743623,212,8.2,5151743617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532267,138,83,1,13,22,8gxd9ry2580pu1b1dd5ny9ymy,0,31.0,20.4,2024-08-17T11:13:41.983Z,2024-08-17T11:40:12Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151844005,399,b0yv1pcxifawqx6r1cfqq3otm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709550141,393,83,1,13,23,8gxd9ry2580pu1b1dd5ny9ymy,0,33.0,18.0,2024-08-17T11:13:42.646Z,2024-08-17T11:40:59Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151849047,399,b0yv1pcxifawqx6r1cfqq3otm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532273,125,1,1,13,24,b2vft81kyjurzbmekvgrqwr64,0,68.9,81.2,2024-08-17T11:13:43.982Z,2024-08-17T11:41:00Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151845249,212,5.0,5151743641,56,Center,5151845245,141,78.7,5151845251,213,5.94,5151845241,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532329,139,4,1,13,30,8gxd9ry2580pu1b1dd5ny9ymy,1,27.8,21.6,2024-08-17T11:13:49.398Z,2024-08-17T11:24:25Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151744057,233,126,5151744013,152,,5151744011,56,Back,5151744015,265,,5151744009,13,,5151744017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532319,126,4,1,13,30,b2vft81kyjurzbmekvgrqwr64,0,72.2,78.4,2024-08-17T11:13:49.399Z,2024-08-17T11:13:55Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151743949,286,,5151743943,56,Center,5151744063,233,139,5151743947,265,,5151743945,152,,5151743941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532511,140,1,1,13,48,8gxd9ry2580pu1b1dd5ny9ymy,1,26.8,24.9,2024-08-17T11:14:07.709Z,2024-08-17T11:14:10Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151744997,5,,5151745001,56,Back,5151745005,140,22.9,5151745013,212,8.3,5151745009,141,35.5,5151745017,213,2.09,5151744999,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532543,141,1,1,13,50,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,33.4,2024-08-17T11:14:10.118Z,2024-08-17T11:14:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151745233,212,10.9,5151745229,140,24.9,5151745231,141,17.6,5151745237,213,4.89,5151745227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532579,142,1,1,13,53,8gxd9ry2580pu1b1dd5ny9ymy,1,22.9,9.1,2024-08-17T11:14:13.125Z,2024-08-17T11:14:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151745399,141,37.4,5151745393,155,,5151745405,1,,5151745401,212,37.7,5151745403,213,0.54,5151745397,140,53.8,5151745395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532583,143,1,1,13,57,8gxd9ry2580pu1b1dd5ny9ymy,0,53.9,34.0,2024-08-17T11:14:16.685Z,2024-08-17T11:14:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151745421,212,6.4,5151745417,140,53.8,5151745415,56,Center,5151745423,213,4.70,5151745419,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532597,128,1,1,13,57,b2vft81kyjurzbmekvgrqwr64,1,44.8,75.7,2024-08-17T11:14:16.798Z,2024-08-17T11:14:19Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151745507,140,25.6,5151745505,56,Back,5151745509,141,84.4,5151745511,212,21.0,5151745513,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532637,129,1,1,14,0,b2vft81kyjurzbmekvgrqwr64,1,25.6,84.4,2024-08-17T11:14:19.294Z,2024-08-17T11:14:25Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151745703,213,5.25,5151745701,212,26.4,5151745695,56,Back,5151745697,140,38.5,5151745699,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532641,130,1,1,14,5,b2vft81kyjurzbmekvgrqwr64,1,49.9,47.3,2024-08-17T11:14:25.086Z,2024-08-17T11:14:25Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151745723,141,58.2,5151745719,56,Back,5151745721,140,47.0,5151745727,212,8.0,5151745731,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532651,131,1,1,14,6,b2vft81kyjurzbmekvgrqwr64,1,47.0,58.2,2024-08-17T11:14:25.718Z,2024-08-17T11:14:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5151745771,213,4.18,5151745769,212,22.9,5151745765,140,36.0,5151745767,141,29.1,5151745763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532659,132,1,1,14,7,b2vft81kyjurzbmekvgrqwr64,0,36.0,29.1,2024-08-17T11:14:26.526Z,2024-08-17T11:14:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151745839,213,6.25,5151745841,1,,5151745833,140,84.9,5151745831,56,Center,5151745835,141,26.5,5151745837,212,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532701,145,1,1,14,11,8gxd9ry2580pu1b1dd5ny9ymy,1,8.4,84.4,2024-08-17T11:14:31.173Z,2024-08-17T11:14:35Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151746057,212,17.2,5151746055,141,60.5,5151746051,56,Back,5151746059,213,4.37,5151746053,140,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532759,146,1,1,14,15,8gxd9ry2580pu1b1dd5ny9ymy,1,7.6,54.3,2024-08-17T11:14:35.078Z,2024-08-17T11:14:40Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5151746395,140,10.7,5151746397,141,68.5,5151746399,212,10.2,5151746401,213,1.25,5151746393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532771,147,1,1,14,21,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,49.4,2024-08-17T11:14:40.812Z,2024-08-17T11:14:42Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151746467,141,14.9,5151746465,140,18.8,5151746463,56,Back,5151746471,213,4.77,5151746469,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532789,148,1,1,14,23,8gxd9ry2580pu1b1dd5ny9ymy,1,16.4,14.1,2024-08-17T11:14:42.509Z,2024-08-17T11:14:44Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151746559,140,24.3,5151746561,141,6.8,5151746565,213,5.74,5151746563,212,9.7,5151746557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532805,149,1,1,14,24,8gxd9ry2580pu1b1dd5ny9ymy,1,22.8,5.9,2024-08-17T11:14:44.037Z,2024-08-17T11:14:46Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151746639,213,6.23,5151746637,212,13.7,5151746635,141,4.9,5151746631,56,Back,5151746633,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532809,150,61,1,14,26,8gxd9ry2580pu1b1dd5ny9ymy,0,34.6,4.9,2024-08-17T11:14:46.141Z,2024-08-17T11:14:46Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5151746665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532865,133,5,1,14,28,b2vft81kyjurzbmekvgrqwr64,1,62.4,102.0,2024-08-17T11:14:47.253Z,2024-08-17T13:25:10Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151747005,347,,5151747003,56,Left,5151747025,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532817,151,5,1,14,28,8gxd9ry2580pu1b1dd5ny9ymy,0,37.6,-2.0,2024-08-17T11:14:47.253Z,2024-08-17T13:25:10Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5151746713,347,,5151747049,233,133,5151746711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532887,134,1,1,14,33,b2vft81kyjurzbmekvgrqwr64,1,61.1,100.0,2024-08-17T11:14:52.390Z,2024-08-17T11:14:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151747107,213,3.56,5151747101,140,33.8,5151747105,212,31.4,5151747103,141,83.2,5151747099,56,Back,5151747097,107,,5151747109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532947,135,1,1,14,35,b2vft81kyjurzbmekvgrqwr64,1,37.7,88.9,2024-08-17T11:14:54.589Z,2024-08-17T11:15:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5151747407,212,42.7,5151747405,141,39.7,5151747401,56,Back,5151747403,140,12.4,5151747411,1,,5151747409,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532969,136,1,1,14,41,b2vft81kyjurzbmekvgrqwr64,1,13.5,38.0,2024-08-17T11:15:00.342Z,2024-08-17T11:15:03Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151747559,213,0.93,5151747553,140,27.6,5151747557,212,24.9,5151747555,141,67.5,5151747551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709532989,137,1,1,14,43,b2vft81kyjurzbmekvgrqwr64,1,27.6,67.5,2024-08-17T11:15:02.917Z,2024-08-17T11:15:06Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151747663,140,12.6,5151747679,156,,5151747667,141,57.5,5151747669,212,17.2,5151747659,56,Back,5151747671,213,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533035,138,1,1,14,46,b2vft81kyjurzbmekvgrqwr64,1,22.3,60.2,2024-08-17T11:15:06.181Z,2024-08-17T11:15:09Z,lu9bber07etravimh00k745x,J. Bøge,,5151747947,56,Back,5151747955,213,4.12,5151747951,141,36.3,5151747953,212,19.6,5151747949,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533065,139,1,1,14,49,b2vft81kyjurzbmekvgrqwr64,0,10.6,35.7,2024-08-17T11:15:08.934Z,2024-08-17T11:15:11Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151748093,213,0.33,5151748089,141,59.6,5151748095,1,,5151748091,212,50.6,5151748083,157,,5151748087,140,56.2,5151748085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533097,152,1,1,14,53,8gxd9ry2580pu1b1dd5ny9ymy,1,33.8,38.3,2024-08-17T11:15:12.357Z,2024-08-17T11:15:15Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151748259,3,,5151748267,212,9.0,5151748265,141,38.8,5151748261,56,Back,5151748263,140,42.4,5151748269,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533101,153,1,1,14,55,8gxd9ry2580pu1b1dd5ny9ymy,0,41.8,37.7,2024-08-17T11:15:15.204Z,2024-08-17T11:41:40Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151748289,3,,5151748299,213,0.30,5151748293,140,43.5,5151748291,56,Back,5151748297,212,1.9,5151748295,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533111,140,61,1,14,57,b2vft81kyjurzbmekvgrqwr64,1,50.5,58.8,2024-08-17T11:15:16.288Z,2024-08-17T11:15:16Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5151748355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533165,141,61,1,15,0,b2vft81kyjurzbmekvgrqwr64,0,80.6,42.5,2024-08-17T11:15:20.063Z,2024-08-17T11:42:11Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151748539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533175,154,61,1,15,1,8gxd9ry2580pu1b1dd5ny9ymy,0,45.8,47.3,2024-08-17T11:15:20.864Z,2024-08-17T11:42:29Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151748559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533253,142,50,1,15,2,b2vft81kyjurzbmekvgrqwr64,1,47.6,48.4,2024-08-17T11:15:21.333Z,2024-08-17T13:31:19Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,5151748931,56,Back,5151855097,233,155,5151855039,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533203,155,7,1,15,2,8gxd9ry2580pu1b1dd5ny9ymy,1,52.4,51.6,2024-08-17T11:15:21.334Z,2024-08-17T13:31:19Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151748699,56,Center,5151748701,285,,5151855065,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533215,157,1,1,15,4,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,59.1,2024-08-17T11:15:24.030Z,2024-08-17T11:15:25Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151748759,213,0.49,5151748753,140,59.2,5151748757,212,16.2,5151748755,141,70.3,5151748751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533231,158,1,1,15,5,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,70.3,2024-08-17T11:15:25.148Z,2024-08-17T11:15:25Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151748825,140,47.5,5151748827,141,66.6,5151748833,213,3.34,5151748829,212,12.5,5151748823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533295,159,1,1,15,6,8gxd9ry2580pu1b1dd5ny9ymy,1,47.5,66.6,2024-08-17T11:15:25.828Z,2024-08-17T11:15:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5151749153,212,17.2,5151749149,140,46.7,5151749151,141,91.8,5151749157,213,1.62,5151749147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533319,160,1,1,15,13,8gxd9ry2580pu1b1dd5ny9ymy,1,69.6,83.0,2024-08-17T11:15:32.437Z,2024-08-17T11:15:35Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5151749277,140,78.1,5151749275,56,Left,5151749281,212,11.5,5151749283,213,0.68,5151749279,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533337,161,1,1,15,16,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,92.9,2024-08-17T11:15:35.236Z,2024-08-17T11:15:37Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151749349,56,Left,5151749353,141,87.4,5151749355,212,14.3,5151749351,140,62.4,5151749357,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533365,162,1,1,15,17,8gxd9ry2580pu1b1dd5ny9ymy,1,61.0,84.2,2024-08-17T11:15:37.005Z,2024-08-17T11:15:39Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5151749519,56,Back,5151749523,141,66.0,5151749521,140,43.9,5151749527,213,3.75,5151749525,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533399,163,1,1,15,20,8gxd9ry2580pu1b1dd5ny9ymy,1,43.9,66.0,2024-08-17T11:15:39.531Z,2024-08-17T11:15:43Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151749731,140,45.0,5151749737,213,4.76,5151749735,212,26.7,5151749729,56,Back,5151749733,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533457,164,1,1,15,26,8gxd9ry2580pu1b1dd5ny9ymy,1,56.9,26.8,2024-08-17T11:15:46.172Z,2024-08-17T11:15:48Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151750111,213,5.11,5151750109,212,12.6,5151750105,140,61.5,5151750107,141,9.7,5151750101,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533495,165,1,1,15,29,8gxd9ry2580pu1b1dd5ny9ymy,1,66.4,13.1,2024-08-17T11:15:48.812Z,2024-08-17T11:15:53Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151750309,140,89.2,5151750315,213,0.50,5151750311,141,32.2,5151750313,212,27.2,5151750307,56,Center,5151750305,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533511,166,1,1,15,34,8gxd9ry2580pu1b1dd5ny9ymy,1,92.1,30.3,2024-08-17T11:15:53.724Z,2024-08-17T11:15:56Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5151750403,3,,5151750407,140,85.8,5151750405,56,Center,5151750409,141,35.8,5151750411,212,7.6,5151750413,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533517,167,61,1,15,36,8gxd9ry2580pu1b1dd5ny9ymy,0,85.8,35.8,2024-08-17T11:15:56.116Z,2024-08-17T11:15:56Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151750425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533553,168,43,1,15,37,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-17T11:15:56.876Z,2024-08-17T11:16:02Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5151750591,56,Center,5151750755,144,7,5151750593,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533541,143,1,1,15,37,b2vft81kyjurzbmekvgrqwr64,1,12.4,61.8,2024-08-17T11:15:57.189Z,2024-08-17T11:42:33Z,lu9bber07etravimh00k745x,J. Bøge,,5151750529,141,53.7,5151750533,213,5.01,5151750525,140,14.0,5151750521,56,Back,5151750531,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533565,144,1,1,15,38,b2vft81kyjurzbmekvgrqwr64,1,14.0,53.7,2024-08-17T11:15:57.836Z,2024-08-17T11:15:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5151750647,213,1.54,5151750645,212,10.5,5151750637,56,Back,5151750641,140,14.3,5151750643,141,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533569,145,4,1,15,39,b2vft81kyjurzbmekvgrqwr64,1,14.8,68.0,2024-08-17T11:15:59.051Z,2024-08-17T14:16:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5151750695,285,,5151750691,152,,5151750701,233,169,5151750689,56,Back,5151751517,295,,5151750687,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533563,169,4,1,15,39,8gxd9ry2580pu1b1dd5ny9ymy,0,85.2,32.0,2024-08-17T11:15:59.052Z,2024-08-17T11:16:17Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,5151750667,286,,5151750661,152,,5151750655,13,,5151750657,56,Center,5151751373,295,,5151750721,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533759,146,1,1,16,3,b2vft81kyjurzbmekvgrqwr64,0,14.7,64.5,2024-08-17T11:16:22.764Z,2024-08-17T11:16:25Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,5151751747,157,,5151751745,5,,5151751753,140,75.0,5151751749,152,,5151751761,213,0.05,5151751755,141,68.8,5151751757,212,63.4,5151751751,56,Center,5151751763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533783,170,1,1,16,6,8gxd9ry2580pu1b1dd5ny9ymy,1,27.1,34.5,2024-08-17T11:16:26.108Z,2024-08-17T11:16:28Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5151751927,3,,5151751935,212,24.0,5151751937,213,3.27,5151751931,140,4.4,5151751933,141,30.0,5151751929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709533909,172,1,1,16,16,8gxd9ry2580pu1b1dd5ny9ymy,1,8.7,34.5,2024-08-17T11:16:35.700Z,2024-08-17T11:16:41Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5151752565,56,Back,5151752567,140,10.8,5151752563,123,,5151752571,212,12.3,5151752573,213,4.89,5151752569,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534011,173,1,1,16,21,8gxd9ry2580pu1b1dd5ny9ymy,1,13.3,14.1,2024-08-17T11:16:41.163Z,2024-08-17T11:16:51Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5151753123,213,2.11,5151753119,141,34.0,5151753121,212,15.8,5151753117,140,5.6,5151753115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534043,174,1,1,16,31,8gxd9ry2580pu1b1dd5ny9ymy,1,11.0,39.2,2024-08-17T11:16:50.980Z,2024-08-17T11:16:54Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5151753263,213,6.28,5151753255,56,Center,5151753257,140,50.9,5151753265,1,,5151753261,212,41.9,5151753253,157,,5151753259,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534051,175,1,1,16,35,8gxd9ry2580pu1b1dd5ny9ymy,1,55.2,39.5,2024-08-17T11:16:54.539Z,2024-08-17T11:16:55Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151753305,3,,5151753307,56,Back,5151753315,213,3.00,5151753309,140,40.0,5151753311,141,42.8,5151753313,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534089,176,1,1,16,36,8gxd9ry2580pu1b1dd5ny9ymy,1,43.6,41.3,2024-08-17T11:16:55.627Z,2024-08-17T11:16:58Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151753539,213,6.25,5151753537,212,15.3,5151753535,141,40.6,5151753531,56,Center,5151753533,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534095,177,1,1,16,39,8gxd9ry2580pu1b1dd5ny9ymy,0,58.4,33.0,2024-08-17T11:16:58.835Z,2024-08-17T11:17:02Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151753655,236,,5151753657,233,147,5151753573,140,61.4,5151753661,286,,5151753571,56,Center,5151753577,212,5.2,5151753575,141,27.0,5151753579,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534105,147,74,1,16,39,b2vft81kyjurzbmekvgrqwr64,1,32.5,75.9,2024-08-17T11:16:58.836Z,2024-08-17T13:18:37Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5151753669,233,177,5151753647,285,,5151753645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534119,178,1,1,16,43,8gxd9ry2580pu1b1dd5ny9ymy,1,65.3,40.3,2024-08-17T11:17:02.970Z,2024-08-17T11:17:03Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151753713,213,5.63,5151753711,212,8.5,5151753709,141,32.7,5151753707,140,71.7,5151753705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534127,179,1,1,16,44,8gxd9ry2580pu1b1dd5ny9ymy,1,71.7,32.7,2024-08-17T11:17:03.690Z,2024-08-17T11:17:05Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5151753763,140,74.6,5151753769,213,1.28,5151753767,212,10.5,5151753761,56,Center,5151753765,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709534175,180,1,1,16,45,8gxd9ry2580pu1b1dd5ny9ymy,1,73.4,41.9,2024-08-17T11:17:04.826Z,2024-08-17T11:17:10Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5151753939,141,26.7,5151753943,213,5.47,5151753941,212,14.2,5151753937,140,82.7,5151753935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
