id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2799148869,220,1,1,28,53,f1h34qp5zbfl489q8vnkhiq9s,0,24.1,78.2,2025-04-11T17:30:22.762Z,2025-04-11T17:30:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641223001,157,,5641223013,1,,5641223009,212,7.4,5641223005,140,30.4,5641223003,56,Back,5641223007,141,83.2,5641223011,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799148901,314,1,1,28,55,dbl7ir1qugqz8nvp1vzn8im50,1,70.7,25.8,2025-04-11T17:30:24.780Z,2025-04-11T17:30:26Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641223163,56,Right,5641223169,212,15.6,5641223165,140,80.7,5641223167,141,8.9,5641223171,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799148979,315,1,1,28,56,dbl7ir1qugqz8nvp1vzn8im50,1,80.7,8.9,2025-04-11T17:30:25.948Z,2025-04-11T17:30:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641223607,140,71.6,5641223605,56,Right,5641223611,212,11.1,5641223609,141,17.1,5641223613,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799148993,316,1,1,29,3,dbl7ir1qugqz8nvp1vzn8im50,1,69.2,29.4,2025-04-11T17:30:32.405Z,2025-04-11T17:30:34Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641223703,1,,5641223695,140,37.8,5641223697,141,9.8,5641223693,56,Back,5641223699,212,35.6,5641223701,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149049,317,1,1,29,4,dbl7ir1qugqz8nvp1vzn8im50,1,37.8,9.8,2025-04-11T17:30:33.916Z,2025-04-11T17:30:38Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641223989,141,40.3,5641223991,212,24.3,5641223985,56,Back,5641223987,140,25.7,5641223993,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149069,318,1,1,29,8,dbl7ir1qugqz8nvp1vzn8im50,1,26.9,41.2,2025-04-11T17:30:37.885Z,2025-04-11T17:30:39Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641224121,140,34.6,5641224125,212,8.2,5641224127,213,6.12,5641224119,56,Back,5641224123,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149097,319,1,1,29,9,dbl7ir1qugqz8nvp1vzn8im50,1,34.6,39.2,2025-04-11T17:30:38.941Z,2025-04-11T17:30:41Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641224291,213,4.63,5641224289,212,14.9,5641224285,140,33.4,5641224283,56,Back,5641224287,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149133,320,1,1,29,12,dbl7ir1qugqz8nvp1vzn8im50,1,35.1,12.9,2025-04-11T17:30:41.228Z,2025-04-11T17:30:44Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641224531,141,39.2,5641224535,213,2.45,5641224529,140,14.6,5641224527,56,Back,5641224533,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149203,321,1,1,29,15,dbl7ir1qugqz8nvp1vzn8im50,1,14.6,39.2,2025-04-11T17:30:44.534Z,2025-04-11T17:30:48Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641224891,56,Back,5641224899,213,1.18,5641224895,141,70.8,5641224893,140,23.1,5641224897,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149267,322,1,1,29,19,dbl7ir1qugqz8nvp1vzn8im50,1,18.4,70.5,2025-04-11T17:30:48.428Z,2025-04-11T17:30:52Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641225277,141,42.1,5641225269,56,Back,5641225273,140,10.8,5641225281,212,20.9,5641225285,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149311,323,1,1,29,22,dbl7ir1qugqz8nvp1vzn8im50,1,10.9,40.3,2025-04-11T17:30:52.109Z,2025-04-11T17:30:55Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641225541,157,,5641225551,213,5.94,5641225545,140,45.0,5641225547,141,21.3,5641225553,1,,5641225549,212,38.1,5641225543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149317,324,44,1,29,26,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,21.4,2025-04-11T17:30:55.313Z,2025-04-11T17:30:59Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641225627,233,221,5641225563,56,Back,5641225565,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149303,221,44,1,29,26,f1h34qp5zbfl489q8vnkhiq9s,0,57.2,78.6,2025-04-11T17:30:55.314Z,2025-04-11T17:31:00Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5641225507,286,,5641225643,233,324,5641225505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149379,325,1,1,29,26,dbl7ir1qugqz8nvp1vzn8im50,0,45.0,21.3,2025-04-11T17:30:55.901Z,2025-04-11T17:31:00Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641225849,3,,5641225859,212,15.3,5641225853,56,Right,5641225851,168,,5641225861,213,6.23,5641225855,140,59.5,5641225857,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149373,223,1,1,29,28,f1h34qp5zbfl489q8vnkhiq9s,1,41.3,74.5,2025-04-11T17:30:57.546Z,2025-04-11T17:30:59Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641225835,213,5.81,5641225829,140,48.1,5641225831,141,69.1,5641225827,56,Back,5641225833,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149383,224,3,1,29,30,f1h34qp5zbfl489q8vnkhiq9s,1,48.4,69.2,2025-04-11T17:30:59.371Z,2025-04-11T19:04:48Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641225949,233,326,5641225889,286,,5641225885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149389,326,45,1,29,30,dbl7ir1qugqz8nvp1vzn8im50,0,51.6,30.8,2025-04-11T17:30:59.371Z,2025-04-11T19:04:48Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5641225925,56,Center,5641225927,285,,5641225977,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149453,225,1,1,29,30,f1h34qp5zbfl489q8vnkhiq9s,1,50.1,69.9,2025-04-11T17:30:59.729Z,2025-04-11T17:31:05Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5641226309,141,74.2,5641226313,213,0.38,5641226305,56,Center,5641226307,140,57.1,5641226311,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149459,226,4,1,29,35,f1h34qp5zbfl489q8vnkhiq9s,1,62.0,66.2,2025-04-11T17:31:04.748Z,2025-04-11T17:31:10Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641226429,286,,5641226423,56,Center,5641226449,233,327,5641226421,13,,5641226427,265,,5641226425,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149447,327,4,1,29,35,dbl7ir1qugqz8nvp1vzn8im50,0,38.0,33.8,2025-04-11T17:31:04.749Z,2025-04-11T20:25:44Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641226373,152,,5641226369,13,,5642238089,55,329,5641226497,233,226,5641226375,265,,5641226377,285,,5641226371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149603,329,17,1,29,46,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:31:15.933Z,2025-04-11T20:25:43Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5641227269,392,,5641227267,31,,5641227271,13,243,5642238041,55,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149973,227,27,1,30,11,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:31:41.033Z,2025-04-11T17:31:44Z,,,,,5641229241,53,7wo1hk736v1xhovvu2t2trw89,5641229239,41,Injury,5641229251,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149941,330,27,1,30,11,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:31:41.033Z,2025-04-11T17:31:45Z,,,,,5641229285,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150353,228,28,1,30,13,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:31:42.780Z,2025-04-11T19:05:20Z,,,,,5641231391,55,227,5641773873,233,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799149953,331,28,1,30,13,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:31:42.780Z,2025-04-11T19:05:21Z,,,,,5641229127,55,330,5641773915,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150535,229,1,1,30,55,f1h34qp5zbfl489q8vnkhiq9s,0,57.6,79.6,2025-04-11T17:32:24.824Z,2025-04-11T17:32:26Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641232481,140,97.3,5641232479,56,Center,5641232473,5,,5641232485,212,48.9,5641232487,213,5.73,5641232477,152,,5641232475,155,,5641232489,1,,5641232483,141,41.9,5641232471,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150543,332,12,1,30,57,dbl7ir1qugqz8nvp1vzn8im50,1,8.1,50.9,2025-04-11T17:32:26.860Z,2025-04-11T17:32:38Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5641232537,212,25.3,5641232533,140,30.5,5641232539,213,5.90,5641232535,141,37.0,5641232575,15,,5641232531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150567,230,1,1,30,59,f1h34qp5zbfl489q8vnkhiq9s,1,66.3,40.6,2025-04-11T17:32:28.816Z,2025-04-11T17:32:30Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641232697,140,69.9,5641232701,141,50.1,5641232693,56,Center,5641232709,213,1.04,5641232705,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150623,231,1,1,31,0,f1h34qp5zbfl489q8vnkhiq9s,1,69.9,50.1,2025-04-11T17:32:29.879Z,2025-04-11T17:32:33Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5641232999,141,67.3,5641233003,213,1.95,5641233001,212,12.6,5641232995,56,Center,5641232997,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150681,232,1,1,31,3,f1h34qp5zbfl489q8vnkhiq9s,1,65.2,82.1,2025-04-11T17:32:32.816Z,2025-04-11T17:32:36Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641233321,56,Center,5641233325,141,76.3,5641233327,212,21.6,5641233329,213,6.10,5641233323,140,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150691,233,1,1,31,6,f1h34qp5zbfl489q8vnkhiq9s,0,87.8,76.6,2025-04-11T17:32:36.104Z,2025-04-11T17:32:36Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5641233417,213,4.60,5641233413,141,65.8,5641233415,212,7.4,5641233411,140,87.0,5641233409,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150851,333,12,1,31,9,dbl7ir1qugqz8nvp1vzn8im50,1,8.2,49.3,2025-04-11T17:32:38.372Z,2025-04-11T17:33:27Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5641234297,212,20.3,5641234299,213,5.34,5641234293,140,19.5,5641234295,141,25.0,5641234291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150841,234,1,1,31,12,f1h34qp5zbfl489q8vnkhiq9s,1,80.1,81.1,2025-04-11T17:32:41.136Z,2025-04-11T17:34:10Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,,5641234223,56,Center,5641234229,212,22.2,5641234231,213,5.24,5641234227,141,52.8,5641234225,140,90.7,5641235249,210,13,5641234221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150871,235,44,1,31,15,f1h34qp5zbfl489q8vnkhiq9s,1,87.1,45.7,2025-04-11T17:32:44.304Z,2025-04-11T19:04:58Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641234529,233,334,5641234435,56,Center,5641234437,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150863,334,44,1,31,15,dbl7ir1qugqz8nvp1vzn8im50,0,12.9,54.3,2025-04-11T17:32:44.305Z,2025-04-11T19:04:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641234579,233,235,5641234355,56,Back,5641234357,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150883,236,13,1,31,15,f1h34qp5zbfl489q8vnkhiq9s,1,88.9,62.5,2025-04-11T17:32:44.494Z,2025-04-11T19:22:39Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641888857,24,,5641235295,231,51.4,5641235047,328,,5641234485,17,,5641235291,215,,5641235283,55,234,5641235289,103,23.6,5641235043,15,,5641235293,230,98.4,5641235279,83,,5641235281,29,5641234489,56,5641235287,102,57.8,,,,,,,,,,,,,Center,,,,,,
2799150965,237,5,1,31,16,f1h34qp5zbfl489q8vnkhiq9s,0,100.6,59.3,2025-04-11T17:32:45.948Z,2025-04-11T19:05:37Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641235067,233,335,5641234993,56,Center,5641234997,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799150907,335,5,1,31,16,dbl7ir1qugqz8nvp1vzn8im50,1,-0.6,40.7,2025-04-11T17:32:45.948Z,2025-04-11T19:05:37Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5641235025,233,237,5641234657,346,,5641234655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151231,336,1,1,31,41,dbl7ir1qugqz8nvp1vzn8im50,0,2.7,56.4,2025-04-11T17:33:10.740Z,2025-04-11T17:33:12Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5641236685,56,Center,5641236687,140,62.4,5641236693,213,0.10,5641236691,212,63.0,5641236689,141,65.7,5641236683,124,,5641236697,74,,5641236695,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151255,238,1,1,31,43,f1h34qp5zbfl489q8vnkhiq9s,1,43.5,34.3,2025-04-11T17:33:12.670Z,2025-04-11T17:33:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641236809,3,,5641236813,140,59.1,5641236819,213,6.13,5641236811,56,Center,5641236815,141,30.7,5641236817,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151307,240,1,1,31,44,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,30.7,2025-04-11T17:33:14.118Z,2025-04-11T17:33:16Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641237063,213,4.29,5641237059,141,23.1,5641237061,212,5.7,5641237057,140,56.9,5641237055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151317,241,1,1,31,47,f1h34qp5zbfl489q8vnkhiq9s,0,57.7,20.6,2025-04-11T17:33:16.255Z,2025-04-11T17:33:18Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641237123,212,2.8,5641237119,140,55.1,5641237121,141,19.4,5641237239,236,,5641237247,286,,5641237125,213,3.43,5641237241,233,337,5641237117,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151347,337,74,1,31,47,dbl7ir1qugqz8nvp1vzn8im50,1,45.6,85.4,2025-04-11T17:33:16.256Z,2025-04-11T19:04:33Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641237217,56,Back,5641237219,285,,5641237295,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151487,242,5,1,31,49,f1h34qp5zbfl489q8vnkhiq9s,1,62.9,-1.6,2025-04-11T17:33:18.606Z,2025-04-11T19:05:38Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5641237909,347,,5641237973,233,338,5641237907,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151375,338,5,1,31,49,dbl7ir1qugqz8nvp1vzn8im50,0,37.1,101.6,2025-04-11T17:33:18.606Z,2025-04-11T19:05:38Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641238031,233,242,5641237359,347,,5641237355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151563,243,1,1,31,55,f1h34qp5zbfl489q8vnkhiq9s,1,66.4,0.0,2025-04-11T17:33:24.878Z,2025-04-11T17:33:28Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5641238319,107,,5641238337,140,38.0,5641238331,56,Back,5641238347,1,,5641238345,213,2.88,5641238339,141,9.7,5641238341,212,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151637,244,1,1,31,59,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,14.4,2025-04-11T17:33:28.654Z,2025-04-11T17:33:32Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641238723,141,44.8,5641238719,56,Back,5641238727,213,1.59,5641238725,212,20.7,5641238721,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151687,245,1,1,32,2,f1h34qp5zbfl489q8vnkhiq9s,1,32.9,55.8,2025-04-11T17:33:31.974Z,2025-04-11T17:33:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641238981,56,Back,5641238985,141,36.0,5641238989,213,4.58,5641238983,140,31.2,5641238987,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151721,246,1,1,32,6,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,26.4,2025-04-11T17:33:35.455Z,2025-04-11T17:33:37Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5641239203,212,21.1,5641239205,213,5.92,5641239199,140,50.8,5641239197,56,Right,5641239201,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151743,247,1,1,32,7,f1h34qp5zbfl489q8vnkhiq9s,0,50.4,15.5,2025-04-11T17:33:37.111Z,2025-04-11T17:33:38Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5641239271,56,Center,5641239277,212,8.2,5641239279,213,0.79,5641239273,140,55.9,5641239275,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151783,339,1,1,32,9,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,79.1,2025-04-11T17:33:38.867Z,2025-04-11T17:33:40Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5641239473,213,2.81,5641239469,212,8.8,5641239463,56,Back,5641239467,141,83.3,5641239465,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151905,341,1,1,32,11,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,83.3,2025-04-11T17:33:40.404Z,2025-04-11T17:33:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5641240085,1,,5641240081,213,5.98,5641240069,155,,5641240073,140,70.3,5641240071,56,Center,5641240077,212,36.0,5641240075,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151937,342,1,1,32,19,dbl7ir1qugqz8nvp1vzn8im50,0,79.3,75.9,2025-04-11T17:33:48.596Z,2025-04-11T17:33:49Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641240239,56,Center,5641240291,236,,5641240257,213,5.01,5641240297,286,,5641240249,141,69.9,5641240243,140,80.5,5641240293,233,248,5641240253,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151939,248,74,1,32,19,f1h34qp5zbfl489q8vnkhiq9s,1,28.5,35.5,2025-04-11T17:33:48.597Z,2025-04-11T19:04:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641240329,233,342,5641240269,285,,5641240267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151957,249,6,1,32,20,f1h34qp5zbfl489q8vnkhiq9s,0,16.6,25.8,2025-04-11T17:33:50.078Z,2025-04-11T17:33:55Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641240435,56,Back,5641240437,73,,5641240631,233,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799151979,343,6,1,32,20,dbl7ir1qugqz8nvp1vzn8im50,1,83.4,74.2,2025-04-11T17:33:50.078Z,2025-04-11T19:05:15Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5641240543,73,,5641240601,233,249,5641240541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799152553,344,1,1,32,52,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,99.5,2025-04-11T17:34:21.860Z,2025-04-11T17:34:24Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641243621,223,,5641243633,140,100.0,5641243627,56,Center,5641243645,213,4.75,5641243615,155,,5641243609,6,,5641243603,2,,5641243637,141,57.2,5641243643,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153155,250,5,1,32,55,f1h34qp5zbfl489q8vnkhiq9s,1,-0.6,42.4,2025-04-11T17:34:24.378Z,2025-04-11T19:05:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641246853,346,,5641246985,233,345,5641246849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153049,345,5,1,32,55,dbl7ir1qugqz8nvp1vzn8im50,0,100.6,57.6,2025-04-11T17:34:24.378Z,2025-04-11T19:05:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5641246345,346,,5641246343,56,Center,5641247037,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153167,251,27,1,33,24,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:34:53.979Z,2025-04-11T17:35:01Z,,,,,5641246897,53,7wo1hk736v1xhovvu2t2trw89,5641246895,41,Injury,5641246925,233,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153057,346,27,1,33,24,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:34:53.979Z,2025-04-11T17:35:02Z,,,,,5641246949,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153251,252,28,1,33,25,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:34:54.731Z,2025-04-11T19:05:21Z,,,,,5641247377,55,251,5641773993,233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153065,347,28,1,33,25,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-11T17:34:54.731Z,2025-04-11T19:05:21Z,,,,,5641774083,233,252,5641246417,55,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153917,253,18,1,34,18,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:35:47.481Z,2025-04-11T17:35:48Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5641251023,41,,5641251025,44,Midfielder,5641251027,59,10,5641251105,55,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799153919,254,19,1,34,18,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-04-11T17:35:47.482Z,2025-04-11T20:42:47Z,8k4wwchytdstpn0yhrxd5nbv9,L. Vigen,,,5641251053,293,1,5641251049,59,6,5641251043,41,,5641251055,44,Midfielder,5641251057,55,253,5641251047,145,7,5641251051,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799154191,255,1,1,34,33,f1h34qp5zbfl489q8vnkhiq9s,1,5.0,61.8,2025-04-11T17:36:02.428Z,2025-04-11T17:36:04Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5641252493,213,4.29,5641252499,237,,5641252481,124,,5641252485,140,2.5,5641252487,141,53.1,5641252489,212,6.5,5641252483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799154231,256,1,1,34,35,f1h34qp5zbfl489q8vnkhiq9s,1,3.3,51.3,2025-04-11T17:36:04.156Z,2025-04-11T17:36:07Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5641252691,56,Back,5641252697,212,15.8,5641252695,141,28.3,5641252693,140,5.3,5641252699,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
