id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value
2793560389,192,1,1,19,21,bd4qakf7j0wwie8wke9km7uj8,1,77.0,97.8,2025-03-30T12:22:00.426Z,2025-03-30T12:22:03Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610285165,140,70.6,5610285163,56,Left,5610285171,213,3.99,5610285169,212,10.2,5610285167,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560421,193,1,1,19,24,bd4qakf7j0wwie8wke9km7uj8,1,70.6,86.6,2025-03-30T12:22:02.954Z,2025-03-30T12:22:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610285353,212,19.5,5610285351,141,73.3,5610285347,56,Center,5610285355,213,3.62,5610285349,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560449,194,1,1,19,26,bd4qakf7j0wwie8wke9km7uj8,1,54.1,73.3,2025-03-30T12:22:05.298Z,2025-03-30T12:22:07Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610285499,141,66.4,5610285495,56,Center,5610285503,213,5.65,5610285501,212,7.9,5610285497,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560497,195,1,1,19,28,bd4qakf7j0wwie8wke9km7uj8,1,60.2,66.4,2025-03-30T12:22:06.898Z,2025-03-30T12:22:10Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610285725,141,71.2,5610285723,140,68.7,5610285721,56,Center,5610285729,213,0.35,5610285727,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560493,211,83,1,19,31,b2vft81kyjurzbmekvgrqwr64,0,25.1,27.9,2025-03-30T12:22:10.048Z,2025-03-30T12:59:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610285925,399,aejgqvdw1jftxaa538kaa15w4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560527,196,1,1,19,31,bd4qakf7j0wwie8wke9km7uj8,1,66.0,76.3,2025-03-30T12:22:10.466Z,2025-03-30T12:59:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610285863,213,2.51,5610285861,212,13.2,5610285857,140,55.9,5610285855,56,Left,5610285859,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560537,197,1,1,19,33,bd4qakf7j0wwie8wke9km7uj8,1,57.6,86.3,2025-03-30T12:22:12.203Z,2025-03-30T12:22:19Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610285909,140,95.9,5610285911,141,76.4,5610286337,1,,5610285905,155,,5610285913,212,40.8,5610285907,56,Center,5610285915,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560645,198,1,1,19,40,bd4qakf7j0wwie8wke9km7uj8,1,96.8,84.7,2025-03-30T12:22:19.442Z,2025-03-30T12:59:23Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610286535,141,72.1,5610286539,213,4.09,5610286533,140,90.9,5610286531,56,Center,5610286537,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560659,199,1,1,19,43,bd4qakf7j0wwie8wke9km7uj8,0,97.0,74.7,2025-03-30T12:22:22.146Z,2025-03-30T12:22:23Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610286607,2,,5610286619,213,4.20,5610286615,141,47.3,5610286617,212,21.4,5610286609,155,,5610286613,140,87.0,5610286611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560697,200,1,1,19,46,bd4qakf7j0wwie8wke9km7uj8,1,79.8,34.6,2025-03-30T12:22:25.122Z,2025-03-30T12:22:27Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610286821,56,Center,5610286825,141,52.7,5610286823,140,81.2,5610286827,212,12.4,5610286829,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793599821,497,83,1,19,47,b2vft81kyjurzbmekvgrqwr64,0,17.9,55.5,2025-03-30T12:22:25.844Z,2025-03-30T13:03:06Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610494775,399,m031ocyfq011rual3olkegdm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560707,201,3,1,19,48,bd4qakf7j0wwie8wke9km7uj8,0,82.7,50.1,2025-03-30T12:22:27.667Z,2025-03-30T14:14:38Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610286879,286,,5610286875,56,Center,5610287045,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560727,212,7,1,19,48,b2vft81kyjurzbmekvgrqwr64,1,17.3,49.9,2025-03-30T12:22:27.668Z,2025-03-30T14:14:37Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610287009,233,201,5610286997,56,Back,5610286999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560751,213,1,1,19,51,b2vft81kyjurzbmekvgrqwr64,0,15.8,50.4,2025-03-30T12:22:29.870Z,2025-03-30T12:22:31Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610287117,56,Back,5610287125,213,6.24,5610287119,140,45.9,5610287123,212,31.6,5610287121,141,48.4,5610287127,1,,5610287115,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560835,202,1,1,19,55,bd4qakf7j0wwie8wke9km7uj8,1,34.4,32.4,2025-03-30T12:22:34.595Z,2025-03-30T12:22:38Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610287513,212,21.3,5610287507,141,56.6,5610287499,56,Back,5610287503,140,21.5,5610287515,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560893,203,1,1,19,59,bd4qakf7j0wwie8wke9km7uj8,1,21.6,65.1,2025-03-30T12:22:38.010Z,2025-03-30T12:22:41Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610287867,140,67.5,5610287875,1,,5610287863,155,,5610287869,141,91.7,5610287871,212,51.5,5610287873,213,0.36,5610287865,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560955,214,4,1,20,2,b2vft81kyjurzbmekvgrqwr64,1,33.3,14.2,2025-03-30T12:22:41.505Z,2025-03-30T12:22:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610288331,294,,5610288333,56,Back,5610288329,13,,5610288341,233,204,5610288335,152,,5610288515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793560899,204,4,1,20,2,bd4qakf7j0wwie8wke9km7uj8,0,66.7,85.8,2025-03-30T12:22:41.506Z,2025-03-30T12:22:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610288379,233,214,5610288461,286,,5610288009,294,,5610288013,152,,5610288011,56,Left,5610288007,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561081,215,1,1,20,12,b2vft81kyjurzbmekvgrqwr64,1,40.7,12.0,2025-03-30T12:22:51.428Z,2025-03-30T12:22:53Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610288863,141,28.5,5610288861,140,37.4,5610288867,213,1.87,5610288857,152,,5610288855,5,,5610288865,212,11.7,5610288859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561095,216,1,1,20,14,b2vft81kyjurzbmekvgrqwr64,1,37.4,28.5,2025-03-30T12:22:53.645Z,2025-03-30T12:22:54Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610288943,140,46.2,5610288941,56,Back,5610288951,212,11.8,5610288957,213,0.68,5610288947,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561129,217,1,1,20,15,b2vft81kyjurzbmekvgrqwr64,1,46.2,39.4,2025-03-30T12:22:54.446Z,2025-03-30T12:22:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5610289109,213,2.08,5610289105,212,19.1,5610289099,56,Back,5610289103,141,63.9,5610289101,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561187,218,1,1,20,18,b2vft81kyjurzbmekvgrqwr64,1,37.4,63.9,2025-03-30T12:22:56.997Z,2025-03-30T12:23:01Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610289405,141,76.1,5610289409,213,0.93,5610289401,56,Back,5610289403,140,43.3,5610289407,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561259,219,1,1,20,22,b2vft81kyjurzbmekvgrqwr64,1,45.8,70.9,2025-03-30T12:23:01.102Z,2025-03-30T12:23:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610289771,140,43.0,5610289773,141,38.8,5610289775,212,22.0,5610289777,213,4.58,5610289769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561305,220,1,1,20,28,b2vft81kyjurzbmekvgrqwr64,1,51.3,41.5,2025-03-30T12:23:06.990Z,2025-03-30T12:23:12Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5610290027,140,42.6,5610290031,212,19.2,5610290033,213,2.07,5610290025,56,Back,5610290029,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561363,221,1,1,20,33,b2vft81kyjurzbmekvgrqwr64,1,42.6,66.4,2025-03-30T12:23:11.885Z,2025-03-30T12:23:16Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610290377,56,Center,5610290379,140,55.7,5610290381,141,76.4,5610290385,213,0.46,5610290383,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561411,222,1,1,20,37,b2vft81kyjurzbmekvgrqwr64,1,55.7,76.4,2025-03-30T12:23:16.269Z,2025-03-30T12:23:19Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5610290603,56,Back,5610290607,141,55.8,5610290605,140,49.7,5610290611,213,4.29,5610290609,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561451,223,1,1,20,40,b2vft81kyjurzbmekvgrqwr64,1,56.2,68.2,2025-03-30T12:23:19.310Z,2025-03-30T12:23:22Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5610290815,56,Center,5610290823,213,4.55,5610290819,141,22.7,5610290821,212,31.4,5610290817,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561489,224,1,1,20,43,b2vft81kyjurzbmekvgrqwr64,1,49.3,25.8,2025-03-30T12:23:22.301Z,2025-03-30T12:23:26Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610291057,140,67.3,5610291063,213,5.81,5610291061,212,21.3,5610291059,141,11.4,5610291055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561517,225,1,1,20,47,b2vft81kyjurzbmekvgrqwr64,1,77.6,18.2,2025-03-30T12:23:26.133Z,2025-03-30T12:23:30Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5610291227,213,5.88,5610291225,212,15.1,5610291223,141,9.4,5610291219,56,Right,5610291221,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561543,226,1,1,20,51,b2vft81kyjurzbmekvgrqwr64,0,95.0,13.8,2025-03-30T12:23:30.125Z,2025-03-30T12:23:32Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610291377,140,95.7,5610291379,141,52.5,5610291383,213,1.54,5610291381,212,26.3,5610291371,2,,5610291375,56,Center,5610291373,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561555,205,61,1,20,54,bd4qakf7j0wwie8wke9km7uj8,0,5.7,36.9,2025-03-30T12:23:33.178Z,2025-03-30T12:23:52Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610291427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561597,206,4,1,20,55,bd4qakf7j0wwie8wke9km7uj8,1,9.5,39.8,2025-03-30T12:23:33.925Z,2025-03-30T13:22:03Z,,,,,5610291737,152,,5610291739,285,,5610293541,233,228,5610291735,56,Back,5610291733,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561653,228,4,1,20,55,b2vft81kyjurzbmekvgrqwr64,0,90.5,60.2,2025-03-30T12:23:33.926Z,2025-03-30T13:22:03Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610292735,286,,5610292733,152,,5610292731,56,Center,5610293591,233,206,5610292729,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561645,227,43,1,21,3,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2025-03-30T12:23:42.174Z,2025-03-30T12:23:57Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610292921,144,7,5610292001,286,0,5610291999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561825,207,1,1,21,17,bd4qakf7j0wwie8wke9km7uj8,1,6.9,40.4,2025-03-30T12:23:56.618Z,2025-03-30T12:24:00Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610293123,5,,5610293135,213,5.46,5610293127,56,Back,5610293125,152,,5610293133,212,27.6,5610293131,141,10.7,5610293129,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561865,208,1,1,21,21,bd4qakf7j0wwie8wke9km7uj8,1,35.0,7.1,2025-03-30T12:23:59.931Z,2025-03-30T12:24:03Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610293351,140,37.1,5610293361,212,12.7,5610293349,56,Back,5610293355,141,25.5,5610293365,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561885,209,1,1,21,24,bd4qakf7j0wwie8wke9km7uj8,1,44.8,20.9,2025-03-30T12:24:03.339Z,2025-03-30T12:24:04Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610293455,56,Back,5610293459,141,5.6,5610293461,212,12.7,5610293463,213,4.10,5610293457,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561915,210,1,1,21,25,bd4qakf7j0wwie8wke9km7uj8,1,37.8,5.6,2025-03-30T12:24:04.635Z,2025-03-30T12:24:07Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610293643,56,Back,5610293645,140,33.7,5610293651,213,1.94,5610293649,212,11.8,5610293647,141,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793561951,211,1,1,21,27,bd4qakf7j0wwie8wke9km7uj8,1,37.6,26.4,2025-03-30T12:24:06.259Z,2025-03-30T12:24:10Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610293879,213,1.82,5610293877,212,31.9,5610293869,56,Back,5610293875,141,71.8,5610293873,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562007,212,1,1,21,31,bd4qakf7j0wwie8wke9km7uj8,1,30.1,71.8,2025-03-30T12:24:10.514Z,2025-03-30T12:24:15Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610294187,140,55.8,5610294193,213,0.50,5610294191,212,30.7,5610294189,141,93.3,5610294185,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562083,213,1,1,21,36,bd4qakf7j0wwie8wke9km7uj8,1,64.8,97.2,2025-03-30T12:24:14.971Z,2025-03-30T12:24:19Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610294587,56,Back,5610294589,140,45.0,5610294591,141,69.7,5610294593,212,28.0,5610294595,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562117,214,1,1,21,40,bd4qakf7j0wwie8wke9km7uj8,1,45.1,69.7,2025-03-30T12:24:19.274Z,2025-03-30T12:24:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610294781,141,30.1,5610294783,212,27.0,5610294777,56,Back,5610294779,140,47.2,5610294787,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562157,215,1,1,21,42,bd4qakf7j0wwie8wke9km7uj8,1,53.8,26.8,2025-03-30T12:24:21.595Z,2025-03-30T12:24:24Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610294991,140,60.3,5610294995,141,3.1,5610294987,56,Right,5610294999,212,17.5,5610295005,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562213,216,1,1,21,45,bd4qakf7j0wwie8wke9km7uj8,1,56.0,4.1,2025-03-30T12:24:24.563Z,2025-03-30T12:24:28Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610295313,140,42.1,5610295315,141,11.4,5610295309,56,Back,5610295319,213,2.81,5610295317,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562293,217,1,1,21,49,bd4qakf7j0wwie8wke9km7uj8,1,36.6,18.2,2025-03-30T12:24:28.442Z,2025-03-30T12:24:34Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610295753,56,Back,5610295755,140,15.2,5610295761,213,2.40,5610295759,212,30.5,5610295757,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562323,218,1,1,21,55,bd4qakf7j0wwie8wke9km7uj8,1,15.2,62.9,2025-03-30T12:24:34.403Z,2025-03-30T12:24:36Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610295907,140,47.2,5610295903,155,,5610295915,1,,5610295909,141,75.0,5610295905,56,Back,5610295913,213,0.24,5610295911,212,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562365,219,1,1,21,57,bd4qakf7j0wwie8wke9km7uj8,1,47.2,75.0,2025-03-30T12:24:36.243Z,2025-03-30T12:24:39Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610296099,3,,5610296111,141,72.0,5610296107,140,36.5,5610296119,213,3.32,5610296103,56,Back,5610296115,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562387,220,1,1,22,0,bd4qakf7j0wwie8wke9km7uj8,1,38.7,73.8,2025-03-30T12:24:39.611Z,2025-03-30T12:24:41Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610296267,212,6.7,5610296269,213,5.56,5610296263,140,43.5,5610296265,141,67.2,5610296261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562463,221,1,1,22,2,bd4qakf7j0wwie8wke9km7uj8,1,48.2,57.9,2025-03-30T12:24:40.923Z,2025-03-30T12:24:47Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610296677,141,6.2,5610296671,155,,5610296673,56,Back,5610296683,1,,5610296681,213,4.57,5610296679,212,35.5,5610296675,140,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562493,222,1,1,22,8,bd4qakf7j0wwie8wke9km7uj8,1,58.1,8.5,2025-03-30T12:24:47.668Z,2025-03-30T12:24:49Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5610296857,56,Back,5610296863,212,13.7,5610296861,141,10.4,5610296859,140,45.1,5610296865,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562505,223,1,1,22,10,bd4qakf7j0wwie8wke9km7uj8,1,43.0,11.1,2025-03-30T12:24:49.738Z,2025-03-30T12:24:50Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610296915,140,47.9,5610296911,56,Back,5610296919,141,24.6,5610296925,213,1.06,5610296923,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562575,224,1,1,22,11,bd4qakf7j0wwie8wke9km7uj8,1,47.9,24.6,2025-03-30T12:24:50.698Z,2025-03-30T12:24:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5610297349,212,11.6,5610297345,140,44.6,5610297347,141,8.3,5610297343,56,Back,5610297353,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562609,225,1,1,22,17,bd4qakf7j0wwie8wke9km7uj8,1,45.4,20.1,2025-03-30T12:24:56.395Z,2025-03-30T12:24:59Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610297523,56,Back,5610297525,140,35.7,5610297531,213,1.95,5610297529,212,27.8,5610297527,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562659,226,1,1,22,20,bd4qakf7j0wwie8wke9km7uj8,1,35.7,58.1,2025-03-30T12:24:59.642Z,2025-03-30T12:25:03Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610297829,56,Back,5610297837,213,1.10,5610297831,140,45.0,5610297835,212,21.6,5610297833,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562671,227,1,1,22,24,bd4qakf7j0wwie8wke9km7uj8,0,52.0,89.3,2025-03-30T12:25:03.323Z,2025-03-30T12:25:04Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5610297915,141,83.8,5610297919,213,6.13,5610297911,56,Left,5610297913,140,74.7,5610297917,212,24.1,5610297909,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562675,229,1,1,22,25,b2vft81kyjurzbmekvgrqwr64,0,23.5,22.1,2025-03-30T12:25:03.997Z,2025-03-30T12:25:04Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5610297927,56,Back,5610297935,213,5.83,5610297929,140,35.3,5610297925,3,,5610297931,141,13.2,5610297933,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562729,228,1,1,22,28,bd4qakf7j0wwie8wke9km7uj8,1,68.9,75.3,2025-03-30T12:25:07.419Z,2025-03-30T12:25:08Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610298167,56,Center,5610298179,212,10.8,5610298171,140,68.3,5610298175,141,59.4,5610298181,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562737,229,1,1,22,29,bd4qakf7j0wwie8wke9km7uj8,1,68.3,59.4,2025-03-30T12:25:08.674Z,2025-03-30T12:25:09Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5610298235,213,1.59,5610298233,212,6.2,5610298231,141,68.5,5610298227,56,Center,5610298229,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562809,230,1,1,22,30,bd4qakf7j0wwie8wke9km7uj8,1,68.2,68.5,2025-03-30T12:25:09.515Z,2025-03-30T12:25:14Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5610298553,213,4.48,5610298551,212,23.3,5610298547,140,63.0,5610298545,56,Center,5610298549,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562849,231,1,1,22,35,bd4qakf7j0wwie8wke9km7uj8,1,68.4,34.8,2025-03-30T12:25:14.196Z,2025-03-30T12:25:21Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5610298887,141,68.5,5610298883,56,Center,5610298881,155,,5610298891,213,0.74,5610298889,212,33.8,5610298893,1,,5610298885,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562859,232,3,1,22,41,bd4qakf7j0wwie8wke9km7uj8,0,93.8,84.5,2025-03-30T12:25:20.212Z,2025-03-30T14:14:39Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610298945,56,Left,5610298947,286,,5610298993,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562857,230,7,1,22,41,b2vft81kyjurzbmekvgrqwr64,1,6.2,15.5,2025-03-30T12:25:20.213Z,2025-03-30T14:14:38Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610298985,233,232,5610298941,56,Back,5610298943,285,,5610298939,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562861,231,5,1,22,42,b2vft81kyjurzbmekvgrqwr64,0,8.2,-1.6,2025-03-30T12:25:21.598Z,2025-03-30T14:08:32Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5610298953,56,Back,5610298955,347,,5610299255,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793562909,233,5,1,22,42,bd4qakf7j0wwie8wke9km7uj8,1,91.8,101.6,2025-03-30T12:25:21.598Z,2025-03-30T14:08:32Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5610299171,347,,5610299227,233,231,5610299169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563167,234,1,1,23,8,bd4qakf7j0wwie8wke9km7uj8,0,91.5,100.0,2025-03-30T12:25:47.027Z,2025-03-30T12:25:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5610300583,56,Center,5610300581,107,,5610300587,141,60.9,5610300585,140,93.9,5610300589,212,28.1,5610300591,213,4.80,5610300593,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563189,232,12,1,23,12,b2vft81kyjurzbmekvgrqwr64,1,7.9,44.3,2025-03-30T12:25:51.813Z,2025-03-30T13:00:18Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5610300707,140,10.5,5610300711,212,19.4,5610300713,213,4.85,5610300705,56,Back,5610300717,15,,5610300709,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563227,234,1,1,23,15,b2vft81kyjurzbmekvgrqwr64,0,10.5,16.1,2025-03-30T12:25:54.469Z,2025-03-30T14:18:53Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5610300897,140,61.6,5610300905,1,,5610300895,56,Right,5610300901,212,53.7,5610300903,213,6.25,5610300899,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563269,235,1,1,23,16,bd4qakf7j0wwie8wke9km7uj8,1,44.9,94.2,2025-03-30T12:25:55.451Z,2025-03-30T12:25:59Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5610301097,213,3.95,5610301093,141,58.8,5610301089,56,Back,5610301091,140,22.9,5610301099,1,,5610301095,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793563349,237,1,1,23,26,bd4qakf7j0wwie8wke9km7uj8,1,28.3,54.6,2025-03-30T12:26:05.620Z,2025-03-30T12:26:09Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5610301509,1,,5610301497,56,Left,5610301493,155,,5610301505,212,48.0,5610301507,213,0.59,5610301503,141,93.6,5610301501,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
