id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/14/value
2802182337,882,44,1,14,11,8gxd9ry2580pu1b1dd5ny9ymy,1,53.2,87.6,2025-04-16T16:45:27.018Z,2025-04-17T15:16:40Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5657870399,233,878,5657870397,286,,5657870393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802182335,878,44,1,14,11,6wwwud48qahpwrfxs20334qk5,0,46.8,12.4,2025-04-16T16:45:27.019Z,2025-04-17T15:16:43Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5657870391,285,,5657870405,233,882,5657870389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941209,134,1,1,14,12,8gxd9ry2580pu1b1dd5ny9ymy,0,49.9,77.6,2025-04-16T16:45:27.920Z,2025-04-17T15:16:47Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5656497259,141,77.3,5656497261,212,20.0,5656497253,168,,5656497263,213,6.27,5656497257,140,68.9,5656497251,3,,5656497255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941217,159,1,1,14,12,6wwwud48qahpwrfxs20334qk5,0,28.3,12.8,2025-04-16T16:45:27.970Z,2025-04-17T15:16:29Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656497321,212,20.2,5656497323,213,2.41,5656497315,56,Back,5656497317,140,14.0,5656497319,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941223,160,1,1,14,15,6wwwud48qahpwrfxs20334qk5,1,9.9,41.9,2025-04-16T16:45:31.530Z,2025-04-16T16:45:35Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,5656497353,141,55.2,5656497357,213,0.91,5656497349,56,Back,5656497355,212,11.5,5656497351,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941225,161,1,1,14,19,6wwwud48qahpwrfxs20334qk5,1,26.1,63.7,2025-04-16T16:45:35.690Z,2025-04-16T16:45:37Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656497367,141,56.0,5656497371,213,5.96,5656497365,140,41.2,5656497369,212,16.7,5656497363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941229,162,1,1,14,21,6wwwud48qahpwrfxs20334qk5,1,38.9,60.2,2025-04-16T16:45:37.738Z,2025-04-16T16:45:42Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656497393,56,Left,5656497399,212,35.1,5656497403,1,,5656497395,140,61.2,5656497391,155,,5656497397,141,98.6,5656497401,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941239,164,1,1,14,29,6wwwud48qahpwrfxs20334qk5,1,70.3,94.5,2025-04-16T16:45:44.970Z,2025-04-16T16:45:52Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656497453,141,93.2,5656497457,213,6.22,5656497449,56,Left,5656497455,212,13.9,5656497451,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941235,135,83,1,14,31,8gxd9ry2580pu1b1dd5ny9ymy,0,14.3,12.9,2025-04-16T16:45:47.432Z,2025-04-16T16:46:12Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656497721,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941237,136,83,1,14,34,8gxd9ry2580pu1b1dd5ny9ymy,1,9.5,18.9,2025-04-16T16:45:50.313Z,2025-04-16T16:46:11Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656497701,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941241,165,1,1,14,36,6wwwud48qahpwrfxs20334qk5,0,99.4,87.2,2025-04-16T16:45:52.402Z,2025-04-16T16:45:53Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656497467,140,94.3,5656497469,141,83.5,5656497471,212,5.9,5656497473,213,3.58,5656497465,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941245,138,1,1,14,37,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,32.1,2025-04-16T16:45:53.393Z,2025-04-16T16:45:54Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656497481,140,8.5,5656497483,141,17.1,5656497485,212,10.4,5656497487,213,4.53,5656497479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941247,139,1,1,14,38,8gxd9ry2580pu1b1dd5ny9ymy,0,8.6,17.0,2025-04-16T16:45:54.177Z,2025-04-16T19:09:55Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656497495,56,Back,5656497501,212,36.7,5656497505,1,,5656497497,140,43.4,5656497493,157,,5656497503,213,6.18,5656497499,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941251,166,1,1,14,41,6wwwud48qahpwrfxs20334qk5,1,50.5,87.2,2025-04-16T16:45:57.466Z,2025-04-16T19:09:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656497539,213,5.71,5656497533,140,57.8,5656497529,3,,5656497537,212,9.1,5656497531,56,Left,5656497535,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941253,167,1,1,14,42,6wwwud48qahpwrfxs20334qk5,1,57.8,80.0,2025-04-16T16:45:58.234Z,2025-04-16T16:46:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656497551,140,64.2,5656497555,212,11.8,5656497557,213,0.96,5656497549,56,Left,5656497553,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941257,168,1,1,14,44,6wwwud48qahpwrfxs20334qk5,1,64.2,94.2,2025-04-16T16:46:00.530Z,2025-04-16T16:46:01Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656497589,141,84.7,5656497593,213,3.80,5656497587,140,56.3,5656497591,212,10.5,5656497585,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941259,169,1,1,14,45,6wwwud48qahpwrfxs20334qk5,1,56.3,84.7,2025-04-16T16:46:01.155Z,2025-04-16T16:46:05Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656497633,140,60.3,5656497639,213,5.04,5656497635,141,66.7,5656497631,56,Center,5656497637,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941271,170,1,1,14,49,6wwwud48qahpwrfxs20334qk5,1,60.3,66.7,2025-04-16T16:46:05.002Z,2025-04-16T16:46:12Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656497705,56,Center,5656497709,141,37.0,5656497713,213,4.36,5656497707,140,53.3,5656497711,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941277,171,1,1,14,56,6wwwud48qahpwrfxs20334qk5,1,54.4,34.5,2025-04-16T16:46:11.986Z,2025-04-16T16:46:14Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656497763,212,4.4,5656497761,141,41.0,5656497765,213,1.52,5656497757,56,Center,5656497759,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941279,172,1,1,14,57,6wwwud48qahpwrfxs20334qk5,1,53.5,40.3,2025-04-16T16:46:13.882Z,2025-04-16T16:46:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656497779,213,3.15,5656497777,212,19.3,5656497775,141,40.1,5656497771,56,Back,5656497773,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941289,173,1,1,15,2,6wwwud48qahpwrfxs20334qk5,1,40.5,38.2,2025-04-16T16:46:18.362Z,2025-04-16T16:46:19Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656497835,212,23.8,5656497831,140,54.3,5656497837,213,5.37,5656497829,56,Right,5656497833,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941291,174,1,1,15,3,6wwwud48qahpwrfxs20334qk5,1,54.3,10.4,2025-04-16T16:46:19.650Z,2025-04-16T16:46:22Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656497879,140,51.2,5656497883,212,14.3,5656497877,56,Center,5656497881,141,30.9,5656497885,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941301,175,1,1,15,6,6wwwud48qahpwrfxs20334qk5,1,51.2,31.8,2025-04-16T16:46:22.762Z,2025-04-16T16:46:30Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656497945,56,Back,5656497953,213,2.76,5656497947,140,33.8,5656497951,212,19.7,5656497949,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941307,176,1,1,15,14,6wwwud48qahpwrfxs20334qk5,1,52.5,34.2,2025-04-16T16:46:29.987Z,2025-04-16T16:46:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656498043,213,1.15,5656498037,140,70.3,5656498035,56,Left,5656498031,155,,5656498039,141,96.0,5656498041,212,46.0,5656498045,1,,5656498033,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941313,177,1,1,15,23,6wwwud48qahpwrfxs20334qk5,1,80.6,89.3,2025-04-16T16:46:38.970Z,2025-04-16T16:46:45Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656498087,212,13.8,5656498081,56,Center,5656498085,141,77.5,5656498089,213,3.76,5656498083,140,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941315,178,1,1,15,24,6wwwud48qahpwrfxs20334qk5,1,69.1,70.1,2025-04-16T16:46:40.172Z,2025-04-16T16:48:00Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656498665,213,6.22,5656498657,56,Center,5656498663,212,18.0,5656498661,141,68.3,5656498659,140,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941319,179,61,1,15,29,6wwwud48qahpwrfxs20334qk5,0,87.6,66.7,2025-04-16T16:46:45.283Z,2025-04-16T17:29:08Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5656498737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946415,453,12,1,15,30,8gxd9ry2580pu1b1dd5ny9ymy,1,13.8,30.9,2025-04-16T16:46:45.919Z,2025-04-16T17:29:50Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656529709,212,12.9,5656529711,213,0.44,5656529707,141,38.9,5656529705,140,24.9,5656529703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946483,434,1,1,15,30,6wwwud48qahpwrfxs20334qk5,1,77.6,64.6,2025-04-16T16:46:46.019Z,2025-04-16T18:52:46Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,5656530315,212,13.6,5656530313,141,71.6,5656530311,140,89.7,5656530309,56,Center,5656530317,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941327,181,1,1,15,30,6wwwud48qahpwrfxs20334qk5,0,86.5,77.8,2025-04-16T16:46:46.729Z,2025-04-16T16:46:51Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5656498103,140,87.3,5656498123,233,140,5656498109,213,5.83,5656498127,286,,5656498105,141,77.2,5656498101,56,Center,5656498107,212,0.9,5656498121,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941323,140,74,1,15,30,8gxd9ry2580pu1b1dd5ny9ymy,1,6.4,43.0,2025-04-16T16:46:46.730Z,2025-04-16T16:46:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656498145,233,181,5656498093,56,Back,5656498095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946605,435,61,1,15,32,6wwwud48qahpwrfxs20334qk5,1,53.3,29.7,2025-04-16T16:46:47.919Z,2025-04-16T17:32:05Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5656530853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941329,141,12,1,15,33,8gxd9ry2580pu1b1dd5ny9ymy,1,8.6,43.9,2025-04-16T16:46:48.978Z,2025-04-16T16:46:51Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656498117,212,31.0,5656498119,213,4.91,5656498147,167,,5656498111,56,Back,5656498113,140,14.4,5656498115,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183383,883,12,1,15,34,8gxd9ry2580pu1b1dd5ny9ymy,1,11.1,23.1,2025-04-16T16:46:50.018Z,2025-04-17T15:23:19Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5657876543,141,0.0,5657876695,15,,5657876621,167,,5657876547,213,4.92,5657876545,212,17.2,5657876541,140,14.5,5657876539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941331,142,5,1,15,34,8gxd9ry2580pu1b1dd5ny9ymy,0,16.0,-0.8,2025-04-16T16:46:50.611Z,2025-04-16T18:52:56Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656498131,347,,5656498181,233,182,5656498129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941333,182,5,1,15,34,6wwwud48qahpwrfxs20334qk5,1,84.0,100.8,2025-04-16T16:46:50.611Z,2025-04-16T18:29:35Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,5656498171,347,,5656498177,233,142,5656498169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802183401,884,43,1,15,36,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-16T16:46:52.268Z,2025-04-17T15:23:22Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5657876617,56,Back,5657876737,144,5,5657876619,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941335,183,1,1,15,39,6wwwud48qahpwrfxs20334qk5,1,81.3,100.0,2025-04-16T16:46:55.243Z,2025-04-17T15:25:35Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656498193,141,86.0,5656498189,56,Left,5656498191,140,79.6,5656498195,212,10.4,5656498197,213,4.54,5656498187,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941339,185,1,1,15,39,6wwwud48qahpwrfxs20334qk5,1,79.6,87.1,2025-04-16T16:46:55.579Z,2025-04-17T15:26:20Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,5656498217,56,Left,5656498219,140,76.8,5656498225,213,1.99,5656498221,141,96.7,5656498223,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941337,184,1,1,15,40,6wwwud48qahpwrfxs20334qk5,1,77.4,94.4,2025-04-16T16:46:56.770Z,2025-04-17T15:26:29Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656498211,213,3.42,5656498209,212,9.5,5656498203,56,Left,5656498207,141,90.6,5656498205,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941343,186,43,1,15,42,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-04-16T16:46:58.050Z,2025-04-17T15:27:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,5656498243,212,20.4,5656498241,141,67.9,5656498237,56,Center,5656498245,213,6.11,5657879711,144,1,5656498239,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941345,187,1,1,15,45,6wwwud48qahpwrfxs20334qk5,1,69.1,88.5,2025-04-16T16:47:01.209Z,2025-04-17T15:26:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656532117,212,17.4,5656532119,213,3.20,5656532113,140,52.6,5656532111,56,Left,5656532115,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941347,188,1,1,15,45,6wwwud48qahpwrfxs20334qk5,1,53.1,88.3,2025-04-16T16:47:01.338Z,2025-04-16T19:09:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,5656532187,212,21.9,5656532185,141,82.2,5656532181,56,Left,5656532189,213,6.09,5656532183,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941349,189,1,1,15,45,6wwwud48qahpwrfxs20334qk5,1,77.6,82.2,2025-04-16T16:47:01.442Z,2025-04-17T15:27:48Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656533309,140,67.0,5656533315,213,3.94,5656533311,141,65.4,5656533313,212,15.9,5656533307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941351,190,1,1,15,48,6wwwud48qahpwrfxs20334qk5,1,66.3,72.6,2025-04-16T16:47:04.211Z,2025-04-17T15:30:25Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,5656498263,212,44.3,5656498257,56,Center,5656498255,155,,5656498261,141,23.1,5656498265,213,5.42,5656498259,140,93.8,5656498267,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941353,191,1,1,15,50,6wwwud48qahpwrfxs20334qk5,0,93.9,25.0,2025-04-16T16:47:06.442Z,2025-04-17T15:30:28Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5657881743,140,100.0,5657881737,155,,5657881749,213,0.92,5656498295,20,,5657881735,2,,5656498279,56,Center,5657881745,141,40.7,5657881741,386,,5657881739,225,5657881747,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,
2801941365,143,5,1,15,51,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.2,57.0,2025-04-16T16:47:06.930Z,2025-04-16T16:47:27Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656498425,56,Back,5656498427,346,,5656498429,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941355,192,5,1,15,51,6wwwud48qahpwrfxs20334qk5,0,100.2,43.0,2025-04-16T16:47:06.930Z,2025-04-16T18:29:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,5656498291,346,,5656498437,233,143,5656498289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941367,144,1,1,16,10,8gxd9ry2580pu1b1dd5ny9ymy,1,4.8,53.7,2025-04-16T16:47:26.106Z,2025-04-17T15:32:22Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656498449,141,85.9,5656498457,237,,5656498451,212,24.5,5656498443,124,,5656498447,140,15.2,5656498445,56,Back,5656498453,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941371,145,1,1,16,11,8gxd9ry2580pu1b1dd5ny9ymy,1,15.2,85.9,2025-04-16T16:47:27.770Z,2025-04-16T16:47:32Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656498489,213,6.03,5656498483,140,30.9,5656498487,212,17.0,5656498481,56,Back,5656498485,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941373,146,1,1,16,16,8gxd9ry2580pu1b1dd5ny9ymy,1,29.9,83.2,2025-04-16T16:47:32.627Z,2025-04-16T16:47:35Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5656498501,141,59.7,5656498503,212,16.0,5656498505,213,4.69,5656498497,56,Back,5656498499,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941375,147,1,1,16,18,8gxd9ry2580pu1b1dd5ny9ymy,1,29.1,59.4,2025-04-16T16:47:34.834Z,2025-04-16T19:09:49Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5656498527,213,2.47,5656498519,56,Back,5656498525,212,32.0,5656498521,140,5.3,5656498523,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941377,148,1,1,16,24,8gxd9ry2580pu1b1dd5ny9ymy,1,11.6,92.1,2025-04-16T16:47:40.067Z,2025-04-16T16:47:41Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656498549,1,,5656498537,155,,5656498543,141,82.1,5656498547,213,6.13,5656498541,140,53.2,5656498545,212,44.2,5656498539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941379,149,1,1,16,25,8gxd9ry2580pu1b1dd5ny9ymy,1,53.2,82.1,2025-04-16T16:47:41.394Z,2025-04-16T16:47:43Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5656498553,56,Back,5656498561,213,3.98,5656498559,212,13.3,5656498555,140,44.7,5656498557,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941389,150,1,1,16,27,8gxd9ry2580pu1b1dd5ny9ymy,1,44.7,67.6,2025-04-16T16:47:43.106Z,2025-04-16T16:47:48Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656498631,213,4.60,5656498623,56,Back,5656498629,212,38.7,5656498625,140,40.6,5656498633,1,,5656498621,155,,5656498627,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941391,151,1,1,16,33,8gxd9ry2580pu1b1dd5ny9ymy,1,41.5,13.4,2025-04-16T16:47:49.769Z,2025-04-17T15:34:46Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656498647,140,39.9,5656498645,56,Back,5656498653,213,1.70,5656498649,141,32.2,5656498651,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941393,152,1,1,16,35,8gxd9ry2580pu1b1dd5ny9ymy,1,43.4,35.4,2025-04-16T16:47:51.386Z,2025-04-16T16:47:53Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656498683,140,51.8,5656498689,213,0.90,5656498685,141,51.6,5656498681,56,Center,5656498687,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941395,153,1,1,16,37,8gxd9ry2580pu1b1dd5ny9ymy,1,54.2,57.9,2025-04-16T16:47:53.667Z,2025-04-16T16:47:57Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5656498703,213,1.97,5656498697,140,46.4,5656498695,56,Back,5656498699,141,86.6,5656498701,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941397,154,1,1,16,42,8gxd9ry2580pu1b1dd5ny9ymy,1,41.9,87.4,2025-04-16T16:47:58.626Z,2025-04-16T16:47:59Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,5656498711,140,22.4,5656498713,141,57.3,5656498715,212,29.0,5656498709,56,Back,5656498717,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941399,155,1,1,16,43,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,57.3,2025-04-16T16:47:59.298Z,2025-04-16T16:48:01Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5656498723,140,25.4,5656498729,213,4.92,5656498721,56,Back,5656498725,141,35.2,5656498727,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941403,156,1,1,16,45,8gxd9ry2580pu1b1dd5ny9ymy,1,24.9,36.3,2025-04-16T16:48:01.186Z,2025-04-16T17:30:52Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5656498767,56,Back,5656498771,141,25.6,5656498775,213,4.94,5656498769,140,26.5,5656498773,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801946543,454,1,1,16,50,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,25.4,2025-04-16T16:48:05.919Z,2025-04-17T15:37:14Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5656530447,56,Right,5656530453,212,27.7,5656530449,140,53.4,5656530451,141,1.5,5656530455,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941409,157,1,1,16,50,8gxd9ry2580pu1b1dd5ny9ymy,0,57.7,2.1,2025-04-16T16:48:06.619Z,2025-04-17T15:37:41Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5656498831,56,Center,5656498833,140,74.4,5656498835,141,30.1,5656498839,213,0.83,5656498837,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941421,193,8,1,16,56,6wwwud48qahpwrfxs20334qk5,1,34.0,53.4,2025-04-16T16:48:12.307Z,2025-04-17T15:37:56Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656498891,56,Back,5657887801,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941425,195,4,1,16,58,6wwwud48qahpwrfxs20334qk5,1,34.3,65.9,2025-04-16T16:48:14.155Z,2025-04-16T18:29:14Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,5656498913,56,Back,5656498919,286,,5656498915,152,,5656498911,13,,5656498951,233,158,5656498917,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941429,158,4,1,16,58,8gxd9ry2580pu1b1dd5ny9ymy,0,65.7,34.1,2025-04-16T16:48:14.156Z,2025-04-16T19:46:03Z,aajgld24isoem1ycoysyxxp1w,Z. Aliji,,5656498943,265,,5656498937,13,,5656498955,233,195,5656498939,56,Center,5656498941,152,,5656498945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801941433,196,1,1,17,12,6wwwud48qahpwrfxs20334qk5,1,36.2,56.1,2025-04-16T16:48:28.074Z,2025-04-16T16:48:30Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,5656498965,5,,5656498971,140,36.8,5656498975,212,21.5,5656498977,213,1.54,5656498967,152,,5656498973,141,87.7,5656498969,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
