id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/15/value
2786077339,187,1,1,25,34,bd4qakf7j0wwie8wke9km7uj8,0,18.5,32.7,2025-03-09T13:25:47.796Z,2025-03-09T13:25:49Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569263729,1,,5569263723,141,23.7,5569263717,157,,5569263725,212,73.0,5569263727,213,6.20,5569263719,56,Center,5569263721,140,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077431,202,1,1,25,37,7gkglopz9cjsysn2u6sbhuvc5,1,14.9,64.8,2025-03-09T13:25:51.651Z,2025-03-09T13:25:56Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569264215,56,Back,5569264217,140,19.2,5569264225,213,5.02,5569264221,212,15.0,5569264219,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077467,203,1,1,25,42,7gkglopz9cjsysn2u6sbhuvc5,1,24.5,35.2,2025-03-09T13:25:56.548Z,2025-03-09T13:25:59Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569264409,141,21.0,5569264413,213,5.83,5569264411,212,21.9,5569264405,56,Back,5569264407,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077481,204,1,1,25,45,7gkglopz9cjsysn2u6sbhuvc5,1,43.2,21.0,2025-03-09T13:25:59.067Z,2025-03-09T13:26:00Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569264513,213,0.92,5569264509,141,29.7,5569264507,140,47.5,5569264505,56,Back,5569264511,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077505,205,1,1,25,47,7gkglopz9cjsysn2u6sbhuvc5,0,47.5,29.7,2025-03-09T13:26:00.708Z,2025-03-09T13:31:31Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569264621,141,19.1,5569264619,140,56.6,5569264627,213,5.64,5569264617,56,Right,5569264623,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077515,188,1,1,25,47,bd4qakf7j0wwie8wke9km7uj8,1,44.7,79.4,2025-03-09T13:26:01.491Z,2025-03-09T13:26:03Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569264687,141,90.9,5569264685,140,42.4,5569264691,213,1.87,5569264683,56,Back,5569264689,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077605,190,1,1,25,53,bd4qakf7j0wwie8wke9km7uj8,0,42.0,91.7,2025-03-09T13:26:07.414Z,2025-03-09T13:26:11Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569265125,213,6.05,5569265127,1,,5569265121,141,74.1,5569265119,140,89.4,5569265117,56,Center,5569265123,212,51.2,5569265115,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077731,207,1,1,26,1,7gkglopz9cjsysn2u6sbhuvc5,1,11.4,28.0,2025-03-09T13:26:14.723Z,2025-03-09T13:26:21Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569265761,212,11.4,5569265757,141,16.5,5569265753,56,Back,5569265765,213,5.53,5569265755,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077781,208,1,1,26,8,7gkglopz9cjsysn2u6sbhuvc5,0,37.2,14.1,2025-03-09T13:26:21.764Z,2025-03-09T13:26:25Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569266011,155,,5569266017,141,24.6,5569266023,1,,5569266013,56,Center,5569266021,213,0.16,5569266015,140,79.2,5569266019,212,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077839,191,12,1,26,14,bd4qakf7j0wwie8wke9km7uj8,1,15.9,76.3,2025-03-09T13:26:28.364Z,2025-03-09T14:02:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569266373,213,1.15,5569266367,140,23.1,5569266371,212,18.7,5569266369,141,100.0,5569266433,167,,5569266365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077841,192,5,1,26,15,bd4qakf7j0wwie8wke9km7uj8,0,22.5,101.4,2025-03-09T13:26:28.851Z,2025-03-09T15:02:49Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5569266381,347,,5569266379,56,Back,5569266579,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077869,209,5,1,26,15,7gkglopz9cjsysn2u6sbhuvc5,1,77.5,-1.4,2025-03-09T13:26:28.851Z,2025-03-09T15:02:49Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569266537,233,192,5569266517,347,,5569266513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077887,210,1,1,26,18,7gkglopz9cjsysn2u6sbhuvc5,1,78.6,0.0,2025-03-09T13:26:32.051Z,2025-03-09T13:31:46Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569266655,141,12.0,5569266651,140,73.1,5569266643,107,,5569266659,212,11.0,5569266647,56,Right,5569266663,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077929,211,1,1,26,19,7gkglopz9cjsysn2u6sbhuvc5,1,73.1,12.0,2025-03-09T13:26:32.811Z,2025-03-09T13:26:37Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569266887,140,78.5,5569266893,212,7.7,5569266895,213,5.54,5569266883,56,Right,5569266891,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077935,212,1,1,26,23,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,4.3,2025-03-09T13:26:36.931Z,2025-03-09T13:31:48Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569266935,213,1.76,5569266929,140,77.1,5569266931,141,15.8,5569266933,212,8.0,5569266927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077975,213,1,1,26,24,7gkglopz9cjsysn2u6sbhuvc5,0,77.1,15.8,2025-03-09T13:26:37.771Z,2025-03-09T13:26:40Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569267199,141,21.8,5569267203,213,0.16,5569267197,140,100.0,5569267195,56,Center,5569267201,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077989,193,56,1,26,25,bd4qakf7j0wwie8wke9km7uj8,1,1.0,82.7,2025-03-09T13:26:39.332Z,2025-03-09T15:04:04Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569267237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078261,194,5,1,26,26,bd4qakf7j0wwie8wke9km7uj8,1,-1.0,79.6,2025-03-09T13:26:40.642Z,2025-03-09T15:02:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569268829,346,,5569268831,233,214,5569268827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786077999,214,5,1,26,26,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,20.4,2025-03-09T13:26:40.642Z,2025-03-09T15:02:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569267295,346,,5569268875,233,194,5569267293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078325,195,1,1,26,51,bd4qakf7j0wwie8wke9km7uj8,0,4.3,58.8,2025-03-09T13:27:05.243Z,2025-03-09T13:27:12Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5569269145,140,70.5,5569269149,141,76.9,5569269153,212,70.6,5569269141,124,,5569269157,213,0.18,5569269167,74,,5569269161,1,,5569269143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078321,215,44,1,26,56,7gkglopz9cjsysn2u6sbhuvc5,1,31.2,21.4,2025-03-09T13:27:10.307Z,2025-03-09T15:03:40Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569269127,56,Back,5569269129,285,,5569269289,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078337,196,44,1,26,56,bd4qakf7j0wwie8wke9km7uj8,0,68.8,78.6,2025-03-09T13:27:10.308Z,2025-03-09T15:03:41Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569269201,56,Center,5569269203,286,,5569269307,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078343,216,1,1,26,57,7gkglopz9cjsysn2u6sbhuvc5,1,33.2,18.5,2025-03-09T13:27:10.755Z,2025-03-09T13:27:12Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569269245,3,,5569269255,213,6.16,5569269249,140,37.3,5569269253,212,4.3,5569269247,56,Back,5569269251,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078349,217,1,1,26,58,7gkglopz9cjsysn2u6sbhuvc5,0,37.3,17.7,2025-03-09T13:27:12.005Z,2025-03-09T13:27:12Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569269281,141,18.0,5569269275,3,,5569269283,212,7.9,5569269279,140,44.8,5569269277,56,Back,5569269285,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078393,197,1,1,27,0,bd4qakf7j0wwie8wke9km7uj8,1,67.7,86.9,2025-03-09T13:27:14.186Z,2025-03-09T13:27:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569269529,140,62.5,5569269531,141,94.7,5569269535,213,2.37,5569269527,56,Left,5569269533,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078409,198,1,1,27,1,bd4qakf7j0wwie8wke9km7uj8,0,60.9,94.8,2025-03-09T13:27:15.626Z,2025-03-09T13:27:17Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569269615,213,6.10,5569269659,233,218,5569269607,56,Left,5569269613,212,2.7,5569269609,140,63.4,5569269667,286,,5569269657,236,,5569269611,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078389,218,74,1,27,1,7gkglopz9cjsysn2u6sbhuvc5,1,42.0,9.1,2025-03-09T13:27:15.627Z,2025-03-09T13:27:17Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569269699,233,198,5569269507,56,Back,5569269509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078487,199,1,1,27,3,bd4qakf7j0wwie8wke9km7uj8,0,60.2,94.7,2025-03-09T13:27:16.899Z,2025-03-09T13:27:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569270041,140,100.0,5569270035,157,,5569270045,212,43.2,5569270047,213,0.00,5569270043,141,94.8,5569270039,56,Left,5569270049,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078823,200,5,1,27,8,bd4qakf7j0wwie8wke9km7uj8,0,101.1,94.5,2025-03-09T13:27:21.728Z,2025-03-09T15:02:50Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569271705,346,,5569271829,233,219,5569271703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078657,219,5,1,27,8,7gkglopz9cjsysn2u6sbhuvc5,1,-1.1,5.5,2025-03-09T13:27:21.728Z,2025-03-09T15:02:50Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569271775,233,200,5569270877,56,Back,5569270879,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078829,220,1,1,27,29,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,47.6,2025-03-09T13:27:43.106Z,2025-03-09T13:27:46Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569271725,124,,5569271735,213,6.01,5569271729,140,59.9,5569271733,212,60.2,5569271727,56,Center,5569271741,74,,5569271737,1,,5569271731,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078851,221,44,1,27,32,7gkglopz9cjsysn2u6sbhuvc5,1,61.0,23.2,2025-03-09T13:27:46.369Z,2025-03-09T13:32:08Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569271883,286,,5569271879,56,Center,5569271919,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078833,201,44,1,27,32,bd4qakf7j0wwie8wke9km7uj8,0,39.0,76.8,2025-03-09T13:27:46.370Z,2025-03-09T13:33:03Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5569271759,56,Back,5569271925,233,221,5569271761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078855,222,1,1,27,33,7gkglopz9cjsysn2u6sbhuvc5,0,59.9,23.7,2025-03-09T13:27:47.013Z,2025-03-09T13:32:09Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569271893,56,Center,5569289129,156,,5569271899,212,9.3,5569271901,213,2.70,5569271895,140,51.9,5569271897,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078857,203,1,1,27,33,bd4qakf7j0wwie8wke9km7uj8,1,50.7,79.4,2025-03-09T13:27:47.674Z,2025-03-09T13:27:49Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569271913,212,19.6,5569271909,140,68.6,5569271907,56,Left,5569271911,141,87.8,5569271915,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078881,223,43,1,27,34,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-09T13:27:47.994Z,2025-03-09T13:28:03Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5569272873,144,56,5569272055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078907,204,1,1,27,35,bd4qakf7j0wwie8wke9km7uj8,1,68.6,87.8,2025-03-09T13:27:49.042Z,2025-03-09T13:32:54Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5569272209,212,5.2,5569272203,56,Left,5569292649,156,,5569272205,140,66.2,5569272211,213,2.08,5569272207,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078959,205,1,1,27,40,bd4qakf7j0wwie8wke9km7uj8,0,89.9,86.2,2025-03-09T13:27:54.618Z,2025-03-09T13:27:58Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569272507,236,,5569272463,2,,5569272473,212,1.2,5569272471,141,84.5,5569272467,56,Left,5569272469,140,89.8,5569272513,286,,5569272509,233,224,5569272475,213,4.62,5569272465,155,,,,,,,,,,,,,,,,,,,,,,,,,
2786078941,224,12,1,27,41,7gkglopz9cjsysn2u6sbhuvc5,1,9.9,20.6,2025-03-09T13:27:54.718Z,2025-03-09T13:27:59Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569272381,56,Back,5569272535,233,205,5569272379,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078973,206,61,1,27,44,bd4qakf7j0wwie8wke9km7uj8,1,89.8,84.5,2025-03-09T13:27:58.368Z,2025-03-09T14:02:38Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569272581,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078983,207,5,1,27,45,bd4qakf7j0wwie8wke9km7uj8,0,100.7,76.0,2025-03-09T13:27:58.914Z,2025-03-09T15:02:51Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5569272641,56,Center,5569272643,346,,5569272833,233,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078999,225,5,1,27,45,7gkglopz9cjsysn2u6sbhuvc5,1,-0.7,24.0,2025-03-09T13:27:58.914Z,2025-03-09T15:02:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569272793,233,207,5569272743,346,,5569272741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079247,226,1,1,28,4,7gkglopz9cjsysn2u6sbhuvc5,1,2.8,50.3,2025-03-09T13:28:17.849Z,2025-03-09T13:32:13Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569274209,124,,5569274213,140,12.2,5569274211,56,Back,5569274223,237,,5569274217,212,13.7,5569274219,213,5.52,5569274215,141,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079257,227,1,1,28,6,7gkglopz9cjsysn2u6sbhuvc5,1,14.0,32.1,2025-03-09T13:28:19.825Z,2025-03-09T13:28:20Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569274275,212,19.1,5569274277,213,0.09,5569274271,140,32.1,5569274273,141,34.5,5569274269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079275,228,1,1,28,6,7gkglopz9cjsysn2u6sbhuvc5,1,32.1,34.5,2025-03-09T13:28:20.657Z,2025-03-09T13:28:21Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569274351,56,Back,5569274357,212,21.4,5569274353,140,21.2,5569274355,141,7.9,5569274359,213,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079297,229,1,1,28,7,7gkglopz9cjsysn2u6sbhuvc5,1,21.2,7.9,2025-03-09T13:28:21.297Z,2025-03-09T13:28:22Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5569274469,212,13.6,5569274459,140,32.3,5569274455,56,Back,5569274465,141,18.2,5569274475,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079331,230,1,1,28,9,7gkglopz9cjsysn2u6sbhuvc5,1,36.7,18.9,2025-03-09T13:28:22.817Z,2025-03-09T13:28:27Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5569274691,141,30.1,5569274695,213,1.03,5569274689,140,41.1,5569274693,212,8.9,5569274687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079315,208,83,1,28,12,bd4qakf7j0wwie8wke9km7uj8,0,67.4,77.5,2025-03-09T13:28:25.874Z,2025-03-09T13:30:57Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5569274769,399,9nafz0c0x2qvmo5ldm0djmcq1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079339,231,1,1,28,13,7gkglopz9cjsysn2u6sbhuvc5,1,41.0,36.1,2025-03-09T13:28:27.674Z,2025-03-09T13:28:28Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569274741,56,Back,5569274747,212,13.2,5569274743,140,46.1,5569274745,141,53.9,5569274749,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079351,209,83,1,28,16,bd4qakf7j0wwie8wke9km7uj8,0,47.7,31.9,2025-03-09T13:28:30.363Z,2025-03-09T13:28:34Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5569275077,399,11cna826ls27ahux2w0ckapqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079385,232,1,1,28,18,7gkglopz9cjsysn2u6sbhuvc5,1,52.6,72.4,2025-03-09T13:28:32.145Z,2025-03-09T13:28:34Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569275043,141,68.4,5569275039,56,Center,5569275041,140,61.9,5569275045,212,10.1,5569275047,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079411,233,1,1,28,20,7gkglopz9cjsysn2u6sbhuvc5,0,61.9,70.9,2025-03-09T13:28:34.392Z,2025-03-09T13:28:36Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569275213,56,Left,5569275219,212,16.6,5569275217,141,93.0,5569275223,213,1.13,5569275215,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079449,210,1,1,28,23,bd4qakf7j0wwie8wke9km7uj8,0,26.8,6.7,2025-03-09T13:28:37.001Z,2025-03-09T13:28:38Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569275403,213,1.07,5569275399,141,10.1,5569275401,212,2.6,5569275435,236,,5569275395,56,Back,5569275397,140,28.0,5569275441,286,,5569275437,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079433,234,74,1,28,23,7gkglopz9cjsysn2u6sbhuvc5,1,68.8,92.7,2025-03-09T13:28:37.002Z,2025-03-09T13:28:38Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5569275339,285,,5569275497,233,210,5569275335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079491,212,1,1,28,25,bd4qakf7j0wwie8wke9km7uj8,1,26.2,25.8,2025-03-09T13:28:38.891Z,2025-03-09T13:28:40Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5569275653,56,Back,5569275661,213,1.44,5569275657,141,55.8,5569275659,212,20.6,5569275655,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079519,213,1,1,28,26,bd4qakf7j0wwie8wke9km7uj8,0,28.8,55.8,2025-03-09T13:28:40.467Z,2025-03-09T13:28:41Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5569275809,140,70.1,5569275813,212,50.8,5569275817,1,,5569275815,213,5.73,5569275805,157,,5569275811,141,16.8,5569275807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079603,236,1,1,28,31,7gkglopz9cjsysn2u6sbhuvc5,1,25.1,83.5,2025-03-09T13:28:44.920Z,2025-03-09T13:28:48Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5569276267,141,89.3,5569276271,213,0.32,5569276265,140,36.6,5569276269,212,12.7,5569276263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079633,237,1,1,28,34,7gkglopz9cjsysn2u6sbhuvc5,1,38.0,89.1,2025-03-09T13:28:47.953Z,2025-03-09T13:28:50Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5569276439,212,10.6,5569276433,56,Back,5569276441,213,4.89,5569276435,140,39.8,5569276437,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079671,238,1,1,28,36,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,73.2,2025-03-09T13:28:50.697Z,2025-03-09T13:28:53Z,9gr9rdahnavv0irjauh5xim8k,M. Munck,,,5569276633,212,11.0,5569276627,56,Back,5569276635,213,3.73,5569276631,141,64.3,5569276629,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079705,239,1,1,28,40,7gkglopz9cjsysn2u6sbhuvc5,1,31.5,60.5,2025-03-09T13:28:53.738Z,2025-03-09T13:28:58Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569276825,141,44.9,5569276829,213,4.79,5569276821,56,Back,5569276827,212,10.6,5569276823,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079743,240,1,1,28,44,7gkglopz9cjsysn2u6sbhuvc5,1,36.8,38.0,2025-03-09T13:28:58.305Z,2025-03-09T13:29:01Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5569277109,212,18.7,5569277103,56,Back,5569277107,141,65.1,5569277111,213,1.75,5569277105,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079773,241,1,1,28,47,7gkglopz9cjsysn2u6sbhuvc5,1,33.8,70.2,2025-03-09T13:29:01.192Z,2025-03-09T13:29:03Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5569277291,141,95.4,5569277295,213,1.16,5569277289,140,41.0,5569277293,212,18.7,5569277287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079781,242,1,1,28,49,7gkglopz9cjsysn2u6sbhuvc5,0,41.0,95.4,2025-03-09T13:29:03.576Z,2025-03-09T13:29:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5569277329,141,85.0,5569277323,56,Left,5569277335,213,5.89,5569277325,140,57.1,5569277333,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079813,214,8,1,28,53,bd4qakf7j0wwie8wke9km7uj8,1,47.0,23.3,2025-03-09T13:29:07.282Z,2025-03-09T13:29:07Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5569277521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079841,215,1,1,28,54,bd4qakf7j0wwie8wke9km7uj8,1,57.9,20.1,2025-03-09T13:29:08.594Z,2025-03-09T13:29:09Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5569277661,140,70.9,5569277657,56,Center,5569277667,212,16.5,5569277665,141,33.7,5569277655,155,,5569277669,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080247,217,1,1,28,56,bd4qakf7j0wwie8wke9km7uj8,1,70.9,33.7,2025-03-09T13:29:10.090Z,2025-03-09T13:30:16Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,1.0,5569279863,141,72.7,5569282089,210,16,5569279861,140,94.2,5569279867,213,0.83,5569282091,154,,5569279869,1,,5569279859,56,Center,5569282093,23,,5569279865,212,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
