id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2792101427,181,61,1,16,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.2,4.4,2025-03-28T18:17:05.721Z,2025-03-28T18:17:54Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602454489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101421,97,8,1,16,48,7gkglopz9cjsysn2u6sbhuvc5,1,68.4,94.4,2025-03-28T18:17:06.015Z,2025-03-28T18:18:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602457275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101451,98,5,1,16,48,7gkglopz9cjsysn2u6sbhuvc5,1,63.8,101.6,2025-03-28T18:17:06.482Z,2025-03-28T18:54:05Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602454651,233,182,5602454593,56,Left,5602454595,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101435,182,5,1,16,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.2,-1.6,2025-03-28T18:17:06.482Z,2025-03-28T18:54:05Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5602454683,233,98,5602454501,347,,5602454499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101581,99,1,1,16,58,7gkglopz9cjsysn2u6sbhuvc5,1,73.6,100.0,2025-03-28T18:17:15.935Z,2025-03-28T18:17:18Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5602455387,213,5.98,5602455383,141,96.3,5602455377,107,,5602455381,140,85.2,5602455379,56,Left,5602455385,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101595,100,1,1,17,1,7gkglopz9cjsysn2u6sbhuvc5,0,85.3,96.5,2025-03-28T18:17:18.608Z,2025-03-28T18:18:40Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5602455463,212,3.0,5602455461,141,92.1,5602455465,213,4.68,5602455457,56,Left,5602455459,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101591,183,1,1,17,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,11.0,12.6,2025-03-28T18:17:18.873Z,2025-03-28T18:17:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602455433,56,Back,5602455443,1,,5602455605,236,,5602455435,140,13.1,5602455431,157,,5602455437,141,12.6,5602455607,233,101,5602455441,213,0.00,5602455439,212,2.2,5602455611,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101613,101,74,1,17,1,7gkglopz9cjsysn2u6sbhuvc5,1,85.0,87.7,2025-03-28T18:17:18.874Z,2025-03-28T18:54:10Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602455583,56,Left,5602455617,233,183,5602455585,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101621,102,5,1,17,4,7gkglopz9cjsysn2u6sbhuvc5,0,101.5,85.9,2025-03-28T18:17:22.185Z,2025-03-28T18:54:05Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602455635,56,Left,5602456137,233,184,5602455637,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101699,184,5,1,17,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.5,14.1,2025-03-28T18:17:22.185Z,2025-03-28T18:34:59Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602456101,233,102,5602456039,56,Back,5602456041,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101769,185,1,1,17,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.9,49.9,2025-03-28T18:17:36.688Z,2025-03-28T18:17:39Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602456469,56,Back,5602456475,212,28.1,5602456481,237,,5602456477,213,4.74,5602456473,141,8.6,5602456467,124,,5602456471,140,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101775,186,1,1,17,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.1,7.7,2025-03-28T18:17:39.786Z,2025-03-28T18:17:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602456503,140,37.0,5602456507,212,31.8,5602456501,56,Back,5602456511,1,,5602456509,213,0.16,5602456499,157,,5602456505,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101825,103,1,1,17,24,7gkglopz9cjsysn2u6sbhuvc5,0,64.0,74.1,2025-03-28T18:17:42.079Z,2025-03-28T18:21:37Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602456771,155,,5602456775,140,76.3,5602456777,141,78.5,5602456773,56,Center,5602456781,213,0.23,5602456779,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101833,187,44,1,17,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.2,18.4,2025-03-28T18:17:43.886Z,2025-03-28T19:00:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602456797,56,Back,5602456799,285,,5602456899,233,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101837,104,44,1,17,26,7gkglopz9cjsysn2u6sbhuvc5,0,77.8,81.6,2025-03-28T18:17:43.887Z,2025-03-28T18:55:24Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5602456807,286,,5602456873,233,187,5602456805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101847,105,43,1,17,26,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-03-28T18:17:44.128Z,2025-03-28T18:22:10Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5602456863,56,Center,5602469807,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792128197,527,1,1,17,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.1,15.2,2025-03-28T18:17:44.513Z,2025-03-28T18:59:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602599719,141,24.0,5602599715,56,Back,5602599721,212,11.5,5602599713,3,,5602599717,140,31.4,5602599723,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101869,188,4,1,17,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.0,28.0,2025-03-28T18:17:46.945Z,2025-03-28T18:53:52Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602457045,13,,5602457053,285,,5602457103,233,106,5602457049,152,,5602457051,265,,5602457047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792101889,106,4,1,17,29,7gkglopz9cjsysn2u6sbhuvc5,0,73.0,72.0,2025-03-28T18:17:46.946Z,2025-03-28T18:53:52Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602457107,233,188,5602457093,56,Center,5602457097,265,,5602457099,286,,5602457095,152,,5602457091,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102001,189,1,1,17,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.6,28.6,2025-03-28T18:17:59.736Z,2025-03-28T18:18:03Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602457709,212,13.7,5602457713,213,1.49,5602457705,141,48.7,5602457691,5,,5602457697,56,Back,5602457693,152,,5602457701,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102055,190,1,1,17,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,51.6,2025-03-28T18:18:03.792Z,2025-03-28T18:18:08Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602458027,141,51.0,5602458023,56,Back,5602458031,213,6.23,5602458029,212,7.6,5602458025,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102085,191,1,1,17,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.6,60.8,2025-03-28T18:18:08.250Z,2025-03-28T18:18:11Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602458205,140,32.5,5602458211,213,2.11,5602458209,212,14.6,5602458203,56,Back,5602458207,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102127,192,1,1,17,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.0,74.2,2025-03-28T18:18:11.113Z,2025-03-28T18:18:16Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602458389,1,,5602458385,212,32.6,5602458379,56,Back,5602458387,213,4.77,5602458383,141,26.4,5602458381,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102147,193,1,1,17,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.1,17.3,2025-03-28T18:18:16.041Z,2025-03-28T18:18:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602458465,56,Right,5602458469,141,5.8,5602458471,212,19.1,5602458467,140,65.7,5602458473,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102169,194,1,1,18,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.1,4.4,2025-03-28T18:18:18.152Z,2025-03-28T18:18:19Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602458589,212,17.3,5602458585,140,71.9,5602458591,213,1.21,5602458583,56,Center,5602458587,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102217,195,1,1,18,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,28.2,2025-03-28T18:18:19.688Z,2025-03-28T18:18:23Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5602458801,56,Right,5602458805,140,89.6,5602458813,213,6.00,5602458809,141,20.1,5602458811,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102227,196,1,1,18,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,96.3,27.9,2025-03-28T18:18:23.232Z,2025-03-28T18:18:24Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602458847,140,91.8,5602458851,212,11.7,5602458849,141,43.6,5602458853,213,1.99,5602458845,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102239,107,12,1,18,8,7gkglopz9cjsysn2u6sbhuvc5,1,7.1,65.4,2025-03-28T18:18:25.766Z,2025-03-28T18:23:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602472423,141,65.4,5602472427,213,3.14,5602472421,140,0.0,5602458943,56,Back,5602472425,212,8.2,5602472419,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102253,108,6,1,18,9,7gkglopz9cjsysn2u6sbhuvc5,0,7.6,62.0,2025-03-28T18:18:27.031Z,2025-03-28T18:18:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602459019,56,Back,5602459181,233,197,5602459021,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102263,197,6,1,18,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.4,38.0,2025-03-28T18:18:27.031Z,2025-03-28T18:53:57Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602459121,75,,5602459119,56,Center,5602459161,233,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102633,198,1,1,18,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,99.5,0.5,2025-03-28T18:19:01.889Z,2025-03-28T18:19:06Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5602461197,2,,5602461205,56,Center,5602461213,213,1.85,5602461203,224,,5602461199,6,,5602461211,212,46.8,5602461209,141,66.6,5602461217,1,,5602461207,140,87.2,5602461201,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102635,199,44,1,18,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.6,57.0,2025-03-28T18:19:04.566Z,2025-03-28T18:19:10Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602461221,56,Center,5602461305,233,109,5602461223,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102623,109,44,1,18,47,7gkglopz9cjsysn2u6sbhuvc5,0,11.4,43.0,2025-03-28T18:19:04.567Z,2025-03-28T18:19:11Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602461323,233,199,5602461137,56,Back,5602461139,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102645,200,61,1,18,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.2,66.6,2025-03-28T18:19:04.818Z,2025-03-28T18:35:06Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602461283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102697,201,44,1,18,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.1,59.4,2025-03-28T18:19:07.161Z,2025-03-28T19:00:05Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5602461517,56,Center,5602461519,286,,5602480263,233,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102673,110,44,1,18,49,7gkglopz9cjsysn2u6sbhuvc5,0,20.9,40.6,2025-03-28T18:19:07.162Z,2025-03-28T19:00:05Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602480247,285,,5602480283,233,201,5602480245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102717,202,1,1,18,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.1,71.5,2025-03-28T18:19:07.432Z,2025-03-28T18:41:03Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,5602461625,213,5.41,5602461619,140,81.1,5602461615,3,,5602461617,56,Center,5602461621,141,62.3,5602461623,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792114545,249,44,1,18,50,7gkglopz9cjsysn2u6sbhuvc5,1,20.8,33.6,2025-03-28T18:19:07.752Z,2025-03-28T19:00:06Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602534317,233,444,5602533533,285,,5602533531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792114715,444,44,1,18,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,79.2,66.4,2025-03-28T18:19:07.753Z,2025-03-28T19:00:06Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602534405,233,249,5602534023,56,Center,5602534025,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102681,111,61,1,18,50,7gkglopz9cjsysn2u6sbhuvc5,1,18.7,46.0,2025-03-28T18:19:08.126Z,2025-03-28T18:40:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602480855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102719,203,2,1,18,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.8,66.9,2025-03-28T18:19:13.104Z,2025-03-28T21:00:02Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602521885,140,83.6,5602461629,56,Center,5602521883,7,1fjkjzsei9slx2t4zhsqdkve1,5602521887,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102753,204,43,1,18,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T18:19:16.841Z,2025-03-28T18:38:51Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602461763,152,0,5602461767,286,0,5602522855,144,4,5602461761,56,Center,5602461759,13,0,5602506867,294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792102929,205,43,1,19,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-03-28T18:19:34.608Z,2025-03-28T18:19:47Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5602462649,56,Center,5602463175,144,44,5602462651,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103041,113,1,1,19,28,7gkglopz9cjsysn2u6sbhuvc5,0,18.7,34.3,2025-03-28T18:19:45.854Z,2025-03-28T18:19:49Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5602463319,56,Right,5602463325,212,52.3,5602463315,157,,5602463329,1,,5602463321,140,67.6,5602463313,5,,5602463317,152,,5602463323,141,19.8,5602463327,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103051,206,1,1,19,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,32.3,77.9,2025-03-28T18:19:49.935Z,2025-03-28T18:57:02Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602463381,3,,5602463387,141,69.3,5602463383,56,Back,5602463391,213,5.73,5602463385,140,41.3,5602463389,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103077,114,1,1,19,34,7gkglopz9cjsysn2u6sbhuvc5,0,58.3,19.4,2025-03-28T18:19:52.245Z,2025-03-28T18:19:53Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602463529,212,17.1,5602463519,56,Center,5602463525,141,33.1,5602463531,213,0.58,5602463523,140,71.9,5602463517,157,,5602463533,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103103,207,1,1,19,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,34.2,60.3,2025-03-28T18:19:54.088Z,2025-03-28T18:19:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5602463675,141,52.5,5602463669,56,Back,5602463685,1,,5602463679,212,17.3,5602463671,140,49.9,5602463681,213,5.97,5602463667,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103115,115,1,1,19,37,7gkglopz9cjsysn2u6sbhuvc5,1,48.7,46.9,2025-03-28T18:19:55.486Z,2025-03-28T18:19:56Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5602463763,213,5.97,5602463755,56,Center,5602463759,141,41.9,5602463761,212,10.9,5602463753,157,,5602463765,1,,5602463757,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103119,116,61,1,19,39,7gkglopz9cjsysn2u6sbhuvc5,0,58.6,41.9,2025-03-28T18:19:56.526Z,2025-03-28T18:19:57Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602463785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103135,208,1,1,19,40,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.2,56.4,2025-03-28T18:19:57.616Z,2025-03-28T18:42:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602463855,1,,5602541829,233,117,5602463845,56,Back,5602463843,157,,5602463853,213,0.12,5602463849,141,56.7,5602541837,286,,5602463851,212,1.7,5602463847,140,42.8,5602541823,236,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103145,117,74,1,19,40,7gkglopz9cjsysn2u6sbhuvc5,1,60.0,40.0,2025-03-28T18:19:57.617Z,2025-03-28T18:54:11Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602463901,56,Center,5602541913,233,208,5602541795,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103157,118,3,1,19,42,7gkglopz9cjsysn2u6sbhuvc5,0,58.2,37.4,2025-03-28T18:19:59.893Z,2025-03-28T18:58:44Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5602463961,56,Center,5602488101,233,209,5602463963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103169,209,7,1,19,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.8,62.6,2025-03-28T18:19:59.894Z,2025-03-28T18:57:11Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602464023,285,,5602488109,233,118,5602464021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792118407,496,61,1,19,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,46.9,75.8,2025-03-28T18:20:01.074Z,2025-03-28T18:44:20Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,5602550073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103181,119,1,1,19,44,7gkglopz9cjsysn2u6sbhuvc5,1,52.0,60.1,2025-03-28T18:20:01.725Z,2025-03-28T18:58:51Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602496507,212,28.8,5602496503,140,67.8,5602464091,56,Center,5602496501,157,,5602496511,1,,5602496509,213,5.33,5602496505,141,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103233,120,1,1,19,49,7gkglopz9cjsysn2u6sbhuvc5,1,84.3,6.5,2025-03-28T18:20:07.334Z,2025-03-28T18:20:09Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602464451,213,2.96,5602464443,56,Right,5602464447,141,8.5,5602464449,212,7.7,5602464445,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103247,121,1,1,19,51,7gkglopz9cjsysn2u6sbhuvc5,0,78.3,6.7,2025-03-28T18:20:09.493Z,2025-03-28T18:20:12Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602464573,233,210,5602464523,155,,5602464527,140,96.2,5602464531,212,35.5,5602464533,213,1.01,5602464521,2,,5602464535,1,,5602464529,141,51.0,5602464525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103251,210,11,1,19,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.6,51.2,2025-03-28T18:20:12.336Z,2025-03-28T18:20:13Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602464549,56,Back,5602464605,233,121,5602464551,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103325,211,1,1,20,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.0,49.1,2025-03-28T18:20:19.191Z,2025-03-28T18:20:20Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5602464997,141,51.0,5602464993,56,Back,5602464991,123,,5602464999,212,10.0,5602465001,213,0.13,5602464995,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103355,212,1,1,20,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.8,50.3,2025-03-28T18:20:20.144Z,2025-03-28T18:20:24Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5602465187,213,1.69,5602465183,141,80.8,5602465185,212,20.9,5602465181,140,15.5,5602465179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103367,213,1,1,20,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,15.4,83.3,2025-03-28T18:20:24.400Z,2025-03-28T18:20:26Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,5602465261,212,29.9,5602465259,141,83.8,5602465255,56,Back,5602465263,213,0.01,5602465257,140,43.9,5602465251,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103371,122,8,1,20,9,7gkglopz9cjsysn2u6sbhuvc5,1,55.7,15.2,2025-03-28T18:20:26.887Z,2025-03-28T18:20:27Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5602465331,15,,5602465285,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103405,214,50,1,20,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,84.8,2025-03-28T18:20:30.375Z,2025-03-28T18:54:13Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602556069,233,123,5602465371,56,Back,5602465373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103409,123,7,1,20,12,7gkglopz9cjsysn2u6sbhuvc5,0,61.0,15.2,2025-03-28T18:20:30.376Z,2025-03-28T18:57:43Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5602465401,56,Right,5602556039,233,214,5602556007,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103411,215,61,1,20,13,aqtkb4mgrz8c6iqfufj6qjbv9,0,37.1,83.9,2025-03-28T18:20:31.093Z,2025-03-28T18:53:37Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5602465405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103433,125,1,1,20,15,7gkglopz9cjsysn2u6sbhuvc5,1,60.4,9.4,2025-03-28T18:20:33.477Z,2025-03-28T18:20:34Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,5602465495,212,9.0,5602465489,56,Right,5602465493,141,9.8,5602465497,213,0.03,5602465491,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792103469,126,1,1,20,16,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,9.8,2025-03-28T18:20:34.230Z,2025-03-28T18:20:38Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5602465741,141,12.9,5602465739,140,87.4,5602465743,212,19.4,5602465745,213,0.11,5602465737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
