id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value
2786078501,242,1,1,26,30,8gxd9ry2580pu1b1dd5ny9ymy,1,43.0,70.5,2025-03-09T13:27:21.034Z,2025-03-09T13:27:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569270127,213,0.62,5569270125,212,18.3,5569270121,140,57.1,5569270119,56,Left,5569270123,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078547,243,1,1,26,32,8gxd9ry2580pu1b1dd5ny9ymy,1,58.0,89.0,2025-03-09T13:27:22.898Z,2025-03-09T13:27:25Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5569270353,213,3.28,5569270349,141,86.3,5569270347,140,45.6,5569270345,56,Back,5569270351,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078579,244,1,1,26,34,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,86.3,2025-03-09T13:27:25.051Z,2025-03-09T13:27:26Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569270483,141,76.1,5569270487,213,4.80,5569270479,56,Back,5569270485,212,7.0,5569270481,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078597,245,1,1,26,36,8gxd9ry2580pu1b1dd5ny9ymy,0,46.2,76.1,2025-03-09T13:27:26.794Z,2025-03-09T13:27:28Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569270603,141,79.0,5569270599,140,42.1,5569270595,56,Back,5569270607,213,2.71,5569270605,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078607,207,61,1,26,37,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,30.1,2025-03-09T13:27:27.938Z,2025-03-09T13:27:28Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569270653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078671,246,1,1,26,38,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,74.8,2025-03-09T13:27:29.394Z,2025-03-09T13:27:33Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569270949,212,23.3,5569270947,141,56.4,5569270943,56,Back,5569270951,213,3.71,5569270945,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078723,247,1,1,26,42,8gxd9ry2580pu1b1dd5ny9ymy,0,15.7,47.0,2025-03-09T13:27:33.475Z,2025-03-09T13:27:36Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569271161,213,5.59,5569271147,56,Right,5569271153,141,0.0,5569271149,140,53.8,5569271157,212,52.0,5569271163,1,,5569271143,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078813,208,5,1,26,45,f1h34qp5zbfl489q8vnkhiq9s,1,48.2,101.6,2025-03-09T13:27:36.082Z,2025-03-09T15:53:35Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569271637,56,Back,5569271639,347,,5569271675,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078735,248,5,1,26,45,8gxd9ry2580pu1b1dd5ny9ymy,0,51.8,-1.6,2025-03-09T13:27:36.082Z,2025-03-09T15:53:35Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569271721,233,208,5569271221,347,,5569271219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078837,209,1,1,26,55,f1h34qp5zbfl489q8vnkhiq9s,1,61.4,100.0,2025-03-09T13:27:45.602Z,2025-03-09T13:27:47Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569271789,140,61.2,5569271791,141,90.0,5569271787,56,Left,5569271795,213,4.69,5569271785,107,,5569271793,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078841,210,1,1,26,55,f1h34qp5zbfl489q8vnkhiq9s,1,61.2,90.0,2025-03-09T13:27:46.410Z,2025-03-09T13:27:47Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569271819,140,61.9,5569271821,141,94.8,5569271817,56,Left,5569271823,212,3.3,5569271825,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078875,211,1,1,26,57,f1h34qp5zbfl489q8vnkhiq9s,1,61.9,94.8,2025-03-09T13:27:47.603Z,2025-03-09T13:27:51Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569272025,141,89.9,5569272023,140,40.5,5569272021,56,Back,5569272019,155,,5569272033,213,3.29,5569272029,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078931,212,1,1,27,0,f1h34qp5zbfl489q8vnkhiq9s,1,40.4,89.9,2025-03-09T13:27:50.906Z,2025-03-09T13:27:56Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569272341,56,Back,5569272347,212,17.7,5569272349,213,4.63,5569272345,141,64.0,5569272343,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786078985,213,1,1,27,5,f1h34qp5zbfl489q8vnkhiq9s,1,40.5,49.7,2025-03-09T13:27:56.138Z,2025-03-09T13:28:00Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569272647,140,39.8,5569272649,141,72.7,5569272653,213,1.62,5569272645,56,Back,5569272651,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079011,214,1,1,27,10,f1h34qp5zbfl489q8vnkhiq9s,0,43.6,78.8,2025-03-09T13:28:00.546Z,2025-03-09T13:28:02Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569272817,140,73.3,5569272811,155,,5569272821,141,86.2,5569272827,213,0.16,5569272813,56,Left,5569272825,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079099,250,1,1,27,14,8gxd9ry2580pu1b1dd5ny9ymy,1,36.6,27.6,2025-03-09T13:28:04.498Z,2025-03-09T13:28:08Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569273323,140,42.8,5569273325,141,31.5,5569273329,213,0.39,5569273327,212,7.0,5569273321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079093,215,83,1,27,17,f1h34qp5zbfl489q8vnkhiq9s,0,61.1,90.6,2025-03-09T13:28:08.146Z,2025-03-09T13:28:10Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569273477,399,dm6xpphbyyooqriwaambi7njd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079121,251,1,1,27,17,8gxd9ry2580pu1b1dd5ny9ymy,1,42.8,31.5,2025-03-09T13:28:08.468Z,2025-03-09T13:28:10Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569273459,212,12.8,5569273457,141,12.8,5569273451,3,,5569273453,56,Back,5569273455,140,43.7,5569273461,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079145,252,61,1,27,18,8gxd9ry2580pu1b1dd5ny9ymy,0,43.7,12.8,2025-03-09T13:28:09.419Z,2025-03-09T15:03:48Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5569273587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079197,217,1,1,27,20,f1h34qp5zbfl489q8vnkhiq9s,1,62.5,90.5,2025-03-09T13:28:11.378Z,2025-03-09T13:28:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569273837,212,21.0,5569273831,56,Center,5569273839,213,5.02,5569273835,141,61.1,5569273833,140,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079207,218,1,1,27,24,f1h34qp5zbfl489q8vnkhiq9s,0,70.8,53.1,2025-03-09T13:28:15.354Z,2025-03-09T13:28:15Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569273893,141,53.1,5569273889,56,Center,5569273891,140,73.6,5569273897,213,0.00,5569273895,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079215,253,8,1,27,25,8gxd9ry2580pu1b1dd5ny9ymy,1,29.2,55.8,2025-03-09T13:28:16.196Z,2025-03-09T13:28:16Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569273935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079259,219,15,1,27,29,f1h34qp5zbfl489q8vnkhiq9s,1,73.7,44.5,2025-03-09T13:28:20.314Z,2025-03-09T15:22:15Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569274765,20,,5569274831,103,7.6,5569274839,146,98.1,5569274285,56,Center,5569274841,147,49.3,5569274833,215,,5569274829,102,46.9,5569274837,458,,5569274281,22,,5569274835,328,5569274827,80,5569274885,233,254,5569274283,18,,,,,,,,,,,,,,
2786079253,254,10,1,27,29,8gxd9ry2580pu1b1dd5ny9ymy,1,4.4,51.5,2025-03-09T13:28:20.414Z,2025-03-09T13:28:31Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569274253,56,Back,5569274249,178,,5569274247,173,,5569274251,182,,5569274893,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079289,220,6,1,27,30,f1h34qp5zbfl489q8vnkhiq9s,1,86.8,47.0,2025-03-09T13:28:21.275Z,2025-03-09T15:02:56Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569274511,75,,5569274509,56,Center,5569274513,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079273,255,6,1,27,30,8gxd9ry2580pu1b1dd5ny9ymy,0,13.2,53.0,2025-03-09T13:28:21.275Z,2025-03-09T13:28:29Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569274395,73,,5569274521,233,220,5569274393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079731,221,1,1,28,6,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2025-03-09T13:28:56.563Z,2025-03-09T13:29:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569276997,140,92.4,5569277001,212,37.9,5569276987,2,,5569276995,56,Center,5569277003,213,1.77,5569276989,6,,5569276991,155,,5569276999,141,55.2,5569277005,1,,5569276993,224,,,,,,,,,,,,,,,,,,,,,
2786079741,222,1,1,28,9,f1h34qp5zbfl489q8vnkhiq9s,0,92.4,55.2,2025-03-09T13:29:00.411Z,2025-03-09T13:29:24Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569277091,141,49.1,5569277097,213,5.67,5569277087,140,98.0,5569277083,56,Center,5569277095,212,7.2,5569277079,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079755,256,12,1,28,11,8gxd9ry2580pu1b1dd5ny9ymy,1,9.9,50.4,2025-03-09T13:29:02.027Z,2025-03-09T13:53:24Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569277199,213,5.77,5569277197,212,15.2,5569277241,15,,5569277191,56,Back,5569277193,140,22.5,5569277195,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079785,223,13,1,28,12,f1h34qp5zbfl489q8vnkhiq9s,1,79.6,69.7,2025-03-09T13:29:02.844Z,2025-03-09T15:22:41Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569277353,56,Center,5569277735,25,,5569278189,103,65.3,5569278191,215,,5569278199,230,99.0,5569277737,72,,5569277351,18,,5569278193,108,,5569278197,458,,5569278187,102,5569278195,328,5569278185,81,,5569278201,231,,,,,,,,43.2,50.5,,,,,
2786079851,224,5,1,28,14,f1h34qp5zbfl489q8vnkhiq9s,0,100.6,47.0,2025-03-09T13:29:04.723Z,2025-03-09T15:53:36Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5569278563,233,257,5569277695,56,Center,5569277697,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786079987,257,5,1,28,14,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.6,53.0,2025-03-09T13:29:04.723Z,2025-03-09T15:53:35Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569278539,56,Back,5569278557,233,224,5569278541,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080005,258,1,1,28,33,8gxd9ry2580pu1b1dd5ny9ymy,1,4.3,55.5,2025-03-09T13:29:23.587Z,2025-03-09T13:53:35Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569278629,213,5.55,5569278633,237,,5569278619,124,,5569278627,212,15.8,5569278621,56,Back,5569278623,140,15.5,5569280327,189,,5569278625,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080023,259,1,1,28,34,8gxd9ry2580pu1b1dd5ny9ymy,1,15.5,40.0,2025-03-09T13:29:25.396Z,2025-03-09T13:29:52Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569278723,212,21.6,5569278725,213,5.42,5569278719,140,28.8,5569278721,141,15.8,5569280375,189,,5569278717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080039,260,1,1,28,35,8gxd9ry2580pu1b1dd5ny9ymy,1,28.8,15.8,2025-03-09T13:29:26.163Z,2025-03-09T13:29:53Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569278785,141,30.1,5569280399,189,,5569278783,140,24.7,5569278787,212,10.6,5569278781,56,Back,5569278789,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080045,261,1,1,28,36,8gxd9ry2580pu1b1dd5ny9ymy,1,24.7,30.1,2025-03-09T13:29:26.955Z,2025-03-09T13:29:27Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569278821,212,12.9,5569278817,140,31.0,5569278815,56,Back,5569278823,213,5.25,5569278819,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080105,262,1,1,28,37,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,13.8,2025-03-09T13:29:27.804Z,2025-03-09T13:29:34Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569279123,213,0.12,5569279119,141,19.4,5569279121,212,30.8,5569279115,56,Right,5569279117,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080113,263,1,1,28,44,8gxd9ry2580pu1b1dd5ny9ymy,0,74.6,13.4,2025-03-09T13:29:34.508Z,2025-03-09T13:29:36Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5569279177,213,0.49,5569279171,140,80.0,5569279215,233,225,5569279169,56,Right,5569279213,236,,5569279175,212,6.4,5569279219,286,,5569279165,2,,5569279173,141,17.9,,,,,,,,,,,,,,,,,,,,,,,
2786080109,225,12,1,28,44,f1h34qp5zbfl489q8vnkhiq9s,1,17.3,87.5,2025-03-09T13:29:34.608Z,2025-03-09T13:29:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569279147,56,Back,5569279145,185,,5569279267,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080207,264,1,1,28,48,8gxd9ry2580pu1b1dd5ny9ymy,1,83.1,14.3,2025-03-09T13:29:38.892Z,2025-03-09T13:29:49Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,1.0,,5569279683,140,73.8,5569279691,213,2.25,5569279685,141,32.1,5569279687,212,15.6,5569279681,56,Center,5569280049,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080215,265,13,1,28,51,8gxd9ry2580pu1b1dd5ny9ymy,1,74.4,31.3,2025-03-09T13:29:42.115Z,2025-03-09T15:23:12Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569280099,103,69.4,5569280089,29,,5569279719,56,Center,5569280105,231,46.9,5569280093,55,264,5569279713,22,,5569280087,74,,5569280103,230,97.6,5569279717,18,,5569280097,102,5569279799,20,5569280101,215,,,,,,,,,,,54.1,,,,,,
2786080447,226,5,1,28,52,f1h34qp5zbfl489q8vnkhiq9s,1,-1.3,50.4,2025-03-09T13:29:43.212Z,2025-03-09T15:53:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5569281077,346,,5569281075,56,Back,5569281137,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080231,266,5,1,28,52,8gxd9ry2580pu1b1dd5ny9ymy,0,101.3,49.6,2025-03-09T13:29:43.212Z,2025-03-09T15:53:37Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5569279781,346,,5569279779,56,Center,5569281183,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080501,227,1,1,29,12,f1h34qp5zbfl489q8vnkhiq9s,1,3.8,50.0,2025-03-09T13:30:02.524Z,2025-03-09T13:30:05Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5569281339,212,62.8,5569281343,1,,5569281331,124,,5569281337,141,44.2,5569281333,56,Center,5569281341,213,6.22,5569281347,74,,5569281335,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080505,228,44,1,29,14,f1h34qp5zbfl489q8vnkhiq9s,1,61.0,44.8,2025-03-09T13:30:05.324Z,2025-03-09T13:30:08Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569281411,233,267,5569281371,56,Center,5569281373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080503,267,44,1,29,14,8gxd9ry2580pu1b1dd5ny9ymy,0,39.0,55.2,2025-03-09T13:30:05.325Z,2025-03-09T13:30:09Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5569281363,56,Back,5569281365,285,,5569281443,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080553,229,1,1,29,15,f1h34qp5zbfl489q8vnkhiq9s,0,63.5,44.2,2025-03-09T13:30:05.532Z,2025-03-09T13:30:09Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569281643,3,,5569281651,141,46.3,5569281645,168,,5569281657,213,0.12,5569281649,140,74.9,5569281653,212,12.1,5569281647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080549,268,1,1,29,16,8gxd9ry2580pu1b1dd5ny9ymy,0,33.3,49.6,2025-03-09T13:30:07.324Z,2025-03-09T13:30:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5569281615,212,14.3,5569281609,141,67.2,5569281593,3,,5569281621,213,0.99,5569281603,140,40.7,5569281597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080583,230,1,1,29,18,f1h34qp5zbfl489q8vnkhiq9s,1,61.1,36.7,2025-03-09T13:30:09.316Z,2025-03-09T13:30:11Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5569281841,56,Right,5569281847,212,13.2,5569281849,213,4.96,5569281845,141,17.9,5569281843,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080591,231,1,1,29,20,f1h34qp5zbfl489q8vnkhiq9s,1,64.2,17.9,2025-03-09T13:30:11.435Z,2025-03-09T13:30:13Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569281917,212,7.5,5569281915,141,28.3,5569281911,56,Center,5569281913,140,61.9,5569281919,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080639,232,1,1,29,22,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,29.5,2025-03-09T13:30:13.036Z,2025-03-09T13:30:17Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5569282193,212,14.8,5569282185,56,Right,5569282195,213,5.37,5569282187,140,72.4,5569282191,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080703,233,1,1,29,26,f1h34qp5zbfl489q8vnkhiq9s,1,83.7,7.6,2025-03-09T13:30:17.236Z,2025-03-09T13:31:46Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,1.0,,5569282605,213,1.23,5569287729,210,15,5569282597,56,Center,5569282603,212,24.5,5569282599,140,91.5,5569282601,141,41.6,5569282595,155,,5569282593,2,,5569287731,154,,,,,,,,,,,,,,,,,,,,,,,,
2786080709,234,15,1,29,30,f1h34qp5zbfl489q8vnkhiq9s,1,91.1,44.2,2025-03-09T13:30:20.792Z,2025-03-09T15:23:47Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569287773,146,96.9,5569287751,154,,5569287767,103,14.6,5569287747,29,,5569282627,22,,5569287771,328,,5569282631,56,Center,5569287775,147,47.8,5569287763,102,51.7,5569287743,78,5569286915,20,5569287755,55,233,5569287803,233,,5569282629,17,5569287769,108,,,,269,,,,,
2786080673,269,10,1,29,30,8gxd9ry2580pu1b1dd5ny9ymy,1,4.3,52.7,2025-03-09T13:30:20.892Z,2025-03-09T13:52:14Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5569282405,178,,5569282403,173,,5569287819,233,234,5569282411,56,Back,5569282407,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080723,270,12,1,29,32,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,41.3,2025-03-09T13:30:22.692Z,2025-03-09T13:30:25Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569282779,167,,5569282717,213,5.21,5569282711,140,25.5,5569282709,56,Back,5569282715,212,33.3,5569282713,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080881,235,5,1,29,33,f1h34qp5zbfl489q8vnkhiq9s,1,76.2,101.8,2025-03-09T13:30:24.230Z,2025-03-09T15:53:37Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5569283691,56,Left,5569283695,347,,5569283749,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080729,271,5,1,29,33,8gxd9ry2580pu1b1dd5ny9ymy,0,23.8,-1.8,2025-03-09T13:30:24.230Z,2025-03-09T15:53:37Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569282745,347,,5569283775,233,235,5569282743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080907,236,1,1,29,49,f1h34qp5zbfl489q8vnkhiq9s,1,74.8,100.0,2025-03-09T13:30:40.084Z,2025-03-09T13:30:42Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5569283845,212,8.2,5569283837,107,,5569283843,141,95.7,5569283839,56,Left,5569283847,213,5.79,5569283841,140,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080929,237,1,1,29,51,f1h34qp5zbfl489q8vnkhiq9s,1,81.8,95.4,2025-03-09T13:30:42.156Z,2025-03-09T13:30:43Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5569283981,213,3.73,5569283979,212,7.7,5569283975,140,75.7,5569283977,141,89.1,5569283969,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080949,238,1,1,29,53,f1h34qp5zbfl489q8vnkhiq9s,0,75.7,89.1,2025-03-09T13:30:43.508Z,2025-03-09T13:30:44Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569284091,212,12.1,5569284089,141,86.9,5569284093,213,6.16,5569284087,140,87.1,5569284085,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786080991,272,1,1,29,56,8gxd9ry2580pu1b1dd5ny9ymy,0,27.7,22.1,2025-03-09T13:30:47.452Z,2025-03-09T13:51:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5569284327,212,10.9,5569284329,213,6.25,5569284313,56,Back,5569284323,141,21.5,5569284319,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081041,239,1,1,29,58,f1h34qp5zbfl489q8vnkhiq9s,1,71.4,87.8,2025-03-09T13:30:48.948Z,2025-03-09T13:30:52Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5569284607,56,Back,5569284613,212,33.4,5569284609,140,46.0,5569284615,213,3.79,5569284611,141,58.2,5569284617,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081105,240,1,1,30,1,f1h34qp5zbfl489q8vnkhiq9s,1,46.0,58.2,2025-03-09T13:30:52.076Z,2025-03-09T13:30:57Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569284969,213,5.10,5569284967,212,25.4,5569284961,56,Center,5569284963,140,55.1,5569284965,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081141,241,1,1,30,6,f1h34qp5zbfl489q8vnkhiq9s,0,64.0,16.8,2025-03-09T13:30:57.028Z,2025-03-09T13:31:00Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5569285105,196,,5569285103,155,,5569285121,213,1.24,5569285111,140,79.3,5569285117,212,50.1,5569285107,56,Left,5569285123,1,,5569285113,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081173,273,1,1,30,10,8gxd9ry2580pu1b1dd5ny9ymy,1,27.7,17.4,2025-03-09T13:31:01.077Z,2025-03-09T13:31:02Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5569285351,141,23.0,5569285349,140,21.2,5569285353,212,7.8,5569285355,213,2.63,5569285347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081189,274,1,1,30,12,8gxd9ry2580pu1b1dd5ny9ymy,0,21.2,23.0,2025-03-09T13:31:02.766Z,2025-03-09T13:52:10Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5569285453,140,54.6,5569285449,157,,5569285461,1,,5569285455,141,43.6,5569285459,213,0.38,5569285451,56,Center,5569285457,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786081307,242,1,1,30,14,f1h34qp5zbfl489q8vnkhiq9s,1,46.4,49.6,2025-03-09T13:31:05.068Z,2025-03-09T13:31:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5569286013,56,Back,5569286015,140,22.9,5569286019,212,24.7,5569286021,213,3.12,5569286017,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
