id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/16/value
2817984381,236,1,1,29,3,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,83.7,2025-05-23T17:31:01.459Z,2025-05-23T17:31:07Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745067159,213,1.57,5745067157,212,5.3,5745067151,56,Back,5745067155,141,91.5,5745067153,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984403,237,1,1,29,9,8gxd9ry2580pu1b1dd5ny9ymy,0,34.1,91.7,2025-05-23T17:31:07.139Z,2025-05-23T19:36:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745067257,236,,5745067239,212,4.3,5745067241,213,0.56,5745067235,140,37.6,5745067263,286,,5745067237,141,95.1,5745067259,233,322,5745067233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984393,322,74,1,29,9,a9vw7ikerpr4cuweeeka5aneg,1,64.8,6.5,2025-05-23T17:31:07.140Z,2025-05-23T18:02:10Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745067195,56,Right,5745067267,233,237,5745067197,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984435,238,5,1,29,11,8gxd9ry2580pu1b1dd5ny9ymy,1,37.3,100.8,2025-05-23T17:31:09.268Z,2025-05-23T19:09:39Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745067409,233,323,5745067383,347,,5745067381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984401,323,5,1,29,11,a9vw7ikerpr4cuweeeka5aneg,0,62.7,-0.8,2025-05-23T17:31:09.268Z,2025-05-23T19:09:40Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745067225,56,Right,5745067227,347,,5745067427,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984457,239,1,1,29,15,8gxd9ry2580pu1b1dd5ny9ymy,1,39.0,100.0,2025-05-23T17:31:13.187Z,2025-05-23T17:31:17Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745067547,212,19.7,5745067541,56,Back,5745067549,213,3.71,5745067543,140,23.2,5745067545,141,86.4,5745067539,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984463,240,1,1,29,19,8gxd9ry2580pu1b1dd5ny9ymy,1,23.5,86.7,2025-05-23T17:31:17.115Z,2025-05-23T17:31:18Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745067585,56,Back,5745067589,141,57.6,5745067591,212,20.5,5745067593,213,4.98,5745067587,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984479,241,1,1,29,20,8gxd9ry2580pu1b1dd5ny9ymy,1,28.7,57.6,2025-05-23T17:31:18.355Z,2025-05-23T17:31:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745067707,212,15.7,5745067703,140,30.2,5745067709,213,4.81,5745067701,56,Back,5745067705,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984491,242,1,1,29,23,8gxd9ry2580pu1b1dd5ny9ymy,1,32.8,30.2,2025-05-23T17:31:21.180Z,2025-05-23T17:31:22Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745067771,212,14.3,5745067769,141,12.4,5745067765,56,Back,5745067767,140,40.0,5745067773,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984505,243,1,1,29,25,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,10.1,2025-05-23T17:31:22.699Z,2025-05-23T17:31:28Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5745067873,141,26.3,5745067875,212,15.8,5745067869,56,Back,5745067871,140,29.9,5745067877,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984535,244,1,1,29,30,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,28.0,2025-05-23T17:31:28.395Z,2025-05-23T17:31:31Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745068039,212,17.8,5745068041,213,1.58,5745068035,140,31.8,5745068037,141,54.2,5745068033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984543,245,1,1,29,34,8gxd9ry2580pu1b1dd5ny9ymy,1,31.7,54.8,2025-05-23T17:31:31.683Z,2025-05-23T17:31:33Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745068067,141,76.7,5745068063,56,Back,5745068069,212,15.5,5745068071,213,1.28,5745068065,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984557,246,1,1,29,35,8gxd9ry2580pu1b1dd5ny9ymy,1,35.9,76.7,2025-05-23T17:31:32.812Z,2025-05-23T17:31:35Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745068165,141,52.1,5745068169,213,4.33,5745068161,56,Back,5745068163,140,29.4,5745068167,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984577,247,1,1,29,37,8gxd9ry2580pu1b1dd5ny9ymy,1,28.7,53.0,2025-05-23T17:31:35.011Z,2025-05-23T17:31:38Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745068301,141,41.8,5745068297,56,Back,5745068305,213,4.97,5745068303,212,7.9,5745068299,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984611,248,1,1,29,40,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,43.1,2025-05-23T17:31:38.275Z,2025-05-23T17:31:42Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745068417,56,Back,5745068421,141,14.3,5745068419,140,26.6,5745068423,212,20.4,5745068425,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984619,249,1,1,29,44,8gxd9ry2580pu1b1dd5ny9ymy,0,27.1,13.6,2025-05-23T17:31:41.875Z,2025-05-23T17:31:42Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745068447,140,31.8,5745068453,213,0.79,5745068449,141,20.9,5745068451,212,7.0,5745068445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984635,325,1,1,29,48,a9vw7ikerpr4cuweeeka5aneg,1,70.1,78.5,2025-05-23T17:31:45.716Z,2025-05-23T17:31:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745068535,212,8.1,5745068533,141,67.3,5745068529,56,Center,5745068531,140,67.5,5745068537,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984649,327,1,1,29,51,a9vw7ikerpr4cuweeeka5aneg,1,76.5,58.4,2025-05-23T17:31:48.652Z,2025-05-23T17:32:09Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,5745068623,213,4.94,5745068615,56,Center,5745068619,141,37.1,5745069103,210,15,5745068617,140,79.7,5745068621,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984655,328,15,1,29,55,a9vw7ikerpr4cuweeeka5aneg,1,85.6,33.0,2025-05-23T17:31:52.956Z,2025-05-23T17:32:10Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745068649,22,,5745069117,55,327,5745069129,147,47.1,5745069115,29,,5745068651,63,,5745069123,103,9.5,5745069171,233,250,5745069121,102,48.4,5745068653,56,5745069113,78,,Center,5745069125,215,5745069127,146,5745069053,20,,,,,99.3,,,,,,,,,,,,,,,,,,
2817984651,250,10,1,29,55,8gxd9ry2580pu1b1dd5ny9ymy,1,2.3,51.0,2025-05-23T17:31:53.056Z,2025-05-23T17:32:10Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745068633,182,,5745068675,179,,5745069197,233,328,5745068629,173,,5745068635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984665,251,6,1,29,57,8gxd9ry2580pu1b1dd5ny9ymy,0,4.0,48.0,2025-05-23T17:31:55.581Z,2025-05-23T19:02:31Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745068737,56,Back,5745068813,233,329,5745068739,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984661,329,6,1,29,57,a9vw7ikerpr4cuweeeka5aneg,1,96.0,52.0,2025-05-23T17:31:55.581Z,2025-05-23T19:02:30Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745068707,73,,5745068765,233,251,5745068705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984923,330,1,1,30,38,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2025-05-23T17:32:36.460Z,2025-05-23T17:32:40Z,c2x3pewqx6d9q3c5dup0udxw,G. Guðmundsson,,5745070285,213,4.62,5745070277,56,Center,5745070281,141,50.4,5745070269,2,,5745070321,233,252,5745070271,6,,5745070275,223,,5745070287,1,,5745070273,155,5745070279,140,96.4,,5745070283,212,,,,,,,,,,33.5,,,,,,,,,,,,,,,,,
2817984933,252,11,1,30,42,8gxd9ry2580pu1b1dd5ny9ymy,1,1.9,50.7,2025-05-23T17:32:39.666Z,2025-05-23T17:32:40Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745070319,88,,5745070317,56,Back,5745070363,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984961,253,1,1,30,44,8gxd9ry2580pu1b1dd5ny9ymy,0,13.6,48.5,2025-05-23T17:32:42.410Z,2025-05-23T17:32:44Z,4qz1pnlx3d0m5wkhpocl0euj8,A. Ravn,,5745070473,1,,5745070463,56,Center,5745070467,141,73.4,5745070465,140,53.9,5745070469,212,45.6,5745070471,213,0.38,5745070461,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984979,331,1,1,30,49,a9vw7ikerpr4cuweeeka5aneg,0,41.5,31.2,2025-05-23T17:32:47.269Z,2025-05-23T17:32:53Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,5745070587,1,,5745070575,157,,5745070583,212,36.1,5745070579,140,68.4,5745070581,141,0.0,5745070577,56,Right,5745070585,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985005,254,5,1,30,52,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,101.8,2025-05-23T17:32:49.626Z,2025-05-23T19:09:40Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745070727,233,332,5745070717,347,,5745070715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984981,332,5,1,30,52,a9vw7ikerpr4cuweeeka5aneg,0,67.6,-1.8,2025-05-23T17:32:49.626Z,2025-05-23T19:09:40Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,5745070591,347,,5745070589,56,Right,5745070731,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985011,255,1,1,30,56,8gxd9ry2580pu1b1dd5ny9ymy,1,34.3,100.0,2025-05-23T17:32:54.522Z,2025-05-23T17:32:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745070747,140,27.7,5745070751,212,8.4,5745070743,107,,5745070749,141,94.8,5745070753,213,3.75,5745070745,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985051,256,1,1,30,59,8gxd9ry2580pu1b1dd5ny9ymy,1,28.8,92.0,2025-05-23T17:32:56.930Z,2025-05-23T17:33:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745070991,212,25.1,5745070987,141,55.1,5745070983,56,Back,5745070985,140,27.8,5745070993,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985071,257,1,1,31,4,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,54.9,2025-05-23T17:33:02.218Z,2025-05-23T17:33:04Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745071107,141,70.7,5745071103,56,Back,5745071111,213,1.42,5745071109,212,10.9,5745071105,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985087,258,1,1,31,6,8gxd9ry2580pu1b1dd5ny9ymy,1,32.1,73.1,2025-05-23T17:33:04.547Z,2025-05-23T17:33:06Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745071177,140,38.5,5745071181,212,14.4,5745071179,141,91.8,5745071183,213,1.08,5745071175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985101,259,1,1,31,8,8gxd9ry2580pu1b1dd5ny9ymy,1,38.5,91.8,2025-05-23T17:33:06.538Z,2025-05-23T17:33:11Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745071329,140,32.7,5745071333,212,12.5,5745071335,213,4.20,5745071327,56,Back,5745071331,141,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985119,260,1,1,31,13,8gxd9ry2580pu1b1dd5ny9ymy,1,34.9,68.7,2025-05-23T17:33:11.210Z,2025-05-23T17:33:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745071431,140,29.8,5745071437,213,4.29,5745071429,56,Back,5745071433,141,51.3,5745071435,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985135,261,1,1,31,17,8gxd9ry2580pu1b1dd5ny9ymy,1,30.5,47.3,2025-05-23T17:33:15.282Z,2025-05-23T17:33:19Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745071547,213,1.63,5745071541,140,30.0,5745071545,212,9.7,5745071543,141,61.5,5745071539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985139,262,1,1,31,21,8gxd9ry2580pu1b1dd5ny9ymy,0,27.6,56.4,2025-05-23T17:33:18.930Z,2025-05-23T17:33:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745071565,140,32.4,5745071563,56,Back,5745071571,213,5.58,5745071567,141,50.1,5745071569,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985159,333,8,1,31,25,a9vw7ikerpr4cuweeeka5aneg,1,69.8,65.1,2025-05-23T17:33:23.134Z,2025-05-23T18:00:51Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745071653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985175,335,1,1,31,26,a9vw7ikerpr4cuweeeka5aneg,1,79.3,61.7,2025-05-23T17:33:24.475Z,2025-05-23T17:33:25Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5745071721,212,11.2,5745071717,140,69.1,5745071719,141,66.6,5745071715,56,Center,5745071723,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985191,336,1,1,31,27,a9vw7ikerpr4cuweeeka5aneg,1,75.1,59.3,2025-05-23T17:33:25.460Z,2025-05-23T18:00:32Z,51ymbnikkta369rn3exb1g7bo,A. Moro,1.0,5745071813,212,7.7,5745071807,56,Center,5745071815,213,4.42,5745071811,141,48.5,5745121819,210,15,5745071809,140,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985199,337,15,1,31,29,a9vw7ikerpr4cuweeeka5aneg,1,74.1,49.5,2025-05-23T17:33:26.851Z,2025-05-23T19:44:43Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745121833,78,,5745071855,18,,5745073353,20,,5745121851,230,97.3,5745121843,103,19,5745121849,147,49.6,5745071857,56,Center,5745121847,146,78.6,5745121867,233,5745121837,55,336,263,5745073357,82,5745121841,102,5745121835,29,,5745071853,22,,50.3,,5745121853,231,5745121845,215,49.5,,,,,,,,,,,,
2817985213,263,10,1,31,29,8gxd9ry2580pu1b1dd5ny9ymy,1,18.0,51.3,2025-05-23T17:33:26.951Z,2025-05-23T18:00:33Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5745121871,233,337,5745071895,56,Back,5745071893,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985227,338,1,1,31,32,a9vw7ikerpr4cuweeeka5aneg,1,60.8,63.7,2025-05-23T17:33:30.171Z,2025-05-23T17:33:32Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,5745071977,56,Center,5745071979,140,68.9,5745071985,213,5.86,5745071983,212,9.3,5745071981,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985245,339,1,1,31,34,a9vw7ikerpr4cuweeeka5aneg,1,69.0,63.3,2025-05-23T17:33:32.027Z,2025-05-23T17:33:34Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745072107,213,1.52,5745072099,56,Left,5745072101,140,69.7,5745072103,141,86.2,5745072105,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985251,340,1,1,31,36,a9vw7ikerpr4cuweeeka5aneg,1,69.9,89.6,2025-05-23T17:33:34.340Z,2025-05-23T17:33:35Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,5745072133,141,79.4,5745072135,212,10.6,5745072129,56,Left,5745072137,213,3.86,5745072131,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985265,341,1,1,31,38,a9vw7ikerpr4cuweeeka5aneg,1,62.3,79.4,2025-05-23T17:33:35.724Z,2025-05-23T17:33:38Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745072207,140,53.9,5745072213,213,2.50,5745072211,212,11.0,5745072209,141,89.1,5745072205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985293,342,1,1,31,40,a9vw7ikerpr4cuweeeka5aneg,1,53.9,89.1,2025-05-23T17:33:38.123Z,2025-05-23T17:33:41Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745072347,56,Left,5745072349,140,67.9,5745072355,213,5.90,5745072353,212,15.9,5745072351,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985299,343,50,1,31,43,a9vw7ikerpr4cuweeeka5aneg,1,69.0,77.6,2025-05-23T17:33:40.868Z,2025-05-23T19:02:00Z,51ymbnikkta369rn3exb1g7bo,A. Moro,,5745072383,286,,5745072381,56,Center,5745072517,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985307,264,7,1,31,43,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,22.4,2025-05-23T17:33:40.869Z,2025-05-23T19:02:00Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745072425,56,Back,5745072453,233,343,5745072427,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985333,266,1,1,31,45,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,25.1,2025-05-23T17:33:43.298Z,2025-05-23T17:33:45Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745072577,140,33.6,5745072581,212,1.4,5745072583,213,2.41,5745072579,141,26.5,5745072575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985341,267,1,1,31,46,8gxd9ry2580pu1b1dd5ny9ymy,1,40.3,25.9,2025-05-23T17:33:44.586Z,2025-05-23T17:33:46Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745072613,141,12.7,5745072611,140,61.9,5745072609,56,Right,5745072619,213,5.91,5745072615,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985357,268,1,1,31,48,8gxd9ry2580pu1b1dd5ny9ymy,1,63.1,11.0,2025-05-23T17:33:45.906Z,2025-05-23T17:33:47Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745072715,212,11.5,5745072709,56,Center,5745072711,140,70.5,5745072713,141,23.5,5745072717,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985359,269,61,1,31,50,8gxd9ry2580pu1b1dd5ny9ymy,1,70.5,23.5,2025-05-23T17:33:47.681Z,2025-05-23T17:33:48Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5745072721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985379,344,43,1,31,51,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-23T17:33:49.388Z,2025-05-23T17:59:55Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745072803,56,Back,5745121251,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985443,270,1,1,31,51,8gxd9ry2580pu1b1dd5ny9ymy,1,71.4,27.7,2025-05-23T17:33:49.403Z,2025-05-23T17:33:57Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5745073175,1,,5745073165,56,Left,5745073169,141,86.6,5745073171,212,40.1,5745073173,213,1.53,5745073163,155,,5745073167,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985465,271,1,1,31,59,8gxd9ry2580pu1b1dd5ny9ymy,1,72.4,91.5,2025-05-23T17:33:57.209Z,2025-05-23T17:34:00Z,7ymn0ytcqi6l43nqraxt9s1zo,A. Johansen,,5745073313,56,Left,5745073315,140,66.1,5745073317,141,94.4,5745073321,213,2.85,5745073319,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985477,272,1,1,32,2,8gxd9ry2580pu1b1dd5ny9ymy,1,66.1,94.4,2025-05-23T17:33:59.921Z,2025-05-23T17:34:01Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5745073385,56,Left,5745073389,141,82.7,5745073391,212,11.5,5745073393,213,3.91,5745073387,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985483,273,1,1,32,4,8gxd9ry2580pu1b1dd5ny9ymy,1,59.0,83.4,2025-05-23T17:34:01.617Z,2025-05-23T17:34:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5745073417,213,5.20,5745073413,141,73.8,5745073411,140,62.3,5745073409,56,Center,5745073415,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985507,274,1,1,32,4,8gxd9ry2580pu1b1dd5ny9ymy,1,62.3,73.8,2025-05-23T17:34:02.417Z,2025-05-23T17:34:06Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5745073563,212,20.8,5745073565,213,3.29,5745073557,56,Back,5745073559,140,42.7,5745073561,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985527,275,1,1,32,9,8gxd9ry2580pu1b1dd5ny9ymy,1,45.6,56.7,2025-05-23T17:34:06.689Z,2025-05-23T17:34:10Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,5745073671,140,51.2,5745073669,56,Center,5745073675,212,22.1,5745073677,213,4.98,5745073673,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985547,276,2,1,32,12,8gxd9ry2580pu1b1dd5ny9ymy,1,55.0,12.9,2025-05-23T17:34:10.329Z,2025-05-23T19:39:35Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745073789,140,79.2,5745073791,141,2.5,5745073787,56,Right,5745075491,7,45dqseup0cmujyl4nprr29y0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985551,277,43,1,32,15,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-23T17:34:13.024Z,2025-05-23T17:38:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745073815,347,0,5745073813,56,Right,5745084187,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985711,345,43,1,32,16,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-05-23T17:34:13.756Z,2025-05-23T17:34:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5745074651,347,0,5745074681,233,277,5745074993,144,5,5745074649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985741,347,1,1,32,40,a9vw7ikerpr4cuweeeka5aneg,0,22.9,92.3,2025-05-23T17:34:38.452Z,2025-05-23T17:34:42Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5745074807,213,6.21,5745074793,5,,5745074803,141,86.8,5745074797,241,,5745074801,140,70.6,5745074795,157,,5745074809,1,,5745074799,56,Left,5745074805,212,,,,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985735,278,44,1,32,42,8gxd9ry2580pu1b1dd5ny9ymy,1,32.7,12.6,2025-05-23T17:34:40.536Z,2025-05-23T19:02:17Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,5745074881,233,348,5745074757,56,Back,5745074759,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
