id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2805782935,303,1,1,29,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.8,33.7,2025-04-25T17:30:21.613Z,2025-04-25T19:05:55Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5677724447,168,,5677724451,140,79.3,5677724453,141,33.0,5677724455,212,15.2,5677724445,3,,5677724457,213,6.25,5677724449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805782991,216,1,1,29,40,8cfkisxf1fkxdqtt6tx1tup48,1,23.0,73.0,2025-04-25T17:30:27.783Z,2025-04-25T17:30:30Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677724753,141,33.0,5677724755,212,28.7,5677724757,213,4.39,5677724749,56,Back,5677724751,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783029,217,1,1,29,43,8cfkisxf1fkxdqtt6tx1tup48,1,14.4,32.7,2025-04-25T17:30:30.087Z,2025-04-25T17:30:33Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677724979,212,17.0,5677724981,213,2.25,5677724975,140,4.2,5677724973,56,Back,5677724977,141,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783055,218,1,1,29,46,8cfkisxf1fkxdqtt6tx1tup48,1,5.1,49.9,2025-04-25T17:30:33.471Z,2025-04-25T17:30:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677725087,213,6.03,5677725079,56,Back,5677725089,1,,5677725081,140,38.0,5677725083,141,36.9,5677725085,212,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783065,219,61,1,29,49,8cfkisxf1fkxdqtt6tx1tup48,0,38.4,36.6,2025-04-25T17:30:36.167Z,2025-04-25T17:56:39Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677725109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783099,305,1,1,29,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.2,67.6,2025-04-25T17:30:37.564Z,2025-04-25T17:30:39Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677725245,212,7.0,5677725237,140,67.0,5677725233,56,Center,5677725249,213,1.60,5677725241,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783139,306,1,1,29,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.0,77.9,2025-04-25T17:30:39.172Z,2025-04-25T17:30:42Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5677725451,213,0.35,5677725447,141,87.2,5677725443,56,Left,5677725445,140,83.7,5677725449,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783163,307,1,1,29,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.9,84.1,2025-04-25T17:30:42.684Z,2025-04-25T17:30:44Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677725575,2,,5677725587,213,4.91,5677725579,56,Center,5677725577,155,,5677725581,140,90.0,5677725585,212,16.9,5677725583,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783169,308,1,1,29,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.0,59.7,2025-04-25T17:30:44.740Z,2025-04-25T17:30:45Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677725637,141,59.4,5677725633,140,75.3,5677725627,3,,5677725645,213,3.15,5677725641,212,15.4,5677725631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783185,220,1,1,29,59,8cfkisxf1fkxdqtt6tx1tup48,0,22.7,42.8,2025-04-25T17:30:46.240Z,2025-04-25T17:30:46Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5677725709,140,28.9,5677725725,1,,5677725721,213,5.65,5677725713,141,35.7,5677725705,56,Back,5677725717,212,8.1,5677725703,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783225,309,15,1,30,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.6,65.6,2025-04-25T17:30:49.484Z,2025-04-25T19:30:08Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677726971,146,98.9,5677726965,103,16.5,5677726963,102,48.7,5677725889,22,,5677727005,233,221,5677726969,458,,5677726973,147,51.1,5677726961,78,,5677726967,215,,5678332569,72,,5677725891,18,,5677725893,56,Center,,,,,,,,,,,,,,
2805783231,221,10,1,30,2,8cfkisxf1fkxdqtt6tx1tup48,1,2.2,50.4,2025-04-25T17:30:49.584Z,2025-04-25T17:31:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677725951,178,,5677725953,182,,5677725955,56,Back,5677727013,233,309,5677725949,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783317,310,2,1,30,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.8,46.0,2025-04-25T17:30:56.892Z,2025-04-25T17:54:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677726343,56,Center,5677726313,141,38.2,5677726307,140,87.5,5677726341,7,81gka3mi69fh8gyehyy8xo9as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783579,223,1,1,30,35,8cfkisxf1fkxdqtt6tx1tup48,0,9.0,59.0,2025-04-25T17:31:22.815Z,2025-04-25T17:31:27Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677727867,56,Center,5677727877,1,,5677727871,141,69.9,5677727865,241,,5677727863,157,,5677727875,213,0.13,5677727869,140,64.3,5677727873,212,58.5,5677727861,5,,,,,,,,,,,,,,,,,,,,,,,,
2805783587,311,1,1,30,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.7,34.8,2025-04-25T17:31:26.507Z,2025-04-25T17:31:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677727921,140,24.1,5677727917,3,,5677727919,56,Back,5677727925,212,13.4,5677727923,141,50.7,5677727927,213,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783617,312,1,1,30,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.1,50.7,2025-04-25T17:31:28.085Z,2025-04-25T17:31:30Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677728077,3,,5677728081,140,35.2,5677728087,213,6.13,5677728085,212,11.8,5677728083,141,48.1,5677728079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783625,313,50,1,30,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.3,43.4,2025-04-25T17:31:30.788Z,2025-04-25T19:02:50Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677728333,233,224,5677728121,56,Back,5677728123,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783653,224,7,1,30,43,8cfkisxf1fkxdqtt6tx1tup48,1,64.7,56.6,2025-04-25T17:31:30.789Z,2025-04-25T19:02:50Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677728327,233,313,5677728295,285,,5677728293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783663,225,1,1,30,46,8cfkisxf1fkxdqtt6tx1tup48,1,61.5,63.6,2025-04-25T17:31:33.366Z,2025-04-25T17:31:35Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5677728347,213,0.19,5677728345,212,14.5,5677728343,141,67.6,5677728339,56,Center,5677728341,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783671,226,1,1,30,47,8cfkisxf1fkxdqtt6tx1tup48,1,75.1,67.6,2025-04-25T17:31:34.294Z,2025-04-25T17:31:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677728395,213,2.35,5677728393,212,4.5,5677728387,56,Center,5677728389,140,72.1,5677728391,141,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783681,227,1,1,30,47,8cfkisxf1fkxdqtt6tx1tup48,1,72.1,72.3,2025-04-25T17:31:34.886Z,2025-04-25T17:31:36Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677728457,141,62.0,5677728453,56,Center,5677728455,140,78.6,5677728461,213,5.48,5677728459,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783725,228,1,1,30,49,8cfkisxf1fkxdqtt6tx1tup48,1,78.8,61.1,2025-04-25T17:31:36.190Z,2025-04-25T17:56:06Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677728681,56,Right,5677728689,213,5.00,5677728691,1,,5677728683,140,87.7,5677728685,141,15.0,5677728687,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783757,229,1,1,30,54,8cfkisxf1fkxdqtt6tx1tup48,1,87.1,12.8,2025-04-25T17:31:41.398Z,2025-04-25T17:31:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5677728861,56,Right,5677728869,213,2.85,5677728863,140,83.0,5677728865,141,14.7,5677728867,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783763,230,61,1,30,56,8cfkisxf1fkxdqtt6tx1tup48,0,83.0,14.7,2025-04-25T17:31:43.519Z,2025-04-25T17:31:44Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5677728897,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783785,315,1,1,30,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.3,80.2,2025-04-25T17:31:44.855Z,2025-04-25T17:31:45Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5677728979,56,Back,5677728987,213,5.75,5677728985,212,7.4,5677728983,141,74.7,5677728981,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783809,316,1,1,30,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.4,74.7,2025-04-25T17:31:45.531Z,2025-04-25T17:31:48Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677729171,141,61.8,5677729167,56,Back,5677729173,212,8.9,5677729175,213,4.86,5677729169,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783869,317,1,1,31,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.5,57.2,2025-04-25T17:31:48.203Z,2025-04-25T17:31:53Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677729519,140,51.9,5677729523,212,25.3,5677729525,213,1.12,5677729521,141,90.8,5677729517,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783901,318,1,1,31,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.6,94.2,2025-04-25T17:31:53.659Z,2025-04-25T17:31:56Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677729699,212,16.1,5677729693,56,Center,5677729695,140,60.4,5677729697,141,73.3,5677729701,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805783953,319,1,1,31,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,72.9,2025-04-25T17:31:56.483Z,2025-04-25T17:32:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677729983,140,66.7,5677729985,141,9.8,5677729977,155,,5677729991,1,,5677729989,213,4.92,5677729981,56,Right,5677729987,212,43.8,5677729979,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784001,320,1,1,31,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.5,12.8,2025-04-25T17:32:00.683Z,2025-04-25T17:32:03Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5677730167,140,48.2,5677730171,212,18.4,5677730165,56,Back,5677730169,141,17.1,5677730173,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784029,321,1,1,31,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.8,18.2,2025-04-25T17:32:03.715Z,2025-04-25T17:32:06Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677730287,140,36.4,5677730293,213,2.25,5677730285,56,Back,5677730291,212,17.3,5677730289,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784077,322,1,1,31,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,38.5,2025-04-25T17:32:05.851Z,2025-04-25T17:32:10Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677730513,212,23.1,5677730515,213,2.43,5677730507,56,Back,5677730509,140,19.4,5677730511,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784129,323,1,1,31,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.5,68.7,2025-04-25T17:32:09.820Z,2025-04-25T17:32:13Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677730777,213,0.78,5677730769,56,Back,5677730775,212,19.2,5677730773,141,88.6,5677730771,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784207,324,1,1,31,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.5,94.4,2025-04-25T17:32:13.595Z,2025-04-25T17:32:19Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677731159,56,Back,5677731169,213,3.55,5677731165,141,81.1,5677731163,140,12.7,5677731167,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784229,325,1,1,31,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.6,82.1,2025-04-25T17:32:18.886Z,2025-04-25T17:32:20Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677731307,213,6.08,5677731297,155,,5677731299,56,Back,5677731309,1,,5677731301,140,43.3,5677731305,212,34.0,5677731303,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784237,326,44,1,31,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.7,63.5,2025-04-25T17:32:20.017Z,2025-04-25T19:03:10Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5678174909,285,,5677825491,233,338,5677731349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805801821,338,44,1,31,33,8cfkisxf1fkxdqtt6tx1tup48,0,50.3,36.5,2025-04-25T17:32:20.018Z,2025-04-25T19:03:10Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677825479,56,Center,5677825503,286,,5677825499,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784279,327,1,1,31,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.3,72.0,2025-04-25T17:32:20.227Z,2025-04-25T19:06:02Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677731587,141,67.6,5677731591,213,4.08,5677731589,212,3.7,5677731583,56,Back,5677731585,140,41.2,5677739825,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784259,231,8,1,31,35,8cfkisxf1fkxdqtt6tx1tup48,1,57.0,53.0,2025-04-25T17:32:22.285Z,2025-04-25T17:55:31Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5677731485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785727,346,1,1,31,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.8,58.1,2025-04-25T17:32:23.050Z,2025-04-25T17:35:12Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677739471,141,42.5,5677739463,56,Center,5677739469,140,53.0,5677739475,213,5.26,5677739473,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784333,232,4,1,31,44,8cfkisxf1fkxdqtt6tx1tup48,1,47.4,52.0,2025-04-25T17:32:31.070Z,2025-04-25T19:03:39Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677731997,286,,5677731995,265,,5677731993,152,,5677736405,233,328,5677731991,56,Back,5677731989,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784783,328,4,1,31,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.6,48.0,2025-04-25T17:32:31.071Z,2025-04-25T19:03:39Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677734491,285,,5677734489,265,,5677734483,13,,5677734485,56,Center,5677734487,152,,5677736459,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784945,333,17,1,31,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-25T17:32:34.483Z,2025-04-25T17:33:22Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677735363,31,,5677735365,392,,5677735367,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784787,233,1,1,32,18,8cfkisxf1fkxdqtt6tx1tup48,0,46.9,50.4,2025-04-25T17:33:05.254Z,2025-04-25T17:33:06Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677734437,212,37.8,5677734427,157,,5677734425,5,,5677734433,140,82.1,5677734435,141,61.7,5677734439,213,0.20,5677734431,56,Center,5677734429,152,,5677734441,1,,,,,,,,,,,,,,,,,,,,,,,,
2805784833,329,1,1,32,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.4,35.5,2025-04-25T17:33:08.442Z,2025-04-25T17:35:52Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677734735,141,47.0,5677734733,140,13.5,5677734737,212,9.4,5677734731,56,Back,5677734739,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784841,330,44,1,32,22,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.4,49.7,2025-04-25T17:33:09.430Z,2025-04-25T19:03:10Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677734773,56,Back,5677734775,285,,5677734811,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784827,234,44,1,32,22,8cfkisxf1fkxdqtt6tx1tup48,0,86.6,50.3,2025-04-25T17:33:09.431Z,2025-04-25T19:03:11Z,d2ukggo2v5jsw4pctznmaijo4,A. Gøthler,,,5677734701,286,,5677734699,56,Center,5677734853,233,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805784857,331,1,1,32,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.5,47.0,2025-04-25T17:33:10.115Z,2025-04-25T17:33:12Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677734917,212,11.9,5677734913,140,5.5,5677734915,141,34.6,5677734919,213,3.93,5677734911,56,Back,5677734909,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785067,335,1,1,32,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.2,54.0,2025-04-25T17:33:24.884Z,2025-04-25T17:33:27Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5677735899,213,5.49,5677735891,56,Back,5677735889,155,,5677735895,141,9.1,5677735893,140,39.0,5677735901,1,,5677735897,212,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785093,336,1,1,32,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.2,8.5,2025-04-25T17:33:26.867Z,2025-04-25T17:33:29Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5677736039,141,36.9,5677736035,56,Center,5677736043,212,23.4,5677736037,140,52.8,5677736047,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785103,337,4,1,32,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.3,28.1,2025-04-25T17:33:29.619Z,2025-04-25T19:03:39Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677736115,286,,5677736113,265,,5677736107,13,,5677736239,233,235,5677736109,56,Center,5677736111,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785111,235,4,1,32,42,8cfkisxf1fkxdqtt6tx1tup48,0,47.7,71.9,2025-04-25T17:33:29.620Z,2025-04-25T19:03:40Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5677736183,56,Back,5677736195,285,,5677736193,265,,5677736187,152,,5677736179,13,,5677736259,233,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785219,338,1,1,32,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,17.6,2025-04-25T17:33:38.403Z,2025-04-25T17:33:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5677736703,5,,5677736705,152,,5677736709,140,38.5,5677736715,213,2.00,5677736713,212,16.3,5677736707,56,Back,5677736711,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785267,339,1,1,32,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,39.8,2025-04-25T17:33:40.027Z,2025-04-25T17:33:43Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677736953,56,Back,5677736955,140,44.3,5677736961,213,1.31,5677736959,212,23.9,5677736957,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785323,340,1,1,32,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.8,70.0,2025-04-25T17:33:43.139Z,2025-04-25T17:33:47Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5677737263,140,39.2,5677737265,141,55.8,5677737261,56,Back,5677737269,213,4.25,5677737267,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785335,341,1,1,33,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.7,60.6,2025-04-25T17:33:47.411Z,2025-04-25T17:33:48Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5677737311,56,Center,5677737319,213,5.31,5677737313,140,56.8,5677737315,141,37.7,5677737317,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785343,342,1,1,33,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.8,37.7,2025-04-25T17:33:48.770Z,2025-04-25T17:33:49Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677737353,213,2.70,5677737347,140,51.0,5677737351,212,6.7,5677737357,156,,5677737349,141,41.9,5677737345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785415,343,1,1,33,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.2,43.1,2025-04-25T17:33:50.547Z,2025-04-25T17:34:00Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,1.0,,5677737703,212,20.5,5677737705,213,5.68,5677737701,141,26.1,5677737699,140,67.3,5677738061,210,13,5677737695,56,Center,5677738063,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785417,344,13,1,33,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.7,31.0,2025-04-25T17:33:54.923Z,2025-04-25T17:34:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677737715,22,,5677738137,74,,5677738149,103,61.1,5677738141,154,,5677737721,56,Center,5677738143,55,343,5677738155,231,48.6,5677738147,102,46.7,5677737911,20,,5677738151,230,98.8,5677737717,18,,5677738139,29,,,,,,,,,,,,,,,
2805785803,236,5,1,33,9,8cfkisxf1fkxdqtt6tx1tup48,1,-1.3,48.0,2025-04-25T17:33:56.876Z,2025-04-25T19:04:02Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5677739935,233,345,5677739919,346,,5677739917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785439,345,5,1,33,9,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.3,52.0,2025-04-25T17:33:56.876Z,2025-04-25T19:04:03Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5677739951,233,236,5677737865,346,,5677737863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785837,237,1,1,33,40,8cfkisxf1fkxdqtt6tx1tup48,0,3.5,43.3,2025-04-25T17:34:27.525Z,2025-04-25T17:34:31Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5677740113,213,6.24,5677740115,1,,5677740107,140,66.6,5677740111,212,66.3,5677740117,74,,5677740105,56,Center,5677740103,124,,5677740109,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785903,347,1,1,33,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.1,61.2,2025-04-25T17:34:31.930Z,2025-04-25T17:34:35Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5677740437,140,42.1,5677740435,56,Back,5677740433,3,,5677740443,213,5.77,5677740441,212,18.1,5677740439,141,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785911,348,44,1,33,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.1,49.4,2025-04-25T17:34:34.531Z,2025-04-25T19:03:11Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677740527,233,238,5677740487,285,,5677740485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785897,238,44,1,33,47,8cfkisxf1fkxdqtt6tx1tup48,0,52.9,50.6,2025-04-25T17:34:34.532Z,2025-04-25T19:03:12Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5677740541,233,348,5677740425,56,Center,5677740545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805785929,349,1,1,33,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.1,48.2,2025-04-25T17:34:34.826Z,2025-04-25T19:10:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5677740599,56,Back,5677740601,140,34.8,5677740605,212,12.0,5677740603,141,61.7,5677740597,3,,5677740607,213,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
