id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2754028097,211,1,1,23,9,7gkglopz9cjsysn2u6sbhuvc5,1,60.9,35.7,2024-12-01T13:24:44.276Z,2024-12-01T13:24:45Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,5395080177,56,Center,5395080185,213,1.61,5395080179,140,60.4,5395080183,212,15.1,5395080181,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028125,212,1,1,23,10,7gkglopz9cjsysn2u6sbhuvc5,1,60.4,57.9,2024-12-01T13:24:45.580Z,2024-12-01T13:24:48Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5395080317,1,,5395080315,213,0.62,5395080307,141,85.9,5395080311,212,32.8,5395080297,56,Left,5395080303,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028141,213,1,1,23,13,7gkglopz9cjsysn2u6sbhuvc5,0,90.3,87.7,2024-12-01T13:24:48.244Z,2024-12-01T13:24:50Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395080411,213,5.07,5395080401,155,,5395080413,1,,5395080403,56,Center,5395080397,2,,5395080409,212,33.4,5395080407,141,41.8,5395080405,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028179,214,5,1,23,15,7gkglopz9cjsysn2u6sbhuvc5,0,101.8,46.4,2024-12-01T13:24:50.377Z,2024-12-01T15:14:32Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395080553,346,,5395081559,233,232,5395080551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028341,232,5,1,23,15,f1h34qp5zbfl489q8vnkhiq9s,1,-1.8,53.6,2024-12-01T13:24:50.377Z,2024-12-01T13:25:17Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395081549,233,214,5395081481,346,,5395081479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028451,233,1,1,23,44,f1h34qp5zbfl489q8vnkhiq9s,1,3.9,48.8,2024-12-01T13:25:20.082Z,2024-12-01T13:25:24Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,5395082091,213,6.07,5395082081,124,,5395082083,56,Center,5395082093,1,,5395082089,212,60.4,5395082085,140,60.1,5395082087,141,29.8,5395082097,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028465,234,1,1,23,49,f1h34qp5zbfl489q8vnkhiq9s,0,60.1,29.8,2024-12-01T13:25:24.394Z,2024-12-01T13:25:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,5395082161,168,,5395082169,212,12.0,5395082159,3,,5395082171,213,0.14,5395082163,56,Center,5395082167,141,32.2,5395082165,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028467,215,1,1,23,49,7gkglopz9cjsysn2u6sbhuvc5,0,31.7,56.6,2024-12-01T13:25:24.900Z,2024-12-01T13:25:26Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395082177,3,,5395082187,213,0.53,5395082185,212,24.1,5395082179,56,Center,5395082183,141,74.4,5395082181,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028489,235,1,1,23,52,f1h34qp5zbfl489q8vnkhiq9s,0,49.1,15.7,2024-12-01T13:25:27.922Z,2024-12-01T13:25:28Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395082291,157,,5395082293,56,Center,5395082301,213,0.18,5395082299,212,28.9,5395082303,1,,5395082295,140,76.2,5395082297,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028521,216,1,1,23,55,7gkglopz9cjsysn2u6sbhuvc5,1,33.4,76.7,2024-12-01T13:25:30.996Z,2024-12-01T13:25:32Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395082435,3,,5395082437,56,Back,5395082445,213,5.29,5395082439,140,36.0,5395082443,212,5.0,5395082441,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028531,217,1,1,23,57,7gkglopz9cjsysn2u6sbhuvc5,1,36.0,70.5,2024-12-01T13:25:32.700Z,2024-12-01T13:25:33Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395082481,140,25.4,5395082489,213,2.36,5395082477,56,Back,5395082485,141,86.9,5395082487,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028547,219,1,1,23,59,7gkglopz9cjsysn2u6sbhuvc5,0,25.2,88.0,2024-12-01T13:25:34.356Z,2024-12-01T13:25:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395082547,140,34.1,5395082545,56,Back,5395082551,212,12.6,5395082549,141,75.6,5395082553,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028555,236,8,1,24,1,f1h34qp5zbfl489q8vnkhiq9s,1,58.7,22.0,2024-12-01T13:25:36.843Z,2024-12-01T13:25:37Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395082623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028593,238,1,1,24,4,f1h34qp5zbfl489q8vnkhiq9s,1,55.7,24.8,2024-12-01T13:25:39.890Z,2024-12-01T13:25:40Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395082807,56,Back,5395082815,213,2.93,5395082809,140,42.6,5395082813,212,14.1,5395082811,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028599,239,1,1,24,5,f1h34qp5zbfl489q8vnkhiq9s,1,42.6,29.2,2024-12-01T13:25:40.674Z,2024-12-01T13:25:41Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395082849,213,0.46,5395082845,141,42.5,5395082847,212,20.6,5395082841,56,Center,5395082843,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028613,240,1,1,24,6,f1h34qp5zbfl489q8vnkhiq9s,1,60.2,42.5,2024-12-01T13:25:41.594Z,2024-12-01T13:25:44Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395082927,141,37.0,5395082925,140,69.9,5395082931,213,5.93,5395082929,212,10.8,5395082923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028625,241,1,1,24,9,f1h34qp5zbfl489q8vnkhiq9s,1,65.9,35.0,2024-12-01T13:25:44.338Z,2024-12-01T13:25:45Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395082997,141,11.6,5395082995,140,73.6,5395082999,212,17.8,5395083001,213,5.18,5395082993,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028663,242,1,1,24,10,f1h34qp5zbfl489q8vnkhiq9s,1,73.6,11.6,2024-12-01T13:25:45.690Z,2024-12-01T13:25:51Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395083203,213,2.63,5395083199,141,23.3,5395083201,212,16.2,5395083197,140,60.2,5395083195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028689,243,1,1,24,16,f1h34qp5zbfl489q8vnkhiq9s,1,77.2,17.9,2024-12-01T13:25:51.435Z,2024-12-01T13:26:15Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,5395083323,56,Center,5395084185,210,15,5395083329,212,15.6,5395083331,213,0.91,5395083327,141,36.1,5395083325,140,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028711,220,83,1,24,17,7gkglopz9cjsysn2u6sbhuvc5,0,9.5,58.2,2024-12-01T13:25:52.789Z,2024-12-01T15:12:54Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395699507,399,ate1ymumg2iwzn8uyyf3ts222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028725,221,45,1,24,18,7gkglopz9cjsysn2u6sbhuvc5,0,9.7,60.6,2024-12-01T13:25:53.331Z,2024-12-01T15:13:24Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395083519,56,Back,5395084851,233,244,5395083521,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028739,244,3,1,24,18,f1h34qp5zbfl489q8vnkhiq9s,1,90.3,39.4,2024-12-01T13:25:53.331Z,2024-12-01T15:12:52Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395084799,233,221,5395083585,286,,5395083583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028741,245,15,1,24,22,f1h34qp5zbfl489q8vnkhiq9s,1,89.5,35.6,2024-12-01T13:25:58.064Z,2024-12-01T19:26:21Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395083587,22,,5395084191,80,,5395083797,72,,5395084193,29,,5395083589,63,,5395083801,82,,5395084203,215,,5395084201,103,19,5395084211,231,48.7,5395084207,147,38.3,5395084205,146,92.1,5395084245,233,5395084209,230,99.3,222,5395084199,102,46.2,5395083591,56,Center,5395084195,55,243,,,,,
2754028729,222,10,1,24,22,7gkglopz9cjsysn2u6sbhuvc5,1,7.9,61.7,2024-12-01T13:25:58.164Z,2024-12-01T15:13:07Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395083537,56,Back,5395083535,94,,5395084347,233,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028733,223,6,1,24,23,7gkglopz9cjsysn2u6sbhuvc5,0,10.0,60.8,2024-12-01T13:25:58.742Z,2024-12-01T13:26:29Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395083603,73,,5395083657,233,246,5395083601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754028743,246,6,1,24,23,f1h34qp5zbfl489q8vnkhiq9s,1,90.0,39.2,2024-12-01T13:25:58.742Z,2024-12-01T15:12:28Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395083611,56,Center,5395083631,233,223,5395083615,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029187,247,1,1,25,13,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,99.5,2024-12-01T13:26:49.026Z,2024-12-01T13:26:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395086199,141,48.5,5395086203,213,4.47,5395086189,6,,5395086197,140,91.4,5395086195,56,Center,5395086187,2,,5395086201,212,35.7,5395086205,1,,5395086191,155,,5395086193,223,,,,,,,,,,,,,,,,,,,,,,,,
2754029201,224,44,1,25,18,7gkglopz9cjsysn2u6sbhuvc5,1,9.1,51.3,2024-12-01T13:26:53.282Z,2024-12-01T15:12:09Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395086267,56,Back,5395086293,233,248,5395086269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029189,248,44,1,25,18,f1h34qp5zbfl489q8vnkhiq9s,0,90.9,48.7,2024-12-01T13:26:53.283Z,2024-12-01T15:12:10Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395086209,56,Center,5395086211,286,,5395086331,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029215,225,12,1,25,19,7gkglopz9cjsysn2u6sbhuvc5,1,10.0,50.9,2024-12-01T13:26:54.213Z,2024-12-01T15:15:12Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395086353,141,65.7,5395086357,213,0.61,5395086355,212,17.5,5395086349,56,Back,5395086359,15,,5395086351,140,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029223,249,1,1,25,20,f1h34qp5zbfl489q8vnkhiq9s,1,79.4,35.0,2024-12-01T13:26:55.235Z,2024-12-01T13:26:57Z,6hmsrr08cllpl4iumu92zskbt,L. From,,5395086399,140,86.7,5395086405,213,6.02,5395086397,56,Center,5395086395,3,,5395086403,212,7.9,5395086401,141,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029263,250,1,1,25,22,f1h34qp5zbfl489q8vnkhiq9s,1,86.7,32.0,2024-12-01T13:26:57.571Z,2024-12-01T13:27:03Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395086543,140,78.8,5395086541,56,Center,5395086547,212,14.2,5395086545,141,49.0,5395086539,3,,5395086549,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029261,226,4,1,25,27,7gkglopz9cjsysn2u6sbhuvc5,1,23.7,54.9,2024-12-01T13:27:02.973Z,2024-12-01T14:35:51Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395086589,13,,5395086597,285,,5395086595,265,,5395086591,56,Back,5395086593,152,,5395086651,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029265,251,4,1,25,27,f1h34qp5zbfl489q8vnkhiq9s,0,76.3,45.1,2024-12-01T13:27:02.974Z,2024-12-01T14:35:51Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395086659,233,226,5395086603,152,,5395086601,56,Center,5395086599,13,,5395086607,286,,5395086605,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029357,227,1,1,25,36,7gkglopz9cjsysn2u6sbhuvc5,0,22.2,60.0,2024-12-01T13:27:11.237Z,2024-12-01T13:31:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395087121,140,58.6,5395087109,152,,5395102361,189,,5395087139,213,0.09,5395087105,157,,5395087115,56,Center,5395087145,1,,5395087103,5,,5395087133,212,38.4,5395087127,141,65.1,,,,,,,,,,,,,,,,,,,,,,,
2754029403,253,1,1,25,40,f1h34qp5zbfl489q8vnkhiq9s,1,35.3,30.4,2024-12-01T13:27:16.003Z,2024-12-01T13:27:17Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,5395087417,212,14.0,5395087415,141,9.8,5395087413,140,35.9,5395087419,213,4.76,5395087411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029427,254,1,1,25,42,f1h34qp5zbfl489q8vnkhiq9s,1,35.9,9.8,2024-12-01T13:27:17.371Z,2024-12-01T13:27:21Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395087549,140,34.4,5395087553,212,12.1,5395087551,141,27.4,5395087547,56,Back,5395087555,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029451,255,1,1,25,45,f1h34qp5zbfl489q8vnkhiq9s,1,37.3,26.8,2024-12-01T13:27:21.067Z,2024-12-01T13:27:25Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395087703,213,5.89,5395087697,140,60.5,5395087695,56,Right,5395087701,212,26.4,5395087699,141,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029459,256,4,1,25,50,f1h34qp5zbfl489q8vnkhiq9s,1,61.2,17.0,2024-12-01T13:27:25.524Z,2024-12-01T14:35:52Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395087767,13,,5395087771,152,,5395087775,286,,5395087769,56,Right,5395087773,265,,5395087803,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029455,228,4,1,25,50,7gkglopz9cjsysn2u6sbhuvc5,0,38.8,83.0,2024-12-01T13:27:25.525Z,2024-12-01T14:35:52Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395087783,265,,5395087777,13,,5395087785,285,,5395087807,233,256,5395087779,56,Back,5395087781,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029589,257,1,1,26,6,f1h34qp5zbfl489q8vnkhiq9s,1,58.9,10.6,2024-12-01T13:27:42.164Z,2024-12-01T13:27:44Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395088461,141,30.4,5395088463,212,22.6,5395088453,5,,5395088459,140,76.2,5395088455,152,,5395088457,56,Center,5395088465,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029593,258,61,1,26,7,f1h34qp5zbfl489q8vnkhiq9s,0,76.2,30.4,2024-12-01T13:27:42.683Z,2024-12-01T15:15:17Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395088469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029607,230,1,1,26,9,7gkglopz9cjsysn2u6sbhuvc5,1,27.3,86.9,2024-12-01T13:27:44.358Z,2024-12-01T13:27:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395088521,141,71.2,5395088519,140,24.3,5395088517,56,Back,5395088523,212,11.1,5395088527,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029625,231,1,1,26,10,7gkglopz9cjsysn2u6sbhuvc5,0,24.3,71.2,2024-12-01T13:27:45.854Z,2024-12-01T13:27:47Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395088619,1,,5395088609,56,Back,5395088607,157,,5395088617,213,0.14,5395088615,212,22.8,5395088611,140,45.8,5395088613,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029665,259,1,1,26,12,f1h34qp5zbfl489q8vnkhiq9s,1,61.7,25.0,2024-12-01T13:27:47.973Z,2024-12-01T13:27:51Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395088775,3,,5395088777,56,Right,5395088785,213,5.80,5395088779,140,79.6,5395088783,212,21.3,5395088781,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029667,260,61,1,26,15,f1h34qp5zbfl489q8vnkhiq9s,0,76.6,9.1,2024-12-01T13:27:51.101Z,2024-12-01T13:27:51Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395088789,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029701,232,5,1,26,16,7gkglopz9cjsysn2u6sbhuvc5,1,26.2,101.4,2024-12-01T13:27:51.254Z,2024-12-01T15:14:33Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395088965,347,,5395088963,56,Back,5395089015,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029675,261,5,1,26,16,f1h34qp5zbfl489q8vnkhiq9s,0,73.8,-1.4,2024-12-01T13:27:51.254Z,2024-12-01T15:14:33Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395089033,233,232,5395088827,347,,5395088825,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029725,233,1,1,26,20,7gkglopz9cjsysn2u6sbhuvc5,1,31.3,100.0,2024-12-01T13:27:55.958Z,2024-12-01T13:28:00Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5395089109,140,53.8,5395089117,1,,5395089115,213,5.85,5395089105,107,,5395089107,56,Left,5395089111,141,86.0,5395089113,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029729,262,83,1,26,23,f1h34qp5zbfl489q8vnkhiq9s,0,28.8,19.1,2024-12-01T13:27:58.900Z,2024-12-01T15:15:34Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395716745,399,ju24rgwcctj5yizl54o91gfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029733,234,61,1,26,24,7gkglopz9cjsysn2u6sbhuvc5,0,53.8,86.0,2024-12-01T13:27:59.806Z,2024-12-01T13:28:00Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,5395089151,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029749,264,1,1,26,26,f1h34qp5zbfl489q8vnkhiq9s,1,28.4,21.1,2024-12-01T13:28:01.732Z,2024-12-01T13:28:02Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395089225,56,Back,5395089233,213,2.94,5395089227,140,20.6,5395089229,141,23.5,5395089231,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029757,265,1,1,26,27,f1h34qp5zbfl489q8vnkhiq9s,1,20.6,23.5,2024-12-01T13:28:02.596Z,2024-12-01T13:28:03Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,5395089263,212,9.7,5395089261,141,18.1,5395089257,56,Back,5395089265,213,5.89,5395089259,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029765,266,1,1,26,27,f1h34qp5zbfl489q8vnkhiq9s,1,29.1,18.1,2024-12-01T13:28:03.148Z,2024-12-01T13:53:28Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395089311,141,14.6,5395089313,212,7.9,5395089309,140,21.9,5395089307,56,Back,5395089315,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029771,267,1,1,26,29,f1h34qp5zbfl489q8vnkhiq9s,0,21.9,14.6,2024-12-01T13:28:04.220Z,2024-12-01T13:28:05Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5395089361,212,48.1,5395089363,213,0.16,5395089353,155,,5395089359,141,25.9,5395089355,56,Center,5395089357,140,67.1,5395089365,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029783,235,1,1,26,30,7gkglopz9cjsysn2u6sbhuvc5,0,29.0,74.7,2024-12-01T13:28:05.686Z,2024-12-01T13:28:07Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5395089397,3,,5395089399,56,Back,5395089405,212,14.1,5395089407,213,5.82,5395089401,140,41.0,5395089403,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029819,268,61,1,26,31,f1h34qp5zbfl489q8vnkhiq9s,0,54.1,28.1,2024-12-01T13:28:06.244Z,2024-12-01T15:16:03Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395089613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029805,236,1,1,26,33,7gkglopz9cjsysn2u6sbhuvc5,1,36.8,65.4,2024-12-01T13:28:09.030Z,2024-12-01T13:56:12Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5395089529,140,41.7,5395089531,141,62.4,5395089527,56,Back,5395089533,212,5.5,5395089535,213,5.91,5395089643,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754057839,368,61,1,26,34,7gkglopz9cjsysn2u6sbhuvc5,1,37.7,62.9,2024-12-01T13:28:09.192Z,2024-12-01T15:16:23Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395238267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029823,269,1,1,26,35,f1h34qp5zbfl489q8vnkhiq9s,1,67.5,40.5,2024-12-01T13:28:11.029Z,2024-12-01T13:56:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,5395242113,140,60.8,5395242115,141,59.3,5395242117,212,14.6,5395242119,213,2.07,5395089631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029853,270,1,1,26,36,f1h34qp5zbfl489q8vnkhiq9s,1,63.6,38.9,2024-12-01T13:28:12.028Z,2024-12-01T13:28:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,5395089779,212,22.7,5395089777,141,69.0,5395089775,140,54.2,5395089781,213,2.02,5395089773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029863,271,1,1,26,40,f1h34qp5zbfl489q8vnkhiq9s,1,54.2,69.0,2024-12-01T13:28:15.203Z,2024-12-01T13:28:16Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,5395089831,140,62.0,5395089829,56,Center,5395089837,213,5.61,5395089835,212,10.5,5395089833,141,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029871,272,1,1,26,40,f1h34qp5zbfl489q8vnkhiq9s,0,62.0,59.4,2024-12-01T13:28:15.908Z,2024-12-01T13:28:16Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395089877,213,6.27,5395089859,56,Center,5395089861,140,77.0,5395089865,141,59.1,5395089871,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029893,237,1,1,26,41,7gkglopz9cjsysn2u6sbhuvc5,0,24.6,40.4,2024-12-01T13:28:16.838Z,2024-12-01T13:28:18Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5395089971,141,53.6,5395089965,157,,5395089967,56,Center,5395089969,140,51.4,5395089973,212,29.5,5395089975,213,0.31,5395089977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029915,273,1,1,26,43,f1h34qp5zbfl489q8vnkhiq9s,1,35.5,30.4,2024-12-01T13:28:18.324Z,2024-12-01T13:28:21Z,aqc0qritba195wf770gyd1149,A. Skipper,,5395090083,212,32.3,5395090081,141,51.5,5395090087,1,,5395090075,3,,5395090085,213,0.46,5395090077,56,Center,5395090079,140,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029925,274,61,1,26,43,f1h34qp5zbfl489q8vnkhiq9s,0,63.1,51.5,2024-12-01T13:28:18.549Z,2024-12-01T13:53:07Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,5395090115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754029939,238,1,1,26,47,7gkglopz9cjsysn2u6sbhuvc5,1,30.0,39.2,2024-12-01T13:28:22.614Z,2024-12-01T13:28:25Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5395090181,141,43.4,5395090183,212,16.4,5395090179,140,45.4,5395090177,56,Back,5395090185,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
