id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812044755,187,1,1,17,1,dbl7ir1qugqz8nvp1vzn8im50,1,54.0,26.1,2025-05-09T16:48:44.116Z,2025-05-09T16:48:47Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712318357,213,1.93,5712318353,141,66.9,5712318351,140,44.0,5712318349,56,Back,5712318355,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044783,188,1,1,17,5,dbl7ir1qugqz8nvp1vzn8im50,1,44.0,66.9,2025-05-09T16:48:47.612Z,2025-05-09T16:48:50Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712318491,140,54.2,5712318495,212,10.7,5712318489,56,Center,5712318497,213,0.08,5712318493,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044799,189,1,1,17,7,dbl7ir1qugqz8nvp1vzn8im50,0,54.2,68.1,2025-05-09T16:48:50.293Z,2025-05-09T16:48:52Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712318541,140,58.8,5712318539,56,Right,5712318545,212,33.1,5712318537,155,,5712318547,213,4.86,5712318549,1,,5712318543,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044839,145,1,1,17,13,a9vw7ikerpr4cuweeeka5aneg,1,61.3,86.2,2025-05-09T16:48:56.050Z,2025-05-09T16:48:59Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712318723,141,88.3,5712318727,213,3.08,5712318719,56,Back,5712318725,212,25.2,5712318721,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044845,146,1,1,17,17,a9vw7ikerpr4cuweeeka5aneg,1,37.3,90.0,2025-05-09T16:48:59.723Z,2025-05-09T16:49:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5712318767,141,93.0,5712318771,213,0.09,5712318763,56,Left,5712318769,212,21.7,5712318765,140,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044869,147,1,1,17,18,a9vw7ikerpr4cuweeeka5aneg,1,57.9,93.0,2025-05-09T16:49:01.450Z,2025-05-09T16:49:04Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712318859,141,72.0,5712318863,213,3.78,5712318857,140,39.7,5712318855,56,Back,5712318861,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044887,148,1,1,17,21,a9vw7ikerpr4cuweeeka5aneg,1,37.2,72.0,2025-05-09T16:49:03.842Z,2025-05-09T16:49:07Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712318957,56,Back,5712318961,141,62.9,5712318959,140,22.0,5712318963,212,17.1,5712318965,213,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044939,149,1,1,17,24,a9vw7ikerpr4cuweeeka5aneg,1,22.9,63.7,2025-05-09T16:49:06.931Z,2025-05-09T16:49:14Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712319185,155,,5712319193,212,56.0,5712319197,1,,5712319189,140,63.7,5712319195,213,5.58,5712319187,56,Right,5712319191,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044945,150,1,1,17,31,a9vw7ikerpr4cuweeeka5aneg,0,82.4,8.6,2025-05-09T16:49:14.339Z,2025-05-09T16:49:20Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712319233,141,45.7,5712319235,212,25.3,5712319229,56,Center,5712319237,213,1.63,5712319231,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044965,190,1,1,17,35,dbl7ir1qugqz8nvp1vzn8im50,1,21.7,43.7,2025-05-09T16:49:17.573Z,2025-05-09T16:49:18Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712319367,213,1.00,5712319359,56,Back,5712319363,141,64.8,5712319361,140,30.4,5712319365,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044971,192,1,1,17,36,dbl7ir1qugqz8nvp1vzn8im50,1,30.4,64.8,2025-05-09T16:49:18.625Z,2025-05-09T16:49:19Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712319401,213,3.41,5712319399,212,10.3,5712319393,56,Back,5712319395,140,20.9,5712319397,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812044989,193,1,1,17,37,dbl7ir1qugqz8nvp1vzn8im50,1,20.9,60.8,2025-05-09T16:49:19.597Z,2025-05-09T16:49:24Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712319507,141,88.0,5712319511,213,1.45,5712319505,140,23.0,5712319509,212,18.6,5712319503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045007,194,1,1,17,41,dbl7ir1qugqz8nvp1vzn8im50,0,27.8,73.8,2025-05-09T16:49:23.964Z,2025-05-09T16:49:26Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712319601,56,Back,5712319607,212,19.9,5712319609,213,0.33,5712319605,141,83.3,5712319603,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045019,152,1,1,17,44,a9vw7ikerpr4cuweeeka5aneg,1,54.1,17.0,2025-05-09T16:49:27.011Z,2025-05-09T16:49:29Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712319671,141,28.0,5712319667,56,Back,5712319675,213,2.81,5712319673,212,22.9,5712319669,140,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045025,153,1,1,17,46,a9vw7ikerpr4cuweeeka5aneg,1,34.9,29.2,2025-05-09T16:49:29.179Z,2025-05-09T16:49:31Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712319717,212,8.8,5712319719,213,5.44,5712319713,140,40.5,5712319711,56,Back,5712319715,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045033,154,1,1,17,48,a9vw7ikerpr4cuweeeka5aneg,1,43.8,20.7,2025-05-09T16:49:31.243Z,2025-05-09T16:49:32Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712319777,212,17.5,5712319771,56,Center,5712319779,213,0.53,5712319775,141,33.6,5712319773,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045045,155,1,1,17,49,a9vw7ikerpr4cuweeeka5aneg,1,58.2,33.6,2025-05-09T16:49:32.434Z,2025-05-09T16:49:34Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712319869,213,3.70,5712319863,140,41.5,5712319867,212,20.6,5712319865,141,17.6,5712319861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045055,156,1,1,17,51,a9vw7ikerpr4cuweeeka5aneg,1,41.5,17.6,2025-05-09T16:49:34.155Z,2025-05-09T16:49:36Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712319907,212,16.7,5712319901,56,Back,5712319903,140,31.0,5712319909,213,2.29,5712319905,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045065,157,1,1,17,54,a9vw7ikerpr4cuweeeka5aneg,1,26.8,40.6,2025-05-09T16:49:36.499Z,2025-05-09T16:49:41Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712319981,140,11.8,5712319979,56,Back,5712319985,212,16.5,5712319987,213,2.85,5712319983,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045081,158,1,1,17,58,a9vw7ikerpr4cuweeeka5aneg,0,10.1,45.1,2025-05-09T16:49:41.300Z,2025-05-09T16:49:44Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5712320065,56,Right,5712320075,1,,5712320071,212,62.4,5712320063,157,,5712320069,141,9.8,5712320073,213,5.89,5712320067,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045099,195,1,1,18,2,dbl7ir1qugqz8nvp1vzn8im50,0,33.9,84.8,2025-05-09T16:49:45.045Z,2025-05-09T17:28:57Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712320155,140,63.1,5712320161,213,0.16,5712320151,3,,5712320153,56,Left,5712320159,212,31.1,5712320157,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045159,159,1,1,18,6,a9vw7ikerpr4cuweeeka5aneg,1,30.0,14.0,2025-05-09T16:49:48.835Z,2025-05-09T16:49:59Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712320445,212,23.8,5712320441,140,10.4,5712320439,56,Back,5712320443,141,31.6,5712320447,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045175,160,1,1,18,16,a9vw7ikerpr4cuweeeka5aneg,1,10.4,31.6,2025-05-09T16:49:59.355Z,2025-05-09T16:50:02Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5712320565,213,5.87,5712320555,155,,5712320561,141,12.5,5712320563,212,32.6,5712320559,140,38.9,5712320567,1,,5712320557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045181,161,1,1,18,19,a9vw7ikerpr4cuweeeka5aneg,0,38.9,12.5,2025-05-09T16:50:02.466Z,2025-05-09T16:50:03Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5712320619,212,13.3,5712320613,56,Back,5712320621,213,1.30,5712320617,141,31.3,5712320615,140,42.3,5712320611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045209,196,1,1,18,21,dbl7ir1qugqz8nvp1vzn8im50,1,54.7,67.0,2025-05-09T16:50:04.086Z,2025-05-09T16:50:07Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5712320765,141,70.3,5712320761,56,Center,5712320769,213,0.18,5712320763,140,66.2,5712320759,3,,5712320767,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045217,197,50,1,18,25,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,70.2,2025-05-09T16:50:07.581Z,2025-05-09T18:42:45Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712320889,233,162,5712320801,286,,5712320799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045221,162,7,1,18,25,a9vw7ikerpr4cuweeeka5aneg,1,36.0,29.8,2025-05-09T16:50:07.582Z,2025-05-09T18:42:44Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712320867,233,197,5712320825,285,,5712320823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045239,163,1,1,18,26,a9vw7ikerpr4cuweeeka5aneg,0,37.6,25.0,2025-05-09T16:50:09.043Z,2025-05-09T16:50:10Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712320925,56,Back,5712320929,141,40.0,5712320933,213,1.96,5712320931,212,11.0,5712320927,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045235,198,61,1,18,27,dbl7ir1qugqz8nvp1vzn8im50,1,68.4,74.1,2025-05-09T16:50:10.323Z,2025-05-09T16:50:10Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712320911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045271,200,1,1,18,29,dbl7ir1qugqz8nvp1vzn8im50,1,69.4,68.5,2025-05-09T16:50:11.501Z,2025-05-09T16:50:14Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5712321059,141,90.0,5712321063,213,1.64,5712321057,140,68.5,5712321055,56,Left,5712321061,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045277,201,1,1,18,32,dbl7ir1qugqz8nvp1vzn8im50,1,67.5,89.7,2025-05-09T16:50:14.709Z,2025-05-09T16:50:16Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712321115,141,77.6,5712321111,56,Center,5712321119,213,4.25,5712321113,140,63.6,5712321117,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045289,202,1,1,18,33,dbl7ir1qugqz8nvp1vzn8im50,1,63.6,77.6,2025-05-09T16:50:16.429Z,2025-05-09T16:50:17Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712321171,140,58.4,5712321175,212,11.1,5712321177,213,2.09,5712321173,141,91.8,5712321169,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045317,203,1,1,18,34,dbl7ir1qugqz8nvp1vzn8im50,1,58.4,91.8,2025-05-09T16:50:17.333Z,2025-05-09T16:50:22Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712321289,141,72.1,5712321287,140,35.1,5712321291,212,27.9,5712321285,56,Back,5712321293,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045341,204,1,1,18,39,dbl7ir1qugqz8nvp1vzn8im50,1,41.0,67.2,2025-05-09T16:50:21.781Z,2025-05-09T16:50:24Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712321391,141,69.0,5712321387,56,Center,5712321395,213,0.08,5712321393,212,14.9,5712321389,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045359,205,1,1,18,41,dbl7ir1qugqz8nvp1vzn8im50,1,55.1,69.0,2025-05-09T16:50:23.813Z,2025-05-09T16:50:26Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5712321453,141,76.1,5712321457,213,0.45,5712321449,56,Center,5712321455,212,11.1,5712321451,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045393,206,1,1,18,43,dbl7ir1qugqz8nvp1vzn8im50,1,64.6,76.1,2025-05-09T16:50:25.933Z,2025-05-09T16:50:31Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712321659,213,1.08,5712321653,140,69.7,5712321657,212,11.4,5712321655,141,90.9,5712321651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045373,165,83,1,18,46,a9vw7ikerpr4cuweeeka5aneg,0,26.4,20.4,2025-05-09T16:50:28.571Z,2025-05-09T16:50:34Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712321853,399,1mml4inucvyomv1dcog3c1pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045403,207,1,1,18,48,dbl7ir1qugqz8nvp1vzn8im50,1,68.6,87.8,2025-05-09T16:50:31.237Z,2025-05-09T16:50:32Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712321719,141,91.5,5712321721,212,7.2,5712321717,140,75.0,5712321715,56,Left,5712321723,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045421,208,1,1,18,49,dbl7ir1qugqz8nvp1vzn8im50,1,75.0,91.5,2025-05-09T16:50:32.341Z,2025-05-09T16:50:34Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712321833,141,76.9,5712321837,213,4.51,5712321829,56,Center,5712321835,212,10.1,5712321831,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045431,209,1,1,18,51,dbl7ir1qugqz8nvp1vzn8im50,1,73.1,76.9,2025-05-09T16:50:34.366Z,2025-05-09T16:50:35Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5712321887,212,20.7,5712321881,56,Left,5712321889,213,0.51,5712321883,140,90.3,5712321885,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045435,210,1,1,18,53,dbl7ir1qugqz8nvp1vzn8im50,0,90.3,91.7,2025-05-09T16:50:35.605Z,2025-05-09T17:29:43Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712321901,140,90.4,5712321907,213,4.72,5712321905,212,21.4,5712321903,141,60.3,5712321899,56,Center,5712321895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045453,166,12,1,18,55,a9vw7ikerpr4cuweeeka5aneg,1,9.3,37.0,2025-05-09T16:50:37.628Z,2025-05-09T16:50:39Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712322027,212,22.1,5712322021,56,Back,5712322029,213,0.62,5712322023,140,26.5,5712322025,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045477,168,1,1,18,57,a9vw7ikerpr4cuweeeka5aneg,0,26.2,54.3,2025-05-09T16:50:39.916Z,2025-05-09T16:50:41Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5712322159,1,,5712322153,141,14.0,5712322157,213,4.15,5712322149,56,Back,5712322155,212,32.4,5712322151,140,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045503,212,1,1,19,1,dbl7ir1qugqz8nvp1vzn8im50,0,87.0,71.7,2025-05-09T16:50:44.286Z,2025-05-09T16:50:45Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712322273,213,4.99,5712322269,141,56.6,5712322265,56,Center,5712322263,155,,5712322267,140,89.8,5712322271,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045515,169,12,1,19,2,a9vw7ikerpr4cuweeeka5aneg,1,7.0,48.7,2025-05-09T16:50:45.356Z,2025-05-09T16:50:46Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5712322311,56,Back,5712322329,15,,5712322315,141,30.3,5712322317,212,12.7,5712322313,140,9.3,5712322319,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045531,170,12,1,19,6,a9vw7ikerpr4cuweeeka5aneg,1,9.3,30.0,2025-05-09T16:50:48.652Z,2025-05-09T16:50:50Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712322407,141,17.4,5712322411,213,4.74,5712322409,212,8.6,5712322403,56,Back,5712322405,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045529,213,61,1,19,7,dbl7ir1qugqz8nvp1vzn8im50,1,89.1,72.7,2025-05-09T16:50:49.565Z,2025-05-09T16:50:49Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712322397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045621,171,5,1,19,7,a9vw7ikerpr4cuweeeka5aneg,1,13.1,-1.6,2025-05-09T16:50:49.820Z,2025-05-09T18:45:20Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5712322883,233,214,5712322869,347,,5712322867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045545,214,5,1,19,7,dbl7ir1qugqz8nvp1vzn8im50,0,86.9,101.6,2025-05-09T16:50:49.820Z,2025-05-09T18:45:21Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712322459,347,,5712322457,56,Left,5712322899,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045635,172,1,1,19,22,a9vw7ikerpr4cuweeeka5aneg,1,17.9,0.0,2025-05-09T16:51:05.164Z,2025-05-09T16:51:07Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712322933,141,13.8,5712322937,213,1.68,5712322935,212,10.8,5712322929,56,Back,5712322931,140,16.8,5712322927,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045653,173,1,1,19,24,a9vw7ikerpr4cuweeeka5aneg,1,13.0,12.8,2025-05-09T16:51:06.668Z,2025-05-09T16:51:08Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712323037,212,8.8,5712323031,56,Back,5712323039,213,5.83,5712323033,140,20.5,5712323035,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045655,174,1,1,19,25,a9vw7ikerpr4cuweeeka5aneg,0,20.5,7.0,2025-05-09T16:51:08.355Z,2025-05-09T16:51:09Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5712323051,141,12.3,5712323047,56,Back,5712323053,212,7.2,5712323055,213,0.53,5712323049,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045657,215,61,1,19,26,dbl7ir1qugqz8nvp1vzn8im50,1,65.9,89.7,2025-05-09T16:51:09.333Z,2025-05-09T16:51:09Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712323057,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045713,175,1,1,19,29,a9vw7ikerpr4cuweeeka5aneg,1,28.8,21.6,2025-05-09T16:51:11.516Z,2025-05-09T16:51:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5712323371,141,73.2,5712323375,213,1.57,5712323377,1,,5712323367,56,Back,5712323373,212,35.1,5712323369,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045747,176,1,1,19,36,a9vw7ikerpr4cuweeeka5aneg,1,62.9,82.3,2025-05-09T16:51:19.164Z,2025-05-09T16:51:23Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712323531,212,14.7,5712323527,140,50.6,5712323529,141,72.0,5712323525,56,Center,5712323533,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045759,177,1,1,19,41,a9vw7ikerpr4cuweeeka5aneg,1,56.3,67.5,2025-05-09T16:51:23.516Z,2025-05-09T16:51:25Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5712323581,56,Left,5712323587,212,17.2,5712323589,213,1.29,5712323585,141,91.8,5712323583,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045777,178,1,1,19,42,a9vw7ikerpr4cuweeeka5aneg,0,60.9,91.8,2025-05-09T16:51:24.900Z,2025-05-09T16:51:26Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712323665,56,Back,5712323669,141,100.0,5712323673,213,2.76,5712323667,140,44.5,5712323671,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045783,179,5,1,19,44,a9vw7ikerpr4cuweeeka5aneg,0,43.1,102.0,2025-05-09T16:51:26.676Z,2025-05-09T18:45:22Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5712323905,233,216,5712323703,56,Back,5712323705,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045821,216,5,1,19,44,dbl7ir1qugqz8nvp1vzn8im50,1,56.9,-2.0,2025-05-09T16:51:26.676Z,2025-05-09T18:45:21Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5712323873,56,Right,5712323875,347,,5712323899,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045859,217,1,1,19,54,dbl7ir1qugqz8nvp1vzn8im50,1,59.4,0.0,2025-05-09T16:51:37.269Z,2025-05-09T16:51:43Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5712324057,56,Back,5712324073,1,,5712324059,140,37.1,5712324069,213,2.73,5712324061,141,12.9,5712324055,107,,5712324065,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045891,218,1,1,20,0,dbl7ir1qugqz8nvp1vzn8im50,1,36.1,27.9,2025-05-09T16:51:43.222Z,2025-05-09T16:51:49Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712324249,212,20.0,5712324243,56,Back,5712324245,140,32.1,5712324247,141,56.7,5712324251,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045901,219,1,1,20,6,dbl7ir1qugqz8nvp1vzn8im50,1,41.4,65.1,2025-05-09T16:51:48.918Z,2025-05-09T16:51:52Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712324329,141,88.6,5712324327,140,51.3,5712324331,212,19.1,5712324333,213,0.99,5712324325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045913,220,1,1,20,9,dbl7ir1qugqz8nvp1vzn8im50,1,51.3,88.6,2025-05-09T16:51:51.886Z,2025-05-09T16:51:55Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5712324399,56,Back,5712324407,213,3.88,5712324401,140,39.0,5712324405,212,17.4,5712324403,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045935,221,1,1,20,12,dbl7ir1qugqz8nvp1vzn8im50,1,38.2,68.5,2025-05-09T16:51:54.830Z,2025-05-09T16:51:58Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5712324511,141,39.8,5712324507,56,Back,5712324509,140,38.2,5712324519,213,4.71,5712324513,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045991,222,1,1,20,15,dbl7ir1qugqz8nvp1vzn8im50,1,45.0,38.9,2025-05-09T16:51:58.262Z,2025-05-09T16:52:04Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5712324805,213,5.13,5712324803,212,19.8,5712324799,140,52.7,5712324797,56,Right,5712324801,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812045977,180,83,1,20,20,a9vw7ikerpr4cuweeeka5aneg,0,26.1,93.8,2025-05-09T16:52:02.781Z,2025-05-09T16:52:05Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5712324829,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
