id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2781686617,123,1,1,14,21,f1h34qp5zbfl489q8vnkhiq9s,1,8.5,47.3,2025-02-28T17:44:25.898Z,2025-02-28T17:44:30Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545365421,141,54.6,5545365427,1,,5545365415,157,,5545365423,212,56.4,5545365419,140,62.0,5545365417,56,Center,5545365425,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686621,124,61,1,14,25,f1h34qp5zbfl489q8vnkhiq9s,1,63.0,50.7,2025-02-28T17:44:30.027Z,2025-02-28T17:44:30Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545365431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686637,125,1,1,14,26,f1h34qp5zbfl489q8vnkhiq9s,1,63.8,50.7,2025-02-28T17:44:31.402Z,2025-02-28T17:44:32Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545365519,212,4.3,5545365513,56,Center,5545365521,213,1.62,5545365515,140,63.6,5545365511,3,,5545365517,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686647,126,1,1,14,27,f1h34qp5zbfl489q8vnkhiq9s,1,63.6,57.0,2025-02-28T17:44:32.418Z,2025-02-28T17:44:33Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545365555,213,5.23,5545365553,212,7.8,5545365545,155,,5545365551,141,47.0,5545365549,140,67.3,5545365547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688865,188,44,1,14,28,f1h34qp5zbfl489q8vnkhiq9s,1,66.2,52.6,2025-02-28T17:44:33.134Z,2025-02-28T17:50:23Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545377479,286,,5545377485,233,212,5545377477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688697,212,44,1,14,28,8cfkisxf1fkxdqtt6tx1tup48,0,33.8,47.4,2025-02-28T17:44:33.135Z,2025-02-28T17:50:23Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545377511,233,188,5545376567,56,Back,5545376569,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686651,127,1,1,14,28,f1h34qp5zbfl489q8vnkhiq9s,0,67.3,47.0,2025-02-28T17:44:33.322Z,2025-02-28T17:50:25Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545365585,212,4.3,5545365577,3,,5545365579,56,Center,5545365583,141,53.0,5545365581,140,68.6,5545365587,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686661,169,1,1,14,29,8cfkisxf1fkxdqtt6tx1tup48,0,21.1,35.5,2025-02-28T17:44:34.618Z,2025-02-28T17:44:34Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545365625,141,45.2,5545365623,140,27.8,5545365619,157,,5545365627,212,9.6,5545365621,56,Back,5545365629,213,0.75,5545365631,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686667,128,61,1,14,30,f1h34qp5zbfl489q8vnkhiq9s,1,68.6,53.3,2025-02-28T17:44:35.066Z,2025-02-28T17:50:30Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545365643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686711,170,12,1,14,32,8cfkisxf1fkxdqtt6tx1tup48,1,23.1,38.8,2025-02-28T17:44:37.250Z,2025-02-28T18:26:48Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545365885,140,32.8,5545365887,141,58.2,5545365891,213,0.91,5545365889,212,16.7,5545365883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686715,171,4,1,14,35,8cfkisxf1fkxdqtt6tx1tup48,1,30.8,57.4,2025-02-28T17:44:40.473Z,2025-02-28T18:10:56Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5545365945,233,129,5545365921,56,Back,5545365927,285,,5545416345,294,,5545365919,13,,5545365923,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686705,129,4,1,14,35,f1h34qp5zbfl489q8vnkhiq9s,0,69.2,42.6,2025-02-28T17:44:40.474Z,2025-02-28T18:10:52Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545365981,233,171,5545365877,286,,5545365871,56,Center,5545416169,294,,5545365873,152,,5545365869,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686761,172,1,1,14,43,8cfkisxf1fkxdqtt6tx1tup48,1,30.2,57.0,2025-02-28T17:44:48.434Z,2025-02-28T17:44:50Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545366227,56,Back,5545366237,213,4.55,5545366229,140,28.6,5545366225,152,,5545366233,141,41.9,5545366223,5,,5545366235,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686779,173,1,1,14,46,8cfkisxf1fkxdqtt6tx1tup48,1,23.2,27.6,2025-02-28T17:44:51.010Z,2025-02-28T17:44:52Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545366351,212,20.3,5545366349,141,10.6,5545366347,140,39.1,5545366353,213,5.68,5545366345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686843,174,1,1,14,47,8cfkisxf1fkxdqtt6tx1tup48,1,39.2,10.3,2025-02-28T17:44:52.522Z,2025-02-28T17:45:00Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545366641,141,27.4,5545366647,213,2.38,5545366639,140,27.7,5545366643,212,16.8,5545366637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686867,175,1,1,14,55,8cfkisxf1fkxdqtt6tx1tup48,1,40.4,29.7,2025-02-28T17:45:00.418Z,2025-02-28T17:45:04Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545366777,213,2.02,5545366771,140,32.4,5545366769,56,Back,5545366775,212,19.2,5545366773,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686895,176,1,1,14,59,8cfkisxf1fkxdqtt6tx1tup48,1,32.3,54.9,2025-02-28T17:45:03.889Z,2025-02-28T17:45:08Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545366941,213,3.84,5545366939,212,24.3,5545366937,141,31.8,5545366933,56,Back,5545366935,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686911,177,1,1,15,3,8cfkisxf1fkxdqtt6tx1tup48,0,14.6,31.8,2025-02-28T17:45:08.706Z,2025-02-28T17:45:09Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545367025,157,,5545367033,212,37.3,5545367035,213,0.34,5545367027,56,Back,5545367029,140,48.1,5545367031,141,50.0,5545367037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686949,131,1,1,15,5,f1h34qp5zbfl489q8vnkhiq9s,1,57.4,53.9,2025-02-28T17:45:10.682Z,2025-02-28T17:45:13Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545367213,3,,5545367215,56,Center,5545367227,213,0.10,5545367223,212,21.6,5545367219,141,57.0,5545367217,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686953,132,61,1,15,7,f1h34qp5zbfl489q8vnkhiq9s,0,77.9,55.8,2025-02-28T17:45:12.242Z,2025-02-28T18:25:34Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545367253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686951,178,1,1,15,8,8cfkisxf1fkxdqtt6tx1tup48,0,24.0,27.9,2025-02-28T17:45:13.057Z,2025-02-28T17:45:13Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545367241,212,14.0,5545367239,141,34.2,5545367237,140,36.7,5545367233,157,,5545367245,1,,5545367243,213,0.31,5545367235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781686991,134,1,1,15,11,f1h34qp5zbfl489q8vnkhiq9s,1,73.8,56.0,2025-02-28T17:45:15.821Z,2025-02-28T17:45:17Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545367437,212,11.1,5545367435,141,72.3,5545367429,140,73.2,5545367439,213,1.63,5545367425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687001,135,1,1,15,12,f1h34qp5zbfl489q8vnkhiq9s,1,73.9,73.0,2025-02-28T17:45:17.674Z,2025-02-28T17:45:18Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545367465,141,80.9,5545367461,140,75.1,5545367471,213,1.34,5545367469,212,5.5,5545367457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687043,136,1,1,15,13,f1h34qp5zbfl489q8vnkhiq9s,1,75.8,82.9,2025-02-28T17:45:18.530Z,2025-02-28T17:45:25Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545367657,140,96.2,5545367663,213,0.15,5545367655,56,Left,5545367661,212,21.7,5545367659,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687031,179,83,1,15,18,8cfkisxf1fkxdqtt6tx1tup48,0,7.4,6.7,2025-02-28T17:45:23.594Z,2025-02-28T17:45:28Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545367753,399,9n2nm6smh0txgv2482qbwhixg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687063,137,1,1,15,20,f1h34qp5zbfl489q8vnkhiq9s,1,93.7,88.7,2025-02-28T17:45:25.162Z,2025-02-28T17:45:27Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545367735,56,Left,5545367743,213,3.02,5545367737,140,76.4,5545367739,141,92.0,5545367741,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687095,138,1,1,15,23,f1h34qp5zbfl489q8vnkhiq9s,1,76.2,92.0,2025-02-28T17:45:28.185Z,2025-02-28T17:45:31Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545367887,212,10.0,5545367881,56,Left,5545367885,141,94.7,5545367891,213,0.18,5545367883,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687103,139,1,1,15,26,f1h34qp5zbfl489q8vnkhiq9s,1,86.7,94.4,2025-02-28T17:45:31.435Z,2025-02-28T17:45:33Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545367967,213,3.17,5545367961,140,74.8,5545367959,56,Left,5545367963,141,93.9,5545367965,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687121,140,1,1,15,28,f1h34qp5zbfl489q8vnkhiq9s,1,75.4,90.9,2025-02-28T17:45:33.466Z,2025-02-28T17:45:36Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5545368079,212,17.9,5545368073,56,Center,5545368081,213,4.18,5545368077,141,68.2,5545368075,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687129,141,1,1,15,31,f1h34qp5zbfl489q8vnkhiq9s,1,67.0,68.4,2025-02-28T17:45:36.266Z,2025-02-28T17:45:37Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545368141,212,8.9,5545368139,141,69.1,5545368137,140,75.5,5545368135,56,Center,5545368143,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687141,142,1,1,15,32,f1h34qp5zbfl489q8vnkhiq9s,1,75.8,70.2,2025-02-28T17:45:37.690Z,2025-02-28T17:45:39Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545368225,212,13.1,5545368217,140,80.5,5545368215,56,Left,5545368221,141,88.0,5545368227,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687147,143,1,1,15,34,f1h34qp5zbfl489q8vnkhiq9s,0,80.5,88.0,2025-02-28T17:45:39.594Z,2025-02-28T17:45:41Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545368311,286,,5545368249,140,84.3,5545368251,141,90.2,5545368307,233,180,5545368247,56,Left,5545368305,236,,5545368255,213,0.36,5545368253,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687157,180,74,1,15,34,8cfkisxf1fkxdqtt6tx1tup48,1,17.6,3.1,2025-02-28T17:45:39.595Z,2025-02-28T19:33:08Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545368325,233,143,5545368297,56,Back,5545368299,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687179,144,3,1,15,38,f1h34qp5zbfl489q8vnkhiq9s,1,86.1,94.6,2025-02-28T17:45:43.747Z,2025-02-28T19:32:35Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545368509,233,181,5545368445,56,Left,5545368447,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687185,181,45,1,15,38,8cfkisxf1fkxdqtt6tx1tup48,0,13.9,5.4,2025-02-28T17:45:43.747Z,2025-02-28T19:32:35Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5545368537,233,144,5545368477,285,,5545368475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687205,145,1,1,15,40,f1h34qp5zbfl489q8vnkhiq9s,0,86.2,90.0,2025-02-28T17:45:44.930Z,2025-02-28T18:25:11Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545368569,213,3.50,5545368563,140,76.0,5545368565,141,84.1,5545368567,212,11.4,5545368561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687209,146,83,1,15,42,f1h34qp5zbfl489q8vnkhiq9s,0,76.0,84.1,2025-02-28T17:45:47.027Z,2025-02-28T18:25:09Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545425123,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687207,182,43,1,15,42,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-02-28T17:45:47.121Z,2025-02-28T17:46:54Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545368573,56,Back,5545368893,285,0,5545370951,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687229,183,61,1,15,44,8cfkisxf1fkxdqtt6tx1tup48,0,25.3,3.1,2025-02-28T17:45:48.993Z,2025-02-28T18:14:38Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545368701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687231,147,43,1,15,44,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-02-28T17:45:49.027Z,2025-02-28T18:14:49Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545368705,140,80.8,5545368703,56,Left,5545368711,213,5.67,5545425455,144,1,5545368707,141,81.2,5545368709,212,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687247,148,1,1,15,45,f1h34qp5zbfl489q8vnkhiq9s,1,80.8,81.2,2025-02-28T17:45:50.370Z,2025-02-28T17:46:01Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,1.0,,5545369007,210,13,5545368763,140,74.7,5545368765,141,72.9,5545368769,213,3.86,5545368761,56,Center,5545368767,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687255,149,13,1,15,46,f1h34qp5zbfl489q8vnkhiq9s,1,79.3,67.3,2025-02-28T17:45:51.611Z,2025-02-28T19:54:48Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545369025,103,16.7,5545369009,73,,5545369035,230,98.1,5545369021,102,60.5,5545368807,22,,5545369013,55,148,5545368811,56,Center,5545369011,29,,5545368809,18,5545368929,20,5545369027,215,5545369037,231,,,52.2,,,,,,,,,,,,,,,,,,,,,
2781687265,150,5,1,15,47,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,65.0,2025-02-28T17:45:52.345Z,2025-02-28T19:57:06Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545368871,346,,5545369059,233,184,5545368869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687251,184,5,1,15,47,8cfkisxf1fkxdqtt6tx1tup48,1,-1.2,35.0,2025-02-28T17:45:52.345Z,2025-02-28T19:57:06Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545369047,233,150,5545369041,346,,5545368781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687459,185,1,1,16,20,8cfkisxf1fkxdqtt6tx1tup48,0,5.1,43.6,2025-02-28T17:46:25.369Z,2025-02-28T17:46:36Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545369813,140,26.6,5545369821,213,6.03,5545369815,141,34.9,5545370227,237,,5545369819,212,23.3,5545369809,124,,5545369811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687475,151,8,1,16,22,f1h34qp5zbfl489q8vnkhiq9s,1,65.5,57.5,2025-02-28T17:46:27.308Z,2025-02-28T17:46:39Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545369899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687511,153,15,1,16,25,f1h34qp5zbfl489q8vnkhiq9s,1,81.5,47.7,2025-02-28T17:46:30.699Z,2025-02-28T19:55:34Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545370375,20,,5545370503,458,,5545370507,147,49.8,5545370511,233,186,5545370071,18,,5545370497,102,50.4,5545370505,146,95.6,5545370073,56,Center,5545370495,78,5545370501,215,5545370499,103,5545370069,22,,,,,,,,,,9.5,,,,,,,,,,,,,,
2781687515,186,10,1,16,26,8cfkisxf1fkxdqtt6tx1tup48,1,4.8,47.9,2025-02-28T17:46:30.799Z,2025-02-28T17:46:45Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545370091,178,,5545370527,233,153,5545370093,182,,5545370095,56,Back,5545370089,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687525,154,6,1,16,28,f1h34qp5zbfl489q8vnkhiq9s,1,100.0,40.6,2025-02-28T17:46:33.483Z,2025-02-28T17:46:38Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5545370203,233,187,5545370187,56,Center,5545370189,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687531,187,6,1,16,28,8cfkisxf1fkxdqtt6tx1tup48,0,0.0,59.4,2025-02-28T17:46:33.483Z,2025-02-28T19:32:29Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5545370177,73,,5545370219,233,154,5545370175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687815,155,1,1,17,5,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2025-02-28T17:47:09.796Z,2025-02-28T17:47:12Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545371739,140,90.6,5545371747,1,,5545371741,141,50.6,5545371737,56,Center,5545371731,6,,5545371729,2,,5545371733,155,,5545371745,213,1.84,5545371743,212,5545371735,224,,,,,35.3,,,,,,,,,,,,,,,,,,,,,,,
2781687825,188,12,1,17,7,8cfkisxf1fkxdqtt6tx1tup48,1,5.1,52.2,2025-02-28T17:47:12.640Z,2025-02-28T17:47:19Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5545371773,56,Back,5545371781,213,0.93,5545371775,140,24.4,5545371779,212,34.0,5545371799,15,,5545371777,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687877,156,1,1,17,14,f1h34qp5zbfl489q8vnkhiq9s,0,78.7,18.9,2025-02-28T17:47:19.204Z,2025-02-28T17:47:21Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5545372063,2,,5545372073,212,27.0,5545372075,213,0.82,5545372065,155,,5545372069,140,96.3,5545372067,56,Center,5545372071,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687881,190,12,1,17,17,8cfkisxf1fkxdqtt6tx1tup48,1,9.7,44.3,2025-02-28T17:47:22.144Z,2025-02-28T17:47:25Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5545372103,213,0.95,5545372095,56,Back,5545372105,15,,5545372099,141,49.3,5545372101,212,4.2,5545372097,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701447,426,83,1,17,18,f1h34qp5zbfl489q8vnkhiq9s,0,78.1,51.8,2025-02-28T17:47:22.793Z,2025-02-28T18:24:28Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545443025,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687903,191,50,1,17,19,8cfkisxf1fkxdqtt6tx1tup48,1,16.0,47.2,2025-02-28T17:47:24.515Z,2025-02-28T19:55:10Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545445683,233,157,5545372181,56,Back,5545372183,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687901,157,7,1,17,19,f1h34qp5zbfl489q8vnkhiq9s,0,84.0,52.8,2025-02-28T17:47:24.516Z,2025-02-28T18:26:01Z,6m4anciafmzc24s44xszymbc9,P. Bjur,,,5545372175,286,,5545445689,233,191,5545372173,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701969,439,61,1,17,20,8cfkisxf1fkxdqtt6tx1tup48,1,15.0,48.7,2025-02-28T17:47:24.793Z,2025-02-28T18:26:07Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5545445841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687929,193,1,1,17,22,8cfkisxf1fkxdqtt6tx1tup48,1,19.8,49.7,2025-02-28T17:47:27.320Z,2025-02-28T17:47:30Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5545372353,141,77.2,5545372355,212,29.2,5545372349,56,Back,5545372357,213,0.70,5545372351,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687931,194,1,1,17,25,8cfkisxf1fkxdqtt6tx1tup48,0,52.1,73.2,2025-02-28T17:47:30.592Z,2025-02-28T17:47:31Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5545372363,140,56.9,5545372369,213,5.84,5545372367,212,5.6,5545372361,56,Center,5545372365,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687935,158,61,1,17,27,f1h34qp5zbfl489q8vnkhiq9s,1,42.4,28.5,2025-02-28T17:47:31.806Z,2025-02-28T17:47:31Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545372381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687941,159,61,1,17,29,f1h34qp5zbfl489q8vnkhiq9s,1,40.6,29.4,2025-02-28T17:47:33.923Z,2025-02-28T18:24:37Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5545372407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781687987,161,1,1,17,30,f1h34qp5zbfl489q8vnkhiq9s,1,32.5,23.9,2025-02-28T17:47:35.586Z,2025-02-28T17:47:40Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5545372615,140,13.6,5545372621,213,2.63,5545372617,141,40.4,5545372619,212,22.8,5545372613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688019,162,1,1,17,35,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,39.8,2025-02-28T17:47:40.211Z,2025-02-28T17:47:44Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5545372787,140,20.3,5545372793,213,1.10,5545372785,56,Back,5545372791,212,15.6,5545372789,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688033,163,1,1,17,39,f1h34qp5zbfl489q8vnkhiq9s,1,20.3,60.2,2025-02-28T17:47:44.403Z,2025-02-28T17:47:48Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5545372879,56,Back,5545372883,141,52.8,5545372885,212,8.6,5545372887,213,5.66,5545372881,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781688053,164,1,1,17,43,f1h34qp5zbfl489q8vnkhiq9s,1,34.0,49.1,2025-02-28T17:47:48.139Z,2025-02-28T17:47:53Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5545373029,213,5.05,5545373021,141,9.5,5545373015,140,42.9,5545373011,56,Back,5545373025,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
