id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2707213367,227,3,1,24,24,b2vft81kyjurzbmekvgrqwr64,0,74.4,90.0,2024-08-10T12:24:29.648Z,2024-08-10T12:24:37Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138959939,286,,5138959937,56,Left,5138960001,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213377,270,7,1,24,24,bd4qakf7j0wwie8wke9km7uj8,1,25.6,10.0,2024-08-10T12:24:29.649Z,2024-08-10T12:24:35Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138959995,233,227,5138959977,56,Back,5138959975,167,,5138959979,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213423,228,5,1,24,25,b2vft81kyjurzbmekvgrqwr64,1,71.3,101.4,2024-08-10T12:24:31.080Z,2024-08-10T14:07:12Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138960263,233,271,5138960259,56,Left,5138960261,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213405,271,5,1,24,25,bd4qakf7j0wwie8wke9km7uj8,0,28.7,-1.4,2024-08-10T12:24:31.080Z,2024-08-10T14:07:13Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138960145,56,Back,5138960147,347,,5138960273,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213435,229,1,1,24,37,b2vft81kyjurzbmekvgrqwr64,1,73.8,100.0,2024-08-10T12:24:43.127Z,2024-08-10T12:24:47Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138960361,212,21.3,5138960357,140,82.3,5138960355,56,Center,5138960359,141,73.2,5138960363,213,5.15,5138960353,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213441,230,61,1,24,41,b2vft81kyjurzbmekvgrqwr64,1,86.5,84.7,2024-08-10T12:24:46.962Z,2024-08-10T14:51:01Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5138960391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213451,231,3,1,24,43,b2vft81kyjurzbmekvgrqwr64,0,87.0,85.5,2024-08-10T12:24:48.430Z,2024-08-10T14:02:14Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138960441,286,,5138960569,233,272,5138960439,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213465,272,7,1,24,43,bd4qakf7j0wwie8wke9km7uj8,1,13.0,14.5,2024-08-10T12:24:48.431Z,2024-08-10T14:02:13Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5138960527,56,Back,5138960545,233,231,5138960529,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215451,301,61,1,24,44,bd4qakf7j0wwie8wke9km7uj8,1,14.0,13.7,2024-08-10T12:24:49.473Z,2024-08-10T12:29:28Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138970533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213477,273,1,1,24,46,bd4qakf7j0wwie8wke9km7uj8,0,15.9,14.6,2024-08-10T12:24:52.200Z,2024-08-10T12:29:19Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138960593,141,13.4,5138960621,286,,5138960615,236,,5138960617,233,232,5138960589,56,Back,5138960595,212,1.2,5138960597,213,5.51,5138960591,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213471,232,74,1,24,46,b2vft81kyjurzbmekvgrqwr64,1,87.0,85.7,2024-08-10T12:24:52.201Z,2024-08-10T12:24:55Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138960563,285,,5138960625,233,273,5138960561,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213499,233,1,1,24,49,b2vft81kyjurzbmekvgrqwr64,0,89.4,85.7,2024-08-10T12:24:54.529Z,2024-08-10T12:24:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138960713,213,4.99,5138960701,2,,5138960707,140,100.0,5138960705,56,Center,5138960709,141,22.4,5138960715,1,,5138960711,212,44.7,5138960703,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213503,234,5,1,24,52,b2vft81kyjurzbmekvgrqwr64,0,100.8,25.1,2024-08-10T12:24:57.671Z,2024-08-10T14:07:13Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138960831,233,274,5138960731,346,,5138960729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213513,274,5,1,24,52,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,74.9,2024-08-10T12:24:57.671Z,2024-08-10T14:07:13Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138960821,233,234,5138960801,56,Back,5138960803,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213727,276,1,1,25,22,bd4qakf7j0wwie8wke9km7uj8,0,4.4,57.9,2024-08-10T12:25:28.207Z,2024-08-10T12:25:31Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5138961959,124,,5138961973,74,,5138961963,140,59.2,5138961965,141,86.5,5138961969,213,0.33,5138961971,1,,5138961967,212,60.7,5138961961,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213755,235,1,1,25,27,b2vft81kyjurzbmekvgrqwr64,0,41.4,32.2,2024-08-10T12:25:32.623Z,2024-08-10T14:51:13Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138962075,56,Right,5138962079,141,0.0,5138962085,1,,5138962077,140,82.8,5138962081,212,49.3,5138962073,3,,5138962083,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213761,236,5,1,25,28,b2vft81kyjurzbmekvgrqwr64,0,76.5,-2.0,2024-08-10T12:25:34.031Z,2024-08-10T14:07:14Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138962099,56,Right,5138962101,347,,5138962589,233,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213843,277,5,1,25,28,bd4qakf7j0wwie8wke9km7uj8,1,23.5,102.0,2024-08-10T12:25:34.031Z,2024-08-10T14:07:14Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5138962581,56,Back,5138962585,233,236,5138962583,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213865,278,1,1,25,39,bd4qakf7j0wwie8wke9km7uj8,0,35.6,100.0,2024-08-10T12:25:45.318Z,2024-08-10T12:25:48Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138962683,107,,5138962691,212,36.1,5138962695,1,,5138962685,56,Left,5138962689,141,92.6,5138962687,140,69.5,5138962693,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213875,237,1,1,25,43,b2vft81kyjurzbmekvgrqwr64,0,31.9,20.0,2024-08-10T12:25:49.303Z,2024-08-10T12:25:49Z,lu9bber07etravimh00k745x,J. Bøge,,,5138962739,213,0.01,5138962735,141,20.3,5138962741,1,,5138962737,212,14.2,5138962731,56,Back,5138962733,140,45.4,5138962729,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213953,279,1,1,25,53,bd4qakf7j0wwie8wke9km7uj8,1,80.2,92.4,2024-08-10T12:25:58.742Z,2024-08-10T12:56:26Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5138963071,140,85.7,5138963077,213,0.23,5138963073,141,94.4,5138963075,212,5.9,5138963069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214001,280,1,1,25,55,bd4qakf7j0wwie8wke9km7uj8,1,90.7,96.0,2024-08-10T12:26:00.926Z,2024-08-10T12:26:05Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138963281,212,37.2,5138963271,2,,5138963277,140,89.8,5138963285,1,,5138963279,141,41.3,5138963275,56,Center,5138963283,213,4.69,5138963273,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214009,281,44,1,25,58,bd4qakf7j0wwie8wke9km7uj8,1,87.9,44.9,2024-08-10T12:26:04.239Z,2024-08-10T14:02:30Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138963301,286,,5138963521,233,238,5138963299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707213999,238,44,1,25,58,b2vft81kyjurzbmekvgrqwr64,0,12.1,55.1,2024-08-10T12:26:04.240Z,2024-08-10T14:02:31Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138963267,285,,5138963539,233,281,5138963265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214013,282,1,1,25,59,bd4qakf7j0wwie8wke9km7uj8,0,90.4,39.4,2024-08-10T12:26:04.725Z,2024-08-10T13:00:28Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138963323,141,40.1,5138963325,212,0.5,5138963317,3,,5138963319,56,Center,5138963327,213,1.57,5138963321,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214075,240,61,1,25,59,b2vft81kyjurzbmekvgrqwr64,1,16.3,73.8,2024-08-10T12:26:05.320Z,2024-08-10T12:26:22Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138963603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214061,239,12,1,26,1,b2vft81kyjurzbmekvgrqwr64,1,13.5,54.9,2024-08-10T12:26:06.728Z,2024-08-10T12:26:11Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138963493,213,0.35,5138963487,140,54.6,5138963491,212,45.9,5138963489,141,78.1,5138963485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214147,283,5,1,26,4,bd4qakf7j0wwie8wke9km7uj8,1,43.8,-1.0,2024-08-10T12:26:09.326Z,2024-08-10T14:07:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138963937,56,Back,5139054885,233,385,5138963939,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707231385,385,5,1,26,4,b2vft81kyjurzbmekvgrqwr64,0,56.2,101.0,2024-08-10T12:26:09.326Z,2024-08-10T14:07:15Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5139054455,56,Left,5139054717,347,,5139054905,233,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214169,284,1,1,26,19,bd4qakf7j0wwie8wke9km7uj8,1,45.6,0.0,2024-08-10T12:26:24.669Z,2024-08-10T12:26:26Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5138964023,141,22.5,5138964019,56,Center,5138964021,140,76.7,5138964027,213,0.46,5138964029,1,,5138964025,212,36.4,5138964017,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214173,285,1,1,26,20,bd4qakf7j0wwie8wke9km7uj8,1,76.7,22.5,2024-08-10T12:26:26.277Z,2024-08-10T12:26:27Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5138964033,56,Right,5138964041,213,3.59,5138964037,141,19.2,5138964039,212,5.1,5138964035,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214211,286,1,1,26,21,bd4qakf7j0wwie8wke9km7uj8,1,72.4,20.4,2024-08-10T12:26:27.077Z,2024-08-10T12:26:32Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138964241,212,37.4,5138964237,140,73.8,5138964239,141,75.4,5138964245,1,,5138964235,56,Center,5138964243,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214221,287,1,1,26,27,bd4qakf7j0wwie8wke9km7uj8,1,73.7,52.8,2024-08-10T12:26:32.556Z,2024-08-10T12:26:33Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138964315,212,6.1,5138964313,141,44.6,5138964309,56,Center,5138964317,213,5.14,5138964311,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214237,288,1,1,26,27,bd4qakf7j0wwie8wke9km7uj8,1,76.1,44.6,2024-08-10T12:26:33.292Z,2024-08-10T12:26:36Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5138964405,140,68.2,5138964403,56,Center,5138964409,212,15.7,5138964411,213,2.13,5138964407,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214269,289,1,1,26,30,bd4qakf7j0wwie8wke9km7uj8,1,70.5,64.3,2024-08-10T12:26:36.133Z,2024-08-10T12:26:40Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5138964573,140,78.9,5138964581,1,,5138964571,56,Right,5138964577,212,33.2,5138964579,213,4.98,5138964575,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214279,290,1,1,26,34,bd4qakf7j0wwie8wke9km7uj8,0,75.5,25.6,2024-08-10T12:26:40.085Z,2024-08-10T12:26:41Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138964625,212,3.1,5138964653,286,,5138964621,140,78.2,5138964627,213,0.41,5138964619,56,Center,5138964623,141,27.4,5138964647,236,,5138964649,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214281,241,74,1,26,34,b2vft81kyjurzbmekvgrqwr64,1,31.1,73.6,2024-08-10T12:26:40.086Z,2024-08-10T14:02:24Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5138964659,233,290,5138964633,56,Back,5138964635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214325,243,4,1,26,39,b2vft81kyjurzbmekvgrqwr64,1,33.2,67.8,2024-08-10T12:26:45.131Z,2024-08-10T12:26:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138964933,295,,5138964945,233,291,5138964935,56,Back,5138964937,152,,5138964955,285,,5138964931,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214307,291,4,1,26,39,bd4qakf7j0wwie8wke9km7uj8,0,66.8,32.2,2024-08-10T12:26:45.132Z,2024-08-10T12:26:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138964997,286,,5138964807,295,,5138964953,233,243,5138964809,56,Center,5138964805,13,,5138964811,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214477,244,1,1,27,4,b2vft81kyjurzbmekvgrqwr64,1,44.8,71.5,2024-08-10T12:27:09.767Z,2024-08-10T12:27:11Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138965609,212,32.4,5138965605,140,29.2,5138965613,1,,5138965645,189,,5138965599,5,,5138965601,152,,5138965607,141,30.4,5138965611,213,4.18,5138965603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,
2707214533,245,1,1,27,7,b2vft81kyjurzbmekvgrqwr64,1,33.0,27.6,2024-08-10T12:27:12.439Z,2024-08-10T12:27:17Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138965881,56,Back,5138965887,212,16.3,5138965889,213,1.62,5138965885,141,51.6,5138965883,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214553,246,1,1,27,11,b2vft81kyjurzbmekvgrqwr64,1,38.2,50.6,2024-08-10T12:27:16.911Z,2024-08-10T12:27:19Z,lu9bber07etravimh00k745x,J. Bøge,,,5138965991,141,83.5,5138965995,213,1.67,5138965989,140,36.1,5138965993,212,22.5,5138965987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214583,247,1,1,27,13,b2vft81kyjurzbmekvgrqwr64,1,36.1,83.5,2024-08-10T12:27:18.967Z,2024-08-10T12:27:24Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138966171,56,Back,5138966177,212,29.8,5138966173,140,14.4,5138966175,141,55.2,5138966179,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214599,248,1,1,27,18,b2vft81kyjurzbmekvgrqwr64,1,15.9,46.7,2024-08-10T12:27:24.031Z,2024-08-10T12:27:26Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5138966309,140,26.3,5138966313,212,26.2,5138966307,56,Back,5138966311,141,81.7,5138966315,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214639,249,1,1,27,21,b2vft81kyjurzbmekvgrqwr64,1,25.0,80.6,2024-08-10T12:27:26.567Z,2024-08-10T12:27:33Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138966543,140,22.9,5138966541,56,Back,5138966547,212,24.4,5138966549,213,4.62,5138966545,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214657,250,1,1,27,28,b2vft81kyjurzbmekvgrqwr64,1,38.5,43.4,2024-08-10T12:27:33.800Z,2024-08-10T12:27:36Z,lu9bber07etravimh00k745x,J. Bøge,,,5138966615,141,80.8,5138966619,213,1.88,5138966611,56,Back,5138966617,212,26.7,5138966613,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214675,251,1,1,27,31,b2vft81kyjurzbmekvgrqwr64,1,33.0,77.3,2024-08-10T12:27:36.416Z,2024-08-10T12:27:39Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138966691,212,17.1,5138966693,213,6.17,5138966687,140,49.2,5138966685,56,Back,5138966689,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214685,252,1,1,27,33,b2vft81kyjurzbmekvgrqwr64,1,49.2,74.5,2024-08-10T12:27:39.199Z,2024-08-10T12:27:41Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5138966733,141,74.7,5138966735,212,4.2,5138966737,213,0.03,5138966731,140,53.2,5138966729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214701,253,1,1,27,35,b2vft81kyjurzbmekvgrqwr64,1,53.2,74.7,2024-08-10T12:27:41.192Z,2024-08-10T12:27:42Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138966821,213,2.67,5138966815,140,37.7,5138966819,212,18.3,5138966817,141,86.9,5138966813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214715,254,1,1,27,37,b2vft81kyjurzbmekvgrqwr64,1,37.7,86.9,2024-08-10T12:27:42.407Z,2024-08-10T12:27:44Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5138966891,212,26.0,5138966887,140,58.5,5138966893,213,5.71,5138966889,141,66.1,5138966885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214721,255,1,1,27,38,b2vft81kyjurzbmekvgrqwr64,0,58.5,66.1,2024-08-10T12:27:43.935Z,2024-08-10T12:27:44Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138966927,213,1.83,5138966921,140,56.2,5138966919,56,Left,5138966925,212,9.6,5138966923,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214733,296,1,1,27,40,bd4qakf7j0wwie8wke9km7uj8,0,43.8,8.8,2024-08-10T12:27:45.996Z,2024-08-10T12:27:47Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5138967017,212,10.0,5138967011,56,Right,5138967015,141,13.5,5138967013,140,52.8,5138967019,213,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214737,256,61,1,27,41,b2vft81kyjurzbmekvgrqwr64,1,56.2,79.7,2024-08-10T12:27:47.117Z,2024-08-10T14:51:02Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5138967033,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214771,258,1,1,27,44,b2vft81kyjurzbmekvgrqwr64,1,26.9,69.7,2024-08-10T12:27:49.479Z,2024-08-10T12:27:50Z,lu9bber07etravimh00k745x,J. Bøge,,,5138967179,213,6.26,5138967175,141,69.1,5138967173,140,45.7,5138967177,212,19.7,5138967171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214777,259,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,1,45.7,69.1,2024-08-10T12:27:50.391Z,2024-08-10T12:27:51Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138967211,213,2.72,5138967209,212,21.5,5138967205,140,27.0,5138967203,56,Back,5138967207,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214781,260,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,1,27.0,82.0,2024-08-10T12:27:51.186Z,2024-08-10T12:27:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5138967233,212,12.8,5138967227,56,Back,5138967229,140,23.0,5138967235,213,4.38,5138967231,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214807,261,1,1,27,46,b2vft81kyjurzbmekvgrqwr64,1,23.0,64.2,2024-08-10T12:27:51.727Z,2024-08-10T12:27:55Z,lu9bber07etravimh00k745x,J. Bøge,,,5138967373,140,31.7,5138967375,141,31.3,5138967379,213,5.10,5138967371,56,Back,5138967377,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214829,262,1,1,27,51,b2vft81kyjurzbmekvgrqwr64,1,43.3,20.3,2024-08-10T12:27:56.351Z,2024-08-10T12:27:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138967503,212,20.2,5138967499,140,61.4,5138967501,141,10.3,5138967497,56,Right,5138967505,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214847,263,1,1,27,52,b2vft81kyjurzbmekvgrqwr64,1,69.2,6.5,2024-08-10T12:27:58.314Z,2024-08-10T12:28:01Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5138967615,140,43.7,5138967621,213,2.80,5138967619,212,28.4,5138967617,141,20.6,5138967613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214877,264,1,1,27,55,b2vft81kyjurzbmekvgrqwr64,1,43.2,18.3,2024-08-10T12:28:01.232Z,2024-08-10T12:28:05Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138967777,213,2.11,5138967771,140,32.3,5138967775,212,22.2,5138967773,141,46.3,5138967769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214919,265,1,1,28,0,b2vft81kyjurzbmekvgrqwr64,1,35.7,43.0,2024-08-10T12:28:05.551Z,2024-08-10T12:28:09Z,lu9bber07etravimh00k745x,J. Bøge,,,5138967969,56,Center,5138967975,212,18.2,5138967973,141,57.0,5138967971,140,50.5,5138967977,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214935,266,1,1,28,3,b2vft81kyjurzbmekvgrqwr64,0,45.8,51.0,2024-08-10T12:28:08.976Z,2024-08-10T12:28:10Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5138968057,212,34.0,5138968051,140,67.2,5138968045,155,,5138968061,1,,5138968055,141,13.5,5138968047,56,Right,5138968059,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214961,297,1,1,28,5,bd4qakf7j0wwie8wke9km7uj8,0,24.8,91.8,2024-08-10T12:28:10.989Z,2024-08-10T12:28:12Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138968169,56,Back,5138968173,141,100.0,5138968167,3,,5138968175,212,12.9,5138968177,213,0.56,5138968171,140,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707214967,298,5,1,28,7,bd4qakf7j0wwie8wke9km7uj8,0,38.5,101.7,2024-08-10T12:28:12.399Z,2024-08-10T14:07:16Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5138968203,347,,5139058753,233,386,5138968201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707232173,386,5,1,28,7,b2vft81kyjurzbmekvgrqwr64,1,61.5,-1.7000000000000002,2024-08-10T12:28:12.399Z,2024-08-10T14:07:16Z,,,,,5139058745,233,298,5139058713,347,,5139058711,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707232237,387,1,1,28,14,b2vft81kyjurzbmekvgrqwr64,1,57.1,0.0,2024-08-10T12:28:19.326Z,2024-08-10T12:53:20Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139060177,212,12.7,5139060171,56,Right,5139060169,107,,5139060179,213,1.89,5139060173,140,53.3,5139060175,141,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707233193,389,1,1,28,21,b2vft81kyjurzbmekvgrqwr64,1,54.3,25.2,2024-08-10T12:28:26.326Z,2024-08-10T12:55:13Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5139066801,189,,5139065153,212,16.2,5139065151,141,4.9,5139065149,140,62.4,5139065147,56,Right,5139065155,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215101,267,1,1,28,21,b2vft81kyjurzbmekvgrqwr64,1,69.9,4.7,2024-08-10T12:28:27.272Z,2024-08-10T12:55:20Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5139066905,189,,5139066387,141,6.6,5139066391,213,3.00,5139066389,212,9.3,5139066385,140,61.1,5139066383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707215127,268,1,1,28,22,b2vft81kyjurzbmekvgrqwr64,1,56.3,4.3,2024-08-10T12:28:27.415Z,2024-08-10T12:55:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5138969081,56,Right,5138969087,212,15.4,5138969083,140,67.2,5138969085,141,19.5,5138969089,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
