id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value
2717040563,198,1,1,19,30,ajtb177oqwawkdwbqhldmq6mx,0,32.7,88.6,2024-09-02T17:20:02.423Z,2024-09-02T17:20:03Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192990401,56,Back,5192990403,140,43.8,5192990409,213,0.62,5192990407,212,14.3,5192990405,141,100.0,5192990399,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040565,182,5,1,19,31,b2vft81kyjurzbmekvgrqwr64,1,53.5,-1.1,2024-09-02T17:20:03.028Z,2024-09-02T19:11:00Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5192990413,56,Right,5192990425,233,199,5192990415,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040567,199,5,1,19,31,ajtb177oqwawkdwbqhldmq6mx,0,46.5,101.1,2024-09-02T17:20:03.028Z,2024-09-02T19:13:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192990429,233,182,5192990421,56,Back,5192990423,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040589,183,1,1,19,31,b2vft81kyjurzbmekvgrqwr64,1,45.4,0.0,2024-09-02T17:20:03.035Z,2024-09-02T19:21:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5192990543,56,Right,5192990551,213,0.51,5193195645,107,,5192990549,212,21.0,5192990545,140,62.8,5192990547,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040593,184,3,1,19,36,b2vft81kyjurzbmekvgrqwr64,0,71.2,7.3,2024-09-02T17:20:08.099Z,2024-09-02T17:20:15Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5192990571,56,Right,5192990709,211,,5192990669,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040601,185,5,1,19,37,b2vft81kyjurzbmekvgrqwr64,0,65.3,-1.6,2024-09-02T17:20:09.555Z,2024-09-02T17:20:16Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5192990677,233,200,5192990609,347,,5192990607,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040613,200,5,1,19,37,ajtb177oqwawkdwbqhldmq6mx,1,34.7,101.6,2024-09-02T17:20:09.555Z,2024-09-02T19:13:04Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192990665,56,Back,5192990667,347,,5192990671,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040629,201,1,1,19,45,ajtb177oqwawkdwbqhldmq6mx,1,33.3,100.0,2024-09-02T17:20:17.407Z,2024-09-02T17:20:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5192990767,141,80.9,5192990765,140,24.5,5192990769,212,17.1,5192990771,213,4.14,5192990763,56,Back,5192990761,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040637,202,1,1,19,46,ajtb177oqwawkdwbqhldmq6mx,1,24.5,80.9,2024-09-02T17:20:18.862Z,2024-09-02T17:20:20Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192990811,212,22.8,5192990813,213,4.88,5192990807,140,28.1,5192990805,56,Back,5192990809,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040655,203,1,1,19,47,ajtb177oqwawkdwbqhldmq6mx,1,28.1,47.8,2024-09-02T17:20:19.927Z,2024-09-02T17:20:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192990893,141,75.1,5192990891,140,24.1,5192990889,56,Back,5192990897,213,1.79,5192990895,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040671,204,1,1,19,52,ajtb177oqwawkdwbqhldmq6mx,1,24.1,75.1,2024-09-02T17:20:24.886Z,2024-09-02T17:20:28Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192990963,56,Back,5192990967,141,53.0,5192990965,140,15.2,5192990969,212,17.7,5192990971,213,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040677,205,1,1,19,56,ajtb177oqwawkdwbqhldmq6mx,1,15.2,53.0,2024-09-02T17:20:28.550Z,2024-09-02T17:20:29Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192991007,141,31.0,5192991005,140,20.2,5192991009,212,15.9,5192991011,213,5.05,5192991003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040701,206,1,1,19,57,ajtb177oqwawkdwbqhldmq6mx,1,20.2,31.0,2024-09-02T17:20:29.238Z,2024-09-02T17:20:32Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192991137,56,Back,5192991143,212,16.9,5192991141,141,54.2,5192991145,213,1.94,5192991139,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040719,207,1,1,20,0,ajtb177oqwawkdwbqhldmq6mx,1,14.4,54.2,2024-09-02T17:20:32.775Z,2024-09-02T17:20:39Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192991269,1,,5192991263,141,81.2,5192991257,155,,5192991261,140,55.0,5192991265,212,46.4,5192991267,213,0.41,5192991259,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040735,208,1,1,20,7,ajtb177oqwawkdwbqhldmq6mx,1,55.0,81.2,2024-09-02T17:20:39.191Z,2024-09-02T17:20:43Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5192991347,213,3.51,5192991345,212,27.9,5192991339,56,Back,5192991343,141,66.6,5192991341,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040721,186,83,1,20,7,b2vft81kyjurzbmekvgrqwr64,0,36.7,26.4,2024-09-02T17:20:39.387Z,2024-09-02T17:20:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192991415,399,8xe0fufxfgf5cuwgysz3r2j85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040743,209,1,1,20,11,ajtb177oqwawkdwbqhldmq6mx,1,30.2,66.6,2024-09-02T17:20:43.678Z,2024-09-02T17:20:45Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192991383,56,Back,5192991389,141,56.3,5192991391,212,10.2,5192991385,140,37.2,5192991393,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040745,210,1,1,20,13,ajtb177oqwawkdwbqhldmq6mx,1,37.2,56.3,2024-09-02T17:20:45.358Z,2024-09-02T17:20:46Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192991407,212,32.7,5192991405,141,9.5,5192991409,213,4.48,5192991403,140,30.1,5192991401,56,Back,5192991411,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040759,211,1,1,20,16,ajtb177oqwawkdwbqhldmq6mx,1,29.3,9.4,2024-09-02T17:20:48.902Z,2024-09-02T17:20:50Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192991485,141,35.7,5192991487,212,19.7,5192991483,140,37.1,5192991481,56,Back,5192991489,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040765,212,1,1,20,18,ajtb177oqwawkdwbqhldmq6mx,1,37.1,35.7,2024-09-02T17:20:50.799Z,2024-09-02T17:20:52Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192991511,140,22.4,5192991513,141,14.9,5192991537,156,,5192991509,56,Back,5192991517,213,3.88,5192991515,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040771,213,1,1,20,20,ajtb177oqwawkdwbqhldmq6mx,1,22.4,14.9,2024-09-02T17:20:52.302Z,2024-09-02T17:20:54Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192991575,212,19.2,5192991577,213,1.71,5192991573,141,42.8,5192991571,140,19.9,5192991569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040783,214,1,1,20,22,ajtb177oqwawkdwbqhldmq6mx,1,19.9,42.8,2024-09-02T17:20:54.702Z,2024-09-02T17:20:58Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192991623,56,Back,5192991631,213,1.33,5192991627,141,60.0,5192991625,140,22.6,5192991629,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040793,215,1,1,20,26,ajtb177oqwawkdwbqhldmq6mx,1,21.9,64.0,2024-09-02T17:20:58.230Z,2024-09-02T17:21:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192991699,56,Back,5192991703,141,37.4,5192991701,140,22.0,5192991707,213,4.72,5192991705,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040803,216,1,1,20,29,ajtb177oqwawkdwbqhldmq6mx,1,22.0,37.4,2024-09-02T17:21:01.046Z,2024-09-02T17:21:03Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192991809,212,15.2,5192991805,140,21.7,5192991807,141,15.0,5192991811,213,4.69,5192991803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040815,217,1,1,20,31,ajtb177oqwawkdwbqhldmq6mx,1,21.7,18.5,2024-09-02T17:21:03.422Z,2024-09-02T17:21:04Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192991863,56,Back,5192991871,213,2.26,5192991869,212,20.1,5192991865,140,9.5,5192991867,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040823,218,1,1,20,32,ajtb177oqwawkdwbqhldmq6mx,1,9.5,41.2,2024-09-02T17:21:04.806Z,2024-09-02T17:21:07Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192991911,56,Back,5192991913,140,20.4,5192991919,213,1.09,5192991917,212,24.9,5192991915,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040825,219,1,1,20,35,ajtb177oqwawkdwbqhldmq6mx,1,20.2,74.1,2024-09-02T17:21:07.550Z,2024-09-02T17:21:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192991929,212,6.0,5192991927,141,65.4,5192991925,140,20.9,5192991931,213,4.84,5192991923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040835,220,1,1,20,36,ajtb177oqwawkdwbqhldmq6mx,1,20.9,65.4,2024-09-02T17:21:08.214Z,2024-09-02T17:21:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5192991983,141,58.1,5192991981,140,5.6,5192991979,56,Back,5192991987,213,3.44,5192991985,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040853,221,1,1,20,38,ajtb177oqwawkdwbqhldmq6mx,1,5.6,58.1,2024-09-02T17:21:10.990Z,2024-09-02T17:21:15Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192992087,141,30.1,5192992085,140,8.0,5192992091,213,4.84,5192992089,212,19.2,5192992083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040879,222,1,1,20,43,ajtb177oqwawkdwbqhldmq6mx,1,7.8,27.1,2024-09-02T17:21:15.062Z,2024-09-02T17:21:18Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192992271,213,0.49,5192992267,212,24.6,5192992265,141,44.2,5192992263,140,28.5,5192992259,155,,5192992261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040885,223,1,1,20,46,ajtb177oqwawkdwbqhldmq6mx,0,28.5,44.2,2024-09-02T17:21:18.814Z,2024-09-02T17:21:19Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5192992295,140,37.0,5192992297,141,30.4,5192992299,212,13.0,5192992301,213,5.47,5192992293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040899,187,8,1,20,47,b2vft81kyjurzbmekvgrqwr64,1,66.1,85.3,2024-09-02T17:21:19.882Z,2024-09-02T17:21:29Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,1.0,,5192992359,56,Left,5192992559,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040909,189,13,1,20,51,b2vft81kyjurzbmekvgrqwr64,1,77.4,47.9,2024-09-02T17:21:23.650Z,2024-09-02T19:59:47Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5192992689,102,38.2,5192992621,20,,5192992417,56,Center,5192992413,22,,5193299815,81,,5192992685,55,187,5192992693,230,98.5,5192992695,231,47.8,5192992683,29,,5192992415,18,5193299817,215,5192992691,103,86.1,,,,,,,,,,,,,,
2717040913,190,5,1,20,54,b2vft81kyjurzbmekvgrqwr64,0,101.5,38.0,2024-09-02T17:21:26.026Z,2024-09-02T19:10:55Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5192992449,56,Center,5192992451,346,,5192992677,233,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717040955,224,5,1,20,54,ajtb177oqwawkdwbqhldmq6mx,1,-1.5,62.0,2024-09-02T17:21:26.026Z,2024-09-02T19:13:04Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5192992657,233,190,5192992627,56,Back,5192992629,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041003,225,1,1,21,10,ajtb177oqwawkdwbqhldmq6mx,1,4.2,60.3,2024-09-02T17:21:42.165Z,2024-09-02T17:21:44Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192992915,237,,5192992909,212,5.9,5192992907,141,51.8,5192992905,140,3.2,5192992911,213,4.53,5192992901,124,,5192992903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041019,226,1,1,21,12,ajtb177oqwawkdwbqhldmq6mx,0,6.7,49.1,2024-09-02T17:21:44.206Z,2024-09-02T17:21:48Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192992951,1,,5192992941,56,Back,5192992943,140,37.0,5192992939,155,,5192992949,213,0.25,5192992947,212,32.8,5192992945,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041027,191,44,1,21,15,b2vft81kyjurzbmekvgrqwr64,1,61.4,40.5,2024-09-02T17:21:47.277Z,2024-09-02T19:18:11Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5192992985,233,227,5192992971,286,,5192992969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041023,227,44,1,21,15,ajtb177oqwawkdwbqhldmq6mx,0,38.6,59.5,2024-09-02T17:21:47.278Z,2024-09-02T19:18:12Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5192992967,285,,5192992965,56,Back,5192992991,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041029,192,1,1,21,16,b2vft81kyjurzbmekvgrqwr64,0,58.8,43.1,2024-09-02T17:21:48.106Z,2024-09-02T17:21:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5192992975,56,Center,5192992977,140,68.5,5192992981,212,11.4,5192992979,141,50.6,5192992983,213,0.46,5192992973,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041033,228,1,1,21,16,ajtb177oqwawkdwbqhldmq6mx,1,27.2,46.9,2024-09-02T17:21:48.950Z,2024-09-02T17:21:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5192993011,141,25.5,5192993013,212,15.9,5192993009,140,33.2,5192993007,56,Back,5192993015,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041041,229,1,1,21,18,ajtb177oqwawkdwbqhldmq6mx,1,33.2,25.5,2024-09-02T17:21:50.605Z,2024-09-02T17:21:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5192993049,140,33.7,5192993051,141,7.1,5192993053,212,12.5,5192993055,213,4.75,5192993047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041051,230,1,1,21,19,ajtb177oqwawkdwbqhldmq6mx,0,33.7,7.1,2024-09-02T17:21:51.957Z,2024-09-02T17:21:54Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5192993119,213,0.63,5192993113,140,62.2,5192993111,56,Center,5192993117,212,37.2,5192993115,141,39.5,5192993121,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041065,194,1,1,21,25,b2vft81kyjurzbmekvgrqwr64,1,33.0,66.1,2024-09-02T17:21:57.658Z,2024-09-02T17:21:59Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5192993175,141,60.3,5192993177,212,23.5,5192993171,56,Center,5192993173,140,55.1,5192993179,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041067,195,61,1,21,26,b2vft81kyjurzbmekvgrqwr64,0,55.1,60.3,2024-09-02T17:21:58.146Z,2024-09-02T20:42:40Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192993193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041075,231,1,1,21,27,ajtb177oqwawkdwbqhldmq6mx,1,34.0,49.0,2024-09-02T17:21:59.734Z,2024-09-02T19:22:18Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5192993235,213,0.07,5192993237,1,,5192993227,56,Center,5192993225,157,,5192993231,141,50.9,5192993233,212,19.3,5192993229,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041085,233,1,1,21,29,ajtb177oqwawkdwbqhldmq6mx,1,55.4,52.5,2024-09-02T17:22:01.581Z,2024-09-02T17:22:03Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5192993277,140,65.0,5192993283,213,5.89,5192993275,56,Center,5192993281,212,10.9,5192993279,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041089,234,1,1,21,30,ajtb177oqwawkdwbqhldmq6mx,1,65.0,46.3,2024-09-02T17:22:02.926Z,2024-09-02T17:22:04Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5192993321,212,8.6,5192993323,213,3.89,5192993317,140,59.0,5192993315,56,Center,5192993319,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041093,235,1,1,21,32,ajtb177oqwawkdwbqhldmq6mx,0,59.0,37.7,2024-09-02T17:22:04.414Z,2024-09-02T17:22:05Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5192993335,56,Center,5192993337,140,69.2,5192993339,141,38.5,5192993343,213,0.05,5192993341,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041111,197,3,1,21,35,b2vft81kyjurzbmekvgrqwr64,1,30.0,60.4,2024-09-02T17:22:07.026Z,2024-09-02T19:05:48Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192993425,56,Back,5192993427,285,,5192993465,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041109,236,45,1,21,35,ajtb177oqwawkdwbqhldmq6mx,0,70.0,39.6,2024-09-02T17:22:07.026Z,2024-09-02T19:05:48Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5192993405,286,,5192993475,233,197,5192993403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041155,198,1,1,21,35,b2vft81kyjurzbmekvgrqwr64,1,27.8,59.6,2024-09-02T17:22:07.970Z,2024-09-02T17:22:23Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192993727,212,17.1,5192993725,141,83.6,5192993729,213,1.27,5192993723,140,32.6,5192993721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041167,199,1,1,21,51,b2vft81kyjurzbmekvgrqwr64,1,57.2,81.7,2024-09-02T17:22:23.385Z,2024-09-02T17:22:26Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192993807,141,28.8,5192993805,140,45.9,5192993809,212,37.9,5192993827,189,,5192993803,56,Back,5192993811,213,4.39,5192993813,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041177,200,1,1,21,54,b2vft81kyjurzbmekvgrqwr64,1,45.9,28.8,2024-09-02T17:22:26.377Z,2024-09-02T17:22:28Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5192993873,213,5.69,5192993871,212,21.0,5192993867,140,62.5,5192993865,56,Right,5192993869,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041193,201,1,1,21,55,b2vft81kyjurzbmekvgrqwr64,1,62.5,11.6,2024-09-02T17:22:27.946Z,2024-09-02T17:22:32Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5192993989,141,24.4,5192993991,212,9.1,5192993993,213,1.87,5192993987,140,59.9,5192993985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041199,202,1,1,21,59,b2vft81kyjurzbmekvgrqwr64,1,67.8,27.6,2024-09-02T17:22:31.964Z,2024-09-02T17:22:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5192994007,56,Right,5192994015,213,4.70,5192994011,141,6.8,5192994013,212,14.1,5192994009,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041207,203,1,1,22,2,b2vft81kyjurzbmekvgrqwr64,0,67.6,6.8,2024-09-02T17:22:34.666Z,2024-09-02T17:22:36Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5192994045,56,Center,5192994057,1,,5192994055,213,0.69,5192994049,140,94.6,5192994043,155,,5192994053,212,36.6,5192994051,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041257,238,1,1,22,8,ajtb177oqwawkdwbqhldmq6mx,1,8.1,51.6,2024-09-02T17:22:40.326Z,2024-09-02T17:22:46Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5192994261,140,13.8,5192994257,123,,5192994263,141,17.6,5192994265,212,23.9,5192994267,213,4.97,5192994259,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041271,239,1,1,22,14,ajtb177oqwawkdwbqhldmq6mx,0,13.8,16.5,2024-09-02T17:22:46.469Z,2024-09-02T17:22:48Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5192994355,213,0.00,5192994349,140,41.3,5192994347,56,Back,5192994351,141,16.5,5192994353,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041287,204,61,1,22,18,b2vft81kyjurzbmekvgrqwr64,1,53.9,69.7,2024-09-02T17:22:50.296Z,2024-09-02T17:22:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192994433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041297,206,1,1,22,20,b2vft81kyjurzbmekvgrqwr64,1,42.0,67.8,2024-09-02T17:22:52.377Z,2024-09-02T17:22:53Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5192994487,212,22.5,5192994485,141,84.8,5192994489,213,0.54,5192994481,56,Left,5192994483,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041307,207,1,1,22,21,b2vft81kyjurzbmekvgrqwr64,1,60.4,84.8,2024-09-02T17:22:53.249Z,2024-09-02T17:22:56Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192994549,141,66.7,5192994545,56,Center,5192994547,140,58.6,5192994551,212,12.5,5192994553,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041319,208,1,1,22,24,b2vft81kyjurzbmekvgrqwr64,1,60.5,66.7,2024-09-02T17:22:56.130Z,2024-09-02T17:22:59Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5192994609,56,Left,5192994617,213,0.89,5192994615,212,21.2,5192994611,140,73.3,5192994613,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041343,209,1,1,22,27,b2vft81kyjurzbmekvgrqwr64,1,73.1,91.7,2024-09-02T17:22:59.058Z,2024-09-02T17:23:05Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192994809,212,20.3,5192994807,141,85.4,5192994805,140,54.2,5192994803,56,Left,5192994811,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041355,210,1,1,22,33,b2vft81kyjurzbmekvgrqwr64,1,54.3,85.4,2024-09-02T17:23:05.305Z,2024-09-02T17:23:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5192994859,213,0.12,5192994853,140,78.1,5192994851,56,Left,5192994857,212,25.2,5192994855,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041363,211,1,1,22,35,b2vft81kyjurzbmekvgrqwr64,1,82.6,91.5,2024-09-02T17:23:07.017Z,2024-09-02T17:23:09Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5192994893,140,83.0,5192994891,56,Center,5192994897,212,9.1,5192994895,141,78.2,5192994899,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041373,212,1,1,22,36,b2vft81kyjurzbmekvgrqwr64,1,84.1,59.4,2024-09-02T17:23:08.969Z,2024-09-02T17:23:10Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5192994951,213,5.00,5192994941,140,86.1,5192994937,56,Center,5192994949,212,7.3,5192994945,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717041381,213,1,1,22,38,b2vft81kyjurzbmekvgrqwr64,1,86.1,49.1,2024-09-02T17:23:10.809Z,2024-09-02T17:23:28Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,1.0,,5192995373,210,13,5192994967,212,2.8,5192994965,141,52.5,5192994977,156,,5192994969,213,2.17,5192995375,154,,5192994963,140,84.6,5192994961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
