id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/17/value
2730061337,268,13,1,31,37,7gkglopz9cjsysn2u6sbhuvc5,1,96.1,50.5,2024-10-04T17:30:41.258Z,2024-10-04T20:12:19Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5265214457,214,,5264376467,15,,5264376471,328,,5264376621,55,266,5264376617,29,,5264376625,102,51.4,5264376631,231,50.4,5264376619,154,,5264376315,16,,5264452455,391,5264376629,230,5264376317,56,Center,5264376465,25,,5264376627,103,5264376615,74,98.4,,81.9,,,,,,,,,,,,
2730061353,269,5,1,31,38,7gkglopz9cjsysn2u6sbhuvc5,0,101.4,56.2,2024-10-04T17:30:42.154Z,2024-10-04T17:54:22Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264376423,346,,5264376429,233,339,5264376421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061347,339,5,1,31,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.4,43.8,2024-10-04T17:30:42.154Z,2024-10-04T17:54:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264376425,233,269,5264376395,56,Back,5264376397,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061453,341,1,1,31,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.6,50.0,2024-10-04T17:31:03.465Z,2024-10-04T17:31:08Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5264377005,212,58.9,5264376997,124,,5264377001,140,58.6,5264377009,1,,5264377007,213,6.01,5264377013,74,,5264377003,141,26.4,5264376999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061457,342,44,1,32,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.3,32.6,2024-10-04T17:31:07.896Z,2024-10-04T17:53:54Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264377021,286,,5264377051,233,270,5264377019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061463,270,44,1,32,4,7gkglopz9cjsysn2u6sbhuvc5,0,32.7,67.4,2024-10-04T17:31:07.897Z,2024-10-04T17:53:55Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264377049,285,,5264377047,56,Back,5264377067,233,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061479,343,1,1,32,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.6,26.4,2024-10-04T17:31:07.952Z,2024-10-04T17:31:10Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264377143,3,,5264377149,140,86.4,5264377155,212,29.5,5264377151,141,19.7,5264377147,56,Right,5264377145,168,,5264377159,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061493,271,61,1,32,8,7gkglopz9cjsysn2u6sbhuvc5,0,12.0,82.9,2024-10-04T17:31:11.656Z,2024-10-04T17:31:11Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264377253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061531,344,1,1,32,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.1,9.4,2024-10-04T17:31:14.511Z,2024-10-04T17:31:17Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5264377499,140,79.7,5264377501,141,9.2,5264377505,213,3.16,5264377497,56,Right,5264377503,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061535,345,1,1,32,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.7,9.4,2024-10-04T17:31:16.919Z,2024-10-04T17:31:17Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264377525,213,1.92,5264377517,56,Center,5264377521,141,24.4,5264377519,140,76.2,5264377523,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061539,346,1,1,32,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.2,24.4,2024-10-04T17:31:17.487Z,2024-10-04T17:31:18Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264377545,56,Center,5264377547,140,72.9,5264377553,213,2.09,5264377549,141,33.3,5264377551,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061543,347,1,1,32,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.9,33.3,2024-10-04T17:31:18.249Z,2024-10-04T17:31:19Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264377581,213,5.79,5264377579,212,6.7,5264377575,140,78.5,5264377573,56,Center,5264377577,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061547,348,1,1,32,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.5,28.6,2024-10-04T17:31:19.112Z,2024-10-04T17:31:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264377605,141,25.0,5264377601,56,Center,5264377607,212,2.6,5264377609,213,4.34,5264377603,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061563,349,1,1,32,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.6,25.0,2024-10-04T17:31:19.624Z,2024-10-04T17:31:22Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264377717,141,21.6,5264377721,213,6.17,5264377713,56,Center,5264377715,140,96.3,5264377719,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061569,350,1,1,32,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,96.3,21.6,2024-10-04T17:31:22.167Z,2024-10-04T17:31:26Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5264377761,212,26.5,5264377759,141,58.5,5264377763,213,1.89,5264377751,2,,5264377757,140,88.3,5264377755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061719,353,61,1,32,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.2,50.4,2024-10-04T17:31:22.954Z,2024-10-04T17:31:48Z,uiyol728wan4mxco2foplknp,A. Justinussen,,1.0,5264378547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061587,351,15,1,32,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.3,58.5,2024-10-04T17:31:23.763Z,2024-10-04T17:57:56Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264378983,29,,5264379001,146,98.0,5264378725,20,,5264379013,233,272,5264378993,103,19,5264378995,328,,5264379009,231,51.3,5264377849,56,Center,5264377847,17,,5264378985,154,5264377845,22,5264379005,230,99.3,5264378999,101,,5264378987,55,5264378997,100,,,353,5264378991,102,49.3,5264379003,147,50.9,5264378729,82,5264378981,78,,
2730061599,272,10,1,32,20,7gkglopz9cjsysn2u6sbhuvc5,1,2.0,49.1,2024-10-04T17:31:23.863Z,2024-10-04T17:32:01Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264377915,56,Back,5264379037,233,351,5264378103,14,,5264377913,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730061609,352,16,1,32,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,98.0,53.4,2024-10-04T17:31:27.239Z,2024-10-04T19:36:06Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264380237,214,,5264380249,281,elsygne5tjybbxrqgehtovnro,5264380247,280,BLOCKED_SHOT,5264379405,374,2024-10-04 18:31:27.052,5264380239,328,,5264377945,56,Center,5264380241,458,,5264380231,76,,5264380251,282,6463,5264379395,72,5264380233,102,5264377939,22,,5264380243,230,99.7,5264377941,16,5264380245,231,53.6,,,5264380235,103,9.5,5264380255,472,351,5264379409,375,,,51.1,32:23.477
2730062017,273,1,1,33,21,7gkglopz9cjsysn2u6sbhuvc5,1,50.5,49.9,2024-10-04T17:32:24.938Z,2024-10-04T17:32:27Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264380293,212,12.2,5264380289,140,39.2,5264380297,279,G,5264380287,56,Back,5264380295,213,2.91,5264380291,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062025,274,1,1,33,23,7gkglopz9cjsysn2u6sbhuvc5,1,39.3,53.4,2024-10-04T17:32:27.386Z,2024-10-04T17:32:30Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264380341,56,Back,5264380347,212,25.1,5264380345,141,25.6,5264380343,140,23.6,5264380349,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062055,275,1,1,33,26,7gkglopz9cjsysn2u6sbhuvc5,1,25.6,25.0,2024-10-04T17:32:30.402Z,2024-10-04T17:32:34Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264380547,140,8.1,5264380545,56,Back,5264380549,141,50.0,5264380555,213,2.40,5264380551,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062107,276,1,1,33,30,7gkglopz9cjsysn2u6sbhuvc5,1,13.3,43.9,2024-10-04T17:32:34.322Z,2024-10-04T17:32:39Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264380845,213,6.18,5264380841,141,36.0,5264380837,56,Center,5264380843,212,50.4,5264380839,140,61.0,5264380847,1,,5264380835,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062113,277,44,1,33,35,7gkglopz9cjsysn2u6sbhuvc5,1,64.0,42.3,2024-10-04T17:32:38.750Z,2024-10-04T17:53:55Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264380887,233,354,5264380857,286,,5264380855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062091,354,44,1,33,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.0,57.7,2024-10-04T17:32:38.751Z,2024-10-04T17:53:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264380915,233,277,5264380731,56,Back,5264380735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062127,278,1,1,33,35,7gkglopz9cjsysn2u6sbhuvc5,1,61.0,36.0,2024-10-04T17:32:39.122Z,2024-10-04T19:09:13Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264380943,213,0.25,5264380933,3,,5264380939,141,41.0,5264380941,212,13.8,5264380937,140,73.7,5264380935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062155,279,1,1,33,37,7gkglopz9cjsysn2u6sbhuvc5,1,71.0,39.7,2024-10-04T17:32:41.257Z,2024-10-04T17:32:44Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5264381089,141,17.1,5264381093,213,4.27,5264381085,56,Right,5264381091,212,17.0,5264381087,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062193,280,1,1,33,41,7gkglopz9cjsysn2u6sbhuvc5,1,75.8,20.6,2024-10-04T17:32:44.810Z,2024-10-04T17:32:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264381285,213,5.72,5264381279,140,86.9,5264381281,141,9.7,5264381277,56,Right,5264381283,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062205,281,1,1,33,44,7gkglopz9cjsysn2u6sbhuvc5,0,87.2,9.1,2024-10-04T17:32:48.458Z,2024-10-04T17:32:50Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264381353,213,1.33,5264381347,140,92.1,5264381341,2,,5264381345,56,Center,5264381351,212,21.9,5264381349,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062245,355,12,1,33,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.7,51.9,2024-10-04T17:32:50.463Z,2024-10-04T17:32:55Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264381641,212,25.5,5264381635,56,Back,5264381637,140,30.0,5264381643,213,0.72,5264381639,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062227,282,61,1,33,49,7gkglopz9cjsysn2u6sbhuvc5,0,70.1,8.9,2024-10-04T17:32:52.649Z,2024-10-04T17:32:52Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5264381535,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062257,283,83,1,33,53,7gkglopz9cjsysn2u6sbhuvc5,0,68.6,8.9,2024-10-04T17:32:56.819Z,2024-10-04T17:32:59Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5264381753,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062261,357,61,1,33,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,83.0,2024-10-04T17:32:57.742Z,2024-10-04T17:33:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5264381715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062305,285,1,1,33,56,7gkglopz9cjsysn2u6sbhuvc5,1,72.2,20.7,2024-10-04T17:33:00.433Z,2024-10-04T17:33:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5264381941,212,19.4,5264381935,56,Right,5264381937,140,90.6,5264381943,213,6.18,5264381939,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062313,286,1,1,33,59,7gkglopz9cjsysn2u6sbhuvc5,0,90.6,18.8,2024-10-04T17:33:02.866Z,2024-10-04T17:33:04Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5264381991,56,Center,5264381997,212,22.3,5264381995,141,51.5,5264381987,2,,5264381993,140,92.1,5264381999,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062401,358,12,1,34,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.2,52.2,2024-10-04T17:33:03.631Z,2024-10-04T17:33:13Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264382445,213,0.41,5264382441,141,59.9,5264382437,56,Back,5264382443,212,13.1,5264382439,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062347,287,1,1,34,2,7gkglopz9cjsysn2u6sbhuvc5,1,71.7,33.9,2024-10-04T17:33:06.097Z,2024-10-04T17:33:08Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264382147,56,Center,5264382151,141,57.2,5264382155,213,0.86,5264382153,212,20.9,5264382149,140,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062363,288,1,1,34,4,7gkglopz9cjsysn2u6sbhuvc5,1,78.4,59.0,2024-10-04T17:33:08.314Z,2024-10-04T17:33:10Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5264382239,213,1.30,5264382233,140,81.6,5264382235,141,76.9,5264382231,56,Center,5264382237,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062403,289,1,1,34,6,7gkglopz9cjsysn2u6sbhuvc5,1,81.7,75.9,2024-10-04T17:33:10.482Z,2024-10-04T17:33:43Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,1.0,,5264382449,155,,5264382457,212,24.0,5264383807,210,16,5264382453,140,92.6,5264383809,154,,5264382451,56,Center,5264382455,141,44.8,5264382447,2,,5264383811,22,,5264382459,213,,,,,,,,,,,,,,5.21,,,,,,,,,,,,,
2730062423,290,44,1,34,7,7gkglopz9cjsysn2u6sbhuvc5,1,93.2,45.0,2024-10-04T17:33:11.413Z,2024-10-04T17:33:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264382533,286,,5264382569,233,359,5264382531,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062405,359,44,1,34,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,6.8,55.0,2024-10-04T17:33:11.414Z,2024-10-04T17:53:56Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264382463,56,Back,5264382577,233,290,5264382465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062431,291,16,1,34,8,7gkglopz9cjsysn2u6sbhuvc5,1,92.6,47.2,2024-10-04T17:33:11.738Z,2024-10-04T20:17:10Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264383863,154,,5264383871,103,32.9,5264383875,231,50,5264383859,77,,5264383869,102,54.0,5264383455,374,2024-10-04 18:33:11.258,5264383451,328,,5264382555,56,Center,5264382551,22,,5264382553,17,5264383873,230,5264383861,29,,5264383447,15,,5264383865,55,5264383459,375,99.1,,289,,,,,,,,,,,34:07.683,
2730062701,360,1,1,34,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.3,50.4,2024-10-04T17:33:47.223Z,2024-10-04T17:33:48Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5264384139,56,Back,5264384151,213,2.94,5264384155,279,G,5264384163,189,,5264384143,140,35.9,5264384149,212,14.4,5264384145,141,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062721,361,1,1,34,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,54.6,2024-10-04T17:33:50.054Z,2024-10-04T17:33:51Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5264384223,141,43.7,5264384219,56,Back,5264384227,213,3.81,5264384237,189,,5264384221,140,26.8,5264384225,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062747,362,1,1,34,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.8,43.7,2024-10-04T17:33:52.534Z,2024-10-04T17:33:53Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264384383,213,1.52,5264384377,140,27.4,5264384375,56,Back,5264384381,212,11.3,5264384379,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062769,363,1,1,34,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,60.3,2024-10-04T17:33:53.606Z,2024-10-04T17:33:56Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5264384521,140,31.4,5264384525,212,19.9,5264384527,213,1.36,5264384523,141,88.9,5264384519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062779,364,1,1,34,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.4,88.9,2024-10-04T17:33:56.199Z,2024-10-04T17:33:58Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5264384569,155,,5264384573,140,72.0,5264384577,212,48.0,5264384579,213,5.81,5264384581,1,,5264384575,141,56.6,5264384571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062785,365,50,1,34,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.1,58.2,2024-10-04T17:33:58.032Z,2024-10-04T17:57:46Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5264384605,286,,5264384679,233,292,5264384603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062793,292,7,1,34,54,7gkglopz9cjsysn2u6sbhuvc5,1,25.9,41.8,2024-10-04T17:33:58.033Z,2024-10-04T17:57:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5264384655,285,,5264384673,233,365,5264384653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062841,294,1,1,34,56,7gkglopz9cjsysn2u6sbhuvc5,1,15.6,55.5,2024-10-04T17:33:59.937Z,2024-10-04T17:34:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5264384835,56,Back,5264384837,140,2.3,5264384841,212,15.9,5264384839,141,44.2,5264384843,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062883,295,1,1,34,59,7gkglopz9cjsysn2u6sbhuvc5,0,5.6,33.7,2024-10-04T17:34:02.770Z,2024-10-04T17:34:08Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5264385055,140,63.7,5264385057,141,34.8,5264385051,157,,5264385063,1,,5264385059,212,61.0,5264385053,56,Center,5264385061,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062877,366,44,1,35,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,63.8,2024-10-04T17:34:06.190Z,2024-10-04T17:53:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264385027,56,Back,5264385029,285,,5264385185,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062889,296,44,1,35,2,7gkglopz9cjsysn2u6sbhuvc5,0,63.6,36.2,2024-10-04T17:34:06.191Z,2024-10-04T17:53:57Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264385091,286,,5264385089,56,Center,5264385205,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062919,367,1,1,35,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,36.8,61.7,2024-10-04T17:34:06.494Z,2024-10-04T17:34:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5264385253,140,52.1,5264385259,213,6.05,5264385257,212,16.5,5264385251,56,Center,5264385255,141,56.1,5264385249,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062985,297,1,1,35,5,7gkglopz9cjsysn2u6sbhuvc5,0,45.9,33.1,2024-10-04T17:34:08.905Z,2024-10-04T17:54:47Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5264385651,213,5.38,5264385643,56,Right,5264385649,212,16.1,5264385647,141,14.6,5264385645,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062965,368,8,1,35,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.1,82.9,2024-10-04T17:34:13.798Z,2024-10-04T17:48:43Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264385525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062997,298,5,1,35,10,7gkglopz9cjsysn2u6sbhuvc5,1,36.4,-1.8,2024-10-04T17:34:14.491Z,2024-10-04T17:54:23Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264385811,233,369,5264385725,56,Back,5264385727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730062967,369,5,1,35,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.6,101.8,2024-10-04T17:34:14.491Z,2024-10-04T17:34:21Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264385827,233,298,5264385535,56,Left,5264385537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063223,300,1,1,35,30,7gkglopz9cjsysn2u6sbhuvc5,1,39.6,0.0,2024-10-04T17:34:33.769Z,2024-10-04T17:34:37Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264386877,213,0.35,5264386873,141,9.8,5264386869,56,Right,5264386871,140,60.4,5264386867,107,,5264386875,212,23.3,5264386879,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063231,301,3,1,35,34,7gkglopz9cjsysn2u6sbhuvc5,1,58.0,7.8,2024-10-04T17:34:37.786Z,2024-10-04T17:34:41Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264386911,233,370,5264386907,56,Right,5264386909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063229,370,45,1,35,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.0,92.2,2024-10-04T17:34:37.786Z,2024-10-04T17:34:43Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5264386905,285,,5264386903,56,Back,5264386919,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063269,302,1,1,35,34,7gkglopz9cjsysn2u6sbhuvc5,1,61.8,4.3,2024-10-04T17:34:38.385Z,2024-10-04T17:34:42Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5264387135,56,Back,5264387137,140,44.1,5264387141,212,18.6,5264387139,141,6.4,5264387143,213,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063273,303,1,1,35,35,7gkglopz9cjsysn2u6sbhuvc5,1,44.1,6.4,2024-10-04T17:34:39.273Z,2024-10-04T17:34:42Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5264387159,56,Right,5264387161,140,56.6,5264387167,213,0.48,5264387165,212,14.8,5264387163,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730063283,304,1,1,35,37,7gkglopz9cjsysn2u6sbhuvc5,1,56.6,16.4,2024-10-04T17:34:40.745Z,2024-10-04T17:34:43Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5264387205,141,23.4,5264387207,212,12.4,5264387201,56,Back,5264387209,213,2.75,5264387203,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
