id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2779132061,268,44,1,25,51,b8oqgvx1ijeyn6y1cn6929ix4,0,27.6,23.4,2025-02-22T12:27:51.686Z,2025-02-22T12:27:57Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531395659,285,,5531395711,233,252,5531395655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132099,253,1,1,25,52,f1h34qp5zbfl489q8vnkhiq9s,1,78.6,75.3,2025-02-22T12:27:51.972Z,2025-02-22T12:27:57Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5531395863,213,0.69,5531395853,168,,5531395859,141,85.3,5531395851,3,,5531395855,56,Left,5531395861,212,10.6,5531395857,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132153,254,1,1,25,56,f1h34qp5zbfl489q8vnkhiq9s,1,84.2,88.6,2025-02-22T12:27:56.004Z,2025-02-22T12:28:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531396151,213,3.58,5531396143,56,Left,5531396149,212,13.2,5531396145,140,72.8,5531396147,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132161,255,1,1,26,2,f1h34qp5zbfl489q8vnkhiq9s,1,84.7,86.5,2025-02-22T12:28:02.715Z,2025-02-22T12:28:04Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5531396189,140,82.4,5531396187,56,Left,5531396191,141,91.1,5531396195,213,2.23,5531396193,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132189,256,1,1,26,3,f1h34qp5zbfl489q8vnkhiq9s,1,82.4,91.1,2025-02-22T12:28:03.955Z,2025-02-22T12:28:06Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531396339,141,87.2,5531396341,212,11.1,5531396343,213,3.38,5531396337,140,72.1,5531396335,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132207,257,1,1,26,6,f1h34qp5zbfl489q8vnkhiq9s,1,71.0,90.2,2025-02-22T12:28:06.611Z,2025-02-22T12:28:08Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531396427,141,95.3,5531396431,213,0.33,5531396429,212,10.7,5531396423,56,Left,5531396425,140,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132233,258,1,1,26,8,f1h34qp5zbfl489q8vnkhiq9s,1,80.6,95.3,2025-02-22T12:28:08.563Z,2025-02-22T12:28:11Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5531396551,56,Left,5531396555,141,90.0,5531396557,212,11.2,5531396553,140,90.7,5531396559,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132299,259,1,1,26,11,f1h34qp5zbfl489q8vnkhiq9s,0,91.5,87.7,2025-02-22T12:28:11.028Z,2025-02-22T12:28:24Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531396903,140,87.6,5531396899,155,,5531396911,1,,5531396909,213,4.64,5531396905,141,0.0,5531396901,56,Right,5531396907,212,60.3,5531397121,345,,5531396897,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132319,260,5,1,26,17,f1h34qp5zbfl489q8vnkhiq9s,0,85.5,-1.6,2025-02-22T12:28:17.940Z,2025-02-22T14:16:42Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531397541,233,269,5531397005,347,,5531397003,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132417,269,5,1,26,17,b8oqgvx1ijeyn6y1cn6929ix4,1,14.5,101.6,2025-02-22T12:28:17.940Z,2025-02-22T14:16:42Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531397535,233,260,5531397505,347,,5531397503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132525,270,1,1,26,42,b8oqgvx1ijeyn6y1cn6929ix4,0,21.8,100.0,2025-02-22T12:28:42.381Z,2025-02-22T12:28:44Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531398047,212,21.4,5531398039,140,41.0,5531398035,56,Back,5531398031,107,,5531398055,1,,5531398043,141,91.4,5531398051,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132539,261,1,1,26,44,f1h34qp5zbfl489q8vnkhiq9s,0,63.4,23.1,2025-02-22T12:28:44.499Z,2025-02-22T12:28:45Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531398127,141,30.1,5531398119,3,,5531398133,213,1.46,5531398131,212,4.8,5531398123,140,63.9,5531398121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132559,271,1,1,26,45,b8oqgvx1ijeyn6y1cn6929ix4,1,32.2,72.3,2025-02-22T12:28:45.717Z,2025-02-22T12:28:47Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531398253,141,65.4,5531398259,213,5.73,5531398251,140,39.5,5531398255,212,9.0,5531398249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132591,272,1,1,26,46,b8oqgvx1ijeyn6y1cn6929ix4,1,39.5,65.4,2025-02-22T12:28:46.836Z,2025-02-22T12:28:49Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531398403,212,19.7,5531398405,213,0.85,5531398401,141,87.2,5531398399,140,51.8,5531398397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132595,273,1,1,26,49,b8oqgvx1ijeyn6y1cn6929ix4,0,57.0,87.5,2025-02-22T12:28:49.421Z,2025-02-22T12:28:51Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5531398535,233,262,5531398437,141,89.6,5531398435,140,58.3,5531398533,236,,5531398441,213,0.81,5531398439,212,2.0,5531398433,56,Left,5531398539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132611,262,74,1,26,49,f1h34qp5zbfl489q8vnkhiq9s,1,43.6,20.1,2025-02-22T12:28:49.422Z,2025-02-22T14:20:12Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531398519,56,Back,5531398521,285,,5531398553,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132659,263,5,1,26,53,f1h34qp5zbfl489q8vnkhiq9s,0,48.0,-0.8,2025-02-22T12:28:53.268Z,2025-02-22T13:16:04Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531398735,56,Back,5531398737,347,,5531398783,233,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132661,274,5,1,26,53,b8oqgvx1ijeyn6y1cn6929ix4,1,52.0,100.8,2025-02-22T12:28:53.268Z,2025-02-22T14:16:43Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5531398747,56,Left,5531398779,233,263,5531398749,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132729,275,1,1,26,59,b8oqgvx1ijeyn6y1cn6929ix4,1,52.6,100.0,2025-02-22T12:28:59.605Z,2025-02-22T12:29:01Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531399121,141,87.5,5531399125,213,3.47,5531399119,140,25.5,5531399127,1,,5531399123,212,30.0,5531399115,107,,5531399117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132759,276,1,1,27,0,b8oqgvx1ijeyn6y1cn6929ix4,1,25.5,87.5,2025-02-22T12:29:00.901Z,2025-02-22T12:29:04Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531399259,56,Back,5531399267,213,4.29,5531399261,140,14.2,5531399265,212,29.1,5531399263,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132781,277,1,1,27,4,b8oqgvx1ijeyn6y1cn6929ix4,1,14.2,48.5,2025-02-22T12:29:04.118Z,2025-02-22T12:29:06Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531399437,213,4.76,5531399433,141,25.0,5531399429,56,Back,5531399435,212,16.0,5531399431,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132801,278,1,1,27,6,b8oqgvx1ijeyn6y1cn6929ix4,1,14.9,25.0,2025-02-22T12:29:05.997Z,2025-02-22T12:29:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531399541,140,30.4,5531399545,212,16.3,5531399539,56,Back,5531399543,141,26.2,5531399547,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132805,279,1,1,27,7,b8oqgvx1ijeyn6y1cn6929ix4,0,30.4,26.2,2025-02-22T12:29:07.708Z,2025-02-22T12:29:09Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531399645,236,,5531399565,56,Back,5531399573,213,5.82,5531399567,140,32.5,5531399571,212,2.5,5531399655,286,,5531399569,141,24.6,5531399649,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132813,264,74,1,27,7,f1h34qp5zbfl489q8vnkhiq9s,1,69.6,76.0,2025-02-22T12:29:07.709Z,2025-02-22T14:20:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5531399609,285,,5531399607,56,Center,5531399755,233,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132875,280,1,1,27,9,b8oqgvx1ijeyn6y1cn6929ix4,1,24.5,21.2,2025-02-22T12:29:09.637Z,2025-02-22T12:29:13Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531399907,56,Back,5531399913,212,24.5,5531399915,213,2.44,5531399911,141,44.5,5531399909,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132931,281,1,1,27,15,b8oqgvx1ijeyn6y1cn6929ix4,1,6.3,45.7,2025-02-22T12:29:15.644Z,2025-02-22T12:29:18Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531400185,56,Back,5531400193,213,1.22,5531400187,140,13.9,5531400191,212,23.0,5531400189,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132957,282,1,1,27,18,b8oqgvx1ijeyn6y1cn6929ix4,1,22.0,81.5,2025-02-22T12:29:18.004Z,2025-02-22T12:29:21Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531400317,212,19.0,5531400319,213,5.87,5531400313,140,38.6,5531400311,56,Back,5531400315,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132963,283,1,1,27,21,b8oqgvx1ijeyn6y1cn6929ix4,1,38.6,70.3,2025-02-22T12:29:21.260Z,2025-02-22T12:29:22Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531400353,141,59.7,5531400349,56,Back,5531400379,156,,5531400357,213,4.05,5531400351,140,33.3,5531400355,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132971,284,1,1,27,22,b8oqgvx1ijeyn6y1cn6929ix4,0,33.3,59.7,2025-02-22T12:29:22.196Z,2025-02-22T13:16:45Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531400413,141,73.3,5531400415,212,22.7,5531400411,140,53.0,5531400409,56,Center,5531400417,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779132977,265,8,1,27,23,f1h34qp5zbfl489q8vnkhiq9s,1,39.0,36.3,2025-02-22T12:29:23.515Z,2025-02-22T12:30:15Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5531400439,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133015,285,2,1,27,24,b8oqgvx1ijeyn6y1cn6929ix4,1,52.1,51.3,2025-02-22T12:29:24.101Z,2025-02-22T12:29:27Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5531400687,7,4zpmxlmdfa5wx79cr0q14pfx1,5531400689,56,Center,5531400639,141,75.6,5531400637,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133257,267,1,1,27,48,f1h34qp5zbfl489q8vnkhiq9s,0,32.0,33.1,2025-02-22T12:29:48.147Z,2025-02-22T12:29:52Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5531402079,140,90.6,5531402067,5,,5531402073,241,,5531402083,212,61.6,5531402069,157,,5531402087,1,,5531402077,56,Center,5531402081,141,29.1,5531402085,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133355,287,1,1,28,3,b8oqgvx1ijeyn6y1cn6929ix4,1,12.2,55.1,2025-02-22T12:30:03.500Z,2025-02-22T13:22:23Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531402601,141,68.7,5531402605,213,0.53,5531402599,140,27.3,5531402597,56,Back,5531637109,240,,5531402603,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133375,288,1,1,28,6,b8oqgvx1ijeyn6y1cn6929ix4,1,27.9,59.6,2025-02-22T12:30:06.763Z,2025-02-22T12:30:07Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531402727,140,29.2,5531402731,212,15.4,5531402725,56,Back,5531402733,213,4.80,5531402729,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133393,289,1,1,28,7,b8oqgvx1ijeyn6y1cn6929ix4,1,29.2,37.1,2025-02-22T12:30:07.763Z,2025-02-22T12:30:10Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531402793,56,Back,5531402799,212,20.7,5531402795,140,24.2,5531402797,141,66.6,5531402801,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133431,290,1,1,28,9,b8oqgvx1ijeyn6y1cn6929ix4,1,24.2,66.6,2025-02-22T12:30:09.819Z,2025-02-22T12:30:12Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531402983,56,Back,5531402985,140,12.9,5531402991,213,3.97,5531402987,141,47.6,5531402989,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133457,291,1,1,28,12,b8oqgvx1ijeyn6y1cn6929ix4,1,12.9,47.6,2025-02-22T12:30:12.179Z,2025-02-22T12:30:14Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5531403155,141,53.0,5531403151,56,Back,5531403161,213,0.40,5531403157,212,9.5,5531403153,140,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133513,292,1,1,28,14,b8oqgvx1ijeyn6y1cn6929ix4,1,21.2,53.0,2025-02-22T12:30:14.124Z,2025-02-22T12:30:17Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531403409,213,1.72,5531403403,140,18.7,5531403407,212,18.1,5531403401,56,Back,5531403405,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133527,293,1,1,28,17,b8oqgvx1ijeyn6y1cn6929ix4,1,18.7,85.9,2025-02-22T12:30:17.148Z,2025-02-22T12:30:19Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531403467,213,5.56,5531403459,56,Back,5531403461,140,28.7,5531403465,212,13.9,5531403463,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133561,294,1,1,28,19,b8oqgvx1ijeyn6y1cn6929ix4,1,28.7,72.4,2025-02-22T12:30:19.131Z,2025-02-22T12:30:23Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531403629,141,88.3,5531403633,212,15.8,5531403637,213,0.75,5531403625,56,Back,5531403627,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133551,268,83,1,28,22,f1h34qp5zbfl489q8vnkhiq9s,0,55.5,20.9,2025-02-22T12:30:22.827Z,2025-02-22T12:30:27Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5531403799,399,e3546n3qj447qgmizao50zx1w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133577,295,1,1,28,23,b8oqgvx1ijeyn6y1cn6929ix4,1,43.6,90.8,2025-02-22T12:30:23.707Z,2025-02-22T12:30:24Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5531403691,56,Back,5531403695,141,94.4,5531403693,140,40.1,5531403699,213,2.55,5531403697,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133585,296,1,1,28,24,b8oqgvx1ijeyn6y1cn6929ix4,1,40.1,94.4,2025-02-22T12:30:24.540Z,2025-02-22T12:30:25Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531403735,56,Back,5531403737,140,44.6,5531403743,213,5.38,5531403739,141,85.6,5531403741,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133593,297,1,1,28,25,b8oqgvx1ijeyn6y1cn6929ix4,1,44.6,85.6,2025-02-22T12:30:25.611Z,2025-02-22T12:30:26Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531403777,140,55.0,5531403781,212,11.7,5531403775,56,Left,5531403779,141,79.4,5531403783,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133671,298,1,1,28,28,b8oqgvx1ijeyn6y1cn6929ix4,1,54.1,79.0,2025-02-22T12:30:28.243Z,2025-02-22T12:30:32Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531404167,56,Back,5531404179,213,4.50,5531404173,140,48.5,5531404177,212,27.5,5531404175,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133711,299,1,1,28,32,b8oqgvx1ijeyn6y1cn6929ix4,1,58.7,30.3,2025-02-22T12:30:32.732Z,2025-02-22T12:30:35Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531404363,213,5.50,5531404359,141,3.8,5531404355,56,Right,5531404361,212,25.7,5531404357,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133725,300,1,1,28,35,b8oqgvx1ijeyn6y1cn6929ix4,0,77.7,4.3,2025-02-22T12:30:35.795Z,2025-02-22T12:30:39Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5531404599,233,269,5531404409,2,,5531404415,140,80.7,5531404411,155,,5531404417,141,11.1,5531404421,213,0.97,5531404603,286,,5531404597,236,,5531404413,56,Right,5531404419,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,
2779133749,269,12,1,28,35,f1h34qp5zbfl489q8vnkhiq9s,1,25.7,83.0,2025-02-22T12:30:35.895Z,2025-02-22T12:30:39Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531404561,185,,5531404563,56,Back,5531404619,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133775,270,61,1,28,41,f1h34qp5zbfl489q8vnkhiq9s,1,26.4,80.6,2025-02-22T12:30:41.362Z,2025-02-22T12:31:47Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5531404715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133819,272,1,1,28,44,f1h34qp5zbfl489q8vnkhiq9s,0,31.7,57.8,2025-02-22T12:30:44.366Z,2025-02-22T12:31:49Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5531404885,1,,5531404881,212,33.9,5531404875,56,Center,5531404877,140,62.0,5531404883,213,0.35,5531404879,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133867,302,1,1,28,45,b8oqgvx1ijeyn6y1cn6929ix4,1,40.4,35.7,2025-02-22T12:30:45.395Z,2025-02-22T12:30:48Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5531405067,141,69.7,5531405065,140,43.1,5531405069,212,23.3,5531405063,56,Back,5531405071,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133939,303,1,1,28,48,b8oqgvx1ijeyn6y1cn6929ix4,1,50.6,72.9,2025-02-22T12:30:48.500Z,2025-02-22T12:30:53Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531405449,56,Left,5531405457,213,0.69,5531405453,141,92.3,5531405451,140,65.7,5531405455,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779133957,304,1,1,28,53,b8oqgvx1ijeyn6y1cn6929ix4,1,65.5,85.9,2025-02-22T12:30:53.155Z,2025-02-22T12:30:54Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531405527,212,6.7,5531405529,213,2.38,5531405525,141,92.7,5531405521,56,Left,5531405523,140,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134025,305,1,1,28,55,b8oqgvx1ijeyn6y1cn6929ix4,1,63.2,93.5,2025-02-22T12:30:55.075Z,2025-02-22T12:30:59Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5531405879,140,73.1,5531405877,56,Left,5531405883,212,10.8,5531405885,213,6.00,5531405881,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134067,306,1,1,28,59,b8oqgvx1ijeyn6y1cn6929ix4,1,77.4,84.8,2025-02-22T12:30:59.787Z,2025-02-22T12:31:02Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531406059,141,70.0,5531406063,213,4.32,5531406057,140,73.4,5531406061,212,10.9,5531406055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134097,307,1,1,29,2,b8oqgvx1ijeyn6y1cn6929ix4,0,75.1,79.9,2025-02-22T12:31:02.322Z,2025-02-22T14:15:04Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5531406209,213,5.22,5531406199,155,,5531406207,212,25.6,5531406197,2,,5531406205,141,47.0,5531406201,56,Center,5531406203,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134107,273,12,1,29,4,f1h34qp5zbfl489q8vnkhiq9s,1,7.0,57.3,2025-02-22T12:31:04.338Z,2025-02-22T12:31:08Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531406267,141,66.4,5531406265,140,16.5,5531406269,212,11.7,5531406301,15,,5531406271,213,0.56,5531406263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134173,274,3,1,29,8,f1h34qp5zbfl489q8vnkhiq9s,1,18.0,59.8,2025-02-22T12:31:08.202Z,2025-02-22T12:31:13Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531406573,56,Back,5531406611,233,308,5531406577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134169,308,45,1,29,8,b8oqgvx1ijeyn6y1cn6929ix4,0,82.0,40.2,2025-02-22T12:31:08.202Z,2025-02-22T12:31:15Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5531406565,56,Center,5531406633,233,274,5531406567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134251,276,1,1,29,9,f1h34qp5zbfl489q8vnkhiq9s,1,10.6,52.4,2025-02-22T12:31:09.753Z,2025-02-22T12:31:14Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531407013,141,46.6,5531407009,56,Back,5531407015,212,6.2,5531407011,140,6.0,5531407017,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134261,277,1,1,29,11,f1h34qp5zbfl489q8vnkhiq9s,0,6.0,46.6,2025-02-22T12:31:11.530Z,2025-02-22T12:31:15Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5531407079,140,33.3,5531407083,212,30.3,5531407087,1,,5531407077,56,Back,5531407085,213,0.33,5531407081,141,61.2,5531407075,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134257,310,1,1,29,12,b8oqgvx1ijeyn6y1cn6929ix4,1,70.2,45.1,2025-02-22T12:31:12.831Z,2025-02-22T12:31:14Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5531407051,141,51.3,5531407055,213,0.90,5531407053,212,5.4,5531407049,140,73.4,5531407047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134267,311,1,1,29,14,b8oqgvx1ijeyn6y1cn6929ix4,0,73.0,50.0,2025-02-22T12:31:14.666Z,2025-02-22T12:31:15Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5531407115,140,75.9,5531407113,56,Center,5531407121,213,5.14,5531407117,141,40.1,5531407119,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134271,278,61,1,29,15,f1h34qp5zbfl489q8vnkhiq9s,1,32.7,67.8,2025-02-22T12:31:15.659Z,2025-02-22T12:31:15Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5531407143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134333,280,1,1,29,18,f1h34qp5zbfl489q8vnkhiq9s,0,21.6,86.9,2025-02-22T12:31:18.690Z,2025-02-22T12:31:20Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5531407441,56,Back,5531407445,141,82.3,5531407439,157,,5531407447,212,25.1,5531407451,1,,5531407443,140,45.3,5531407449,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779134341,312,8,1,29,21,b8oqgvx1ijeyn6y1cn6929ix4,1,53.0,15.8,2025-02-22T12:31:21.306Z,2025-02-22T12:31:21Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5531407489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
