id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798840051,158,68,1,17,2,6wwwud48qahpwrfxs20334qk5,0,89.8,58.5,2025-04-10T16:48:55.941Z,2025-04-11T12:10:43Z,,,,,5640617337,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840073,138,52,1,17,6,a9vw7ikerpr4cuweeeka5aneg,1,8.3,43.0,2025-04-10T16:48:59.373Z,2025-04-11T12:10:51Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5640617441,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840161,140,1,1,17,18,a9vw7ikerpr4cuweeeka5aneg,0,21.4,34.2,2025-04-10T16:49:11.764Z,2025-04-11T11:46:27Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5639472051,157,,5639472063,213,5.90,5639472059,141,0.0,5639472061,212,63.6,5639472053,198,,5639472057,140,77.5,5639472065,1,,5639472055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840165,141,5,1,17,21,a9vw7ikerpr4cuweeeka5aneg,0,75.8,-1.4,2025-04-10T16:49:14.859Z,2025-04-11T11:46:27Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5639472077,56,Right,5639472079,347,,5639472187,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840185,159,5,1,17,21,6wwwud48qahpwrfxs20334qk5,1,24.2,101.4,2025-04-10T16:49:14.859Z,2025-04-11T11:47:13Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639472181,233,141,5639472159,347,,5639472157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840223,160,1,1,17,26,6wwwud48qahpwrfxs20334qk5,1,24.9,100.0,2025-04-10T16:49:19.019Z,2025-04-11T11:47:13Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639472365,56,Back,5639472373,213,4.28,5639472371,212,35.5,5639472367,140,10.8,5639472363,107,,5639472375,1,,5639472369,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840233,161,1,1,17,32,6wwwud48qahpwrfxs20334qk5,1,11.9,55.1,2025-04-10T16:49:25.405Z,2025-04-11T11:47:12Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639472403,56,Back,5639472405,140,26.5,5639472411,213,5.34,5639472407,141,23.9,5639472409,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840253,162,1,1,17,34,6wwwud48qahpwrfxs20334qk5,1,27.2,24.9,2025-04-10T16:49:27.292Z,2025-04-11T11:47:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639472543,213,1.47,5639472531,56,Back,5639472539,141,44.8,5639472541,212,13.6,5639472537,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840267,163,1,1,17,38,6wwwud48qahpwrfxs20334qk5,1,29.5,50.6,2025-04-10T16:49:31.195Z,2025-04-11T11:47:12Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639472607,141,64.6,5639472611,213,1.36,5639472609,212,9.7,5639472605,140,31.4,5639472603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840301,164,1,1,17,40,6wwwud48qahpwrfxs20334qk5,1,30.4,68.2,2025-04-10T16:49:33.419Z,2025-04-11T11:47:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639472803,140,28.0,5639472805,141,52.2,5639472807,212,11.2,5639472809,213,4.48,5639472801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840325,165,1,1,17,46,6wwwud48qahpwrfxs20334qk5,1,45.8,55.7,2025-04-10T16:49:39.227Z,2025-04-11T11:47:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639472961,140,58.9,5639472967,213,0.93,5639472965,212,23.1,5639472963,141,83.0,5639472959,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840339,166,1,1,17,52,6wwwud48qahpwrfxs20334qk5,1,62.2,88.6,2025-04-10T16:49:45.219Z,2025-04-11T11:47:11Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639473027,56,Back,5639473035,213,3.51,5639473033,212,20.2,5639473029,140,44.3,5639473031,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840385,167,1,1,17,54,6wwwud48qahpwrfxs20334qk5,1,43.2,76.7,2025-04-10T16:49:47.619Z,2025-04-11T11:47:11Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639473355,212,25.6,5639473357,213,4.72,5639473353,141,39.1,5639473349,56,Back,5639473351,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840399,168,1,1,18,2,6wwwud48qahpwrfxs20334qk5,1,58.2,31.6,2025-04-10T16:49:55.372Z,2025-04-11T11:47:10Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639473415,212,22.6,5639473413,141,59.3,5639473417,213,2.16,5639473409,56,Back,5639473411,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840437,169,1,1,18,5,6wwwud48qahpwrfxs20334qk5,1,46.3,59.3,2025-04-10T16:49:58.860Z,2025-04-11T11:47:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639473615,212,38.0,5639473617,213,0.69,5639473613,141,94.7,5639473609,56,Left,5639473611,140,74.3,5639473619,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840443,170,4,1,18,13,6wwwud48qahpwrfxs20334qk5,1,68.4,76.2,2025-04-10T16:50:06.563Z,2025-04-11T11:47:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639473647,56,Center,5639473655,265,,5639473659,286,,5639473651,152,,5639473711,233,143,5639473643,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840439,143,4,1,18,13,a9vw7ikerpr4cuweeeka5aneg,0,31.6,23.8,2025-04-10T16:50:06.564Z,2025-04-11T11:46:26Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639473727,233,170,5639473679,152,,5639473675,13,,5639473683,285,,5639473681,265,,5639473677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840517,144,18,1,18,20,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-10T16:50:13.618Z,2025-04-11T11:46:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5639474019,41,,5639474021,44,Defender,5639474043,55,145,5639474023,59,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840519,145,19,1,18,20,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-10T16:50:13.619Z,2025-04-11T11:46:26Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5639474035,293,2,5639474029,145,2,5639474033,292,3,5639474031,59,3,5639474025,41,,5639474039,55,144,5639474037,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840625,171,1,1,18,47,6wwwud48qahpwrfxs20334qk5,1,73.1,81.4,2025-04-10T16:50:40.059Z,2025-04-11T11:47:10Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5639474653,152,,5639474661,212,7.9,5639474659,141,88.3,5639474663,213,0.63,5639474651,5,,5639474655,56,Left,5639474657,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840631,172,1,1,18,51,6wwwud48qahpwrfxs20334qk5,0,85.9,89.1,2025-04-10T16:50:44.092Z,2025-04-11T11:47:09Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639474685,212,10.0,5639474683,141,79.3,5639474679,56,Left,5639474681,140,93.0,5639474689,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840673,147,12,1,18,53,a9vw7ikerpr4cuweeeka5aneg,1,15.1,26.5,2025-04-10T16:50:46.428Z,2025-04-11T12:15:27Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639474891,140,70.3,5639474889,56,Right,5639474893,141,0.0,5639474897,213,5.97,5639474895,212,60.9,5640621547,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840677,148,5,1,18,56,a9vw7ikerpr4cuweeeka5aneg,0,68.2,-1.6,2025-04-10T16:50:49.284Z,2025-04-11T11:46:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639474907,347,,5639474995,233,173,5639474905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840689,173,5,1,18,56,6wwwud48qahpwrfxs20334qk5,1,31.8,101.6,2025-04-10T16:50:49.284Z,2025-04-11T11:47:09Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639474957,56,Back,5639474959,347,,5639474985,233,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840763,174,1,1,19,5,6wwwud48qahpwrfxs20334qk5,1,32.0,100.0,2025-04-10T16:50:58.563Z,2025-04-11T11:47:09Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639475375,107,,5639475385,213,4.44,5639475383,212,22.6,5639475381,141,69.6,5639475377,56,Back,5639475387,1,,5639475379,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840773,175,1,1,19,9,6wwwud48qahpwrfxs20334qk5,1,26.4,66.0,2025-04-10T16:51:02.978Z,2025-04-11T11:47:09Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639475421,212,23.6,5639475419,141,31.3,5639475423,213,4.73,5639475417,140,26.8,5639475415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840829,176,1,1,19,11,6wwwud48qahpwrfxs20334qk5,1,26.8,31.3,2025-04-10T16:51:04.403Z,2025-04-11T11:47:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639475699,212,23.3,5639475701,213,2.40,5639475697,141,54.3,5639475693,56,Back,5639475695,140,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840857,177,1,1,19,23,6wwwud48qahpwrfxs20334qk5,0,15.0,54.6,2025-04-10T16:51:16.363Z,2025-04-11T11:47:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639475843,141,0.0,5639475837,155,,5639475845,212,62.0,5639475839,56,Right,5639475847,213,5.61,5639475849,1,,5639475841,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840877,149,5,1,19,28,a9vw7ikerpr4cuweeeka5aneg,1,35.7,101.6,2025-04-10T16:51:21.161Z,2025-04-11T11:46:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639475955,56,Back,5639475967,233,178,5639475957,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840861,178,5,1,19,28,6wwwud48qahpwrfxs20334qk5,0,64.3,-1.6,2025-04-10T16:51:21.161Z,2025-04-11T11:47:08Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639475979,233,149,5639475865,347,,5639475863,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840921,150,1,1,19,30,a9vw7ikerpr4cuweeeka5aneg,0,36.3,100.0,2025-04-10T16:51:23.875Z,2025-04-11T11:46:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639476165,212,69.9,5639476159,56,Center,5639476163,141,73.8,5639476157,107,,5639476167,213,6.01,5639476161,140,100.0,5639476169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840941,179,56,1,19,39,6wwwud48qahpwrfxs20334qk5,1,2.1,17.9,2025-04-10T16:51:32.914Z,2025-04-11T11:47:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639476313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840935,151,5,1,19,40,a9vw7ikerpr4cuweeeka5aneg,0,100.2,81.4,2025-04-10T16:51:33.197Z,2025-04-11T11:46:24Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639476251,56,Left,5639476373,233,180,5639476253,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798840949,180,5,1,19,40,6wwwud48qahpwrfxs20334qk5,1,-0.2,18.6,2025-04-10T16:51:33.197Z,2025-04-11T11:47:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639476363,56,Back,5639476365,346,,5639476367,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841007,181,1,1,20,0,6wwwud48qahpwrfxs20334qk5,1,5.0,39.7,2025-04-10T16:51:53.891Z,2025-04-11T13:09:16Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5639476673,237,,5639476665,141,52.4,5639476667,212,9.3,5640669237,189,,5639476663,140,8.4,5639476659,124,,5639476661,56,Back,5639476669,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841021,182,1,1,20,2,6wwwud48qahpwrfxs20334qk5,1,8.3,52.5,2025-04-10T16:51:55.741Z,2025-04-11T11:47:07Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5639476739,140,40.2,5639476737,56,Back,5639476745,213,5.85,5639476743,212,36.9,5639476741,141,29.8,5639476747,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841019,152,83,1,20,5,a9vw7ikerpr4cuweeeka5aneg,0,52.8,67.6,2025-04-10T16:51:58.139Z,2025-04-11T11:46:24Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5639476851,399,6wfu6s6xo5zjeke21fgbouql0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841035,183,1,1,20,5,6wwwud48qahpwrfxs20334qk5,1,40.2,29.8,2025-04-10T16:51:58.411Z,2025-04-11T11:47:07Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5639476797,212,6.7,5639476795,141,24.3,5639476799,213,3.73,5639476791,56,Back,5639476793,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841049,184,1,1,20,7,6wwwud48qahpwrfxs20334qk5,0,34.9,24.3,2025-04-10T16:52:00.155Z,2025-04-11T11:47:06Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5639476873,212,5.5,5639476875,213,0.68,5639476867,56,Back,5639476871,141,29.4,5639476869,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841071,154,1,1,20,9,a9vw7ikerpr4cuweeeka5aneg,1,57.1,72.6,2025-04-10T16:52:02.252Z,2025-04-11T11:46:24Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639476967,141,67.3,5639476971,212,3.6,5639476959,56,Center,5639476963,140,57.0,5639476973,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841087,155,1,1,20,11,a9vw7ikerpr4cuweeeka5aneg,1,56.8,66.9,2025-04-10T16:52:04.155Z,2025-04-11T11:46:23Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5639477089,141,29.1,5639477087,140,70.7,5639477093,213,5.23,5639477091,212,29.6,5639477085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841097,157,61,1,20,15,a9vw7ikerpr4cuweeeka5aneg,0,71.4,29.4,2025-04-10T16:52:08.037Z,2025-04-11T11:46:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639477125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841123,185,12,1,20,15,6wwwud48qahpwrfxs20334qk5,1,22.7,74.1,2025-04-10T16:52:08.513Z,2025-04-11T11:47:06Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639477209,141,75.1,5639477211,212,2.6,5639477213,213,0.26,5639489501,233,158,5639489499,397,,5639477207,140,25.1,5639477205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841103,158,74,1,20,15,a9vw7ikerpr4cuweeeka5aneg,1,71.4,29.4,2025-04-10T16:52:08.514Z,2025-04-11T11:46:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639477145,285,,5639477143,56,Center,5639489489,397,,5639489511,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841127,186,12,1,20,19,6wwwud48qahpwrfxs20334qk5,1,7.2,69.1,2025-04-10T16:52:12.049Z,2025-04-11T11:47:06Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639477225,212,14.5,5639477227,213,1.13,5639477223,141,88.4,5639477219,56,Back,5639477229,15,,5639477221,140,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841141,187,12,1,20,20,6wwwud48qahpwrfxs20334qk5,1,13.5,91.2,2025-04-10T16:52:13.578Z,2025-04-11T11:47:06Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639477315,213,6.16,5639477313,212,27.0,5639477309,140,39.0,5639477311,141,86.3,5639477307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841147,160,1,1,20,23,a9vw7ikerpr4cuweeeka5aneg,1,65.2,19.5,2025-04-10T16:52:16.115Z,2025-04-11T11:46:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5639477335,56,Right,5639477337,140,72.3,5639477341,212,7.9,5639477343,213,5.93,5639477339,141,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841089,156,43,1,20,23,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-10T16:52:16.492Z,2025-04-10T17:28:22Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639558939,144,56,5639477097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841153,161,3,1,20,24,a9vw7ikerpr4cuweeeka5aneg,0,74.0,16.0,2025-04-10T16:52:17.533Z,2025-04-11T13:19:05Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639477355,56,Right,5640678189,465,,5639560149,286,,5639561903,233,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798856183,412,7,1,20,24,6wwwud48qahpwrfxs20334qk5,1,26.0,84.0,2025-04-10T16:52:17.534Z,2025-04-11T13:19:10Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639561439,285,,5639561437,56,Back,5639561895,233,161,5640678273,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841173,162,45,1,20,25,a9vw7ikerpr4cuweeeka5aneg,0,76.8,17.2,2025-04-10T16:52:17.990Z,2025-04-11T11:46:22Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639477483,56,Right,5639477485,286,,5639477583,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841181,188,3,1,20,25,6wwwud48qahpwrfxs20334qk5,1,23.2,82.8,2025-04-10T16:52:17.990Z,2025-04-11T13:19:52Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639477573,233,162,5640679067,465,,5639477555,285,,5639477553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841185,189,3,1,20,29,6wwwud48qahpwrfxs20334qk5,0,26.2,84.1,2025-04-10T16:52:22.099Z,2025-04-11T13:20:00Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5639477567,56,Back,5639562541,211,,5639477569,285,,5640679191,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841209,164,1,1,20,31,a9vw7ikerpr4cuweeeka5aneg,1,68.1,21.5,2025-04-10T16:52:24.356Z,2025-04-11T11:46:22Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5639477699,56,Center,5639477707,213,1.48,5639477701,140,69.2,5639477703,141,40.4,5639477705,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841231,165,1,1,20,32,a9vw7ikerpr4cuweeeka5aneg,1,69.2,37.7,2025-04-10T16:52:25.524Z,2025-04-11T13:20:15Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639477803,141,15.0,5639477801,140,87.9,5640679367,155,,5639477805,212,25.0,5639477799,56,Right,5639477807,213,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841247,166,1,1,20,35,a9vw7ikerpr4cuweeeka5aneg,1,87.6,14.7,2025-04-10T16:52:28.980Z,2025-04-11T11:46:21Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5639477863,212,3.3,5639477859,140,87.9,5639477865,213,1.47,5639477857,56,Right,5639477861,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841257,167,1,1,20,37,a9vw7ikerpr4cuweeeka5aneg,1,89.5,18.2,2025-04-10T16:52:30.404Z,2025-04-11T11:46:21Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5639477889,141,12.6,5639477893,213,4.52,5639477887,140,88.8,5639477891,212,3.9,5639477885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841267,168,1,1,20,38,a9vw7ikerpr4cuweeeka5aneg,0,88.8,12.6,2025-04-10T16:52:31.571Z,2025-04-11T13:20:29Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5640679633,72,,5639477955,213,1.55,5639477945,155,,5640679631,223,,5639477947,56,Center,5639477943,2,,5639477953,212,10.0,5639477949,140,89.0,5639477951,141,,,,,,,,,,,,,,,,,,27.3,,,,,,,,,,,,,,,,
2798841195,163,43,1,20,39,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-10T16:52:32.100Z,2025-04-10T17:29:51Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5639562615,144,7,5639477607,286,0,5639477623,233,189,5639477605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841279,191,61,1,20,41,6wwwud48qahpwrfxs20334qk5,1,9.4,89.3,2025-04-10T16:52:34.202Z,2025-04-11T11:47:04Z,1ai0gvdx68lxclbj6m255w72t,S. Crone,,,5639477975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841303,169,1,1,20,41,a9vw7ikerpr4cuweeeka5aneg,1,72.3,25.3,2025-04-10T16:52:34.700Z,2025-04-11T11:46:20Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5639478119,213,4.37,5639478111,56,Right,5639478113,140,69.4,5639478117,212,9.2,5639478115,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841309,170,1,1,20,45,a9vw7ikerpr4cuweeeka5aneg,0,70.0,16.4,2025-04-10T16:52:38.196Z,2025-04-11T11:46:20Z,6qko3f8w2ap9ynbuq2g55i5n8,S. Doua,,,5639478139,56,Center,5639478145,212,19.4,5639478143,141,25.5,5639478141,140,87.5,5639478147,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841323,192,12,1,20,47,6wwwud48qahpwrfxs20334qk5,1,17.7,70.9,2025-04-10T16:52:40.945Z,2025-04-11T11:47:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5639478215,213,0.72,5639478213,212,8.4,5639478209,140,23.7,5639478211,141,79.1,5639478207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841319,171,61,1,20,48,a9vw7ikerpr4cuweeeka5aneg,1,74.1,20.4,2025-04-10T16:52:41.618Z,2025-04-11T11:46:20Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5639478183,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798841329,194,1,1,20,49,6wwwud48qahpwrfxs20334qk5,1,26.6,74.4,2025-04-10T16:52:42.529Z,2025-04-11T13:21:13Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5639478257,141,58.8,5640680381,156,,5639478255,140,26.5,5639478259,212,10.6,5639478253,56,Back,5639478261,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
