id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2702458659,205,1,1,23,51,6wwwud48qahpwrfxs20334qk5,1,53.5,30.0,2024-07-21T13:24:39.469Z,2024-07-21T13:24:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112576339,213,4.06,5112576335,212,16.7,5112576331,141,10.4,5112576323,56,Back,5112576327,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458693,206,1,1,23,54,6wwwud48qahpwrfxs20334qk5,1,43.9,15.0,2024-07-21T13:24:42.206Z,2024-07-21T13:24:45Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112576497,56,Back,5112576499,140,29.2,5112576501,141,32.1,5112576503,212,19.3,5112576505,213,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458719,207,1,1,23,57,6wwwud48qahpwrfxs20334qk5,1,31.3,37.3,2024-07-21T13:24:44.974Z,2024-07-21T13:24:48Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112576641,140,32.3,5112576647,213,1.53,5112576643,141,76.6,5112576639,56,Back,5112576645,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458795,208,1,1,24,2,6wwwud48qahpwrfxs20334qk5,1,31.2,72.0,2024-07-21T13:24:50.590Z,2024-07-21T13:24:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112577101,141,53.6,5112577099,140,18.9,5112577105,213,3.91,5112577097,56,Back,5112577103,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458827,209,1,1,24,7,6wwwud48qahpwrfxs20334qk5,1,20.2,54.9,2024-07-21T13:24:54.942Z,2024-07-21T13:24:57Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112577285,141,93.2,5112577283,140,34.1,5112577281,56,Back,5112577289,213,1.06,5112577287,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458875,210,1,1,24,12,6wwwud48qahpwrfxs20334qk5,0,33.2,93.5,2024-07-21T13:24:59.838Z,2024-07-21T13:25:01Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112577605,56,Center,5112577611,212,21.8,5112577607,140,51.0,5112577613,213,5.74,5112577609,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458931,276,1,1,24,14,a9vw7ikerpr4cuweeeka5aneg,1,55.6,22.5,2024-07-21T13:25:02.500Z,2024-07-21T13:25:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112577883,141,26.8,5112577881,140,61.6,5112577887,213,0.43,5112577879,56,Center,5112577885,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458963,277,1,1,24,17,a9vw7ikerpr4cuweeeka5aneg,1,59.7,24.6,2024-07-21T13:25:05.437Z,2024-07-21T13:25:09Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112578049,141,5.8,5112578053,213,4.91,5112578045,56,Right,5112578051,212,13.0,5112578047,140,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702458991,278,1,1,24,21,a9vw7ikerpr4cuweeeka5aneg,1,63.0,8.9,2024-07-21T13:25:08.983Z,2024-07-21T13:25:11Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112578189,141,13.4,5112578187,140,60.3,5112578191,212,4.2,5112578193,213,2.32,5112578185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459013,279,1,1,24,23,a9vw7ikerpr4cuweeeka5aneg,1,60.3,13.4,2024-07-21T13:25:11.312Z,2024-07-21T13:25:14Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112578301,212,8.2,5112578297,140,59.8,5112578303,213,1.64,5112578295,56,Center,5112578299,141,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459041,280,1,1,24,27,a9vw7ikerpr4cuweeeka5aneg,1,59.8,25.4,2024-07-21T13:25:14.749Z,2024-07-21T13:25:18Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112578505,213,2.27,5112578503,212,13.3,5112578501,141,40.4,5112578499,140,51.6,5112578497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459071,281,1,1,24,30,a9vw7ikerpr4cuweeeka5aneg,1,51.6,44.2,2024-07-21T13:25:18.248Z,2024-07-21T13:25:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112578711,141,69.4,5112578715,213,1.45,5112578709,140,53.5,5112578707,56,Center,5112578713,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459083,282,1,1,24,34,a9vw7ikerpr4cuweeeka5aneg,1,53.7,68.5,2024-07-21T13:25:22.294Z,2024-07-21T13:25:24Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112578777,141,45.7,5112578779,212,16.3,5112578781,213,5.02,5112578775,140,58.4,5112578773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459097,283,1,1,24,36,a9vw7ikerpr4cuweeeka5aneg,0,58.4,45.7,2024-07-21T13:25:24.090Z,2024-07-21T13:25:25Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112578885,212,21.4,5112578883,141,29.0,5112578881,140,41.1,5112578887,213,3.70,5112578879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459121,212,3,1,24,40,6wwwud48qahpwrfxs20334qk5,0,56.8,81.0,2024-07-21T13:25:28.198Z,2024-07-21T13:25:29Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112578965,286,,5112578963,56,Left,5112579035,233,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459125,284,7,1,24,40,a9vw7ikerpr4cuweeeka5aneg,0,43.2,19.0,2024-07-21T13:25:28.199Z,2024-07-21T13:25:28Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112578989,56,Back,5112578991,285,,5112579017,233,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459159,285,83,1,24,43,a9vw7ikerpr4cuweeeka5aneg,0,38.3,17.1,2024-07-21T13:25:30.823Z,2024-07-21T14:01:02Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112648849,399,9jqox80arzpytv1b136jobhpm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459193,214,61,1,24,44,6wwwud48qahpwrfxs20334qk5,0,70.1,97.1,2024-07-21T13:25:32.486Z,2024-07-21T14:00:54Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112579353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459201,215,5,1,24,47,6wwwud48qahpwrfxs20334qk5,0,72.4,101.4,2024-07-21T13:25:34.869Z,2024-07-21T13:35:54Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5112579943,233,286,5112579377,56,Left,5112579379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459289,286,5,1,24,47,a9vw7ikerpr4cuweeeka5aneg,1,27.6,-1.4,2024-07-21T13:25:34.869Z,2024-07-21T13:25:50Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112579939,233,215,5112579901,56,Back,5112579903,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459327,287,1,1,25,1,a9vw7ikerpr4cuweeeka5aneg,1,28.6,0.0,2024-07-21T13:25:49.462Z,2024-07-21T13:25:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112580095,212,20.5,5112580089,56,Back,5112580093,141,18.6,5112580091,140,43.2,5112580097,213,0.73,5112580087,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459335,216,4,1,25,7,6wwwud48qahpwrfxs20334qk5,1,53.0,80.4,2024-07-21T13:25:55.272Z,2024-07-21T13:25:57Z,,,,,5112580225,152,,5112580281,233,288,5112580223,56,Left,5112580227,286,,5112580221,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459333,288,4,1,25,7,a9vw7ikerpr4cuweeeka5aneg,0,47.0,19.6,2024-07-21T13:25:55.273Z,2024-07-21T13:25:58Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112580249,152,,5112580251,285,,5112580245,10,,5112580287,233,216,5112580247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459387,217,1,1,25,16,6wwwud48qahpwrfxs20334qk5,1,53.0,82.0,2024-07-21T13:26:03.678Z,2024-07-21T13:26:49Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5112580507,140,47.1,5112580501,5,,5112580503,152,,5112580513,213,2.15,5112580509,141,95.9,5112580511,212,11.3,5112582447,189,,5112580505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459441,218,1,1,25,16,6wwwud48qahpwrfxs20334qk5,1,47.1,95.9,2024-07-21T13:26:04.222Z,2024-07-21T13:26:10Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112580809,56,Left,5112580813,141,92.6,5112580811,140,75.3,5112580817,213,6.21,5112580815,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459395,289,83,1,25,17,a9vw7ikerpr4cuweeeka5aneg,0,26.8,1.8,2024-07-21T13:26:05.365Z,2024-07-21T13:27:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112585669,399,23sc7wc7my7wes6cuaxw1v0no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459405,290,83,1,25,19,a9vw7ikerpr4cuweeeka5aneg,0,28.2,1.5,2024-07-21T13:26:06.943Z,2024-07-21T13:27:51Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112585655,399,23sc7wc7my7wes6cuaxw1v0no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459447,219,3,1,25,20,6wwwud48qahpwrfxs20334qk5,0,72.0,94.2,2024-07-21T13:26:08.394Z,2024-07-21T13:27:17Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5112580845,286,,5112580843,56,Left,5112580911,233,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459437,291,7,1,25,20,a9vw7ikerpr4cuweeeka5aneg,0,28.0,5.8,2024-07-21T13:26:08.395Z,2024-07-21T13:57:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112580803,56,Back,5112580805,285,,5112580881,233,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702461037,252,61,1,25,21,6wwwud48qahpwrfxs20334qk5,1,65.0,87.1,2024-07-21T13:26:09.440Z,2024-07-21T13:29:34Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5112590143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459477,293,1,1,25,22,a9vw7ikerpr4cuweeeka5aneg,1,28.0,8.6,2024-07-21T13:26:09.754Z,2024-07-21T13:26:13Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112581041,212,7.0,5112581037,140,34.4,5112581043,213,0.29,5112581033,155,,5112581039,141,11.5,5112581035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459479,294,43,1,25,25,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-07-21T13:26:13.066Z,2024-07-21T14:00:19Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112647569,141,7.2,5112581047,56,Back,5112647859,144,1,5112647573,213,2.57,5112647567,140,33.6,5112647571,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459501,220,83,1,25,25,6wwwud48qahpwrfxs20334qk5,0,67.2,95.3,2024-07-21T13:26:13.067Z,2024-07-21T13:59:22Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112646889,399,4m9sp9mxlsjk6fv7v218yqfv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459491,295,50,1,25,27,a9vw7ikerpr4cuweeeka5aneg,1,30.6,4.4,2024-07-21T13:26:14.956Z,2024-07-21T13:26:23Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5112581413,233,221,5112581101,56,Back,5112581105,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459541,221,7,1,25,27,6wwwud48qahpwrfxs20334qk5,1,69.4,95.6,2024-07-21T13:26:14.957Z,2024-07-21T13:30:48Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112581353,56,Left,5112581355,286,,5112581393,233,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459547,222,2,1,25,34,6wwwud48qahpwrfxs20334qk5,1,75.8,93.6,2024-07-21T13:26:22.525Z,2024-07-21T13:58:03Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112581423,140,90.2,5112581425,141,96.5,5112581439,7,289rctmvd5ppy9zqn98jbe4et,5112581441,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459551,296,55,1,25,34,a9vw7ikerpr4cuweeeka5aneg,1,23.6,69.1,2024-07-21T13:26:22.526Z,2024-07-21T13:57:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112644687,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459801,297,1,1,26,6,a9vw7ikerpr4cuweeeka5aneg,1,22.5,13.1,2024-07-21T13:26:53.760Z,2024-07-21T13:26:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112582977,241,,5112582985,212,25.3,5112582981,140,8.3,5112582987,213,2.20,5112582979,56,Back,5112582975,5,,5112582983,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459813,298,1,1,26,12,a9vw7ikerpr4cuweeeka5aneg,1,8.5,43.9,2024-07-21T13:26:59.681Z,2024-07-21T13:27:01Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112583077,141,12.1,5112583079,212,22.0,5112583081,213,4.91,5112583075,140,12.6,5112583073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459815,299,1,1,26,13,a9vw7ikerpr4cuweeeka5aneg,1,12.6,12.1,2024-07-21T13:27:00.884Z,2024-07-21T13:27:01Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112583095,212,9.3,5112583089,56,Back,5112583093,141,17.6,5112583097,213,0.41,5112583091,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459839,300,1,1,26,13,a9vw7ikerpr4cuweeeka5aneg,1,20.7,17.6,2024-07-21T13:27:01.571Z,2024-07-21T13:27:04Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112583223,56,Back,5112583231,213,5.38,5112583225,140,27.4,5112583229,212,11.4,5112583227,141,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459851,301,1,1,26,16,a9vw7ikerpr4cuweeeka5aneg,1,26.4,5.6,2024-07-21T13:27:03.853Z,2024-07-21T13:27:05Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5112583277,212,13.1,5112583271,56,Back,5112583279,213,1.08,5112583275,141,22.5,5112583273,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459855,302,1,1,26,17,a9vw7ikerpr4cuweeeka5aneg,1,32.3,22.5,2024-07-21T13:27:05.196Z,2024-07-21T13:27:06Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5112583301,212,3.6,5112583297,140,28.9,5112583303,213,3.24,5112583295,56,Back,5112583299,141,22.0,5112583317,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459873,223,83,1,26,19,6wwwud48qahpwrfxs20334qk5,0,63.1,83.8,2024-07-21T13:27:07.550Z,2024-07-21T13:27:50Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112585653,399,4m3slt6iikaxklqd12i719rl5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459919,303,1,1,26,20,a9vw7ikerpr4cuweeeka5aneg,1,28.9,22.8,2024-07-21T13:27:07.773Z,2024-07-21T13:27:12Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5112583673,213,2.53,5112583667,140,20.6,5112583671,212,10.6,5112583669,141,31.8,5112583665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702459971,304,1,1,26,24,a9vw7ikerpr4cuweeeka5aneg,1,23.0,35.9,2024-07-21T13:27:12.413Z,2024-07-21T13:27:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5112583945,212,24.1,5112583939,56,Back,5112583943,141,71.0,5112583947,213,1.71,5112583941,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460059,305,1,1,26,28,a9vw7ikerpr4cuweeeka5aneg,1,19.7,71.0,2024-07-21T13:27:16.100Z,2024-07-21T13:27:27Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112584519,56,Back,5112584525,212,20.5,5112584521,140,7.4,5112584527,213,4.03,5112584523,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460075,306,1,1,26,39,a9vw7ikerpr4cuweeeka5aneg,1,11.0,40.7,2024-07-21T13:27:27.144Z,2024-07-21T13:27:29Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5112584623,212,36.9,5112584617,56,Back,5112584627,1,,5112584621,141,87.8,5112584615,155,,5112584625,213,1.05,5112584619,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460095,307,1,1,26,41,a9vw7ikerpr4cuweeeka5aneg,0,28.4,87.8,2024-07-21T13:27:29.534Z,2024-07-21T13:27:32Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5112584725,213,6.10,5112584723,212,33.3,5112584715,3,,5112584727,1,,5112584721,141,78.8,5112584717,56,Center,5112584719,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460139,225,1,1,26,47,6wwwud48qahpwrfxs20334qk5,1,35.0,5.5,2024-07-21T13:27:35.422Z,2024-07-21T13:27:39Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112584967,212,32.3,5112584961,56,Back,5112584969,213,2.32,5112584963,140,14.1,5112584965,141,40.3,5112584971,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460157,226,1,1,26,51,6wwwud48qahpwrfxs20334qk5,1,19.0,37.9,2024-07-21T13:27:39.262Z,2024-07-21T13:27:41Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112585089,140,27.3,5112585087,56,Back,5112585091,141,62.7,5112585093,212,19.0,5112585095,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460253,227,1,1,26,57,6wwwud48qahpwrfxs20334qk5,1,32.7,66.7,2024-07-21T13:27:45.374Z,2024-07-21T13:27:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112585635,141,51.3,5112585639,212,17.5,5112585643,213,3.79,5112585627,56,Back,5112585631,140,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460265,228,1,1,27,3,6wwwud48qahpwrfxs20334qk5,1,25.1,49.4,2024-07-21T13:27:50.670Z,2024-07-21T13:27:52Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5112585705,140,28.6,5112585703,56,Back,5112585711,213,1.26,5112585707,141,66.4,5112585709,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460307,229,1,1,27,5,6wwwud48qahpwrfxs20334qk5,1,27.4,68.8,2024-07-21T13:27:52.814Z,2024-07-21T13:27:55Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112585935,56,Back,5112585939,141,88.0,5112585943,213,0.93,5112585937,140,36.6,5112585941,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460313,230,1,1,27,8,6wwwud48qahpwrfxs20334qk5,1,38.1,91.4,2024-07-21T13:27:55.758Z,2024-07-21T13:27:57Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112585983,141,89.0,5112585987,213,6.20,5112585981,140,56.0,5112585979,56,Left,5112585985,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460315,231,1,1,27,10,6wwwud48qahpwrfxs20334qk5,1,57.4,88.1,2024-07-21T13:27:57.710Z,2024-07-21T13:27:58Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5112585995,140,55.1,5112586001,213,2.12,5112585999,212,4.6,5112585993,56,Left,5112585997,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460337,232,1,1,27,10,6wwwud48qahpwrfxs20334qk5,1,55.1,93.9,2024-07-21T13:27:58.429Z,2024-07-21T13:28:01Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5112586127,141,89.1,5112586123,56,Back,5112586131,213,3.41,5112586129,212,12.2,5112586125,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460355,233,1,1,27,13,6wwwud48qahpwrfxs20334qk5,1,45.0,85.7,2024-07-21T13:28:01.230Z,2024-07-21T13:28:03Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5112586211,212,15.1,5112586205,56,Back,5112586209,141,82.1,5112586213,213,3.30,5112586207,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460369,234,1,1,27,15,6wwwud48qahpwrfxs20334qk5,1,28.5,75.0,2024-07-21T13:28:03.614Z,2024-07-21T13:28:06Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5112586323,56,Back,5112586325,140,31.1,5112586331,213,4.81,5112586327,141,32.4,5112586329,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460393,235,1,1,27,19,6wwwud48qahpwrfxs20334qk5,1,34.1,25.8,2024-07-21T13:28:06.702Z,2024-07-21T13:28:09Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5112586459,212,17.2,5112586457,141,6.8,5112586461,213,5.43,5112586455,140,44.9,5112586453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460421,236,1,1,27,21,6wwwud48qahpwrfxs20334qk5,1,44.8,8.5,2024-07-21T13:28:09.086Z,2024-07-21T13:28:12Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5112586635,140,54.2,5112586639,212,11.8,5112586633,56,Right,5112586637,141,18.0,5112586641,213,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460427,237,61,1,27,22,6wwwud48qahpwrfxs20334qk5,0,58.5,16.5,2024-07-21T13:28:09.822Z,2024-07-21T14:01:37Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5112586665,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460457,309,1,1,27,25,a9vw7ikerpr4cuweeeka5aneg,1,34.4,76.2,2024-07-21T13:28:12.828Z,2024-07-21T13:28:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5112586809,212,9.2,5112586805,140,25.8,5112586811,213,3.35,5112586807,141,73.4,5112586803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460469,310,1,1,27,27,a9vw7ikerpr4cuweeeka5aneg,1,25.8,74.0,2024-07-21T13:28:15.093Z,2024-07-21T13:28:16Z,4bkqvwlmbwul0s8lbbq6mifp,S. Reese,,,5112586867,213,0.16,5112586861,140,56.2,5112586863,141,81.4,5112586859,56,Left,5112586869,1,,5112586865,212,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460481,311,1,1,27,28,a9vw7ikerpr4cuweeeka5aneg,1,56.2,81.4,2024-07-21T13:28:16.530Z,2024-07-21T13:28:17Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5112586915,212,6.3,5112586911,140,53.5,5112586917,213,4.25,5112586909,56,Center,5112586913,141,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702460503,312,1,1,27,29,a9vw7ikerpr4cuweeeka5aneg,1,55.8,73.6,2024-07-21T13:28:17.593Z,2024-07-21T13:28:23Z,dsfbfzwy3c06mu50ee89qrbsa,M. Larsen,,,5112587111,213,1.18,5112587105,140,60.5,5112587109,212,13.1,5112587103,56,Left,5112587107,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
