id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2723119647,122,1,1,14,31,ajtb177oqwawkdwbqhldmq6mx,1,29.3,52.5,2024-09-21T11:16:14.670Z,2024-09-21T11:16:16Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5226365869,140,28.4,5226365867,56,Back,5226365873,212,12.9,5226365871,141,33.6,5226365875,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119667,123,1,1,14,32,ajtb177oqwawkdwbqhldmq6mx,1,28.4,33.6,2024-09-21T11:16:15.878Z,2024-09-21T11:16:17Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226365961,212,14.3,5226365953,140,36.3,5226365947,56,Back,5226365957,141,16.5,5226365965,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119697,124,1,1,14,33,ajtb177oqwawkdwbqhldmq6mx,1,36.3,16.5,2024-09-21T11:16:17.102Z,2024-09-21T11:16:19Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226366075,141,7.4,5226366079,212,19.5,5226366083,213,3.46,5226366071,140,18.7,5226366067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119725,125,1,1,14,35,ajtb177oqwawkdwbqhldmq6mx,1,20.4,7.9,2024-09-21T11:16:18.894Z,2024-09-21T11:16:21Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226366279,56,Back,5226366283,140,23.3,5226366287,212,17.9,5226366285,141,33.9,5226366289,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119749,126,1,1,14,37,ajtb177oqwawkdwbqhldmq6mx,1,24.3,34.5,2024-09-21T11:16:21.557Z,2024-09-21T11:16:24Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226366433,141,41.3,5226366431,140,46.9,5226366437,213,0.19,5226366429,56,Back,5226366435,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119767,127,1,1,14,40,ajtb177oqwawkdwbqhldmq6mx,1,46.9,41.3,2024-09-21T11:16:24.006Z,2024-09-21T11:16:25Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5226366521,56,Back,5226366523,140,37.0,5226366529,213,3.54,5226366525,141,34.8,5226366527,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119779,128,1,1,14,41,ajtb177oqwawkdwbqhldmq6mx,0,37.0,34.8,2024-09-21T11:16:25.062Z,2024-09-21T11:16:25Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226366587,212,32.9,5226366585,141,67.2,5226366589,213,0.73,5226366591,1,,5226366583,140,60.3,5226366581,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119921,172,1,1,14,49,a9vw7ikerpr4cuweeeka5aneg,1,46.6,34.6,2024-09-21T11:16:33.511Z,2024-09-21T13:21:15Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5226367189,140,72.9,5226367187,56,Center,5226610073,154,,5226610071,210,15,5226367195,213,6.21,5226367191,141,31.6,5226367193,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119927,173,15,1,14,50,a9vw7ikerpr4cuweeeka5aneg,1,80.8,41.5,2024-09-21T11:16:33.818Z,2024-09-21T13:31:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226610093,103,19,5226367225,56,Center,5227118613,76,,5226610131,233,129,5226610083,29,,5226610267,18,,5226610095,146,82.1,5226609701,82,,5226610099,230,97.8,5226609697,72,5226610097,147,5226609695,23,,5226610091,102,52.1,5226610101,231,49.8,5226610087,55,5226610085,154,,42.2,,172,,,,,,
2723119901,129,10,1,14,50,ajtb177oqwawkdwbqhldmq6mx,1,13.4,58.3,2024-09-21T11:16:33.918Z,2024-09-21T12:01:37Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226610149,233,173,5226367123,56,Back,5226367121,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119957,174,61,1,14,53,a9vw7ikerpr4cuweeeka5aneg,0,77.7,59.6,2024-09-21T11:16:37.119Z,2024-09-21T11:53:34Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226367391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723119949,130,12,1,14,54,ajtb177oqwawkdwbqhldmq6mx,1,23.1,37.4,2024-09-21T11:16:37.813Z,2024-09-21T11:53:39Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226574275,212,22.8,5226574277,213,3.97,5226574271,140,8.4,5226574273,141,12.7,5226367355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120003,131,4,1,14,59,ajtb177oqwawkdwbqhldmq6mx,1,11.2,10.5,2024-09-21T11:16:42.742Z,2024-09-21T13:20:06Z,,,,,5226367875,152,,5226367877,285,,5226367873,56,Back,5226367871,10,,5226367975,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120029,175,4,1,14,59,a9vw7ikerpr4cuweeeka5aneg,0,88.8,89.5,2024-09-21T11:16:42.743Z,2024-09-21T13:20:06Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226367943,10,,5226368029,233,131,5226367947,152,,5226367949,286,,5226367945,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120199,132,1,1,15,12,ajtb177oqwawkdwbqhldmq6mx,1,13.9,11.1,2024-09-21T11:16:55.798Z,2024-09-21T11:16:56Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226368537,140,10.9,5226368527,5,,5226368535,56,Back,5226368539,141,27.3,5226368531,152,,5226368543,213,1.85,5226368541,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120227,133,1,1,15,13,ajtb177oqwawkdwbqhldmq6mx,1,10.9,27.3,2024-09-21T11:16:56.693Z,2024-09-21T11:16:59Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226368663,213,0.12,5226368661,212,18.7,5226368657,140,28.6,5226368655,56,Back,5226368659,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120241,134,1,1,15,15,ajtb177oqwawkdwbqhldmq6mx,1,28.6,30.6,2024-09-21T11:16:59.318Z,2024-09-21T11:17:00Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226368685,141,46.7,5226368689,213,1.81,5226368687,212,11.3,5226368681,56,Back,5226368683,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120277,135,1,1,15,16,ajtb177oqwawkdwbqhldmq6mx,1,26.1,46.7,2024-09-21T11:17:00.430Z,2024-09-21T11:17:03Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226368903,141,49.7,5226368901,140,12.0,5226368907,213,3.00,5226368899,56,Back,5226368905,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120319,136,1,1,15,19,ajtb177oqwawkdwbqhldmq6mx,1,12.0,49.7,2024-09-21T11:17:02.885Z,2024-09-21T11:17:07Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226369141,212,15.0,5226369143,213,4.67,5226369137,140,11.4,5226369135,56,Back,5226369139,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120331,137,1,1,15,23,ajtb177oqwawkdwbqhldmq6mx,1,11.4,27.7,2024-09-21T11:17:06.837Z,2024-09-21T11:17:08Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226369207,155,,5226369215,212,28.6,5226369217,213,0.42,5226369209,56,Back,5226369213,141,44.9,5226369211,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120337,138,44,1,15,24,ajtb177oqwawkdwbqhldmq6mx,1,36.4,47.0,2024-09-21T11:17:07.806Z,2024-09-21T13:20:51Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226369303,233,176,5226369247,56,Back,5226369249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120329,176,44,1,15,24,a9vw7ikerpr4cuweeeka5aneg,0,63.6,53.0,2024-09-21T11:17:07.807Z,2024-09-21T13:20:51Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226369311,233,138,5226369203,56,Center,5226369205,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120371,139,1,1,15,25,ajtb177oqwawkdwbqhldmq6mx,1,36.3,44.9,2024-09-21T11:17:08.730Z,2024-09-21T13:25:57Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226369399,140,48.2,5226369395,3,,5226369397,56,Back,5226584541,233,500,5226583113,168,,5226369403,212,12.7,5226369401,141,41.2,5226369405,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723162415,370,1,1,15,27,ajtb177oqwawkdwbqhldmq6mx,0,46.0,50.4,2024-09-21T11:17:10.623Z,2024-09-21T11:55:24Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226581649,212,3.2,5226581681,286,,5226581677,233,500,5226581645,140,49.0,5226581647,141,49.9,5226581675,236,,5226581643,56,Back,5226581651,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723162221,500,74,1,15,27,a9vw7ikerpr4cuweeeka5aneg,1,52.8,59.7,2024-09-21T11:17:10.624Z,2024-09-21T11:55:33Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5226581705,233,370,5226580559,285,,5226580557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120427,177,1,1,15,28,a9vw7ikerpr4cuweeeka5aneg,0,50.6,44.9,2024-09-21T11:17:12.255Z,2024-09-21T11:17:14Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226369643,141,49.9,5226369641,140,58.3,5226369639,56,Center,5226369645,212,8.8,5226369637,3,,5226369647,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120451,140,44,1,15,30,ajtb177oqwawkdwbqhldmq6mx,1,43.0,50.7,2024-09-21T11:17:13.903Z,2024-09-21T11:17:18Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226369789,233,178,5226369725,56,Back,5226369727,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120437,178,44,1,15,30,a9vw7ikerpr4cuweeeka5aneg,0,57.0,49.3,2024-09-21T11:17:13.904Z,2024-09-21T11:17:19Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226369841,233,140,5226369679,56,Center,5226369681,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120521,141,1,1,15,30,ajtb177oqwawkdwbqhldmq6mx,0,45.0,51.5,2024-09-21T11:17:14.213Z,2024-09-21T13:31:09Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226370085,140,56.5,5226370089,212,12.1,5226370087,141,51.3,5226370081,3,,5226370083,56,Center,5226370091,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120563,180,1,1,15,33,a9vw7ikerpr4cuweeeka5aneg,1,45.9,45.5,2024-09-21T11:17:17.047Z,2024-09-21T11:17:22Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226370311,140,44.9,5226370323,213,1.62,5226370319,212,20.6,5226370315,141,75.7,5226370307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120595,181,1,1,15,38,a9vw7ikerpr4cuweeeka5aneg,1,54.5,78.2,2024-09-21T11:17:22.264Z,2024-09-21T11:17:25Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226370501,213,0.93,5226370497,141,95.4,5226370495,140,62.8,5226370499,212,14.6,5226370493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120651,182,1,1,15,41,a9vw7ikerpr4cuweeeka5aneg,1,63.6,94.1,2024-09-21T11:17:25.183Z,2024-09-21T11:17:29Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226370767,56,Left,5226370769,140,53.9,5226370773,212,10.2,5226370771,141,94.7,5226370775,213,3.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120709,183,1,1,15,45,a9vw7ikerpr4cuweeeka5aneg,1,58.4,94.4,2024-09-21T11:17:29.511Z,2024-09-21T11:17:32Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5226371037,212,7.0,5226371035,141,88.4,5226371039,213,3.77,5226371031,56,Left,5226371033,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120739,184,1,1,15,49,a9vw7ikerpr4cuweeeka5aneg,1,49.5,87.4,2024-09-21T11:17:32.696Z,2024-09-21T11:17:35Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226371193,155,,5226371199,140,76.0,5226371195,196,,5226371197,56,Right,5226371201,141,15.0,5226371203,212,56.6,5226371205,213,5.23,5226371207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120745,185,44,1,15,51,a9vw7ikerpr4cuweeeka5aneg,1,77.2,13.3,2024-09-21T11:17:35.199Z,2024-09-21T13:20:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226371233,56,Right,5226371235,286,,5226371249,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120747,142,44,1,15,51,ajtb177oqwawkdwbqhldmq6mx,0,22.8,86.7,2024-09-21T11:17:35.200Z,2024-09-21T13:20:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5226371239,56,Back,5226371269,233,185,5226371241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120793,186,1,1,15,51,a9vw7ikerpr4cuweeeka5aneg,1,76.0,15.0,2024-09-21T11:17:35.519Z,2024-09-21T11:17:38Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226371443,140,79.4,5226371441,56,Center,5226371449,213,1.06,5226371439,3,,5226371445,141,24.4,5226371447,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120825,187,1,1,15,54,a9vw7ikerpr4cuweeeka5aneg,1,79.6,25.5,2024-09-21T11:17:38.615Z,2024-09-21T11:17:41Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5226371593,141,24.7,5226371591,140,96.9,5226371589,56,Center,5226371597,213,6.25,5226371595,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120867,188,1,1,15,57,a9vw7ikerpr4cuweeeka5aneg,1,96.9,24.7,2024-09-21T11:17:41.136Z,2024-09-21T11:17:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,1.0,,5226372695,210,13,5226372697,154,,5226371833,212,11.9,5226371821,155,,5226371823,56,Center,5226371837,213,1.77,5226371825,140,94.7,5226371829,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120875,189,13,1,16,0,a9vw7ikerpr4cuweeeka5aneg,1,95.7,41.9,2024-09-21T11:17:43.944Z,2024-09-21T13:31:55Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226372035,20,,5226372733,328,,5226372721,55,188,5226372731,108,,5226372737,231,48.6,5226372727,103,25,5226372735,230,99.0,5226372729,214,,5226372725,102,43.0,5226371865,22,5226371869,56,5226371867,60,,5226372717,29,,5226372715,84,,5226372719,154,,,,Center,,,,,,,,
2723121095,143,5,1,16,0,ajtb177oqwawkdwbqhldmq6mx,1,-1.6,58.2,2024-09-21T11:17:44.349Z,2024-09-21T13:16:09Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226373025,233,190,5226372927,56,Back,5226372929,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723120889,190,5,1,16,0,a9vw7ikerpr4cuweeeka5aneg,0,101.6,41.8,2024-09-21T11:17:44.349Z,2024-09-21T13:16:09Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5226371923,56,Center,5226371925,346,,5226373059,233,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121265,144,1,1,16,17,ajtb177oqwawkdwbqhldmq6mx,1,4.5,60.2,2024-09-21T11:18:00.980Z,2024-09-21T11:18:12Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226373757,56,Back,5226373765,213,4.57,5226373759,140,3.2,5226373769,237,,5226373755,124,,5226373761,141,46.0,5226373763,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121309,145,1,1,16,28,ajtb177oqwawkdwbqhldmq6mx,1,9.5,50.9,2024-09-21T11:18:12.205Z,2024-09-21T11:18:14Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5226373973,140,52.9,5226373971,56,Center,5226373981,1,,5226373977,212,45.6,5226373979,213,6.25,5226373975,141,48.8,5226373969,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121315,146,61,1,16,31,ajtb177oqwawkdwbqhldmq6mx,1,52.9,48.8,2024-09-21T11:18:14.808Z,2024-09-21T11:18:15Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226374021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121335,191,83,1,16,33,a9vw7ikerpr4cuweeeka5aneg,0,43.2,31.9,2024-09-21T11:18:16.879Z,2024-09-21T11:18:20Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226374467,399,egnjbmbxkceiygmp2jty4b47o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121379,147,1,1,16,33,ajtb177oqwawkdwbqhldmq6mx,1,42.9,50.6,2024-09-21T11:18:16.940Z,2024-09-21T11:18:19Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5226374349,140,65.7,5226374347,56,Center,5226374353,212,25.8,5226374351,141,64.8,5226374355,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121399,148,1,1,16,35,ajtb177oqwawkdwbqhldmq6mx,1,65.1,58.2,2024-09-21T11:18:19.300Z,2024-09-21T11:18:20Z,ct7z1lwc3kc5oblzcewgipzl6,A. Bredahl,,,5226374437,141,12.2,5226374435,140,60.5,5226374439,212,31.7,5226374441,213,4.56,5226374433,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121495,149,1,1,16,38,ajtb177oqwawkdwbqhldmq6mx,1,60.5,12.2,2024-09-21T11:18:22.068Z,2024-09-21T11:18:26Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5226374863,140,51.8,5226374859,56,Center,5226374865,141,40.7,5226374869,212,21.4,5226374871,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121559,150,1,1,16,42,ajtb177oqwawkdwbqhldmq6mx,1,55.8,31.5,2024-09-21T11:18:26.340Z,2024-09-21T11:18:31Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5226375185,141,30.7,5226375189,212,22.4,5226375173,56,Back,5226375179,140,34.5,5226375193,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121577,151,1,1,16,47,ajtb177oqwawkdwbqhldmq6mx,0,35.0,26.1,2024-09-21T11:18:30.916Z,2024-09-21T11:18:31Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5226375269,213,0.07,5226375265,141,27.0,5226375267,212,8.5,5226375261,56,Back,5226375263,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723168055,504,8,1,16,49,a9vw7ikerpr4cuweeeka5aneg,1,55.8,71.8,2024-09-21T11:18:32.623Z,2024-09-21T12:02:32Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5226612445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723168313,505,44,1,16,50,a9vw7ikerpr4cuweeeka5aneg,1,41.7,79.2,2024-09-21T11:18:33.623Z,2024-09-21T13:20:53Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226613745,233,152,5226613675,56,Back,5226613677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121631,152,44,1,16,50,ajtb177oqwawkdwbqhldmq6mx,0,58.3,20.8,2024-09-21T11:18:33.624Z,2024-09-21T13:20:53Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226613767,233,505,5226375519,56,Right,5226375521,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121655,192,1,1,16,50,a9vw7ikerpr4cuweeeka5aneg,0,46.7,78.4,2024-09-21T11:18:33.735Z,2024-09-21T13:29:05Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5226375619,141,73.3,5226375615,56,Back,5226375617,140,41.1,5226375613,3,,5226375623,213,3.67,5226375621,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723163511,371,61,1,16,51,ajtb177oqwawkdwbqhldmq6mx,1,54.7,34.8,2024-09-21T11:18:34.623Z,2024-09-21T11:56:26Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226587909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121689,193,1,1,16,51,a9vw7ikerpr4cuweeeka5aneg,1,41.1,73.2,2024-09-21T11:18:35.551Z,2024-09-21T11:18:37Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226375743,141,60.5,5226375741,140,42.4,5226375747,213,4.87,5226375737,3,,5226375739,56,Back,5226375745,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121869,195,1,1,16,59,a9vw7ikerpr4cuweeeka5aneg,1,71.7,26.8,2024-09-21T11:18:43.031Z,2024-09-21T11:18:47Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5226376535,213,5.71,5226376529,140,86.4,5226376527,56,Right,5226376533,212,18.4,5226376531,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121933,196,1,1,17,3,a9vw7ikerpr4cuweeeka5aneg,1,84.9,20.7,2024-09-21T11:18:47.063Z,2024-09-21T12:03:01Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,1.0,,5226376809,140,77.0,5226376815,213,2.09,5226376807,56,Center,5226376813,212,16.6,5226376811,141,41.9,5226616005,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723121945,197,15,1,17,6,a9vw7ikerpr4cuweeeka5aneg,1,75.8,40.0,2024-09-21T11:18:49.816Z,2024-09-21T12:03:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5226615647,20,,5226376877,18,,5226376875,22,,5226616031,102,48.6,5226616041,147,43.3,5226616045,231,50.2,5226616035,215,,5226616037,328,,5226616033,103,19,5226616043,230,5226615651,82,5226616051,233,153,5226376879,56,Center,5226616021,78,,5226616025,29,5226616039,146,98.1,,85.1,,5226616027,55,,,196,
2723121955,153,10,1,17,6,ajtb177oqwawkdwbqhldmq6mx,1,14.9,56.7,2024-09-21T11:18:49.916Z,2024-09-21T12:03:02Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5226376941,56,Back,5226616083,233,197,5226376937,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723122081,198,1,1,17,10,a9vw7ikerpr4cuweeeka5aneg,1,67.2,24.4,2024-09-21T11:18:54.128Z,2024-09-21T11:18:57Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5226377493,56,Right,5226377497,141,8.2,5226377499,212,18.9,5226377503,213,5.66,5226377495,140,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723122089,199,1,1,17,13,a9vw7ikerpr4cuweeeka5aneg,0,84.7,8.0,2024-09-21T11:18:56.888Z,2024-09-21T11:18:58Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5226377537,155,,5226377549,213,1.35,5226377539,56,Center,5226377545,212,22.1,5226377535,2,,5226377543,141,39.7,5226377541,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723122103,154,12,1,17,15,ajtb177oqwawkdwbqhldmq6mx,1,7.3,55.4,2024-09-21T11:18:58.795Z,2024-09-21T11:19:03Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5226377607,56,Back,5226377615,213,5.96,5226377609,140,31.3,5226377621,15,,5226377611,141,43.0,5226377613,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723122163,155,43,1,17,19,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-21T11:19:02.867Z,2024-09-21T11:19:07Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226378189,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723122167,156,50,1,17,19,ajtb177oqwawkdwbqhldmq6mx,1,31.6,37.6,2024-09-21T11:19:02.942Z,2024-09-21T13:20:23Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5226377903,56,Back,5226378575,233,200,5226377905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
