id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2742200589,170,50,1,17,52,8gxd9ry2580pu1b1dd5ny9ymy,1,57.8,15.6,2024-11-01T18:17:55.764Z,2024-11-01T18:55:51Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5330749817,286,,5330749997,233,154,5330749815,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200615,154,7,1,17,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.2,84.4,2024-11-01T18:17:55.765Z,2024-11-01T18:20:33Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330749961,56,Back,5330749979,233,170,5330749963,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200651,155,1,1,17,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.0,80.2,2024-11-01T18:17:58.349Z,2024-11-01T18:18:03Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330750131,140,38.9,5330750135,212,13.0,5330750137,213,0.88,5330750133,141,95.0,5330750129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200661,156,1,1,17,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.3,94.8,2024-11-01T18:18:01.165Z,2024-11-01T18:18:04Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330750185,140,53.9,5330750181,56,Center,5330750189,141,70.6,5330750193,212,22.5,5330750197,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200683,157,1,1,17,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,55.4,70.8,2024-11-01T18:18:03.245Z,2024-11-01T18:18:07Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330750311,140,72.3,5330750309,56,Left,5330750315,212,19.2,5330750317,213,0.40,5330750313,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200697,158,1,1,18,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.3,69.4,2024-11-01T18:18:06.973Z,2024-11-01T18:18:08Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330750403,213,0.99,5330750395,56,Center,5330750401,212,7.1,5330750399,141,78.1,5330750397,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200705,159,1,1,18,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,91.0,78.1,2024-11-01T18:18:08.813Z,2024-11-01T18:18:09Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5330750455,140,95.6,5330750451,155,,5330750449,2,,5330750461,213,5.05,5330750453,56,Center,5330750457,141,57.6,5330750459,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200867,173,1,1,18,23,8gxd9ry2580pu1b1dd5ny9ymy,1,10.0,54.6,2024-11-01T18:18:27.131Z,2024-11-01T18:18:28Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330751237,56,Back,5330751241,141,75.0,5330751245,213,0.61,5330751233,157,,5330751239,140,29.1,5330751247,1,,5330751243,212,24.4,5330751235,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742222011,482,44,1,18,24,8gxd9ry2580pu1b1dd5ny9ymy,1,36.6,83.1,2024-11-01T18:18:28.748Z,2024-11-01T19:58:08Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5330864013,56,Back,5330864015,285,,5330864057,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742221955,375,44,1,18,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.4,16.9,2024-11-01T18:18:28.749Z,2024-11-01T19:58:08Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5330863757,56,Right,5330863761,286,,5330864105,233,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200877,174,1,1,18,25,8gxd9ry2580pu1b1dd5ny9ymy,0,30.5,75.6,2024-11-01T18:18:28.772Z,2024-11-01T18:55:23Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5330751311,212,10.8,5330751309,141,59.7,5330751313,213,4.67,5330751307,140,30.1,5330751303,3,,5330751305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200903,161,1,1,18,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,41.0,2024-11-01T18:18:31.477Z,2024-11-01T18:18:33Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330751525,141,67.6,5330751521,56,Back,5330751529,213,2.34,5330751523,140,41.4,5330751527,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200941,162,1,1,18,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,40.7,68.4,2024-11-01T18:18:35.541Z,2024-11-01T18:18:39Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330751745,213,0.33,5330751737,56,Left,5330751741,141,90.8,5330751743,212,47.4,5330751735,155,,5330751747,1,,5330751739,140,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200987,176,1,1,18,38,8gxd9ry2580pu1b1dd5ny9ymy,1,11.4,4.1,2024-11-01T18:18:42.667Z,2024-11-01T18:18:46Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330751983,56,Back,5330751987,141,9.2,5330751989,212,24.4,5330751991,213,0.14,5330751985,140,34.4,5330751981,157,,5330751993,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742200995,177,1,1,18,42,8gxd9ry2580pu1b1dd5ny9ymy,0,34.4,9.2,2024-11-01T18:18:46.636Z,2024-11-01T18:18:47Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330752053,141,19.4,5330752057,213,0.74,5330752045,3,,5330752055,212,10.3,5330752051,140,41.6,5330752049,56,Back,5330752047,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201013,164,1,1,18,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.7,75.3,2024-11-01T18:18:48.206Z,2024-11-01T18:18:50Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330752145,141,77.0,5330752141,56,Center,5330752143,140,60.6,5330752147,212,6.3,5330752149,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201039,165,2,1,18,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.8,77.5,2024-11-01T18:18:49.886Z,2024-11-01T18:18:53Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5330752341,7,uiyol728wan4mxco2foplknp,5330752315,141,89.1,5330752343,56,Left,5330752311,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201043,178,55,1,18,46,8gxd9ry2580pu1b1dd5ny9ymy,1,21.3,20.4,2024-11-01T18:18:49.887Z,2024-11-01T20:00:21Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330862245,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201181,179,1,1,18,59,8gxd9ry2580pu1b1dd5ny9ymy,1,25.3,20.7,2024-11-01T18:19:03.196Z,2024-11-01T18:19:16Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330753099,56,Back,5330753095,5,,5330753101,140,12.0,5330753105,212,17.8,5330753107,213,2.47,5330753103,141,37.0,5330753097,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201191,180,1,1,19,12,8gxd9ry2580pu1b1dd5ny9ymy,1,14.3,47.0,2024-11-01T18:19:16.139Z,2024-11-01T18:19:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330753165,213,0.27,5330753161,141,53.6,5330753157,56,Back,5330753163,212,17.1,5330753159,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201207,181,1,1,19,14,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,53.6,2024-11-01T18:19:18.099Z,2024-11-01T18:54:21Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330753239,213,3.40,5330753233,140,8.6,5330753237,212,23.3,5330753235,141,44.8,5330753231,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201227,182,1,1,19,17,8gxd9ry2580pu1b1dd5ny9ymy,1,9.7,44.6,2024-11-01T18:19:21.387Z,2024-11-01T18:19:25Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330753329,141,14.9,5330753327,140,17.7,5330753333,213,5.11,5330753325,56,Back,5330753331,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201253,183,1,1,19,21,8gxd9ry2580pu1b1dd5ny9ymy,1,17.6,14.9,2024-11-01T18:19:25.156Z,2024-11-01T18:19:28Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330753429,141,37.3,5330753425,56,Back,5330753431,212,17.8,5330753427,140,8.8,5330753433,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201275,184,1,1,19,24,8gxd9ry2580pu1b1dd5ny9ymy,1,10.2,37.9,2024-11-01T18:19:28.267Z,2024-11-01T18:19:32Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330753555,141,71.7,5330753551,56,Back,5330753553,140,22.0,5330753557,212,26.1,5330753559,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201289,185,1,1,19,28,8gxd9ry2580pu1b1dd5ny9ymy,1,22.5,71.8,2024-11-01T18:19:32.236Z,2024-11-01T18:19:35Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330753697,212,11.5,5330753693,140,24.4,5330753699,213,4.89,5330753691,56,Back,5330753695,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201297,186,1,1,19,32,8gxd9ry2580pu1b1dd5ny9ymy,1,22.9,47.5,2024-11-01T18:19:36.723Z,2024-11-01T18:19:37Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330753737,56,Back,5330753741,141,47.5,5330753745,213,0.00,5330753743,212,4.7,5330753739,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201303,187,1,1,19,33,8gxd9ry2580pu1b1dd5ny9ymy,1,27.4,47.5,2024-11-01T18:19:37.556Z,2024-11-01T18:54:03Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330753789,141,37.6,5330753831,156,,5330753791,212,8.7,5330753787,140,22.2,5330753793,213,4.03,5330753785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201337,188,1,1,19,38,8gxd9ry2580pu1b1dd5ny9ymy,1,32.0,41.9,2024-11-01T18:19:42.683Z,2024-11-01T18:19:46Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330753995,213,4.78,5330753991,141,12.8,5330753989,140,33.3,5330753993,212,19.8,5330753987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201355,189,1,1,19,42,8gxd9ry2580pu1b1dd5ny9ymy,0,33.7,13.1,2024-11-01T18:19:46.156Z,2024-11-01T18:19:50Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330754119,155,,5330754129,213,0.08,5330754131,1,,5330754127,212,49.1,5330754123,140,80.3,5330754121,56,Right,5330754125,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201377,166,1,1,19,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.5,76.4,2024-11-01T18:19:52.287Z,2024-11-01T18:19:55Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330754303,212,15.7,5330754299,140,8.4,5330754301,141,68.8,5330754305,213,3.48,5330754297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201381,167,1,1,19,51,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.4,68.8,2024-11-01T18:19:55.583Z,2024-11-01T18:19:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330754311,56,Back,5330754321,1,,5330754315,141,71.4,5330754319,213,0.06,5330754309,157,,5330754317,212,32.0,5330754313,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201415,190,1,1,19,53,8gxd9ry2580pu1b1dd5ny9ymy,1,68.6,25.5,2024-11-01T18:19:57.699Z,2024-11-01T18:19:59Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330754503,56,Right,5330754507,141,5.6,5330754505,140,63.3,5330754511,213,4.32,5330754509,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201451,191,1,1,19,55,8gxd9ry2580pu1b1dd5ny9ymy,1,63.4,5.2,2024-11-01T18:19:59.532Z,2024-11-01T18:20:03Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330754669,213,0.23,5330754667,212,18.4,5330754663,140,80.5,5330754661,56,Right,5330754665,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201461,192,1,1,19,59,8gxd9ry2580pu1b1dd5ny9ymy,0,82.3,8.5,2024-11-01T18:20:03.004Z,2024-11-01T18:20:03Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330754685,56,Right,5330754687,140,83.1,5330754691,212,1.7,5330754689,141,10.7,5330754693,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201457,168,61,1,19,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,16.5,91.7,2024-11-01T18:20:03.487Z,2024-11-01T18:20:03Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330754681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201471,193,1,1,20,1,8gxd9ry2580pu1b1dd5ny9ymy,0,92.9,24.4,2024-11-01T18:20:05.565Z,2024-11-01T18:20:07Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5330754767,140,93.1,5330754811,233,169,5330754815,286,,5330754769,141,31.5,5330754773,213,1.53,5330754757,2,,5330754809,236,,5330754765,56,Center,5330754771,212,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,
2742201465,169,12,1,20,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.4,85.0,2024-11-01T18:20:05.665Z,2024-11-01T18:20:07Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330754839,233,193,5330754725,185,,5330754727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201487,171,1,1,20,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.6,86.5,2024-11-01T18:20:07.730Z,2024-11-01T18:20:08Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330754869,141,84.2,5330754871,212,6.5,5330754873,213,3.38,5330754867,140,13.6,5330754865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201497,172,1,1,20,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.6,84.2,2024-11-01T18:20:08.086Z,2024-11-01T18:20:09Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5330754915,141,92.0,5330754911,56,Back,5330754919,213,0.61,5330754913,140,20.9,5330754917,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201523,173,43,1,20,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-01T18:20:13.232Z,2024-11-01T18:20:17Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330755053,56,Back,5330755055,285,0,5330755265,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201545,174,4,1,20,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.4,92.8,2024-11-01T18:20:15.115Z,2024-11-01T19:57:31Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5330755173,152,,5330755177,285,,5330755205,233,194,5330755169,13,,5330755175,265,,5330755171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201543,194,4,1,20,11,8gxd9ry2580pu1b1dd5ny9ymy,0,80.6,7.2,2024-11-01T18:20:15.116Z,2024-11-01T19:57:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330755191,286,,5330755189,265,,5330755219,233,174,5330755183,13,,5330755187,152,,5330755185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201793,175,1,1,20,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.1,93.2,2024-11-01T18:20:52.223Z,2024-11-01T18:20:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5330756669,157,,5330756673,56,Center,5330756681,213,6.02,5330756677,141,73.5,5330756667,5,,5330756679,212,51.4,5330756675,140,64.4,5330756683,1,,5330756671,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201795,176,44,1,20,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.2,69.4,2024-11-01T18:20:56.184Z,2024-11-01T19:58:09Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330756693,56,Center,5330756695,286,,5330756731,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201803,196,44,1,20,52,8gxd9ry2580pu1b1dd5ny9ymy,0,33.8,30.6,2024-11-01T18:20:56.185Z,2024-11-01T19:58:09Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330756727,285,,5330756725,56,Back,5330756747,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201829,177,1,1,20,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.4,73.5,2024-11-01T18:20:56.448Z,2024-11-01T18:21:02Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5330756847,56,Center,5330756845,3,,5330756853,212,11.1,5330756849,140,64.4,5330756855,213,4.71,5330756851,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201825,198,1,1,20,56,8gxd9ry2580pu1b1dd5ny9ymy,1,35.1,81.4,2024-11-01T18:21:00.324Z,2024-11-01T18:21:01Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5330756815,140,21.5,5330756821,213,3.59,5330756813,56,Back,5330756817,141,71.4,5330756819,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201835,199,1,1,20,57,8gxd9ry2580pu1b1dd5ny9ymy,1,21.5,71.4,2024-11-01T18:21:01.172Z,2024-11-01T18:21:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330756893,212,17.2,5330756895,213,5.28,5330756891,141,50.1,5330756883,56,Back,5330756887,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201877,200,1,1,20,58,8gxd9ry2580pu1b1dd5ny9ymy,1,30.3,50.1,2024-11-01T18:21:02.212Z,2024-11-01T18:21:08Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,5330757143,212,12.2,5330757141,141,33.9,5330757137,56,Back,5330757145,213,5.16,5330757139,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201897,201,1,1,21,4,8gxd9ry2580pu1b1dd5ny9ymy,1,54.4,13.8,2024-11-01T18:21:08.540Z,2024-11-01T18:21:11Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330757265,141,20.7,5330757261,56,Back,5330757263,140,27.6,5330757267,212,28.5,5330757269,213,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201905,202,1,1,21,7,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,22.7,2024-11-01T18:21:11.259Z,2024-11-01T18:21:13Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330757315,140,23.8,5330757321,213,1.77,5330757319,212,26.5,5330757313,56,Back,5330757317,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201957,203,1,1,21,9,8gxd9ry2580pu1b1dd5ny9ymy,1,23.8,60.8,2024-11-01T18:21:12.988Z,2024-11-01T18:21:19Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330757653,213,0.69,5330757645,56,Back,5330757655,1,,5330757651,212,32.8,5330757649,141,91.4,5330757647,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201981,204,1,1,21,15,8gxd9ry2580pu1b1dd5ny9ymy,1,48.3,88.4,2024-11-01T18:21:18.868Z,2024-11-01T18:21:22Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330757789,56,Back,5330757793,141,56.4,5330757797,213,4.21,5330757795,212,24.8,5330757791,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742201995,205,1,1,21,18,8gxd9ry2580pu1b1dd5ny9ymy,1,35.1,63.7,2024-11-01T18:21:22.164Z,2024-11-01T18:21:24Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5330757879,141,36.9,5330757873,56,Back,5330757883,212,18.7,5330757887,213,4.49,5330757875,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202033,206,1,1,21,20,8gxd9ry2580pu1b1dd5ny9ymy,1,32.4,34.2,2024-11-01T18:21:24.532Z,2024-11-01T18:21:29Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5330758087,56,Back,5330758089,140,44.9,5330758093,212,20.5,5330758095,213,5.41,5330758091,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202049,207,1,1,21,25,8gxd9ry2580pu1b1dd5ny9ymy,0,45.5,11.0,2024-11-01T18:21:29.404Z,2024-11-01T18:21:31Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,5330758179,56,Right,5330758187,213,0.14,5330758183,141,17.4,5330758181,140,74.9,5330758185,212,31.2,5330758177,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202047,178,8,1,21,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.5,77.6,2024-11-01T18:21:30.744Z,2024-11-01T18:21:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330758175,56,Back,5330758191,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202079,180,4,1,21,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.6,73.2,2024-11-01T18:21:34.616Z,2024-11-01T18:21:46Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5330758827,294,,5330758351,13,,5330758355,152,,5330758415,286,,5330758403,233,208,5330758353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202083,208,4,1,21,30,8gxd9ry2580pu1b1dd5ny9ymy,0,63.4,26.8,2024-11-01T18:21:34.617Z,2024-11-01T18:59:47Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5330758371,152,,5330758375,285,,5330758481,233,180,5330758369,56,Center,5330758367,13,,5330876197,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202241,181,1,1,21,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.0,67.9,2024-11-01T18:21:52.760Z,2024-11-01T18:22:00Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330759295,140,84.5,5330759291,152,,5330759427,157,,5330759301,213,6.04,5330759287,5,,5330759293,56,Center,5330759297,141,47.8,5330759303,1,,5330759299,212,,,,,,,,57.8,,,,,,,,,,,,,,,,,,,,,,,
2742202291,210,1,1,21,55,8gxd9ry2580pu1b1dd5ny9ymy,1,13.5,58.5,2024-11-01T18:21:58.917Z,2024-11-01T18:22:07Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330759611,212,14.4,5330759609,141,73.3,5330759613,213,0.77,5330759603,123,,5330759607,140,23.3,5330759605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202319,211,1,1,22,3,8gxd9ry2580pu1b1dd5ny9ymy,1,27.0,89.4,2024-11-01T18:22:07.412Z,2024-11-01T18:22:10Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5330759743,212,10.3,5330759741,141,76.4,5330759737,56,Back,5330759745,213,4.18,5330759739,140,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202353,212,1,1,22,6,8gxd9ry2580pu1b1dd5ny9ymy,1,22.4,77.3,2024-11-01T18:22:09.892Z,2024-11-01T18:22:14Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5330759959,141,52.2,5330759955,56,Back,5330759961,212,21.2,5330759957,140,10.4,5330759963,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202375,213,1,1,22,10,8gxd9ry2580pu1b1dd5ny9ymy,0,12.6,52.4,2024-11-01T18:22:14.044Z,2024-11-01T18:22:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5330760093,1,,5330760085,140,56.0,5330760081,157,,5330760089,212,47.4,5330760091,213,0.28,5330760083,56,Center,5330760087,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742202399,182,44,1,22,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.8,28.5,2024-11-01T18:22:17.404Z,2024-11-01T19:58:10Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5330760207,233,214,5330760211,285,,5330760195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
