id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2722765633,233,15,1,23,49,b8oqgvx1ijeyn6y1cn6929ix4,1,93.4,54.6,2024-09-20T16:56:23.311Z,2024-09-20T19:08:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224570025,214,,5224570031,146,99.3,5224463955,25,,5224443929,56,Center,5225055195,29,,5224570033,147,53.1,5224570103,233,191,5225055197,55,232,5224570021,102,5224443927,17,5224570027,328,,5224570017,76,,5224463957,72,,5224570023,103,7.0,,,,,,,,53.0,,,,,,,
2722765649,191,10,1,23,49,b2vft81kyjurzbmekvgrqwr64,1,0.9,47.8,2024-09-20T16:56:23.411Z,2024-09-20T17:40:01Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,5224443989,182,,5224443991,56,Back,5224443985,173,,5224570113,233,233,5224443987,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765733,192,12,1,23,55,b2vft81kyjurzbmekvgrqwr64,1,6.8,43.1,2024-09-20T16:56:29.718Z,2024-09-20T16:56:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224444441,212,49.9,5224444443,213,0.01,5224444437,140,54.3,5224444435,56,Center,5224444439,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765671,234,1,1,23,59,b8oqgvx1ijeyn6y1cn6929ix4,1,38.6,78.8,2024-09-20T16:56:33.510Z,2024-09-20T16:57:00Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224444135,213,4.95,5224444129,140,43.6,5224444131,141,47.5,5224444127,56,Back,5224444133,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765687,235,1,1,24,1,b8oqgvx1ijeyn6y1cn6929ix4,1,43.8,48.1,2024-09-20T16:56:35.438Z,2024-09-20T16:56:38Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,5224444191,140,35.7,5224444195,212,17.3,5224444193,141,70.3,5224444189,56,Back,5224444197,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765699,236,1,1,24,4,b8oqgvx1ijeyn6y1cn6929ix4,1,35.7,70.3,2024-09-20T16:56:37.886Z,2024-09-20T16:56:41Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224444265,140,53.9,5224444269,212,25.7,5224444263,56,Left,5224444271,213,0.73,5224444267,141,95.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765723,237,1,1,24,7,b8oqgvx1ijeyn6y1cn6929ix4,0,55.1,95.7,2024-09-20T16:56:41.574Z,2024-09-20T17:29:50Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224444367,141,73.0,5224444371,213,5.87,5224444363,56,Center,5224444369,212,38.7,5224444365,140,88.9,5224444361,155,,5224444373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765741,193,1,1,24,12,b2vft81kyjurzbmekvgrqwr64,1,6.8,35.8,2024-09-20T16:56:46.765Z,2024-09-20T16:56:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224444465,3,,5224444469,140,14.5,5224444473,212,14.8,5224444467,56,Back,5224444475,213,5.29,5224444471,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765755,195,1,1,24,14,b2vft81kyjurzbmekvgrqwr64,1,14.5,17.6,2024-09-20T16:56:48.350Z,2024-09-20T16:56:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224444527,213,5.99,5224444523,141,13.7,5224444525,212,9.3,5224444519,56,Back,5224444521,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765757,196,1,1,24,16,b2vft81kyjurzbmekvgrqwr64,1,23.0,13.7,2024-09-20T16:56:50.821Z,2024-09-20T17:33:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224444565,213,1.50,5224444563,212,11.1,5224444557,56,Back,5224444559,140,23.7,5224444561,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765773,197,1,1,24,18,b2vft81kyjurzbmekvgrqwr64,1,23.7,30.0,2024-09-20T16:56:52.062Z,2024-09-20T17:33:34Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224444681,212,36.9,5224444673,155,,5224444683,213,0.14,5224444679,141,37.7,5224444675,56,Center,5224444685,1,,5224444677,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765793,198,1,1,24,21,b2vft81kyjurzbmekvgrqwr64,0,51.5,39.5,2024-09-20T16:56:55.566Z,2024-09-20T16:56:59Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224444809,56,Right,5224444815,212,29.2,5224444807,3,,5224444817,213,5.02,5224444811,140,59.9,5224444813,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765797,199,5,1,24,22,b2vft81kyjurzbmekvgrqwr64,0,61.6,-1.2,2024-09-20T16:56:56.213Z,2024-09-20T18:31:45Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224444825,347,,5224444843,233,238,5224444823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722765791,238,5,1,24,22,b8oqgvx1ijeyn6y1cn6929ix4,1,38.4,101.2,2024-09-20T16:56:56.213Z,2024-09-20T18:31:44Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224444803,56,Back,5224444829,233,199,5224444805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766107,200,27,1,25,19,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T16:57:52.957Z,2024-09-20T18:06:02Z,,,,5224446771,53,8gdfn7j6xac9p4jh94hk40jdg,5224668281,233,239,5224446769,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766165,239,27,1,25,19,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-20T16:57:52.957Z,2024-09-20T18:06:03Z,,,,5224668321,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766295,201,18,1,26,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T16:58:34.111Z,2024-09-20T16:58:44Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5224447071,41,,5224447073,44,Forward,5224447075,59,14,5224447109,55,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766297,202,19,1,26,0,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T16:58:34.112Z,2024-09-20T16:58:45Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,5224447081,145,9,5224447085,292,9,5224447089,44,Forward,5224447077,41,,5224447083,59,9,5224447091,55,201,5224447087,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766361,203,28,1,26,10,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-09-20T16:58:43.917Z,2024-09-20T16:58:46Z,,,,5224447341,55,200,5224447359,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766349,240,28,1,26,10,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2024-09-20T16:58:43.917Z,2024-09-20T16:58:47Z,,,,5224447367,233,203,5224447291,55,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766417,241,1,1,26,20,b8oqgvx1ijeyn6y1cn6929ix4,0,38.8,100.0,2024-09-20T16:58:53.988Z,2024-09-20T16:59:00Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224447531,107,,5224447539,212,18.1,5224447535,140,54.9,5224447541,213,5.91,5224447533,56,Left,5224447537,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766435,204,44,1,26,22,b2vft81kyjurzbmekvgrqwr64,1,44.9,17.2,2024-09-20T16:58:56.348Z,2024-09-20T18:31:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224447625,285,,5224447743,233,242,5224447623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766453,242,44,1,26,22,b8oqgvx1ijeyn6y1cn6929ix4,0,55.1,82.8,2024-09-20T16:58:56.349Z,2024-09-20T18:31:17Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224447709,286,,5224447757,233,204,5224447707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766443,205,1,1,26,23,b2vft81kyjurzbmekvgrqwr64,1,44.6,33.4,2024-09-20T16:58:56.860Z,2024-09-20T18:44:24Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224447665,168,,5224447669,140,39.7,5224447663,3,,5224447671,141,37.3,5224447667,56,Back,5224447675,212,5.8,5224447679,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766455,206,1,1,26,24,b2vft81kyjurzbmekvgrqwr64,1,39.7,37.3,2024-09-20T16:58:58.756Z,2024-09-20T17:31:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224447711,56,Back,5224447713,140,38.3,5224447719,213,4.50,5224447715,141,27.4,5224447717,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766477,207,1,1,26,25,b2vft81kyjurzbmekvgrqwr64,1,38.3,27.4,2024-09-20T16:58:59.740Z,2024-09-20T16:59:02Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224447829,213,0.26,5224447825,141,34.5,5224447819,157,,5224447821,56,Center,5224447831,1,,5224447827,212,18.8,5224447823,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766503,208,12,1,26,28,b2vft81kyjurzbmekvgrqwr64,1,55.6,34.5,2024-09-20T16:59:02.269Z,2024-09-20T16:59:04Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,5224447929,140,64.7,5224447935,213,5.94,5224447927,56,Center,5224447933,212,10.1,5224447931,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766523,243,1,1,26,30,b8oqgvx1ijeyn6y1cn6929ix4,1,27.0,74.2,2024-09-20T16:59:04.292Z,2024-09-20T16:59:08Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224448049,140,7.6,5224448055,213,3.84,5224448047,56,Back,5224448051,141,49.1,5224448053,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766555,244,1,1,26,34,b8oqgvx1ijeyn6y1cn6929ix4,0,8.6,40.7,2024-09-20T16:59:08.251Z,2024-09-20T16:59:11Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,5224448197,212,56.8,5224448201,1,,5224448189,157,,5224448193,140,60.5,5224448195,141,64.5,5224448199,213,0.29,5224448191,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766585,209,1,1,26,39,b2vft81kyjurzbmekvgrqwr64,1,35.0,36.6,2024-09-20T16:59:12.884Z,2024-09-20T16:59:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,5224448331,212,21.8,5224448329,141,33.6,5224448325,56,Center,5224448323,3,,5224448333,213,6.19,5224448327,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766587,210,61,1,26,40,b2vft81kyjurzbmekvgrqwr64,0,55.7,33.6,2024-09-20T16:59:14.596Z,2024-09-20T17:32:10Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224448343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766591,245,1,1,26,41,b8oqgvx1ijeyn6y1cn6929ix4,0,34.5,91.8,2024-09-20T16:59:15.749Z,2024-09-20T16:59:16Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224448371,213,0.20,5224448363,56,Left,5224448367,141,100.0,5224448361,157,,5224448373,1,,5224448369,212,33.1,5224448365,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766661,211,5,1,26,42,b2vft81kyjurzbmekvgrqwr64,1,35.4,-1.1,2024-09-20T16:59:16.554Z,2024-09-20T18:31:45Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224448699,233,246,5224448695,56,Back,5224448697,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766593,246,5,1,26,42,b8oqgvx1ijeyn6y1cn6929ix4,0,64.6,101.1,2024-09-20T16:59:16.554Z,2024-09-20T18:31:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224448707,233,211,5224448379,347,,5224448377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766669,212,1,1,26,55,b2vft81kyjurzbmekvgrqwr64,1,52.1,0.0,2024-09-20T16:59:28.956Z,2024-09-20T16:59:30Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224448735,140,41.8,5224448739,212,15.7,5224448731,107,,5224448737,141,15.0,5224448741,213,2.33,5224448733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766673,213,1,1,26,56,b2vft81kyjurzbmekvgrqwr64,0,41.8,15.0,2024-09-20T16:59:30.652Z,2024-09-20T16:59:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224448765,213,0.04,5224448763,212,14.9,5224448757,56,Right,5224448761,141,15.9,5224448759,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766707,248,1,1,27,1,b8oqgvx1ijeyn6y1cn6929ix4,1,35.8,82.7,2024-09-20T16:59:34.891Z,2024-09-20T16:59:38Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,5224448959,213,2.89,5224448955,141,87.8,5224448951,56,Back,5224448957,212,14.2,5224448953,140,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766721,249,1,1,27,4,b8oqgvx1ijeyn6y1cn6929ix4,1,22.5,86.6,2024-09-20T16:59:38.292Z,2024-09-20T16:59:41Z,2qedb8t85t1ieeed9613c9crt,C. Enemark,,5224449017,141,67.2,5224449019,212,13.5,5224449015,140,19.7,5224449013,56,Back,5224449021,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766733,250,1,1,27,7,b8oqgvx1ijeyn6y1cn6929ix4,0,19.8,67.3,2024-09-20T16:59:41.691Z,2024-09-20T16:59:43Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224449083,141,84.2,5224449087,213,0.25,5224449079,56,Left,5224449081,140,63.5,5224449077,155,,5224449085,212,47.3,5224449089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766767,214,1,1,27,10,b2vft81kyjurzbmekvgrqwr64,1,28.0,34.3,2024-09-20T16:59:44.140Z,2024-09-20T16:59:47Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,5224449207,141,36.3,5224449205,140,44.3,5224449209,212,17.2,5224449203,56,Back,5224449211,213,0.08,5224449201,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766799,216,4,1,27,16,b2vft81kyjurzbmekvgrqwr64,1,68.2,10.4,2024-09-20T16:59:50.324Z,2024-09-20T18:30:52Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224449433,233,251,5224449399,286,,5224449395,265,,5224449389,56,Right,5224449385,13,,5224449393,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766809,251,4,1,27,16,b8oqgvx1ijeyn6y1cn6929ix4,0,31.8,89.6,2024-09-20T16:59:50.325Z,2024-09-20T18:30:52Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,5224449401,13,,5224449403,56,Back,5224449441,233,216,5224449405,152,,5224449409,285,,5224449407,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766897,217,1,1,27,24,b2vft81kyjurzbmekvgrqwr64,1,63.4,17.1,2024-09-20T16:59:58.620Z,2024-09-20T17:00:03Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224449787,5,,5224449791,56,Right,5224449799,213,6.11,5224449795,141,11.9,5224449793,140,82.5,5224449789,152,,5224449797,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766919,218,1,1,27,29,b2vft81kyjurzbmekvgrqwr64,1,82.5,11.9,2024-09-20T17:00:03.291Z,2024-09-20T18:51:27Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224449893,213,2.91,5224449887,140,68.4,5224449889,141,17.0,5224449891,212,15.2,5224449885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766939,219,1,1,27,32,b2vft81kyjurzbmekvgrqwr64,1,68.4,17.0,2024-09-20T17:00:06.131Z,2024-09-20T17:00:07Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224450027,213,2.79,5224450023,141,33.7,5224450019,56,Back,5224450029,1,,5224450025,212,32.8,5224450021,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766955,220,1,1,27,33,b2vft81kyjurzbmekvgrqwr64,1,39.1,33.7,2024-09-20T17:00:07.139Z,2024-09-20T17:00:10Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,5224450099,56,Center,5224450101,140,55.2,5224450105,212,17.0,5224450103,141,36.1,5224450107,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766975,221,1,1,27,36,b2vft81kyjurzbmekvgrqwr64,1,55.2,36.1,2024-09-20T17:00:10.347Z,2024-09-20T17:00:12Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,5224450181,140,69.5,5224450175,155,,5224450179,56,Center,5224450189,212,21.3,5224450185,141,58.4,5224450193,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766985,222,1,1,27,38,b2vft81kyjurzbmekvgrqwr64,1,73.5,70.5,2024-09-20T17:00:12.219Z,2024-09-20T17:00:13Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224450267,56,Center,5224450275,213,6.08,5224450271,141,66.7,5224450269,140,85.2,5224450273,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766991,223,1,1,27,39,b2vft81kyjurzbmekvgrqwr64,0,90.4,75.9,2024-09-20T17:00:13.723Z,2024-09-20T17:00:15Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224450321,140,93.9,5224450323,141,76.1,5224450325,212,3.7,5224450327,213,0.04,5224450319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766995,252,12,1,27,41,b8oqgvx1ijeyn6y1cn6929ix4,1,4.5,17.0,2024-09-20T17:00:15.467Z,2024-09-20T17:00:17Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224450395,167,,5224450359,213,4.66,5224450355,141,0.0,5224450357,212,12.9,5224450351,56,Back,5224450353,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767045,224,5,1,27,42,b2vft81kyjurzbmekvgrqwr64,1,91.2,102.0,2024-09-20T17:00:16.310Z,2024-09-20T18:31:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224450631,233,253,5224450605,56,Left,5224450607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722766997,253,5,1,27,42,b8oqgvx1ijeyn6y1cn6929ix4,0,8.8,-2.0,2024-09-20T17:00:16.310Z,2024-09-20T18:31:46Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,5224450367,347,,5224450663,233,224,5224450365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767059,225,1,1,27,49,b2vft81kyjurzbmekvgrqwr64,0,83.7,100.0,2024-09-20T17:00:23.595Z,2024-09-20T17:00:26Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,5224450693,140,86.4,5224450689,107,,5224450697,212,25.4,5224450691,56,Center,5224450701,1,,5224450699,213,4.82,5224450695,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767079,254,12,1,27,53,b8oqgvx1ijeyn6y1cn6929ix4,1,12.3,31.9,2024-09-20T17:00:27.403Z,2024-09-20T17:00:30Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,5224450827,141,24.3,5224450829,212,10.3,5224450825,140,20.8,5224450831,213,5.76,5224450823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767069,226,15,1,27,54,b2vft81kyjurzbmekvgrqwr64,1,79.4,66.2,2024-09-20T17:00:27.836Z,2024-09-20T19:02:26Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5225040557,215,,5224451353,160,,5224451463,230,97.6,5224450737,56,Center,5224451485,233,255,5224451459,146,88.2,5224451461,147,59.6,5224451455,103,19,5224450735,18,5224451453,102,5224451457,458,,5224451465,231,50.2,5224451451,78,,5225040559,328,,5224451359,82,,5224451355,20,,,,49.5,,,,,,
2722767081,255,10,1,27,54,b8oqgvx1ijeyn6y1cn6929ix4,1,11.8,40.4,2024-09-20T17:00:27.936Z,2024-09-20T17:00:59Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224450839,56,Back,5224450837,94,,5224451523,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767075,227,6,1,27,54,b2vft81kyjurzbmekvgrqwr64,1,85.0,65.8,2024-09-20T17:00:28.788Z,2024-09-20T18:36:13Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224450781,56,Center,5224450783,73,,5224450897,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767087,256,6,1,27,54,b8oqgvx1ijeyn6y1cn6929ix4,0,15.0,34.2,2024-09-20T17:00:28.788Z,2024-09-20T18:36:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,5224450931,233,227,5224450881,56,Back,5224450883,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767337,228,1,1,28,27,b2vft81kyjurzbmekvgrqwr64,1,99.5,99.5,2024-09-20T17:01:01.204Z,2024-09-20T17:01:12Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,5224452235,212,33.4,5224452239,213,4.31,5224452243,1,,5224452221,223,,5224452227,140,87.1,5224452217,155,,5224452213,2,,5224452215,6,,5224452225,56,5224452231,141,,,,,,,,,,,,,,,,,,,,Center,54.3,,,,,,
2722767349,229,44,1,28,31,b2vft81kyjurzbmekvgrqwr64,1,90.7,42.7,2024-09-20T17:01:05.082Z,2024-09-20T18:31:18Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224452285,233,257,5224452269,56,Center,5224452271,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767305,257,44,1,28,31,b8oqgvx1ijeyn6y1cn6929ix4,0,9.3,57.3,2024-09-20T17:01:05.083Z,2024-09-20T18:31:18Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,5224452067,285,,5224452065,56,Back,5224452311,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767379,230,1,1,28,32,b2vft81kyjurzbmekvgrqwr64,0,89.3,42.1,2024-09-20T17:01:06.060Z,2024-09-20T18:45:21Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224452413,212,9.9,5224452407,56,Center,5224452411,141,54.3,5224452415,213,0.99,5224452409,140,94.5,5224452405,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767397,260,44,1,28,38,b8oqgvx1ijeyn6y1cn6929ix4,1,5.7,47.7,2024-09-20T17:01:12.059Z,2024-09-20T18:31:18Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224452497,285,,5224452495,56,Back,5224536615,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767387,231,44,1,28,38,b2vft81kyjurzbmekvgrqwr64,0,94.3,52.3,2024-09-20T17:01:12.060Z,2024-09-20T18:31:19Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,5224536637,233,260,5224452459,56,Center,5224452463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767319,258,12,1,28,39,b8oqgvx1ijeyn6y1cn6929ix4,1,6.3,50.9,2024-09-20T17:01:12.963Z,2024-09-20T17:30:33Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224452131,141,29.8,5224452211,167,,5224452135,213,4.25,5224452161,15,,5224452129,140,0.0,5224452133,212,16.0,5224452127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767401,232,6,1,28,40,b2vft81kyjurzbmekvgrqwr64,1,98.2,64.2,2024-09-20T17:01:14.364Z,2024-09-20T18:36:13Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,5224536511,233,259,5224452517,56,Center,5224452519,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722767331,259,6,1,28,40,b8oqgvx1ijeyn6y1cn6929ix4,0,1.8,35.8,2024-09-20T17:01:14.364Z,2024-09-20T18:36:14Z,3ywgt5v070xudujs9f7cuqm7d,J. Vetter,,5224536533,233,232,5224452281,56,Back,5224452283,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
