id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2714952805,172,1,1,15,4,a9vw7ikerpr4cuweeeka5aneg,1,64.9,81.1,2024-08-30T17:45:29.855Z,2024-08-30T17:45:40Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,1.0,,5181672743,141,65.8,5181672739,140,70.0,5181673103,210,15,5181672745,212,11.7,5181672737,56,Center,5181672747,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952813,173,15,1,15,7,a9vw7ikerpr4cuweeeka5aneg,1,72.3,54.0,2024-08-30T17:45:33.264Z,2024-08-30T17:45:40Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181673137,146,99.0,5181672775,56,Center,5181673127,55,172,5181673125,29,,5181673135,215,,5181672879,20,,5181672773,18,,5181673123,76,,5181673133,103,5181673159,233,149,13.3,5181672771,22,5181673139,147,49.1,5181673131,102,,,,,,,,,,,51.9,,,,,,,,,
2714952817,149,10,1,15,8,8gxd9ry2580pu1b1dd5ny9ymy,1,4.3,50.0,2024-08-30T17:45:33.364Z,2024-08-30T19:37:24Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5181672989,233,173,5181672909,177,,5181672801,178,,5181672805,56,Back,5181672803,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952959,151,1,1,15,17,8gxd9ry2580pu1b1dd5ny9ymy,1,9.6,40.9,2024-08-30T17:45:42.905Z,2024-08-30T17:45:51Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5181673679,213,5.55,5181673673,140,32.7,5181673671,56,Back,5181673677,212,32.7,5181673675,141,8.6,5181673681,1,,5181673669,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952973,152,1,1,15,25,8gxd9ry2580pu1b1dd5ny9ymy,0,30.3,10.1,2024-08-30T17:45:50.857Z,2024-08-30T17:45:52Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181673753,140,49.2,5181673755,141,46.1,5181673749,155,,5181673751,56,Back,5181673759,213,0.89,5181673757,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952975,174,61,1,15,26,a9vw7ikerpr4cuweeeka5aneg,0,53.6,50.9,2024-08-30T17:45:52.200Z,2024-08-30T17:45:52Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5181673779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953027,153,1,1,15,29,8gxd9ry2580pu1b1dd5ny9ymy,1,24.5,31.6,2024-08-30T17:45:55.089Z,2024-08-30T17:45:58Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5181674103,213,1.25,5181674101,212,29.0,5181674097,140,33.3,5181674093,56,Back,5181674099,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953039,154,1,1,15,33,8gxd9ry2580pu1b1dd5ny9ymy,1,32.9,65.7,2024-08-30T17:45:58.624Z,2024-08-30T17:45:59Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181674159,212,6.8,5181674153,56,Back,5181674157,141,56.3,5181674155,140,30.8,5181674161,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953051,155,1,1,15,34,8gxd9ry2580pu1b1dd5ny9ymy,1,30.6,56.1,2024-08-30T17:45:59.808Z,2024-08-30T17:46:01Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181674217,140,31.9,5181674215,56,Back,5181674219,141,63.4,5181674223,213,1.30,5181674221,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953077,156,1,1,15,35,8gxd9ry2580pu1b1dd5ny9ymy,1,31.9,63.4,2024-08-30T17:46:01.049Z,2024-08-30T17:46:05Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181674357,141,80.2,5181674355,140,46.9,5181674361,213,0.63,5181674359,212,19.5,5181674353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953091,157,3,1,15,40,8gxd9ry2580pu1b1dd5ny9ymy,0,38.6,81.4,2024-08-30T17:46:05.649Z,2024-08-30T18:31:24Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181674437,56,Back,5181674439,286,,5181941369,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953081,175,43,1,15,40,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-08-30T17:46:05.649Z,2024-08-30T18:30:27Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5181674389,56,Right,5181674391,285,0,5181934931,144,45,5181674545,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953089,176,1,1,15,42,a9vw7ikerpr4cuweeeka5aneg,0,61.4,29.7,2024-08-30T17:46:08.192Z,2024-08-30T18:30:36Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181935459,140,70.1,5181935457,56,Center,5181935461,141,43.2,5181935465,213,0.79,5181935463,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953097,158,61,1,15,43,8gxd9ry2580pu1b1dd5ny9ymy,1,37.6,73.0,2024-08-30T17:46:08.645Z,2024-08-30T17:46:09Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181674455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953157,159,1,1,15,44,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,62.6,2024-08-30T17:46:10.322Z,2024-08-30T20:27:12Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5181674773,213,2.82,5181674771,212,15.0,5181674767,140,22.1,5181674765,56,Back,5181674769,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953231,160,1,1,15,47,8gxd9ry2580pu1b1dd5ny9ymy,1,22.1,69.6,2024-08-30T17:46:12.361Z,2024-08-30T17:46:23Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181675203,56,Back,5181675205,140,9.3,5181675209,212,18.7,5181675207,141,50.4,5181675211,213,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953251,161,1,1,15,57,8gxd9ry2580pu1b1dd5ny9ymy,1,9.3,50.4,2024-08-30T17:46:23.138Z,2024-08-30T17:46:25Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5181675319,140,20.7,5181675327,212,19.3,5181675315,56,Back,5181675323,141,72.7,5181675331,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953291,162,1,1,16,0,8gxd9ry2580pu1b1dd5ny9ymy,1,20.7,72.7,2024-08-30T17:46:25.401Z,2024-08-30T17:46:29Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181675525,56,Back,5181675527,140,28.8,5181675533,213,0.64,5181675531,212,10.6,5181675529,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953355,163,1,1,16,3,8gxd9ry2580pu1b1dd5ny9ymy,1,25.2,80.2,2024-08-30T17:46:29.177Z,2024-08-30T17:46:35Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181675911,1,,5181675909,213,4.70,5181675897,155,,5181675903,140,24.7,5181675901,56,Back,5181675907,212,45.4,5181675905,141,13.4,5181675899,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953377,164,1,1,16,10,8gxd9ry2580pu1b1dd5ny9ymy,0,24.7,13.4,2024-08-30T17:46:35.801Z,2024-08-30T17:46:37Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181676019,213,1.49,5181676013,141,21.3,5181676015,212,5.4,5181676011,140,25.1,5181676009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953389,177,8,1,16,12,a9vw7ikerpr4cuweeeka5aneg,1,65.5,62.9,2024-08-30T17:46:37.528Z,2024-08-30T17:46:37Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181676049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953489,165,1,1,16,15,8gxd9ry2580pu1b1dd5ny9ymy,1,32.8,28.5,2024-08-30T17:46:41.041Z,2024-08-30T17:46:45Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181676457,141,30.4,5181676461,213,0.09,5181676455,140,47.1,5181676459,212,15.1,5181676453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953527,166,1,1,16,19,8gxd9ry2580pu1b1dd5ny9ymy,1,60.2,27.0,2024-08-30T17:46:45.073Z,2024-08-30T17:46:51Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181676695,56,Center,5181676697,140,65.7,5181676705,1,,5181676701,212,32.6,5181676703,213,1.39,5181676699,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953549,167,1,1,16,25,8gxd9ry2580pu1b1dd5ny9ymy,1,56.2,93.8,2024-08-30T17:46:50.953Z,2024-08-30T17:46:54Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181676825,141,75.3,5181676827,212,12.7,5181676821,56,Center,5181676823,140,57.6,5181676829,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953573,168,1,1,16,29,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,70.6,2024-08-30T17:46:54.362Z,2024-08-30T17:46:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181676969,140,69.1,5181676975,213,1.07,5181676973,212,16.6,5181676967,56,Left,5181676971,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953593,169,1,1,16,31,8gxd9ry2580pu1b1dd5ny9ymy,1,69.1,92.0,2024-08-30T17:46:57.337Z,2024-08-30T17:47:00Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181677129,141,71.4,5181677131,212,14.2,5181677133,213,4.56,5181677127,140,67.1,5181677125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953599,170,1,1,16,34,8gxd9ry2580pu1b1dd5ny9ymy,1,67.1,71.4,2024-08-30T17:46:59.897Z,2024-08-30T17:47:00Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181677157,141,62.7,5181677155,140,75.9,5181677161,213,5.71,5181677159,212,11.0,5181677153,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953603,171,1,1,16,35,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,62.7,2024-08-30T17:47:00.729Z,2024-08-30T17:47:02Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5181677173,213,4.10,5181677167,140,71.6,5181677171,212,7.8,5181677185,156,,5181677165,56,Center,5181677169,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953617,172,1,1,16,36,8gxd9ry2580pu1b1dd5ny9ymy,1,71.6,53.3,2024-08-30T17:47:01.801Z,2024-08-30T17:47:04Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181677267,140,75.5,5181677271,212,11.2,5181677273,213,5.09,5181677265,56,Center,5181677269,141,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953621,173,61,1,16,39,8gxd9ry2580pu1b1dd5ny9ymy,0,75.5,38.0,2024-08-30T17:47:04.738Z,2024-08-30T20:27:14Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181677283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953665,178,1,1,16,40,a9vw7ikerpr4cuweeeka5aneg,0,18.2,44.6,2024-08-30T17:47:05.889Z,2024-08-30T17:47:09Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181677477,212,51.4,5181677479,213,0.72,5181677481,1,,5181677469,157,,5181677475,141,94.4,5181677473,140,55.0,5181677471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953735,174,1,1,16,47,8gxd9ry2580pu1b1dd5ny9ymy,1,53.6,6.1,2024-08-30T17:47:13.338Z,2024-08-30T17:47:17Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5181677815,56,Right,5181677817,140,72.1,5181677823,213,0.02,5181677821,212,19.4,5181677819,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953743,175,1,1,16,52,8gxd9ry2580pu1b1dd5ny9ymy,0,77.0,7.9,2024-08-30T17:47:17.497Z,2024-08-30T17:47:19Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5181677897,140,90.1,5181677901,212,32.7,5181677903,213,1.14,5181677895,56,Center,5181677899,141,51.5,5181677905,1,,5181677893,155,,5181677891,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953753,179,12,1,16,54,a9vw7ikerpr4cuweeeka5aneg,1,7.6,41.0,2024-08-30T17:47:20.169Z,2024-08-30T18:31:16Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181678011,15,,5181677969,140,20.6,5181677973,212,18.7,5181677975,213,5.53,5181677967,56,Back,5181677971,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953785,176,15,1,16,57,8gxd9ry2580pu1b1dd5ny9ymy,1,87.6,68.8,2024-08-30T17:47:22.985Z,2024-08-30T20:02:46Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181678171,22,,5181963477,78,,5181963483,215,,5181963487,146,99.3,5181963581,233,180,5181963485,458,,5181678173,64,,5181963489,147,52.3,5181963481,103,5181678175,56,Center,3.2,5181963479,102,5181959215,72,,,,,,,49.9,,,,,,,,,,,,,,,,
2714953805,180,10,1,16,57,a9vw7ikerpr4cuweeeka5aneg,1,3.2,47.6,2024-08-30T17:47:23.085Z,2024-08-30T18:33:51Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5181959321,233,176,5181678455,174,,5181678251,182,,5181678253,56,Back,5181678249,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953829,181,12,1,17,2,a9vw7ikerpr4cuweeeka5aneg,1,7.9,38.5,2024-08-30T17:47:27.385Z,2024-08-30T17:47:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181678381,213,4.79,5181678373,56,Back,5181678375,140,9.8,5181678377,141,0.0,5181678389,167,,5181678379,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953859,177,5,1,17,3,8gxd9ry2580pu1b1dd5ny9ymy,1,90.6,101.1,2024-08-30T17:47:28.602Z,2024-08-30T20:00:46Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181678517,233,182,5181678493,347,,5181678491,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953833,182,5,1,17,3,a9vw7ikerpr4cuweeeka5aneg,0,9.4,-1.1,2024-08-30T17:47:28.602Z,2024-08-30T19:37:29Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181678385,56,Back,5181678387,347,,5181678555,233,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953915,178,1,1,17,7,8gxd9ry2580pu1b1dd5ny9ymy,1,92.1,100.0,2024-08-30T17:47:32.682Z,2024-08-30T17:47:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181678837,212,26.1,5181678835,141,89.1,5181678825,107,,5181678829,56,Left,5181678839,213,3.46,5181678841,1,,5181678833,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953929,179,1,1,17,11,8gxd9ry2580pu1b1dd5ny9ymy,1,68.5,89.1,2024-08-30T17:47:36.706Z,2024-08-30T17:47:37Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181678925,140,74.1,5181678931,213,0.00,5181678923,56,Left,5181678929,212,5.9,5181678927,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953943,180,1,1,17,12,8gxd9ry2580pu1b1dd5ny9ymy,1,74.1,89.1,2024-08-30T17:47:37.762Z,2024-08-30T17:47:39Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181678977,140,76.5,5181678981,212,5.7,5181678983,213,1.11,5181678975,56,Left,5181678979,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953969,181,1,1,17,13,8gxd9ry2580pu1b1dd5ny9ymy,0,76.5,96.6,2024-08-30T17:47:38.882Z,2024-08-30T17:47:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181679119,140,70.8,5181679117,56,Center,5181679123,212,20.1,5181679125,213,4.41,5181679121,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953979,183,1,1,17,16,a9vw7ikerpr4cuweeeka5aneg,0,32.3,23.6,2024-08-30T17:47:41.449Z,2024-08-30T17:47:42Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181679237,286,,5181679183,141,22.7,5181679181,140,31.0,5181679185,212,1.5,5181679179,56,Back,5181679187,213,3.56,5181679233,233,182,5181679231,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953987,182,74,1,17,16,8gxd9ry2580pu1b1dd5ny9ymy,1,69.1,62.1,2024-08-30T17:47:41.450Z,2024-08-30T20:01:21Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181679201,56,Center,5181679203,285,,5181679247,233,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954029,183,1,1,17,18,8gxd9ry2580pu1b1dd5ny9ymy,1,63.3,63.9,2024-08-30T17:47:43.882Z,2024-08-30T17:47:46Z,1basznqpux0hkrrd06eaxodsl,M. Knudsen,,,5181679457,141,88.4,5181679455,140,78.0,5181679461,213,0.82,5181679459,212,22.7,5181679453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954055,184,1,1,17,21,8gxd9ry2580pu1b1dd5ny9ymy,1,72.3,81.5,2024-08-30T17:47:46.562Z,2024-08-30T17:47:48Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5181679561,56,Left,5181679563,140,79.1,5181679569,213,0.74,5181679565,141,91.1,5181679567,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954067,185,1,1,17,23,8gxd9ry2580pu1b1dd5ny9ymy,1,79.1,91.1,2024-08-30T17:47:48.594Z,2024-08-30T17:47:50Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5181679617,212,15.6,5181679619,213,3.38,5181679611,56,Left,5181679615,141,85.7,5181679613,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954083,186,1,1,17,24,8gxd9ry2580pu1b1dd5ny9ymy,1,64.7,85.7,2024-08-30T17:47:50.082Z,2024-08-30T17:47:51Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181679685,212,10.3,5181679683,141,72.4,5181679681,140,60.0,5181679679,56,Center,5181679687,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954099,187,1,1,17,26,8gxd9ry2580pu1b1dd5ny9ymy,1,59.9,72.4,2024-08-30T17:47:51.530Z,2024-08-30T17:47:53Z,2cup1vjw8n43kbzzxfflnmplg,J. Singh,,,5181679807,56,Center,5181679811,141,62.7,5181679815,213,3.75,5181679813,212,11.5,5181679809,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954109,188,1,1,17,28,8gxd9ry2580pu1b1dd5ny9ymy,1,56.7,69.6,2024-08-30T17:47:53.810Z,2024-08-30T17:47:55Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181679839,141,47.0,5181679843,213,4.13,5181679841,212,18.4,5181679837,140,47.0,5181679835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954147,189,1,1,17,30,8gxd9ry2580pu1b1dd5ny9ymy,1,47.0,47.0,2024-08-30T17:47:55.610Z,2024-08-30T17:48:00Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5181680039,56,Right,5181680047,213,5.41,5181680045,212,24.2,5181680043,141,19.8,5181680041,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954221,190,1,1,17,34,8gxd9ry2580pu1b1dd5ny9ymy,1,64.9,28.0,2024-08-30T17:47:59.890Z,2024-08-30T17:48:06Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5181680369,56,Back,5181680373,141,86.8,5181680375,212,48.5,5181680371,140,38.8,5181680377,213,2.17,5181680379,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954247,191,1,1,17,40,8gxd9ry2580pu1b1dd5ny9ymy,1,46.4,85.6,2024-08-30T17:48:06.018Z,2024-08-30T17:48:10Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181680535,140,60.4,5181680541,213,5.65,5181680533,56,Center,5181680539,212,18.3,5181680537,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954263,192,1,1,17,44,8gxd9ry2580pu1b1dd5ny9ymy,1,51.3,72.9,2024-08-30T17:48:10.170Z,2024-08-30T17:48:11Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5181680627,56,Back,5181680629,140,44.6,5181680631,141,66.1,5181680635,213,3.72,5181680633,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954273,193,1,1,17,46,8gxd9ry2580pu1b1dd5ny9ymy,1,44.6,66.1,2024-08-30T17:48:11.482Z,2024-08-30T17:48:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5181680685,140,49.4,5181680683,56,Back,5181680689,212,10.8,5181680691,213,1.09,5181680687,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954279,194,1,1,17,47,8gxd9ry2580pu1b1dd5ny9ymy,1,49.5,80.3,2024-08-30T17:48:12.442Z,2024-08-30T17:48:13Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5181680719,141,87.7,5181680723,213,1.61,5181680721,212,5.0,5181680717,140,49.3,5181680715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954341,195,1,1,17,47,8gxd9ry2580pu1b1dd5ny9ymy,0,49.3,87.7,2024-08-30T17:48:13.235Z,2024-08-30T17:48:18Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5181681017,213,6.20,5181681019,1,,5181681009,56,Left,5181681011,140,85.6,5181681015,212,38.2,5181681013,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954381,185,1,1,17,53,a9vw7ikerpr4cuweeeka5aneg,1,15.3,6.4,2024-08-30T17:48:18.514Z,2024-08-30T17:48:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5181681195,56,Back,5181681197,140,4.6,5181681201,212,21.9,5181681203,213,2.11,5181681199,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954397,186,1,1,17,56,a9vw7ikerpr4cuweeeka5aneg,1,4.4,35.4,2024-08-30T17:48:21.642Z,2024-08-30T17:48:24Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5181681279,213,0.57,5181681277,212,13.8,5181681273,140,15.5,5181681275,141,46.4,5181681271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954445,187,1,1,17,58,a9vw7ikerpr4cuweeeka5aneg,1,15.6,48.5,2024-08-30T17:48:23.914Z,2024-08-30T17:48:28Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5181681541,56,Back,5181681543,140,27.4,5181681545,141,50.1,5181681551,213,0.09,5181681547,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954479,188,1,1,18,3,a9vw7ikerpr4cuweeeka5aneg,0,31.9,52.1,2024-08-30T17:48:28.450Z,2024-08-30T17:48:32Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5181681709,212,50.2,5181681711,213,0.47,5181681713,1,,5181681701,155,,5181681703,56,Left,5181681707,141,85.3,5181681705,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954489,196,8,1,18,8,8gxd9ry2580pu1b1dd5ny9ymy,1,21.2,8.9,2024-08-30T17:48:33.636Z,2024-08-30T17:48:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5181681845,15,,5181681793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954517,189,61,1,18,10,a9vw7ikerpr4cuweeeka5aneg,0,68.6,93.2,2024-08-30T17:48:35.514Z,2024-08-30T17:48:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5181681911,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954549,197,61,1,18,13,8gxd9ry2580pu1b1dd5ny9ymy,1,23.1,9.7,2024-08-30T17:48:39.142Z,2024-08-30T17:48:39Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5181682073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
