id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/13/value
2802159343,125,1,1,14,7,ajtb177oqwawkdwbqhldmq6mx,1,64.0,78.2,2025-04-17T13:14:23.231Z,2025-04-17T13:14:25Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657732289,56,Left,5657732297,213,0.54,5657732295,212,21.7,5657732291,140,81.8,5657732293,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159347,126,1,1,14,10,ajtb177oqwawkdwbqhldmq6mx,1,82.3,93.9,2025-04-17T13:14:25.551Z,2025-04-17T13:14:27Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657732329,213,4.05,5657732325,141,83.6,5657732327,212,8.9,5657732321,56,Left,5657732323,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159357,127,1,1,14,12,ajtb177oqwawkdwbqhldmq6mx,1,76.3,85.6,2025-04-17T13:14:27.759Z,2025-04-17T13:14:31Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657732389,56,Center,5657732393,141,54.0,5657732391,140,73.1,5657732397,213,4.56,5657732395,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159369,128,1,1,14,16,ajtb177oqwawkdwbqhldmq6mx,1,72.6,55.1,2025-04-17T13:14:31.399Z,2025-04-17T13:14:34Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657732463,140,55.0,5657732467,212,18.6,5657732465,141,52.1,5657732461,56,Center,5657732469,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159389,129,1,1,14,18,ajtb177oqwawkdwbqhldmq6mx,1,55.0,52.1,2025-04-17T13:14:33.840Z,2025-04-17T13:14:36Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657732569,213,0.01,5657732563,140,66.0,5657732565,141,52.2,5657732567,212,11.6,5657732561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159391,130,61,1,14,21,ajtb177oqwawkdwbqhldmq6mx,1,65.9,52.4,2025-04-17T13:14:36.757Z,2025-04-17T13:14:37Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657732583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159407,131,1,1,14,22,ajtb177oqwawkdwbqhldmq6mx,1,67.0,69.7,2025-04-17T13:14:38.185Z,2025-04-17T13:14:40Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657732675,140,70.1,5657732677,141,87.7,5657732673,56,Left,5657732679,212,12.7,5657732681,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159421,132,1,1,14,24,ajtb177oqwawkdwbqhldmq6mx,1,70.9,88.7,2025-04-17T13:14:39.840Z,2025-04-17T13:14:46Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657732811,213,5.60,5657732803,56,Center,5657732805,140,81.8,5657732807,141,75.0,5657732809,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159425,114,83,1,14,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.0,27.3,2025-04-17T13:14:45.064Z,2025-04-17T15:08:04Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657863331,399,dja68kdmhtsm9x5zqzgtpqas4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159423,133,61,1,14,30,ajtb177oqwawkdwbqhldmq6mx,0,79.5,70.3,2025-04-17T13:14:45.848Z,2025-04-17T13:14:46Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657732815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160343,148,1,1,14,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.0,19.7,2025-04-17T13:14:48.264Z,2025-04-17T13:18:49Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657738033,140,18.8,5657738031,56,Back,5657738037,212,2.2,5657738035,141,22.4,5657738039,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159433,115,43,1,14,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-04-17T13:14:49.280Z,2025-04-17T13:14:56Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657732961,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159443,116,1,1,14,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.2,39.2,2025-04-17T13:14:49.497Z,2025-04-17T13:21:01Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657741123,155,,5657732949,1,,5657732943,141,30.6,5657732947,213,6.16,5657732945,212,47.6,5657732941,140,66.2,5657732939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159453,118,1,1,14,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.5,52.4,2025-04-17T13:14:56.728Z,2025-04-17T13:15:00Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657732999,213,1.02,5657732993,140,80.7,5657732991,56,Center,5657732995,141,78.1,5657732997,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159461,119,1,1,14,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.4,72.0,2025-04-17T13:15:00.552Z,2025-04-17T13:15:09Z,uiyol728wan4mxco2foplknp,A. Justinussen,1.0,5657733225,210,13,5657733053,141,55.8,5657733049,56,Center,5657733051,140,81.5,5657733057,213,4.13,5657733055,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159465,120,13,1,14,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.3,53.0,2025-04-17T13:15:02.336Z,2025-04-18T14:08:55Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5657733077,56,Center,5657733073,22,,5657733243,55,119,5657733247,102,42.7,5657733251,215,,5657733255,231,50.2,5658920101,87,,5657733075,18,,5657733241,29,5657733249,103,48.6,,5657733189,20,5657733253,230,97.3,,,,,,,,,,,,,,,
2802159479,121,5,1,14,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.0,44.2,2025-04-17T13:15:03.984Z,2025-04-17T15:14:58Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5657733135,346,,5657733131,56,Center,5657733589,233,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159551,134,5,1,14,48,ajtb177oqwawkdwbqhldmq6mx,1,-1.0,55.8,2025-04-17T13:15:03.984Z,2025-04-17T15:14:57Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,5657733547,56,Back,5657733563,233,121,5657733549,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159573,135,1,1,15,10,ajtb177oqwawkdwbqhldmq6mx,1,2.8,40.7,2025-04-17T13:15:25.497Z,2025-04-18T12:57:49Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657733657,141,57.0,5657733651,124,,5657733655,140,4.6,5657733665,237,,5657733653,56,Back,5657733661,213,1.40,5657733659,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159583,136,1,1,15,14,ajtb177oqwawkdwbqhldmq6mx,1,5.6,59.3,2025-04-17T13:15:30.048Z,2025-04-17T13:15:32Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657733703,213,0.38,5657733699,141,76.9,5657733705,1,,5657733701,212,32.0,5657733693,155,,5657733695,56,Back,5657733697,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159585,137,1,1,15,16,ajtb177oqwawkdwbqhldmq6mx,1,33.9,76.9,2025-04-17T13:15:31.879Z,2025-04-17T13:18:34Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657733717,212,9.9,5657733711,56,Back,5657733715,141,74.4,5657733747,156,,5657733713,140,24.6,5657733719,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159937,150,1,1,15,18,ajtb177oqwawkdwbqhldmq6mx,1,18.7,74.8,2025-04-17T13:15:34.288Z,2025-04-17T13:17:09Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657735709,56,Back,5657735713,141,77.9,5657735717,213,0.15,5657735715,212,13.7,5657735711,140,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159601,138,1,1,15,19,ajtb177oqwawkdwbqhldmq6mx,1,27.0,75.1,2025-04-17T13:15:35.167Z,2025-04-17T13:15:36Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657733819,213,2.86,5657733813,140,17.0,5657733817,212,10.9,5657733815,141,79.6,5657733811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159603,139,1,1,15,20,ajtb177oqwawkdwbqhldmq6mx,0,17.0,79.6,2025-04-17T13:15:35.984Z,2025-04-17T13:19:38Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657733835,213,6.11,5657733837,1,,5657733829,140,36.9,5657733831,141,74.1,5657733833,212,21.2,5657733825,157,,5657733827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159625,123,1,1,15,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.1,25.9,2025-04-17T13:15:39.160Z,2025-04-17T13:15:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657733943,56,Center,5657733947,141,35.1,5657733945,140,71.0,5657733951,213,0.65,5657733949,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159631,140,83,1,15,24,ajtb177oqwawkdwbqhldmq6mx,0,35.7,71.5,2025-04-17T13:15:39.399Z,2025-04-18T12:58:31Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5657863475,399,7l7f98nn8gohmdacsdb2labkk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159635,124,1,1,15,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,71.0,35.1,2025-04-17T13:15:40.824Z,2025-04-17T13:15:42Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5657733995,141,21.3,5657733997,212,10.8,5657733991,56,Center,5657733993,140,76.0,5657733999,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159653,141,1,1,15,27,ajtb177oqwawkdwbqhldmq6mx,0,26.8,80.0,2025-04-17T13:15:43.256Z,2025-04-17T13:19:57Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657734059,212,8.4,5657734057,141,76.6,5657734055,140,34.5,5657734051,56,Back,5657734061,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159663,143,1,1,15,30,ajtb177oqwawkdwbqhldmq6mx,1,38.1,83.0,2025-04-17T13:15:45.432Z,2025-04-17T13:15:46Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657734113,140,56.9,5657734115,141,78.5,5657734117,212,20.0,5657734111,56,Center,5657734119,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159691,144,1,1,15,31,ajtb177oqwawkdwbqhldmq6mx,1,57.7,77.9,2025-04-17T13:15:46.672Z,2025-04-17T13:15:55Z,x3ad9hfxts6jpfugy3kvq9d5,C. Björk,,5657734281,140,72.2,5657734287,213,0.52,5657734285,212,17.6,5657734283,141,90.8,5657734279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159697,145,1,1,15,40,ajtb177oqwawkdwbqhldmq6mx,0,92.3,83.0,2025-04-17T13:15:55.439Z,2025-04-18T12:58:54Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657734415,155,,5657734409,233,125,5657734343,212,0.7,5657734339,140,92.5,5657734333,2,,5657734337,56,Left,5658921859,224,,5657734413,286,,5657734407,236,5657734345,213,5.01,,5657734341,141,5658921861,72,,,,,,,,,,,,,,82.0,,
2802159703,125,12,1,15,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.4,18.2,2025-04-17T13:15:55.539Z,2025-04-17T13:15:59Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657734417,233,145,5657734389,56,Back,5657734387,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159707,126,6,1,15,42,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.9,16.9,2025-04-17T13:15:58.248Z,2025-04-18T12:59:19Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,5657734497,73,,5657734503,233,146,5657734495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159713,146,6,1,15,42,ajtb177oqwawkdwbqhldmq6mx,1,91.1,83.1,2025-04-17T13:15:58.248Z,2025-04-17T15:02:09Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,5657734441,56,Left,5657734443,73,,5657734499,233,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159841,147,1,1,16,24,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2025-04-17T13:16:39.551Z,2025-04-18T12:59:28Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5658922491,72,,5657735113,155,,5657735117,56,Center,5657735125,213,4.42,5657735121,141,40.4,5657735109,2,,5657735119,140,88.1,5657735115,224,,5657735111,6,5657735123,212,41.9,,5657735127,1,,,,,,,,,,,,,,,,,,
2802159835,127,44,1,16,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,12.8,66.2,2025-04-17T13:16:40.406Z,2025-04-18T13:47:51Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5657735143,233,148,5657735087,285,,5657735085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159843,148,44,1,16,25,ajtb177oqwawkdwbqhldmq6mx,0,87.2,33.8,2025-04-17T13:16:40.407Z,2025-04-18T13:00:04Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657735131,56,Center,5657735133,286,,5657735147,233,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802364997,846,12,1,16,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.4,59.1,2025-04-17T13:16:40.996Z,2025-04-18T13:00:25Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5658923215,141,60.8,5658923217,212,14.2,5658923211,56,Back,5658923213,140,22.9,5658923219,213,0.08,5658923209,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159847,149,1,1,16,27,ajtb177oqwawkdwbqhldmq6mx,0,75.3,37.1,2025-04-17T13:16:42.808Z,2025-04-17T13:16:44Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,5657735175,212,10.5,5657735177,213,0.52,5657735171,140,84.0,5657735173,141,44.8,5657735169,56,Center,5657735167,157,,5657735179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802365535,847,1,1,16,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.7,53.0,2025-04-17T13:16:45.949Z,2025-04-18T13:02:44Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5658926117,213,1.27,5658926111,140,28.3,5658926115,212,26.7,5658926113,141,90.5,5658926109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159861,128,1,1,16,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.5,88.0,2025-04-17T13:16:48.559Z,2025-04-17T15:05:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657735237,56,Back,5657735241,141,72.6,5657735245,213,3.96,5657735243,212,14.4,5657735239,140,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159875,130,1,1,16,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.1,72.6,2025-04-17T13:16:49.512Z,2025-04-17T13:16:55Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5657735327,56,Back,5657735333,212,13.9,5657735335,213,1.15,5657735331,141,91.2,5657735329,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159883,131,1,1,16,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.3,82.4,2025-04-17T13:16:55Z,2025-04-17T13:16:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657735417,213,4.57,5657735411,141,55.1,5657735407,56,Back,5657735413,212,18.7,5657735409,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159893,132,1,1,16,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.3,53.0,2025-04-17T13:16:59.544Z,2025-04-17T13:17:01Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657735489,213,1.62,5657735485,141,82.4,5657735487,212,20.0,5657735481,56,Back,5657735483,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159901,133,1,1,16,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,29.2,82.6,2025-04-17T13:17:01.167Z,2025-04-17T13:17:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5657735527,56,Back,5657735531,141,73.0,5657735529,140,39.1,5657735535,213,5.72,5657735533,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159923,134,1,1,16,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.1,73.0,2025-04-17T13:17:02.648Z,2025-04-17T13:17:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5657735643,141,49.0,5657735647,213,4.13,5657735645,212,19.5,5657735641,140,28.9,5657735639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159941,135,1,1,16,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.1,47.9,2025-04-17T13:17:08.015Z,2025-04-17T13:17:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657735743,141,4.4,5657735747,213,5.38,5657735741,140,58.1,5657735745,212,37.5,5657735739,56,Right,5657735749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159949,136,1,1,16,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.9,4.3,2025-04-17T13:17:11.671Z,2025-04-17T13:17:13Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657735797,56,Right,5657735801,141,16.1,5657735805,213,1.44,5657735803,212,8.1,5657735799,140,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159957,137,1,1,16,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.9,16.1,2025-04-17T13:17:13.504Z,2025-04-17T13:17:16Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,5657735849,213,5.60,5657735841,56,Right,5657735847,212,13.3,5657735845,141,3.7,5657735843,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159987,138,1,1,17,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.2,4.6,2025-04-17T13:17:16.216Z,2025-04-18T13:02:44Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5658926123,20,,5658926121,224,,5657735985,140,85.5,5657735987,141,35.1,5657735983,56,Center,5657735991,213,1.09,5657735979,2,,5657735989,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2802159991,139,50,1,17,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,87.6,34.6,2025-04-17T13:17:20.455Z,2025-04-18T13:03:04Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657735995,56,Center,5657864363,286,,5657864371,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160011,151,7,1,17,5,ajtb177oqwawkdwbqhldmq6mx,0,12.4,65.4,2025-04-17T13:17:20.456Z,2025-04-18T13:03:04Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657736041,56,Back,5657787987,285,,5658926543,178,,5657864367,233,139,5658926541,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160003,140,61,1,17,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,85.1,35.1,2025-04-17T13:17:24.209Z,2025-04-17T15:09:29Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657736027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160013,141,5,1,17,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.2,34.4,2025-04-17T13:17:26.368Z,2025-04-17T15:14:58Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5657736593,233,152,5657736061,346,,5657736059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160097,152,5,1,17,11,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,65.6,2025-04-17T13:17:26.368Z,2025-04-17T15:09:31Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657736573,346,,5657736571,56,Back,5657736575,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160103,153,1,1,17,30,ajtb177oqwawkdwbqhldmq6mx,1,3.8,59.7,2025-04-17T13:17:45.935Z,2025-04-17T13:17:47Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657736613,56,Back,5657736611,124,,5657736617,141,51.6,5657736615,140,3.4,5657736621,213,4.64,5657736625,237,,5657736619,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160107,154,1,1,17,31,ajtb177oqwawkdwbqhldmq6mx,1,7.7,54.2,2025-04-17T13:17:46.928Z,2025-04-17T13:17:49Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,5657736669,56,Back,5657736675,212,13.5,5657736677,213,6.20,5657736671,140,20.5,5657736673,141,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160109,155,1,1,17,33,ajtb177oqwawkdwbqhldmq6mx,1,20.0,51.9,2025-04-17T13:17:49.175Z,2025-04-17T13:17:50Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,5657736689,141,74.1,5657736709,156,,5657736691,212,15.2,5657736685,56,Back,5657736687,140,18.4,5657736693,213,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160127,156,1,1,17,35,ajtb177oqwawkdwbqhldmq6mx,1,18.8,73.2,2025-04-17T13:17:50.871Z,2025-04-17T13:17:52Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657736781,212,20.3,5657736785,1,,5657736783,213,6.25,5657736779,141,72.3,5657736773,157,,5657736775,56,Back,5657736777,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160129,157,1,1,17,36,ajtb177oqwawkdwbqhldmq6mx,0,38.1,72.3,2025-04-17T13:17:52.319Z,2025-04-17T13:58:32Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,5657736801,213,6.08,5657736795,140,50.7,5657736791,3,,5657736797,141,68.2,5657736793,56,Center,5657736799,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160135,142,1,1,17,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.6,14.9,2025-04-17T13:17:56Z,2025-04-17T13:17:57Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657736843,141,7.3,5657736841,140,72.6,5657736847,213,5.92,5657736845,212,14.6,5657736839,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160145,144,1,1,17,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.6,7.3,2025-04-17T13:17:57.591Z,2025-04-17T13:18:00Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5657736899,212,10.0,5657736897,141,15.3,5657736895,140,80.6,5657736893,56,Right,5657736901,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160157,145,1,1,17,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.0,23.1,2025-04-17T13:18:00.431Z,2025-04-17T13:18:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,5657737009,212,13.0,5657737007,141,42.2,5657737005,140,77.2,5657737003,56,Center,5657737011,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160159,146,61,1,17,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,74.9,49.9,2025-04-17T13:18:05.047Z,2025-04-17T13:18:05Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5657737015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160171,158,4,1,17,52,ajtb177oqwawkdwbqhldmq6mx,1,28.0,62.6,2025-04-17T13:18:07.718Z,2025-04-17T15:02:00Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,5657737089,285,,5657737149,233,147,5657737083,295,,5657737087,152,,5657737085,56,Back,5657737081,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160167,147,4,1,17,52,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.0,37.4,2025-04-17T13:18:07.719Z,2025-04-17T15:02:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5657737165,233,158,5657737119,286,,5657737113,295,,5657737111,13,,5657737117,152,,5657737115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160311,159,1,1,18,23,ajtb177oqwawkdwbqhldmq6mx,1,32.4,61.4,2025-04-17T13:18:38.432Z,2025-04-17T13:18:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,5657737827,152,,5657737825,5,,5657737829,56,Back,5657737837,213,4.50,5657737835,212,14.5,5657737831,140,29.5,5657737833,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802160321,160,1,1,18,23,ajtb177oqwawkdwbqhldmq6mx,1,28.5,40.7,2025-04-17T13:18:39.303Z,2025-04-17T13:18:43Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,5657737923,56,Back,5657737927,141,60.0,5657737925,140,32.3,5657737929,212,13.7,5657737931,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
