id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/13/value,qualifier/12/value
2804392269,175,1,1,17,57,dbl7ir1qugqz8nvp1vzn8im50,1,3.2,56.3,2025-04-21T11:18:18.845Z,2025-04-21T11:18:22Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669870219,124,,5669870229,213,0.95,5669870233,237,,5669870221,56,Back,5669870223,140,11.0,5669870225,141,73.3,5669870227,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392279,176,1,1,18,0,dbl7ir1qugqz8nvp1vzn8im50,1,15.0,86.6,2025-04-21T11:18:22.156Z,2025-04-21T11:18:25Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669870269,56,Back,5669870273,141,87.1,5669870277,213,0.04,5669870271,140,23.8,5669870275,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392285,151,83,1,18,3,8gxd9ry2580pu1b1dd5ny9ymy,0,63.0,17.8,2025-04-21T11:18:25.426Z,2025-04-21T13:20:30Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5670136047,399,2z8u8kyv91shp0la8alkn6kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392281,177,61,1,18,4,dbl7ir1qugqz8nvp1vzn8im50,0,28.5,86.2,2025-04-21T11:18:26.084Z,2025-04-21T13:20:26Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669870281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392303,153,1,1,18,7,8gxd9ry2580pu1b1dd5ny9ymy,1,64.8,26.1,2025-04-21T11:18:28.907Z,2025-04-21T11:18:30Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5669870431,141,49.0,5669870433,212,19.5,5669870429,140,76.0,5669870427,56,Center,5669870435,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392311,154,1,1,18,8,8gxd9ry2580pu1b1dd5ny9ymy,1,76.0,49.0,2025-04-21T11:18:29.938Z,2025-04-21T11:18:31Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669870475,213,5.35,5669870467,56,Right,5669870471,141,15.4,5669870473,212,28.5,5669870469,140,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392333,155,1,1,18,10,8gxd9ry2580pu1b1dd5ny9ymy,1,92.1,14.2,2025-04-21T11:18:31.650Z,2025-04-21T11:18:44Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,1.0,,5669870841,210,15,5669870843,154,,5669870591,212,14.2,5669870593,213,2.38,5669870589,141,28.5,5669870587,140,82.3,5669870585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392337,156,15,1,18,13,8gxd9ry2580pu1b1dd5ny9ymy,1,85.8,39.3,2025-04-21T11:18:35.458Z,2025-04-21T13:46:27Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669870851,29,,5669870853,154,,5669870773,72,,5669870869,231,49.8,5669870859,102,51.7,5669870605,22,,5669870863,146,89.8,5669870861,103,19,5670201249,17,,5669870777,82,,5669870883,233,178,5669870865,147,5669870855,55,5669870609,56,5669870867,230,99.0,5669870847,78,,,,,,,,,,,42.8,Center,155
2804392327,178,10,1,18,14,dbl7ir1qugqz8nvp1vzn8im50,1,9.2,58.7,2025-04-21T11:18:35.558Z,2025-04-21T11:18:45Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669870563,56,Back,5669870561,94,,5669870891,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392469,181,1,1,18,35,dbl7ir1qugqz8nvp1vzn8im50,1,11.5,50.9,2025-04-21T11:18:57.109Z,2025-04-21T11:18:59Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669871299,157,,5669871303,56,Center,5669871301,198,,5669871309,212,50.7,5669871307,141,60.6,5669871313,1,,5669871311,213,0.13,5669871305,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392473,182,44,1,18,37,dbl7ir1qugqz8nvp1vzn8im50,1,65.0,55.0,2025-04-21T11:18:58.929Z,2025-04-21T13:27:34Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669871319,286,,5669871317,56,Center,5669871321,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392465,157,44,1,18,37,8gxd9ry2580pu1b1dd5ny9ymy,0,35.0,45.0,2025-04-21T11:18:58.930Z,2025-04-21T13:27:34Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669871287,56,Back,5669871359,233,182,5669871289,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392485,183,1,1,18,37,dbl7ir1qugqz8nvp1vzn8im50,0,58.9,61.4,2025-04-21T11:18:59.136Z,2025-04-21T13:20:32Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669871385,3,,5669871387,56,Center,5669871395,213,5.43,5669871389,140,65.3,5669871391,141,50.1,5669871393,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392481,158,12,1,18,38,8gxd9ry2580pu1b1dd5ny9ymy,1,32.1,64.8,2025-04-21T11:19:00.362Z,2025-04-21T11:19:03Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5669871367,141,40.5,5669871381,15,,5669871365,140,38.3,5669871363,56,Back,5669871369,212,17.8,5669871371,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392517,185,43,1,18,39,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-04-21T11:19:01.196Z,2025-04-21T11:55:49Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5669924307,144,44,5669871547,56,Center,5669871549,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392493,184,1,1,18,41,dbl7ir1qugqz8nvp1vzn8im50,0,65.5,45.8,2025-04-21T11:19:03.381Z,2025-04-21T11:56:34Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669871437,56,Center,5669871445,213,5.01,5669871435,3,,5669871443,212,5.8,5669871439,140,67.1,5669871441,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392507,159,1,1,18,42,8gxd9ry2580pu1b1dd5ny9ymy,1,31.7,65.4,2025-04-21T11:19:03.594Z,2025-04-21T11:19:06Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669871515,141,75.4,5669871517,212,10.1,5669871509,3,,5669871519,213,0.74,5669871511,56,Back,5669871513,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392527,161,1,1,18,46,8gxd9ry2580pu1b1dd5ny9ymy,1,39.8,67.8,2025-04-21T11:19:07.674Z,2025-04-21T11:19:10Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669871599,140,27.1,5669871605,213,3.29,5669871597,56,Back,5669871601,141,64.8,5669871603,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392537,162,1,1,18,49,8gxd9ry2580pu1b1dd5ny9ymy,1,28.0,61.9,2025-04-21T11:19:10.554Z,2025-04-21T11:19:12Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669871667,141,32.1,5669871665,140,29.4,5669871663,56,Back,5669871669,212,20.3,5669871671,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392547,163,1,1,18,50,8gxd9ry2580pu1b1dd5ny9ymy,1,28.8,32.5,2025-04-21T11:19:12.322Z,2025-04-21T11:19:15Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669871727,141,11.8,5669871725,140,35.7,5669871723,56,Back,5669871731,213,5.19,5669871729,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392553,164,1,1,18,54,8gxd9ry2580pu1b1dd5ny9ymy,1,34.1,10.9,2025-04-21T11:19:15.570Z,2025-04-21T11:19:19Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669871745,140,41.9,5669871747,141,42.0,5669871749,212,22.7,5669871751,213,1.20,5669871743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392571,165,1,1,18,57,8gxd9ry2580pu1b1dd5ny9ymy,1,41.2,42.4,2025-04-21T11:19:18.842Z,2025-04-21T11:19:22Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669871801,56,Back,5669871803,140,21.6,5669871809,213,3.60,5669871807,212,22.9,5669871805,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392579,166,1,1,19,0,8gxd9ry2580pu1b1dd5ny9ymy,1,28.4,26.7,2025-04-21T11:19:22.137Z,2025-04-21T11:19:24Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669871831,56,Back,5669871833,140,28.2,5669871839,213,1.58,5669871837,212,18.8,5669871835,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392589,167,1,1,19,2,8gxd9ry2580pu1b1dd5ny9ymy,1,28.2,54.4,2025-04-21T11:19:24.370Z,2025-04-21T11:19:26Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5669871885,140,9.7,5669871887,141,51.7,5669871891,213,3.24,5669871889,212,19.5,5669871883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392597,168,1,1,19,4,8gxd9ry2580pu1b1dd5ny9ymy,1,9.5,51.0,2025-04-21T11:19:26.426Z,2025-04-21T11:19:31Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5669871943,56,Back,5669871949,212,28.6,5669871951,213,4.78,5669871947,141,9.1,5669871945,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392603,169,1,1,19,9,8gxd9ry2580pu1b1dd5ny9ymy,0,10.8,8.4,2025-04-21T11:19:30.802Z,2025-04-21T11:19:31Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5669871979,141,18.1,5669871975,56,Back,5669871981,212,18.9,5669871983,213,0.36,5669871977,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392621,187,1,1,19,15,dbl7ir1qugqz8nvp1vzn8im50,1,56.0,87.5,2025-04-21T11:19:36.565Z,2025-04-21T11:19:39Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669872105,212,6.1,5669872107,213,4.63,5669872103,141,78.5,5669872101,140,55.5,5669872099,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392623,188,1,1,19,15,dbl7ir1qugqz8nvp1vzn8im50,0,58.1,77.6,2025-04-21T11:19:36.713Z,2025-04-21T13:05:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669875665,236,,5669872119,213,6.26,5669875667,233,188,5669872113,140,61.6,5669872111,56,Center,5669875671,286,,5669872115,141,77.5,5669872117,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393257,188,74,1,19,15,8gxd9ry2580pu1b1dd5ny9ymy,1,40.8,16.3,2025-04-21T11:19:36.714Z,2025-04-21T11:22:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669875587,56,Back,5669875589,285,,5669875679,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392633,170,1,1,19,19,8gxd9ry2580pu1b1dd5ny9ymy,1,28.5,21.0,2025-04-21T11:19:41.025Z,2025-04-21T11:22:37Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5669872165,56,Back,5669872169,141,35.2,5669872171,212,10.6,5669872173,213,1.14,5669872167,140,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392637,171,1,1,19,20,8gxd9ry2580pu1b1dd5ny9ymy,1,32.7,35.2,2025-04-21T11:19:42.337Z,2025-04-21T11:19:44Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5669872197,141,13.9,5669872195,140,58.8,5669872193,56,Right,5669872201,213,5.80,5669872199,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392649,173,1,1,19,23,8gxd9ry2580pu1b1dd5ny9ymy,1,64.1,17.8,2025-04-21T11:19:45.442Z,2025-04-21T11:19:48Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5669872249,213,1.09,5669872243,140,69.7,5669872241,56,Center,5669872245,141,34.5,5669872247,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392653,174,4,1,19,26,8gxd9ry2580pu1b1dd5ny9ymy,1,71.0,41.6,2025-04-21T11:19:48.449Z,2025-04-21T13:24:02Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669872311,233,189,5669872271,56,Center,5669872273,152,,5669872269,13,,5669872275,265,,5669872277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392661,189,4,1,19,26,dbl7ir1qugqz8nvp1vzn8im50,0,29.0,58.4,2025-04-21T11:19:48.450Z,2025-04-21T13:24:02Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669872305,285,,5669872323,233,174,5669872297,13,,5669872301,152,,5669872303,265,,5669872299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392797,175,15,1,20,16,8gxd9ry2580pu1b1dd5ny9ymy,1,75.9,33.8,2025-04-21T11:20:38.458Z,2025-04-21T13:47:23Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669873361,20,,5669872993,18,,5669872995,56,Center,5669873365,82,,5669873433,233,191,5669873431,231,47.8,5670137343,26,,5669873425,146,86.7,5669873427,147,41.2,5669873429,230,98.2,5669873411,78,,5669873421,102,5669873423,103,5670203303,458,,,,,,,,,,,,,,,,50.2,,19
2804392809,191,10,1,20,17,dbl7ir1qugqz8nvp1vzn8im50,1,14.2,61.0,2025-04-21T11:20:38.558Z,2025-04-21T11:20:58Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669873449,233,175,5669873029,94,,5669873031,56,Back,5669873191,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392833,176,6,1,20,22,8gxd9ry2580pu1b1dd5ny9ymy,1,97.4,20.8,2025-04-21T11:20:43.765Z,2025-04-21T13:25:36Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5669873225,233,192,5669873201,56,Right,5669873203,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392831,192,6,1,20,22,dbl7ir1qugqz8nvp1vzn8im50,0,2.6,79.2,2025-04-21T11:20:43.765Z,2025-04-21T11:20:52Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5669873149,56,Back,5669873247,233,176,5669873151,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392985,177,1,1,20,51,8gxd9ry2580pu1b1dd5ny9ymy,1,99.5,0.5,2025-04-21T11:21:12.969Z,2025-04-21T11:22:02Z,6dzg820946z4848whaa6ny2nd,N. Clausen,1.0,,5669873885,212,35.4,5669874827,210,15,5669873887,213,1.79,5669873889,1,,5669873883,141,51.3,5669873881,140,92.3,5669874829,154,,5669873879,56,Center,5669873873,6,,5669873871,2,,5669873875,155,,5669873877,223,,,,,,,,,,,,,,,,,,,,,,
2804392993,178,44,1,20,55,8gxd9ry2580pu1b1dd5ny9ymy,1,87.2,51.7,2025-04-21T11:21:16.756Z,2025-04-21T13:27:34Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669873923,56,Center,5669873939,233,193,5669873925,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392979,193,44,1,20,55,dbl7ir1qugqz8nvp1vzn8im50,0,12.8,48.3,2025-04-21T11:21:16.757Z,2025-04-21T13:27:35Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,,5669873843,56,Back,5669873963,233,178,5669873845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804392995,179,15,1,20,56,8gxd9ry2580pu1b1dd5ny9ymy,1,93.1,53.4,2025-04-21T11:21:17.681Z,2025-04-21T13:48:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669874839,29,,5669874853,147,51.4,5669874851,146,99.7,5669873931,56,Center,5669874837,79,,5669874841,154,,5669874843,55,177,5669874849,103,34.2,5669874795,15,,5669874901,233,194,5669874847,102,51.5,5669874793,25,5669873929,17,5669874799,328,,,,,,,,,,,,,,,,,,
2804392991,194,10,1,20,56,dbl7ir1qugqz8nvp1vzn8im50,1,2.7,48.7,2025-04-21T11:21:17.781Z,2025-04-21T13:25:43Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669873913,173,,5669873917,182,,5669874907,233,179,5669873919,56,Back,5669873915,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393009,180,6,1,21,0,8gxd9ry2580pu1b1dd5ny9ymy,1,97.2,45.2,2025-04-21T11:21:22.217Z,2025-04-21T11:21:54Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669874163,233,195,5669874677,75,,5669874145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393019,195,6,1,21,0,dbl7ir1qugqz8nvp1vzn8im50,0,2.8,54.8,2025-04-21T11:21:22.217Z,2025-04-21T13:25:37Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669874071,73,,5669874069,56,Back,5669874187,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393063,181,1,1,21,16,8gxd9ry2580pu1b1dd5ny9ymy,0,99.4,0.7,2025-04-21T11:21:37.531Z,2025-04-21T11:21:38Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5669874319,213,1.72,5669874307,155,,5669874311,56,Center,5669874305,6,,5669874313,140,94.8,5669874303,2,,5669874315,141,46.5,5669874309,223,,5669874317,212,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393065,196,12,1,21,17,dbl7ir1qugqz8nvp1vzn8im50,1,4.3,57.5,2025-04-21T11:21:39.236Z,2025-04-21T11:21:43Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669874349,141,63.3,5669874351,212,6.0,5669874353,213,0.72,5669874355,15,,5669874347,140,8.6,5669874345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393085,197,12,1,21,21,dbl7ir1qugqz8nvp1vzn8im50,1,4.3,64.5,2025-04-21T11:21:43.444Z,2025-04-21T11:21:46Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5669874485,141,65.2,5669874489,213,0.02,5669874487,212,21.8,5669874483,140,25.1,5669874481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393089,198,44,1,21,25,dbl7ir1qugqz8nvp1vzn8im50,1,24.6,64.4,2025-04-21T11:21:46.532Z,2025-04-21T13:27:35Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5670143941,233,182,5669874495,56,Back,5669874497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393101,182,44,1,21,25,8gxd9ry2580pu1b1dd5ny9ymy,0,75.4,35.6,2025-04-21T11:21:46.533Z,2025-04-21T13:27:35Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669874527,56,Center,5670143945,233,198,5669874529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393093,199,12,1,21,25,dbl7ir1qugqz8nvp1vzn8im50,1,23.6,60.3,2025-04-21T11:21:47.182Z,2025-04-21T11:54:11Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5669922167,140,22.6,5669922253,15,,5669922169,141,61.1,5669874509,56,Back,5669922171,212,1.2,5669922173,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393103,183,61,1,21,27,8gxd9ry2580pu1b1dd5ny9ymy,1,75.5,34.3,2025-04-21T11:21:48.701Z,2025-04-21T11:23:43Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669874539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393109,200,12,1,21,27,dbl7ir1qugqz8nvp1vzn8im50,1,22.2,74.7,2025-04-21T11:21:49.078Z,2025-04-21T11:21:57Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669874573,140,32.5,5669874577,212,20.9,5669874571,56,Back,5669874733,167,,5669874575,141,100.0,5669874579,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393129,184,5,1,21,28,8gxd9ry2580pu1b1dd5ny9ymy,1,68.3,-1.2,2025-04-21T11:21:50.339Z,2025-04-21T13:25:54Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669874673,56,Right,5669874675,347,,5669874679,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393113,201,5,1,21,28,dbl7ir1qugqz8nvp1vzn8im50,0,31.7,101.2,2025-04-21T11:21:50.339Z,2025-04-21T13:25:55Z,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,5669874597,347,,5669874595,56,Back,5669874695,233,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393213,185,1,1,21,52,8gxd9ry2580pu1b1dd5ny9ymy,1,69.8,0.0,2025-04-21T11:22:13.929Z,2025-04-21T11:22:16Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669875235,140,74.2,5669875237,141,21.6,5669875239,212,16.1,5669875241,213,1.28,5669875231,107,,5669875233,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393221,186,1,1,21,54,8gxd9ry2580pu1b1dd5ny9ymy,1,74.2,21.6,2025-04-21T11:22:16.233Z,2025-04-21T11:22:18Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5669875285,141,6.0,5669875297,156,,5669875287,212,12.4,5669875289,213,4.17,5669875283,140,68.1,5669875281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393229,187,1,1,21,55,8gxd9ry2580pu1b1dd5ny9ymy,1,68.0,5.8,2025-04-21T11:22:16.569Z,2025-04-21T13:23:57Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5669875337,56,Center,5669875335,155,,5669875347,213,0.71,5669875349,1,,5669875341,141,36.9,5669875343,212,32.5,5669875339,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393803,205,44,1,21,55,8gxd9ry2580pu1b1dd5ny9ymy,1,79.1,30.5,2025-04-21T11:22:17.307Z,2025-04-21T13:24:03Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669878663,56,Center,5669879301,233,226,5669878665,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393893,226,44,1,21,55,dbl7ir1qugqz8nvp1vzn8im50,0,20.9,69.5,2025-04-21T11:22:17.308Z,2025-04-21T13:24:02Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669879305,233,205,5669879187,285,,5669879185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393845,206,61,1,21,55,8gxd9ry2580pu1b1dd5ny9ymy,0,41.4,52.8,2025-04-21T11:22:17.400Z,2025-04-21T13:24:01Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5669878937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393247,203,1,1,22,4,dbl7ir1qugqz8nvp1vzn8im50,1,11.6,55.7,2025-04-21T11:22:25.781Z,2025-04-21T11:22:30Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5669875469,213,0.86,5669875463,140,27.5,5669875461,56,Back,5669875459,123,,5669875465,141,84.5,5669875467,212,25.7,5669875475,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393261,204,1,1,22,8,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,92.0,2025-04-21T11:22:30.084Z,2025-04-21T11:22:32Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5669875605,140,27.7,5669875611,213,4.15,5669875607,141,79.3,5669875609,212,10.2,5669875603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393281,205,1,1,22,10,dbl7ir1qugqz8nvp1vzn8im50,1,23.3,84.2,2025-04-21T11:22:32.228Z,2025-04-21T11:22:37Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5669875745,141,55.5,5669875737,56,Back,5669875741,140,23.6,5669875751,213,4.73,5669875749,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804393309,206,1,1,22,16,dbl7ir1qugqz8nvp1vzn8im50,1,28.9,54.0,2025-04-21T11:22:37.629Z,2025-04-21T11:22:42Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5669875837,213,5.45,5669875833,141,38.5,5669875831,140,38.0,5669875835,212,14.2,5669875829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
