id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/15/value
2797204995,285,1,1,26,24,8gxd9ry2580pu1b1dd5ny9ymy,1,54.3,46.1,2025-04-06T13:29:51.836Z,2025-04-06T13:31:09Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630319151,213,4.72,5630319149,212,16.8,5630319143,56,Center,5630319145,140,54.5,5630319147,141,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205045,286,1,1,26,27,8gxd9ry2580pu1b1dd5ny9ymy,1,57.0,20.2,2025-04-06T13:29:55.340Z,2025-04-06T13:29:57Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630319431,141,11.8,5630319435,213,5.94,5630319433,212,16.8,5630319427,140,72.0,5630319423,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205053,287,1,1,26,29,8gxd9ry2580pu1b1dd5ny9ymy,1,72.0,11.8,2025-04-06T13:29:57.683Z,2025-04-06T13:29:59Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630319467,56,Right,5630319473,212,9.5,5630319471,141,10.0,5630319475,213,3.27,5630319469,140,63.0,5630319543,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205203,288,1,1,26,31,8gxd9ry2580pu1b1dd5ny9ymy,1,63.0,10.0,2025-04-06T13:29:59.235Z,2025-04-06T13:30:05Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630320181,56,Center,5630320187,212,17.1,5630320185,141,34.0,5630320183,140,58.0,5630320189,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205221,289,1,1,26,37,8gxd9ry2580pu1b1dd5ny9ymy,1,59.4,32.8,2025-04-06T13:30:05.227Z,2025-04-06T13:30:06Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630320269,140,58.3,5630320273,212,11.9,5630320271,141,15.4,5630320275,213,4.62,5630320267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205231,290,1,1,26,38,8gxd9ry2580pu1b1dd5ny9ymy,1,58.3,15.4,2025-04-06T13:30:06.411Z,2025-04-06T13:30:07Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630320321,212,4.5,5630320323,213,0.72,5630320315,56,Right,5630320317,140,61.5,5630320319,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205261,291,1,1,26,39,8gxd9ry2580pu1b1dd5ny9ymy,1,61.5,19.7,2025-04-06T13:30:07.243Z,2025-04-06T13:30:09Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630320445,56,Right,5630320453,212,10.8,5630320449,140,51.4,5630320451,141,16.6,5630320455,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205271,292,1,1,26,41,8gxd9ry2580pu1b1dd5ny9ymy,0,51.4,16.6,2025-04-06T13:30:09.124Z,2025-04-06T13:30:09Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630320475,155,,5630320477,56,Center,5630320479,140,57.4,5630320483,212,7.2,5630320481,141,21.7,5630320485,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205281,238,1,1,26,42,a9vw7ikerpr4cuweeeka5aneg,0,34.7,85.0,2025-04-06T13:30:09.924Z,2025-04-06T13:30:10Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630320527,3,,5630320533,141,85.3,5630320531,140,47.5,5630320537,213,0.02,5630320535,212,13.4,5630320529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205321,293,1,1,26,43,8gxd9ry2580pu1b1dd5ny9ymy,1,55.2,18.7,2025-04-06T13:30:11.243Z,2025-04-06T13:30:13Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5630320835,213,2.33,5630320829,140,46.2,5630320831,141,33.2,5630320833,212,13.7,5630320827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205427,294,1,1,26,45,8gxd9ry2580pu1b1dd5ny9ymy,1,46.2,33.2,2025-04-06T13:30:13.451Z,2025-04-06T13:30:21Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630321459,213,1.48,5630321455,141,61.8,5630321451,56,Back,5630321457,212,19.5,5630321453,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205511,295,1,1,26,53,8gxd9ry2580pu1b1dd5ny9ymy,1,54.5,51.6,2025-04-06T13:30:21.187Z,2025-04-06T13:30:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630321907,213,4.91,5630321901,140,57.7,5630321905,212,17.2,5630321899,56,Center,5630321903,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205525,296,1,1,26,57,8gxd9ry2580pu1b1dd5ny9ymy,1,57.7,26.8,2025-04-06T13:30:25.475Z,2025-04-06T13:55:02Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630321983,141,27.4,5630321979,56,Center,5630321987,213,0.03,5630321985,212,11.7,5630321981,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205535,297,1,1,26,58,8gxd9ry2580pu1b1dd5ny9ymy,1,68.8,27.4,2025-04-06T13:30:26.291Z,2025-04-06T13:30:27Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5630322025,140,65.2,5630322027,141,35.8,5630322023,56,Center,5630322031,213,2.16,5630322029,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205551,298,1,1,26,59,8gxd9ry2580pu1b1dd5ny9ymy,0,65.2,35.8,2025-04-06T13:30:26.893Z,2025-04-06T13:30:43Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630322119,213,0.04,5630322113,140,85.5,5630322111,56,Center,5630322117,212,21.3,5630322115,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205603,239,12,1,27,0,a9vw7ikerpr4cuweeeka5aneg,1,13.3,51.9,2025-04-06T13:30:28.668Z,2025-04-06T14:00:28Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630322385,140,26.4,5630322383,56,Back,5630322391,212,23.4,5630322397,213,5.34,5630322389,141,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205711,299,1,1,27,6,8gxd9ry2580pu1b1dd5ny9ymy,0,74.4,74.0,2025-04-06T13:30:34.196Z,2025-04-06T13:30:36Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630322967,56,Center,5630322965,155,,5630322963,2,,5630322969,140,89.6,5630322973,212,29.6,5630322971,141,37.3,5630322975,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205695,240,44,1,27,7,a9vw7ikerpr4cuweeeka5aneg,1,10.8,60.2,2025-04-06T13:30:35.076Z,2025-04-06T15:18:08Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630323127,233,300,5630322905,285,,5630322903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205729,300,44,1,27,7,8gxd9ry2580pu1b1dd5ny9ymy,0,89.2,39.8,2025-04-06T13:30:35.077Z,2025-04-06T15:18:08Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630323183,233,240,5630323047,56,Center,5630323049,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205705,241,12,1,27,7,a9vw7ikerpr4cuweeeka5aneg,1,11.5,56.1,2025-04-06T13:30:35.300Z,2025-04-06T13:30:38Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630322941,212,12.7,5630322943,213,1.30,5630322937,140,14.7,5630322935,56,Back,5630323009,15,,5630322939,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205779,242,43,1,27,10,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T13:30:38.748Z,2025-04-06T14:00:40Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630494387,144,44,5630323333,285,0,5630323329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205799,243,12,1,27,11,a9vw7ikerpr4cuweeeka5aneg,1,14.7,74.1,2025-04-06T13:30:38.972Z,2025-04-06T14:00:53Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630323651,167,,5630323423,141,100.0,5630323427,213,1.24,5630323425,212,19.8,5630323421,140,20.9,5630323463,15,,5630323419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205839,244,5,1,27,11,a9vw7ikerpr4cuweeeka5aneg,0,24.7,101.6,2025-04-06T13:30:39.692Z,2025-04-06T15:14:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630323613,56,Back,5630323615,347,,5630323875,233,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205863,301,5,1,27,11,8gxd9ry2580pu1b1dd5ny9ymy,1,75.3,-1.6,2025-04-06T13:30:39.692Z,2025-04-06T15:14:03Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630323731,347,,5630323729,56,Right,5630323843,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205967,245,18,1,27,22,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T13:30:49.984Z,2025-04-06T13:30:50Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5630324327,41,,5630324409,55,246,5630324335,59,11,5630324331,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797205975,246,19,1,27,22,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-04-06T13:30:49.985Z,2025-04-06T13:30:51Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630324369,59,21,5630324377,55,245,5630324375,44,Forward,5630324371,292,10,5630324373,293,3,5630324363,41,,5630324367,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206359,302,1,1,27,43,8gxd9ry2580pu1b1dd5ny9ymy,1,69.0,0.0,2025-04-06T13:31:10.898Z,2025-04-06T13:31:13Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630326535,213,0.54,5630326531,141,12.5,5630326529,140,84.0,5630326533,212,18.4,5630326527,56,Right,5630326525,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206407,303,61,1,27,44,8gxd9ry2580pu1b1dd5ny9ymy,0,83.8,5.9,2025-04-06T13:31:12.066Z,2025-04-06T15:25:54Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630326781,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206579,247,5,1,27,48,a9vw7ikerpr4cuweeeka5aneg,1,12.8,101.6,2025-04-06T13:31:15.828Z,2025-04-06T15:14:04Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630327785,347,,5630327783,56,Back,5630327885,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206429,304,5,1,27,48,8gxd9ry2580pu1b1dd5ny9ymy,0,87.2,-1.6,2025-04-06T13:31:15.828Z,2025-04-06T15:14:04Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630326883,56,Right,5630326885,347,,5630327915,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206645,248,1,1,27,58,a9vw7ikerpr4cuweeeka5aneg,1,9.1,100.0,2025-04-06T13:31:26.628Z,2025-04-06T13:31:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630328183,140,45.5,5630328179,107,,5630328191,1,,5630328185,141,93.2,5630328181,56,Back,5630328187,212,38.6,5630328189,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206783,249,61,1,28,8,a9vw7ikerpr4cuweeeka5aneg,1,75.6,89.0,2025-04-06T13:31:36.339Z,2025-04-06T13:31:36Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630328913,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206789,305,61,1,28,8,8gxd9ry2580pu1b1dd5ny9ymy,1,31.0,14.5,2025-04-06T13:31:36.774Z,2025-04-06T13:31:36Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630328931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206813,250,3,1,28,10,a9vw7ikerpr4cuweeeka5aneg,0,73.1,74.2,2025-04-06T13:31:37.908Z,2025-04-06T15:13:35Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630329369,233,306,5630329045,286,,5630329041,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206853,306,7,1,28,10,8gxd9ry2580pu1b1dd5ny9ymy,1,26.9,25.8,2025-04-06T13:31:37.909Z,2025-04-06T15:13:34Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630329323,233,250,5630329265,56,Back,5630329267,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206895,307,12,1,28,12,8gxd9ry2580pu1b1dd5ny9ymy,1,27.1,17.6,2025-04-06T13:31:40.050Z,2025-04-06T13:31:42Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630329439,213,5.45,5630329433,140,38.5,5630329431,56,Back,5630329437,212,17.8,5630329435,141,0.0,5630329531,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206951,251,5,1,28,13,a9vw7ikerpr4cuweeeka5aneg,1,60.2,101.8,2025-04-06T13:31:40.996Z,2025-04-06T15:14:04Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630329713,347,,5630329711,56,Left,5630329773,233,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797206907,308,5,1,28,13,8gxd9ry2580pu1b1dd5ny9ymy,0,39.8,-1.8,2025-04-06T13:31:40.996Z,2025-04-06T15:14:05Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630329501,347,,5630329797,233,251,5630329499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207163,252,1,1,28,24,a9vw7ikerpr4cuweeeka5aneg,1,66.4,100.0,2025-04-06T13:31:52.627Z,2025-04-06T13:31:57Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630330969,213,6.01,5630330959,107,,5630330971,1,,5630330961,56,Left,5630330965,141,92.6,5630330967,212,23.7,5630330963,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207173,253,50,1,28,29,a9vw7ikerpr4cuweeeka5aneg,1,85.2,90.8,2025-04-06T13:31:57.035Z,2025-04-06T13:32:03Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630331007,286,,5630331001,56,Left,5630331143,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207179,309,7,1,28,29,8gxd9ry2580pu1b1dd5ny9ymy,1,14.8,9.2,2025-04-06T13:31:57.036Z,2025-04-06T13:32:02Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630331059,56,Back,5630331057,167,,5630331061,285,,5630331109,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207711,254,5,1,28,30,a9vw7ikerpr4cuweeeka5aneg,1,80.8,101.1,2025-04-06T13:31:57.993Z,2025-04-06T15:14:05Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5630333977,233,310,5630333939,56,Left,5630333941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207273,310,5,1,28,30,8gxd9ry2580pu1b1dd5ny9ymy,0,19.2,-1.1,2025-04-06T13:31:57.993Z,2025-04-06T15:14:06Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630331511,347,,5630334007,233,254,5630331509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207747,255,1,1,28,59,a9vw7ikerpr4cuweeeka5aneg,0,82.8,100.0,2025-04-06T13:32:26.834Z,2025-04-06T13:32:29Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630334139,107,,5630334147,212,22.3,5630334145,141,70.8,5630334141,56,Center,5630334143,140,89.5,5630334149,213,5.03,5630334151,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207753,311,12,1,29,1,8gxd9ry2580pu1b1dd5ny9ymy,1,13.6,28.3,2025-04-06T13:32:29.081Z,2025-04-06T13:32:35Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630334203,212,18.9,5630334197,56,Back,5630334245,15,,5630334201,141,17.9,5630334199,140,30.3,5630334209,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207843,256,1,1,29,6,a9vw7ikerpr4cuweeeka5aneg,0,73.5,74.4,2025-04-06T13:32:34.123Z,2025-04-06T13:32:35Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630334701,56,Left,5630334705,140,73.1,5630334713,141,100.0,5630334717,212,18.8,5630334719,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797207851,257,5,1,29,7,a9vw7ikerpr4cuweeeka5aneg,0,70.2,101.8,2025-04-06T13:32:35.134Z,2025-04-06T15:14:06Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5630335901,233,312,5630334751,56,Left,5630334753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208057,312,5,1,29,7,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,-1.8,2025-04-06T13:32:35.134Z,2025-04-06T15:14:06Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630335845,233,257,5630335821,56,Back,5630335823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208173,313,1,1,29,18,8gxd9ry2580pu1b1dd5ny9ymy,1,34.7,0.0,2025-04-06T13:32:46.440Z,2025-04-06T13:32:54Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5630336451,212,14.1,5630336449,141,8.6,5630336453,213,0.52,5630336443,107,,5630336447,140,46.4,5630336445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208179,314,50,1,29,23,8gxd9ry2580pu1b1dd5ny9ymy,1,54.3,5.5,2025-04-06T13:32:51.314Z,2025-04-06T15:13:35Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630336487,56,Right,5630340801,233,258,5630340705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208129,258,7,1,29,23,a9vw7ikerpr4cuweeeka5aneg,0,45.7,94.5,2025-04-06T13:32:51.315Z,2025-04-06T15:13:35Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630339839,56,Back,5630339841,285,,5630340725,233,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208389,259,5,1,29,26,a9vw7ikerpr4cuweeeka5aneg,1,45.6,101.7,2025-04-06T13:32:54.067Z,2025-04-06T15:14:07Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5630337555,233,315,5630337527,347,,5630337525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208189,315,5,1,29,26,8gxd9ry2580pu1b1dd5ny9ymy,0,54.4,-1.7,2025-04-06T13:32:54.067Z,2025-04-06T15:14:07Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630336539,347,,5630337573,233,259,5630336537,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208419,260,1,1,29,27,a9vw7ikerpr4cuweeeka5aneg,0,49.7,100.0,2025-04-06T13:32:54.915Z,2025-04-06T15:26:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5630337691,107,,5630337697,140,70.6,5630337709,1,,5630337693,56,Left,5630337705,212,22.4,5630337707,213,6.08,5630337703,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208411,316,61,1,29,27,8gxd9ry2580pu1b1dd5ny9ymy,1,55.4,4.0,2025-04-06T13:32:54.961Z,2025-04-06T13:33:36Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5630337653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208473,317,8,1,29,42,8gxd9ry2580pu1b1dd5ny9ymy,1,37.4,12.2,2025-04-06T13:33:09.832Z,2025-04-06T13:35:10Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5630350289,15,,5630337955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208511,318,1,1,29,43,8gxd9ry2580pu1b1dd5ny9ymy,0,49.6,29.5,2025-04-06T13:33:11.433Z,2025-04-06T13:38:03Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630338171,213,6.20,5630338173,1,,5630338157,56,Center,5630338163,141,27.2,5630338167,212,18.9,5630338153,157,,5630338161,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208591,261,1,1,29,43,a9vw7ikerpr4cuweeeka5aneg,1,43.3,74.7,2025-04-06T13:33:11.651Z,2025-04-06T13:33:18Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5630338671,140,70.1,5630338677,213,5.34,5630338675,212,48.0,5630338673,141,17.6,5630338669,56,Right,5630338667,157,,5630338679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208663,262,1,1,29,50,a9vw7ikerpr4cuweeeka5aneg,1,74.8,13.8,2025-04-06T13:33:18.091Z,2025-04-06T13:33:23Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5630339109,140,81.3,5630339115,213,1.06,5630339111,141,31.8,5630339107,56,Center,5630339113,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208667,263,61,1,29,55,a9vw7ikerpr4cuweeeka5aneg,1,81.5,31.8,2025-04-06T13:33:22.970Z,2025-04-06T13:33:23Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5630339135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208695,264,61,1,29,57,a9vw7ikerpr4cuweeeka5aneg,0,90.0,7.3,2025-04-06T13:33:24.962Z,2025-04-06T13:33:25Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630339325,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208785,265,5,1,29,57,a9vw7ikerpr4cuweeeka5aneg,0,100.9,14.0,2025-04-06T13:33:25.440Z,2025-04-06T15:14:08Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630339819,56,Right,5630339821,346,,5630340475,233,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797208889,319,5,1,29,57,8gxd9ry2580pu1b1dd5ny9ymy,1,-0.9,86.0,2025-04-06T13:33:25.440Z,2025-04-06T15:14:07Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5630340355,56,Back,5630340357,346,,5630340471,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209257,320,1,1,30,24,8gxd9ry2580pu1b1dd5ny9ymy,0,4.7,59.1,2025-04-06T13:33:52.103Z,2025-04-06T13:33:54Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5630342407,74,,5630342403,1,,5630342391,56,Center,5630342397,212,56.8,5630342395,141,63.8,5630342393,140,58.7,5630342399,213,0.06,5630342389,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209313,266,1,1,30,27,a9vw7ikerpr4cuweeeka5aneg,1,46.7,44.9,2025-04-06T13:33:55.161Z,2025-04-06T13:33:57Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5630342767,140,68.2,5630342765,56,Center,5630342763,3,,5630342769,141,45.2,5630342773,213,0.01,5630342771,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209371,267,1,1,30,29,a9vw7ikerpr4cuweeeka5aneg,1,68.2,45.2,2025-04-06T13:33:57.434Z,2025-04-06T15:37:55Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5630343067,140,65.1,5630343073,212,3.4,5630496947,155,,5630343063,56,Center,5630343077,213,2.84,5630343071,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209385,268,61,1,30,32,a9vw7ikerpr4cuweeeka5aneg,0,65.2,46.6,2025-04-06T13:34:00.498Z,2025-04-06T15:37:53Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5630343137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209401,321,43,1,30,33,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-04-06T13:34:01.232Z,2025-04-06T13:34:08Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630343961,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797209427,322,50,1,30,34,8gxd9ry2580pu1b1dd5ny9ymy,1,39.2,56.8,2025-04-06T13:34:01.945Z,2025-04-06T15:13:36Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5630343339,56,Back,5630343677,233,269,5630343341,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
