id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2703617759,156,1,1,20,10,ajtb177oqwawkdwbqhldmq6mx,1,7.3,59.6,2024-07-27T11:21:11.412Z,2024-07-27T11:21:15Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5119075299,140,37.3,5119075305,213,0.61,5119075295,155,,5119075297,56,Back,5119075303,212,38.3,5119075301,141,91.7,5119075307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617763,157,1,1,20,14,ajtb177oqwawkdwbqhldmq6mx,1,37.3,91.7,2024-07-27T11:21:15.245Z,2024-07-27T11:21:17Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119075323,212,10.2,5119075315,3,,5119075325,213,5.39,5119075319,140,43.4,5119075317,56,Back,5119075321,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617761,210,43,1,20,15,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2024-07-27T11:21:16.325Z,2024-07-27T11:24:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119075311,56,Right,5119077505,144,8,5119075313,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617767,158,61,1,20,16,ajtb177oqwawkdwbqhldmq6mx,0,43.4,79.4,2024-07-27T11:21:17.316Z,2024-07-27T11:55:18Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119075335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617765,211,44,1,20,16,bd4qakf7j0wwie8wke9km7uj8,1,57.1,15.0,2024-07-27T11:21:17.445Z,2024-07-27T11:55:33Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119075329,56,Right,5119075331,286,,5119075435,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617777,159,44,1,20,16,ajtb177oqwawkdwbqhldmq6mx,0,42.9,85.0,2024-07-27T11:21:17.446Z,2024-07-27T11:55:34Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119075401,285,,5119075399,56,Back,5119075443,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617771,212,1,1,20,16,bd4qakf7j0wwie8wke9km7uj8,1,59.0,12.0,2024-07-27T11:21:17.773Z,2024-07-27T11:21:18Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119075351,56,Right,5119075357,212,6.5,5119075353,140,64.9,5119075349,3,,5119075359,213,0.31,5119075355,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617775,213,1,1,20,17,bd4qakf7j0wwie8wke9km7uj8,1,64.9,14.9,2024-07-27T11:21:18.725Z,2024-07-27T11:21:19Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119075391,141,20.6,5119075387,56,Right,5119075389,140,64.0,5119075395,213,1.81,5119075385,3,,5119075393,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617783,214,1,1,20,18,bd4qakf7j0wwie8wke9km7uj8,1,63.9,16.8,2024-07-27T11:21:19.820Z,2024-07-27T11:24:39Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119075431,213,4.86,5119075425,140,64.7,5119075423,56,Right,5119075429,212,5.7,5119075421,155,,5119075427,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617785,215,1,1,20,19,bd4qakf7j0wwie8wke9km7uj8,1,64.7,8.5,2024-07-27T11:21:20.652Z,2024-07-27T11:21:22Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119075447,3,,5119075455,212,3.6,5119075449,56,Right,5119075453,141,3.2,5119075457,213,4.77,5119075451,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617789,217,1,1,20,22,bd4qakf7j0wwie8wke9km7uj8,1,67.6,3.4,2024-07-27T11:21:23.901Z,2024-07-27T11:21:28Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119075469,212,23.7,5119075467,141,6.4,5119075471,213,3.06,5119075465,140,45.1,5119075463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617797,218,1,1,20,26,bd4qakf7j0wwie8wke9km7uj8,1,43.3,12.3,2024-07-27T11:21:27.958Z,2024-07-27T11:21:32Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119075505,56,Back,5119075511,212,29.7,5119075509,141,56.0,5119075507,140,44.4,5119075513,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617807,219,1,1,20,32,bd4qakf7j0wwie8wke9km7uj8,1,56.4,73.0,2024-07-27T11:21:33.520Z,2024-07-27T11:21:36Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119075559,56,Left,5119075565,212,14.4,5119075567,213,1.08,5119075561,140,62.8,5119075563,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617811,220,1,1,20,35,bd4qakf7j0wwie8wke9km7uj8,1,64.3,88.9,2024-07-27T11:21:36.693Z,2024-07-27T11:21:40Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5119075585,140,54.0,5119075583,56,Center,5119075587,141,71.2,5119075589,212,16.2,5119075591,213,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617813,221,1,1,20,39,bd4qakf7j0wwie8wke9km7uj8,1,55.1,69.3,2024-07-27T11:21:40.781Z,2024-07-27T11:21:44Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5119075603,140,46.4,5119075605,141,40.3,5119075607,212,21.7,5119075609,213,4.28,5119075601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617815,222,1,1,20,43,bd4qakf7j0wwie8wke9km7uj8,0,46.5,36.0,2024-07-27T11:21:44.349Z,2024-07-27T11:21:47Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119075629,213,5.50,5119075619,155,,5119075625,141,0.0,5119075621,56,Right,5119075627,212,36.0,5119075631,1,,5119075623,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617819,160,5,1,20,44,ajtb177oqwawkdwbqhldmq6mx,1,27.2,101.6,2024-07-27T11:21:46.084Z,2024-07-27T11:21:49Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119075653,233,223,5119075639,347,,5119075637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617817,223,5,1,20,44,bd4qakf7j0wwie8wke9km7uj8,0,72.8,-1.6,2024-07-27T11:21:46.084Z,2024-07-27T13:32:04Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119075661,233,160,5119075633,56,Right,5119075635,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617825,161,1,1,20,47,ajtb177oqwawkdwbqhldmq6mx,1,25.3,100.0,2024-07-27T11:21:48.995Z,2024-07-27T11:21:54Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119075683,56,Left,5119075685,140,56.5,5119075693,1,,5119075691,213,6.07,5119075687,141,90.8,5119075681,107,,5119075689,212,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617827,162,3,1,20,51,ajtb177oqwawkdwbqhldmq6mx,1,56.0,93.2,2024-07-27T11:21:52.173Z,2024-07-28T16:53:02Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5122840363,464,,5119075705,233,224,5119075697,56,Left,5119075699,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617823,224,45,1,20,51,bd4qakf7j0wwie8wke9km7uj8,0,44.0,6.8,2024-07-27T11:21:52.173Z,2024-07-28T16:53:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119075665,56,Back,5119075709,233,162,5119075667,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617837,163,1,1,20,52,ajtb177oqwawkdwbqhldmq6mx,1,54.3,90.3,2024-07-27T11:21:53.381Z,2024-07-28T16:53:03Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5119075743,141,92.9,5119075747,213,3.00,5119075741,140,42.3,5119075745,212,12.7,5119075739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617829,225,83,1,20,52,bd4qakf7j0wwie8wke9km7uj8,0,44.6,4.9,2024-07-27T11:21:53.573Z,2024-07-28T16:53:05Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119109135,399,eyvv6b94feknnp1uew6n0ytat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617847,164,1,1,20,54,ajtb177oqwawkdwbqhldmq6mx,1,42.4,91.8,2024-07-27T11:21:55.516Z,2024-07-28T16:53:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119075847,212,11.3,5119075849,213,6.13,5119075841,56,Left,5119075843,140,53.0,5119075845,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704310585,830,1,1,20,55,ajtb177oqwawkdwbqhldmq6mx,1,55.6,83.0,2024-07-27T11:21:56.779Z,2024-07-28T16:53:20Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5122842825,141,95.7,5122842819,155,,5122842829,213,0.29,5122842823,140,82.7,5122842821,56,Left,5122842827,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617845,226,83,1,21,4,bd4qakf7j0wwie8wke9km7uj8,0,12.4,18.2,2024-07-27T11:22:05.765Z,2024-07-27T11:58:28Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119109127,399,kqj7nh6pqmqbt0abyyu0fcpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617853,165,1,1,21,6,ajtb177oqwawkdwbqhldmq6mx,1,83.6,80.6,2024-07-27T11:22:07.460Z,2024-07-27T11:22:10Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119075891,212,9.8,5119075887,140,75.5,5119075889,141,87.8,5119075885,56,Left,5119075893,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617855,166,1,1,21,8,ajtb177oqwawkdwbqhldmq6mx,1,75.5,87.8,2024-07-27T11:22:10.059Z,2024-07-27T11:22:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5119075903,212,7.3,5119075897,56,Left,5119075905,213,1.27,5119075899,140,77.6,5119075901,141,98.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617859,167,1,1,21,9,ajtb177oqwawkdwbqhldmq6mx,0,77.6,98.1,2024-07-27T11:22:10.852Z,2024-07-27T11:22:11Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119075917,213,5.61,5119075911,140,78.9,5119075915,212,1.7,5119075913,141,96.5,5119075909,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617861,228,1,1,21,9,bd4qakf7j0wwie8wke9km7uj8,1,24.2,5.2,2024-07-27T11:22:11.140Z,2024-07-27T11:22:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119075929,213,0.38,5119075921,56,Back,5119075927,212,5.7,5119075925,141,8.3,5119075923,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617863,168,83,1,21,10,ajtb177oqwawkdwbqhldmq6mx,0,78.3,94.7,2024-07-27T11:22:11.516Z,2024-07-28T17:48:50Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119109121,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704310821,831,83,1,21,11,ajtb177oqwawkdwbqhldmq6mx,1,70.5,95.4,2024-07-27T11:22:12.279Z,2024-07-28T16:54:00Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5122844095,399,7pnxa8wzxx5qxevcckxdd62tx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617865,229,1,1,21,11,bd4qakf7j0wwie8wke9km7uj8,1,29.2,8.3,2024-07-27T11:22:12.300Z,2024-07-27T11:22:14Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5119075945,212,5.9,5119075939,56,Back,5119075943,141,3.7,5119075947,213,3.70,5119075941,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617867,230,1,1,21,12,bd4qakf7j0wwie8wke9km7uj8,1,24.5,3.7,2024-07-27T11:22:14.068Z,2024-07-27T11:22:15Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119075967,213,1.05,5119075961,140,27.3,5119075963,141,11.3,5119075959,56,Back,5119075965,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617873,231,1,1,21,14,bd4qakf7j0wwie8wke9km7uj8,1,28.3,11.3,2024-07-27T11:22:15.196Z,2024-07-27T11:22:17Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119076005,212,9.2,5119076007,213,2.93,5119076001,140,19.7,5119076003,141,14.1,5119075999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617883,232,1,1,21,15,bd4qakf7j0wwie8wke9km7uj8,0,20.3,15.5,2024-07-27T11:22:16.941Z,2024-07-27T11:23:17Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119076081,212,45.4,5119076077,140,63.5,5119076079,141,12.6,5119076073,157,,5119076085,1,,5119076075,56,Right,5119076083,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617885,169,8,1,21,20,ajtb177oqwawkdwbqhldmq6mx,1,29.4,84.2,2024-07-27T11:22:21.556Z,2024-07-28T16:54:14Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5122845241,383,,5119076087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617891,170,4,1,21,23,ajtb177oqwawkdwbqhldmq6mx,1,33.4,93.7,2024-07-27T11:22:24.428Z,2024-07-27T11:22:26Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119076131,13,,5119076137,265,,5119076133,56,Back,5119076153,233,233,5119076157,286,,5119076135,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617893,233,4,1,21,23,bd4qakf7j0wwie8wke9km7uj8,0,66.6,6.3,2024-07-27T11:22:24.429Z,2024-07-27T11:22:27Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5119076123,56,Right,5119076125,152,,5119076163,233,170,5119076127,265,,5119076129,285,,5119076121,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617921,171,1,1,21,39,ajtb177oqwawkdwbqhldmq6mx,1,34.0,94.4,2024-07-27T11:22:40.372Z,2024-07-27T11:22:44Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119076313,152,,5119076323,213,4.45,5119076321,212,22.1,5119076311,5,,5119076317,140,28.5,5119076315,56,Back,5119076319,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617931,172,1,1,21,43,ajtb177oqwawkdwbqhldmq6mx,1,28.4,61.7,2024-07-27T11:22:44.564Z,2024-07-27T11:22:49Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119076383,213,1.44,5119076375,56,Back,5119076381,212,10.7,5119076379,141,77.3,5119076377,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617943,173,1,1,21,48,ajtb177oqwawkdwbqhldmq6mx,1,30.6,73.0,2024-07-27T11:22:49.244Z,2024-07-27T11:22:54Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119076461,213,4.39,5119076459,212,14.3,5119076457,141,53.1,5119076453,56,Back,5119076455,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617949,174,1,1,21,52,ajtb177oqwawkdwbqhldmq6mx,1,32.7,39.8,2024-07-27T11:22:54.004Z,2024-07-27T11:22:55Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119076499,212,20.0,5119076501,213,5.92,5119076495,140,50.5,5119076497,141,29.5,5119076493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617953,175,1,1,21,54,ajtb177oqwawkdwbqhldmq6mx,1,50.5,29.5,2024-07-27T11:22:55.435Z,2024-07-27T11:22:57Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119076519,168,,5119076529,213,5.80,5119076525,141,16.5,5119076521,56,Right,5119076527,212,19.2,5119076523,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617969,176,1,1,21,58,ajtb177oqwawkdwbqhldmq6mx,0,74.3,9.4,2024-07-27T11:22:59.531Z,2024-07-27T11:23:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119076611,212,27.8,5119076605,56,Center,5119076613,213,1.40,5119076607,140,78.9,5119076609,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617977,235,1,1,22,0,bd4qakf7j0wwie8wke9km7uj8,1,18.4,55.4,2024-07-27T11:23:02.084Z,2024-07-27T11:23:04Z,99tm7b6ux9s4qocz0y4pcahas,V. Montell,,,5119076639,212,20.2,5119076635,140,20.2,5119076641,213,4.81,5119076637,141,25.8,5119076633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617981,236,1,1,22,3,bd4qakf7j0wwie8wke9km7uj8,0,18.3,27.0,2024-07-27T11:23:04.613Z,2024-07-27T11:23:07Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119076679,141,0.0,5119076677,140,28.7,5119076681,212,22.5,5119076683,213,5.22,5119076675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617989,177,5,1,22,5,ajtb177oqwawkdwbqhldmq6mx,1,67.8,102.0,2024-07-27T11:23:06.888Z,2024-07-27T13:32:04Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5119076723,347,,5119076739,233,237,5119076721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617983,237,5,1,22,5,bd4qakf7j0wwie8wke9km7uj8,0,32.2,-2.0,2024-07-27T11:23:06.888Z,2024-07-27T11:23:12Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119076745,233,177,5119076689,56,Back,5119076691,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703617995,178,1,1,22,9,ajtb177oqwawkdwbqhldmq6mx,1,64.4,100.0,2024-07-27T11:23:10.931Z,2024-07-27T11:23:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5119076775,213,3.58,5119076769,140,49.0,5119076765,107,,5119076767,56,Back,5119076773,212,17.9,5119076771,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618001,179,1,1,22,14,ajtb177oqwawkdwbqhldmq6mx,1,53.0,85.1,2024-07-27T11:23:15.435Z,2024-07-27T11:23:19Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119076807,56,Back,5119076813,212,13.5,5119076809,140,45.0,5119076815,213,4.04,5119076811,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618011,180,1,1,22,17,ajtb177oqwawkdwbqhldmq6mx,1,44.4,51.9,2024-07-27T11:23:18.996Z,2024-07-27T11:23:20Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119076849,213,1.43,5119076841,56,Back,5119076847,212,17.5,5119076843,140,46.8,5119076845,141,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618015,181,1,1,22,19,ajtb177oqwawkdwbqhldmq6mx,1,46.8,77.3,2024-07-27T11:23:20.755Z,2024-07-27T11:23:23Z,a0i74nqik3lbi02ngno0m0ys4,Abdullah Iqbal,,,5119076865,212,17.2,5119076859,56,Back,5119076863,141,52.2,5119076867,213,4.82,5119076861,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618019,182,1,1,22,22,ajtb177oqwawkdwbqhldmq6mx,0,46.7,48.1,2024-07-27T11:23:23.635Z,2024-07-27T11:23:25Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5119076895,212,37.9,5119076889,56,Left,5119076899,1,,5119076893,141,81.8,5119076887,155,,5119076897,213,0.65,5119076891,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618031,183,45,1,22,27,ajtb177oqwawkdwbqhldmq6mx,0,70.1,91.7,2024-07-27T11:23:28.275Z,2024-07-27T11:23:31Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119076963,56,Left,5119076987,233,239,5119076965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618029,239,3,1,22,27,bd4qakf7j0wwie8wke9km7uj8,1,29.9,8.3,2024-07-27T11:23:28.275Z,2024-07-28T16:54:58Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5122847239,465,,5119076959,56,Back,5119076967,233,183,5119076961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618037,240,1,1,22,28,bd4qakf7j0wwie8wke9km7uj8,1,31.6,8.9,2024-07-27T11:23:29.988Z,2024-07-27T11:23:31Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119076993,140,32.3,5119076995,141,27.3,5119076999,213,1.51,5119076991,56,Back,5119076997,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618041,241,61,1,22,30,bd4qakf7j0wwie8wke9km7uj8,0,34.9,20.9,2024-07-27T11:23:32.059Z,2024-07-27T11:23:32Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5119077015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618053,185,1,1,22,32,ajtb177oqwawkdwbqhldmq6mx,1,75.0,81.2,2024-07-27T11:23:33.699Z,2024-07-27T11:23:35Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5119077063,212,5.7,5119077065,213,4.40,5119077057,56,Center,5119077059,140,73.3,5119077061,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618055,186,3,1,22,34,ajtb177oqwawkdwbqhldmq6mx,0,75.1,71.9,2024-07-27T11:23:35.667Z,2024-07-28T16:56:01Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5119077071,286,,5119077129,233,242,5122849787,465,,5119077069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618061,242,7,1,22,34,bd4qakf7j0wwie8wke9km7uj8,1,24.9,28.1,2024-07-27T11:23:35.668Z,2024-07-28T16:56:04Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5119077079,56,Back,5119077105,233,186,5122850215,383,,5119077081,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618069,244,1,1,22,36,bd4qakf7j0wwie8wke9km7uj8,1,27.6,36.7,2024-07-27T11:23:37.772Z,2024-07-27T11:23:44Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5119077141,212,20.4,5119077137,140,34.3,5119077143,213,1.22,5119077139,141,64.8,5119077135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618073,245,1,1,22,42,bd4qakf7j0wwie8wke9km7uj8,1,60.7,83.9,2024-07-27T11:23:44.091Z,2024-07-27T11:23:48Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5119077153,141,92.3,5119077149,56,Left,5119077157,213,1.50,5119077151,140,61.1,5119077155,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618077,246,1,1,22,46,bd4qakf7j0wwie8wke9km7uj8,1,66.5,63.6,2024-07-27T11:23:48.083Z,2024-07-27T11:23:57Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,1.0,,5119077167,212,22.9,5119077161,56,Center,5119077169,213,4.70,5119077165,141,30.0,5119077163,140,66.2,5119077237,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703618079,247,13,1,22,49,bd4qakf7j0wwie8wke9km7uj8,1,69.5,35.6,2024-07-27T11:23:50.603Z,2024-07-28T16:56:22Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5119077273,103,83.3,5119077175,22,,5119077263,81,,5119077179,56,Center,5119077271,102,37.0,5119077177,18,,5119077267,55,246,5119077277,230,98.1,5119077227,20,,5119077275,215,,5119077265,29,5119077279,231,,,,,,,,48.7,,,,,,,,,,,,,,,
2703618087,187,5,1,22,50,ajtb177oqwawkdwbqhldmq6mx,1,-1.0,58.2,2024-07-27T11:23:52.148Z,2024-07-27T13:32:04Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5119077219,233,248,5119077213,56,Back,5119077215,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
