id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2743604703,260,1,1,27,48,f1h34qp5zbfl489q8vnkhiq9s,1,61.4,50.5,2024-11-03T13:29:44.056Z,2024-11-03T13:29:45Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338228247,213,2.94,5338228243,212,7.6,5338228239,140,54.3,5338228237,56,Center,5338228241,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604719,261,1,1,27,49,f1h34qp5zbfl489q8vnkhiq9s,1,54.3,52.7,2024-11-03T13:29:45.096Z,2024-11-03T14:03:28Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338228345,141,52.1,5338228349,213,6.26,5338228347,212,15.0,5338228343,140,68.6,5338228341,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604753,262,1,1,27,51,f1h34qp5zbfl489q8vnkhiq9s,1,68.6,52.1,2024-11-03T13:29:46.392Z,2024-11-03T14:03:30Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338228555,140,72.3,5338228559,212,8.5,5338228557,141,41.0,5338228553,56,Center,5338228561,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604781,263,3,1,27,54,f1h34qp5zbfl489q8vnkhiq9s,0,75.6,38.0,2024-11-03T13:29:49.488Z,2024-11-03T15:06:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338429803,286,,5338430315,233,454,5338228719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743642943,454,7,1,27,54,b2vft81kyjurzbmekvgrqwr64,1,24.4,62.0,2024-11-03T13:29:49.489Z,2024-11-03T15:06:41Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338430281,233,263,5338429463,285,,5338429461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604935,264,43,1,27,56,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-11-03T13:29:51.936Z,2024-11-03T14:03:20Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338229637,212,36.3,5338229639,213,6.18,5338229631,56,Center,5338229633,140,95.9,5338229641,1,0,5338229635,141,37.5,5338430485,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604819,221,61,1,27,58,b2vft81kyjurzbmekvgrqwr64,1,24.8,40.5,2024-11-03T13:29:53.898Z,2024-11-03T14:48:44Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338809147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604943,265,15,1,28,8,f1h34qp5zbfl489q8vnkhiq9s,1,92.1,40.5,2024-11-03T13:30:03.856Z,2024-11-03T15:51:31Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338229677,22,,5339223233,78,,5338230575,215,,5338230587,230,95.2,5338230595,233,223,5338230203,82,,5338230573,103,19,5338230579,458,,5338229681,56,5339222441,17,,5338230585,147,42.6,5338230199,20,,Center,5338230589,231,44.0,5338230583,146,94.1,5338230571,102,5338230577,328,,48.9,,,,,,
2743604967,223,10,1,28,8,b2vft81kyjurzbmekvgrqwr64,1,2.8,59.2,2024-11-03T13:30:03.956Z,2024-11-03T13:30:17Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338230623,233,265,5338229811,56,Back,5338229809,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604969,224,6,1,28,9,b2vft81kyjurzbmekvgrqwr64,0,8.0,64.7,2024-11-03T13:30:05.201Z,2024-11-03T15:32:59Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338229971,233,266,5338229901,73,,5338229899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743604953,266,6,1,28,9,f1h34qp5zbfl489q8vnkhiq9s,1,92.0,35.3,2024-11-03T13:30:05.201Z,2024-11-03T15:32:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338229819,75,,5338229947,233,224,5338229817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605199,267,1,1,28,27,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,0.5,2024-11-03T13:30:22.288Z,2024-11-03T13:30:25Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338231117,213,1.92,5338231113,141,28.5,5338231111,140,92.8,5338231115,212,20.3,5338231109,56,Center,5338231107,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605209,268,1,1,28,28,f1h34qp5zbfl489q8vnkhiq9s,1,92.8,28.5,2024-11-03T13:30:23.520Z,2024-11-03T13:30:24Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338231207,212,12.9,5338231203,140,90.4,5338231201,56,Right,5338231205,141,9.9,5338231211,213,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605219,269,1,1,28,29,f1h34qp5zbfl489q8vnkhiq9s,1,90.4,9.9,2024-11-03T13:30:24.624Z,2024-11-03T13:31:02Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,1.0,5338234279,210,15,5338231245,141,23.4,5338231241,56,Center,5338231243,140,74.1,5338231249,212,19.4,5338231253,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605241,270,15,1,28,32,f1h34qp5zbfl489q8vnkhiq9s,1,74.1,23.7,2024-11-03T13:30:27.352Z,2024-11-03T20:46:01Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5338234321,29,,5338234347,230,97.8,5338233885,82,,5338234319,78,,5338233881,72,,5338231443,18,,5338234343,147,36.6,5340799285,233,225,5338234331,215,5338234327,102,50.9,5338234339,146,86.4,5338234323,55,269,,5338234351,231,47.8,5338234329,103,19,5338233879,25,5338231445,56,Center,,,,,,,
2743605281,225,10,1,28,32,b2vft81kyjurzbmekvgrqwr64,1,13.6,63.4,2024-11-03T13:30:27.452Z,2024-11-03T20:46:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5340799291,233,270,5338231651,56,Back,5340798829,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605355,271,1,1,28,37,f1h34qp5zbfl489q8vnkhiq9s,1,54.5,46.8,2024-11-03T13:30:32.640Z,2024-11-03T13:30:35Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338232075,56,Center,5338232079,141,63.7,5338232077,140,58.6,5338232081,212,12.3,5338232083,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605363,272,1,1,28,40,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,63.7,2024-11-03T13:30:35.784Z,2024-11-03T13:37:56Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338232177,212,11.2,5338232175,141,52.4,5338232179,213,3.90,5338232171,56,Center,5338232173,140,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605425,273,1,1,28,45,f1h34qp5zbfl489q8vnkhiq9s,1,50.8,52.0,2024-11-03T13:30:40.760Z,2024-11-03T13:30:42Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338232575,213,5.38,5338232577,1,,5338232569,140,71.3,5338232571,141,11.5,5338232567,56,Right,5338232573,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605473,274,1,1,28,47,f1h34qp5zbfl489q8vnkhiq9s,0,71.5,9.0,2024-11-03T13:30:42.816Z,2024-11-03T13:30:52Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338232841,212,67.2,5338232843,213,1.22,5338232835,56,Left,5338233333,345,,5338232837,140,93.6,5338232965,1,,5338232839,141,100.0,5338232831,2,,5338232833,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605853,226,5,1,28,52,b2vft81kyjurzbmekvgrqwr64,1,8.2,-1.8,2024-11-03T13:30:47.414Z,2024-11-03T15:33:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338234879,56,Back,5338234881,347,,5338234929,233,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605505,275,5,1,28,52,f1h34qp5zbfl489q8vnkhiq9s,0,91.8,101.8,2024-11-03T13:30:47.414Z,2024-11-03T15:33:14Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338233035,347,,5338233033,56,Left,5338234983,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605879,227,1,1,29,12,b2vft81kyjurzbmekvgrqwr64,0,11.4,0.0,2024-11-03T13:31:08.010Z,2024-11-03T13:31:09Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338235091,213,0.52,5338235087,212,42.4,5338235095,1,,5338235081,141,29.2,5338235071,107,,5338235073,56,Back,5338235077,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605953,276,1,1,29,15,f1h34qp5zbfl489q8vnkhiq9s,1,55.9,69.2,2024-11-03T13:31:11.064Z,2024-11-03T13:31:14Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5338235485,212,11.7,5338235475,56,Center,5338235487,213,5.60,5338235483,141,58.3,5338235479,140,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743605991,277,1,1,29,18,f1h34qp5zbfl489q8vnkhiq9s,1,63.4,58.1,2024-11-03T13:31:14.144Z,2024-11-03T13:31:16Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338235741,212,18.7,5338235737,140,56.3,5338235739,141,83.4,5338235743,213,1.98,5338235735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606007,278,1,1,29,21,f1h34qp5zbfl489q8vnkhiq9s,1,56.3,83.4,2024-11-03T13:31:16.760Z,2024-11-03T13:31:17Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5338235807,56,Center,5338235815,212,13.4,5338235811,140,54.3,5338235813,141,64.0,5338235817,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606021,279,1,1,29,22,f1h34qp5zbfl489q8vnkhiq9s,1,54.3,64.0,2024-11-03T13:31:17.640Z,2024-11-03T13:31:19Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338235913,212,12.1,5338235911,141,62.8,5338235909,140,65.8,5338235915,213,6.22,5338235907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606041,280,1,1,29,23,f1h34qp5zbfl489q8vnkhiq9s,1,65.9,62.6,2024-11-03T13:31:18.880Z,2024-11-03T13:31:20Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338236005,141,69.2,5338236007,212,11.0,5338236009,213,2.72,5338236001,56,Center,5338236003,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606075,281,1,1,29,25,f1h34qp5zbfl489q8vnkhiq9s,1,56.3,69.2,2024-11-03T13:31:20.383Z,2024-11-03T13:31:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338236229,140,69.7,5338236227,56,Left,5338236231,141,83.7,5338236233,212,17.2,5338236235,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606107,282,1,1,29,26,f1h34qp5zbfl489q8vnkhiq9s,1,68.1,82.9,2024-11-03T13:31:22.088Z,2024-11-03T13:31:23Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338236417,56,Center,5338236419,140,60.8,5338236421,141,71.3,5338236423,212,11.0,5338236427,213,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606147,283,1,1,29,28,f1h34qp5zbfl489q8vnkhiq9s,1,61.7,70.4,2024-11-03T13:31:23.808Z,2024-11-03T13:31:26Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338236653,212,16.6,5338236651,141,63.1,5338236655,213,5.98,5338236649,140,76.8,5338236647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606185,284,1,1,29,30,f1h34qp5zbfl489q8vnkhiq9s,1,76.9,63.2,2024-11-03T13:31:25.976Z,2024-11-03T13:31:29Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5338236857,56,Center,5338236873,213,4.16,5338236869,212,9.1,5338236865,141,51.8,5338236861,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606201,285,1,1,29,33,f1h34qp5zbfl489q8vnkhiq9s,1,71.6,51.8,2024-11-03T13:31:29.055Z,2024-11-03T13:31:30Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5338236947,212,11.4,5338236949,213,5.59,5338236945,141,41.1,5338236941,56,Center,5338236943,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606221,286,1,1,29,34,f1h34qp5zbfl489q8vnkhiq9s,1,80.0,41.1,2024-11-03T13:31:29.839Z,2024-11-03T13:36:19Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338237065,140,90.3,5338237063,56,Right,5338237071,213,5.34,5338237069,212,18.4,5338237067,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606275,287,1,1,29,36,f1h34qp5zbfl489q8vnkhiq9s,0,90.6,18.9,2024-11-03T13:31:31.888Z,2024-11-03T13:36:16Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5338237363,141,39.2,5338237361,140,88.8,5338237365,212,13.9,5338237367,213,1.71,5338237359,56,Center,5338237351,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606277,288,61,1,29,38,f1h34qp5zbfl489q8vnkhiq9s,0,88.5,39.2,2024-11-03T13:31:34.097Z,2024-11-03T13:36:17Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338237379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606279,228,61,1,29,39,b2vft81kyjurzbmekvgrqwr64,1,25.7,72.4,2024-11-03T13:31:34.651Z,2024-11-03T13:31:34Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338237381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606427,230,1,1,29,42,b2vft81kyjurzbmekvgrqwr64,1,22.9,76.9,2024-11-03T13:31:37.322Z,2024-11-03T13:31:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5338238063,141,70.3,5338238061,140,44.4,5338238067,213,6.09,5338238065,212,23.0,5338238059,56,Back,5338238057,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606493,231,1,1,29,46,b2vft81kyjurzbmekvgrqwr64,1,42.4,68.5,2024-11-03T13:31:41.498Z,2024-11-03T13:31:44Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338238387,56,Back,5338238393,212,18.3,5338238389,140,25.1,5338238391,141,71.4,5338238395,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606525,232,1,1,29,49,b2vft81kyjurzbmekvgrqwr64,1,25.1,71.4,2024-11-03T13:31:44.506Z,2024-11-03T13:31:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338238555,213,4.51,5338238551,141,37.0,5338238553,212,23.9,5338238547,56,Back,5338238549,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606567,233,1,1,29,51,b2vft81kyjurzbmekvgrqwr64,1,20.5,37.0,2024-11-03T13:31:46.394Z,2024-11-03T13:31:50Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338238801,213,6.26,5338238797,141,36.4,5338238795,140,36.3,5338238799,212,16.6,5338238793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606609,234,1,1,29,55,b2vft81kyjurzbmekvgrqwr64,1,36.3,36.4,2024-11-03T13:31:50.378Z,2024-11-03T13:31:52Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5338239005,140,45.6,5338239011,213,5.26,5338239009,212,18.6,5338239007,141,13.1,5338239003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606655,235,1,1,29,57,b2vft81kyjurzbmekvgrqwr64,1,45.6,13.1,2024-11-03T13:31:52.465Z,2024-11-03T13:31:55Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338239191,212,17.5,5338239185,56,Back,5338239189,141,26.8,5338239193,213,2.58,5338239187,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606705,236,1,1,29,59,b2vft81kyjurzbmekvgrqwr64,1,34.3,22.5,2024-11-03T13:31:54.906Z,2024-11-03T13:31:58Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338239475,212,19.1,5338239477,213,2.50,5338239471,140,19.7,5338239469,56,Back,5338239473,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606741,237,1,1,30,2,b2vft81kyjurzbmekvgrqwr64,1,32.3,41.0,2024-11-03T13:31:58.058Z,2024-11-03T13:32:01Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338239661,213,1.61,5338239659,212,24.4,5338239655,140,31.3,5338239657,141,76.9,5338239653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606799,238,1,1,30,5,b2vft81kyjurzbmekvgrqwr64,1,31.3,76.9,2024-11-03T13:32:00.906Z,2024-11-03T13:32:04Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338239925,213,4.60,5338239923,212,20.3,5338239921,141,47.2,5338239919,140,29.1,5338239917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606843,239,1,1,30,9,b2vft81kyjurzbmekvgrqwr64,1,29.1,47.2,2024-11-03T13:32:04.385Z,2024-11-03T13:32:07Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338240185,141,19.4,5338240187,212,22.7,5338240189,213,5.30,5338240181,56,Back,5338240183,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606903,240,1,1,30,12,b2vft81kyjurzbmekvgrqwr64,1,38.0,20.9,2024-11-03T13:32:07.337Z,2024-11-03T13:32:09Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5338240561,213,1.80,5338240559,212,20.5,5338240555,140,33.5,5338240557,141,50.3,5338240553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606989,241,1,1,30,14,b2vft81kyjurzbmekvgrqwr64,1,33.5,50.3,2024-11-03T13:32:09.441Z,2024-11-03T13:32:13Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338241041,141,77.2,5338241037,56,Back,5338241039,140,36.6,5338241043,212,18.6,5338241045,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743606997,242,3,1,30,18,b2vft81kyjurzbmekvgrqwr64,0,38.0,65.3,2024-11-03T13:32:13.754Z,2024-11-03T15:06:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338241093,56,Back,5338241095,286,,5338241375,233,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607035,289,7,1,30,18,f1h34qp5zbfl489q8vnkhiq9s,1,62.0,34.7,2024-11-03T13:32:13.755Z,2024-11-03T15:06:42Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5338241301,285,,5338241337,233,242,5338241299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607071,291,1,1,30,22,f1h34qp5zbfl489q8vnkhiq9s,0,72.6,27.9,2024-11-03T13:32:17.736Z,2024-11-03T13:32:18Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5338241443,140,80.1,5338241441,56,Center,5338241449,213,0.95,5338241445,141,44.0,5338241447,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607091,243,8,1,30,24,b2vft81kyjurzbmekvgrqwr64,1,34.0,67.6,2024-11-03T13:32:19.282Z,2024-11-03T13:32:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338241561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607243,245,1,1,30,28,b2vft81kyjurzbmekvgrqwr64,1,53.4,65.2,2024-11-03T13:32:23.937Z,2024-11-03T13:32:28Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338242423,141,76.1,5338242421,140,71.9,5338242427,213,0.36,5338242419,56,Center,5338242425,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607301,246,1,1,30,33,b2vft81kyjurzbmekvgrqwr64,1,80.4,74.7,2024-11-03T13:32:28.346Z,2024-11-03T13:32:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,1.0,5338242685,56,Center,5338242691,212,9.9,5338242689,141,60.5,5338242687,140,78.2,5338242693,213,4.48,5338243495,210,15,5338243497,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607305,247,15,1,30,35,b2vft81kyjurzbmekvgrqwr64,1,76.9,53.4,2024-11-03T13:32:30.418Z,2024-11-03T20:55:50Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5338243117,20,,5338243587,102,51.8,5338242717,22,,5338243567,29,,5338243579,55,246,5338243601,230,97.7,5338243599,147,52.9,5338243653,233,292,5338243605,231,5338242719,18,,5338243571,154,,5338243591,103,19,49.1,5338243597,146,84.5,5338243121,82,,5338242721,56,5340831649,76,,Center,,,,,,
2743607341,292,10,1,30,35,f1h34qp5zbfl489q8vnkhiq9s,1,13.6,44.0,2024-11-03T13:32:30.518Z,2024-11-03T13:32:41Z,9n2nm6smh0txgv2482qbwhixg,J. Beck,,,5338243697,233,247,5338242921,56,Back,5338242917,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607753,294,1,1,30,56,f1h34qp5zbfl489q8vnkhiq9s,0,12.3,53.3,2024-11-03T13:32:52.024Z,2024-11-03T13:32:59Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5338245295,199,,5338245305,213,0.20,5338245307,1,,5338245299,140,93.9,5338245297,56,Left,5338245301,141,79.2,5338245303,212,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607807,249,1,1,31,4,b2vft81kyjurzbmekvgrqwr64,1,13.0,15.9,2024-11-03T13:32:59.961Z,2024-11-03T13:33:02Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338245601,140,30.5,5338245609,212,18.4,5338245613,213,0.01,5338245595,56,Back,5338245605,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607855,250,1,1,31,6,b2vft81kyjurzbmekvgrqwr64,1,27.9,18.6,2024-11-03T13:33:01.873Z,2024-11-03T13:33:05Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5338245897,213,1.84,5338245891,140,20.2,5338245893,141,62.0,5338245895,212,30.6,5338245889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607893,251,1,1,31,9,b2vft81kyjurzbmekvgrqwr64,1,20.2,62.0,2024-11-03T13:33:05.241Z,2024-11-03T13:33:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5338246093,56,Back,5338246101,212,19.9,5338246099,141,34.2,5338246103,213,4.39,5338246097,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743607995,252,1,1,31,12,b2vft81kyjurzbmekvgrqwr64,1,12.2,29.8,2024-11-03T13:33:07.393Z,2024-11-03T13:33:13Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5338246675,141,40.3,5338246677,212,20.3,5338246673,140,30.3,5338246671,56,Back,5338246681,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743608039,253,1,1,31,17,b2vft81kyjurzbmekvgrqwr64,1,36.1,35.1,2024-11-03T13:33:12.977Z,2024-11-03T13:33:15Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5338246979,213,5.89,5338246975,141,26.5,5338246977,212,15.3,5338246973,140,49.6,5338246971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743608055,254,3,1,31,20,b2vft81kyjurzbmekvgrqwr64,0,41.4,15.7,2024-11-03T13:33:15.657Z,2024-11-03T15:06:43Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338247389,233,295,5338247071,56,Back,5338247073,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743608099,295,7,1,31,20,f1h34qp5zbfl489q8vnkhiq9s,1,58.6,84.3,2024-11-03T13:33:15.658Z,2024-11-03T15:06:42Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5338247307,285,,5338247305,56,Left,5338247335,233,254,5338247303,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743608171,255,5,1,31,22,b2vft81kyjurzbmekvgrqwr64,1,40.9,-1.1,2024-11-03T13:33:17.777Z,2024-11-03T15:33:15Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5338247653,56,Back,5338247655,347,,5338247931,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
