id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2702475919,111,1,1,11,28,b2vft81kyjurzbmekvgrqwr64,1,25.0,74.1,2024-07-21T14:14:25.232Z,2024-07-21T14:14:28Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112676209,140,20.2,5112676215,213,3.07,5112676207,56,Back,5112676211,141,74.6,5112676213,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702475931,112,1,1,11,31,b2vft81kyjurzbmekvgrqwr64,1,20.6,75.4,2024-07-21T14:14:27.985Z,2024-07-21T14:14:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112676287,56,Back,5112676295,213,0.89,5112676291,141,90.9,5112676293,212,13.6,5112676289,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702475933,113,4,1,11,33,b2vft81kyjurzbmekvgrqwr64,1,35.8,92.8,2024-07-21T14:14:30.544Z,2024-07-21T14:14:34Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112676305,13,,5112676311,265,,5112676347,233,146,5112676307,56,Back,5112676309,152,,5112676351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702475935,146,4,1,11,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.2,7.2,2024-07-21T14:14:30.545Z,2024-07-21T14:14:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112676331,265,,5112676327,56,Right,5112676333,285,,5112676325,13,,5112676329,152,,5112676353,233,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702475997,114,1,1,11,41,b2vft81kyjurzbmekvgrqwr64,1,32.7,92.4,2024-07-21T14:14:38.112Z,2024-07-21T14:14:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112676645,152,,5112676647,56,Back,5112676643,5,,5112676649,140,25.3,5112676655,213,3.76,5112676651,141,84.3,5112676653,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476005,115,1,1,11,44,b2vft81kyjurzbmekvgrqwr64,1,25.3,84.3,2024-07-21T14:14:41.424Z,2024-07-21T14:14:42Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112676693,141,59.1,5112676697,213,4.62,5112676691,140,23.8,5112676695,212,17.2,5112676689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476017,116,1,1,11,45,b2vft81kyjurzbmekvgrqwr64,1,23.8,59.1,2024-07-21T14:14:42.225Z,2024-07-21T14:14:45Z,lu9bber07etravimh00k745x,J. Bøge,,,5112676759,141,39.9,5112676755,56,Back,5112676761,212,22.4,5112676763,213,5.66,5112676757,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476025,117,1,1,11,48,b2vft81kyjurzbmekvgrqwr64,1,50.2,30.3,2024-07-21T14:14:45.408Z,2024-07-21T14:14:47Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112676823,212,19.3,5112676819,140,61.5,5112676821,141,7.9,5112676825,213,5.37,5112676817,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476049,118,1,1,11,50,b2vft81kyjurzbmekvgrqwr64,1,62.1,7.3,2024-07-21T14:14:47.376Z,2024-07-21T14:14:52Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5112676969,56,Right,5112676975,212,24.2,5112676971,140,84.9,5112676977,213,0.15,5112676973,141,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476053,119,1,1,11,55,b2vft81kyjurzbmekvgrqwr64,0,90.6,11.7,2024-07-21T14:14:52.545Z,2024-07-23T13:29:33Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112677579,236,,5112676997,56,Right,5112676993,2,,5112677581,233,147,5112677005,213,1.08,5112677585,286,,5112676995,155,,5115322431,224,,5115322433,20,,5112677003,212,3.8,5112677001,141,16.6,5112676999,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476107,147,12,1,11,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.7,85.7,2024-07-21T14:14:52.645Z,2024-07-21T14:15:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112677587,233,119,5112677287,185,,5112677289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476057,120,6,1,11,57,b2vft81kyjurzbmekvgrqwr64,1,93.6,15.4,2024-07-21T14:14:53.953Z,2024-07-21T14:15:14Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112677635,233,148,5112677057,75,,5112677055,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476119,148,6,1,11,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,6.4,84.6,2024-07-21T14:14:53.953Z,2024-07-23T14:01:18Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112677355,56,Back,5112677653,233,120,5112677357,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476229,121,1,1,12,29,b2vft81kyjurzbmekvgrqwr64,0,99.7,0.6000000000000001,2024-07-21T14:15:25.921Z,2024-07-23T14:01:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112678059,223,,5112678071,1,,5112678065,141,64.2,5112678055,6,,5112678069,213,1.55,5112678067,212,43.3,5112678061,56,Center,5112678063,140,100.0,5115328585,72,,5112678057,155,,5112678053,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476231,122,5,1,12,33,b2vft81kyjurzbmekvgrqwr64,0,100.6,62.4,2024-07-21T14:15:29.659Z,2024-07-21T14:15:31Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112678073,56,Center,5112678075,346,,5112678165,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476247,149,5,1,12,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,-0.6000000000000001,37.6,2024-07-21T14:15:29.659Z,2024-07-21T14:36:05Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112678151,233,122,5112678147,346,,5112678145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476275,150,1,1,12,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.7,62.1,2024-07-21T14:15:47.138Z,2024-07-21T14:17:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112678405,140,5.7,5112678411,213,4.82,5112678407,141,47.8,5112678401,124,,5112678415,237,,5112678403,56,Back,5112678409,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476293,151,1,1,12,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.6,44.9,2024-07-21T14:15:49.543Z,2024-07-23T14:04:31Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112678525,56,Center,5112678527,140,59.2,5112678535,1,,5112678529,141,59.1,5112678531,212,55.0,5112678533,213,0.18,5115330017,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476295,152,1,1,12,58,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.2,59.1,2024-07-21T14:15:55.090Z,2024-07-23T14:05:07Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112678545,140,72.6,5112678541,168,,5112678547,141,59.3,5112678543,56,Center,5112678549,212,14.1,5112678539,3,,5112678551,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476303,125,43,1,12,58,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-21T14:15:55.091Z,2024-07-23T14:05:07Z,lu9bber07etravimh00k745x,J. Bøge,,,5112678591,233,152,5112678579,56,Back,5115330203,144,74,5112678581,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476297,123,43,1,12,59,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-07-21T14:15:55.808Z,2024-07-23T14:05:00Z,lu9bber07etravimh00k745x,J. Bøge,,,5115330147,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476299,124,1,1,12,59,b2vft81kyjurzbmekvgrqwr64,0,24.1,50.2,2024-07-21T14:15:55.921Z,2024-07-21T14:15:56Z,lu9bber07etravimh00k745x,J. Bøge,,,5112678561,213,6.16,5112678559,212,6.5,5112678555,140,30.2,5112678553,56,Back,5112678557,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476301,153,1,1,13,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,66.4,56.1,2024-07-21T14:15:56.636Z,2024-07-23T18:32:31Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5115330279,286,,5112678573,141,55.4,5112678571,140,67.5,5112678577,213,5.89,5112678575,212,1.2,5115411709,233,842,5112678569,56,Center,5115330277,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702947473,842,74,1,13,0,b2vft81kyjurzbmekvgrqwr64,1,23.3,48.7,2024-07-21T14:15:56.637Z,2024-07-23T18:32:31Z,lu9bber07etravimh00k745x,J. Bøge,,,5115330265,56,Back,5115330267,285,,5115411713,233,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476311,154,1,1,13,2,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.7,48.7,2024-07-21T14:15:59.448Z,2024-07-21T14:16:00Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112678633,140,62.8,5112678631,56,Center,5112678637,212,8.7,5112678635,141,36.0,5112678639,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476333,127,1,1,13,6,b2vft81kyjurzbmekvgrqwr64,1,34.1,63.5,2024-07-21T14:16:03.232Z,2024-07-21T14:16:07Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112678799,212,19.9,5112678795,140,53.0,5112678797,141,66.2,5112678793,56,Center,5112678801,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476347,128,1,1,13,10,b2vft81kyjurzbmekvgrqwr64,1,68.9,83.2,2024-07-21T14:16:07.408Z,2024-07-23T14:06:51Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5112678865,141,65.4,5112678869,213,4.61,5112678867,212,12.2,5112678861,56,Center,5112678863,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476359,129,1,1,13,15,b2vft81kyjurzbmekvgrqwr64,1,58.4,70.5,2024-07-21T14:16:12.432Z,2024-07-21T14:16:15Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112678937,140,52.6,5112678941,212,8.4,5112678935,56,Left,5112678939,141,79.0,5112678943,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476361,130,1,1,13,19,b2vft81kyjurzbmekvgrqwr64,1,52.6,79.0,2024-07-21T14:16:15.632Z,2024-07-21T14:16:16Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112678953,140,49.9,5112678951,56,Back,5112678957,212,6.6,5112678955,141,87.8,5112678959,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476367,131,1,1,13,19,b2vft81kyjurzbmekvgrqwr64,1,49.9,87.8,2024-07-21T14:16:16.321Z,2024-07-21T14:16:17Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112679005,141,76.3,5112679011,213,5.37,5112679001,56,Center,5112679003,140,55.6,5112679009,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476375,132,1,1,13,20,b2vft81kyjurzbmekvgrqwr64,1,55.6,76.3,2024-07-21T14:16:17.600Z,2024-07-21T14:16:19Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112679063,213,0.61,5112679055,56,Left,5112679059,141,88.9,5112679061,212,14.9,5112679057,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476379,133,1,1,13,23,b2vft81kyjurzbmekvgrqwr64,1,81.2,92.4,2024-07-21T14:16:19.760Z,2024-07-21T14:16:21Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112679097,141,74.7,5112679093,56,Center,5112679095,140,80.2,5112679099,212,12.1,5112679101,213,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476385,134,1,1,13,24,b2vft81kyjurzbmekvgrqwr64,1,80.2,74.7,2024-07-21T14:16:21.471Z,2024-07-21T14:16:24Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5112679125,140,89.4,5112679127,141,84.8,5112679123,56,Left,5112679129,212,11.9,5112679131,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476399,135,1,1,13,27,b2vft81kyjurzbmekvgrqwr64,1,90.3,83.3,2024-07-21T14:16:24.432Z,2024-07-23T14:07:10Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5112679233,155,,5112679231,2,,5112679237,140,93.4,5112679243,213,4.77,5112679241,212,54.2,5112679249,345,,5112679239,141,3.8,5115330783,72,,5115330781,224,,5112679245,1,,5112679235,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476429,136,1,1,13,33,b2vft81kyjurzbmekvgrqwr64,1,92.5,4.2,2024-07-21T14:16:30.463Z,2024-07-21T14:16:31Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5112679399,140,77.6,5112679401,141,7.6,5112679403,212,15.8,5112679405,213,2.99,5112679397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476445,137,1,1,13,35,b2vft81kyjurzbmekvgrqwr64,1,77.6,7.6,2024-07-21T14:16:31.696Z,2024-07-21T14:16:34Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5112679465,212,10.5,5112679463,141,22.8,5112679461,140,75.8,5112679467,213,1.75,5112679459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476459,138,1,1,13,37,b2vft81kyjurzbmekvgrqwr64,1,78.5,18.1,2024-07-21T14:16:34.544Z,2024-07-21T14:16:37Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112679539,212,8.2,5112679535,140,78.9,5112679541,213,4.76,5112679533,56,Right,5112679537,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476471,139,1,1,13,40,b2vft81kyjurzbmekvgrqwr64,1,78.9,6.1,2024-07-21T14:16:36.960Z,2024-07-21T14:16:39Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5112679613,213,0.22,5112679605,56,Right,5112679609,141,10.3,5112679611,212,13.2,5112679607,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476483,140,1,1,13,43,b2vft81kyjurzbmekvgrqwr64,0,95.9,10.5,2024-07-21T14:16:39.712Z,2024-07-23T14:07:41Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5112679681,212,23.9,5112679683,213,1.51,5112679679,141,45.6,5115330919,387,,5115330921,20,,5112679675,56,Center,5112704127,233,156,5112679677,140,97.2,5112679671,2,,5115330917,225,,5112679673,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476487,155,44,1,13,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.4,52.2,2024-07-21T14:16:41.127Z,2024-07-21T14:28:50Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5112679693,56,Back,5112679695,285,,5112679701,233,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476485,141,44,1,13,44,b2vft81kyjurzbmekvgrqwr64,0,94.6,47.8,2024-07-21T14:16:41.128Z,2024-07-21T14:28:49Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5112679689,286,,5112679687,56,Center,5112679707,233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476673,156,41,1,13,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,5.0,48.9,2024-07-21T14:16:41.270Z,2024-07-23T14:07:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5115330995,141,64.0,5112704159,233,140,5115330993,140,5.0,5115330997,212,10.3,5115330999,213,1.57,5115331001,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476493,142,1,1,13,46,b2vft81kyjurzbmekvgrqwr64,1,94.9,38.4,2024-07-21T14:16:43.144Z,2024-07-21T14:17:18Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,1.0,,5112680665,22,,5112679739,56,Center,5112680663,154,,5112680661,210,16,5112679743,141,51.3,5112679747,213,1.52,5112679741,140,95.3,5112679745,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476495,143,16,1,13,47,b2vft81kyjurzbmekvgrqwr64,1,96.5,48.8,2024-07-21T14:16:44.503Z,2024-07-23T14:08:17Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5112680675,29,,5112679753,22,,5112679757,56,Center,5115331125,396,51.6,5112680679,55,142,5112679755,16,,5112680673,79,,5112680677,154,,5112680357,20,,5115331123,395,1.0,5112680365,375,13:47.668,5112680683,102,49.3,5112680687,214,5112680689,328,5112680361,374,2024-07-21 15:16:44.277,5112680693,231,46.6,5112680691,230,99.3,5112680685,103,26.6,,,,,,,,,,
2702476775,157,1,1,14,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.5,49.4,2024-07-21T14:17:38.840Z,2024-07-21T14:17:40Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5112681337,141,41.9,5112681333,56,Back,5112681341,213,3.52,5112681339,212,13.9,5112681335,140,37.2,5112681343,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476781,158,1,1,14,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.3,41.9,2024-07-21T14:17:40.027Z,2024-07-21T14:17:40Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5112681379,213,2.40,5112681375,141,55.7,5112681377,212,13.9,5112681371,56,Back,5112681373,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476793,159,1,1,14,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.5,56.4,2024-07-21T14:17:40.714Z,2024-07-21T14:17:43Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112681451,56,Back,5112681457,212,24.1,5112681453,140,39.0,5112681459,213,1.05,5112681455,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476801,160,1,1,14,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.9,86.8,2024-07-21T14:17:43.152Z,2024-07-21T14:17:45Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112681485,212,17.7,5112681479,56,Back,5112681487,213,3.95,5112681481,140,28.3,5112681483,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476825,161,1,1,14,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.4,65.1,2024-07-21T14:17:44.949Z,2024-07-21T14:17:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112681607,213,4.59,5112681593,56,Back,5112681603,141,33.4,5112681605,212,21.7,5112681599,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476847,162,1,1,14,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.9,30.6,2024-07-21T14:17:48.558Z,2024-07-21T14:17:51Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112681707,140,40.4,5112681703,56,Back,5112681713,213,5.53,5112681711,212,20.9,5112681709,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476861,163,1,1,14,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.9,7.9,2024-07-21T14:17:51.666Z,2024-07-21T14:17:55Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112681833,213,2.24,5112681831,212,20.0,5112681829,141,31.0,5112681827,140,30.1,5112681825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476879,164,1,1,14,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.1,31.0,2024-07-21T14:17:55.431Z,2024-07-21T14:17:58Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5112681921,56,Back,5112681927,212,19.5,5112681923,140,32.4,5112681925,141,59.4,5112681929,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476909,165,1,1,15,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.4,54.9,2024-07-21T14:17:58.571Z,2024-07-21T14:18:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112682109,213,5.14,5112682105,141,10.6,5112682111,1,,5112682101,56,Back,5112682107,212,33.1,5112682103,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476927,166,1,1,15,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.6,27.3,2024-07-21T14:18:04.491Z,2024-07-21T14:18:06Z,9lsylzgf7e3i5zb0fshnxo6xg,S. Sharif,,,5112682201,140,33.3,5112682207,213,1.95,5112682203,141,55.5,5112682205,212,20.7,5112682199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476951,167,1,1,15,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.3,55.5,2024-07-21T14:18:06.553Z,2024-07-21T14:18:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112682349,140,38.3,5112682355,213,1.23,5112682351,141,77.3,5112682353,212,15.7,5112682347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476961,168,1,1,15,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.8,83.8,2024-07-21T14:18:12.552Z,2024-07-21T14:18:13Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5112682399,140,43.5,5112682401,141,97.8,5112682403,212,9.9,5112682405,213,1.28,5112682397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476971,169,1,1,15,16,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.5,97.8,2024-07-21T14:18:13.052Z,2024-07-21T14:18:15Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5112682451,56,Center,5112682457,212,26.9,5112682453,140,60.7,5112682459,213,5.45,5112682455,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476979,170,1,1,15,19,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.7,68.4,2024-07-21T14:18:15.770Z,2024-07-21T14:18:16Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5112682505,141,51.9,5112682509,213,5.09,5112682503,140,64.9,5112682501,56,Center,5112682507,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702476975,145,8,1,15,19,b2vft81kyjurzbmekvgrqwr64,1,34.5,50.1,2024-07-21T14:18:15.823Z,2024-07-23T14:10:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5112682481,56,Back,5115331999,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702477013,147,1,1,15,23,b2vft81kyjurzbmekvgrqwr64,0,65.0,58.0,2024-07-21T14:18:20.047Z,2024-07-21T14:18:21Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112682685,141,56.5,5112682689,213,6.18,5112682681,56,Center,5112682687,212,9.8,5112682683,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702477019,171,8,1,15,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.9,47.0,2024-07-21T14:18:22.315Z,2024-07-23T14:10:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5112682727,56,Back,5115332175,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2702477073,148,1,1,15,26,b2vft81kyjurzbmekvgrqwr64,1,73.0,46.1,2024-07-21T14:18:23.360Z,2024-07-21T14:18:28Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5112682983,141,64.2,5112682987,213,1.13,5112682981,140,78.6,5112682979,56,Center,5112682985,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
