id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2711520027,205,15,1,19,35,dbl7ir1qugqz8nvp1vzn8im50,1,87.5,34.5,2024-08-21T16:51:11.753Z,2024-08-21T16:51:21Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162771535,72,,5162771539,82,,5162771593,55,204,5162771599,103,19,5162771601,146,92.1,5162771597,102,49.0,5162771477,56,Center,5162771607,231,49.5,5162771591,154,,5162771589,29,5162771475,63,5162771605,230,99.1,,5162771609,233,207,5162771587,78,,,5162771473,22,5162771603,147,39.9,,,,,,,,,
2711520031,207,10,1,19,35,6wwwud48qahpwrfxs20334qk5,1,7.9,60.1,2024-08-21T16:51:11.853Z,2024-08-21T17:25:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162771613,233,205,5162771489,94,,5162771491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520029,206,6,1,19,36,dbl7ir1qugqz8nvp1vzn8im50,1,89.6,36.8,2024-08-21T16:51:12.697Z,2024-08-21T17:24:15Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162771485,56,Center,5162771487,75,,5162771541,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520035,208,6,1,19,36,6wwwud48qahpwrfxs20334qk5,0,10.4,63.2,2024-08-21T16:51:12.697Z,2024-08-21T17:24:15Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162771533,75,,5162771531,56,Back,5162771545,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520081,207,1,1,20,8,dbl7ir1qugqz8nvp1vzn8im50,0,99.5,0.5,2024-08-21T16:51:44.088Z,2024-08-21T16:51:48Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162771801,140,97.7,5162771847,233,209,5162771791,2,,5162771807,213,1.63,5162771797,223,,5162771805,212,33.1,5162771793,6,,5162771809,1,,5162771795,155,,5162771799,56,5162771803,141,,,,Center,,,,,,,49.1,,,,,,,,,,,,,,
2711520089,209,11,1,20,12,6wwwud48qahpwrfxs20334qk5,1,4.4,51.0,2024-08-21T16:51:48.126Z,2024-08-21T16:51:49Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162771839,56,Back,5162771841,88,,5162771851,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520097,210,1,1,20,18,6wwwud48qahpwrfxs20334qk5,1,14.0,59.3,2024-08-21T16:51:54.879Z,2024-08-21T16:51:56Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162771893,123,,5162771899,141,39.4,5162771895,56,Back,5162771901,212,13.5,5162771903,213,4.74,5162771897,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520101,211,1,1,20,20,6wwwud48qahpwrfxs20334qk5,1,14.7,36.9,2024-08-21T16:51:56.454Z,2024-08-21T16:52:01Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162771937,213,5.68,5162771929,56,Back,5162771933,141,15.5,5162771935,212,25.7,5162771931,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520111,212,1,1,20,25,6wwwud48qahpwrfxs20334qk5,1,39.2,15.6,2024-08-21T16:52:01.671Z,2024-08-21T16:52:04Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5162771975,140,41.7,5162771979,212,12.2,5162771981,213,1.35,5162771973,56,Back,5162771977,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520113,213,1,1,20,28,6wwwud48qahpwrfxs20334qk5,1,43.5,30.1,2024-08-21T16:52:04.799Z,2024-08-21T16:52:07Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162771989,141,61.8,5162771991,212,22.8,5162771985,56,Back,5162771993,213,1.91,5162771987,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520121,214,1,1,20,30,6wwwud48qahpwrfxs20334qk5,1,36.3,61.8,2024-08-21T16:52:06.934Z,2024-08-21T16:52:11Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162772019,140,53.0,5162772017,56,Left,5162772023,212,21.2,5162772025,213,0.60,5162772021,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520127,215,1,1,20,34,6wwwud48qahpwrfxs20334qk5,1,55.0,85.4,2024-08-21T16:52:10.910Z,2024-08-21T16:52:13Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5162772051,213,5.69,5162772043,56,Center,5162772045,140,64.6,5162772049,212,12.2,5162772047,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520129,216,1,1,20,36,6wwwud48qahpwrfxs20334qk5,0,65.7,75.6,2024-08-21T16:52:12.878Z,2024-08-21T16:52:15Z,289rctmvd5ppy9zqn98jbe4et,A. Muçolli,,,5162772057,56,Center,5162772059,140,91.0,5162772069,4,,5162772065,213,5.77,5162772061,141,53.7,5162772063,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520133,209,1,1,20,44,dbl7ir1qugqz8nvp1vzn8im50,1,12.5,44.9,2024-08-21T16:52:20.672Z,2024-08-21T16:52:30Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5162772105,56,Back,5162772109,141,91.5,5162772113,213,1.30,5162772111,212,32.9,5162772103,123,,5162772107,140,20.9,5162772117,287,,5162772143,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520135,210,1,1,20,54,dbl7ir1qugqz8nvp1vzn8im50,1,24.0,93.0,2024-08-21T16:52:30.351Z,2024-08-21T16:52:33Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162772147,140,33.0,5162772153,213,5.31,5162772151,212,16.9,5162772149,141,72.4,5162772145,56,Back,5162772157,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520137,211,1,1,20,57,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,72.4,2024-08-21T16:52:33.688Z,2024-08-21T16:52:35Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162772163,141,36.1,5162772165,212,24.7,5162772161,140,33.4,5162772159,56,Back,5162772167,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520139,212,1,1,20,58,dbl7ir1qugqz8nvp1vzn8im50,1,33.4,36.1,2024-08-21T16:52:34.808Z,2024-08-21T16:52:38Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162772179,212,18.4,5162772175,140,43.1,5162772173,56,Back,5162772181,213,5.30,5162772177,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520141,213,1,1,21,1,dbl7ir1qugqz8nvp1vzn8im50,1,51.5,13.7,2024-08-21T16:52:37.968Z,2024-08-21T16:52:40Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5162772199,141,29.5,5162772195,56,Center,5162772197,140,65.8,5162772201,212,18.5,5162772203,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520155,214,1,1,21,4,dbl7ir1qugqz8nvp1vzn8im50,1,65.8,29.5,2024-08-21T16:52:40.088Z,2024-08-21T16:52:45Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5162772287,140,92.1,5162772293,213,5.80,5162772285,56,Right,5162772289,141,8.3,5162772291,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520157,215,61,1,21,9,dbl7ir1qugqz8nvp1vzn8im50,0,92.6,8.3,2024-08-21T16:52:45.216Z,2024-08-21T16:52:45Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162772297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520161,216,45,1,21,11,dbl7ir1qugqz8nvp1vzn8im50,0,93.9,8.2,2024-08-21T16:52:47.142Z,2024-08-21T17:26:08Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162772357,233,217,5162772315,286,,5162772313,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520165,217,3,1,21,11,6wwwud48qahpwrfxs20334qk5,1,6.1,91.8,2024-08-21T16:52:47.142Z,2024-08-21T17:26:07Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162772333,56,Back,5162772335,285,,5162772349,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520175,219,1,1,21,12,6wwwud48qahpwrfxs20334qk5,0,4.7,87.1,2024-08-21T16:52:48.519Z,2024-08-21T16:52:50Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162772373,140,27.5,5162772375,141,89.1,5162772371,56,Back,5162772379,213,0.06,5162772377,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520181,218,1,1,21,14,dbl7ir1qugqz8nvp1vzn8im50,1,71.5,13.2,2024-08-21T16:52:50.888Z,2024-08-21T17:05:32Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162772395,140,70.8,5162772397,141,23.0,5162772399,212,6.7,5162772401,213,1.68,5162772393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520185,219,1,1,21,15,dbl7ir1qugqz8nvp1vzn8im50,1,70.8,23.0,2024-08-21T16:52:51.929Z,2024-08-21T16:52:54Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5162772419,56,Right,5162772427,213,5.33,5162772423,141,8.6,5162772421,140,77.4,5162772425,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520187,220,1,1,21,17,dbl7ir1qugqz8nvp1vzn8im50,1,77.4,8.6,2024-08-21T16:52:53.952Z,2024-08-21T16:59:51Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162772433,56,Right,5162772439,212,7.9,5162772441,213,0.63,5162772437,141,15.5,5162772435,140,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520191,221,1,1,21,19,dbl7ir1qugqz8nvp1vzn8im50,1,83.5,15.5,2024-08-21T16:52:55.704Z,2024-08-21T16:52:57Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162772461,141,28.6,5162772465,213,2.22,5162772457,56,Center,5162772459,140,77.1,5162772463,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520197,222,1,1,21,20,dbl7ir1qugqz8nvp1vzn8im50,1,77.1,28.6,2024-08-21T16:52:56.864Z,2024-08-21T16:52:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162772487,212,7.5,5162772485,141,34.5,5162772481,56,Center,5162772489,213,0.57,5162772483,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520201,223,61,1,21,22,dbl7ir1qugqz8nvp1vzn8im50,0,84.2,35.1,2024-08-21T16:52:58.208Z,2024-08-21T17:01:44Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5162772505,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520207,220,12,1,21,23,6wwwud48qahpwrfxs20334qk5,1,9.5,61.2,2024-08-21T16:52:59.421Z,2024-08-21T16:53:01Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162772513,212,3.3,5162772509,140,12.4,5162772507,56,Back,5162772515,213,0.36,5162772511,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520209,221,61,1,21,24,6wwwud48qahpwrfxs20334qk5,1,11.2,64.4,2024-08-21T16:53:00.846Z,2024-08-21T17:06:18Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162780031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520211,222,12,1,21,24,6wwwud48qahpwrfxs20334qk5,1,11.4,33.1,2024-08-21T16:53:00.982Z,2024-08-21T17:10:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5162780121,141,58.5,5162780125,213,1.43,5162780123,212,17.4,5162780117,56,Back,5162780119,140,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711522105,368,12,1,21,25,6wwwud48qahpwrfxs20334qk5,1,13.1,64.8,2024-08-21T16:53:01.043Z,2024-08-21T17:10:13Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162783473,140,23.0,5162783477,212,12.3,5162783479,213,5.72,5162783471,56,Back,5162783475,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520213,224,1,1,21,27,dbl7ir1qugqz8nvp1vzn8im50,1,70.5,30.7,2024-08-21T16:53:03.281Z,2024-08-21T17:28:07Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162772521,56,Center,5162772525,141,23.4,5162772529,213,4.08,5162772523,140,67.0,5162772527,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520215,225,1,1,21,28,dbl7ir1qugqz8nvp1vzn8im50,1,67.0,23.4,2024-08-21T16:53:04.176Z,2024-08-21T17:28:08Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5162772543,213,1.03,5162772541,212,8.2,5162772537,140,71.0,5162772539,141,33.7,5162772535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520217,226,1,1,21,29,dbl7ir1qugqz8nvp1vzn8im50,1,71.0,33.7,2024-08-21T16:53:05.177Z,2024-08-21T17:26:47Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162772553,140,58.5,5162772555,141,23.1,5162772551,56,Center,5162772557,212,15.0,5162772559,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520223,227,1,1,21,31,dbl7ir1qugqz8nvp1vzn8im50,1,58.5,23.1,2024-08-21T16:53:07.600Z,2024-08-21T17:26:45Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162772599,56,Right,5162772607,213,5.67,5162772603,141,4.1,5162772605,212,22.5,5162772601,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520225,228,61,1,21,34,dbl7ir1qugqz8nvp1vzn8im50,0,76.1,4.1,2024-08-21T16:53:10.680Z,2024-08-21T17:26:44Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162772611,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520233,229,83,1,21,37,dbl7ir1qugqz8nvp1vzn8im50,0,74.9,5.8,2024-08-21T16:53:13.167Z,2024-08-21T17:13:55Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162786573,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520231,224,1,1,21,37,6wwwud48qahpwrfxs20334qk5,0,22.4,90.3,2024-08-21T16:53:13.261Z,2024-08-21T16:53:14Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5162772633,213,6.23,5162772631,212,12.5,5162772625,56,Back,5162772627,140,34.3,5162772629,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520239,231,1,1,21,39,dbl7ir1qugqz8nvp1vzn8im50,1,63.7,12.3,2024-08-21T16:53:15.533Z,2024-08-21T16:53:16Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5162772653,56,Right,5162772655,140,67.5,5162772659,212,7.1,5162772657,141,21.0,5162772661,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520243,232,1,1,21,40,dbl7ir1qugqz8nvp1vzn8im50,1,67.5,21.0,2024-08-21T16:53:16.248Z,2024-08-21T16:53:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162772687,213,2.12,5162772679,56,Center,5162772683,141,29.5,5162772681,140,64.1,5162772685,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520247,233,1,1,21,42,dbl7ir1qugqz8nvp1vzn8im50,1,64.1,29.5,2024-08-21T16:53:18.376Z,2024-08-21T16:53:21Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162772707,140,70.2,5162772713,213,1.28,5162772705,56,Center,5162772709,141,60.6,5162772711,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520249,234,1,1,21,45,dbl7ir1qugqz8nvp1vzn8im50,1,71.4,69.3,2024-08-21T16:53:21.280Z,2024-08-21T16:53:24Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5162772725,213,0.69,5162772721,141,90.3,5162772723,212,22.5,5162772717,56,Left,5162772719,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520257,235,1,1,21,48,dbl7ir1qugqz8nvp1vzn8im50,1,87.9,90.3,2024-08-21T16:53:24.711Z,2024-08-21T16:53:27Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162772751,141,74.4,5162772755,213,3.72,5162772753,212,19.7,5162772749,140,72.2,5162772747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520259,236,1,1,21,51,dbl7ir1qugqz8nvp1vzn8im50,1,72.2,74.4,2024-08-21T16:53:27.104Z,2024-08-21T16:53:34Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162772763,141,90.8,5162772761,140,85.0,5162772765,212,17.5,5162772759,56,Left,5162772767,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520261,237,1,1,21,58,dbl7ir1qugqz8nvp1vzn8im50,0,93.6,77.6,2024-08-21T16:53:34.343Z,2024-08-21T16:53:37Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5162772779,155,,5162772783,140,92.5,5162772789,213,4.67,5162772785,141,36.4,5162772781,56,Center,5162772777,2,,5162772787,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520265,225,12,1,22,2,6wwwud48qahpwrfxs20334qk5,1,10.3,63.3,2024-08-21T16:53:38.430Z,2024-08-21T17:27:06Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162772801,212,7.8,5162772799,141,55.1,5162772803,213,5.49,5162772797,140,15.5,5162772795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520267,238,1,1,22,3,dbl7ir1qugqz8nvp1vzn8im50,1,86.1,49.9,2024-08-21T16:53:39.119Z,2024-08-21T16:53:41Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5162772817,56,Center,5162772819,140,71.7,5162772823,212,16.6,5162772825,213,3.57,5162772821,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520279,239,1,1,22,5,dbl7ir1qugqz8nvp1vzn8im50,1,71.7,39.7,2024-08-21T16:53:41.136Z,2024-08-21T16:53:45Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162772891,141,23.0,5162772895,213,5.53,5162772887,56,Center,5162772889,140,83.3,5162772893,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520281,240,3,1,22,9,dbl7ir1qugqz8nvp1vzn8im50,0,87.6,25.2,2024-08-21T16:53:45.632Z,2024-08-21T16:53:50Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162772903,286,,5162772915,233,226,5162772901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520283,226,7,1,22,9,6wwwud48qahpwrfxs20334qk5,0,12.4,74.8,2024-08-21T16:53:45.633Z,2024-08-21T16:53:49Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162772905,56,Back,5162772909,233,240,5162772907,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520289,241,1,1,22,11,dbl7ir1qugqz8nvp1vzn8im50,0,89.6,24.7,2024-08-21T16:53:47.193Z,2024-08-21T16:53:48Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162772939,140,89.2,5162772945,213,1.63,5162772941,141,34.5,5162772937,56,Center,5162772943,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520297,227,12,1,22,12,6wwwud48qahpwrfxs20334qk5,1,8.3,64.8,2024-08-21T16:53:48.517Z,2024-08-21T16:53:50Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162772973,56,Back,5162772981,213,2.42,5162772979,212,6.5,5162772977,141,71.1,5162772975,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520303,228,12,1,22,14,6wwwud48qahpwrfxs20334qk5,1,3.7,71.1,2024-08-21T16:53:50.141Z,2024-08-21T16:53:57Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162773013,212,29.4,5162773009,140,29.7,5162773007,56,Back,5162773011,141,87.1,5162773015,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520307,229,83,1,22,20,6wwwud48qahpwrfxs20334qk5,0,26.0,92.6,2024-08-21T16:53:56.885Z,2024-08-21T16:54:02Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5162773093,399,e42jh6bbwn4aybdnysonrvutx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520309,242,1,1,22,22,dbl7ir1qugqz8nvp1vzn8im50,1,65.7,10.0,2024-08-21T16:53:58.640Z,2024-08-21T16:53:59Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5162773043,212,5.5,5162773045,213,2.16,5162773037,56,Right,5162773041,141,16.7,5162773039,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520311,243,1,1,22,23,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,16.7,2024-08-21T16:53:59.480Z,2024-08-21T16:54:00Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5162773053,141,26.7,5162773055,212,6.8,5162773051,140,62.7,5162773049,56,Center,5162773057,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520315,244,1,1,22,24,dbl7ir1qugqz8nvp1vzn8im50,1,62.7,26.7,2024-08-21T16:54:00.727Z,2024-08-21T16:54:02Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5162773083,213,5.86,5162773079,141,20.0,5162773075,56,Right,5162773081,212,11.2,5162773077,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520323,245,1,1,22,25,dbl7ir1qugqz8nvp1vzn8im50,1,72.4,20.0,2024-08-21T16:54:01.816Z,2024-08-21T16:54:07Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5162773133,141,8.2,5162773131,140,85.0,5162773135,212,15.5,5162773137,213,5.74,5162773129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520325,246,1,1,22,31,dbl7ir1qugqz8nvp1vzn8im50,0,84.6,9.2,2024-08-21T16:54:07.256Z,2024-08-21T16:54:09Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5162773149,141,44.9,5162773147,140,95.8,5162773141,2,,5162773145,56,Center,5162773153,213,1.12,5162773151,212,27.0,5162773143,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520349,233,1,1,22,52,6wwwud48qahpwrfxs20334qk5,1,14.5,53.4,2024-08-21T16:54:28.357Z,2024-08-21T16:54:30Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5162773259,212,10.5,5162773257,141,68.8,5162773255,140,14.8,5162773261,213,1.54,5162773253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520351,234,1,1,22,53,6wwwud48qahpwrfxs20334qk5,1,14.5,68.8,2024-08-21T16:54:30.029Z,2024-08-21T16:54:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5162773267,140,22.1,5162773273,213,5.76,5162773271,212,9.2,5162773269,141,62.1,5162773265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520353,235,1,1,22,54,6wwwud48qahpwrfxs20334qk5,1,22.1,62.1,2024-08-21T16:54:30.693Z,2024-08-21T16:54:33Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5162773287,212,21.5,5162773281,56,Back,5162773285,141,92.6,5162773289,213,1.30,5162773283,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520363,236,1,1,22,57,6wwwud48qahpwrfxs20334qk5,1,29.2,92.7,2024-08-21T16:54:33.765Z,2024-08-21T16:54:39Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5162773333,56,Left,5162773335,140,62.6,5162773331,155,,5162773339,212,35.1,5162773343,1,,5162773337,141,90.6,5162773341,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711520365,237,3,1,23,2,6wwwud48qahpwrfxs20334qk5,1,68.7,86.8,2024-08-21T16:54:38.917Z,2024-08-21T17:26:36Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5162773347,56,Left,5162773349,286,,5162773365,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
