id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/15/value
2730057951,195,1,1,21,0,dbl7ir1qugqz8nvp1vzn8im50,1,42.6,69.4,2024-10-04T17:21:54.504Z,2024-10-04T17:21:59Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264355129,140,54.0,5264355135,213,6.23,5264355127,56,Center,5264355133,212,12.0,5264355131,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057969,196,1,1,21,5,dbl7ir1qugqz8nvp1vzn8im50,1,54.0,68.7,2024-10-04T17:21:59.503Z,2024-10-04T17:22:03Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264355219,213,2.89,5264355213,140,34.3,5264355217,212,21.4,5264355211,56,Back,5264355215,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730057995,197,1,1,21,10,dbl7ir1qugqz8nvp1vzn8im50,1,35.4,73.8,2024-10-04T17:22:04.015Z,2024-10-04T17:22:06Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264355357,213,5.61,5264355351,140,40.9,5264355353,141,67.0,5264355355,212,7.4,5264355349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058013,198,1,1,21,13,dbl7ir1qugqz8nvp1vzn8im50,1,41.6,71.7,2024-10-04T17:22:06.655Z,2024-10-04T17:22:08Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264355465,212,17.1,5264355467,213,6.25,5264355461,140,57.9,5264355463,141,70.9,5264355459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058021,199,1,1,21,15,dbl7ir1qugqz8nvp1vzn8im50,1,60.8,71.7,2024-10-04T17:22:08.783Z,2024-10-04T17:22:10Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264355515,141,94.8,5264355517,212,21.7,5264355513,140,75.1,5264355511,56,Left,5264355519,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058045,200,1,1,21,16,dbl7ir1qugqz8nvp1vzn8im50,1,75.8,94.2,2024-10-04T17:22:10.159Z,2024-10-04T17:22:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264355697,56,Left,5264355703,212,16.2,5264355701,141,88.9,5264355699,140,90.8,5264355705,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058059,201,1,1,21,20,dbl7ir1qugqz8nvp1vzn8im50,1,87.2,92.6,2024-10-04T17:22:14.432Z,2024-10-04T17:22:17Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5264355803,213,3.31,5264355801,212,10.4,5264355797,140,77.4,5264355795,56,Left,5264355799,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058069,202,1,1,21,23,dbl7ir1qugqz8nvp1vzn8im50,1,77.3,89.6,2024-10-04T17:22:17.423Z,2024-10-04T17:22:18Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264355833,213,0.23,5264355831,212,11.4,5264355829,141,93.5,5264355827,140,87.9,5264355825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058089,203,1,1,21,25,dbl7ir1qugqz8nvp1vzn8im50,1,87.9,93.5,2024-10-04T17:22:18.719Z,2024-10-04T17:22:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264355951,140,93.3,5264355957,213,5.37,5264355953,141,82.7,5264355955,212,9.3,5264355949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058123,204,1,1,21,27,dbl7ir1qugqz8nvp1vzn8im50,1,93.3,82.7,2024-10-04T17:22:20.599Z,2024-10-04T17:34:18Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,1.0,5264356129,155,,5264356793,154,,5264356791,210,15,5264356135,141,43.0,5264356137,212,27.3,5264356127,2,,5264356133,140,89.2,5264356131,56,Center,5264356139,213,,,,,,,,,,,,,,,,,,,,,,4.55,,,
2730058131,205,44,1,21,31,dbl7ir1qugqz8nvp1vzn8im50,1,89.1,44.0,2024-10-04T17:22:24.719Z,2024-10-04T19:12:10Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264356179,56,Center,5264356181,286,,5264356927,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058147,138,44,1,21,31,8cfkisxf1fkxdqtt6tx1tup48,0,10.9,56.0,2024-10-04T17:22:24.720Z,2024-10-04T19:12:11Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264356299,285,,5264356297,56,Back,5264356935,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058161,206,15,1,21,31,dbl7ir1qugqz8nvp1vzn8im50,1,89.4,42.5,2024-10-04T17:22:24.813Z,2024-10-04T19:14:37Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264356815,55,204,5264356547,15,,5264356375,17,,5264356823,146,98.5,5264356821,103,20.9,5264356551,328,,5264356811,29,,5264356813,154,,5264356819,102,5264356373,22,,5264356859,233,5264356825,147,48.9,5264356809,79,,5264356377,56,,,,,,,,,48.8,139,Center,
2730058151,139,10,1,21,31,8cfkisxf1fkxdqtt6tx1tup48,1,2.2,50.9,2024-10-04T17:22:24.913Z,2024-10-04T19:19:42Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264356305,182,,5264356597,233,206,5264356301,173,,5264356307,56,Back,5264356303,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058261,141,1,1,21,48,8cfkisxf1fkxdqtt6tx1tup48,0,15.3,57.5,2024-10-04T17:22:42.441Z,2024-10-04T17:22:44Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264357135,1,,5264357123,199,,5264357129,141,45.7,5264357131,212,39.4,5264357133,213,6.08,5264357127,140,52.0,5264357125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058277,207,61,1,21,53,dbl7ir1qugqz8nvp1vzn8im50,1,46.6,55.1,2024-10-04T17:22:46.771Z,2024-10-04T17:22:46Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264357217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058317,209,1,1,21,54,dbl7ir1qugqz8nvp1vzn8im50,1,43.9,62.9,2024-10-04T17:22:48.510Z,2024-10-04T17:22:51Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264357459,213,1.42,5264357455,141,90.6,5264357453,140,46.6,5264357457,212,19.0,5264357451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058341,210,1,1,21,57,dbl7ir1qugqz8nvp1vzn8im50,1,56.2,93.3,2024-10-04T17:22:50.919Z,2024-10-04T17:22:54Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264357613,212,14.3,5264357611,141,76.7,5264357607,56,Back,5264357615,213,4.05,5264357609,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058369,211,1,1,22,0,dbl7ir1qugqz8nvp1vzn8im50,1,52.8,73.2,2024-10-04T17:22:53.958Z,2024-10-04T17:22:56Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264357767,140,51.4,5264357765,56,Center,5264357769,141,47.9,5264357773,213,4.63,5264357771,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058425,212,1,1,22,3,dbl7ir1qugqz8nvp1vzn8im50,1,54.0,45.4,2024-10-04T17:22:56.614Z,2024-10-04T17:23:05Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264358077,213,5.35,5264358071,140,71.6,5264358073,141,8.8,5264358075,212,31.0,5264358069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058463,213,1,1,22,11,dbl7ir1qugqz8nvp1vzn8im50,1,74.3,23.1,2024-10-04T17:23:04.934Z,2024-10-04T17:23:09Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264358299,213,2.78,5264358291,56,Center,5264358297,212,7.7,5264358293,140,67.4,5264358295,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058481,214,1,1,22,15,dbl7ir1qugqz8nvp1vzn8im50,0,72.9,25.9,2024-10-04T17:23:08.863Z,2024-10-04T17:23:12Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264358407,212,36.9,5264358411,1,,5264358405,141,58.4,5264358399,155,,5264358409,213,0.64,5264358401,56,Center,5264358403,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058621,142,5,1,22,18,8cfkisxf1fkxdqtt6tx1tup48,1,-0.9,40.2,2024-10-04T17:23:11.889Z,2024-10-04T19:05:01Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264359419,233,215,5264359357,56,Back,5264359359,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058489,215,5,1,22,18,dbl7ir1qugqz8nvp1vzn8im50,0,100.9,59.8,2024-10-04T17:23:11.889Z,2024-10-04T19:05:01Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264358427,346,,5264358425,56,Center,5264359477,233,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058667,143,1,1,22,49,8cfkisxf1fkxdqtt6tx1tup48,0,4.6,57.9,2024-10-04T17:23:43.584Z,2024-10-04T17:23:50Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264359747,74,,5264359727,124,,5264359731,140,67.0,5264359733,141,50.1,5264359739,1,,5264359729,56,Center,5264359737,213,6.20,5264359735,212,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058663,217,44,1,22,55,dbl7ir1qugqz8nvp1vzn8im50,1,31.8,52.0,2024-10-04T17:23:48.885Z,2024-10-04T19:12:11Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264359853,233,144,5264359693,285,,5264359691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058671,144,44,1,22,55,8cfkisxf1fkxdqtt6tx1tup48,0,68.2,48.0,2024-10-04T17:23:48.886Z,2024-10-04T19:12:12Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5264359765,56,Center,5264359769,286,,5264359863,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058673,218,1,1,22,55,dbl7ir1qugqz8nvp1vzn8im50,1,28.4,49.1,2024-10-04T17:23:49.222Z,2024-10-04T17:23:51Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264359803,213,5.35,5264359801,212,5.8,5264359797,140,31.7,5264359795,56,Back,5264359799,141,42.2,5264359793,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058723,219,1,1,22,57,dbl7ir1qugqz8nvp1vzn8im50,1,31.7,42.2,2024-10-04T17:23:50.749Z,2024-10-04T17:23:55Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264360037,140,39.1,5264360035,56,Back,5264360039,141,57.2,5264360041,212,12.8,5264360043,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058727,220,1,1,22,59,dbl7ir1qugqz8nvp1vzn8im50,0,34.3,37.2,2024-10-04T17:23:53.431Z,2024-10-04T18:10:38Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5264523539,286,,5264523533,236,,5264522665,140,36.2,5264522667,141,36.0,5264360047,56,Back,5264523535,233,145,5264522669,212,2.2,5264522671,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058719,145,74,1,22,59,8cfkisxf1fkxdqtt6tx1tup48,1,60.6,42.8,2024-10-04T17:23:53.432Z,2024-10-04T18:10:28Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264360019,56,Center,5264360021,285,,5264523573,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058739,147,1,1,23,1,8cfkisxf1fkxdqtt6tx1tup48,1,71.1,61.4,2024-10-04T17:23:55.303Z,2024-10-04T17:23:57Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5264360119,212,9.9,5264360113,56,Center,5264360115,140,67.7,5264360117,141,75.0,5264360121,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058751,148,1,1,23,2,8cfkisxf1fkxdqtt6tx1tup48,1,67.7,75.0,2024-10-04T17:23:56.095Z,2024-10-04T17:23:59Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264360187,56,Center,5264360195,213,4.36,5264360189,140,63.8,5264360193,212,11.8,5264360191,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058771,149,1,1,23,4,8cfkisxf1fkxdqtt6tx1tup48,1,63.8,58.4,2024-10-04T17:23:57.615Z,2024-10-04T17:24:03Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5264360317,141,82.7,5264360315,140,67.2,5264360321,213,1.36,5264360319,212,16.9,5264360313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058773,150,1,1,23,9,8cfkisxf1fkxdqtt6tx1tup48,0,66.8,73.9,2024-10-04T17:24:02.720Z,2024-10-04T17:24:12Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264360333,141,67.9,5264360331,140,68.4,5264360327,155,,5264360325,2,,5264360695,233,221,5264360335,212,4.4,5264360337,213,5.10,5264360699,286,,5264360329,56,5264360693,236,,,,,,,,,,,,,,,,,,,,Center,,,
2730058781,221,12,1,23,9,dbl7ir1qugqz8nvp1vzn8im50,1,29.8,24.1,2024-10-04T17:24:02.820Z,2024-10-04T19:19:07Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5264360611,185,,5264360711,233,150,5264360403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058831,151,1,1,23,12,8cfkisxf1fkxdqtt6tx1tup48,1,61.8,40.7,2024-10-04T17:24:05.728Z,2024-10-04T17:24:13Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264360739,213,5.44,5264360737,212,27.5,5264360733,140,79.2,5264360731,56,Right,5264360735,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058841,152,1,1,23,18,8cfkisxf1fkxdqtt6tx1tup48,1,63.6,5.0,2024-10-04T17:24:12.129Z,2024-10-04T18:00:09Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264360831,56,Back,5264360837,212,23.0,5264360833,140,44.7,5264360835,141,22.2,5264360839,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058833,222,83,1,23,19,dbl7ir1qugqz8nvp1vzn8im50,0,32.7,90.9,2024-10-04T17:24:13.052Z,2024-10-04T17:24:19Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5264361031,399,am3509ake84cde1xhb9264i22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058865,153,1,1,23,22,8cfkisxf1fkxdqtt6tx1tup48,1,44.0,26.4,2024-10-04T17:24:15.816Z,2024-10-04T17:24:19Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264361005,213,2.36,5264360997,56,Back,5264360999,140,26.0,5264361001,141,53.9,5264361003,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058909,154,1,1,23,29,8cfkisxf1fkxdqtt6tx1tup48,1,28.4,52.1,2024-10-04T17:24:22.824Z,2024-10-04T17:24:25Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264361285,212,15.7,5264361279,140,26.9,5264361287,213,1.67,5264361283,141,75.0,5264361277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058931,155,1,1,23,31,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,77.0,2024-10-04T17:24:25.168Z,2024-10-04T17:24:28Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264361407,212,16.2,5264361405,141,92.6,5264361409,213,0.72,5264361401,56,Back,5264361403,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058953,156,3,1,23,35,8cfkisxf1fkxdqtt6tx1tup48,1,38.1,92.9,2024-10-04T17:24:28.680Z,2024-10-04T19:05:45Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264361565,233,223,5264361547,56,Back,5264361549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058937,223,45,1,23,35,dbl7ir1qugqz8nvp1vzn8im50,0,61.9,7.1,2024-10-04T17:24:28.680Z,2024-10-04T19:05:46Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5264361451,285,,5264361583,233,156,5264361449,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058973,157,1,1,23,38,8cfkisxf1fkxdqtt6tx1tup48,0,53.4,90.3,2024-10-04T17:24:31.944Z,2024-10-04T17:24:35Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264361691,213,5.77,5264361693,1,,5264361681,155,,5264361683,56,Center,5264361689,212,39.1,5264361687,141,62.3,5264361685,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730058997,225,1,1,23,43,dbl7ir1qugqz8nvp1vzn8im50,1,12.6,33.7,2024-10-04T17:24:37.540Z,2024-10-04T17:24:42Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5264361851,212,38.5,5264361853,213,1.05,5264361859,287,,5264361845,56,Back,5264361847,140,31.0,5264361849,141,82.7,5264361843,123,,5264362021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059055,226,1,1,23,48,dbl7ir1qugqz8nvp1vzn8im50,1,35.9,87.2,2024-10-04T17:24:42.117Z,2024-10-04T17:24:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5264362155,140,34.7,5264362157,141,68.8,5264362161,213,4.61,5264362159,212,12.6,5264362153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059089,227,1,1,23,52,dbl7ir1qugqz8nvp1vzn8im50,1,42.6,65.5,2024-10-04T17:24:46.084Z,2024-10-04T17:24:50Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264362341,56,Back,5264362347,212,21.9,5264362343,140,45.1,5264362345,141,33.6,5264362349,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059123,228,1,1,23,56,dbl7ir1qugqz8nvp1vzn8im50,1,56.4,25.0,2024-10-04T17:24:50.076Z,2024-10-04T17:24:54Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264362539,213,5.42,5264362535,141,5.2,5264362537,212,17.7,5264362531,56,Right,5264362533,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059129,229,1,1,24,0,dbl7ir1qugqz8nvp1vzn8im50,0,67.3,5.2,2024-10-04T17:24:54.539Z,2024-10-04T17:24:55Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5264362583,213,0.67,5264362581,212,23.7,5264362577,140,85.0,5264362575,56,Center,5264362579,141,26.8,5264362573,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059175,158,1,1,24,3,8cfkisxf1fkxdqtt6tx1tup48,1,12.5,69.7,2024-10-04T17:24:57.153Z,2024-10-04T17:24:59Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264362823,213,6.26,5264362821,212,21.4,5264362815,56,Back,5264362817,140,32.9,5264362825,1,,5264362819,141,69.0,5264362813,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059181,160,1,1,24,6,8cfkisxf1fkxdqtt6tx1tup48,1,35.1,75.0,2024-10-04T17:24:59.888Z,2024-10-04T17:25:01Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264362851,141,91.5,5264362853,212,12.0,5264362847,56,Back,5264362855,213,1.94,5264362849,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059315,161,1,1,24,7,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,95.7,2024-10-04T17:25:01.368Z,2024-10-04T17:25:22Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5264363757,213,6.09,5264363749,56,Back,5264363755,212,11.8,5264363747,155,,5264363751,140,42.1,5264363753,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059525,169,3,1,24,12,8cfkisxf1fkxdqtt6tx1tup48,0,37.2,92.0,2024-10-04T17:25:06.122Z,2024-10-04T19:05:55Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264365295,286,,5264365291,233,230,5264364935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059227,230,7,1,24,12,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,8.0,2024-10-04T17:25:06.123Z,2024-10-04T19:05:55Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264363135,285,,5264363133,56,Right,5264363131,167,,5264365287,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059341,162,5,1,24,13,8cfkisxf1fkxdqtt6tx1tup48,1,43.3,102.0,2024-10-04T17:25:06.944Z,2024-10-04T17:26:00Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5264363875,56,Back,5264363877,347,,5264365355,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059235,231,5,1,24,13,dbl7ir1qugqz8nvp1vzn8im50,0,56.7,-2.0,2024-10-04T17:25:06.944Z,2024-10-04T19:05:01Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264363203,56,Right,5264363205,347,,5264365359,233,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059349,163,1,1,24,32,8cfkisxf1fkxdqtt6tx1tup48,1,49.0,100.0,2024-10-04T17:25:25.720Z,2024-10-04T17:26:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5264363907,107,,5264363913,141,89.0,5264363911,140,32.0,5264363915,212,19.8,5264363917,213,3.59,5264363909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059377,164,1,1,24,32,8cfkisxf1fkxdqtt6tx1tup48,1,32.0,89.0,2024-10-04T17:25:26.416Z,2024-10-04T17:25:30Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5264364109,56,Back,5264364119,1,,5264364115,212,33.9,5264364117,213,4.38,5264364113,141,41.9,5264364111,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059407,165,1,1,24,37,8cfkisxf1fkxdqtt6tx1tup48,1,21.9,37.0,2024-10-04T17:25:30.976Z,2024-10-04T17:25:33Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264364267,141,15.0,5264364265,140,34.2,5264364269,212,19.8,5264364261,56,Back,5264364271,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059413,166,1,1,24,39,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,12.6,2024-10-04T17:25:32.856Z,2024-10-04T17:25:35Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5264364297,56,Back,5264364305,213,2.53,5264364301,141,33.3,5264364303,212,24.5,5264364299,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059439,167,1,1,24,41,8cfkisxf1fkxdqtt6tx1tup48,1,20.3,37.6,2024-10-04T17:25:34.952Z,2024-10-04T17:25:37Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5264364435,212,17.4,5264364437,213,2.62,5264364433,141,50.3,5264364431,140,5.9,5264364429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059477,168,1,1,24,43,8cfkisxf1fkxdqtt6tx1tup48,0,6.1,48.2,2024-10-04T17:25:36.961Z,2024-10-04T17:25:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5264364683,140,61.6,5264364681,56,Center,5264364689,212,59.6,5264364691,213,6.07,5264364693,1,,5264364679,157,,5264364685,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059515,233,1,1,24,52,dbl7ir1qugqz8nvp1vzn8im50,1,40.8,64.5,2024-10-04T17:25:46.123Z,2024-10-04T17:25:47Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5264364867,56,Back,5264364875,213,5.75,5264364871,141,57.8,5264364873,212,8.9,5264364869,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059539,234,1,1,24,54,dbl7ir1qugqz8nvp1vzn8im50,1,48.1,58.7,2024-10-04T17:25:47.707Z,2024-10-04T17:25:52Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264365049,213,4.11,5264365045,141,42.7,5264365041,56,Back,5264365047,212,13.2,5264365043,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059557,235,1,1,24,58,dbl7ir1qugqz8nvp1vzn8im50,1,44.2,37.7,2024-10-04T17:25:52.283Z,2024-10-04T17:25:55Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5264365157,56,Back,5264365163,212,10.9,5264365161,141,53.0,5264365159,140,47.2,5264365165,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730059575,236,1,1,25,1,dbl7ir1qugqz8nvp1vzn8im50,1,47.8,51.6,2024-10-04T17:25:55.203Z,2024-10-04T17:25:59Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5264365299,140,48.2,5264365301,141,31.8,5264365303,212,13.5,5264365305,213,4.74,5264365297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
