id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/14/value
2817983971,277,2,1,27,31,dbl7ir1qugqz8nvp1vzn8im50,1,68.6,59.3,2025-05-23T17:29:47.075Z,2025-05-23T17:30:08Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745064989,141,24.6,5745065345,7,e42jh6bbwn4aybdnysonrvutx,5745065349,56,Center,5745065347,1,,5745064987,140,95.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817983975,278,43,1,27,34,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:29:50.788Z,2025-05-23T17:30:05Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745065275,144,61,5745065011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817983981,279,43,1,27,36,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-23T17:29:51.820Z,2025-05-23T17:30:03Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745065031,346,0,5745065227,144,5,5745065029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984109,207,1,1,28,3,f1h34qp5zbfl489q8vnkhiq9s,1,11.0,78.8,2025-05-23T17:30:19.301Z,2025-05-23T17:56:35Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745065659,213,4.46,5745065655,141,65.7,5745065657,212,9.2,5745065653,140,8.8,5745065649,241,,5745065647,5,,5745065651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984115,208,1,1,28,4,f1h34qp5zbfl489q8vnkhiq9s,1,8.8,65.7,2025-05-23T17:30:20.149Z,2025-05-23T17:56:37Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745065703,1,,5745065697,141,9.2,5745065691,155,,5745065695,140,17.7,5745065699,212,39.5,5745065693,56,Back,5745065701,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984119,209,1,1,28,4,f1h34qp5zbfl489q8vnkhiq9s,1,17.7,9.2,2025-05-23T17:30:20.748Z,2025-05-23T17:56:40Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5745065721,56,Back,5745065727,212,11.0,5745065723,140,27.0,5745065729,213,0.49,5745065725,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984133,210,1,1,28,5,f1h34qp5zbfl489q8vnkhiq9s,0,27.0,16.8,2025-05-23T17:30:21.676Z,2025-05-23T17:56:38Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745065791,56,Center,5745065801,1,,5745065793,140,83.8,5745065789,155,,5745065797,212,60.3,5745065799,213,0.15,5745065795,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984139,280,59,1,28,7,dbl7ir1qugqz8nvp1vzn8im50,1,26.1,79.3,2025-05-23T17:30:23.732Z,2025-05-23T17:30:25Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745065841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984141,281,1,1,28,9,dbl7ir1qugqz8nvp1vzn8im50,0,26.1,79.3,2025-05-23T17:30:24.996Z,2025-05-23T17:57:59Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745065847,3,,5745065851,140,32.3,5745065849,56,Back,5745065853,141,100.0,5745065857,213,1.16,5745065855,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984145,282,5,1,28,10,dbl7ir1qugqz8nvp1vzn8im50,0,34.8,101.8,2025-05-23T17:30:26.485Z,2025-05-23T17:30:34Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745065879,347,,5745065877,56,Back,5745065895,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984147,211,5,1,28,12,f1h34qp5zbfl489q8vnkhiq9s,1,65.2,-1.8,2025-05-23T17:30:28.454Z,2025-05-23T18:01:13Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745065887,56,Right,5745065897,233,282,5745065889,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984165,212,1,1,28,14,f1h34qp5zbfl489q8vnkhiq9s,0,63.9,0.0,2025-05-23T17:30:30.637Z,2025-05-23T17:56:50Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745065965,212,12.6,5745065967,213,1.09,5745065959,56,Right,5745065963,141,14.4,5745065961,140,69.5,5745065957,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984151,283,8,1,28,15,dbl7ir1qugqz8nvp1vzn8im50,1,39.6,87.1,2025-05-23T17:30:31.540Z,2025-05-23T17:30:31Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745065905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984181,285,1,1,28,19,dbl7ir1qugqz8nvp1vzn8im50,1,61.6,86.5,2025-05-23T17:30:34.900Z,2025-05-23T17:30:37Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745066063,141,94.2,5745066059,56,Left,5745066061,140,71.9,5745066065,212,12.0,5745066067,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984183,286,1,1,28,21,dbl7ir1qugqz8nvp1vzn8im50,1,75.6,89.9,2025-05-23T17:30:36.932Z,2025-05-23T17:30:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745066079,213,6.21,5745066075,141,87.8,5745066073,140,93.3,5745066077,212,18.6,5745066071,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984203,287,1,1,28,23,dbl7ir1qugqz8nvp1vzn8im50,1,94.8,87.4,2025-05-23T17:30:38.988Z,2025-05-23T17:30:44Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745066203,212,46.9,5745066201,141,19.1,5745066193,2,,5745066197,56,Right,5745066205,213,4.58,5745066207,1,,5745066195,155,,5745066199,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984569,288,1,1,28,28,dbl7ir1qugqz8nvp1vzn8im50,1,89.9,13.5,2025-05-23T17:30:44.197Z,2025-05-23T17:31:57Z,2uw6m0yavlvkkiob73hoywb56,G. Grubbe,,1.0,5745068715,22,,5745068259,56,Center,5745068263,140,80.3,5745068713,154,,5745068269,212,18.4,5745068265,141,36.1,5745068273,213,2.15,5745068711,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984575,289,16,1,28,32,dbl7ir1qugqz8nvp1vzn8im50,1,89.0,44.0,2025-05-23T17:30:48.773Z,2025-05-23T19:35:30Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745068719,29,,5745068731,230,98.4,5745068285,17,,5745068733,231,47.5,5745068717,76,,5745068545,374,2025-05-23 18:30:48.038,5745068541,20,,5745068729,103,5.1,5745068283,22,,5745068727,102,53.2,5745068723,55,5745068287,56,Center,5745068721,154,,5745068549,375,28:32.239,288,,,,,,,,,,,,
2817984659,213,1,1,29,38,f1h34qp5zbfl489q8vnkhiq9s,1,50.1,49.7,2025-05-23T17:31:54.685Z,2025-05-23T17:32:05Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5745068681,141,34.8,5745068683,212,24.7,5745068679,140,28.6,5745069051,189,,5745068687,279,G,5745068685,213,3.56,5745068677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984669,214,1,1,29,41,f1h34qp5zbfl489q8vnkhiq9s,1,28.6,34.8,2025-05-23T17:31:57.261Z,2025-05-23T17:32:04Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745068783,1,,5745069015,189,,5745068771,157,,5745068777,141,11.6,5745068779,212,50.8,5745068775,140,74.6,5745068773,56,Right,5745068781,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984693,215,61,1,29,45,f1h34qp5zbfl489q8vnkhiq9s,1,74.6,11.6,2025-05-23T17:32:00.818Z,2025-05-23T17:32:01Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745068923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984695,216,5,1,29,45,f1h34qp5zbfl489q8vnkhiq9s,0,73.8,-1.6,2025-05-23T17:32:01.445Z,2025-05-23T17:32:10Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745068925,56,Right,5745068927,347,,5745069201,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984725,290,5,1,29,45,dbl7ir1qugqz8nvp1vzn8im50,1,24.1,101.8,2025-05-23T17:32:01.734Z,2025-05-23T17:32:11Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745069111,347,,5745069175,233,216,5745069109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984743,291,1,1,29,53,dbl7ir1qugqz8nvp1vzn8im50,0,28.6,100.0,2025-05-23T17:32:09.478Z,2025-05-23T17:32:12Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745069261,212,15.2,5745069257,140,39.1,5745069253,107,,5745069259,141,86.3,5745069255,56,Back,5745069263,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984757,217,1,1,29,57,f1h34qp5zbfl489q8vnkhiq9s,1,55.0,17.1,2025-05-23T17:32:13.301Z,2025-05-23T17:32:14Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5745069327,3,,5745069335,212,8.4,5745069337,213,0.29,5745069329,56,Right,5745069333,141,20.7,5745069331,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984767,218,1,1,29,58,f1h34qp5zbfl489q8vnkhiq9s,1,62.7,20.7,2025-05-23T17:32:14.197Z,2025-05-23T17:32:16Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745069399,155,,5745069403,140,68.4,5745069401,56,Center,5745069405,141,30.0,5745069409,213,0.81,5745069407,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984771,219,50,1,30,0,f1h34qp5zbfl489q8vnkhiq9s,1,67.1,25.6,2025-05-23T17:32:15.997Z,2025-05-23T19:04:21Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5745069423,56,Center,5745069543,233,292,5745069427,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984777,292,7,1,30,0,dbl7ir1qugqz8nvp1vzn8im50,1,32.9,74.4,2025-05-23T17:32:15.998Z,2025-05-23T19:04:21Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745069527,233,219,5745069481,285,,5745069479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984827,294,1,1,30,1,dbl7ir1qugqz8nvp1vzn8im50,1,30.1,82.6,2025-05-23T17:32:17.141Z,2025-05-23T17:32:24Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745069707,140,8.5,5745069713,213,3.83,5745069711,212,29.5,5745069709,141,54.9,5745069705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984835,295,1,1,30,8,dbl7ir1qugqz8nvp1vzn8im50,1,10.2,48.1,2025-05-23T17:32:24.766Z,2025-05-23T17:32:26Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5745069801,1,,5745069789,155,,5745069793,140,68.7,5745069791,56,Center,5745069799,213,6.04,5745069795,141,25.5,5745069797,212,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984839,296,44,1,30,10,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,30.9,2025-05-23T17:32:26.542Z,2025-05-23T19:16:12Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745069929,233,220,5745069819,286,,5745069817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984855,220,44,1,30,10,f1h34qp5zbfl489q8vnkhiq9s,0,37.2,69.1,2025-05-23T17:32:26.543Z,2025-05-23T19:16:13Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745069951,233,296,5745069925,285,,5745069923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984843,297,1,1,30,10,dbl7ir1qugqz8nvp1vzn8im50,0,68.7,25.5,2025-05-23T17:32:26.750Z,2025-05-23T17:32:27Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5745069841,56,Center,5745069843,140,70.5,5745069847,212,1.9,5745069839,168,,5745069837,3,,5745069845,141,25.9,5745069849,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984891,221,61,1,30,11,f1h34qp5zbfl489q8vnkhiq9s,1,41.6,72.6,2025-05-23T17:32:27.005Z,2025-05-23T17:58:19Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5745118917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984893,222,1,1,30,12,f1h34qp5zbfl489q8vnkhiq9s,1,30.8,73.4,2025-05-23T17:32:28.158Z,2025-05-23T17:58:21Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745119207,212,10.2,5745119199,3,,5745119209,213,5.72,5745119205,141,65.4,5745119201,56,Back,5745119203,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817993857,330,1,1,30,14,f1h34qp5zbfl489q8vnkhiq9s,1,38.6,64.8,2025-05-23T17:32:29.799Z,2025-05-23T17:58:31Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745119915,213,0.60,5745119911,141,70.9,5745119909,140,44.4,5745119907,56,Back,5745119913,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817993885,331,1,1,30,15,f1h34qp5zbfl489q8vnkhiq9s,1,41.4,71.8,2025-05-23T17:32:30.799Z,2025-05-23T17:58:38Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5745120131,140,35.7,5745120133,141,81.2,5745120129,56,Back,5745120137,213,2.32,5745120135,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984907,224,1,1,30,18,f1h34qp5zbfl489q8vnkhiq9s,1,37.4,78.2,2025-05-23T17:32:34.286Z,2025-05-23T17:58:46Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5745070155,213,5.47,5745070143,56,Back,5745070147,141,67.5,5745070151,212,10.0,5745070145,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984917,225,1,1,30,19,f1h34qp5zbfl489q8vnkhiq9s,0,44.0,67.5,2025-05-23T17:32:35.455Z,2025-05-23T17:58:51Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745070203,56,Right,5745070257,1,,5745070255,196,,5745070201,155,,5745070211,213,5.00,5745070205,140,57.1,5745070209,212,48.0,5745070207,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817984921,226,5,1,30,21,f1h34qp5zbfl489q8vnkhiq9s,0,56.8,-0.6,2025-05-23T17:32:37.624Z,2025-05-23T17:32:57Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745070261,56,Right,5745070761,233,298,5745070263,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985009,298,5,1,30,25,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,100.4,2025-05-23T17:32:40.958Z,2025-05-23T17:32:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745070737,347,,5745070735,56,Back,5745070757,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985021,299,1,1,30,40,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,100.0,2025-05-23T17:32:56.039Z,2025-05-23T17:32:58Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745070797,212,18.4,5745070799,213,5.76,5745070795,141,88.0,5745070791,56,Left,5745070789,107,,5745070793,140,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985025,300,50,1,30,42,dbl7ir1qugqz8nvp1vzn8im50,1,56.8,85.0,2025-05-23T17:32:57.997Z,2025-05-23T17:57:40Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745070809,56,Left,5745070907,233,227,5745070813,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985037,227,7,1,30,42,f1h34qp5zbfl489q8vnkhiq9s,0,43.2,15.0,2025-05-23T17:32:57.998Z,2025-05-23T17:59:12Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5745070879,285,,5745070877,56,Back,5745071145,233,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985033,301,4,1,30,43,dbl7ir1qugqz8nvp1vzn8im50,1,56.2,79.9,2025-05-23T17:32:59.526Z,2025-05-23T19:04:01Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745070889,286,,5745070885,152,,5745070883,56,Left,5745070881,13,,5745070887,265,,5745071187,233,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985073,228,4,1,30,43,f1h34qp5zbfl489q8vnkhiq9s,0,43.8,20.1,2025-05-23T17:32:59.527Z,2025-05-23T20:18:45Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5745071161,13,,5745071163,56,Back,5745071285,233,301,5745071167,265,,5745071165,152,,5745071169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985091,302,1,1,30,50,dbl7ir1qugqz8nvp1vzn8im50,1,60.8,92.1,2025-05-23T17:33:06.087Z,2025-05-23T17:33:08Z,wha77a8wm7jyn32743y0w79x,T. Trybull,,,5745071239,212,23.7,5745071235,140,39.9,5745071229,5,,5745071237,141,79.1,5745071233,56,Back,5745071241,213,3.52,5745071231,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985109,303,1,1,30,52,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,75.9,2025-05-23T17:33:08.182Z,2025-05-23T17:33:13Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5745071381,141,31.3,5745071383,212,30.4,5745071379,140,36.3,5745071377,56,Back,5745071385,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985121,304,1,1,30,57,dbl7ir1qugqz8nvp1vzn8im50,1,41.4,27.9,2025-05-23T17:33:13.279Z,2025-05-23T17:33:15Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745071449,213,5.64,5745071445,141,6.4,5745071447,212,24.2,5745071443,140,59.8,5745071441,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985137,305,1,1,30,59,dbl7ir1qugqz8nvp1vzn8im50,1,59.1,8.0,2025-05-23T17:33:15.559Z,2025-05-23T17:33:19Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745071557,212,18.4,5745071551,56,Back,5745071555,141,13.4,5745071559,213,2.94,5745071553,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985165,306,1,1,31,3,dbl7ir1qugqz8nvp1vzn8im50,1,44.7,27.1,2025-05-23T17:33:19.335Z,2025-05-23T17:33:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745071679,141,93.9,5745071675,56,Left,5745071685,1,,5745071677,140,75.6,5745071673,196,,5745071681,212,55.8,5745071683,213,0.95,5745071671,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985179,307,1,1,31,9,dbl7ir1qugqz8nvp1vzn8im50,1,79.4,93.0,2025-05-23T17:33:25.087Z,2025-05-23T17:33:26Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745071747,140,81.1,5745071751,212,7.2,5745071753,213,4.96,5745071749,141,82.7,5745071745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985203,308,1,1,31,10,dbl7ir1qugqz8nvp1vzn8im50,1,81.6,82.7,2025-05-23T17:33:25.815Z,2025-05-23T17:57:21Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5745071875,213,2.83,5745071867,56,Left,5745071873,212,6.0,5745071871,141,85.4,5745071869,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985209,309,1,1,31,11,dbl7ir1qugqz8nvp1vzn8im50,0,75.4,80.6,2025-05-23T17:33:27.743Z,2025-05-23T17:57:19Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745071883,141,77.3,5745071885,212,2.3,5745071879,56,Center,5745071887,213,4.99,5745071881,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817993539,478,61,1,31,12,dbl7ir1qugqz8nvp1vzn8im50,1,78.0,80.0,2025-05-23T17:33:27.799Z,2025-05-23T17:57:15Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5745118123,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985211,229,61,1,31,12,f1h34qp5zbfl489q8vnkhiq9s,1,23.7,23.4,2025-05-23T17:33:28.552Z,2025-05-23T17:33:28Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745071889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985267,310,4,1,31,15,dbl7ir1qugqz8nvp1vzn8im50,1,78.8,75.6,2025-05-23T17:33:30.814Z,2025-05-23T19:04:02Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745072247,13,,5745072251,152,,5745072249,56,Center,5745072253,265,,5745120923,233,230,5745072255,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985225,230,4,1,31,15,f1h34qp5zbfl489q8vnkhiq9s,0,21.2,24.4,2025-05-23T17:33:30.815Z,2025-05-23T19:04:02Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5745071973,265,,5745071975,285,,5745071967,13,,5745071969,56,Back,5745120927,233,310,5745071971,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985579,311,15,1,32,3,dbl7ir1qugqz8nvp1vzn8im50,1,78.1,74.8,2025-05-23T17:34:19.183Z,2025-05-23T17:34:26Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745074163,458,,5745074159,102,53.1,5745074157,76,,5745074161,103,18.4,5745074167,147,51.6,5745073961,18,,5745073959,26,,5745073963,56,Center,5745074165,146,98.9,5745074211,233,234,5745074065,20,,,,,,,,,,,,,,,,,,,,,,
2817985589,234,10,1,32,3,f1h34qp5zbfl489q8vnkhiq9s,1,1.3,49.1,2025-05-23T17:34:19.283Z,2025-05-23T17:34:26Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745074005,178,,5745074009,56,Back,5745074007,182,,5745074003,173,,5745074233,233,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985593,235,6,1,32,5,f1h34qp5zbfl489q8vnkhiq9s,0,9.0,40.2,2025-05-23T17:34:20.864Z,2025-05-23T19:04:09Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5745074101,233,312,5745074071,73,,5745074069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985587,312,6,1,32,5,dbl7ir1qugqz8nvp1vzn8im50,1,91.0,59.8,2025-05-23T17:34:20.864Z,2025-05-23T19:04:09Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745074011,56,Center,5745074085,233,235,5745074013,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985821,313,1,1,32,36,dbl7ir1qugqz8nvp1vzn8im50,1,99.5,99.5,2025-05-23T17:34:52.680Z,2025-05-23T17:35:51Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745075239,6,,5745075247,140,93.6,5745075251,212,6.9,5745075253,213,3.60,5745075249,141,95.0,5745075245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985833,314,1,1,32,39,dbl7ir1qugqz8nvp1vzn8im50,1,93.8,94.8,2025-05-23T17:34:55.528Z,2025-05-23T17:34:57Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5745075297,56,Left,5745075303,212,9.1,5745075301,141,91.7,5745075299,140,85.4,5745075305,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985855,315,1,1,32,41,dbl7ir1qugqz8nvp1vzn8im50,1,83.7,92.1,2025-05-23T17:34:57.297Z,2025-05-23T17:35:01Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5745075443,155,,5745075455,1,,5745075441,2,,5745075453,213,4.95,5745075449,141,36.7,5745075445,56,Center,5745075451,212,38.7,5745075447,140,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985857,316,44,1,32,45,dbl7ir1qugqz8nvp1vzn8im50,1,90.4,41.6,2025-05-23T17:35:01.294Z,2025-05-23T17:35:06Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5745075461,286,,5745075459,56,Center,5745075471,233,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817985853,237,44,1,32,45,f1h34qp5zbfl489q8vnkhiq9s,0,9.6,58.4,2025-05-23T17:35:01.295Z,2025-05-23T18:01:24Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5745075439,285,,5745075437,56,Back,5745075489,233,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
