id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781700721,180,12,1,21,34,7gkglopz9cjsysn2u6sbhuvc5,1,9.1,44.9,2025-02-28T18:21:36.807Z,2025-02-28T18:21:38Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545438957,213,5.53,5545438955,212,7.5,5545438953,141,37.4,5545438949,56,Back,5545438951,140,14.3,5545438959,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700723,192,44,1,21,36,a9vw7ikerpr4cuweeeka5aneg,1,84.3,59.4,2025-02-28T18:21:39.431Z,2025-02-28T21:09:07Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545438963,286,,5545438969,233,181,5545438961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700725,181,44,1,21,36,7gkglopz9cjsysn2u6sbhuvc5,0,15.7,40.6,2025-02-28T18:21:39.432Z,2025-02-28T21:09:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5545438973,233,192,5545438967,285,,5545438965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700731,193,1,1,21,37,a9vw7ikerpr4cuweeeka5aneg,1,82.0,54.0,2025-02-28T18:21:39.694Z,2025-02-28T20:46:26Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,1.0,,5545439027,140,75.6,5545439035,212,6.9,5545439023,56,Center,5545439329,210,13,5545439021,3,,5545439031,141,56.5,5545439039,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700737,194,13,1,21,39,a9vw7ikerpr4cuweeeka5aneg,1,75.6,56.5,2025-02-28T18:21:41.871Z,2025-02-28T20:46:27Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545439351,103,54.2,5545439359,231,50.5,5545439345,55,193,5545439337,25,,5545439339,85,,5545439053,18,,5545439055,56,Center,5546098917,215,,5545439357,230,97.2,5545439117,20,,5545439349,102,50.3,5545439341,29,,5545439355,328,5545439353,108,,,,,,,,,,,,,,
2781700735,182,5,1,21,41,7gkglopz9cjsysn2u6sbhuvc5,1,-1.8,47.1,2025-02-28T18:21:44.088Z,2025-02-28T22:37:47Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5545439049,346,,5545439079,233,195,5545439047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700741,195,5,1,21,41,a9vw7ikerpr4cuweeeka5aneg,0,101.8,52.9,2025-02-28T18:21:44.088Z,2025-02-28T19:10:17Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545439071,56,Center,5545439095,233,182,5545439073,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700845,183,1,1,22,4,7gkglopz9cjsysn2u6sbhuvc5,1,4.2,59.1,2025-02-28T18:22:07.351Z,2025-02-28T18:22:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545439695,213,4.64,5545439687,56,Back,5545439693,212,6.1,5545439685,124,,5545439689,140,3.8,5545439691,141,50.1,5545439699,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700867,184,1,1,22,6,7gkglopz9cjsysn2u6sbhuvc5,1,3.8,50.1,2025-02-28T18:22:09.671Z,2025-02-28T18:22:14Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545439779,213,1.22,5545439771,56,Back,5545439773,140,8.5,5545439777,212,14.4,5545439775,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700877,185,1,1,22,11,7gkglopz9cjsysn2u6sbhuvc5,0,22.9,92.2,2025-02-28T18:22:14.543Z,2025-02-28T22:29:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545439843,141,83.4,5545439847,213,6.17,5545439845,212,53.0,5545439837,155,,5545439839,56,Left,5545439849,1,,5545439841,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700889,197,8,1,22,17,a9vw7ikerpr4cuweeeka5aneg,1,37.5,20.0,2025-02-28T18:22:19.798Z,2025-02-28T18:22:19Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545439919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700897,199,1,1,22,18,a9vw7ikerpr4cuweeeka5aneg,1,39.3,24.6,2025-02-28T18:22:21.094Z,2025-02-28T18:22:22Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5545439941,212,5.5,5545439939,141,31.5,5545439937,140,42.0,5545439935,56,Back,5545439943,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700901,200,1,1,22,19,a9vw7ikerpr4cuweeeka5aneg,1,42.0,31.5,2025-02-28T18:22:22.063Z,2025-02-28T18:22:24Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545439971,141,52.1,5545439969,140,61.1,5545439967,56,Center,5545439975,213,0.61,5545439973,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700903,201,50,1,22,21,a9vw7ikerpr4cuweeeka5aneg,1,60.8,51.8,2025-02-28T18:22:23.839Z,2025-02-28T18:22:28Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5545439979,56,Center,5545439999,233,186,5545439981,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700905,186,7,1,22,21,7gkglopz9cjsysn2u6sbhuvc5,0,39.2,48.2,2025-02-28T18:22:23.840Z,2025-02-28T22:29:23Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545439989,233,201,5545439985,285,,5545439983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700915,202,1,1,22,22,a9vw7ikerpr4cuweeeka5aneg,1,53.1,47.9,2025-02-28T18:22:25.478Z,2025-02-28T18:22:29Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545440061,56,Back,5545440071,213,2.77,5545440063,140,40.8,5545440065,141,55.2,5545440067,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700925,203,1,1,22,26,a9vw7ikerpr4cuweeeka5aneg,1,38.6,54.1,2025-02-28T18:22:28.862Z,2025-02-28T18:22:32Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545440161,140,27.4,5545440167,213,4.24,5545440159,56,Back,5545440165,212,25.9,5545440163,141,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700929,204,1,1,22,29,a9vw7ikerpr4cuweeeka5aneg,1,27.4,20.2,2025-02-28T18:22:31.958Z,2025-02-28T19:15:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545440199,213,6.12,5545440191,56,Right,5545440201,1,,5545440193,140,59.2,5545440197,212,33.8,5545440195,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700933,205,1,1,22,31,a9vw7ikerpr4cuweeeka5aneg,1,59.2,12.1,2025-02-28T18:22:33.702Z,2025-02-28T20:18:51Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545440223,56,Right,5545440235,156,,5545440227,141,20.2,5545440225,140,50.4,5545440229,212,10.8,5545440231,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700941,206,1,1,22,33,a9vw7ikerpr4cuweeeka5aneg,1,52.5,22.0,2025-02-28T18:22:36.070Z,2025-02-28T18:22:38Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5545440273,141,37.2,5545440277,213,0.48,5545440275,212,22.6,5545440269,56,Center,5545440271,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700943,207,1,1,22,35,a9vw7ikerpr4cuweeeka5aneg,0,71.6,37.2,2025-02-28T18:22:38.510Z,2025-02-28T18:22:39Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545440287,212,4.8,5545440285,141,33.9,5545440283,140,75.6,5545440281,56,Center,5545440289,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700947,187,61,1,22,36,7gkglopz9cjsysn2u6sbhuvc5,1,37.5,67.9,2025-02-28T18:22:39.568Z,2025-02-28T22:29:39Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545440305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700967,189,1,1,22,39,7gkglopz9cjsysn2u6sbhuvc5,1,31.1,63.3,2025-02-28T18:22:42.489Z,2025-02-28T18:22:43Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545440395,213,6.25,5545440387,56,Center,5545440385,155,,5545440393,212,27.9,5545440389,140,57.7,5545440391,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700971,190,44,1,22,40,7gkglopz9cjsysn2u6sbhuvc5,1,54.3,59.0,2025-02-28T18:22:43.181Z,2025-02-28T22:29:33Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545440435,233,208,5545440419,56,Center,5545440421,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781700963,208,44,1,22,40,a9vw7ikerpr4cuweeeka5aneg,0,45.7,41.0,2025-02-28T18:22:43.182Z,2025-02-28T18:22:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545440449,233,190,5545440379,285,,5545440377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701001,191,1,1,22,41,7gkglopz9cjsysn2u6sbhuvc5,0,57.7,62.0,2025-02-28T18:22:43.738Z,2025-02-28T22:28:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545440563,140,62.5,5545440565,141,50.4,5545440559,168,,5545440567,212,9.4,5545440569,213,5.28,5545440557,3,,5545440561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701009,210,1,1,22,41,a9vw7ikerpr4cuweeeka5aneg,1,34.9,49.7,2025-02-28T18:22:44.455Z,2025-02-28T18:22:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545440607,140,44.5,5545440605,56,Back,5545440611,212,20.5,5545440613,213,1.06,5545440609,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701041,211,1,1,22,48,a9vw7ikerpr4cuweeeka5aneg,1,51.0,91.5,2025-02-28T18:22:51.630Z,2025-02-28T18:22:56Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545440731,56,Back,5545440739,213,4.21,5545440735,141,73.7,5545440737,212,13.8,5545440733,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701063,213,1,1,22,54,a9vw7ikerpr4cuweeeka5aneg,1,42.4,62.8,2025-02-28T18:22:56.926Z,2025-02-28T18:23:00Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5545440855,213,4.29,5545440853,212,25.1,5545440847,56,Back,5545440851,141,29.2,5545440849,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701079,214,1,1,22,57,a9vw7ikerpr4cuweeeka5aneg,1,32.5,29.2,2025-02-28T18:23:00.110Z,2025-02-28T18:23:06Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545440921,141,66.3,5545440917,56,Back,5545440919,140,40.3,5545440923,212,26.5,5545440925,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701105,215,1,1,23,3,a9vw7ikerpr4cuweeeka5aneg,1,32.4,68.2,2025-02-28T18:23:05.830Z,2025-02-28T18:23:13Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545441055,213,3.78,5545441047,56,Back,5545441053,212,28.1,5545441049,140,10.9,5545441051,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701117,216,1,1,23,10,a9vw7ikerpr4cuweeeka5aneg,0,12.3,35.9,2025-02-28T18:23:13.207Z,2025-02-28T19:18:21Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5545441131,141,8.5,5545441129,140,52.9,5545441135,213,5.87,5545441127,56,Right,5545441137,1,,5545441125,157,,5545441133,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701115,193,44,1,23,14,7gkglopz9cjsysn2u6sbhuvc5,1,41.1,84.6,2025-02-28T18:23:16.964Z,2025-02-28T21:09:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545441121,285,,5545441211,233,217,5545441119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701119,217,44,1,23,14,a9vw7ikerpr4cuweeeka5aneg,0,58.9,15.4,2025-02-28T18:23:16.965Z,2025-02-28T21:09:08Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545441145,286,,5545441179,233,193,5545441143,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781734811,533,1,1,23,14,7gkglopz9cjsysn2u6sbhuvc5,0,37.3,91.2,2025-02-28T18:23:17.015Z,2025-02-28T21:05:35Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545627049,140,44.3,5545627061,213,0.00,5545627053,141,91.2,5545627057,212,7.3,5545627047,56,Back,5545627043,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701135,218,61,1,23,14,a9vw7ikerpr4cuweeeka5aneg,1,52.9,8.5,2025-02-28T18:23:17.183Z,2025-02-28T21:05:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545441229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701131,194,44,1,23,16,7gkglopz9cjsysn2u6sbhuvc5,1,36.2,84.8,2025-02-28T18:23:19.047Z,2025-02-28T21:09:09Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545441219,285,,5545441295,233,219,5545441217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701139,219,44,1,23,16,a9vw7ikerpr4cuweeeka5aneg,0,63.8,15.2,2025-02-28T18:23:19.048Z,2025-02-28T21:09:09Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5545441311,233,194,5545441261,56,Right,5545441263,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701137,195,1,1,23,16,7gkglopz9cjsysn2u6sbhuvc5,0,36.1,77.6,2025-02-28T18:23:19.382Z,2025-02-28T19:19:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5545441247,3,,5545441253,141,86.6,5545441255,212,10.0,5545441257,213,0.66,5545441249,56,Back,5545441251,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701145,196,83,1,23,18,7gkglopz9cjsysn2u6sbhuvc5,0,43.6,86.6,2025-02-28T18:23:20.686Z,2025-02-28T18:23:26Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545441457,399,a6ymx4wkrn260rtpb360nsiqd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701161,220,1,1,23,21,a9vw7ikerpr4cuweeeka5aneg,1,62.0,7.6,2025-02-28T18:23:23.910Z,2025-02-28T18:23:25Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545441385,212,8.6,5545441387,213,3.37,5545441379,56,Right,5545441383,141,4.7,5545441381,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701169,221,1,1,23,22,a9vw7ikerpr4cuweeeka5aneg,0,54.0,4.7,2025-02-28T18:23:25.094Z,2025-02-28T19:23:20Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545441421,140,62.9,5545441485,1,,5545441417,155,,5545441419,56,Center,5545441425,212,39.3,5545441427,213,1.33,5545441423,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701187,197,8,1,23,25,7gkglopz9cjsysn2u6sbhuvc5,1,35.2,31.9,2025-02-28T18:23:28.246Z,2025-02-28T18:23:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5545441501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701203,199,1,1,23,26,7gkglopz9cjsysn2u6sbhuvc5,1,35.2,31.9,2025-02-28T18:23:29.038Z,2025-02-28T18:23:30Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5545441579,141,45.8,5545441583,213,0.60,5545441575,56,Back,5545441577,140,48.5,5545441581,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701241,200,1,1,23,27,7gkglopz9cjsysn2u6sbhuvc5,1,48.2,48.5,2025-02-28T18:23:30.534Z,2025-02-28T18:23:34Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5545441777,213,2.14,5545441775,212,13.0,5545441773,141,64.5,5545441771,140,41.5,5545441769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701247,201,1,1,23,31,7gkglopz9cjsysn2u6sbhuvc5,0,50.3,74.2,2025-02-28T18:23:34.145Z,2025-02-28T18:23:34Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5545441811,141,70.0,5545441809,140,57.7,5545441807,56,Center,5545441815,213,5.93,5545441813,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701267,222,8,1,23,35,a9vw7ikerpr4cuweeeka5aneg,1,41.8,21.3,2025-02-28T18:23:38.030Z,2025-02-28T18:23:38Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545441913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701291,224,1,1,23,39,a9vw7ikerpr4cuweeeka5aneg,0,73.2,33.0,2025-02-28T18:23:42.381Z,2025-02-28T18:23:42Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545442027,212,14.0,5545442025,141,50.0,5545442023,140,80.8,5545442021,56,Center,5545442029,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701293,202,8,1,23,40,7gkglopz9cjsysn2u6sbhuvc5,1,17.2,46.0,2025-02-28T18:23:42.855Z,2025-02-28T22:29:12Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5545442031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701305,203,61,1,23,41,7gkglopz9cjsysn2u6sbhuvc5,1,11.7,44.2,2025-02-28T18:23:44.607Z,2025-02-28T22:29:21Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5545442103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701343,205,1,1,23,52,7gkglopz9cjsysn2u6sbhuvc5,1,10.1,46.3,2025-02-28T18:23:55.655Z,2025-02-28T18:23:59Z,dy7tdtffhczukm4vrkgp1ctn8,M. Nielsen,,,5545442363,141,59.3,5545442367,213,1.41,5545442359,56,Back,5545442365,212,9.0,5545442357,123,,5545442361,140,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701351,206,1,1,23,56,7gkglopz9cjsysn2u6sbhuvc5,0,12.6,62.1,2025-02-28T18:23:59.415Z,2025-02-28T18:24:02Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545442413,196,,5545442417,140,37.6,5545442415,56,Back,5545442421,212,50.3,5545442423,213,5.26,5545442425,1,,5545442419,141,0.0,5545442411,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701355,207,5,1,23,59,7gkglopz9cjsysn2u6sbhuvc5,0,39.7,-0.8,2025-02-28T18:24:02.347Z,2025-02-28T22:37:48Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545442583,233,225,5545442429,56,Back,5545442431,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701379,225,5,1,23,59,a9vw7ikerpr4cuweeeka5aneg,1,60.3,100.8,2025-02-28T18:24:02.347Z,2025-02-28T22:37:47Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5545442575,233,207,5545442535,347,,5545442533,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701389,226,1,1,24,5,a9vw7ikerpr4cuweeeka5aneg,1,54.2,100.0,2025-02-28T18:24:08.469Z,2025-02-28T18:24:10Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5545442599,141,88.6,5545442601,212,18.9,5545442603,213,3.61,5545442593,107,,5545442595,56,Back,5545442611,189,,5545442597,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701415,227,1,1,24,9,a9vw7ikerpr4cuweeeka5aneg,1,38.4,82.5,2025-02-28T18:24:12.677Z,2025-02-28T18:24:16Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545442769,212,11.5,5545442771,213,3.48,5545442763,56,Back,5545442767,141,76.9,5545442765,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701445,228,1,1,24,14,a9vw7ikerpr4cuweeeka5aneg,1,28.4,77.1,2025-02-28T18:24:16.765Z,2025-02-28T18:24:22Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5545442919,212,26.3,5545442915,140,11.2,5545442917,141,48.9,5545442913,56,Back,5545442921,213,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701457,229,1,1,24,20,a9vw7ikerpr4cuweeeka5aneg,1,11.3,43.3,2025-02-28T18:24:22.741Z,2025-02-28T18:24:25Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,,5545442985,213,0.49,5545442983,212,14.1,5545442979,140,23.2,5545442977,56,Back,5545442981,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701465,230,1,1,24,22,a9vw7ikerpr4cuweeeka5aneg,1,23.5,53.3,2025-02-28T18:24:25.621Z,2025-02-28T18:24:28Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5545443029,140,19.1,5545443031,141,27.3,5545443033,212,18.3,5545443027,56,Back,5545443035,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701485,231,1,1,24,25,a9vw7ikerpr4cuweeeka5aneg,1,19.1,27.3,2025-02-28T18:24:28.237Z,2025-02-28T18:24:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545443151,213,4.89,5545443147,141,2.1,5545443145,140,22.1,5545443143,56,Back,5545443149,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701491,232,1,1,24,27,a9vw7ikerpr4cuweeeka5aneg,0,22.1,1.8,2025-02-28T18:24:30.502Z,2025-02-28T18:24:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5545443177,212,39.0,5545443181,1,,5545443175,141,6.2,5545443173,140,59.1,5545443171,56,Right,5545443179,213,0.08,5545443169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701521,233,43,1,24,36,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2025-02-28T18:24:38.757Z,2025-02-28T18:24:42Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545443429,144,7,5545443345,56,Right,5545443347,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701519,209,4,1,24,36,7gkglopz9cjsysn2u6sbhuvc5,1,40.2,84.6,2025-02-28T18:24:38.926Z,2025-02-28T19:24:50Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5545443411,286,,5545443405,56,Back,5545443407,152,,5545443403,13,,5545657781,295,,5545443413,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701525,234,4,1,24,36,a9vw7ikerpr4cuweeeka5aneg,0,59.8,15.4,2025-02-28T18:24:38.927Z,2025-02-28T18:24:46Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5545443401,285,,5545443423,233,209,5545443473,295,,5545443397,152,,5545443395,56,Right,5545443393,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701585,210,1,1,24,52,7gkglopz9cjsysn2u6sbhuvc5,1,43.0,75.9,2025-02-28T18:24:54.780Z,2025-02-28T22:28:54Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5545443769,141,88.7,5545443761,155,,5545443771,212,43.9,5545444035,189,,5545443773,213,0.20,5545443763,152,,5545443775,1,,5545443765,56,Left,5545443759,5,,5545443767,140,84.0,,,,,,,,,,,,,,,,,,,,,,,,
2781701591,211,1,1,24,53,7gkglopz9cjsysn2u6sbhuvc5,0,84.0,88.7,2025-02-28T18:24:56.638Z,2025-02-28T22:28:48Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5545443799,141,69.7,5545443803,213,4.89,5545443797,140,86.2,5545443801,212,13.1,5545443795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781701593,236,1,1,24,59,a9vw7ikerpr4cuweeeka5aneg,0,4.8,31.6,2025-02-28T18:25:02.542Z,2025-02-28T20:32:52Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5545443817,212,2.2,5545443815,141,29.2,5545443813,140,6.2,5545443821,1,,5545443809,157,,5545443921,236,,5545443923,233,212,5545443927,286,,5545443811,56,Back,5545443819,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,
