id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/12/value
2751282671,266,5,1,26,41,a9vw7ikerpr4cuweeeka5aneg,1,29.4,101.6,2024-11-24T14:27:55.001Z,2024-11-24T14:27:58Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380161735,347,,5380161733,56,Back,5380161775,233,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282655,227,5,1,26,42,8cfkisxf1fkxdqtt6tx1tup48,0,72.0,-1.5,2024-11-24T14:27:56.351Z,2024-11-24T14:27:58Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380161675,347,,5380161673,56,Right,5380161811,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282745,267,1,1,26,43,a9vw7ikerpr4cuweeeka5aneg,1,25.2,100.0,2024-11-24T14:27:57.785Z,2024-11-24T14:28:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380162135,212,10.8,5380162131,140,31.6,5380162137,213,5.39,5380162127,107,,5380162129,56,Back,5380162133,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282775,268,1,1,26,48,a9vw7ikerpr4cuweeeka5aneg,1,26.6,83.5,2024-11-24T14:28:01.881Z,2024-11-24T14:28:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380162311,213,4.47,5380162307,141,40.9,5380162305,140,19.7,5380162303,56,Back,5380162309,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282835,269,1,1,26,50,a9vw7ikerpr4cuweeeka5aneg,1,19.7,40.9,2024-11-24T14:28:04.224Z,2024-11-24T14:28:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380162639,56,Back,5380162643,141,14.4,5380162641,140,30.4,5380162647,212,21.2,5380162651,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282843,270,61,1,26,53,a9vw7ikerpr4cuweeeka5aneg,0,30.4,14.4,2024-11-24T14:28:07.257Z,2024-11-24T14:28:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380162679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283079,228,5,1,26,54,8cfkisxf1fkxdqtt6tx1tup48,1,63.8,101.4,2024-11-24T14:28:07.923Z,2024-11-24T14:28:21Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380164019,233,271,5380164015,347,,5380164011,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751282877,271,5,1,26,54,a9vw7ikerpr4cuweeeka5aneg,0,37.8,-1.5,2024-11-24T14:28:08.786Z,2024-11-24T14:28:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380164077,233,228,5380162879,347,,5380162875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283101,229,1,1,27,6,8cfkisxf1fkxdqtt6tx1tup48,1,59.5,100.0,2024-11-24T14:28:20.155Z,2024-11-24T14:28:21Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380164143,107,,5380164153,213,5.10,5380164151,212,14.5,5380164147,140,64.7,5380164145,56,Left,5380164149,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283115,230,1,1,27,7,8cfkisxf1fkxdqtt6tx1tup48,0,69.1,85.0,2024-11-24T14:28:21.244Z,2024-11-24T14:28:30Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380164217,140,59.5,5380164215,56,Left,5380164219,141,100.0,5380164265,156,,5380164223,213,2.34,5380164221,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283301,272,5,1,27,12,a9vw7ikerpr4cuweeeka5aneg,1,42.6,-1.8,2024-11-24T14:28:26.650Z,2024-11-24T14:28:34Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380165197,56,Back,5380165201,347,,5380165249,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283245,231,5,1,27,13,8cfkisxf1fkxdqtt6tx1tup48,0,56.2,101.8,2024-11-24T14:28:26.844Z,2024-11-24T14:28:34Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380164855,56,Left,5380165277,233,272,5380164857,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283367,273,1,1,27,19,a9vw7ikerpr4cuweeeka5aneg,1,50.1,0.0,2024-11-24T14:28:33.809Z,2024-11-24T14:28:38Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380165645,213,2.53,5380165641,141,15.6,5380165637,56,Back,5380165635,107,,5380165639,140,34.3,5380165643,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283409,274,1,1,27,24,a9vw7ikerpr4cuweeeka5aneg,1,31.2,29.4,2024-11-24T14:28:38.273Z,2024-11-24T14:28:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380165865,140,29.8,5380165871,213,1.64,5380165869,212,21.1,5380165863,56,Back,5380165867,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283471,275,1,1,27,27,a9vw7ikerpr4cuweeeka5aneg,1,35.2,61.7,2024-11-24T14:28:41.377Z,2024-11-24T14:28:45Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380166183,140,42.3,5380166187,212,17.4,5380166181,56,Back,5380166185,141,84.8,5380166189,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283525,276,1,1,27,31,a9vw7ikerpr4cuweeeka5aneg,1,44.9,86.3,2024-11-24T14:28:45.553Z,2024-11-24T14:28:48Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380166441,212,24.2,5380166443,213,0.08,5380166439,141,89.0,5380166435,56,Left,5380166437,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283547,277,1,1,27,34,a9vw7ikerpr4cuweeeka5aneg,1,71.3,88.7,2024-11-24T14:28:48.321Z,2024-11-24T14:28:50Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,5380166573,56,Left,5380166583,212,7.9,5380166609,156,,5380166581,141,89.9,5380166585,213,3.04,5380166577,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283681,278,1,1,27,38,a9vw7ikerpr4cuweeeka5aneg,1,69.0,73.8,2024-11-24T14:28:52.217Z,2024-11-24T14:28:57Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,5380167353,141,42.5,5380167349,56,Center,5380167355,212,21.4,5380167351,140,67.0,5380167357,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283727,279,1,1,27,43,a9vw7ikerpr4cuweeeka5aneg,1,72.0,29.2,2024-11-24T14:28:57.514Z,2024-11-24T14:28:59Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380167603,141,43.9,5380167601,140,68.1,5380167609,213,1.96,5380167605,212,10.8,5380167597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283779,280,1,1,27,46,a9vw7ikerpr4cuweeeka5aneg,1,69.2,37.3,2024-11-24T14:28:59.865Z,2024-11-24T14:29:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380167889,56,Right,5380167893,141,18.6,5380167897,213,4.88,5380167891,140,71.3,5380167895,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283827,281,1,1,27,48,a9vw7ikerpr4cuweeeka5aneg,1,71.3,18.3,2024-11-24T14:29:02.121Z,2024-11-24T14:29:04Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380168145,140,68.7,5380168149,212,9.0,5380168147,141,30.9,5380168151,213,1.88,5380168143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283859,282,1,1,27,50,a9vw7ikerpr4cuweeeka5aneg,1,68.7,30.9,2024-11-24T14:29:04.369Z,2024-11-24T14:29:06Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380168321,213,4.90,5380168317,141,9.4,5380168313,56,Right,5380168319,212,14.9,5380168315,140,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283899,283,1,1,27,52,a9vw7ikerpr4cuweeeka5aneg,1,71.4,9.4,2024-11-24T14:29:06.504Z,2024-11-24T14:29:08Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380168565,141,33.7,5380168569,213,1.53,5380168567,212,16.5,5380168557,56,Center,5380168561,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283945,284,1,1,27,54,a9vw7ikerpr4cuweeeka5aneg,1,72.0,33.7,2024-11-24T14:29:08.768Z,2024-11-24T14:29:11Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,5380168815,212,14.1,5380168817,213,0.04,5380168811,140,85.4,5380168813,141,34.5,5380168809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283985,285,1,1,27,57,a9vw7ikerpr4cuweeeka5aneg,1,79.1,33.4,2024-11-24T14:29:11.481Z,2024-11-24T14:29:13Z,a48bpdpt0siemxqtr3rubwbu,M. Hyseni,,5380169097,141,28.6,5380169091,56,Center,5380169095,140,92.9,5380169099,212,14.9,5380169101,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751283991,286,1,1,27,59,a9vw7ikerpr4cuweeeka5aneg,0,93.3,28.3,2024-11-24T14:29:13.488Z,2024-11-24T14:29:20Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380169121,56,Center,5380169127,212,1.6,5380169129,213,1.50,5380169125,141,30.6,5380169545,2,,5380169567,286,,5380169561,236,,5380169123,140,93.4,5380169563,233,232,,,,,,,,,,,,,,,,,,,,,,,,
2751283979,232,12,1,27,59,8cfkisxf1fkxdqtt6tx1tup48,1,13.4,68.7,2024-11-24T14:29:13.588Z,2024-11-24T14:29:20Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380169647,233,286,5380169063,56,Back,5380169061,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284045,233,12,1,28,2,8cfkisxf1fkxdqtt6tx1tup48,1,12.4,58.4,2024-11-24T14:29:15.988Z,2024-11-24T14:29:18Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380169421,141,100.0,5380169505,167,,5380169425,213,0.91,5380169419,140,33.9,5380169417,56,Back,5380169423,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284057,234,5,1,28,4,8cfkisxf1fkxdqtt6tx1tup48,0,26.4,101.4,2024-11-24T14:29:18.044Z,2024-11-24T14:29:30Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380170135,233,287,5380169475,347,,5380169473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284169,287,5,1,28,4,a9vw7ikerpr4cuweeeka5aneg,1,73.6,-1.4,2024-11-24T14:29:18.113Z,2024-11-24T14:29:29Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380170043,347,,5380170041,56,Right,5380170081,233,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284249,288,1,1,28,14,a9vw7ikerpr4cuweeeka5aneg,1,85.4,0.0,2024-11-24T14:29:28.305Z,2024-11-24T14:33:36Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380170503,213,2.73,5380170493,107,,5380171077,189,,5380170505,1,,5380170497,140,63.4,5380170495,56,Right,5380170501,212,25.3,5380170499,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284261,289,1,1,28,15,a9vw7ikerpr4cuweeeka5aneg,1,63.4,14.0,2024-11-24T14:29:29.153Z,2024-11-24T14:29:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380170573,141,51.6,5380170569,56,Back,5380170571,140,47.7,5380170577,213,2.14,5380170575,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284311,290,1,1,28,16,a9vw7ikerpr4cuweeeka5aneg,1,47.7,51.6,2024-11-24T14:29:30.705Z,2024-11-24T14:29:33Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380170837,212,27.2,5380170831,56,Back,5380170835,141,43.9,5380170833,140,22.3,5380170839,213,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284353,291,1,1,28,19,a9vw7ikerpr4cuweeeka5aneg,1,22.3,43.9,2024-11-24T14:29:33.481Z,2024-11-24T14:29:36Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380171057,141,23.0,5380171061,213,4.95,5380171055,140,25.6,5380171059,212,14.6,5380171053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284421,292,1,1,28,23,a9vw7ikerpr4cuweeeka5aneg,1,27.8,22.4,2024-11-24T14:29:37.346Z,2024-11-24T14:29:41Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380171423,213,5.79,5380171415,140,44.1,5380171411,56,Back,5380171417,141,8.8,5380171421,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284443,293,1,1,28,28,a9vw7ikerpr4cuweeeka5aneg,0,46.2,8.0,2024-11-24T14:29:42.137Z,2024-11-24T14:29:42Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380171533,141,26.4,5380171521,155,,5380171525,56,Center,5380171529,140,70.9,5380171535,212,28.8,5380171539,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284491,235,1,1,28,29,8cfkisxf1fkxdqtt6tx1tup48,0,27.6,73.8,2024-11-24T14:29:42.852Z,2024-11-24T14:29:45Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380171731,213,6.25,5380171733,1,,5380171723,56,Center,5380171729,212,48.3,5380171725,140,73.6,5380171727,141,71.4,5380171721,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284535,294,1,1,28,32,a9vw7ikerpr4cuweeeka5aneg,1,39.7,28.3,2024-11-24T14:29:45.913Z,2024-11-24T14:29:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380172019,213,2.82,5380172013,140,11.1,5380172015,141,43.1,5380172017,212,31.7,5380172011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284601,295,1,1,28,36,a9vw7ikerpr4cuweeeka5aneg,1,12.4,41.5,2024-11-24T14:29:50.498Z,2024-11-24T14:29:54Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380172385,212,17.2,5380172387,213,5.19,5380172381,140,20.0,5380172379,56,Back,5380172383,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284653,296,1,1,28,40,a9vw7ikerpr4cuweeeka5aneg,1,28.1,17.7,2024-11-24T14:29:54.649Z,2024-11-24T14:29:58Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380172717,140,38.7,5380172715,56,Back,5380172719,141,29.2,5380172723,213,0.61,5380172721,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284703,297,1,1,28,44,a9vw7ikerpr4cuweeeka5aneg,1,38.1,34.9,2024-11-24T14:29:58.449Z,2024-11-24T14:30:01Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380173053,140,43.2,5380173059,213,1.12,5380173055,141,51.0,5380173057,212,12.2,5380173051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284791,298,1,1,28,47,a9vw7ikerpr4cuweeeka5aneg,1,34.3,48.4,2024-11-24T14:30:01.601Z,2024-11-24T14:30:05Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380173523,213,3.01,5380173517,141,53.1,5380173515,140,10.5,5380173513,56,Back,5380173519,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284921,299,1,1,28,52,a9vw7ikerpr4cuweeeka5aneg,1,11.2,47.6,2024-11-24T14:30:05.969Z,2024-11-24T14:30:14Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380174291,141,24.0,5380174295,213,5.17,5380174289,140,18.7,5380174293,212,17.9,5380174287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751284967,300,1,1,29,0,a9vw7ikerpr4cuweeeka5aneg,1,31.6,26.2,2024-11-24T14:30:14.345Z,2024-11-24T14:30:16Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380174529,56,Back,5380174535,212,19.7,5380174531,140,46.3,5380174537,213,5.61,5380174533,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285009,301,1,1,29,2,a9vw7ikerpr4cuweeeka5aneg,1,46.3,8.2,2024-11-24T14:30:16.769Z,2024-11-24T14:30:18Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380174777,141,17.0,5380174775,140,30.3,5380174779,212,17.8,5380174781,213,2.80,5380174773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285089,302,1,1,29,5,a9vw7ikerpr4cuweeeka5aneg,1,30.1,19.1,2024-11-24T14:30:19.105Z,2024-11-24T14:30:23Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380175193,212,26.9,5380175187,56,Back,5380175189,140,9.8,5380175195,213,2.48,5380175191,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285159,303,1,1,29,9,a9vw7ikerpr4cuweeeka5aneg,1,9.9,44.9,2024-11-24T14:30:23.721Z,2024-11-24T14:30:28Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380175587,141,24.1,5380175591,213,5.29,5380175585,140,18.7,5380175583,56,Back,5380175589,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285207,304,1,1,29,14,a9vw7ikerpr4cuweeeka5aneg,0,23.6,18.6,2024-11-24T14:30:28.298Z,2024-11-24T14:30:30Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380175831,212,45.9,5380175835,1,,5380175833,213,5.98,5380175825,56,Right,5380175823,155,,5380175829,141,0.0,5380175827,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285573,236,5,1,29,16,8cfkisxf1fkxdqtt6tx1tup48,1,33.4,101.4,2024-11-24T14:30:30.676Z,2024-11-24T14:30:51Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,5380178011,233,305,5380177917,347,,5380177915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285213,305,5,1,29,17,a9vw7ikerpr4cuweeeka5aneg,0,67.9,-1.5,2024-11-24T14:30:30.882Z,2024-11-24T14:30:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380175859,347,,5380175857,56,Right,5380178015,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285611,237,1,1,29,35,8cfkisxf1fkxdqtt6tx1tup48,1,29.8,100.0,2024-11-24T14:30:49.764Z,2024-11-24T14:30:51Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5380178093,1,,5380178081,107,,5380178087,141,90.5,5380178089,212,28.4,5380178085,140,55.9,5380178083,56,Left,5380178091,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285649,238,1,1,29,37,8cfkisxf1fkxdqtt6tx1tup48,0,56.0,90.5,2024-11-24T14:30:51.628Z,2024-11-24T14:30:53Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,5380178309,140,73.8,5380178307,56,Left,5380178315,213,6.09,5380178313,212,19.0,5380178311,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285723,307,1,1,29,41,a9vw7ikerpr4cuweeeka5aneg,1,28.0,10.9,2024-11-24T14:30:54.969Z,2024-11-24T14:30:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,5380178683,141,43.0,5380178681,140,11.4,5380178679,56,Back,5380178687,213,2.24,5380178685,212,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285813,308,1,1,29,43,a9vw7ikerpr4cuweeeka5aneg,1,11.4,43.0,2024-11-24T14:30:57.545Z,2024-11-24T14:31:03Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380179273,140,20.2,5380179279,213,5.54,5380179275,141,30.4,5380179277,212,12.6,5380179271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751285955,309,1,1,29,50,a9vw7ikerpr4cuweeeka5aneg,1,30.3,34.5,2024-11-24T14:31:03.921Z,2024-11-24T14:31:11Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,5380180067,141,47.6,5380180071,213,0.85,5380180065,140,37.8,5380180063,56,Back,5380180069,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286013,310,1,1,29,57,a9vw7ikerpr4cuweeeka5aneg,1,37.1,46.9,2024-11-24T14:31:11.809Z,2024-11-24T14:31:13Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,5380180391,213,1.49,5380180385,140,39.6,5380180383,56,Back,5380180389,212,31.5,5380180387,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286027,311,1,1,30,0,a9vw7ikerpr4cuweeeka5aneg,0,39.6,93.0,2024-11-24T14:31:14.137Z,2024-11-24T14:31:15Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380180573,233,239,5380180483,212,3.7,5380180479,140,43.1,5380180481,141,93.3,5380180577,286,,5380180571,236,,5380180485,213,0.06,5380180477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286037,239,74,1,30,0,8cfkisxf1fkxdqtt6tx1tup48,1,63.5,9.1,2024-11-24T14:31:14.138Z,2024-11-24T16:07:48Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380180617,233,311,5380180533,56,Right,5380180535,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286061,240,5,1,30,2,8cfkisxf1fkxdqtt6tx1tup48,0,63.5,-2.0,2024-11-24T14:31:15.861Z,2024-11-24T14:31:26Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5380181725,233,312,5380180659,347,,5380180655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286219,312,5,1,30,2,a9vw7ikerpr4cuweeeka5aneg,1,34.0,102.0,2024-11-24T14:31:16.716Z,2024-11-24T14:31:27Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380181603,347,,5380181601,56,Back,5380181705,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286379,313,1,1,30,12,a9vw7ikerpr4cuweeeka5aneg,0,48.4,100.0,2024-11-24T14:31:26.328Z,2024-11-24T16:04:03Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380182473,212,19.3,5380182471,141,91.5,5380182465,107,,5380182469,140,65.6,5380182467,56,Left,5380182475,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286361,241,1,1,30,17,8cfkisxf1fkxdqtt6tx1tup48,0,31.4,34.9,2024-11-24T14:31:31.037Z,2024-11-24T14:31:33Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,5380182393,157,,5380182403,212,37.8,5380182399,141,21.9,5380182405,213,6.05,5380182395,56,Center,5380182397,140,66.4,5380182407,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286385,314,61,1,30,18,a9vw7ikerpr4cuweeeka5aneg,0,44.6,93.6,2024-11-24T14:31:31.905Z,2024-11-24T16:04:01Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380182499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286515,242,1,1,30,23,8cfkisxf1fkxdqtt6tx1tup48,0,38.0,29.7,2024-11-24T14:31:37.525Z,2024-11-24T14:31:39Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5380183117,212,54.0,5380183111,56,Center,5380183115,141,27.9,5380183119,213,6.26,5380183121,1,,5380183109,157,,5380183113,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286543,315,1,1,30,25,a9vw7ikerpr4cuweeeka5aneg,1,18.7,72.9,2024-11-24T14:31:39.713Z,2024-11-24T14:31:40Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,5380183253,140,11.5,5380183257,212,9.4,5380183251,56,Back,5380183259,213,3.77,5380183255,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286573,316,1,1,30,27,a9vw7ikerpr4cuweeeka5aneg,1,11.5,64.8,2024-11-24T14:31:41.049Z,2024-11-24T14:31:42Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,5380183403,212,25.2,5380183401,141,84.1,5380183397,56,Back,5380183405,213,0.55,5380183395,155,,5380183399,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286599,317,1,1,30,28,a9vw7ikerpr4cuweeeka5aneg,1,32.0,84.1,2024-11-24T14:31:42.793Z,2024-11-24T14:31:43Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,5380183553,212,6.8,5380183555,213,5.39,5380183545,3,,5380183549,140,36.1,5380183551,141,76.3,5380183547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751286627,318,1,1,30,30,a9vw7ikerpr4cuweeeka5aneg,0,36.1,76.3,2024-11-24T14:31:44.081Z,2024-11-24T14:31:44Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,5380183665,56,Back,5380183671,212,12.3,5380183669,141,88.9,5380183663,3,,5380183667,140,44.5,5380183673,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
