id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2815315519,219,1,1,25,32,bd4qakf7j0wwie8wke9km7uj8,1,92.2,5.9,2025-05-16T17:24:43.872Z,2025-05-16T17:52:40Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730358261,56,Center,5730358257,155,,5730358265,141,70.0,5730358263,140,93.6,5730358259,152,,5730358269,213,1.54,5730358253,2,,5730358271,1,,5730358255,5,5730358267,212,,,,,,,,,,,,,,,,,,43.6,,,,,,,,
2815322277,313,44,1,25,35,bd4qakf7j0wwie8wke9km7uj8,1,92.2,68.4,2025-05-16T17:24:46.907Z,2025-05-16T17:34:19Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730395829,286,,5730395827,56,Center,5730395871,233,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315419,244,44,1,25,35,aqtkb4mgrz8c6iqfufj6qjbv9,0,7.8,31.6,2025-05-16T17:24:46.908Z,2025-05-16T17:34:19Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730357693,285,,5730395893,233,313,5730357691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322359,314,1,1,25,36,bd4qakf7j0wwie8wke9km7uj8,1,93.8,74.5,2025-05-16T17:24:47.627Z,2025-05-16T17:34:50Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,1.0,,5730396335,212,4.6,5730396323,56,Center,5730396331,141,68.4,5730396321,3,,5730396325,140,91.9,5730396339,213,4.26,5730398161,210,15,5730398165,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322485,315,15,1,25,37,bd4qakf7j0wwie8wke9km7uj8,1,90.1,57.0,2025-05-16T17:24:49.211Z,2025-05-16T19:39:33Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730398183,154,,5730398179,29,,5730398193,146,92.8,5730398199,231,52.5,5730916753,328,,5730398197,230,98.1,5730398189,102,51.8,5730397821,24,,5730916747,17,5730398191,103,5730397827,82,,5730398195,147,55.6,5730916749,76,5730398185,55,314,5730916751,108,,5730396957,56,,19,,Center,5730397823,72,5730398201,233,245,
2815315431,245,10,1,25,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,7.0,40.2,2025-05-16T17:24:49.311Z,2025-05-16T19:11:39Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730357759,56,Back,5730398271,233,315,5730357757,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322855,317,1,1,25,39,bd4qakf7j0wwie8wke9km7uj8,1,80.8,80.3,2025-05-16T17:24:50.684Z,2025-05-16T17:35:02Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730399011,141,62.6,5730399009,140,70.0,5730399015,213,3.96,5730399013,212,16.5,5730399007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323401,324,1,1,25,40,bd4qakf7j0wwie8wke9km7uj8,1,70.2,75.7,2025-05-16T17:24:51.546Z,2025-05-16T17:35:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5730402137,56,Center,5730402143,212,6.9,5730402145,213,5.64,5730402139,140,75.5,5730402141,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315531,220,1,1,25,44,bd4qakf7j0wwie8wke9km7uj8,0,75.5,40.9,2025-05-16T17:24:55.792Z,2025-05-16T17:24:56Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730358327,141,70.5,5730358329,212,33.7,5730358323,56,Center,5730358331,213,0.64,5730358321,155,,5730358325,140,100.0,5730358333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315569,221,5,1,25,45,bd4qakf7j0wwie8wke9km7uj8,0,101.4,68.9,2025-05-16T17:24:56.643Z,2025-05-16T19:10:02Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730358517,346,,5730358515,56,Center,5730360149,233,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315855,246,5,1,25,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.4,31.1,2025-05-16T17:24:56.643Z,2025-05-16T19:10:02Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5730360013,56,Back,5730360105,233,221,5730360015,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315975,247,1,1,26,12,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.7,46.8,2025-05-16T17:25:23.676Z,2025-05-16T17:26:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730360737,140,71.9,5730360749,74,,5730360739,141,0.0,5730360743,213,5.85,5730360733,124,,5730360735,56,Right,5730360745,1,,5730360741,212,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315993,222,5,1,26,18,bd4qakf7j0wwie8wke9km7uj8,1,27.6,102.0,2025-05-16T17:25:29.704Z,2025-05-16T19:10:03Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5730360829,56,Back,5730360867,233,248,5730360831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815315979,248,5,1,26,18,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.4,-2.0,2025-05-16T17:25:29.704Z,2025-05-16T19:10:03Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5730360773,56,Right,5730360903,233,222,5730360775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316003,223,1,1,26,22,bd4qakf7j0wwie8wke9km7uj8,1,33.4,100.0,2025-05-16T17:25:34.208Z,2025-05-16T17:25:36Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5730360939,213,3.79,5730360935,141,92.6,5730360931,56,Back,5730360937,212,10.6,5730360933,140,25.3,5730360929,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316033,224,1,1,26,24,bd4qakf7j0wwie8wke9km7uj8,1,25.6,92.6,2025-05-16T17:25:35.600Z,2025-05-16T17:25:38Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730361117,140,8.7,5730361119,141,59.9,5730361121,212,28.4,5730361115,56,Back,5730361123,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316063,225,1,1,26,26,bd4qakf7j0wwie8wke9km7uj8,0,8.7,59.9,2025-05-16T17:25:37.863Z,2025-05-16T17:25:40Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730361305,1,,5730361297,140,38.4,5730361301,212,36.1,5730361293,157,,5730361295,56,Back,5730361299,141,86.6,5730361303,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316113,249,1,1,26,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.5,32.4,2025-05-16T17:25:43.412Z,2025-05-16T19:11:01Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730361567,1,,5730361559,140,100.0,5730361563,212,40.2,5730361565,213,6.16,5730361557,56,Center,5730361561,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316333,227,5,1,26,33,bd4qakf7j0wwie8wke9km7uj8,1,-1.5,81.0,2025-05-16T17:25:44.623Z,2025-05-16T19:10:04Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730362739,346,,5730362735,56,Back,5730362759,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316157,250,5,1,26,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.5,19.0,2025-05-16T17:25:44.623Z,2025-05-16T19:10:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730362779,233,227,5730361787,56,Right,5730361791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316137,226,43,1,26,33,bd4qakf7j0wwie8wke9km7uj8,1,0.0,0.0,2025-05-16T17:25:45.120Z,2025-05-16T17:25:50Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730361955,144,44,5730361703,56,Back,5730361705,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316421,228,1,1,26,51,bd4qakf7j0wwie8wke9km7uj8,1,3.6,58.7,2025-05-16T17:26:03.096Z,2025-05-16T17:26:10Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730363311,212,56.8,5730363297,124,,5730363315,213,0.14,5730363321,74,,5730363299,56,Center,5730363307,141,70.0,5730363317,1,,5730363303,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316473,229,44,1,26,57,bd4qakf7j0wwie8wke9km7uj8,1,57.2,57.7,2025-05-16T17:26:08.667Z,2025-05-16T19:11:29Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730363595,286,,5730363593,56,Center,5730363645,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316407,251,44,1,26,57,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.8,42.3,2025-05-16T17:26:08.668Z,2025-05-16T19:11:29Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730363673,233,229,5730363231,285,,5730363229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316497,230,1,1,26,58,bd4qakf7j0wwie8wke9km7uj8,0,57.2,70.0,2025-05-16T17:26:09.527Z,2025-05-16T17:51:55Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730363743,213,5.09,5730363733,3,,5730363737,140,57.9,5730363741,212,2.0,5730363735,56,Center,5730363739,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316423,252,44,1,26,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.0,42.2,2025-05-16T17:26:10.067Z,2025-05-16T19:11:30Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730363325,56,Back,5730363327,285,,5730460461,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316503,231,44,1,26,58,bd4qakf7j0wwie8wke9km7uj8,0,59.0,57.8,2025-05-16T17:26:10.068Z,2025-05-16T19:11:30Z,1el3mu4rgcx8tebrawgfvynf8,S. Baskaya,,,5730363781,286,,5730363779,56,Center,5730460497,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316445,253,1,1,26,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.2,58.1,2025-05-16T17:26:10.388Z,2025-05-16T19:10:59Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730363425,213,4.76,5730363421,141,39.8,5730363415,3,,5730363423,212,12.5,5730363417,56,Back,5730363419,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316453,254,4,1,27,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.0,35.0,2025-05-16T17:26:12.287Z,2025-05-16T19:10:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730363503,152,,5730363505,265,,5730363501,56,Back,5730363507,286,,5730363499,13,,5730755723,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316547,232,4,1,27,1,bd4qakf7j0wwie8wke9km7uj8,0,60.0,65.0,2025-05-16T17:26:12.288Z,2025-05-16T19:10:33Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730364115,285,,5730364101,13,,5730364111,265,,5730364105,56,Center,5730364107,152,,5730755735,233,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316835,255,1,1,27,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,39.8,2025-05-16T17:26:35.602Z,2025-05-16T17:26:40Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730365581,152,,5730365593,213,1.38,5730365585,140,43.6,5730365583,56,Back,5730365579,5,,5730365589,212,25.9,5730365587,141,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316869,256,1,1,27,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.8,79.9,2025-05-16T17:26:40.114Z,2025-05-16T17:26:43Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5730365743,140,62.2,5730365747,212,20.3,5730365741,56,Center,5730365749,213,5.83,5730365745,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316877,257,1,1,27,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.2,66.9,2025-05-16T17:26:43.035Z,2025-05-16T19:10:53Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5730365803,140,58.1,5730365801,56,Left,5730365805,141,81.1,5730365807,212,10.6,5730365809,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316931,258,1,1,27,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.5,92.6,2025-05-16T17:26:47.363Z,2025-05-16T19:10:51Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5730366241,213,0.03,5730366231,140,61.4,5730366229,56,Left,5730366233,141,93.2,5730366237,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316939,259,1,1,27,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.4,93.2,2025-05-16T17:26:48.938Z,2025-05-16T17:26:51Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730366283,56,Left,5730366291,213,0.00,5730366285,140,63.3,5730366357,233,235,5730366361,286,,5730366287,141,93.2,5730366355,236,,5730366289,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316945,235,74,1,27,37,bd4qakf7j0wwie8wke9km7uj8,1,38.4,4.1,2025-05-16T17:26:48.939Z,2025-05-16T19:10:55Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5730366321,285,,5730366319,56,Back,5730366379,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316979,236,50,1,27,41,bd4qakf7j0wwie8wke9km7uj8,1,35.0,17.0,2025-05-16T17:26:52.815Z,2025-05-16T17:52:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730461781,233,261,5730366509,56,Back,5730366511,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317001,261,7,1,27,41,aqtkb4mgrz8c6iqfufj6qjbv9,0,65.0,83.0,2025-05-16T17:26:52.816Z,2025-05-16T17:52:22Z,3avg1grraylzm6xjt5kt18is4,M. Veltz,,,5730366597,56,Left,5730461805,233,236,5730366599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316959,260,61,1,27,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.7,92.9,2025-05-16T17:26:53.579Z,2025-05-16T19:06:21Z,7l7f98nn8gohmdacsdb2labkk,A. Alicino,,,5730366425,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317031,238,1,1,27,44,bd4qakf7j0wwie8wke9km7uj8,1,37.2,33.1,2025-05-16T17:26:55.719Z,2025-05-16T19:07:00Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730366747,212,39.9,5730366739,140,74.9,5730366751,213,6.15,5730366755,1,,5730366743,141,25.2,5730366735,56,Center,5730366731,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815387841,739,61,1,27,45,bd4qakf7j0wwie8wke9km7uj8,0,53.2,45.7,2025-05-16T17:26:56.238Z,2025-05-16T19:07:03Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730764089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317077,262,1,1,27,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,20.4,76.3,2025-05-16T17:26:59.978Z,2025-05-16T17:27:01Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730366989,212,20.4,5730366985,140,10.0,5730366987,141,51.0,5730366991,213,4.15,5730366983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317163,264,1,1,27,49,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.0,51.0,2025-05-16T17:27:01.050Z,2025-05-16T17:27:08Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5730367445,212,75.0,5730367441,140,79.3,5730367451,1,,5730367443,141,77.8,5730367439,56,Center,5730367437,157,,5730367447,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317201,239,1,1,27,57,bd4qakf7j0wwie8wke9km7uj8,0,20.5,24.6,2025-05-16T17:27:08.376Z,2025-05-16T17:27:10Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730367639,213,0.27,5730367635,141,31.8,5730367631,56,Back,5730367641,1,,5730367637,212,18.2,5730367633,140,37.2,5730367629,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317213,265,1,1,27,59,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.1,71.4,2025-05-16T17:27:10.691Z,2025-05-16T17:27:11Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5730367715,212,21.7,5730367709,56,Center,5730367711,140,50.8,5730367717,213,4.19,5730367707,3,,5730367713,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317299,241,1,1,28,2,bd4qakf7j0wwie8wke9km7uj8,1,47.7,57.3,2025-05-16T17:27:14.055Z,2025-05-16T17:27:18Z,d1qyvtgj16160ufegxkspgb9w,M. Uhd,,,5730368191,140,40.4,5730368195,212,15.0,5730368193,141,38.3,5730368197,213,4.18,5730368189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317331,242,1,1,28,7,bd4qakf7j0wwie8wke9km7uj8,1,41.6,36.7,2025-05-16T17:27:18.295Z,2025-05-16T17:27:21Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730368383,56,Back,5730368391,213,1.94,5730368387,141,67.2,5730368385,140,34.0,5730368389,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317393,243,1,1,28,10,bd4qakf7j0wwie8wke9km7uj8,1,34.0,67.2,2025-05-16T17:27:21.622Z,2025-05-16T17:27:25Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5730368725,212,15.7,5730368721,140,36.6,5730368727,213,1.40,5730368719,56,Back,5730368723,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317451,244,1,1,28,14,bd4qakf7j0wwie8wke9km7uj8,1,37.5,90.3,2025-05-16T17:27:25.599Z,2025-05-16T17:27:29Z,em0yawcqyqwf53hbj0zlz4duc,A. Halsgaard,,,5730369033,56,Back,5730369037,141,56.1,5730369041,213,4.10,5730369035,140,21.9,5730369039,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317471,245,1,1,28,17,bd4qakf7j0wwie8wke9km7uj8,1,22.0,51.3,2025-05-16T17:27:28.958Z,2025-05-16T17:27:31Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730369157,213,0.83,5730369149,141,63.7,5730369153,212,11.4,5730369145,140,29.3,5730369143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317505,246,1,1,28,19,bd4qakf7j0wwie8wke9km7uj8,1,28.7,63.3,2025-05-16T17:27:30.903Z,2025-05-16T17:27:34Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5730369319,212,20.4,5730369315,140,22.0,5730369317,141,35.2,5730369313,56,Back,5730369321,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317529,247,1,1,28,22,bd4qakf7j0wwie8wke9km7uj8,1,22.0,35.2,2025-05-16T17:27:33.886Z,2025-05-16T17:27:35Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5730369441,141,6.4,5730369439,140,29.6,5730369445,213,5.10,5730369443,212,21.1,5730369437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317543,248,1,1,28,24,bd4qakf7j0wwie8wke9km7uj8,0,29.7,6.4,2025-05-16T17:27:35.487Z,2025-05-16T17:27:37Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5730369553,56,Back,5730369557,141,25.3,5730369561,213,0.83,5730369559,212,17.5,5730369555,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317557,266,8,1,28,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.0,73.3,2025-05-16T17:27:38.393Z,2025-05-16T17:27:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5730369637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317629,268,1,1,28,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.6,73.8,2025-05-16T17:27:39.464Z,2025-05-16T17:27:42Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5730370009,213,4.98,5730370007,212,17.4,5730370001,56,Center,5730370005,141,49.1,5730370003,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317689,269,1,1,28,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.2,57.2,2025-05-16T17:27:42.705Z,2025-05-16T17:33:04Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,1.0,,5730370289,140,87.0,5730391477,154,,5730370287,56,Center,5730370293,212,13.8,5730391475,210,15,5730370291,141,39.8,5730370295,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317695,270,15,1,28,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,89.5,37.6,2025-05-16T17:27:45.305Z,2025-05-16T17:33:05Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5730391491,55,269,5730391517,233,249,5730391495,102,49.8,5730391503,147,45.7,5730370333,17,,5730391485,78,,5730391487,29,,5730391499,328,,5730391489,154,5730391497,103,5730390021,20,,5730370331,22,,5730370335,56,5730391501,146,96.9,,,,,,,15.2,Center,,,,,,,
2815317721,249,10,1,28,34,bd4qakf7j0wwie8wke9km7uj8,1,4.8,53.1,2025-05-16T17:27:45.405Z,2025-05-16T17:33:05Z,emakjdiju8z2peey3ytjahz6y,A. Jensen,,,5730370451,173,,5730370455,182,,5730370453,178,,5730370459,56,Back,5730391543,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317783,250,1,1,28,36,bd4qakf7j0wwie8wke9km7uj8,1,17.4,51.5,2025-05-16T17:27:47.454Z,2025-05-16T17:50:15Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730370809,212,9.5,5730370805,140,9.7,5730370803,56,Back,5730370807,141,58.7,5730370813,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317805,251,12,1,28,37,bd4qakf7j0wwie8wke9km7uj8,1,9.7,58.7,2025-05-16T17:27:48.823Z,2025-05-16T19:09:24Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5730370939,141,69.3,5730370935,56,Back,5730370941,212,39.1,5730370937,140,46.3,5730370943,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317813,252,44,1,28,39,bd4qakf7j0wwie8wke9km7uj8,1,44.8,62.9,2025-05-16T17:27:50.761Z,2025-05-16T19:11:31Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730370971,56,Back,5730370973,285,,5730371035,233,271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317763,271,44,1,28,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,55.2,37.1,2025-05-16T17:27:50.762Z,2025-05-16T19:11:31Z,559w0q3q2smb3aeotyi724s9g,W. Glindtvad,,,5730370727,286,,5730370723,56,Center,5730371053,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317823,253,61,1,28,40,bd4qakf7j0wwie8wke9km7uj8,0,45.7,69.3,2025-05-16T17:27:51.470Z,2025-05-16T17:50:55Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730370995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317835,273,1,1,28,43,aqtkb4mgrz8c6iqfufj6qjbv9,0,44.7,21.8,2025-05-16T17:27:54.483Z,2025-05-16T19:09:46Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5730371095,212,21.2,5730371093,141,7.0,5730371097,213,5.79,5730371089,140,62.5,5730371085,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317863,254,8,1,28,45,bd4qakf7j0wwie8wke9km7uj8,1,43.1,91.2,2025-05-16T17:27:57.030Z,2025-05-16T17:51:16Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730371249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815333535,388,1,1,28,46,bd4qakf7j0wwie8wke9km7uj8,1,43.4,97.7,2025-05-16T17:27:57.238Z,2025-05-16T17:51:16Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5730458611,141,96.3,5730458609,140,56.8,5730458615,213,6.22,5730458613,212,14.1,5730458607,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317889,255,4,1,28,46,bd4qakf7j0wwie8wke9km7uj8,1,53.2,89.4,2025-05-16T17:27:58.041Z,2025-05-16T21:17:14Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5730371449,152,,5731219469,294,,5730371447,56,Left,5730371755,233,274,5730371453,286,,5730371443,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
