id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2720185267,217,1,1,22,56,b8oqgvx1ijeyn6y1cn6929ix4,0,54.3,34.4,2024-09-14T17:24:03.441Z,2024-09-14T17:24:05Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210274699,56,Right,5210274703,141,10.3,5210274707,213,5.11,5210274705,212,17.8,5210274701,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185295,205,1,1,22,59,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,78.7,2024-09-14T17:24:06.524Z,2024-09-14T17:24:08Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210274867,212,19.7,5210274869,213,2.79,5210274861,56,Back,5210274863,140,18.0,5210274865,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185371,206,1,1,23,1,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,88.3,2024-09-14T17:24:08.043Z,2024-09-14T17:24:11Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210275285,140,9.8,5210275293,212,19.7,5210275279,56,Back,5210275297,213,4.21,5210275289,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185407,207,1,1,23,4,8cfkisxf1fkxdqtt6tx1tup48,1,9.6,58.2,2024-09-14T17:24:11.716Z,2024-09-14T17:24:14Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210275465,141,82.9,5210275463,140,32.6,5210275461,56,Back,5210275467,212,29.4,5210275459,155,,5210275469,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185473,208,1,1,23,7,8cfkisxf1fkxdqtt6tx1tup48,0,27.4,84.7,2024-09-14T17:24:14.483Z,2024-09-14T17:25:45Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210275825,56,Back,5210275833,213,4.87,5210275827,140,29.3,5210275831,212,12.4,5210275829,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185533,218,3,1,23,11,b8oqgvx1ijeyn6y1cn6929ix4,0,69.4,30.2,2024-09-14T17:24:18.129Z,2024-09-14T19:06:48Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210276095,286,,5210282909,233,209,5210276093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185479,209,7,1,23,11,8cfkisxf1fkxdqtt6tx1tup48,0,30.6,69.8,2024-09-14T17:24:18.130Z,2024-09-14T19:06:48Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5210275861,56,Back,5210275863,285,,5210282853,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720197849,339,61,1,23,12,b8oqgvx1ijeyn6y1cn6929ix4,1,71.9,54.3,2024-09-14T17:24:19.548Z,2024-09-14T17:37:06Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210344363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185555,220,1,1,23,14,b8oqgvx1ijeyn6y1cn6929ix4,1,63.5,24.4,2024-09-14T17:24:21.465Z,2024-09-14T17:24:23Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210276217,212,16.3,5210276213,140,56.5,5210276219,213,2.04,5210276211,56,Center,5210276215,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185567,221,1,1,23,15,b8oqgvx1ijeyn6y1cn6929ix4,1,56.5,45.8,2024-09-14T17:24:22.305Z,2024-09-14T17:24:24Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210276303,141,74.4,5210276299,56,Center,5210276305,212,22.5,5210276307,213,1.04,5210276301,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185603,222,1,1,23,17,b8oqgvx1ijeyn6y1cn6929ix4,1,67.8,74.6,2024-09-14T17:24:24.017Z,2024-09-14T17:24:27Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210276555,140,87.5,5210276553,56,Left,5210276561,213,0.49,5210276559,212,23.4,5210276557,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185633,223,1,1,23,20,b8oqgvx1ijeyn6y1cn6929ix4,1,89.7,91.7,2024-09-14T17:24:27.649Z,2024-09-14T17:24:30Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210276755,141,77.3,5210276751,56,Center,5210276757,212,15.8,5210276759,213,3.81,5210276753,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720185647,224,1,1,23,23,b8oqgvx1ijeyn6y1cn6929ix4,0,77.9,77.3,2024-09-14T17:24:29.985Z,2024-09-14T17:24:31Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210276827,2,,5210276835,141,53.0,5210276829,155,,5210276833,140,97.2,5210276831,56,Center,5210276837,212,26.1,5210276839,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186023,212,1,1,23,47,8cfkisxf1fkxdqtt6tx1tup48,0,5.3,51.5,2024-09-14T17:24:54.764Z,2024-09-14T17:25:01Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210278955,212,65.0,5210278943,157,,5210278945,198,,5210278951,141,34.0,5210279365,189,,5210278947,56,Center,5210278961,1,,5210278949,140,66.2,5210278959,213,,,,,,,,,,,,,,,,,6.10,,,,,,,,,,,,
2720186059,225,1,1,23,51,b8oqgvx1ijeyn6y1cn6929ix4,1,35.4,62.9,2024-09-14T17:24:58.153Z,2024-09-14T17:24:59Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210279201,212,12.9,5210279199,141,51.9,5210279197,140,25.4,5210279195,56,Back,5210279203,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186103,227,1,1,23,52,b8oqgvx1ijeyn6y1cn6929ix4,1,25.4,51.9,2024-09-14T17:24:59.209Z,2024-09-14T17:25:02Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5210279459,213,0.94,5210279449,140,31.2,5210279447,56,Back,5210279451,141,64.1,5210279455,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186155,228,1,1,23,55,b8oqgvx1ijeyn6y1cn6929ix4,1,31.2,64.1,2024-09-14T17:25:02.201Z,2024-09-14T17:25:07Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210279765,140,22.7,5210279773,212,16.0,5210279761,56,Back,5210279779,213,4.12,5210279769,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186173,229,1,1,24,0,b8oqgvx1ijeyn6y1cn6929ix4,1,24.1,43.3,2024-09-14T17:25:06.914Z,2024-09-14T17:25:08Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5210279887,213,0.00,5210279881,140,36.0,5210279879,56,Back,5210279883,141,43.3,5210279885,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186211,230,1,1,24,1,b8oqgvx1ijeyn6y1cn6929ix4,1,36.0,43.3,2024-09-14T17:25:08.458Z,2024-09-14T17:25:11Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210280067,140,22.7,5210280071,212,23.1,5210280069,141,16.3,5210280073,213,4.06,5210280065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186247,231,1,1,24,4,b8oqgvx1ijeyn6y1cn6929ix4,1,23.2,16.3,2024-09-14T17:25:11.298Z,2024-09-14T17:25:15Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210280273,141,32.5,5210280275,212,12.5,5210280277,213,1.07,5210280269,56,Back,5210280271,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186289,232,1,1,24,8,b8oqgvx1ijeyn6y1cn6929ix4,1,37.3,34.7,2024-09-14T17:25:15.162Z,2024-09-14T17:25:18Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210280495,212,17.6,5210280493,141,25.9,5210280491,140,53.1,5210280489,56,Center,5210280497,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186325,233,1,1,24,11,b8oqgvx1ijeyn6y1cn6929ix4,1,53.1,25.9,2024-09-14T17:25:18.594Z,2024-09-14T17:25:21Z,9618hk1lq7i6see347k7plkyy,M. Sarr,,,5210280681,212,20.1,5210280675,56,Right,5210280677,140,66.4,5210280683,213,5.48,5210280679,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186381,234,1,1,24,14,b8oqgvx1ijeyn6y1cn6929ix4,1,65.5,4.7,2024-09-14T17:25:20.858Z,2024-09-14T17:25:24Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210281037,56,Right,5210281045,213,0.23,5210281039,140,86.4,5210281041,141,12.2,5210281043,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186391,235,1,1,24,17,b8oqgvx1ijeyn6y1cn6929ix4,1,89.4,13.1,2024-09-14T17:25:24.322Z,2024-09-14T17:41:55Z,9618hk1lq7i6see347k7plkyy,M. Sarr,1.0,,5210281075,212,22.8,5210375331,210,15,5210281065,2,,5210281073,141,46.6,5210281069,56,Center,5210281071,140,88.3,5210281077,213,1.62,5210375333,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186437,236,15,1,24,19,b8oqgvx1ijeyn6y1cn6929ix4,1,89.6,36.8,2024-09-14T17:25:26.402Z,2024-09-14T19:20:51Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210868361,80,,5210375411,146,99.5,5210281371,56,Center,5210374519,72,,5210375413,147,46.9,5210375395,29,,5210374521,63,,5210375409,103,17.1,5210375573,233,5210375407,102,45.9,5210375397,154,5210375399,55,5210281367,22,,,,,,,,213,,235,,,,,,,,,,
2720186427,213,10,1,24,19,8cfkisxf1fkxdqtt6tx1tup48,1,0.5,53.4,2024-09-14T17:25:26.502Z,2024-09-14T17:43:20Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210281313,56,Back,5210281309,178,,5210281311,182,,5210281307,173,,5210374637,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186443,214,6,1,24,22,8cfkisxf1fkxdqtt6tx1tup48,0,3.1,59.6,2024-09-14T17:25:29.372Z,2024-09-14T18:05:49Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210281475,56,Back,5210311539,233,237,5210281477,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186489,237,6,1,24,22,b8oqgvx1ijeyn6y1cn6929ix4,1,96.9,40.4,2024-09-14T17:25:29.372Z,2024-09-14T18:05:49Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210281753,75,,5210281751,56,Center,5210311511,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186879,238,1,1,24,53,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2024-09-14T17:25:59.932Z,2024-09-14T17:26:01Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210283833,140,96.1,5210283827,223,,5210283829,56,Center,5210283819,6,,5210283837,141,45.5,5210283839,212,30.8,5210283815,2,,5210283823,155,,5210283843,213,,,,,,,,,,,,,,,,,1.69,,,,,,,,,,,,
2720186931,215,12,1,24,55,8cfkisxf1fkxdqtt6tx1tup48,1,6.6,53.3,2024-09-14T17:26:02.629Z,2024-09-14T17:43:47Z,3mgrufy83uhzs9liw8pwxi784,G. Larsen,,,5210284191,212,18.7,5210284189,141,64.2,5210284187,140,23.0,5210284185,56,Back,5210284193,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720186933,216,61,1,24,57,8cfkisxf1fkxdqtt6tx1tup48,0,19.1,66.0,2024-09-14T17:26:04.532Z,2024-09-14T17:26:05Z,e0u730to91qqtvvx16uhajz10,S. Jalaei,,,5210284199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187153,239,1,1,25,11,b8oqgvx1ijeyn6y1cn6929ix4,0,55.9,11.6,2024-09-14T17:26:18.707Z,2024-09-14T17:26:29Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210285369,213,0.11,5210286365,189,,5210285359,155,,5210285367,212,26.3,5210285361,56,Right,5210285363,140,80.8,5210285365,141,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187173,217,1,1,25,13,8cfkisxf1fkxdqtt6tx1tup48,0,7.4,83.9,2024-09-14T17:26:20.045Z,2024-09-14T17:44:12Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210285489,56,Back,5210285487,157,,5210285499,212,23.7,5210285915,189,,5210285501,213,0.51,5210285497,141,100.0,5210285493,140,27.1,5210285505,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187181,218,5,1,25,14,8cfkisxf1fkxdqtt6tx1tup48,0,27.9,101.2,2024-09-14T17:26:21.075Z,2024-09-14T18:05:43Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5210286057,189,,5210285531,56,Back,5210285533,347,,5210286403,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187301,240,5,1,25,14,b8oqgvx1ijeyn6y1cn6929ix4,1,72.1,-1.2,2024-09-14T17:26:21.075Z,2024-09-14T18:05:42Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5210286293,56,Right,5210286385,233,218,5210286295,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187345,241,1,1,25,24,b8oqgvx1ijeyn6y1cn6929ix4,1,68.0,0.0,2024-09-14T17:26:31.068Z,2024-09-14T17:26:32Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210286613,212,24.7,5210286607,56,Center,5210286609,140,55.9,5210286615,213,2.11,5210286617,1,,5210286605,107,,5210286611,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187381,242,1,1,25,25,b8oqgvx1ijeyn6y1cn6929ix4,1,55.9,29.5,2024-09-14T17:26:32.731Z,2024-09-14T17:26:35Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210286787,155,,5210286791,140,88.7,5210286789,56,Right,5210286797,213,6.06,5210286799,1,,5210286795,212,35.3,5210286793,141,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187445,243,1,1,25,28,b8oqgvx1ijeyn6y1cn6929ix4,1,88.7,17.8,2024-09-14T17:26:35.355Z,2024-09-14T17:26:39Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210287221,3,,5210287225,140,75.3,5210287227,141,16.4,5210287231,213,3.21,5210287223,56,Right,5210287229,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187467,244,1,1,25,32,b8oqgvx1ijeyn6y1cn6929ix4,1,75.3,16.4,2024-09-14T17:26:39.140Z,2024-09-14T17:26:40Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5210287363,212,9.0,5210287369,213,1.75,5210287353,56,Center,5210287359,141,29.5,5210287355,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187525,245,1,1,25,33,b8oqgvx1ijeyn6y1cn6929ix4,1,73.8,29.5,2024-09-14T17:26:40.052Z,2024-09-14T17:26:43Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210287637,140,81.8,5210287639,141,6.1,5210287633,56,Right,5210287647,213,5.20,5210287643,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187581,246,1,1,25,37,b8oqgvx1ijeyn6y1cn6929ix4,1,79.6,7.6,2024-09-14T17:26:43.787Z,2024-09-14T17:26:46Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210287973,212,14.2,5210287969,140,67.4,5210287975,213,2.70,5210287971,141,16.6,5210287967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187657,247,1,1,25,39,b8oqgvx1ijeyn6y1cn6929ix4,1,67.4,16.6,2024-09-14T17:26:46.516Z,2024-09-14T17:26:49Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210288315,141,49.7,5210288311,56,Center,5210288319,213,2.03,5210288313,140,56.7,5210288317,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187727,248,1,1,25,42,b8oqgvx1ijeyn6y1cn6929ix4,1,55.2,53.6,2024-09-14T17:26:49.460Z,2024-09-14T17:26:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210288721,140,66.5,5210288719,56,Center,5210288727,213,0.61,5210288725,212,14.5,5210288723,141,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187743,249,1,1,25,45,b8oqgvx1ijeyn6y1cn6929ix4,1,67.4,71.7,2024-09-14T17:26:52.443Z,2024-09-14T17:26:53Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210288817,212,10.6,5210288813,140,76.8,5210288819,213,5.91,5210288811,56,Center,5210288815,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187815,250,1,1,25,46,b8oqgvx1ijeyn6y1cn6929ix4,1,76.8,66.0,2024-09-14T17:26:53.363Z,2024-09-14T17:26:59Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210289291,213,1.25,5210289289,212,19.4,5210289277,56,Left,5210289281,140,82.7,5210289285,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187849,251,1,1,25,52,b8oqgvx1ijeyn6y1cn6929ix4,1,93.3,89.0,2024-09-14T17:26:59.020Z,2024-09-14T17:27:00Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210289457,212,18.0,5210289459,213,3.08,5210289453,140,76.2,5210289451,56,Left,5210289455,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187929,252,1,1,25,53,b8oqgvx1ijeyn6y1cn6929ix4,1,76.2,90.6,2024-09-14T17:27:00.628Z,2024-09-14T17:27:06Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210289921,213,0.27,5210289915,140,88.0,5210289917,141,95.6,5210289919,212,12.8,5210289913,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187961,253,1,1,25,59,b8oqgvx1ijeyn6y1cn6929ix4,1,87.2,94.8,2024-09-14T17:27:06.076Z,2024-09-14T17:27:09Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210290151,213,6.20,5210290147,141,94.1,5210290143,56,Left,5210290149,212,5.5,5210290145,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720187973,254,1,1,26,2,b8oqgvx1ijeyn6y1cn6929ix4,0,94.6,88.5,2024-09-14T17:27:09.019Z,2024-09-14T17:27:09Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210290233,141,65.6,5210290237,213,4.33,5210290229,56,Center,5210290231,140,88.7,5210290235,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188085,219,12,1,26,5,8cfkisxf1fkxdqtt6tx1tup48,1,4.9,39.2,2024-09-14T17:27:12.374Z,2024-09-14T17:28:01Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210290889,56,Back,5210290891,140,24.4,5210290895,212,23.8,5210290893,141,21.5,5210290897,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188017,255,61,1,26,6,b8oqgvx1ijeyn6y1cn6929ix4,1,74.0,83.4,2024-09-14T17:27:12.828Z,2024-09-14T17:27:12Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5210290489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188551,221,61,1,26,6,8cfkisxf1fkxdqtt6tx1tup48,1,23.5,14.7,2024-09-14T17:27:12.829Z,2024-09-14T17:27:58Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210293619,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188071,256,1,1,26,8,b8oqgvx1ijeyn6y1cn6929ix4,1,79.5,76.8,2024-09-14T17:27:14.844Z,2024-09-14T17:27:16Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5210290815,213,3.46,5210290809,140,64.7,5210290811,141,69.3,5210290807,56,Center,5210290813,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188091,257,1,1,26,9,b8oqgvx1ijeyn6y1cn6929ix4,1,64.7,69.3,2024-09-14T17:27:15.900Z,2024-09-14T17:27:17Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5210290935,140,74.8,5210290933,56,Left,5210290941,213,0.99,5210290939,212,19.3,5210290937,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188153,258,1,1,26,10,b8oqgvx1ijeyn6y1cn6929ix4,1,74.8,93.0,2024-09-14T17:27:17.716Z,2024-09-14T17:27:21Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5210291301,212,12.5,5210291295,56,Left,5210291297,140,86.2,5210291299,141,87.5,5210291303,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188189,259,1,1,26,12,b8oqgvx1ijeyn6y1cn6929ix4,1,87.5,88.8,2024-09-14T17:27:19.364Z,2024-09-14T17:30:03Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5210291495,140,94.5,5210291501,213,5.73,5210291497,141,82.2,5210291499,212,8.6,5210291493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188195,260,1,1,26,13,b8oqgvx1ijeyn6y1cn6929ix4,1,94.5,82.2,2024-09-14T17:27:20.132Z,2024-09-14T17:30:05Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,1.0,,5210291525,141,60.5,5210291523,140,89.2,5210301331,210,15,5210291521,56,Center,5210301333,154,,5210291529,213,4.35,5210291527,212,15.8,5210291517,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188231,261,15,1,26,14,b8oqgvx1ijeyn6y1cn6929ix4,1,91.1,56.8,2024-09-14T17:27:20.772Z,2024-09-14T19:22:22Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5210301629,233,220,5210301393,147,51.6,5210300815,72,,5210301379,154,,5210291711,17,,5210301381,55,260,5210301375,29,,5210301373,76,,5210291709,22,5210301385,102,53.0,5210291713,56,5210301389,328,5210301391,146,98.9,5210301387,103,15.8,,,,,Center,,,,,,,,,,,
2720188245,220,10,1,26,14,8cfkisxf1fkxdqtt6tx1tup48,1,2.0,48.7,2024-09-14T17:27:20.872Z,2024-09-14T17:30:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210291761,56,Back,5210291757,178,,5210291759,182,,5210291755,173,,5210300911,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720188281,262,16,1,26,16,b8oqgvx1ijeyn6y1cn6929ix4,1,96.1,58.7,2024-09-14T17:27:23.612Z,2024-09-14T19:24:19Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5210296871,103,2.5,5210297899,282,13253,5210310787,136,,5210294567,72,,5210297895,280,ATTEMPT_SAVED,5210294577,375,26:16.411,5210296869,102,52.9,5210296879,231,52.7,5210291999,22,5210296875,458,,5210297901,472,5210296873,328,5210292003,56,Center,5210297897,281,dqssvdpt2iwg8qn9wto3miind,5210294573,374,2024-09-14 18:27:23.180,,261,,5210310785,214,,5210294569,61,5210296867,76,5210296877,230,99.5
2720189041,222,1,1,27,11,8cfkisxf1fkxdqtt6tx1tup48,1,50.1,49.9,2024-09-14T17:28:18.510Z,2024-09-14T17:28:25Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5210296343,140,31.0,5210296349,213,2.66,5210296347,212,22.7,5210296351,279,G,5210296341,56,Back,5210296345,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720189083,223,1,1,27,18,8cfkisxf1fkxdqtt6tx1tup48,1,36.0,57.3,2024-09-14T17:28:25.509Z,2024-09-14T17:28:29Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5210296619,213,1.96,5210296613,140,28.5,5210296617,212,20.6,5210296615,141,85.3,5210296611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720189161,224,1,1,27,22,8cfkisxf1fkxdqtt6tx1tup48,1,29.0,82.1,2024-09-14T17:28:28.878Z,2024-09-14T17:28:32Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5210297071,213,4.19,5210297067,212,24.1,5210297057,56,Back,5210297061,140,17.5,5210297063,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720189203,225,1,1,27,26,8cfkisxf1fkxdqtt6tx1tup48,1,18.8,50.1,2024-09-14T17:28:32.814Z,2024-09-14T17:28:34Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5210297247,140,33.4,5210297251,212,15.9,5210297249,141,56.1,5210297253,213,0.26,5210297245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
