id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2785150255,128,1,1,14,20,a9vw7ikerpr4cuweeeka5aneg,1,39.5,71.1,2025-03-08T12:15:36.758Z,2025-03-08T12:15:42Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564364995,212,12.7,5564364993,141,88.9,5564364997,213,1.27,5564364989,56,Back,5564364991,140,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150271,129,1,1,14,25,a9vw7ikerpr4cuweeeka5aneg,1,62.4,91.8,2025-03-08T12:15:42.030Z,2025-03-08T12:15:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564365075,212,19.2,5564365077,213,3.41,5564365073,141,84.2,5564365071,140,44.8,5564365069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150293,130,1,1,14,27,a9vw7ikerpr4cuweeeka5aneg,1,45.1,84.2,2025-03-08T12:15:44.134Z,2025-03-08T12:15:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564365179,213,4.78,5564365175,212,26.8,5564365163,56,Back,5564365171,141,44.9,5564365167,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150345,131,1,1,14,31,a9vw7ikerpr4cuweeeka5aneg,1,47.3,47.3,2025-03-08T12:15:47.502Z,2025-03-08T12:15:50Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564365433,213,1.77,5564365425,56,Back,5564365431,212,21.2,5564365427,140,43.2,5564365429,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150373,132,1,1,14,34,a9vw7ikerpr4cuweeeka5aneg,1,45.5,82.3,2025-03-08T12:15:50.662Z,2025-03-08T12:15:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564365529,56,Left,5564365533,141,93.5,5564365537,212,16.8,5564365541,213,0.47,5564365531,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150391,133,1,1,14,38,a9vw7ikerpr4cuweeeka5aneg,1,54.0,85.6,2025-03-08T12:15:54.247Z,2025-03-08T12:15:56Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564365643,212,33.9,5564365639,140,39.8,5564365647,1,,5564365637,56,Back,5564365645,213,4.26,5564365641,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150401,134,1,1,14,40,a9vw7ikerpr4cuweeeka5aneg,1,38.4,39.1,2025-03-08T12:15:56.630Z,2025-03-08T12:15:59Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564365705,56,Back,5564365715,213,5.12,5564365709,141,20.1,5564365707,140,43.7,5564365711,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150415,135,1,1,14,43,a9vw7ikerpr4cuweeeka5aneg,1,44.2,11.0,2025-03-08T12:15:59.574Z,2025-03-08T12:16:01Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564365765,213,0.29,5564365757,56,Center,5564365759,140,67.1,5564365763,212,25.1,5564365761,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150419,136,1,1,14,45,a9vw7ikerpr4cuweeeka5aneg,1,67.1,21.5,2025-03-08T12:16:01.430Z,2025-03-08T12:16:03Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5564365793,156,,5564365773,56,Right,5564365777,141,10.9,5564365779,212,7.5,5564365775,140,65.2,5564365781,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150449,137,1,1,14,46,a9vw7ikerpr4cuweeeka5aneg,0,65.2,10.9,2025-03-08T12:16:02.765Z,2025-03-08T12:16:06Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564365879,141,17.9,5564365877,140,79.8,5564365881,212,16.1,5564365875,56,Right,5564365883,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150487,131,61,1,14,52,b2vft81kyjurzbmekvgrqwr64,1,17.7,81.2,2025-03-08T12:16:08.560Z,2025-03-08T12:16:08Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564366071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150523,132,12,1,14,53,b2vft81kyjurzbmekvgrqwr64,1,14.0,74.2,2025-03-08T12:16:09.720Z,2025-03-08T14:15:56Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564366211,141,100.0,5564366207,56,Back,5564366255,167,,5564366209,140,20.0,5564366213,212,19.5,5564366215,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150529,133,5,1,14,54,b2vft81kyjurzbmekvgrqwr64,0,16.7,101.2,2025-03-08T12:16:10.366Z,2025-03-08T14:16:01Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564366795,233,138,5564366241,56,Back,5564366243,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150641,138,5,1,14,54,a9vw7ikerpr4cuweeeka5aneg,1,83.3,-1.2,2025-03-08T12:16:10.366Z,2025-03-08T14:15:59Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564366773,56,Right,5564366789,233,133,5564366775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150653,139,1,1,15,8,a9vw7ikerpr4cuweeeka5aneg,1,85.6,0.0,2025-03-08T12:16:24.782Z,2025-03-08T12:16:26Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564366823,56,Right,5564366829,212,9.8,5564366827,141,11.3,5564366825,140,89.3,5564366821,107,,5564366831,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150663,140,1,1,15,9,a9vw7ikerpr4cuweeeka5aneg,1,90.2,11.9,2025-03-08T12:16:26.181Z,2025-03-08T12:16:27Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5564366857,56,Right,5564366859,140,82.7,5564366863,212,8.2,5564366861,141,8.3,5564366865,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150697,141,1,1,15,11,a9vw7ikerpr4cuweeeka5aneg,1,81.2,8.3,2025-03-08T12:16:27.341Z,2025-03-08T12:16:32Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564367051,212,23.5,5564367045,56,Right,5564367053,213,2.95,5564367049,141,15.0,5564367047,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150715,142,1,1,15,15,a9vw7ikerpr4cuweeeka5aneg,1,60.8,16.1,2025-03-08T12:16:31.989Z,2025-03-08T12:16:34Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564367141,213,5.84,5564367139,212,13.9,5564367137,141,7.3,5564367133,56,Right,5564367135,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150735,143,1,1,15,17,a9vw7ikerpr4cuweeeka5aneg,1,68.6,7.4,2025-03-08T12:16:34.069Z,2025-03-08T12:16:36Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564367245,141,14.1,5564367243,140,59.0,5564367247,212,11.1,5564367249,213,2.72,5564367241,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150769,144,1,1,15,19,a9vw7ikerpr4cuweeeka5aneg,1,58.8,15.5,2025-03-08T12:16:36.045Z,2025-03-08T12:16:39Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564367411,140,48.1,5564367409,56,Back,5564367417,213,2.30,5564367413,141,34.0,5564367415,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150809,145,1,1,15,23,a9vw7ikerpr4cuweeeka5aneg,1,47.9,38.0,2025-03-08T12:16:39.437Z,2025-03-08T12:16:43Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564367611,141,75.0,5564367615,212,25.2,5564367619,213,1.52,5564367607,56,Back,5564367609,140,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150821,146,1,1,15,27,a9vw7ikerpr4cuweeeka5aneg,1,61.6,89.9,2025-03-08T12:16:43.293Z,2025-03-08T12:16:44Z,bdz03qovxerzrv12lgljae1p0,C. Tapé,,,5564367679,56,Left,5564367681,140,72.1,5564367685,212,11.2,5564367687,213,0.15,5564367683,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150857,147,1,1,15,28,a9vw7ikerpr4cuweeeka5aneg,1,72.4,92.4,2025-03-08T12:16:44.725Z,2025-03-08T12:16:49Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564367875,141,86.2,5564367877,212,9.4,5564367869,56,Left,5564367879,213,3.61,5564367873,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150881,148,1,1,15,33,a9vw7ikerpr4cuweeeka5aneg,1,63.4,88.1,2025-03-08T12:16:49.741Z,2025-03-08T12:16:52Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564367981,212,8.7,5564367983,213,3.74,5564367975,56,Left,5564367979,141,80.9,5564367977,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150895,149,1,1,15,35,a9vw7ikerpr4cuweeeka5aneg,1,56.8,80.9,2025-03-08T12:16:51.917Z,2025-03-08T12:16:53Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564368051,141,72.4,5564368047,56,Center,5564368049,140,67.1,5564368053,212,12.3,5564368055,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150911,150,1,1,15,36,a9vw7ikerpr4cuweeeka5aneg,1,67.1,72.9,2025-03-08T12:16:53.141Z,2025-03-08T12:16:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564368113,140,67.4,5564368117,212,7.4,5564368119,213,1.53,5564368111,56,Left,5564368115,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150955,151,1,1,15,38,a9vw7ikerpr4cuweeeka5aneg,1,67.6,84.1,2025-03-08T12:16:54.645Z,2025-03-08T12:16:59Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564368281,56,Left,5564368283,140,74.7,5564368287,212,7.5,5564368289,213,0.01,5564368285,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785150987,152,1,1,15,43,a9vw7ikerpr4cuweeeka5aneg,1,67.7,70.9,2025-03-08T12:16:59.470Z,2025-03-08T12:17:03Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5564368431,212,37.7,5564368425,56,Right,5564368433,213,4.48,5564368427,140,59.4,5564368429,141,17.0,5564368435,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151007,153,1,1,15,46,a9vw7ikerpr4cuweeeka5aneg,1,61.4,15.8,2025-03-08T12:17:02.885Z,2025-03-08T12:17:05Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564368531,140,55.8,5564368529,56,Center,5564368533,141,30.3,5564368543,213,2.11,5564368539,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151025,154,1,1,15,49,a9vw7ikerpr4cuweeeka5aneg,1,55.8,30.3,2025-03-08T12:17:05.358Z,2025-03-08T12:17:07Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564368645,141,51.6,5564368643,140,50.7,5564368649,213,1.92,5564368647,212,15.4,5564368641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151073,155,1,1,15,50,a9vw7ikerpr4cuweeeka5aneg,1,52.6,55.1,2025-03-08T12:17:06.989Z,2025-03-08T12:17:11Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564368869,140,61.9,5564368871,141,82.6,5564368867,56,Left,5564368873,212,21.1,5564368875,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151085,156,1,1,15,54,a9vw7ikerpr4cuweeeka5aneg,0,61.9,83.8,2025-03-08T12:17:11.045Z,2025-03-08T12:17:11Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5564368929,140,65.7,5564368927,56,Center,5564368935,213,4.91,5564368931,141,54.3,5564368933,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151135,135,3,1,15,57,b2vft81kyjurzbmekvgrqwr64,1,39.0,40.6,2025-03-08T12:17:13.493Z,2025-03-08T12:17:46Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5564369167,233,157,5564369153,56,Back,5564369155,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151111,157,45,1,15,57,a9vw7ikerpr4cuweeeka5aneg,0,61.0,59.4,2025-03-08T12:17:13.493Z,2025-03-08T12:17:46Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564369171,233,135,5564369073,285,,5564369071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151139,136,4,1,15,58,b2vft81kyjurzbmekvgrqwr64,1,39.0,40.6,2025-03-08T12:17:14.789Z,2025-03-08T12:17:41Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5564369221,56,Back,5564369223,152,,5564369217,13,,5564369327,233,158,5564369219,295,,5564369225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151127,158,4,1,15,58,a9vw7ikerpr4cuweeeka5aneg,0,61.0,59.4,2025-03-08T12:17:14.790Z,2025-03-08T12:17:41Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5564369253,13,,5564369361,233,136,5564369259,152,,5564369257,56,Center,5564369255,295,,5564369263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151397,137,1,1,16,26,b2vft81kyjurzbmekvgrqwr64,1,44.0,44.5,2025-03-08T12:17:42.678Z,2025-03-08T12:17:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564370595,141,56.9,5564370603,213,0.68,5564370583,5,,5564370593,140,54.0,5564370587,152,,5564370599,212,13.5,5564370591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151409,138,1,1,16,29,b2vft81kyjurzbmekvgrqwr64,1,54.0,55.7,2025-03-08T12:17:46.077Z,2025-03-08T12:17:48Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564370665,212,20.0,5564370667,213,3.83,5564370655,56,Back,5564370661,141,37.1,5564370657,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151461,139,1,1,16,31,b2vft81kyjurzbmekvgrqwr64,1,39.3,37.1,2025-03-08T12:17:47.942Z,2025-03-08T12:17:51Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564370855,56,Back,5564370859,140,15.3,5564370861,141,44.6,5564370865,213,2.94,5564370863,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151485,140,1,1,16,35,b2vft81kyjurzbmekvgrqwr64,1,14.8,46.3,2025-03-08T12:17:51.581Z,2025-03-08T12:17:54Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5564370933,213,0.94,5564370925,56,Back,5564370931,212,24.5,5564370929,141,75.4,5564370927,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151511,141,1,1,16,37,b2vft81kyjurzbmekvgrqwr64,1,25.7,75.3,2025-03-08T12:17:54.126Z,2025-03-08T12:17:56Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564371065,141,87.2,5564371063,140,38.5,5564371069,213,0.54,5564371067,212,15.7,5564371061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151535,142,1,1,16,40,b2vft81kyjurzbmekvgrqwr64,1,35.0,85.6,2025-03-08T12:17:56.462Z,2025-03-08T12:17:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564371177,212,16.8,5564371179,213,4.33,5564371171,56,Back,5564371173,140,29.1,5564371175,141,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151555,143,1,1,16,42,b2vft81kyjurzbmekvgrqwr64,1,29.9,66.3,2025-03-08T12:17:58.253Z,2025-03-08T12:18:00Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564371285,140,24.8,5564371283,56,Back,5564371289,212,12.1,5564371287,141,50.4,5564371291,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151577,144,1,1,16,44,b2vft81kyjurzbmekvgrqwr64,1,24.8,50.6,2025-03-08T12:18:00.421Z,2025-03-08T12:18:01Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564371381,140,38.9,5564371379,56,Back,5564371383,141,43.4,5564371387,213,5.96,5564371385,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151603,145,1,1,16,45,b2vft81kyjurzbmekvgrqwr64,1,38.9,43.4,2025-03-08T12:18:01.349Z,2025-03-08T12:18:06Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564371543,56,Back,5564371547,141,12.6,5564371549,212,21.0,5564371545,140,40.8,5564371551,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151687,146,1,1,16,50,b2vft81kyjurzbmekvgrqwr64,1,45.7,12.9,2025-03-08T12:18:06.725Z,2025-03-08T12:18:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564371953,1,,5564371943,56,Left,5564371949,212,56.6,5564371947,141,82.9,5564371937,155,,5564371945,140,74.8,5564371941,196,,5564371951,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151701,147,1,1,16,58,b2vft81kyjurzbmekvgrqwr64,1,74.8,60.3,2025-03-08T12:18:14.332Z,2025-03-08T12:18:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564372021,213,3.83,5564372013,56,Center,5564372019,212,15.7,5564372017,141,45.7,5564372015,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151719,148,1,1,17,0,b2vft81kyjurzbmekvgrqwr64,1,62.8,49.7,2025-03-08T12:18:17.005Z,2025-03-08T12:18:19Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564372133,212,18.5,5564372131,141,23.1,5564372135,213,4.92,5564372127,56,Center,5564372129,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151771,149,1,1,17,3,b2vft81kyjurzbmekvgrqwr64,1,64.9,20.4,2025-03-08T12:18:19.541Z,2025-03-08T12:18:24Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5564372365,56,Right,5564372373,213,6.00,5564372369,141,9.7,5564372371,212,25.6,5564372367,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151805,150,1,1,17,7,b2vft81kyjurzbmekvgrqwr64,1,83.6,8.6,2025-03-08T12:18:23.981Z,2025-03-08T12:18:27Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5564372501,213,2.63,5564372493,56,Center,5564372499,212,30.4,5564372497,141,30.4,5564372495,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151861,151,1,1,17,10,b2vft81kyjurzbmekvgrqwr64,1,55.0,31.5,2025-03-08T12:18:27.189Z,2025-03-08T12:18:32Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564372747,140,60.1,5564372749,141,66.0,5564372753,213,1.35,5564372745,56,Center,5564372751,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151907,152,1,1,17,16,b2vft81kyjurzbmekvgrqwr64,1,60.1,66.0,2025-03-08T12:18:32.357Z,2025-03-08T15:32:47Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564373079,141,77.9,5564373077,140,73.1,5564373075,56,Center,5564373083,213,0.54,5564373081,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151877,159,83,1,17,18,a9vw7ikerpr4cuweeeka5aneg,0,32.2,14.3,2025-03-08T12:18:34.764Z,2025-03-08T13:00:55Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5564373231,399,9xub4z9b3bog8wqhn5yfihecp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151915,153,1,1,17,22,b2vft81kyjurzbmekvgrqwr64,0,72.5,74.2,2025-03-08T12:18:38.373Z,2025-03-08T15:32:49Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5564373109,140,94.8,5564468213,2,,5564373107,56,Center,5564373113,212,25.6,5564373105,155,,5564373115,213,5.87,5564373111,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151931,160,12,1,17,23,a9vw7ikerpr4cuweeeka5aneg,1,15.9,47.5,2025-03-08T12:18:39.516Z,2025-03-08T13:00:54Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5564373193,141,24.6,5564373197,213,5.69,5564373189,56,Back,5564373191,140,37.8,5564373195,212,27.8,5564373211,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785151983,154,1,1,17,28,b2vft81kyjurzbmekvgrqwr64,1,79.5,75.9,2025-03-08T12:18:44.525Z,2025-03-08T15:32:50Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564373415,140,60.0,5564373419,212,21.6,5564373417,141,66.0,5564373413,56,Center,5564373421,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152045,155,1,1,17,29,b2vft81kyjurzbmekvgrqwr64,1,60.0,66.0,2025-03-08T12:18:45.461Z,2025-03-08T15:32:58Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5564373751,212,22.3,5564373753,213,0.55,5564373747,140,78.1,5564373749,141,83.2,5564373745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152063,156,1,1,17,35,b2vft81kyjurzbmekvgrqwr64,0,85.2,83.8,2025-03-08T12:18:51.925Z,2025-03-08T12:18:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564373825,140,85.5,5564373829,212,1.4,5564373827,141,81.8,5564373941,236,,5564373823,56,Left,5564373819,2,,5564373831,213,4.94,5564373947,286,,5564373943,233,,,,,,,,,,,,,,,,,,161,,,,,,,
2785152081,161,12,1,17,35,a9vw7ikerpr4cuweeeka5aneg,1,12.2,18.5,2025-03-08T12:18:52.025Z,2025-03-08T12:18:55Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564373971,233,156,5564373901,185,,5564373903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152123,162,61,1,17,40,a9vw7ikerpr4cuweeeka5aneg,0,34.6,16.2,2025-03-08T12:18:56.964Z,2025-03-08T12:19:37Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5564374109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152195,157,1,1,17,41,b2vft81kyjurzbmekvgrqwr64,1,78.6,82.0,2025-03-08T12:18:57.748Z,2025-03-08T12:19:02Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564374473,141,88.0,5564374477,213,0.61,5564374475,212,7.2,5564374469,56,Left,5564374471,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152211,158,1,1,17,46,b2vft81kyjurzbmekvgrqwr64,0,81.5,82.7,2025-03-08T12:19:02.277Z,2025-03-08T12:19:03Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5564374533,155,,5564374543,212,16.7,5564374539,140,91.8,5564374541,141,64.0,5564374537,56,Center,5564374545,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152229,163,12,1,17,47,a9vw7ikerpr4cuweeeka5aneg,1,13.2,32.2,2025-03-08T12:19:03.348Z,2025-03-08T12:19:05Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5564374635,141,23.1,5564374633,140,16.5,5564374637,212,7.1,5564374639,213,5.22,5564374631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152251,164,12,1,17,49,a9vw7ikerpr4cuweeeka5aneg,1,16.2,23.1,2025-03-08T12:19:05.500Z,2025-03-08T12:19:50Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5564374715,141,9.8,5564374713,140,63.1,5564374717,212,50.1,5564374711,56,Right,5564374719,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152403,159,1,1,18,3,b2vft81kyjurzbmekvgrqwr64,1,38.9,63.9,2025-03-08T12:19:19.876Z,2025-03-08T12:19:20Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564375431,213,0.69,5564375425,140,47.2,5564375429,212,11.3,5564375427,141,74.5,5564375423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152467,160,1,1,18,4,b2vft81kyjurzbmekvgrqwr64,1,47.0,74.1,2025-03-08T12:19:20.581Z,2025-03-08T12:19:23Z,3sog1gsk11bwwrf7l7wm2j7dg,M. Kristensen,,,5564375661,56,Back,5564375665,141,65.4,5564375669,213,3.67,5564375667,212,11.7,5564375663,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785152545,161,1,1,18,8,b2vft81kyjurzbmekvgrqwr64,1,31.5,67.9,2025-03-08T12:19:24.844Z,2025-03-08T12:19:29Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5564376035,141,44.9,5564376037,212,24.8,5564376039,213,3.82,5564376033,140,13.2,5564376031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
