id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815639283,160,1,1,14,34,b8oqgvx1ijeyn6y1cn6929ix4,1,10.0,60.0,2025-05-17T12:16:21.703Z,2025-05-17T12:16:23Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732155187,212,21.1,5732155183,140,15.9,5732155181,56,Back,5732155185,141,89.7,5732155189,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639309,161,1,1,14,36,b8oqgvx1ijeyn6y1cn6929ix4,0,15.9,89.7,2025-05-17T12:16:23.687Z,2025-05-17T12:16:26Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732155305,212,43.6,5732155307,213,5.72,5732155299,56,Center,5732155309,1,,5732155303,141,55.4,5732155297,155,,5732155301,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639329,125,1,1,14,39,dbl7ir1qugqz8nvp1vzn8im50,1,45.5,39.2,2025-05-17T12:16:26.803Z,2025-05-17T12:16:38Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732155393,56,Back,5732155397,141,31.2,5732155399,212,7.5,5732155395,140,40.6,5732155401,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639355,127,1,1,14,42,dbl7ir1qugqz8nvp1vzn8im50,1,40.5,31.2,2025-05-17T12:16:29.482Z,2025-05-17T12:18:08Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732155555,140,29.8,5732155557,141,25.5,5732155561,213,3.47,5732155559,212,11.9,5732155553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639385,128,1,1,14,46,dbl7ir1qugqz8nvp1vzn8im50,1,27.2,23.6,2025-05-17T12:16:33.627Z,2025-05-17T12:18:09Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732155745,213,2.12,5732155737,56,Back,5732155743,212,15.9,5732155741,141,43.6,5732155739,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639521,129,1,1,14,55,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,40.9,2025-05-17T12:16:42.051Z,2025-05-17T12:16:43Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732156441,56,Back,5732156443,140,34.0,5732156449,213,5.89,5732156447,212,11.6,5732156445,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639539,130,1,1,14,56,dbl7ir1qugqz8nvp1vzn8im50,1,34.0,34.3,2025-05-17T12:16:43.604Z,2025-05-17T12:16:45Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732156557,140,31.5,5732156559,141,15.2,5732156563,213,4.51,5732156561,212,13.3,5732156555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639573,131,1,1,14,58,dbl7ir1qugqz8nvp1vzn8im50,1,31.5,15.2,2025-05-17T12:16:45.419Z,2025-05-17T12:16:49Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732156739,212,23.2,5732156741,213,2.18,5732156735,140,18.9,5732156733,56,Back,5732156737,141,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639607,132,1,1,15,1,dbl7ir1qugqz8nvp1vzn8im50,1,18.9,43.1,2025-05-17T12:16:48.931Z,2025-05-17T12:16:51Z,2g019dl7zougqjo7usig0rf11,M. Hansen,,,5732156931,56,Back,5732156933,140,26.4,5732156937,212,21.0,5732156939,213,1.19,5732156935,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639631,133,1,1,15,4,dbl7ir1qugqz8nvp1vzn8im50,1,26.4,71.7,2025-05-17T12:16:51.579Z,2025-05-17T12:16:53Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732157073,56,Back,5732157081,213,0.12,5732157079,212,12.7,5732157075,140,38.4,5732157077,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639647,134,1,1,15,6,dbl7ir1qugqz8nvp1vzn8im50,0,38.4,73.9,2025-05-17T12:16:53.235Z,2025-05-17T12:20:17Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732157179,56,Back,5732157181,140,43.8,5732157183,141,81.4,5732157187,213,0.73,5732157185,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639689,162,61,1,15,7,b8oqgvx1ijeyn6y1cn6929ix4,1,44.5,14.3,2025-05-17T12:16:54.911Z,2025-05-17T13:04:07Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732157427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639705,135,1,1,15,10,dbl7ir1qugqz8nvp1vzn8im50,1,60.6,89.7,2025-05-17T12:16:57.763Z,2025-05-17T12:20:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5732157497,141,72.6,5732157495,140,67.2,5732157493,56,Center,5732157501,213,5.25,5732157499,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639743,136,43,1,15,13,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2025-05-17T12:17:00.107Z,2025-05-17T12:17:16Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732158431,144,3,5732157647,286,0,5732157645,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639765,137,1,1,15,16,dbl7ir1qugqz8nvp1vzn8im50,1,71.3,81.1,2025-05-17T12:17:03.027Z,2025-05-17T12:17:04Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732157757,56,Center,5732157761,141,69.4,5732157763,212,14.3,5732157759,140,60.0,5732157765,213,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639773,138,1,1,15,17,dbl7ir1qugqz8nvp1vzn8im50,1,60.0,69.4,2025-05-17T12:17:04.572Z,2025-05-17T12:17:06Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732157801,56,Center,5732157803,140,64.0,5732157809,213,5.11,5732157807,212,10.8,5732157805,141,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639815,139,1,1,15,18,dbl7ir1qugqz8nvp1vzn8im50,1,64.0,54.8,2025-05-17T12:17:05.859Z,2025-05-17T12:17:08Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732157997,213,4.16,5732157995,212,16.5,5732157991,140,55.7,5732157989,56,Center,5732157993,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639877,140,1,1,15,21,dbl7ir1qugqz8nvp1vzn8im50,0,55.7,34.2,2025-05-17T12:17:08.563Z,2025-05-17T12:17:15Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732158345,212,51.6,5732158349,1,,5732158347,213,5.89,5732158341,140,100.0,5732158343,141,5.3,5732158339,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639963,141,5,1,15,27,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,4.1,2025-05-17T12:17:14.899Z,2025-05-17T12:17:22Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732158763,233,163,5732158679,56,Right,5732158681,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815639935,163,5,1,15,27,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.2,95.3,2025-05-17T12:17:14.919Z,2025-05-17T12:17:22Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732158703,233,141,5732158579,56,Back,5732158581,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640175,164,1,1,15,49,b8oqgvx1ijeyn6y1cn6929ix4,1,4.7,39.8,2025-05-17T12:17:36.166Z,2025-05-17T12:17:39Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732159765,213,1.70,5732159769,237,,5732159757,56,Back,5732159759,140,3.6,5732159755,124,,5732159763,212,8.6,5732159761,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640205,165,1,1,15,52,b8oqgvx1ijeyn6y1cn6929ix4,1,3.3,52.8,2025-05-17T12:17:39.119Z,2025-05-17T12:17:42Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732159947,141,73.2,5732159945,140,11.0,5732159951,213,1.04,5732159949,212,16.1,5732159943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640247,166,1,1,15,55,b8oqgvx1ijeyn6y1cn6929ix4,0,15.7,84.8,2025-05-17T12:17:42.678Z,2025-05-17T12:17:47Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732160179,213,6.22,5732160167,157,,5732160175,141,80.9,5732160171,140,55.8,5732160169,56,Left,5732160181,1,,5732160177,212,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640251,142,8,1,16,0,dbl7ir1qugqz8nvp1vzn8im50,1,41.4,22.8,2025-05-17T12:17:47.227Z,2025-05-17T12:17:47Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732160189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640365,167,5,1,16,0,b8oqgvx1ijeyn6y1cn6929ix4,1,54.2,101.8,2025-05-17T12:17:47.846Z,2025-05-17T12:18:00Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732160883,233,143,5732160849,347,,5732160847,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640257,143,5,1,16,1,dbl7ir1qugqz8nvp1vzn8im50,0,46.6,-1.8,2025-05-17T12:17:48.147Z,2025-05-17T12:17:59Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732160237,56,Back,5732160911,233,167,5732160239,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640459,168,1,1,16,11,b8oqgvx1ijeyn6y1cn6929ix4,1,52.0,100.0,2025-05-17T12:17:58.606Z,2025-05-17T12:18:08Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732161341,56,Back,5732161343,140,33.8,5732161339,107,,5732161351,1,,5732161347,212,21.8,5732161349,213,3.65,5732161345,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640477,169,1,1,16,22,b8oqgvx1ijeyn6y1cn6929ix4,1,29.9,68.2,2025-05-17T12:18:09.471Z,2025-05-17T12:18:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732161429,213,6.02,5732161425,141,64.0,5732161423,140,40.1,5732161421,56,Back,5732161427,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640491,170,1,1,16,24,b8oqgvx1ijeyn6y1cn6929ix4,1,43.7,61.8,2025-05-17T12:18:11.222Z,2025-05-17T12:18:13Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732161521,212,16.4,5732161523,213,5.59,5732161515,56,Center,5732161519,141,46.3,5732161517,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640507,171,1,1,16,26,b8oqgvx1ijeyn6y1cn6929ix4,1,55.7,46.3,2025-05-17T12:18:13.415Z,2025-05-17T12:18:15Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5732161575,212,13.3,5732161577,213,6.01,5732161573,141,41.0,5732161569,56,Center,5732161571,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640509,144,45,1,16,27,dbl7ir1qugqz8nvp1vzn8im50,0,31.8,63.0,2025-05-17T12:18:14.711Z,2025-05-17T12:18:18Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5732161583,285,,5732161581,56,Back,5732161621,233,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640513,172,3,1,16,27,b8oqgvx1ijeyn6y1cn6929ix4,1,68.2,37.0,2025-05-17T12:18:14.711Z,2025-05-17T12:18:19Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732161591,286,,5732161589,56,Center,5732161609,233,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640537,173,1,1,16,28,b8oqgvx1ijeyn6y1cn6929ix4,1,67.9,41.0,2025-05-17T12:18:14.998Z,2025-05-17T12:18:19Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5732161757,56,Right,5732161763,212,20.4,5732161761,141,13.7,5732161765,213,5.14,5732161759,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640573,174,1,1,16,32,b8oqgvx1ijeyn6y1cn6929ix4,1,80.3,14.0,2025-05-17T12:18:19.110Z,2025-05-17T12:22:40Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,1.0,,5732173733,210,15,5732161963,155,,5732161967,56,Center,5732161959,2,,5732161975,213,1.20,5732161973,212,30.3,5732161971,141,55.5,5732161969,140,90.7,5732173735,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640581,175,44,1,16,35,b8oqgvx1ijeyn6y1cn6929ix4,1,87.8,58.4,2025-05-17T12:18:22.834Z,2025-05-17T14:08:24Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732162005,56,Center,5732162007,286,,5732176631,233,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815643089,188,44,1,16,35,dbl7ir1qugqz8nvp1vzn8im50,0,12.2,41.6,2025-05-17T12:18:22.835Z,2025-05-17T14:08:24Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732176433,56,Back,5732176435,285,,5732176651,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640589,176,15,1,16,35,b8oqgvx1ijeyn6y1cn6929ix4,1,90.7,55.5,2025-05-17T12:18:22.943Z,2025-05-17T18:53:03Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5732173753,102,45.9,5732173769,146,93.0,5732173741,80,,5732173745,154,,5732173761,328,,5732173605,82,,5732173757,103,19,5732173739,15,,5732162033,17,,5732173775,230,5732173779,233,145,5732173777,231,5732173743,29,5732173747,55,174,98.8,51.3,5732162035,56,Center,5732173773,147,53.1,5732162031,22,,,,
2815640571,145,10,1,16,36,dbl7ir1qugqz8nvp1vzn8im50,1,7.0,46.9,2025-05-17T12:18:23.043Z,2025-05-17T12:26:04Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732161949,56,Back,5732173787,233,176,5732171513,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640601,146,12,1,16,38,dbl7ir1qugqz8nvp1vzn8im50,1,14.0,51.1,2025-05-17T12:18:25.075Z,2025-05-17T12:26:01Z,6eg3kxxg5aneckolraz03xzpw,N. Juul-Sandberg,,,5732171979,140,26.4,5732171985,213,0.35,5732171983,212,13.9,5732171981,141,58.1,5732172015,15,,5732162071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640625,177,1,1,16,39,b8oqgvx1ijeyn6y1cn6929ix4,0,65.9,38.2,2025-05-17T12:18:26.838Z,2025-05-17T13:02:51Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732162155,213,5.47,5732162149,140,70.7,5732162153,212,7.4,5732162151,141,30.3,5732162147,56,Center,5732162145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640637,147,1,1,16,40,dbl7ir1qugqz8nvp1vzn8im50,1,18.8,65.7,2025-05-17T12:18:27.716Z,2025-05-17T12:30:01Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5732162233,56,Back,5732162231,157,,5732162237,141,63.6,5732162239,212,27.1,5732162243,1,,5732162241,213,6.23,5732162235,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640645,148,61,1,16,40,dbl7ir1qugqz8nvp1vzn8im50,0,44.5,63.6,2025-05-17T12:18:27.899Z,2025-05-17T12:26:02Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732162255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640677,178,1,1,16,45,b8oqgvx1ijeyn6y1cn6929ix4,1,67.0,38.8,2025-05-17T12:18:32.205Z,2025-05-17T13:03:00Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732162459,212,17.4,5732162453,56,Center,5732162455,140,51.2,5732162457,141,46.3,5732162461,213,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640705,179,1,1,16,47,b8oqgvx1ijeyn6y1cn6929ix4,0,55.1,39.7,2025-05-17T12:18:34.871Z,2025-05-17T19:13:01Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732162601,213,5.18,5732162593,56,Center,5732162629,236,,5733925345,233,149,5732162597,141,32.7,5732162599,212,5.3,5732162635,286,,5732162595,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640707,149,74,1,16,48,dbl7ir1qugqz8nvp1vzn8im50,1,45.4,71.7,2025-05-17T12:18:35.491Z,2025-05-17T19:13:01Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732162605,56,Back,5732162607,285,,5733925419,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640731,150,5,1,16,51,dbl7ir1qugqz8nvp1vzn8im50,0,59.4,102.0,2025-05-17T12:18:38.475Z,2025-05-17T12:18:49Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732163385,233,180,5732162771,347,,5732162769,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640805,180,5,1,16,51,b8oqgvx1ijeyn6y1cn6929ix4,1,41.7,-2.0,2025-05-17T12:18:38.910Z,2025-05-17T12:18:50Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732163321,56,Back,5732163363,233,150,5732163323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640819,181,1,1,17,1,b8oqgvx1ijeyn6y1cn6929ix4,1,35.7,0.0,2025-05-17T12:18:48.670Z,2025-05-17T12:18:50Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732163405,140,36.2,5732163407,141,13.5,5732163411,213,1.52,5732163409,212,9.9,5732163403,56,Back,5732163401,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640821,182,1,1,17,2,b8oqgvx1ijeyn6y1cn6929ix4,1,36.2,13.5,2025-05-17T12:18:49.677Z,2025-05-17T12:18:51Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732163425,213,3.92,5732163419,140,28.6,5732163423,212,11.2,5732163421,141,1.9,5732163417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640847,183,1,1,17,3,b8oqgvx1ijeyn6y1cn6929ix4,1,28.6,1.9,2025-05-17T12:18:50.405Z,2025-05-17T12:18:54Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5732163543,56,Back,5732163549,212,11.1,5732163551,213,1.95,5732163547,141,17.0,5732163545,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640953,184,1,1,17,7,b8oqgvx1ijeyn6y1cn6929ix4,1,20.3,34.3,2025-05-17T12:18:54.373Z,2025-05-17T12:19:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5732164091,212,13.5,5732164089,141,52.8,5732164093,213,1.94,5732164085,56,Back,5732164087,140,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640991,185,1,1,17,20,b8oqgvx1ijeyn6y1cn6929ix4,1,18.4,51.6,2025-05-17T12:19:07.637Z,2025-05-17T12:19:11Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5732164275,56,Back,5732164277,140,28.4,5732164281,212,26.9,5732164279,141,88.0,5732164283,213,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815640997,186,1,1,17,24,b8oqgvx1ijeyn6y1cn6929ix4,1,30.1,90.5,2025-05-17T12:19:11.646Z,2025-05-17T12:19:12Z,b55jtl3ixolidn6cvc4t90efo,J. Vadstrup,,,5732164311,213,0.40,5732164305,140,38.8,5732164307,141,96.2,5732164303,56,Back,5732164309,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641009,187,1,1,17,25,b8oqgvx1ijeyn6y1cn6929ix4,1,38.8,96.2,2025-05-17T12:19:12.661Z,2025-05-17T12:19:13Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5732164373,141,89.6,5732164371,140,31.9,5732164369,56,Back,5732164375,212,8.5,5732164377,213,3.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641013,188,1,1,17,26,b8oqgvx1ijeyn6y1cn6929ix4,0,31.9,89.6,2025-05-17T12:19:13.702Z,2025-05-17T12:19:14Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5732164409,212,17.4,5732164403,56,Back,5732164405,140,48.5,5732164407,141,88.4,5732164411,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641049,152,1,1,17,30,dbl7ir1qugqz8nvp1vzn8im50,1,60.4,30.1,2025-05-17T12:19:17.403Z,2025-05-17T12:31:42Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732164639,212,17.8,5732164633,56,Center,5732164641,213,6.22,5732164635,140,77.3,5732164637,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641097,153,1,1,17,33,dbl7ir1qugqz8nvp1vzn8im50,1,75.3,28.5,2025-05-17T12:19:20.531Z,2025-05-17T12:19:24Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5732164837,140,69.8,5732164835,56,Center,5732164839,141,54.6,5732164841,212,18.7,5732164843,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641111,154,1,1,17,37,dbl7ir1qugqz8nvp1vzn8im50,1,69.7,55.7,2025-05-17T12:19:24.459Z,2025-05-17T12:32:14Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5732164927,140,72.6,5732164925,56,Left,5732164929,141,83.2,5732164933,213,1.41,5732164931,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641137,155,1,1,17,39,dbl7ir1qugqz8nvp1vzn8im50,1,72.6,83.2,2025-05-17T12:19:26.787Z,2025-05-17T12:19:29Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5732165075,212,18.3,5732165077,213,4.49,5732165073,141,56.9,5732165069,56,Center,5732165071,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641143,156,61,1,17,41,dbl7ir1qugqz8nvp1vzn8im50,1,68.7,56.9,2025-05-17T12:19:28.940Z,2025-05-17T12:32:12Z,19wdr5lrjw3aqm0ap9nklwefo,Y. Bojang,,,5732165119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641165,157,1,1,17,44,dbl7ir1qugqz8nvp1vzn8im50,1,68.0,58.2,2025-05-17T12:19:31.659Z,2025-05-17T12:19:32Z,bxamae8lo647u6k3kruigir8q,A. Sørensen,,,5732165269,213,4.21,5732165265,141,36.1,5732165261,56,Center,5732165263,140,60.2,5732165267,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641177,158,1,1,17,45,dbl7ir1qugqz8nvp1vzn8im50,1,60.2,36.1,2025-05-17T12:19:32.387Z,2025-05-17T12:32:11Z,4n002w0ii1wqwx8t5xc1bzf2s,J. Berthel Askou,,,5732165321,56,Right,5732165323,140,70.7,5732165327,212,19.5,5732165329,213,5.31,5732165325,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641199,159,1,1,17,47,dbl7ir1qugqz8nvp1vzn8im50,1,71.4,12.6,2025-05-17T12:19:34.508Z,2025-05-17T12:19:38Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5732165477,155,,5732165475,2,,5732165485,212,30.4,5732165487,213,0.89,5732165483,141,47.3,5732165481,140,89.7,5732165479,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641205,160,61,1,17,51,dbl7ir1qugqz8nvp1vzn8im50,1,89.7,47.3,2025-05-17T12:19:38.339Z,2025-05-17T12:19:38Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5732165519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815641215,161,13,1,17,52,dbl7ir1qugqz8nvp1vzn8im50,1,88.7,35.8,2025-05-17T12:19:39.306Z,2025-05-17T18:26:39Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5732165827,103,59.7,5732165575,56,Center,5732165821,55,160,5732165819,29,,5733689415,77,,5732165829,328,,5733689411,63,,5732165831,230,98.9,5732165833,231,48.2,5732165825,102,5732165571,22,,5732165709,72,,,,,,62.4,,,,,,,,,,,,,
2815641219,162,5,1,17,53,dbl7ir1qugqz8nvp1vzn8im50,0,100.9,56.4,2025-05-17T12:19:40.395Z,2025-05-17T12:20:04Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5732165597,346,,5732165595,56,Center,5732166449,233,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
