id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value
2795609451,225,1,1,21,27,bd4qakf7j0wwie8wke9km7uj8,1,57.2,25.6,2025-04-04T17:21:28.150Z,2025-04-04T17:21:33Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621737259,56,Center,5621737265,212,16.4,5621737263,141,49.6,5621737261,140,55.6,5621737267,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609487,226,1,1,21,32,bd4qakf7j0wwie8wke9km7uj8,1,57.2,50.6,2025-04-04T17:21:33.190Z,2025-04-04T17:21:35Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621737445,212,9.5,5621737443,141,41.5,5621737439,56,Center,5621737441,140,64.1,5621737447,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609493,227,1,1,21,34,bd4qakf7j0wwie8wke9km7uj8,1,64.1,41.5,2025-04-04T17:21:35.630Z,2025-04-04T17:21:36Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621737471,141,35.8,5621737473,212,9.4,5621737475,213,3.56,5621737493,156,,5621737469,140,55.9,5621737467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609517,228,1,1,21,36,bd4qakf7j0wwie8wke9km7uj8,1,55.8,35.7,2025-04-04T17:21:36.982Z,2025-04-04T17:21:38Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621737609,212,8.1,5621737603,56,Center,5621737605,140,61.8,5621737607,141,28.3,5621737611,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609595,229,1,1,21,37,bd4qakf7j0wwie8wke9km7uj8,1,61.8,28.3,2025-04-04T17:21:38.702Z,2025-04-04T17:21:44Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621738057,212,18.5,5621738051,56,Right,5621738055,141,17.6,5621738053,140,78.0,5621738059,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609625,231,1,1,21,42,bd4qakf7j0wwie8wke9km7uj8,0,90.6,17.7,2025-04-04T17:21:43.710Z,2025-04-04T17:21:48Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621738249,213,1.57,5621738243,140,90.6,5621738245,141,23.1,5621738241,56,Center,5621738247,212,3.7,5621738263,233,191,5621738261,236,,5621738267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609587,191,74,1,21,42,ajtb177oqwawkdwbqhldmq6mx,1,7.7,72.0,2025-04-04T17:21:43.711Z,2025-04-04T17:21:47Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621738283,233,231,5621737995,285,,5621737991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609617,230,1,1,21,43,bd4qakf7j0wwie8wke9km7uj8,0,78.0,17.6,2025-04-04T17:21:44.199Z,2025-04-04T17:21:48Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621738183,56,Center,5621738185,140,83.7,5621738187,141,24.7,5621738189,212,7.7,5621738191,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609825,192,5,1,21,45,ajtb177oqwawkdwbqhldmq6mx,0,14.2,101.3,2025-04-04T17:21:45.967Z,2025-04-04T19:46:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5621746741,233,232,5621739363,347,,5621739361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609635,232,5,1,21,45,bd4qakf7j0wwie8wke9km7uj8,1,85.8,-1.3,2025-04-04T17:21:45.967Z,2025-04-04T19:46:31Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621738325,347,,5621738323,56,Right,5621746721,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609689,233,1,1,21,47,bd4qakf7j0wwie8wke9km7uj8,1,77.8,0.0,2025-04-04T17:21:48.678Z,2025-04-04T17:21:53Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621738609,213,2.22,5621738605,141,24.6,5621738607,212,21.6,5621738601,140,65.4,5621738611,1,,5621738597,56,Center,5621738595,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609701,234,1,1,21,52,bd4qakf7j0wwie8wke9km7uj8,1,65.5,24.6,2025-04-04T17:21:53.222Z,2025-04-04T17:21:54Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621738671,212,6.2,5621738673,213,5.37,5621738669,141,17.4,5621738665,56,Right,5621738667,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609735,235,1,1,21,53,bd4qakf7j0wwie8wke9km7uj8,1,69.1,17.4,2025-04-04T17:21:53.942Z,2025-04-04T17:21:56Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621738891,212,10.2,5621738893,213,3.07,5621738889,141,18.5,5621738887,140,59.4,5621738885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609797,236,1,1,21,55,bd4qakf7j0wwie8wke9km7uj8,1,64.3,13.5,2025-04-04T17:21:56.774Z,2025-04-04T17:22:02Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621739217,141,23.9,5621739215,140,74.1,5621739213,56,Center,5621739219,212,12.5,5621739221,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609809,237,1,1,22,1,bd4qakf7j0wwie8wke9km7uj8,1,78.8,22.2,2025-04-04T17:22:01.886Z,2025-04-04T20:30:39Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621739281,141,11.0,5621739287,213,4.55,5621739285,212,7.7,5621739277,140,77.6,5621739275,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609823,238,1,1,22,1,bd4qakf7j0wwie8wke9km7uj8,0,77.6,11.0,2025-04-04T17:22:02.814Z,2025-04-04T20:30:44Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621739351,213,1.28,5621739345,140,83.7,5621739341,56,Center,5621739347,141,42.5,5621739337,155,,5621739333,2,,5621739349,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609835,193,44,1,22,2,ajtb177oqwawkdwbqhldmq6mx,1,14.5,56.4,2025-04-04T17:22:03.471Z,2025-04-04T19:46:06Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621739433,56,Back,5621739435,285,,5621739589,233,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609853,239,44,1,22,2,bd4qakf7j0wwie8wke9km7uj8,0,85.5,43.6,2025-04-04T17:22:03.472Z,2025-04-04T19:46:07Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,,5621739569,56,Center,5621739571,286,,5621739605,233,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609839,194,12,1,22,3,ajtb177oqwawkdwbqhldmq6mx,1,10.1,71.2,2025-04-04T17:22:04.056Z,2025-04-04T17:22:05Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621739459,140,29.1,5621739507,15,,5621739461,141,59.0,5621739457,56,Back,5621739465,213,5.89,5621739463,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609887,195,12,1,22,4,ajtb177oqwawkdwbqhldmq6mx,1,27.8,56.7,2025-04-04T17:22:05.359Z,2025-04-04T17:22:08Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621739771,140,39.2,5621739777,213,5.46,5621739773,141,37.6,5621739775,212,17.7,5621739769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609917,197,3,1,22,9,ajtb177oqwawkdwbqhldmq6mx,0,47.6,24.6,2025-04-04T17:22:10.047Z,2025-04-04T17:24:00Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621740215,233,240,5621739911,56,Back,5621739913,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795609945,240,7,1,22,9,bd4qakf7j0wwie8wke9km7uj8,1,52.4,75.4,2025-04-04T17:22:10.048Z,2025-04-04T17:23:57Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5621740219,233,197,5621740047,285,,5621740045,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610059,242,1,1,22,12,bd4qakf7j0wwie8wke9km7uj8,1,36.9,87.7,2025-04-04T17:22:13.646Z,2025-04-04T17:22:21Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,,5621740631,56,Back,5621740635,140,30.6,5621740643,213,4.29,5621740639,141,66.0,5621740641,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610067,243,1,1,22,15,bd4qakf7j0wwie8wke9km7uj8,1,30.6,66.0,2025-04-04T17:22:16.582Z,2025-04-04T17:22:21Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621740711,213,4.76,5621740703,140,31.7,5621740699,56,Back,5621740707,141,32.4,5621740709,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610107,244,1,1,22,19,bd4qakf7j0wwie8wke9km7uj8,1,32.0,29.5,2025-04-04T17:22:20.679Z,2025-04-04T17:22:23Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621740863,212,26.1,5621740865,213,5.88,5621740857,56,Right,5621740861,141,14.6,5621740859,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610141,245,1,1,22,22,bd4qakf7j0wwie8wke9km7uj8,1,54.9,14.6,2025-04-04T17:22:23.462Z,2025-04-04T17:22:27Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621741047,212,6.7,5621741041,56,Right,5621741045,141,20.1,5621741043,140,60.2,5621741049,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610191,246,1,1,22,26,bd4qakf7j0wwie8wke9km7uj8,1,62.9,21.5,2025-04-04T17:22:27.031Z,2025-04-04T17:22:33Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621741429,213,6.07,5621741423,140,78.7,5621741425,141,16.2,5621741421,56,Right,5621741427,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610203,247,1,1,22,32,bd4qakf7j0wwie8wke9km7uj8,0,85.1,15.3,2025-04-04T17:22:32.943Z,2025-04-04T17:22:33Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621741509,141,37.3,5621741497,2,,5621741507,140,89.2,5621741501,155,,5621741505,56,Center,5621741513,213,1.29,5621741511,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610209,198,12,1,22,32,ajtb177oqwawkdwbqhldmq6mx,1,6.9,59.9,2025-04-04T17:22:33.767Z,2025-04-04T17:22:35Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5621741547,141,57.5,5621741543,56,Back,5621741545,140,14.1,5621741549,212,7.7,5621741551,213,6.07,5621741569,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610229,199,12,1,22,34,ajtb177oqwawkdwbqhldmq6mx,1,14.1,57.5,2025-04-04T17:22:35.455Z,2025-04-04T17:23:05Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621741699,15,,5621741679,213,0.50,5621741677,212,11.2,5621741671,56,Back,5621741673,140,23.5,5621741675,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610313,248,1,1,22,37,bd4qakf7j0wwie8wke9km7uj8,1,64.0,22.5,2025-04-04T17:22:38.559Z,2025-04-04T17:22:43Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5621742149,212,6.8,5621742143,56,Right,5621742145,140,66.1,5621742147,141,13.1,5621742151,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610331,249,1,1,22,42,bd4qakf7j0wwie8wke9km7uj8,1,66.1,13.1,2025-04-04T17:22:43.720Z,2025-04-04T17:22:45Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621742247,140,61.0,5621742245,56,Center,5621742251,141,22.2,5621742257,213,2.28,5621742255,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610351,250,1,1,22,44,bd4qakf7j0wwie8wke9km7uj8,1,61.0,22.2,2025-04-04T17:22:45.760Z,2025-04-04T17:22:47Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621742359,56,Right,5621742361,140,72.8,5621742367,213,5.71,5621742363,141,10.4,5621742365,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610385,251,1,1,22,46,bd4qakf7j0wwie8wke9km7uj8,1,72.8,10.4,2025-04-04T17:22:47.591Z,2025-04-04T17:22:51Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5621742569,56,Center,5621742577,213,2.63,5621742571,140,59.4,5621742575,212,16.2,5621742573,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610395,252,1,1,22,50,bd4qakf7j0wwie8wke9km7uj8,1,59.3,22.2,2025-04-04T17:22:51.287Z,2025-04-04T17:22:52Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5621742639,213,6.27,5621742635,141,22.1,5621742633,140,63.7,5621742631,56,Center,5621742637,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610439,253,1,1,22,51,bd4qakf7j0wwie8wke9km7uj8,1,63.7,22.1,2025-04-04T17:22:52.119Z,2025-04-04T17:22:58Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621742951,213,5.82,5621742943,56,Right,5621742945,140,81.5,5621742947,141,8.5,5621742949,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610463,254,1,1,22,57,bd4qakf7j0wwie8wke9km7uj8,1,81.5,8.5,2025-04-04T17:22:58.287Z,2025-04-04T17:22:59Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621743119,213,2.72,5621743115,141,14.3,5621743113,140,73.2,5621743117,212,9.6,5621743111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610473,255,1,1,22,58,bd4qakf7j0wwie8wke9km7uj8,1,73.2,14.3,2025-04-04T17:22:59.743Z,2025-04-04T17:23:00Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621743161,140,88.8,5621743167,213,0.10,5621743163,141,16.8,5621743165,212,16.5,5621743159,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610515,256,1,1,22,59,bd4qakf7j0wwie8wke9km7uj8,1,88.9,17.0,2025-04-04T17:23:00.671Z,2025-04-04T17:23:11Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,1.0,,5621743419,213,3.45,5621743413,140,79.2,5621743415,141,12.2,5621743417,212,10.7,5621743411,56,Right,5621743753,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610519,257,15,1,23,3,bd4qakf7j0wwie8wke9km7uj8,1,79.9,25.0,2025-04-04T17:23:04.159Z,2025-04-04T19:54:29Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621743773,147,47.8,5621743761,55,256,5621743757,79,,5621743769,215,,5621743589,72,,5622715645,133,,5621743439,56,Center,5621743781,233,200,5621743771,146,5621743767,103,5621743765,102,5621743759,29,,5621743435,22,,5621743437,18,,,,,,,,,,,,,98.4,21.5,48.8,
2795610513,200,10,1,23,3,ajtb177oqwawkdwbqhldmq6mx,1,1.5,52.4,2025-04-04T17:23:04.259Z,2025-04-04T17:23:12Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621743403,182,,5621743405,56,Back,5621743401,178,,5621743521,177,,5621743823,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610709,203,1,1,23,23,ajtb177oqwawkdwbqhldmq6mx,0,14.9,47.6,2025-04-04T17:23:24.377Z,2025-04-04T17:23:26Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5621744591,213,6.17,5621744593,1,,5621744579,157,,5621744587,141,42.1,5621744581,198,,5621744583,56,Back,5621744585,140,47.3,5621744589,212,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610723,258,1,1,23,26,bd4qakf7j0wwie8wke9km7uj8,0,48.8,45.7,2025-04-04T17:23:27.136Z,2025-04-04T17:23:27Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621744701,213,5.64,5621744699,212,11.3,5621744695,140,57.4,5621744693,56,Center,5621744697,141,35.8,5621744691,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610737,204,1,1,23,27,ajtb177oqwawkdwbqhldmq6mx,1,32.9,60.9,2025-04-04T17:23:28.089Z,2025-04-04T17:23:30Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5621744793,141,61.7,5621744795,212,11.2,5621744797,213,0.05,5621744791,140,43.6,5621744787,3,,5621744789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610747,205,1,1,23,29,ajtb177oqwawkdwbqhldmq6mx,0,43.4,66.6,2025-04-04T17:23:29.904Z,2025-04-04T17:23:31Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5621744927,236,,5621744929,233,259,5621744933,286,,5621744839,212,6.7,5621744841,213,5.65,5621744837,141,60.8,5621744835,140,48.5,5621744833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610757,259,74,1,23,29,bd4qakf7j0wwie8wke9km7uj8,1,48.9,34.6,2025-04-04T17:23:29.905Z,2025-04-04T19:34:16Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621744875,56,Back,5621744877,285,,5621744963,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610897,261,1,1,23,36,bd4qakf7j0wwie8wke9km7uj8,1,24.4,28.3,2025-04-04T17:23:37.016Z,2025-04-04T17:23:46Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621745611,141,22.4,5621745615,213,6.07,5621745613,212,18.6,5621745609,140,41.7,5621745607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610899,262,4,1,23,45,bd4qakf7j0wwie8wke9km7uj8,1,63.1,9.2,2025-04-04T17:23:46.049Z,2025-04-04T19:34:09Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621745791,233,206,5621745653,13,,5621745655,56,Right,5621745657,152,,5621745661,286,,5621745659,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795610913,206,4,1,23,45,ajtb177oqwawkdwbqhldmq6mx,0,36.9,90.8,2025-04-04T17:23:46.050Z,2025-04-04T19:34:09Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5621745795,233,262,5621745751,285,,5621745749,265,,5621745747,152,,5621745745,56,Back,5621745743,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611039,263,1,1,24,0,bd4qakf7j0wwie8wke9km7uj8,1,74.1,14.9,2025-04-04T17:24:01.729Z,2025-04-04T17:24:03Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621746531,189,,5621746507,56,Right,5621746503,5,,5621746505,152,,5621746509,140,71.4,5621746513,212,4.5,5621746515,213,2.25,5621746511,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611061,264,1,1,24,2,bd4qakf7j0wwie8wke9km7uj8,1,71.4,20.1,2025-04-04T17:24:03.272Z,2025-04-04T17:24:04Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621746605,212,22.7,5621746603,141,37.4,5621746601,140,52.9,5621746607,213,2.60,5621746599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611121,265,1,1,24,3,bd4qakf7j0wwie8wke9km7uj8,1,52.9,37.4,2025-04-04T17:24:03.912Z,2025-04-04T17:24:08Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,,5621747001,140,72.0,5621747007,213,5.91,5621747003,141,25.8,5621747005,212,21.6,5621746999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611149,266,1,1,24,7,bd4qakf7j0wwie8wke9km7uj8,1,67.2,17.7,2025-04-04T17:24:08.680Z,2025-04-04T17:24:11Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5621747143,140,85.4,5621747145,141,18.2,5621747141,56,Right,5621747147,212,19.1,5621747149,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611175,267,1,1,24,10,bd4qakf7j0wwie8wke9km7uj8,0,87.7,19.5,2025-04-04T17:24:11.217Z,2025-04-04T17:25:33Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621747267,213,1.41,5621747257,155,,5621747261,140,90.1,5621747265,212,16.0,5621747255,2,,5621747263,141,42.8,5621747259,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611157,207,12,1,24,10,ajtb177oqwawkdwbqhldmq6mx,1,8.1,62.0,2025-04-04T17:24:11.441Z,2025-04-04T17:24:12Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5621747185,212,10.2,5621747183,141,76.3,5621747179,56,Back,5621747187,213,1.27,5621747181,140,11.0,5621747199,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611181,208,12,1,24,11,ajtb177oqwawkdwbqhldmq6mx,1,10.8,76.4,2025-04-04T17:24:12.665Z,2025-04-04T17:24:15Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5621747341,56,Back,5621747347,212,22.7,5621747343,140,31.4,5621747345,141,66.1,5621747349,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611559,269,83,1,24,15,bd4qakf7j0wwie8wke9km7uj8,0,63.8,53.9,2025-04-04T17:24:16.649Z,2025-04-04T17:24:52Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,,5621749763,399,8i0o1b8rjsab9se3v6vteqmfo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611213,210,61,1,24,16,ajtb177oqwawkdwbqhldmq6mx,1,33.9,64.6,2025-04-04T17:24:17.223Z,2025-04-04T17:24:17Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621747525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611301,211,1,1,24,17,ajtb177oqwawkdwbqhldmq6mx,1,33.0,65.2,2025-04-04T17:24:18.312Z,2025-04-04T17:24:26Z,e3n8xatusmgu7ttqpfdjanp3p,V. Hammershøy-Mistrati,,,5621748037,141,39.4,5621748035,140,63.3,5621748033,56,Center,5621748039,212,36.3,5621748043,1,,5621748041,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611365,212,1,1,24,25,ajtb177oqwawkdwbqhldmq6mx,1,77.6,16.7,2025-04-04T17:24:26.424Z,2025-04-04T17:24:32Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5621748427,141,62.7,5621748421,155,,5621748423,56,Center,5621748425,140,80.8,5621748429,212,31.5,5621748431,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611377,213,1,1,24,30,ajtb177oqwawkdwbqhldmq6mx,0,82.5,83.6,2025-04-04T17:24:31.832Z,2025-04-04T17:24:33Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5621748505,212,39.8,5621748503,141,32.2,5621748501,140,100.0,5621748507,213,5.21,5621748499,56,Center,5621748509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611617,214,5,1,24,31,ajtb177oqwawkdwbqhldmq6mx,0,100.8,36.4,2025-04-04T17:24:32.217Z,2025-04-04T19:46:32Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5621749769,233,268,5621749715,346,,5621749713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611553,268,5,1,24,31,bd4qakf7j0wwie8wke9km7uj8,1,-0.8,63.6,2025-04-04T17:24:32.217Z,2025-04-04T19:46:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5621749413,346,,5621749411,56,Back,5621749747,233,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611757,270,1,1,25,2,bd4qakf7j0wwie8wke9km7uj8,0,3.4,49.4,2025-04-04T17:25:03.850Z,2025-04-04T17:25:06Z,c4esrbgbv6v715768v2cb676d,F. Schram,,,5621750519,124,,5621750525,141,44.0,5621750523,140,65.6,5621750527,212,65.4,5621750521,56,Center,5621750531,1,,5621750529,213,6.23,5621750533,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611771,215,12,1,25,7,ajtb177oqwawkdwbqhldmq6mx,1,25.4,45.8,2025-04-04T17:25:07.888Z,2025-04-04T17:25:09Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5621750617,212,36.0,5621750611,56,Center,5621750613,140,58.9,5621750615,141,57.3,5621750619,213,0.22,5621750633,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795611787,216,1,1,25,8,ajtb177oqwawkdwbqhldmq6mx,0,53.1,44.4,2025-04-04T17:25:09.641Z,2025-04-04T17:26:30Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5621755135,141,55.8,5621755133,140,57.6,5621755131,168,,5621755137,212,9.1,5621755139,213,1.02,5621750697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
