id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/15/value
2709626611,155,1,1,20,4,f1h34qp5zbfl489q8vnkhiq9s,1,34.3,14.9,2024-08-17T13:20:53.040Z,2024-08-17T13:20:54Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152272935,213,1.44,5152272933,212,17.5,5152272927,56,Back,5152272931,141,40.4,5152272929,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626625,156,1,1,20,5,f1h34qp5zbfl489q8vnkhiq9s,0,36.4,40.4,2024-08-17T13:20:54.625Z,2024-08-17T13:20:55Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5152273009,140,60.8,5152273005,56,Right,5152273011,141,20.6,5152273013,212,28.9,5152273015,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626643,187,1,1,20,6,7gkglopz9cjsysn2u6sbhuvc5,1,34.6,80.8,2024-08-17T13:20:55.774Z,2024-08-17T13:20:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152273115,140,54.3,5152273113,56,Left,5152273119,212,21.0,5152273117,141,86.2,5152273121,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626707,189,1,1,20,10,7gkglopz9cjsysn2u6sbhuvc5,1,58.8,87.7,2024-08-17T13:20:59.021Z,2024-08-17T13:21:03Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5152273507,213,0.02,5152273501,140,74.3,5152273499,56,Left,5152273503,141,88.1,5152273505,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626723,190,1,1,20,14,7gkglopz9cjsysn2u6sbhuvc5,0,92.6,76.6,2024-08-17T13:21:03.094Z,2024-08-17T13:21:04Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5152273615,140,89.6,5152273613,56,Center,5152273619,212,7.7,5152273617,141,66.3,5152273621,213,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626753,157,4,1,20,18,f1h34qp5zbfl489q8vnkhiq9s,1,12.4,35.7,2024-08-17T13:21:07.464Z,2024-08-17T15:05:54Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152273873,265,,5152273875,285,,5152273871,152,,5152273933,233,191,5152273869,56,Back,5152273867,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709626779,191,4,1,20,18,7gkglopz9cjsysn2u6sbhuvc5,0,87.6,64.3,2024-08-17T13:21:07.465Z,2024-08-17T15:05:54Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5152273923,265,,5152273953,233,157,5152273925,286,,5152273921,152,,5152273917,13,,5152273919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627065,158,1,1,20,35,f1h34qp5zbfl489q8vnkhiq9s,1,14.1,36.8,2024-08-17T13:21:24.944Z,2024-08-17T13:21:28Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152275391,141,8.8,5152275387,56,Back,5152275389,140,24.7,5152275395,213,5.24,5152275393,212,22.1,5152275381,5,,5152275385,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627087,159,1,1,20,39,f1h34qp5zbfl489q8vnkhiq9s,1,30.8,10.0,2024-08-17T13:21:28.256Z,2024-08-17T13:21:30Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152275543,141,21.5,5152275545,212,16.2,5152275541,140,17.3,5152275547,213,2.64,5152275539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627119,160,1,1,20,41,f1h34qp5zbfl489q8vnkhiq9s,1,17.3,21.5,2024-08-17T13:21:30.303Z,2024-08-17T13:21:32Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152275715,213,1.95,5152275711,212,17.5,5152275703,56,Back,5152275705,140,11.2,5152275707,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627313,161,1,1,20,43,f1h34qp5zbfl489q8vnkhiq9s,1,11.4,48.4,2024-08-17T13:21:32.544Z,2024-08-17T13:21:42Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5152276453,140,14.0,5152276455,141,71.9,5152276451,56,Back,5152276459,213,1.40,5152276457,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627361,162,1,1,20,52,f1h34qp5zbfl489q8vnkhiq9s,1,30.2,72.6,2024-08-17T13:21:41.848Z,2024-08-17T13:21:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152276701,213,5.06,5152276695,140,34.5,5152276693,56,Back,5152276697,141,54.0,5152276699,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627379,163,1,1,20,55,f1h34qp5zbfl489q8vnkhiq9s,1,34.5,54.0,2024-08-17T13:21:44.800Z,2024-08-17T13:21:46Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5152276809,212,15.3,5152276807,141,34.1,5152276811,213,4.23,5152276803,140,27.7,5152276799,56,Back,5152276833,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627465,164,1,1,21,0,f1h34qp5zbfl489q8vnkhiq9s,1,31.1,30.1,2024-08-17T13:21:49.176Z,2024-08-17T13:21:52Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5152277319,213,5.58,5152277317,212,25.6,5152277315,141,5.8,5152277313,140,49.7,5152277311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627497,165,1,1,21,3,f1h34qp5zbfl489q8vnkhiq9s,1,51.1,15.2,2024-08-17T13:21:52.175Z,2024-08-17T13:21:54Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5152277433,140,45.6,5152277435,141,26.2,5152277431,56,Back,5152277439,213,2.23,5152277437,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627555,166,1,1,21,5,f1h34qp5zbfl489q8vnkhiq9s,1,45.6,26.2,2024-08-17T13:21:54.416Z,2024-08-17T13:21:58Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5152277739,56,Center,5152277741,140,66.1,5152277745,212,22.7,5152277743,141,36.7,5152277747,213,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627561,167,50,1,21,7,f1h34qp5zbfl489q8vnkhiq9s,1,63.0,35.2,2024-08-17T13:21:56.726Z,2024-08-17T15:06:15Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5152277845,233,192,5152277763,56,Center,5152277765,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627551,192,7,1,21,7,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,64.8,2024-08-17T13:21:56.727Z,2024-08-17T15:06:15Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152277793,233,167,5152277707,285,,5152277705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627607,168,1,1,21,10,f1h34qp5zbfl489q8vnkhiq9s,1,66.4,51.0,2024-08-17T13:21:59.767Z,2024-08-17T13:22:02Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152278007,213,2.07,5152278001,140,58.7,5152278005,212,16.9,5152278003,141,72.9,5152277999,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627639,169,1,1,21,13,f1h34qp5zbfl489q8vnkhiq9s,1,59.8,73.4,2024-08-17T13:22:02.455Z,2024-08-17T13:22:05Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152278177,212,21.6,5152278179,213,0.74,5152278171,56,Left,5152278173,140,75.0,5152278175,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627673,170,1,1,21,15,f1h34qp5zbfl489q8vnkhiq9s,1,76.0,92.9,2024-08-17T13:22:04.975Z,2024-08-17T13:22:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152278397,213,5.42,5152278391,140,83.1,5152278389,56,Left,5152278393,141,80.1,5152278395,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627693,171,1,1,21,18,f1h34qp5zbfl489q8vnkhiq9s,0,81.6,81.0,2024-08-17T13:22:07.655Z,2024-08-17T13:22:08Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152278507,140,85.5,5152278509,141,65.0,5152278505,56,Center,5152278511,212,11.6,5152278515,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627733,193,12,1,21,20,7gkglopz9cjsysn2u6sbhuvc5,1,14.7,42.4,2024-08-17T13:22:09.127Z,2024-08-17T13:23:11Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152278763,212,19.8,5152278759,141,20.0,5152278757,140,26.7,5152278755,56,Back,5152278767,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627721,172,1,1,21,21,f1h34qp5zbfl489q8vnkhiq9s,1,75.6,84.5,2024-08-17T13:22:10.144Z,2024-08-17T13:22:11Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5152278699,141,76.2,5152278697,140,75.3,5152278703,213,4.66,5152278701,212,5.7,5152278695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627741,173,1,1,21,21,f1h34qp5zbfl489q8vnkhiq9s,1,75.3,76.2,2024-08-17T13:22:10.864Z,2024-08-17T13:22:13Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152278833,213,0.98,5152278831,212,15.7,5152278829,141,95.4,5152278827,140,83.6,5152278825,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627743,174,1,1,21,24,f1h34qp5zbfl489q8vnkhiq9s,0,88.4,94.2,2024-08-17T13:22:13.327Z,2024-08-17T13:22:16Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152278857,212,18.6,5152278859,213,5.02,5152278851,56,Center,5152278855,141,68.1,5152278853,140,93.8,5152278847,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627835,194,12,1,21,26,7gkglopz9cjsysn2u6sbhuvc5,1,9.0,44.3,2024-08-17T13:22:15.558Z,2024-08-17T13:22:21Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152279395,212,30.9,5152279393,141,0.0,5152279423,167,,5152279389,56,Back,5152279391,140,8.7,5152279397,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628027,175,6,1,21,29,f1h34qp5zbfl489q8vnkhiq9s,1,95.4,83.0,2024-08-17T13:22:18Z,2024-08-17T15:06:33Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152280297,56,Left,5152280299,73,,5152280373,233,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709627843,195,6,1,21,29,7gkglopz9cjsysn2u6sbhuvc5,0,4.6,17.0,2024-08-17T13:22:18Z,2024-08-17T15:06:33Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152280405,233,175,5152280343,73,,5152279407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628263,176,1,1,21,57,f1h34qp5zbfl489q8vnkhiq9s,1,99.5,99.3,2024-08-17T13:22:46.375Z,2024-08-17T16:58:57Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,,5153695649,154,,5152281625,213,4.42,5152281623,212,31.8,5152281619,140,90.7,5152281609,2,,5152281615,223,,5152281613,155,,5153695647,210,15,5152281621,141,54.6,5152281617,56,Center,5152281611,6,,,,,,,,,,,,,,,,,,,,,,
2709628275,177,15,1,22,0,f1h34qp5zbfl489q8vnkhiq9s,1,95.7,64.2,2024-08-17T13:22:49.214Z,2024-08-17T17:01:15Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5153695711,29,,5153695743,103,19,5153695231,328,,5153695753,147,61.2,5153695715,154,,5153695723,55,176,5153695223,25,,5153695735,102,51.0,5152281693,56,Center,5153695749,100,,5153705743,233,5153695227,65,5153695755,230,,196,98.9,5153695705,78,5153695751,146,96.7,5153695233,82,5153695225,15,5153695757,231,52.9,,,
2709628247,196,10,1,22,0,7gkglopz9cjsysn2u6sbhuvc5,1,3.3,38.8,2024-08-17T13:22:49.314Z,2024-08-17T17:01:16Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5153705803,233,177,5153688151,94,,5152281503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628365,197,1,1,22,5,7gkglopz9cjsysn2u6sbhuvc5,1,22.4,47.3,2024-08-17T13:22:54.054Z,2024-08-17T13:24:53Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152282109,140,24.2,5152282107,56,Back,5152282113,212,10.8,5152282115,213,1.39,5152282111,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628369,198,4,1,22,9,7gkglopz9cjsysn2u6sbhuvc5,1,24.8,73.2,2024-08-17T13:22:58.286Z,2024-08-17T13:23:03Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5152282231,233,178,5152282199,285,,5152282191,56,Back,5152282189,13,,5152282193,152,,5152282195,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628361,178,4,1,22,9,f1h34qp5zbfl489q8vnkhiq9s,0,75.2,26.8,2024-08-17T13:22:58.287Z,2024-08-17T13:23:05Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152282247,233,198,5152282147,286,,5152282141,56,Center,5152282143,152,,5152282145,265,,5152282139,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628603,199,1,1,22,26,7gkglopz9cjsysn2u6sbhuvc5,1,25.4,81.4,2024-08-17T13:23:15.583Z,2024-08-17T13:23:17Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152283471,140,16.0,5152283465,5,,5152283475,212,16.3,5152283473,141,62.3,5152283469,56,Back,5152283467,152,,5152283477,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628683,200,1,1,22,27,7gkglopz9cjsysn2u6sbhuvc5,1,16.2,60.8,2024-08-17T13:23:16.614Z,2024-08-17T13:23:24Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152283965,213,5.10,5152283961,212,21.1,5152283955,141,32.1,5152283951,140,23.8,5152283949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628695,201,1,1,22,35,7gkglopz9cjsysn2u6sbhuvc5,1,39.7,30.9,2024-08-17T13:23:24.118Z,2024-08-17T13:23:25Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152284031,141,31.2,5152284027,56,Back,5152284029,140,46.1,5152284033,212,6.7,5152284035,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628705,202,1,1,22,36,7gkglopz9cjsysn2u6sbhuvc5,1,46.1,31.2,2024-08-17T13:23:25.486Z,2024-08-17T13:23:27Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152284081,56,Back,5152284085,141,31.3,5152284083,140,38.4,5152284087,212,8.1,5152284089,213,3.13,5152284123,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628789,203,1,1,22,40,7gkglopz9cjsysn2u6sbhuvc5,1,42.5,32.5,2024-08-17T13:23:29.246Z,2024-08-17T13:23:34Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152284635,141,65.4,5152284633,140,41.9,5152284631,56,Back,5152284639,213,1.60,5152284637,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628833,204,1,1,22,45,7gkglopz9cjsysn2u6sbhuvc5,0,42.5,65.2,2024-08-17T13:23:34.055Z,2024-08-17T13:23:37Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152284861,155,,5152284871,212,62.9,5152284875,1,,5152284873,213,5.49,5152284865,56,Right,5152284863,196,,5152284869,141,0.0,5152284867,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628989,179,5,1,22,48,f1h34qp5zbfl489q8vnkhiq9s,1,21.4,101.2,2024-08-17T13:23:37.185Z,2024-08-17T15:06:47Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5152285791,347,,5152285789,56,Back,5152285847,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709628839,205,5,1,22,48,7gkglopz9cjsysn2u6sbhuvc5,0,78.6,-1.2,2024-08-17T13:23:37.185Z,2024-08-17T15:06:47Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152284903,56,Right,5152284905,347,,5152285871,233,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629021,180,1,1,23,0,f1h34qp5zbfl489q8vnkhiq9s,0,37.1,100.0,2024-08-17T13:23:49.783Z,2024-08-17T13:26:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5152286023,56,Left,5152286025,140,54.7,5152286021,107,,5152286031,213,5.70,5152286029,212,22.2,5152286027,141,83.7,5152286033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629047,181,43,1,23,3,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T13:23:52.934Z,2024-08-17T13:26:26Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152286209,213,5.60,5152286207,212,10.7,5152286205,141,73.7,5152286203,140,62.6,5152286201,56,Center,5152296139,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629071,182,4,1,23,8,f1h34qp5zbfl489q8vnkhiq9s,1,60.4,68.2,2024-08-17T13:23:57.494Z,2024-08-17T15:05:55Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5152286607,265,,5152286609,286,,5152286601,13,,5152286787,233,206,5152286605,152,,5152286603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629119,206,4,1,23,8,7gkglopz9cjsysn2u6sbhuvc5,0,39.6,31.8,2024-08-17T13:23:57.495Z,2024-08-17T15:05:55Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152286761,265,,5152286759,152,,5152286763,285,,5152286757,56,Back,5152286795,233,182,5152286755,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629629,184,1,1,23,49,f1h34qp5zbfl489q8vnkhiq9s,1,64.7,78.3,2024-08-17T13:24:38.909Z,2024-08-17T13:24:56Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,1.0,,5152290443,154,,5152290441,210,15,5152289521,1,,5152289515,141,42.1,5152289513,140,88.8,5152289511,56,Center,5152289505,5,,5152289503,2,,5152289519,213,5.51,5152289517,212,35.3,5152289507,155,5152289509,152,,,,,,,,,,,,,,,,,,,,
2709629653,185,44,1,23,54,f1h34qp5zbfl489q8vnkhiq9s,1,88.6,42.7,2024-08-17T13:24:43.438Z,2024-08-17T15:07:45Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152290073,233,207,5152289625,56,Center,5152289627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629659,207,44,1,23,54,7gkglopz9cjsysn2u6sbhuvc5,0,11.4,57.3,2024-08-17T13:24:43.439Z,2024-08-17T15:07:45Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5152289655,285,,5152289653,56,Back,5152290093,233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709629663,186,15,1,23,54,f1h34qp5zbfl489q8vnkhiq9s,1,88.8,42.1,2024-08-17T13:24:43.533Z,2024-08-17T19:22:18Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5152290445,79,,5152290449,154,,5152290459,146,97.6,5152289903,328,,5152290455,102,49.7,5152289897,24,,5152289665,17,,5152290489,233,208,5152290447,29,,5152290461,147,48.4,5152289667,56,5152290457,103,5152290451,55,20.3,Center,184,5152289899,15,,,,,,,,,,,,,
2709629665,208,10,1,23,54,7gkglopz9cjsysn2u6sbhuvc5,1,3.6,53.9,2024-08-17T13:24:43.633Z,2024-08-17T15:06:37Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5152289679,173,,5152289995,233,186,5152289685,56,Back,5152289683,182,,5152289681,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630123,187,27,1,24,21,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T13:25:10.470Z,2024-08-17T13:25:25Z,,,,,5152292205,233,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630027,210,27,1,24,21,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-17T13:25:10.470Z,2024-08-17T13:25:26Z,,,,,5152292231,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630351,188,28,1,24,26,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-08-17T13:25:15.599Z,2024-08-17T15:07:24Z,,,,,5152940663,233,211,5152293511,55,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630035,211,28,1,24,26,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-17T13:25:15.599Z,2024-08-17T15:07:25Z,,,,,5152940701,233,188,5152291713,55,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630401,213,43,1,25,3,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-17T13:25:52.751Z,2024-08-17T13:26:00Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152294273,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630453,214,1,1,25,4,7gkglopz9cjsysn2u6sbhuvc5,1,34.2,68.2,2024-08-17T13:25:53.310Z,2024-08-17T13:25:56Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152294111,212,22.4,5152294105,56,Back,5152294113,213,4.93,5152294107,140,38.9,5152294109,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630517,215,1,1,25,7,7gkglopz9cjsysn2u6sbhuvc5,1,39.0,36.1,2024-08-17T13:25:56.070Z,2024-08-17T13:26:02Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152294411,140,39.2,5152294415,212,20.3,5152294413,141,66.0,5152294409,56,Back,5152294417,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630535,216,1,1,25,13,7gkglopz9cjsysn2u6sbhuvc5,1,42.1,72.7,2024-08-17T13:26:02.015Z,2024-08-17T13:26:03Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152294521,213,6.03,5152294517,141,67.3,5152294519,212,14.5,5152294513,56,Center,5152294515,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630549,217,1,1,25,14,7gkglopz9cjsysn2u6sbhuvc5,1,55.5,67.3,2024-08-17T13:26:03.351Z,2024-08-17T13:26:04Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5152294623,156,,5152294571,213,3.04,5152294565,140,44.8,5152294563,56,Back,5152294567,141,69.0,5152294569,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630585,218,1,1,25,16,7gkglopz9cjsysn2u6sbhuvc5,1,44.8,69.0,2024-08-17T13:26:05.126Z,2024-08-17T13:26:07Z,18vvlxsaoloypja4fdddj687o,O. Jebali,,,5152294827,212,23.9,5152294829,213,4.68,5152294821,56,Back,5152294825,141,33.9,5152294823,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630619,219,1,1,25,17,7gkglopz9cjsysn2u6sbhuvc5,1,44.6,33.6,2024-08-17T13:26:06.958Z,2024-08-17T13:26:10Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5152295081,140,70.6,5152295083,141,5.6,5152295085,212,33.3,5152295089,1,,5152295087,213,5.67,5152295079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630629,220,1,1,25,20,7gkglopz9cjsysn2u6sbhuvc5,1,76.0,7.9,2024-08-17T13:26:09.879Z,2024-08-17T13:26:11Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5152295137,213,1.55,5152295131,140,76.1,5152295129,56,Right,5152295133,141,15.6,5152295135,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630639,221,1,1,25,21,7gkglopz9cjsysn2u6sbhuvc5,1,76.1,15.6,2024-08-17T13:26:10.911Z,2024-08-17T13:26:12Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5152295183,141,5.6,5152295185,212,7.3,5152295181,140,73.6,5152295187,213,4.34,5152295179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709630691,222,1,1,25,23,7gkglopz9cjsysn2u6sbhuvc5,1,73.6,5.6,2024-08-17T13:26:12.190Z,2024-08-17T13:26:15Z,6gi9kejni27hjp7b43djczz6d,P. Rejnhold,,,5152295399,140,47.8,5152295397,56,Back,5152295401,141,16.5,5152295403,212,28.1,5152295405,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
