id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2706916027,220,1,1,24,23,ajtb177oqwawkdwbqhldmq6mx,1,36.1,81.2,2024-08-09T17:24:33.302Z,2024-08-09T17:24:39Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137344055,140,16.7,5137344059,212,27.8,5137344053,56,Back,5137344057,141,53.4,5137344061,213,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916043,221,1,1,24,29,ajtb177oqwawkdwbqhldmq6mx,1,25.0,47.9,2024-08-09T17:24:39.573Z,2024-08-09T17:24:42Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137344179,212,18.2,5137344173,56,Back,5137344177,141,21.6,5137344181,213,4.89,5137344175,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916069,222,1,1,24,31,ajtb177oqwawkdwbqhldmq6mx,1,29.9,21.2,2024-08-09T17:24:42.277Z,2024-08-09T17:24:46Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137344385,1,,5137344381,212,32.2,5137344375,56,Back,5137344379,141,59.7,5137344377,140,47.8,5137344383,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916091,223,1,1,24,35,ajtb177oqwawkdwbqhldmq6mx,1,53.4,62.7,2024-08-09T17:24:46.165Z,2024-08-09T17:24:49Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5137344521,213,2.20,5137344519,212,10.1,5137344513,56,Back,5137344517,141,74.7,5137344515,140,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916099,224,1,1,24,39,ajtb177oqwawkdwbqhldmq6mx,1,53.5,77.8,2024-08-09T17:24:49.541Z,2024-08-09T17:24:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137344563,213,0.83,5137344555,56,Left,5137344559,141,91.1,5137344561,212,12.2,5137344557,140,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916109,225,1,1,24,40,ajtb177oqwawkdwbqhldmq6mx,1,61.3,91.1,2024-08-09T17:24:50.661Z,2024-08-09T17:24:52Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137344599,56,Left,5137344603,141,79.4,5137344607,213,3.89,5137344601,140,53.2,5137344605,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916119,226,1,1,24,42,ajtb177oqwawkdwbqhldmq6mx,1,53.2,79.4,2024-08-09T17:24:52.357Z,2024-08-09T17:24:54Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137344673,140,43.2,5137344679,213,3.91,5137344677,212,14.6,5137344675,141,64.5,5137344671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916143,227,1,1,24,44,ajtb177oqwawkdwbqhldmq6mx,1,43.2,64.5,2024-08-09T17:24:54.637Z,2024-08-09T17:24:57Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137344813,212,21.0,5137344805,56,Back,5137344809,140,37.5,5137344811,141,34.9,5137344815,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916153,228,1,1,24,47,ajtb177oqwawkdwbqhldmq6mx,1,37.5,34.9,2024-08-09T17:24:57.581Z,2024-08-09T17:59:35Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137344869,141,31.3,5137344871,212,18.6,5137344867,140,55.1,5137344873,213,6.15,5137344865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916161,229,1,1,24,48,ajtb177oqwawkdwbqhldmq6mx,0,55.1,31.3,2024-08-09T17:24:59.237Z,2024-08-09T17:25:00Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137344915,213,5.95,5137344911,141,28.9,5137344909,140,59.6,5137344907,56,Center,5137344905,168,,5137344913,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706932411,422,61,1,24,49,8gxd9ry2580pu1b1dd5ny9ymy,1,40.3,58.9,2024-08-09T17:24:59.299Z,2024-08-09T18:02:15Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137432821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916197,182,1,1,24,52,8gxd9ry2580pu1b1dd5ny9ymy,1,32.5,47.5,2024-08-09T17:25:02.326Z,2024-08-09T18:04:44Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5137345053,212,22.8,5137345049,140,54.2,5137345055,213,6.23,5137345051,141,45.8,5137345047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916201,183,4,1,24,54,8gxd9ry2580pu1b1dd5ny9ymy,1,56.2,41.7,2024-08-09T17:25:04.349Z,2024-08-09T19:17:07Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137345085,13,,5137345091,265,,5137345129,233,230,5137345093,286,,5137345089,152,,5137345087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916195,230,4,1,24,54,ajtb177oqwawkdwbqhldmq6mx,0,43.8,58.3,2024-08-09T17:25:04.350Z,2024-08-09T19:17:08Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137345101,265,,5137345095,13,,5137345099,152,,5137345097,56,Back,5137345145,233,183,5137345103,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916311,184,1,1,25,10,8gxd9ry2580pu1b1dd5ny9ymy,1,58.4,41.9,2024-08-09T17:25:20.574Z,2024-08-09T17:25:24Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137345739,152,,5137345741,56,Center,5137345745,141,52.7,5137345747,212,9.8,5137345749,213,0.85,5137345735,5,,5137345743,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916325,185,1,1,25,13,8gxd9ry2580pu1b1dd5ny9ymy,1,65.1,51.8,2024-08-09T17:25:23.886Z,2024-08-09T18:04:19Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137345811,56,Center,5137345815,141,42.2,5137345817,212,8.9,5137345813,140,59.4,5137345819,213,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916337,186,1,1,25,15,8gxd9ry2580pu1b1dd5ny9ymy,1,59.4,42.2,2024-08-09T17:25:25.742Z,2024-08-09T17:25:26Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137345875,56,Right,5137345881,212,15.9,5137345883,213,4.74,5137345877,140,59.8,5137345879,141,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916353,187,1,1,25,16,8gxd9ry2580pu1b1dd5ny9ymy,1,59.8,18.8,2024-08-09T17:25:26.502Z,2024-08-09T17:25:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5137345975,141,24.1,5137345971,56,Center,5137345977,212,20.3,5137345973,140,78.8,5137345979,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916367,188,1,1,25,18,8gxd9ry2580pu1b1dd5ny9ymy,0,86.9,18.5,2024-08-09T17:25:28.734Z,2024-08-09T17:25:30Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137346045,141,56.4,5137346033,2,,5137346039,56,Center,5137346047,212,26.7,5137346035,155,,5137346043,140,93.7,5137346049,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916395,231,12,1,25,22,ajtb177oqwawkdwbqhldmq6mx,1,4.1,41.9,2024-08-09T17:25:32.317Z,2024-08-09T17:25:34Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137346195,140,3.3,5137346197,141,23.4,5137346201,213,4.65,5137346199,212,12.6,5137346193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916389,189,61,1,25,22,8gxd9ry2580pu1b1dd5ny9ymy,1,93.6,61.7,2024-08-09T17:25:32.996Z,2024-08-09T17:25:33Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137346167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916403,190,5,1,25,23,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,69.7,2024-08-09T17:25:33.838Z,2024-08-09T19:32:10Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137346247,346,,5137346861,233,232,5137346245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916515,232,5,1,25,23,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,30.3,2024-08-09T17:25:33.838Z,2024-08-09T19:32:09Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137346829,56,Back,5137346845,233,190,5137346831,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916537,233,1,1,25,38,ajtb177oqwawkdwbqhldmq6mx,1,4.7,40.0,2024-08-09T17:25:48.781Z,2024-08-09T17:25:51Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137346939,56,Back,5137346941,140,4.7,5137346945,212,8.6,5137346937,124,,5137346951,237,,5137346947,213,1.57,5137346943,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916549,234,1,1,25,41,ajtb177oqwawkdwbqhldmq6mx,1,3.1,53.1,2024-08-09T17:25:51.774Z,2024-08-09T17:25:53Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137347015,141,46.4,5137347011,56,Back,5137347017,212,23.8,5137347019,213,6.09,5137347013,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916563,235,1,1,25,43,ajtb177oqwawkdwbqhldmq6mx,1,25.4,46.4,2024-08-09T17:25:53.454Z,2024-08-09T17:25:55Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5137347091,141,73.3,5137347095,213,2.39,5137347117,156,,5137347087,56,Back,5137347089,140,6.7,5137347093,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916599,236,4,1,25,48,ajtb177oqwawkdwbqhldmq6mx,1,13.5,83.5,2024-08-09T17:25:58.678Z,2024-08-09T19:17:08Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137347369,233,191,5137347315,56,Back,5137347319,265,,5137347313,13,,5137347317,152,,5137347321,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916609,191,4,1,25,48,8gxd9ry2580pu1b1dd5ny9ymy,0,86.5,16.5,2024-08-09T17:25:58.679Z,2024-08-09T19:17:08Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137347351,152,,5137347355,286,,5137347353,265,,5137347347,13,,5137347387,233,236,5137347349,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916703,237,1,1,26,1,ajtb177oqwawkdwbqhldmq6mx,1,20.5,92.1,2024-08-09T17:26:11.726Z,2024-08-09T17:26:15Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5137347785,5,,5137347795,212,37.6,5137347791,140,13.9,5137347793,141,37.7,5137347799,1,,5137347789,56,Back,5137347797,213,4.53,5137347787,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916723,238,1,1,26,5,ajtb177oqwawkdwbqhldmq6mx,1,14.3,34.0,2024-08-09T17:26:15.447Z,2024-08-09T17:26:18Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137347933,213,5.48,5137347927,140,33.8,5137347929,141,2.8,5137347925,56,Back,5137347931,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916727,239,61,1,26,8,ajtb177oqwawkdwbqhldmq6mx,0,33.8,2.8,2024-08-09T17:26:18.302Z,2024-08-09T17:26:18Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137347951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916757,192,5,1,26,9,8gxd9ry2580pu1b1dd5ny9ymy,1,70.4,102.0,2024-08-09T17:26:19.646Z,2024-08-09T19:32:10Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5137348099,233,240,5137348081,347,,5137348079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916737,240,5,1,26,9,ajtb177oqwawkdwbqhldmq6mx,0,29.6,-2.0,2024-08-09T17:26:19.646Z,2024-08-09T19:32:10Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5137348103,233,192,5137347991,56,Back,5137347993,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916771,193,1,1,26,13,8gxd9ry2580pu1b1dd5ny9ymy,1,73.7,100.0,2024-08-09T17:26:24.062Z,2024-08-09T17:26:26Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137348151,141,93.5,5137348155,213,3.44,5137348145,107,,5137348147,56,Left,5137348149,140,56.7,5137348153,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916797,195,1,1,26,17,8gxd9ry2580pu1b1dd5ny9ymy,1,61.0,91.4,2024-08-09T17:26:27.302Z,2024-08-09T17:26:30Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137348323,56,Left,5137348329,212,8.1,5137348327,141,82.4,5137348331,213,5.43,5137348325,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916819,196,1,1,26,19,8gxd9ry2580pu1b1dd5ny9ymy,1,69.5,84.2,2024-08-09T17:26:29.829Z,2024-08-09T17:26:31Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137348475,140,79.1,5137348481,213,0.23,5137348477,141,87.7,5137348473,56,Left,5137348479,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916837,197,1,1,26,21,8gxd9ry2580pu1b1dd5ny9ymy,1,76.5,88.3,2024-08-09T17:26:31.661Z,2024-08-09T17:26:34Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137348585,140,77.8,5137348591,213,1.34,5137348583,56,Left,5137348589,212,6.0,5137348587,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916845,198,1,1,26,24,8gxd9ry2580pu1b1dd5ny9ymy,0,75.8,96.0,2024-08-09T17:26:34.805Z,2024-08-09T18:03:32Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137348703,233,241,5137348637,141,90.2,5137348633,56,Left,5137348641,213,4.69,5137348639,212,3.9,5137348635,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916851,241,8,1,26,26,ajtb177oqwawkdwbqhldmq6mx,1,30.8,5.2,2024-08-09T17:26:36.415Z,2024-08-09T17:26:46Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137348663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916945,199,5,1,26,26,8gxd9ry2580pu1b1dd5ny9ymy,1,78.4,101.0,2024-08-09T17:26:36.733Z,2024-08-09T19:32:11Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137349229,56,Left,5137349231,347,,5137349235,233,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916867,242,5,1,26,26,ajtb177oqwawkdwbqhldmq6mx,0,21.6,-1.0,2024-08-09T17:26:36.733Z,2024-08-09T19:32:11Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137348771,56,Back,5137348773,347,,5137349239,233,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916947,200,27,1,26,44,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T17:26:54.599Z,2024-08-09T17:27:01Z,,,,,5137349465,233,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706916983,243,27,1,26,44,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T17:26:54.599Z,2024-08-09T17:27:02Z,,,,,5137349461,41,Injury,5137349463,53,38shfw53eg5qtvem3d3ou04r8,5137349469,233,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917205,244,18,1,27,23,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T17:27:34.183Z,2024-08-09T17:28:55Z,38shfw53eg5qtvem3d3ou04r8,R. Minerba,,,5137350873,44,Defender,5137350917,55,245,5137350871,41,,5137350875,59,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917207,245,19,1,27,23,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T17:27:34.184Z,2024-08-09T17:28:55Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5137350883,59,28,5137352831,293,0,5137350887,55,244,5137350877,41,,5137350885,44,Defender,5137350881,145,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917151,202,28,1,27,32,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2024-08-09T17:27:42.879Z,2024-08-09T17:59:51Z,,,,,5137425385,233,246,5137350527,55,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917233,246,28,1,27,32,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-08-09T17:27:42.879Z,2024-08-09T17:59:51Z,,,,,5137351023,55,243,5137425411,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917211,203,1,1,27,41,8gxd9ry2580pu1b1dd5ny9ymy,1,80.5,100.0,2024-08-09T17:27:51.493Z,2024-08-09T17:27:55Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137350907,141,86.9,5137350909,212,13.2,5137350903,56,Left,5137350905,140,88.4,5137350901,107,,5137350911,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917219,204,1,1,27,44,8gxd9ry2580pu1b1dd5ny9ymy,1,84.5,89.6,2024-08-09T17:27:54.845Z,2024-08-09T17:27:56Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137350947,141,93.6,5137350943,56,Left,5137350949,212,19.9,5137350951,213,3.00,5137350945,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917227,205,1,1,27,46,8gxd9ry2580pu1b1dd5ny9ymy,1,64.3,94.1,2024-08-09T17:27:56.492Z,2024-08-09T17:27:57Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137351003,141,81.2,5137351007,213,4.96,5137351005,212,9.0,5137351001,140,66.4,5137350999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917243,206,1,1,27,47,8gxd9ry2580pu1b1dd5ny9ymy,1,65.6,82.7,2024-08-09T17:27:57.517Z,2024-08-09T18:03:13Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137351109,141,86.6,5137351107,140,73.7,5137351111,212,8.9,5137351113,213,0.30,5137351105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917251,207,1,1,27,51,8gxd9ry2580pu1b1dd5ny9ymy,1,74.9,85.6,2024-08-09T17:28:01.405Z,2024-08-09T18:03:23Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,,5137351159,141,93.5,5137351161,212,7.9,5137351157,140,80.4,5137438323,168,,5137351163,213,0.75,5137351155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917265,208,1,1,27,54,8gxd9ry2580pu1b1dd5ny9ymy,1,80.3,93.9,2024-08-09T17:28:04.821Z,2024-08-09T18:03:28Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,,5137351255,56,Left,5137351263,213,3.19,5137351257,140,72.2,5137351261,212,8.5,5137351259,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917269,209,1,1,27,55,8gxd9ry2580pu1b1dd5ny9ymy,1,72.2,93.3,2024-08-09T17:28:05.565Z,2024-08-09T18:03:34Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137351283,213,3.50,5137351279,141,86.6,5137351277,140,60.5,5137351275,56,Left,5137351281,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917289,210,1,1,27,56,8gxd9ry2580pu1b1dd5ny9ymy,0,60.5,86.6,2024-08-09T17:28:06.557Z,2024-08-09T17:28:10Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137351395,1,,5137351385,56,Left,5137351391,212,42.7,5137351387,140,100.0,5137351393,213,6.20,5137351389,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917295,211,5,1,27,58,8gxd9ry2580pu1b1dd5ny9ymy,0,100.8,76.6,2024-08-09T17:28:09.136Z,2024-08-09T19:32:12Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137351635,233,247,5137351411,56,Center,5137351415,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917323,247,5,1,27,58,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,23.4,2024-08-09T17:28:09.136Z,2024-08-09T17:28:23Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137351629,233,211,5137351587,56,Back,5137351589,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917357,249,1,1,28,14,ajtb177oqwawkdwbqhldmq6mx,1,4.3,40.0,2024-08-09T17:28:24.407Z,2024-08-09T18:00:06Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5137426139,124,,5137426141,237,,5137351803,212,8.1,5137351801,141,51.9,5137351805,213,1.56,5137351797,56,Back,5137351799,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917383,250,1,1,28,16,ajtb177oqwawkdwbqhldmq6mx,1,4.4,51.9,2024-08-09T17:28:26.862Z,2024-08-09T17:28:29Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5137351945,140,43.7,5137351951,213,5.91,5137351953,1,,5137351947,141,28.2,5137351943,56,Back,5137351949,212,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917393,251,1,1,28,19,ajtb177oqwawkdwbqhldmq6mx,0,43.2,28.0,2024-08-09T17:28:29.455Z,2024-08-09T17:28:30Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137352053,286,,5137352047,236,,5137352005,213,6.13,5137352001,141,27.4,5137352049,233,212,5137352003,212,2.7,5137351997,56,Back,5137351999,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917401,212,74,1,28,19,8gxd9ry2580pu1b1dd5ny9ymy,1,67.3,65.7,2024-08-09T17:28:29.456Z,2024-08-09T19:31:51Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5137352025,285,,5137352021,56,Center,5137352065,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917417,214,1,1,28,21,8gxd9ry2580pu1b1dd5ny9ymy,1,69.9,53.7,2024-08-09T17:28:31.716Z,2024-08-09T17:28:32Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5137352129,141,64.2,5137352127,140,77.8,5137352133,213,0.71,5137352131,212,10.9,5137352125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917431,215,1,1,28,22,8gxd9ry2580pu1b1dd5ny9ymy,1,77.8,64.2,2024-08-09T17:28:32.325Z,2024-08-09T17:28:33Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5137352199,140,70.3,5137352197,56,Center,5137352201,141,69.9,5137352205,213,2.68,5137352203,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917451,216,1,1,28,23,8gxd9ry2580pu1b1dd5ny9ymy,1,73.0,67.9,2024-08-09T17:28:33.580Z,2024-08-09T17:28:43Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,1.0,,5137352333,212,13.0,5137352327,56,Center,5137352481,210,13,5137352329,140,85.1,5137352331,141,64.0,5137352335,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917453,217,13,1,28,26,8gxd9ry2580pu1b1dd5ny9ymy,1,83.1,55.6,2024-08-09T17:28:36.501Z,2024-08-09T19:41:14Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137352345,17,,5137352511,103,8.3,5137352513,215,,5137352517,231,51.4,5137352505,55,216,5137352403,20,,5137352503,29,,5137352509,102,59.8,5137352515,230,5137352347,56,Center,5137352343,22,,5137352501,73,,,,,,,98.0,,,,,,,,,,,,,
2706917455,218,5,1,28,27,8gxd9ry2580pu1b1dd5ny9ymy,0,101.2,62.2,2024-08-09T17:28:37.996Z,2024-08-09T19:32:12Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5137352807,233,252,5137352357,346,,5137352355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706917531,252,5,1,28,27,ajtb177oqwawkdwbqhldmq6mx,1,-1.2,37.8,2024-08-09T17:28:37.996Z,2024-08-09T19:32:12Z,8xfqengyrwgxhhi86ok88vf2s,M. Bøttker,,,5137352795,56,Back,5137352797,346,,5137352799,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
