id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2711326229,260,1,1,29,24,8gxd9ry2580pu1b1dd5ny9ymy,0,20.4,100.0,2024-08-20T17:30:13.981Z,2024-08-20T17:30:15Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161677545,140,36.9,5161677547,141,89.4,5161677551,213,5.84,5161677543,56,Back,5161677541,107,,5161677549,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326231,321,1,1,29,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.3,8.6,2024-08-20T17:30:17.498Z,2024-08-20T17:30:18Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161677561,212,11.7,5161677555,56,Center,5161677557,140,54.9,5161677563,213,2.08,5161677553,3,,5161677559,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326235,322,1,1,29,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.9,23.7,2024-08-20T17:30:18.315Z,2024-08-20T17:30:21Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161677575,140,63.3,5161677577,141,29.2,5161677573,56,Center,5161677581,213,0.40,5161677579,212,9.6,5161677571,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326233,261,44,1,29,29,8gxd9ry2580pu1b1dd5ny9ymy,1,35.6,67.2,2024-08-20T17:30:19.204Z,2024-08-20T17:56:51Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161677607,233,323,5161677569,285,,5161677567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326239,323,44,1,29,29,aqtkb4mgrz8c6iqfufj6qjbv9,0,64.4,32.8,2024-08-20T17:30:19.205Z,2024-08-20T17:56:52Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,5161677599,56,Center,5161677601,286,,5161677623,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326237,262,1,1,29,30,8gxd9ry2580pu1b1dd5ny9ymy,0,33.7,61.4,2024-08-20T17:30:19.684Z,2024-08-20T17:30:20Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161677597,213,5.27,5161677595,212,10.3,5161677589,56,Back,5161677591,140,38.9,5161677587,3,,5161677593,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326249,263,3,1,29,34,8gxd9ry2580pu1b1dd5ny9ymy,1,39.3,47.6,2024-08-20T17:30:24.188Z,2024-08-20T17:56:42Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161677651,286,,5161677649,56,Back,5161677653,233,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326245,324,45,1,29,34,aqtkb4mgrz8c6iqfufj6qjbv9,0,60.7,52.4,2024-08-20T17:30:24.188Z,2024-08-20T17:56:42Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161677641,56,Center,5161677643,285,,5161677659,233,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326255,264,1,1,29,35,8gxd9ry2580pu1b1dd5ny9ymy,1,42.9,35.8,2024-08-20T17:30:24.756Z,2024-08-20T17:30:30Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,5161677697,213,4.67,5161677689,56,Back,5161677695,212,14.8,5161677691,140,42.3,5161677693,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326257,265,1,1,29,37,8gxd9ry2580pu1b1dd5ny9ymy,1,40.1,16.5,2024-08-20T17:30:26.588Z,2024-08-20T17:30:30Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161677701,56,Back,5161677707,212,8.8,5161677705,141,29.4,5161677709,213,1.68,5161677703,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326259,266,1,1,29,38,8gxd9ry2580pu1b1dd5ny9ymy,1,39.5,27.6,2024-08-20T17:30:27.789Z,2024-08-20T17:30:30Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161677721,213,3.73,5161677717,141,15.5,5161677715,140,27.7,5161677719,212,14.9,5161677713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326267,267,1,1,29,41,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,17.3,2024-08-20T17:30:30.419Z,2024-08-20T17:30:34Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161677781,213,1.87,5161677773,56,Back,5161677779,212,14.1,5161677775,140,25.0,5161677777,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326271,268,1,1,29,44,8gxd9ry2580pu1b1dd5ny9ymy,1,27.3,38.0,2024-08-20T17:30:34.204Z,2024-08-20T17:30:37Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161677791,140,24.6,5161677793,141,67.9,5161677797,213,1.71,5161677795,212,20.5,5161677789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326273,269,1,1,29,47,8gxd9ry2580pu1b1dd5ny9ymy,1,25.3,69.9,2024-08-20T17:30:36.925Z,2024-08-20T17:30:40Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161677833,140,11.6,5161677839,213,3.96,5161677831,56,Back,5161677835,141,47.2,5161677837,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326281,270,1,1,29,50,8gxd9ry2580pu1b1dd5ny9ymy,1,12.9,45.8,2024-08-20T17:30:39.851Z,2024-08-20T17:30:44Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161677875,140,19.0,5161677877,141,26.4,5161677873,56,Back,5161677881,213,5.16,5161677879,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326287,271,1,1,29,54,8gxd9ry2580pu1b1dd5ny9ymy,1,24.2,26.8,2024-08-20T17:30:44.235Z,2024-08-20T17:30:47Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161677917,56,Center,5161677915,155,,5161677923,212,30.1,5161677919,140,52.7,5161677925,213,0.11,5161677921,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326291,272,1,1,29,58,8gxd9ry2580pu1b1dd5ny9ymy,0,56.9,32.2,2024-08-20T17:30:47.716Z,2024-08-20T17:30:48Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,5161677931,3,,5161677937,141,47.2,5161677935,140,54.4,5161677939,212,10.5,5161677933,56,Center,5161677941,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326297,326,1,1,29,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.4,44.0,2024-08-20T17:30:48.473Z,2024-08-20T17:30:50Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161677949,56,Back,5161677953,141,44.9,5161677951,140,26.6,5161677955,212,22.9,5161677957,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326313,327,1,1,30,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.6,44.9,2024-08-20T17:30:50.549Z,2024-08-20T17:30:57Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161678081,212,18.9,5161678079,141,53.4,5161678083,213,2.83,5161678075,56,Back,5161678077,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326317,328,1,1,30,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.5,53.4,2024-08-20T17:30:57.532Z,2024-08-20T17:30:58Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161678091,141,53.6,5161678087,56,Back,5161678093,212,17.5,5161678095,213,0.01,5161678089,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326321,329,1,1,30,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.2,53.6,2024-08-20T17:30:58.202Z,2024-08-20T17:31:00Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161678115,141,37.0,5161678117,212,11.4,5161678113,140,24.4,5161678119,213,4.55,5161678111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326323,330,1,1,30,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.4,37.0,2024-08-20T17:31:00.298Z,2024-08-20T17:31:02Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161678163,213,6.17,5161678159,141,33.9,5161678161,212,19.2,5161678155,56,Back,5161678157,140,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326327,331,1,1,30,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.0,34.9,2024-08-20T17:31:03.603Z,2024-08-20T17:31:10Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161678197,141,92.4,5161678195,140,65.3,5161678203,1,,5161678191,155,,5161678201,213,1.05,5161678199,212,45.0,5161678193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326329,332,1,1,30,20,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.5,82.3,2024-08-20T17:31:10.195Z,2024-08-20T17:31:10Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,5161678219,212,38.1,5161678213,56,Center,5161678221,213,5.28,5161678211,155,,5161678217,141,35.1,5161678209,2,,5161678223,1,,5161678215,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326331,273,1,1,30,24,8gxd9ry2580pu1b1dd5ny9ymy,1,11.0,63.2,2024-08-20T17:31:14.177Z,2024-08-20T17:53:13Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161678741,140,3.4,5161678743,141,58.7,5161678747,213,3.51,5161678227,56,Back,5161678745,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326335,275,1,1,30,29,8gxd9ry2580pu1b1dd5ny9ymy,1,7.7,63.4,2024-08-20T17:31:18.627Z,2024-08-20T17:53:15Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161678245,141,77.8,5161678247,212,18.7,5161678243,140,22.9,5161678241,56,Back,5161678249,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326337,276,1,1,30,31,8gxd9ry2580pu1b1dd5ny9ymy,1,26.2,79.0,2024-08-20T17:31:20.731Z,2024-08-20T17:31:23Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161678263,141,62.1,5161678259,56,Back,5161678261,140,28.5,5161678265,212,11.7,5161678267,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326341,277,1,1,30,35,8gxd9ry2580pu1b1dd5ny9ymy,1,28.9,52.7,2024-08-20T17:31:25.011Z,2024-08-20T17:31:27Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161678297,212,28.0,5161678295,141,11.9,5161678299,213,4.85,5161678291,56,Back,5161678293,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326343,278,1,1,30,40,8gxd9ry2580pu1b1dd5ny9ymy,1,33.3,8.9,2024-08-20T17:31:29.355Z,2024-08-20T17:31:33Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,5161678309,141,22.4,5161678307,140,25.5,5161678313,213,2.30,5161678311,212,12.3,5161678305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326345,279,1,1,30,44,8gxd9ry2580pu1b1dd5ny9ymy,1,29.2,30.4,2024-08-20T17:31:33.523Z,2024-08-20T17:31:37Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,5161678331,212,13.8,5161678325,140,24.0,5161678333,213,1.98,5161678327,141,49.1,5161678323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326351,280,4,1,30,47,8gxd9ry2580pu1b1dd5ny9ymy,1,22.2,53.3,2024-08-20T17:31:36.923Z,2024-08-20T17:31:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161678391,285,,5161678383,13,,5161678389,265,,5161678385,56,Back,5161678393,233,333,5161678387,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326349,333,4,1,30,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.8,46.7,2024-08-20T17:31:36.924Z,2024-08-20T17:31:48Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,5161678379,286,,5161678373,56,Center,5161678399,233,280,5161678371,13,,5161678377,265,,5161678375,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326359,281,1,1,31,12,8gxd9ry2580pu1b1dd5ny9ymy,0,18.4,42.5,2024-08-20T17:32:01.675Z,2024-08-20T17:32:06Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161678445,152,,5161678447,56,Left,5161678453,212,50.6,5161678441,5,,5161678457,1,,5161678455,213,0.51,5161678443,155,,5161678451,141,79.1,5161678449,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,
2711326355,334,44,1,31,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.0,15.0,2024-08-20T17:32:04.915Z,2024-08-20T17:56:52Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161678433,56,Back,5161678495,233,282,5161678435,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326361,282,44,1,31,15,8gxd9ry2580pu1b1dd5ny9ymy,0,62.0,85.0,2024-08-20T17:32:04.916Z,2024-08-20T17:56:52Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161678465,286,,5161678503,233,334,5161678463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326363,335,1,1,31,15,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.8,15.0,2024-08-20T17:32:05.229Z,2024-08-20T17:32:06Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161678471,140,49.0,5161678469,56,Back,5161678473,141,18.3,5161678477,213,0.13,5161678467,3,,5161678475,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326365,336,1,1,31,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.0,18.3,2024-08-20T17:32:06.324Z,2024-08-20T17:32:06Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161678485,56,Right,5161678493,213,0.01,5161678487,140,60.5,5161678481,3,,5161678491,212,12.1,5161678483,168,,5161678489,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326369,283,1,1,31,18,8gxd9ry2580pu1b1dd5ny9ymy,1,27.1,90.5,2024-08-20T17:32:08.114Z,2024-08-20T17:32:14Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161678519,1,,5161678511,140,6.7,5161678513,141,48.2,5161678517,213,4.07,5161678515,212,35.9,5161678509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326371,284,1,1,31,25,8gxd9ry2580pu1b1dd5ny9ymy,1,11.9,37.9,2024-08-20T17:32:14.402Z,2024-08-20T17:32:18Z,d9hh01mit4geyadol3gmzco9,F. Đukić,,5161678539,213,0.50,5161678533,140,38.7,5161678537,212,32.0,5161678535,141,60.3,5161678531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326373,285,61,1,31,28,8gxd9ry2580pu1b1dd5ny9ymy,1,39.6,60.6,2024-08-20T17:32:18.114Z,2024-08-20T17:34:30Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161678545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326375,286,1,1,31,31,8gxd9ry2580pu1b1dd5ny9ymy,1,63.5,73.0,2024-08-20T17:32:20.882Z,2024-08-20T17:32:22Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5161678551,140,57.4,5161678553,141,88.3,5161678549,56,Left,5161678557,213,2.12,5161678555,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326377,287,1,1,31,32,8gxd9ry2580pu1b1dd5ny9ymy,1,57.9,88.9,2024-08-20T17:32:21.954Z,2024-08-20T17:32:23Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161678571,212,13.3,5161678565,56,Center,5161678567,140,55.6,5161678573,213,4.53,5161678569,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326379,288,1,1,31,34,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,68.8,2024-08-20T17:32:23.274Z,2024-08-20T17:32:24Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161678583,212,9.1,5161678579,140,56.1,5161678581,141,82.1,5161678577,56,Left,5161678585,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326391,290,1,1,31,37,8gxd9ry2580pu1b1dd5ny9ymy,1,63.2,83.3,2024-08-20T17:32:26.331Z,2024-08-20T17:32:29Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161678629,212,9.2,5161678623,56,Left,5161678627,141,79.0,5161678625,140,71.5,5161678631,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326393,291,1,1,31,40,8gxd9ry2580pu1b1dd5ny9ymy,1,61.3,72.4,2024-08-20T17:32:29.244Z,2024-08-20T17:32:32Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,5161678641,140,51.1,5161678643,141,66.4,5161678647,213,3.51,5161678639,56,Center,5161678645,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326395,292,1,1,31,42,8gxd9ry2580pu1b1dd5ny9ymy,1,48.7,55.5,2024-08-20T17:32:31.866Z,2024-08-20T17:32:34Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,5161678661,212,23.0,5161678657,140,68.0,5161678655,56,Center,5161678659,141,39.4,5161678663,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326397,293,1,1,31,45,8gxd9ry2580pu1b1dd5ny9ymy,0,68.7,39.2,2024-08-20T17:32:34.250Z,2024-08-20T17:32:34Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,5161678675,212,13.8,5161678677,213,1.46,5161678673,141,59.4,5161678669,56,Center,5161678671,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326401,337,1,1,31,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.4,30.7,2024-08-20T17:32:35.092Z,2024-08-20T17:32:38Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161678695,140,46.5,5161678703,1,,5161678697,141,69.7,5161678691,157,,5161678701,213,1.06,5161678693,56,Back,5161678699,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326405,339,1,1,31,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.5,69.7,2024-08-20T17:32:38.167Z,2024-08-20T17:32:41Z,uiyol728wan4mxco2foplknp,A. Justinussen,,5161678709,140,38.9,5161678715,213,3.53,5161678711,141,64.9,5161678713,212,8.6,5161678707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326411,340,1,1,31,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.0,64.9,2024-08-20T17:32:40.978Z,2024-08-20T17:32:50Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,5161678775,212,17.5,5161678777,213,4.72,5161678769,56,Back,5161678773,141,39.1,5161678771,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326413,341,1,1,32,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.0,35.8,2024-08-20T17:32:50.315Z,2024-08-20T17:32:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161678789,141,37.9,5161678793,213,0.24,5161678787,140,38.5,5161678791,212,5.9,5161678785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326417,342,1,1,32,1,aqtkb4mgrz8c6iqfufj6qjbv9,0,38.5,37.9,2024-08-20T17:32:50.755Z,2024-08-20T17:32:51Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,5161678821,213,5.71,5161678817,141,13.8,5161678815,140,62.7,5161678819,212,30.2,5161678813,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326427,295,1,1,32,6,8gxd9ry2580pu1b1dd5ny9ymy,1,24.8,90.6,2024-08-20T17:32:55.770Z,2024-08-20T17:32:57Z,6uwvbagahvoavs630k8uksxjp,M. Kaalund,,5161678839,141,72.9,5161678835,56,Back,5161678843,213,5.39,5161678837,140,34.1,5161678841,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326433,296,2,1,32,8,8gxd9ry2580pu1b1dd5ny9ymy,1,43.2,70.7,2024-08-20T17:32:57.305Z,2024-08-20T17:35:11Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,5161678861,56,Center,5161678863,140,66.1,5161678987,7,dncrhma6gwcn6pxiu7hfc6qz8,5161680677,1,,5161678865,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326437,343,43,1,32,11,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-08-20T17:33:00.251Z,2024-08-20T17:39:04Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161678883,56,Back,5161683857,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326479,345,1,1,32,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.7,57.0,2024-08-20T17:33:23.595Z,2024-08-20T17:33:25Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161679085,212,10.3,5161679077,241,,5161679075,5,,5161679087,213,4.69,5161679083,141,41.8,5161679079,56,Back,5161679081,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326483,346,1,1,32,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.5,41.8,2024-08-20T17:33:24.947Z,2024-08-20T17:33:27Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161679101,141,54.5,5161679103,212,8.6,5161679099,140,37.4,5161679097,56,Back,5161679105,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326493,347,1,1,32,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.4,54.5,2024-08-20T17:33:26.947Z,2024-08-20T17:33:31Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161679149,141,34.0,5161679153,213,4.37,5161679151,212,14.8,5161679147,140,32.6,5161679145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326495,348,1,1,32,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.1,20.6,2024-08-20T17:33:31.123Z,2024-08-20T17:33:33Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161679171,212,19.6,5161679165,56,Back,5161679167,140,28.6,5161679173,213,2.30,5161679169,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326499,349,1,1,32,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.0,41.0,2024-08-20T17:33:33.235Z,2024-08-20T17:33:35Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,5161679205,213,4.86,5161679203,212,16.0,5161679195,56,Back,5161679201,141,17.7,5161679197,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326503,350,1,1,32,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.2,17.7,2024-08-20T17:33:35.219Z,2024-08-20T17:33:43Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,5161679281,56,Back,5161679285,141,46.4,5161679287,212,29.3,5161679283,140,11.4,5161679289,213,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326509,351,1,1,32,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.3,42.5,2024-08-20T17:33:43.291Z,2024-08-20T17:33:49Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,5161679375,56,Back,5161679377,140,19.3,5161679381,212,20.3,5161679379,141,71.7,5161679383,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326517,352,1,1,32,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,19.8,67.0,2024-08-20T17:33:48.829Z,2024-08-20T17:33:55Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,5161679535,212,61.2,5161679537,213,5.61,5161679527,155,,5161679531,140,65.2,5161679529,56,Right,5161679533,141,10.6,5161679539,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326519,353,1,1,33,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,89.8,21.6,2024-08-20T17:33:55.164Z,2024-08-20T17:33:58Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161679547,56,Center,5161679553,212,2.9,5161679601,233,297,5161679555,213,2.10,5161679597,236,,5161679549,140,88.4,5161679551,141,25.3,5161679605,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326525,297,74,1,33,5,8gxd9ry2580pu1b1dd5ny9ymy,1,11.9,70.0,2024-08-20T17:33:55.165Z,2024-08-20T17:56:39Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161679589,285,,5161679611,233,353,5161679587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326527,298,6,1,33,7,8gxd9ry2580pu1b1dd5ny9ymy,0,11.8,71.8,2024-08-20T17:33:56.484Z,2024-08-20T17:56:04Z,6dzg820946z4848whaa6ny2nd,N. Clausen,,5161679649,56,Back,5161679651,75,,5161679687,233,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711326521,354,6,1,33,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.2,28.2,2024-08-20T17:33:56.484Z,2024-08-20T17:56:04Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,5161679679,233,298,5161679621,75,,5161679619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
