id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2705198603,194,1,1,17,40,6wwwud48qahpwrfxs20334qk5,1,42.4,22.4,2024-08-02T17:17:50.991Z,2024-08-02T17:17:57Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127858785,56,Back,5127858787,140,29.4,5127858793,212,13.8,5127858797,213,3.00,5127858789,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198621,195,1,1,17,47,6wwwud48qahpwrfxs20334qk5,0,37.6,23.2,2024-08-02T17:17:57.560Z,2024-08-02T17:18:00Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127858891,213,0.33,5127858883,56,Center,5127858885,140,70.6,5127858887,141,40.7,5127858889,212,36.6,5127858893,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198647,148,1,1,17,50,b8oqgvx1ijeyn6y1cn6929ix4,1,31.7,45.8,2024-08-02T17:18:00.953Z,2024-08-02T17:18:06Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127859029,141,23.3,5127859031,212,15.3,5127859033,213,4.70,5127859027,140,31.5,5127859025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198657,149,1,1,17,56,b8oqgvx1ijeyn6y1cn6929ix4,1,44.0,10.6,2024-08-02T17:18:06.352Z,2024-08-02T17:18:09Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127859087,213,3.02,5127859085,212,15.6,5127859079,56,Back,5127859081,140,29.3,5127859083,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198669,150,1,1,17,59,b8oqgvx1ijeyn6y1cn6929ix4,0,28.6,7.7,2024-08-02T17:18:09.040Z,2024-08-02T17:18:11Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5127859157,213,0.11,5127859151,140,53.0,5127859155,212,25.8,5127859153,141,11.9,5127859149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198695,197,1,1,18,5,6wwwud48qahpwrfxs20334qk5,1,43.0,77.0,2024-08-02T17:18:15.232Z,2024-08-02T17:18:16Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127859333,141,70.4,5127859327,56,Back,5127859341,213,3.49,5127859337,212,13.2,5127859329,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198733,199,1,1,18,10,6wwwud48qahpwrfxs20334qk5,1,28.6,63.0,2024-08-02T17:18:20.487Z,2024-08-02T17:18:21Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127859547,141,80.6,5127859551,213,0.98,5127859541,56,Back,5127859545,140,36.3,5127859549,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198761,200,1,1,18,11,6wwwud48qahpwrfxs20334qk5,1,36.7,80.9,2024-08-02T17:18:21.503Z,2024-08-02T17:18:26Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127859727,141,62.6,5127859725,140,31.8,5127859723,56,Back,5127859731,213,4.32,5127859729,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198781,201,1,1,18,16,6wwwud48qahpwrfxs20334qk5,0,39.2,53.0,2024-08-02T17:18:26.249Z,2024-08-02T17:18:29Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127859833,155,,5127859841,212,45.0,5127859837,140,75.7,5127859835,56,Right,5127859839,141,18.2,5127859845,1,,5127859843,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198819,152,1,1,18,24,b8oqgvx1ijeyn6y1cn6929ix4,1,16.7,90.0,2024-08-02T17:18:34.377Z,2024-08-02T17:18:36Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5127860031,56,Back,5127860039,213,0.09,5127860035,141,92.0,5127860037,212,14.6,5127860033,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198835,153,1,1,18,26,b8oqgvx1ijeyn6y1cn6929ix4,1,32.3,92.4,2024-08-02T17:18:36.665Z,2024-08-02T17:18:38Z,8h3cyhuw5049gcxrsld3rw1ec,V. Westh,,,5127860107,212,8.7,5127860105,141,86.8,5127860101,56,Back,5127860103,140,24.8,5127860109,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198845,154,1,1,18,27,b8oqgvx1ijeyn6y1cn6929ix4,0,25.0,86.5,2024-08-02T17:18:37.977Z,2024-08-02T19:52:36Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127860181,212,34.3,5127860179,141,83.8,5127860185,1,,5127860173,155,,5127860175,56,Left,5127860183,213,6.23,5127860177,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198855,203,44,1,18,30,6wwwud48qahpwrfxs20334qk5,1,40.6,18.2,2024-08-02T17:18:40.271Z,2024-08-02T17:18:42Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127860225,285,,5127860227,233,155,5127860223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198847,155,44,1,18,30,b8oqgvx1ijeyn6y1cn6929ix4,0,59.4,81.8,2024-08-02T17:18:40.272Z,2024-08-02T17:18:42Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5127860191,286,,5127860233,233,203,5127860189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198869,204,1,1,18,30,6wwwud48qahpwrfxs20334qk5,1,38.9,20.2,2024-08-02T17:18:40.488Z,2024-08-02T19:22:19Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127860309,140,48.5,5127860311,141,21.1,5127860315,213,0.06,5127860305,3,,5127860313,212,10.1,5127860307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198859,156,83,1,18,32,b8oqgvx1ijeyn6y1cn6929ix4,0,56.7,77.3,2024-08-02T17:18:42.667Z,2024-08-02T19:52:34Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5127884697,399,7ztdirfvd9d0x2yw1v051xzbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198895,206,1,1,18,34,6wwwud48qahpwrfxs20334qk5,1,49.2,21.5,2024-08-02T17:18:44.416Z,2024-08-02T17:18:46Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127860409,141,22.0,5127860411,212,11.7,5127860413,213,0.03,5127860405,56,Center,5127860407,140,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198891,157,45,1,18,35,b8oqgvx1ijeyn6y1cn6929ix4,0,37.1,70.4,2024-08-02T17:18:45.801Z,2024-08-02T17:18:50Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127860399,285,,5127860397,56,Back,5127860565,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198921,207,3,1,18,35,6wwwud48qahpwrfxs20334qk5,1,62.9,29.6,2024-08-02T17:18:45.801Z,2024-08-05T13:10:04Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127860555,233,157,5134205869,464,,5127860541,286,,5127860539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198927,208,1,1,18,39,6wwwud48qahpwrfxs20334qk5,0,71.2,49.9,2024-08-02T17:18:49.336Z,2024-08-02T17:18:50Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127860581,141,47.2,5127860585,213,6.14,5127860579,140,83.0,5127860583,212,12.5,5127860577,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198937,158,8,1,18,41,b8oqgvx1ijeyn6y1cn6929ix4,1,23.9,54.5,2024-08-02T17:18:51.570Z,2024-08-05T13:10:09Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127860639,56,Back,5134205871,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705198985,160,1,1,18,45,b8oqgvx1ijeyn6y1cn6929ix4,1,41.7,61.7,2024-08-02T17:18:55.137Z,2024-08-02T17:19:01Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127860901,212,27.4,5127860899,141,89.1,5127860897,140,60.8,5127860903,213,0.75,5127860895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199035,161,1,1,18,51,b8oqgvx1ijeyn6y1cn6929ix4,1,70.4,79.7,2024-08-02T17:19:01.170Z,2024-08-02T17:19:13Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127861221,140,78.9,5127861219,56,Right,5127861229,1,,5127861227,213,4.89,5127861225,212,51.0,5127861223,141,5.8,5127861217,196,,5127861215,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199017,209,83,1,18,59,6wwwud48qahpwrfxs20334qk5,0,12.0,87.2,2024-08-02T17:19:09.088Z,2024-08-02T17:19:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127861665,399,f1ba9g771s0zeel0titcj3omi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199039,162,1,1,19,2,b8oqgvx1ijeyn6y1cn6929ix4,0,96.5,4.7,2024-08-02T17:19:12.833Z,2024-08-05T16:32:21Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127861251,140,96.5,5127861257,213,1.57,5134205913,224,,5134205915,20,,5134205911,2,,5127861249,56,Right,5134224859,233,210,5134224845,286,,5127861255,212,1.6,5134224843,236,,5127861253,141,7.1,,,,,,,,,,,,,,,,,,,,,
2705199057,210,12,1,19,2,6wwwud48qahpwrfxs20334qk5,1,1.0,94.5,2024-08-02T17:19:12.933Z,2024-08-05T16:32:21Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5134224863,233,162,5127861351,56,Back,5134205919,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199043,163,6,1,19,4,b8oqgvx1ijeyn6y1cn6929ix4,1,97.8,6.3,2024-08-02T17:19:14.521Z,2024-08-02T18:20:16Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127910239,233,211,5127861293,56,Right,5127861295,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199063,211,6,1,19,4,6wwwud48qahpwrfxs20334qk5,0,2.2,93.7,2024-08-02T17:19:14.521Z,2024-08-05T13:15:11Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127861379,73,,5127910247,233,163,5127861377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199233,164,1,1,19,36,b8oqgvx1ijeyn6y1cn6929ix4,0,99.5,0.5,2024-08-02T17:19:46.450Z,2024-08-05T13:16:12Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127862307,141,48.4,5127862313,1,,5127862297,6,,5127862301,223,,5127862303,56,Center,5127862299,155,,5134206115,72,,5127862305,140,96.4,5127862311,213,1.67,5127862309,212,32.7,5127862295,2,,,,,,,,,,,,,,,,,,,,,,
2705199275,212,12,1,19,38,6wwwud48qahpwrfxs20334qk5,1,2.1,53.1,2024-08-02T17:19:48.417Z,2024-08-02T17:59:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127862533,141,36.1,5127862575,167,,5127862537,213,4.40,5127862531,140,0.0,5127862529,56,Back,5127862535,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199251,165,6,1,19,41,b8oqgvx1ijeyn6y1cn6929ix4,1,100.0,60.0,2024-08-02T17:19:51.914Z,2024-08-02T17:19:59Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127862453,73,,5127862611,233,213,5127862451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199279,213,6,1,19,41,6wwwud48qahpwrfxs20334qk5,0,0.0,40.0,2024-08-02T17:19:51.914Z,2024-08-05T13:16:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127862631,233,165,5127862607,73,,5127862605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199381,166,1,1,20,5,b8oqgvx1ijeyn6y1cn6929ix4,1,99.5,99.5,2024-08-02T17:20:15.522Z,2024-08-02T17:20:21Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5127863171,6,,5127863179,212,18.3,5127863181,213,3.35,5127863175,140,82.5,5127863177,141,93.9,5127863173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199387,167,1,1,20,8,b8oqgvx1ijeyn6y1cn6929ix4,0,89.5,94.7,2024-08-02T17:20:18.114Z,2024-08-05T13:16:45Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5127863211,141,42.1,5127863209,140,95.2,5127863207,56,Center,5127863213,212,36.3,5127863205,155,,5127863255,1,,5127863203,2,,5134206155,224,,5127863215,213,4.88,5134206157,72,,,,,,,,,,,,,,,,,,,,,,,,,
2705199411,214,12,1,20,12,6wwwud48qahpwrfxs20334qk5,1,8.2,54.6,2024-08-02T17:20:22.169Z,2024-08-02T17:20:27Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5127863319,56,Back,5127863371,15,,5127863321,140,20.5,5127863325,212,21.1,5127863327,213,0.91,5127863323,141,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199429,168,1,1,20,14,b8oqgvx1ijeyn6y1cn6929ix4,1,82.3,23.6,2024-08-02T17:20:24.162Z,2024-08-05T13:16:59Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5127863455,56,Center,5127863457,140,87.8,5134206163,224,,5134206165,20,,5127863463,213,1.24,5127863453,155,,5127863451,2,,5127863461,212,17.6,5127863459,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199431,169,61,1,20,15,b8oqgvx1ijeyn6y1cn6929ix4,0,87.8,48.1,2024-08-02T17:20:25.891Z,2024-08-02T20:41:27Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5127863467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199461,215,12,1,20,16,6wwwud48qahpwrfxs20334qk5,1,5.8,40.1,2024-08-02T17:20:26.865Z,2024-08-02T17:20:33Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127863641,213,0.03,5127863625,56,Back,5127863633,141,41.2,5127863629,140,32.7,5127863637,212,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199467,170,1,1,20,21,b8oqgvx1ijeyn6y1cn6929ix4,0,64.7,52.1,2024-08-02T17:20:31.227Z,2024-08-02T17:20:33Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127863673,141,79.9,5127863669,56,Left,5127863679,1,,5127863677,213,0.47,5127863671,140,100.0,5127863675,212,42.0,5127863667,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199473,171,5,1,20,22,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,81.4,2024-08-02T17:20:33.002Z,2024-08-02T19:11:45Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5127863737,233,216,5127863707,346,,5127863705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199463,216,5,1,20,22,6wwwud48qahpwrfxs20334qk5,1,-0.8,18.6,2024-08-02T17:20:33.002Z,2024-08-02T17:20:34Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127863653,346,,5127863651,56,Back,5127863727,233,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199645,217,1,1,20,45,6wwwud48qahpwrfxs20334qk5,1,5.1,45.1,2024-08-02T17:20:55.793Z,2024-08-02T17:21:02Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127864697,1,,5127864689,140,68.4,5127864695,213,0.02,5127864693,212,66.5,5127864701,74,,5127864691,141,46.7,5127864685,124,,5127864687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199649,218,4,1,20,52,6wwwud48qahpwrfxs20334qk5,1,68.8,44.9,2024-08-02T17:21:02.161Z,2024-08-05T13:18:25Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5127864977,265,,5127865021,233,172,5127864975,152,,5127864973,56,Center,5127864971,13,,5134206215,189,,5127864979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199647,172,4,1,20,52,b8oqgvx1ijeyn6y1cn6929ix4,0,31.2,55.1,2024-08-02T17:21:02.162Z,2024-08-05T13:18:23Z,dqssvdpt2iwg8qn9wto3miind,A. Leifsson,,,5127864785,152,,5127864791,285,,5127864777,13,,5134206213,189,,5127865041,233,218,5127864781,56,Back,5127864789,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199893,219,1,1,21,27,6wwwud48qahpwrfxs20334qk5,1,64.4,46.0,2024-08-02T17:21:37.674Z,2024-08-02T17:21:38Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127866099,213,0.15,5127866087,5,,5127866091,56,Center,5127866093,140,73.3,5127866097,212,9.5,5127866089,152,,5127866095,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199901,220,1,1,21,28,6wwwud48qahpwrfxs20334qk5,1,73.3,48.1,2024-08-02T17:21:38.466Z,2024-08-05T13:18:37Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127866143,141,47.2,5127866139,56,Center,5127866141,140,68.0,5127866145,212,5.6,5127866147,213,3.25,5134206217,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199917,221,1,1,21,29,6wwwud48qahpwrfxs20334qk5,1,68.8,54.3,2024-08-02T17:21:39.906Z,2024-08-02T17:21:42Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127866217,212,15.0,5127866215,141,76.1,5127866211,56,Center,5127866213,140,71.1,5127866219,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199937,222,1,1,21,32,6wwwud48qahpwrfxs20334qk5,1,70.0,79.8,2024-08-02T17:21:42.778Z,2024-08-02T17:21:45Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127866315,56,Back,5127866317,140,47.9,5127866323,213,3.57,5127866319,141,64.4,5127866321,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199961,223,1,1,21,35,6wwwud48qahpwrfxs20334qk5,1,47.9,64.4,2024-08-02T17:21:45.650Z,2024-08-02T17:21:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127866473,213,4.30,5127866465,56,Back,5127866467,140,40.1,5127866469,141,36.5,5127866471,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199967,224,1,1,21,40,6wwwud48qahpwrfxs20334qk5,1,60.5,15.2,2024-08-02T17:21:50.802Z,2024-08-02T17:21:53Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127866501,56,Right,5127866505,141,20.6,5127866507,212,16.0,5127866509,213,0.23,5127866503,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199981,225,1,1,21,42,6wwwud48qahpwrfxs20334qk5,1,76.0,21.5,2024-08-02T17:21:52.882Z,2024-08-02T17:59:01Z,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,,,5127866593,140,70.1,5127866595,141,22.6,5127917061,156,,5127866597,212,6.2,5127866599,213,3.02,5127866591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705199985,226,1,1,21,44,6wwwud48qahpwrfxs20334qk5,1,69.7,19.9,2024-08-02T17:21:54.537Z,2024-08-02T17:21:55Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5127866615,56,Right,5127866623,213,3.65,5127866617,140,60.0,5127866621,212,11.7,5127866619,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200007,227,1,1,21,45,6wwwud48qahpwrfxs20334qk5,1,60.0,13.0,2024-08-02T17:21:55.538Z,2024-08-02T17:22:00Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127866727,140,57.9,5127866733,213,1.73,5127866725,56,Center,5127866729,141,33.7,5127866731,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200033,228,1,1,21,50,6wwwud48qahpwrfxs20334qk5,1,54.0,51.5,2024-08-02T17:22:00.986Z,2024-08-02T17:22:04Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5127866857,212,16.8,5127866855,141,66.6,5127866853,140,41.3,5127866851,56,Back,5127866859,213,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200069,229,1,1,21,54,6wwwud48qahpwrfxs20334qk5,1,45.5,58.1,2024-08-02T17:22:04.586Z,2024-08-02T17:22:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127867005,140,40.5,5127867007,141,27.1,5127867003,56,Back,5127867009,212,21.7,5127867011,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200123,230,1,1,21,58,6wwwud48qahpwrfxs20334qk5,1,42.0,30.5,2024-08-02T17:22:08.169Z,2024-08-02T17:22:14Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127867259,140,38.3,5127867261,141,60.5,5127867263,212,20.8,5127867265,213,1.76,5127867257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200141,231,1,1,22,4,6wwwud48qahpwrfxs20334qk5,1,45.9,76.2,2024-08-02T17:22:14.162Z,2024-08-02T17:22:15Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127867351,141,68.3,5127867355,213,6.01,5127867347,56,Center,5127867353,212,20.1,5127867349,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200155,232,1,1,22,5,6wwwud48qahpwrfxs20334qk5,1,66.8,66.2,2024-08-02T17:22:15.682Z,2024-08-02T17:22:17Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5127867447,156,,5127867439,212,37.6,5127867443,1,,5127867433,56,Back,5127867441,213,3.70,5127867437,141,37.1,5127867435,140,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200199,233,1,1,22,10,6wwwud48qahpwrfxs20334qk5,1,36.5,38.3,2024-08-02T17:22:20.098Z,2024-08-02T17:22:22Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127867633,56,Back,5127867641,213,5.29,5127867637,141,17.8,5127867635,140,45.1,5127867639,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200229,234,1,1,22,12,6wwwud48qahpwrfxs20334qk5,1,45.2,18.1,2024-08-02T17:22:22.802Z,2024-08-02T17:46:27Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5127867811,213,2.01,5127867809,212,15.2,5127867803,56,Back,5127867807,141,38.3,5127867805,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200245,235,1,1,22,16,6wwwud48qahpwrfxs20334qk5,1,38.7,37.3,2024-08-02T17:22:27.019Z,2024-08-02T17:22:29Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5127867907,140,34.9,5127867913,213,1.76,5127867905,56,Back,5127867911,212,21.1,5127867909,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200257,236,1,1,22,19,6wwwud48qahpwrfxs20334qk5,1,30.8,70.7,2024-08-02T17:22:29.043Z,2024-08-02T17:22:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127867991,141,44.2,5127867995,212,25.5,5127867983,56,Back,5127867999,213,3.93,5127867987,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200277,237,1,1,22,20,6wwwud48qahpwrfxs20334qk5,1,12.7,47.0,2024-08-02T17:22:30.682Z,2024-08-02T17:22:34Z,cu2l7ju3t72stqhwaurrnqbqh,M. Lamhauge,,,5127868117,141,69.3,5127868115,140,32.3,5127868113,56,Back,5127868119,212,25.6,5127868121,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200291,238,1,1,22,24,6wwwud48qahpwrfxs20334qk5,1,36.0,77.7,2024-08-02T17:22:34.546Z,2024-08-02T17:22:36Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127868201,213,0.33,5127868199,212,28.6,5127868197,141,91.5,5127868195,140,61.7,5127868193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200321,239,1,1,22,26,6wwwud48qahpwrfxs20334qk5,1,61.7,91.5,2024-08-02T17:22:36.810Z,2024-08-02T17:22:42Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5127868381,56,Back,5127868393,213,3.47,5127868383,140,36.9,5127868391,212,27.5,5127868387,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705200335,240,1,1,22,32,6wwwud48qahpwrfxs20334qk5,1,42.9,71.4,2024-08-02T17:22:42.202Z,2024-08-02T17:22:44Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5127868477,140,65.4,5127868483,213,0.59,5127868475,56,Left,5127868479,141,94.8,5127868481,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
