id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2812439293,142,1,1,18,30,8cfkisxf1fkxdqtt6tx1tup48,1,46.8,78.0,2025-05-10T12:19:03.373Z,2025-05-10T12:19:05Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714464791,156,,5714464749,56,Back,5714464757,213,3.54,5714464879,1,,5714464753,141,58.2,5714464755,212,34.7,5714464751,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439347,143,1,1,18,31,8cfkisxf1fkxdqtt6tx1tup48,0,16.3,58.0,2025-05-10T12:19:05.071Z,2025-05-10T12:19:06Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5714464985,56,Center,5714464983,157,,5714464987,140,56.2,5714464989,141,32.8,5714464993,213,5.89,5714464991,212,45.3,5714464995,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439469,178,1,1,18,37,7gkglopz9cjsysn2u6sbhuvc5,1,35.3,85.9,2025-05-10T12:19:10.654Z,2025-05-10T12:19:16Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714465669,213,5.49,5714465663,140,46.4,5714465667,212,16.7,5714465661,56,Back,5714465665,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439509,179,1,1,18,42,7gkglopz9cjsysn2u6sbhuvc5,1,48.1,58.7,2025-05-10T12:19:16.094Z,2025-05-10T12:19:19Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714465885,56,Back,5714465893,213,4.23,5714465891,212,15.7,5714465887,140,41.2,5714465889,141,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439563,180,1,1,18,45,7gkglopz9cjsysn2u6sbhuvc5,1,41.6,37.7,2025-05-10T12:19:18.990Z,2025-05-10T12:19:24Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714466139,213,1.47,5714466133,140,43.5,5714466135,141,68.2,5714466137,212,20.8,5714466131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439589,181,1,1,18,50,7gkglopz9cjsysn2u6sbhuvc5,1,59.8,83.5,2025-05-10T12:19:23.878Z,2025-05-10T12:19:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714466283,213,0.52,5714466279,141,93.8,5714466281,212,14.1,5714466277,140,71.5,5714466275,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439633,182,1,1,18,53,7gkglopz9cjsysn2u6sbhuvc5,1,71.3,93.8,2025-05-10T12:19:26.421Z,2025-05-10T12:19:30Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714466503,56,Left,5714466509,212,5.8,5714466507,141,89.6,5714466505,140,66.5,5714466511,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439755,183,1,1,18,56,7gkglopz9cjsysn2u6sbhuvc5,1,66.0,86.0,2025-05-10T12:19:29.878Z,2025-05-10T12:19:40Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714466977,212,53.1,5714466981,213,4.99,5714466985,1,,5714466969,196,,5714466967,155,,5714466975,141,10.9,5714466971,56,Right,5714466973,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439677,144,43,1,19,0,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2025-05-10T12:19:33.973Z,2025-05-10T12:19:42Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714467163,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439707,145,4,1,19,4,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,82.9,2025-05-10T12:19:37.797Z,2025-05-10T14:08:03Z,,,,,5714467033,285,,5714467179,233,184,5714467029,56,Back,5714467031,152,,5714467027,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812439767,184,4,1,19,4,7gkglopz9cjsysn2u6sbhuvc5,0,77.2,17.1,2025-05-10T12:19:37.798Z,2025-05-10T14:13:39Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5714467159,152,,5714467157,56,Right,5714467155,10,,5714467229,233,145,5714467161,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440033,146,1,1,19,28,8cfkisxf1fkxdqtt6tx1tup48,0,21.3,73.8,2025-05-10T12:20:01.591Z,2025-05-10T12:20:03Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714468411,1,,5714468409,213,6.14,5714468407,212,64.1,5714468395,5,,5714468403,140,81.7,5714468399,152,,5714468397,157,,5714468405,141,60.3,5714468401,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,
2812440297,186,1,1,19,52,7gkglopz9cjsysn2u6sbhuvc5,1,9.5,47.0,2025-05-10T12:20:25.831Z,2025-05-10T12:20:31Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714469871,213,4.55,5714469865,140,7.4,5714469867,141,27.0,5714469863,56,Back,5714469869,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440313,187,1,1,19,58,7gkglopz9cjsysn2u6sbhuvc5,0,9.2,19.5,2025-05-10T12:20:31.423Z,2025-05-10T12:20:32Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714469947,212,57.7,5714469949,213,6.04,5714469945,141,0.0,5714469941,56,Right,5714469943,140,62.5,5714469939,157,,5714469951,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440459,147,5,1,19,59,8cfkisxf1fkxdqtt6tx1tup48,1,35.9,101.2,2025-05-10T12:20:32.404Z,2025-05-10T14:17:30Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714470707,233,188,5714470691,56,Back,5714470693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440323,188,5,1,19,59,7gkglopz9cjsysn2u6sbhuvc5,0,64.1,-1.2,2025-05-10T12:20:32.404Z,2025-05-10T14:17:30Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714469985,347,,5714469983,56,Right,5714470727,233,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440475,148,1,1,20,12,8cfkisxf1fkxdqtt6tx1tup48,1,31.2,100.0,2025-05-10T12:20:45.653Z,2025-05-10T12:22:43Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5714470765,107,,5714470777,1,,5714470767,56,Left,5714470769,140,53.4,5714470773,212,24.9,5714470771,141,87.9,5714470775,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440481,149,61,1,20,14,8cfkisxf1fkxdqtt6tx1tup48,0,53.4,87.9,2025-05-10T12:20:47.188Z,2025-05-10T12:20:48Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714470811,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440515,189,1,1,20,15,7gkglopz9cjsysn2u6sbhuvc5,1,44.2,18.9,2025-05-10T12:20:48.519Z,2025-05-10T12:20:50Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714470965,212,1.2,5714470961,140,43.1,5714470963,141,18.6,5714470959,56,Back,5714470967,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440517,190,61,1,20,16,7gkglopz9cjsysn2u6sbhuvc5,1,41.7,18.5,2025-05-10T12:20:49.827Z,2025-05-10T12:20:50Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714470977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440531,191,1,1,20,18,7gkglopz9cjsysn2u6sbhuvc5,1,42.6,18.5,2025-05-10T12:20:52.047Z,2025-05-10T12:25:45Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714471061,56,Back,5714471067,212,11.8,5714471065,141,16.2,5714471063,140,31.5,5714471069,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440625,193,1,1,20,19,7gkglopz9cjsysn2u6sbhuvc5,1,29.1,15.5,2025-05-10T12:20:52.919Z,2025-05-10T12:21:01Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714471603,213,2.20,5714471601,212,26.2,5714471595,56,Back,5714471599,141,46.7,5714471597,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440651,194,1,1,20,28,7gkglopz9cjsysn2u6sbhuvc5,1,11.2,45.8,2025-05-10T12:21:01.752Z,2025-05-10T12:21:04Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5714471757,56,Back,5714471759,140,27.0,5714471755,155,,5714471763,212,30.0,5714471765,213,5.30,5714471761,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440679,195,1,1,20,31,7gkglopz9cjsysn2u6sbhuvc5,1,28.5,9.4,2025-05-10T12:21:04.679Z,2025-05-10T12:21:08Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714471961,56,Back,5714471967,212,6.9,5714471965,141,11.3,5714471963,140,35.0,5714471969,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440709,196,1,1,20,35,7gkglopz9cjsysn2u6sbhuvc5,1,32.3,16.8,2025-05-10T12:21:08.423Z,2025-05-10T12:21:14Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714472135,196,,5714472133,155,,5714472147,1,,5714472137,56,Back,5714472139,140,40.2,5714472143,212,48.0,5714472145,213,1.40,5714472141,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440771,197,1,1,20,41,7gkglopz9cjsysn2u6sbhuvc5,1,48.8,88.3,2025-05-10T12:21:14.199Z,2025-05-10T12:21:20Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714472459,140,46.5,5714472457,56,Back,5714472465,213,4.42,5714472461,141,76.6,5714472463,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440781,198,3,1,20,42,7gkglopz9cjsysn2u6sbhuvc5,0,60.2,50.4,2025-05-10T12:21:15.291Z,2025-05-10T12:21:25Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5714472517,56,Center,5714472521,286,,5714472609,233,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440777,151,7,1,20,42,8cfkisxf1fkxdqtt6tx1tup48,1,39.8,49.6,2025-05-10T12:21:15.292Z,2025-05-10T14:08:29Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714472581,233,198,5714472493,56,Back,5714472495,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440817,153,1,1,20,49,8cfkisxf1fkxdqtt6tx1tup48,1,45.0,62.4,2025-05-10T12:21:22.181Z,2025-05-10T12:21:24Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714472663,141,63.9,5714472661,140,35.4,5714472665,212,10.1,5714472667,213,3.04,5714472659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440827,154,1,1,20,50,8cfkisxf1fkxdqtt6tx1tup48,1,35.4,63.9,2025-05-10T12:21:23.836Z,2025-05-10T12:21:24Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714472779,212,15.0,5714472773,56,Back,5714472775,140,38.3,5714472777,141,42.3,5714472781,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440871,155,1,1,20,51,8cfkisxf1fkxdqtt6tx1tup48,1,38.3,42.3,2025-05-10T12:21:24.652Z,2025-05-10T12:21:31Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5714473087,141,27.4,5714473085,140,28.7,5714473083,56,Back,5714473089,212,14.3,5714473091,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440887,156,1,1,20,58,8cfkisxf1fkxdqtt6tx1tup48,1,35.6,19.2,2025-05-10T12:21:31.597Z,2025-05-10T12:21:33Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714473161,56,Back,5714473167,212,12.4,5714473165,141,27.4,5714473163,140,25.0,5714473169,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440945,157,1,1,21,0,8cfkisxf1fkxdqtt6tx1tup48,1,25.0,27.4,2025-05-10T12:21:33.228Z,2025-05-10T12:21:39Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714473503,141,51.7,5714473499,56,Back,5714473505,212,20.8,5714473501,140,12.9,5714473507,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440961,158,1,1,21,6,8cfkisxf1fkxdqtt6tx1tup48,0,13.4,55.9,2025-05-10T12:21:39.598Z,2025-05-10T12:21:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714473577,1,,5714473565,157,,5714473575,213,6.00,5714473571,141,28.2,5714473573,212,68.2,5714473569,140,75.8,5714473567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440987,199,1,1,21,10,7gkglopz9cjsysn2u6sbhuvc5,0,26.5,65.8,2025-05-10T12:21:43.416Z,2025-05-10T12:21:45Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714473711,213,1.26,5714473703,56,Back,5714473709,212,25.3,5714473707,141,100.0,5714473701,3,,5714473705,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441039,159,5,1,21,12,8cfkisxf1fkxdqtt6tx1tup48,1,63.3,-1.1,2025-05-10T12:21:45.581Z,2025-05-10T14:17:31Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714474025,233,200,5714473997,347,,5714473995,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812440995,200,5,1,21,12,7gkglopz9cjsysn2u6sbhuvc5,0,36.7,101.1,2025-05-10T12:21:45.581Z,2025-05-10T14:17:31Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714473739,56,Back,5714474045,233,159,5714473741,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441071,160,1,1,21,16,8cfkisxf1fkxdqtt6tx1tup48,1,60.8,0.0,2025-05-10T12:21:49.685Z,2025-05-10T12:21:53Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5714474187,107,,5714474189,56,Right,5714474193,141,12.9,5714474195,212,12.4,5714474191,140,53.4,5714474197,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441095,161,1,1,21,19,8cfkisxf1fkxdqtt6tx1tup48,1,55.0,12.0,2025-05-10T12:21:52.781Z,2025-05-10T12:21:55Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5714474307,56,Back,5714474309,140,40.8,5714474313,212,17.1,5714474311,141,24.4,5714474315,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441113,162,1,1,21,22,8cfkisxf1fkxdqtt6tx1tup48,1,40.7,24.6,2025-05-10T12:21:55.229Z,2025-05-10T12:21:57Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714474411,213,1.29,5714474405,140,43.0,5714474407,141,36.7,5714474403,56,Back,5714474409,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441131,163,1,1,21,23,8cfkisxf1fkxdqtt6tx1tup48,1,43.0,36.7,2025-05-10T12:21:57.036Z,2025-05-10T12:21:58Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714474487,213,4.18,5714474479,56,Back,5714474483,141,22.9,5714474485,212,10.9,5714474481,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441195,164,1,1,21,25,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,23.2,2025-05-10T12:21:58.756Z,2025-05-10T12:22:05Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,,5714474807,213,2.48,5714474799,56,Back,5714474803,141,42.7,5714474805,212,21.5,5714474801,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441215,165,1,1,21,31,8cfkisxf1fkxdqtt6tx1tup48,1,12.6,48.3,2025-05-10T12:22:05.078Z,2025-05-10T12:22:08Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714474935,141,39.0,5714474931,56,Back,5714474933,140,47.1,5714474941,1,,5714474937,212,36.8,5714474939,213,6.11,5714474929,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441219,166,1,1,21,34,8cfkisxf1fkxdqtt6tx1tup48,0,47.1,39.0,2025-05-10T12:22:07.876Z,2025-05-10T12:22:08Z,444n8m1tirk6lp739iigw42c5,M. Rochester,,,5714474965,140,74.4,5714474961,168,,5714474963,56,Center,5714474967,141,35.8,5714474969,212,28.7,5714474959,3,,5714474971,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441345,202,1,1,21,41,7gkglopz9cjsysn2u6sbhuvc5,1,30.2,88.4,2025-05-10T12:22:14.521Z,2025-05-10T12:22:23Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5714475641,213,4.79,5714475639,212,11.7,5714475633,56,Back,5714475635,140,31.1,5714475637,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441373,203,1,1,21,50,7gkglopz9cjsysn2u6sbhuvc5,1,45.4,62.4,2025-05-10T12:22:23.737Z,2025-05-10T12:22:26Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714475783,213,4.41,5714475779,141,40.0,5714475781,212,15.9,5714475777,140,40.9,5714475775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441387,204,1,1,21,52,7gkglopz9cjsysn2u6sbhuvc5,1,40.7,35.8,2025-05-10T12:22:26.088Z,2025-05-10T12:22:27Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714475889,140,49.4,5714475887,56,Back,5714475895,213,0.34,5714475891,141,40.6,5714475893,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441407,205,1,1,21,54,7gkglopz9cjsysn2u6sbhuvc5,1,49.4,40.6,2025-05-10T12:22:27.673Z,2025-05-10T12:22:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5714475977,213,2.28,5714475971,141,59.9,5714475973,212,17.3,5714475969,140,38.7,5714475967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441427,206,1,1,21,57,7gkglopz9cjsysn2u6sbhuvc5,0,46.1,68.2,2025-05-10T12:22:30.721Z,2025-05-10T12:22:33Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714476065,213,0.62,5714476053,56,Left,5714476059,212,29.2,5714476057,141,93.3,5714476055,140,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441431,167,8,1,22,0,8cfkisxf1fkxdqtt6tx1tup48,1,27.0,34.2,2025-05-10T12:22:33.941Z,2025-05-10T12:22:34Z,k43cten7yb6p59yo0firhb84,M. Rasmussen,,,5714476077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441453,207,1,1,22,3,7gkglopz9cjsysn2u6sbhuvc5,1,69.4,90.8,2025-05-10T12:22:36.312Z,2025-05-10T12:22:38Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714476201,212,9.2,5714476195,56,Left,5714476203,213,0.01,5714476199,141,90.9,5714476197,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441479,208,1,1,22,4,7gkglopz9cjsysn2u6sbhuvc5,1,78.5,93.0,2025-05-10T12:22:37.890Z,2025-05-10T12:22:58Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,1.0,,5714476341,212,28.2,5714476343,213,4.87,5714476339,141,52.1,5714476337,140,82.7,5714476333,155,,5714476335,56,Center,5714476331,2,,5714476729,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441481,209,13,1,22,6,7gkglopz9cjsysn2u6sbhuvc5,1,82.7,52.1,2025-05-10T12:22:39.712Z,2025-05-10T18:42:01Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714476797,103,72.2,5714476799,215,,5714476803,231,49.5,5714476791,55,208,5714476561,72,,5714476795,102,48.6,5714476355,56,Center,5714476351,22,,5714476789,29,5716788795,74,,,5714476801,230,5716788797,108,5714476353,18,,98.5,5716788799,328,,,,,,,,,,,,,,
2812441501,168,5,1,22,6,8cfkisxf1fkxdqtt6tx1tup48,1,-1.0,48.5,2025-05-10T12:22:40.076Z,2025-05-10T14:17:31Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714476469,233,210,5714476457,56,Back,5714476459,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441505,210,5,1,22,6,7gkglopz9cjsysn2u6sbhuvc5,0,101.0,51.5,2025-05-10T12:22:40.076Z,2025-05-10T14:17:32Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5714476465,346,,5714476491,233,168,5714476463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441793,169,1,1,22,34,8cfkisxf1fkxdqtt6tx1tup48,0,3.7,48.4,2025-05-10T12:23:07.668Z,2025-05-10T12:23:12Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5714477897,1,,5714477885,56,Center,5714477881,124,,5714477893,212,56.2,5714477891,141,49.6,5714477895,213,0.01,5714477889,140,57.2,5714477901,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441777,211,44,1,22,37,7gkglopz9cjsysn2u6sbhuvc5,1,38.2,52.0,2025-05-10T12:23:10.354Z,2025-05-10T14:08:59Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714477969,233,170,5714477815,56,Back,5714477817,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441797,170,44,1,22,37,8cfkisxf1fkxdqtt6tx1tup48,0,61.8,48.0,2025-05-10T12:23:10.355Z,2025-05-10T14:09:00Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714478003,233,211,5714477919,286,,5714477917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441787,212,1,1,22,37,7gkglopz9cjsysn2u6sbhuvc5,0,30.4,54.9,2025-05-10T12:23:10.633Z,2025-05-10T12:23:11Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5714477855,3,,5714477861,141,44.9,5714477865,213,5.15,5714477863,212,7.5,5714477859,140,33.4,5714477857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441815,171,1,1,22,39,8cfkisxf1fkxdqtt6tx1tup48,0,54.6,64.8,2025-05-10T12:23:12.628Z,2025-05-10T12:23:13Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5714477979,141,53.8,5714477973,3,,5714477983,213,5.47,5714477975,56,Center,5714477977,140,61.3,5714477981,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441823,213,61,1,22,40,7gkglopz9cjsysn2u6sbhuvc5,0,25.3,50.0,2025-05-10T12:23:14.025Z,2025-05-10T14:13:40Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,,5714478031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441861,172,1,1,22,41,8cfkisxf1fkxdqtt6tx1tup48,1,59.5,52.6,2025-05-10T12:23:14.380Z,2025-05-10T12:42:00Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5714478217,212,21.2,5714478219,213,6.26,5714478215,141,52.0,5714478213,140,79.7,5714478209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441885,173,1,1,22,44,8cfkisxf1fkxdqtt6tx1tup48,1,85.7,54.6,2025-05-10T12:23:17.476Z,2025-05-10T12:23:28Z,444n8m1tirk6lp739iigw42c5,M. Rochester,1.0,,5714478319,56,Center,5714478327,141,69.4,5714478323,140,91.1,5714478823,154,,5714478335,213,1.06,5714478821,210,15,5714478331,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441899,174,15,1,22,47,8cfkisxf1fkxdqtt6tx1tup48,1,92.2,69.4,2025-05-10T12:23:20.469Z,2025-05-10T19:28:42Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5714478897,233,214,5714478845,29,,5714478397,22,,5714478405,56,Center,5714478401,64,,5714478855,103,19,5714478849,55,173,5714478867,147,63.4,5714478847,154,5714478871,230,99.5,,5714478875,231,5714478863,146,5714478625,72,,51.8,5714478631,82,94.6,5714478853,102,49.8,5717061835,78,,,,,,,,
2812441887,214,10,1,22,47,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,39.9,2025-05-10T12:23:20.569Z,2025-05-10T14:13:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5714478343,94,,5714478917,233,174,5714478345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812441957,215,12,1,22,48,7gkglopz9cjsysn2u6sbhuvc5,1,15.4,61.2,2025-05-10T12:23:22.097Z,2025-05-10T12:23:28Z,6t6k24gn6zwxz1g6c3n4ph0q,M. Haarup,,,5714478793,167,,5714478731,212,54.3,5714478725,56,Left,5714478727,140,60.0,5714478729,141,100.0,5714478733,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
