id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2703409863,211,1,1,26,2,b2vft81kyjurzbmekvgrqwr64,1,37.1,52.4,2024-07-26T17:26:20.320Z,2024-07-26T17:26:23Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117932003,213,4.27,5117931997,140,30.5,5117932001,212,16.3,5117931995,56,Back,5117931999,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409873,212,1,1,26,5,b2vft81kyjurzbmekvgrqwr64,1,33.8,33.3,2024-07-26T17:26:23.329Z,2024-07-26T17:26:25Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117932053,141,49.0,5117932057,213,2.09,5117932049,56,Back,5117932055,212,12.3,5117932051,140,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409893,213,1,1,26,7,b2vft81kyjurzbmekvgrqwr64,1,30.1,53.3,2024-07-26T17:26:25.592Z,2024-07-26T17:26:29Z,lu9bber07etravimh00k745x,J. Bøge,,,5117932167,140,31.0,5117932171,212,13.6,5117932165,56,Back,5117932169,141,73.2,5117932173,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409901,214,1,1,26,11,b2vft81kyjurzbmekvgrqwr64,1,33.4,76.9,2024-07-26T17:26:29.112Z,2024-07-26T17:26:31Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117932193,141,92.1,5117932197,213,0.38,5117932195,212,27.5,5117932191,140,57.7,5117932189,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409925,215,1,1,26,13,b2vft81kyjurzbmekvgrqwr64,1,58.7,92.4,2024-07-26T17:26:30.944Z,2024-07-26T17:26:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117932319,56,Left,5117932321,140,65.5,5117932327,213,5.55,5117932323,141,83.0,5117932325,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409939,216,1,1,26,15,b2vft81kyjurzbmekvgrqwr64,1,67.4,84.7,2024-07-26T17:26:33.105Z,2024-07-26T17:27:16Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,1.0,,5117933365,154,,5117932419,213,5.44,5117932411,56,Center,5117933367,22,,5117933363,210,16,5117932415,141,69.6,5117932417,212,13.7,5117932413,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703409943,217,16,1,26,17,b2vft81kyjurzbmekvgrqwr64,1,81.3,66.2,2024-07-26T17:26:35.584Z,2024-07-27T16:36:42Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5117933403,102,51.2,5117933393,79,,5117932451,56,Center,5119682563,396,53.1,5117933399,55,216,5117933409,231,51.6,5117932443,22,,5117933075,375,26:16.421,5117932447,18,,5117937339,108,,5117933071,374,2024-07-26 18:26:34.233,5117933067,20,,5117933405,103,31.6,5117933407,230,98.0,5119682561,395,5117933397,154,,5119682559,215,,5117933395,29,,,,98.5,,,,
2703410127,297,1,1,27,1,f1h34qp5zbfl489q8vnkhiq9s,1,50.1,50.3,2024-07-26T17:27:18.829Z,2024-07-26T17:27:21Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117933515,279,G,5117933509,141,47.5,5117933513,213,3.26,5117933505,56,Back,5117933511,212,15.9,5117933507,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410133,298,1,1,27,3,f1h34qp5zbfl489q8vnkhiq9s,1,35.1,47.5,2024-07-26T17:27:20.813Z,2024-07-26T17:27:22Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117933559,213,0.03,5117933551,56,Back,5117933555,141,48.1,5117933557,212,13.7,5117933553,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410139,299,1,1,27,4,f1h34qp5zbfl489q8vnkhiq9s,1,48.1,48.1,2024-07-26T17:27:22.549Z,2024-07-26T17:27:24Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117933581,56,Back,5117933589,213,3.30,5117933585,141,44.6,5117933583,140,33.5,5117933587,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410145,300,1,1,27,6,f1h34qp5zbfl489q8vnkhiq9s,1,33.5,44.6,2024-07-26T17:27:24.332Z,2024-07-26T17:27:26Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117933637,141,6.1,5117933633,56,Back,5117933641,213,4.55,5117933639,212,26.5,5117933635,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410167,301,1,1,27,10,f1h34qp5zbfl489q8vnkhiq9s,1,31.7,10.9,2024-07-26T17:27:27.892Z,2024-07-26T17:27:31Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,,5117933761,212,15.0,5117933757,140,39.1,5117933755,56,Back,5117933759,141,29.7,5117933763,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410179,302,1,1,27,13,f1h34qp5zbfl489q8vnkhiq9s,1,55.6,28.9,2024-07-26T17:27:31.141Z,2024-07-26T17:27:33Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117933797,140,68.7,5117933795,56,Center,5117933801,212,17.7,5117933803,213,0.68,5117933799,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410199,303,1,1,27,15,f1h34qp5zbfl489q8vnkhiq9s,1,68.7,45.2,2024-07-26T17:27:33.061Z,2024-07-26T17:27:35Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117933909,212,11.0,5117933905,140,68.6,5117933911,213,1.58,5117933901,56,Center,5117933907,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410217,304,1,1,27,17,f1h34qp5zbfl489q8vnkhiq9s,1,69.9,62.4,2024-07-26T17:27:35.604Z,2024-07-26T17:27:37Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117933991,213,0.91,5117933989,212,17.9,5117933985,140,80.4,5117933987,141,83.2,5117933983,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410221,305,1,1,27,19,f1h34qp5zbfl489q8vnkhiq9s,0,81.2,83.3,2024-07-26T17:27:37.316Z,2024-07-27T16:37:35Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5119685547,72,,5117934013,213,5.07,5117934009,141,59.1,5117934001,2,,5119685545,224,,5117934003,155,,5117934007,140,87.0,5117934005,56,Center,5117934011,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410223,218,12,1,27,20,b2vft81kyjurzbmekvgrqwr64,1,12.7,40.9,2024-07-26T17:27:38.040Z,2024-07-26T17:28:02Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117934023,213,5.42,5117934015,56,Back,5117934019,141,22.7,5117934033,15,,5117934017,140,22.7,5117934021,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410255,306,1,1,27,23,f1h34qp5zbfl489q8vnkhiq9s,1,69.2,77.6,2024-07-26T17:27:41.525Z,2024-07-26T17:27:49Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5117934185,141,86.3,5117934187,212,15.3,5117934183,140,55.8,5117934189,213,2.74,5117934181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410259,307,1,1,27,25,f1h34qp5zbfl489q8vnkhiq9s,1,55.8,86.3,2024-07-26T17:27:43.316Z,2024-07-26T17:27:46Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5117934215,213,4.22,5117934209,140,44.0,5117934213,212,26.1,5117934211,141,52.5,5117934207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410267,308,1,1,27,28,f1h34qp5zbfl489q8vnkhiq9s,1,44.2,54.9,2024-07-26T17:27:46.405Z,2024-07-26T17:27:49Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117934275,213,1.64,5117934269,140,42.9,5117934273,212,19.9,5117934271,141,84.1,5117934267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410277,309,1,1,27,32,f1h34qp5zbfl489q8vnkhiq9s,1,44.6,89.1,2024-07-26T17:27:50.397Z,2024-07-26T17:27:52Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5117934327,212,33.3,5117934323,140,72.9,5117934325,141,67.0,5117934321,56,Center,5117934331,1,,5117934329,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410281,310,1,1,27,34,f1h34qp5zbfl489q8vnkhiq9s,1,73.0,67.0,2024-07-26T17:27:51.893Z,2024-07-26T17:28:22Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5117934351,140,56.2,5117934355,212,18.4,5117934349,56,Center,5117934353,141,74.5,5117934357,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410325,311,1,1,27,35,f1h34qp5zbfl489q8vnkhiq9s,1,57.1,74.2,2024-07-26T17:27:52.908Z,2024-07-26T17:28:23Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5117934617,212,24.4,5117934613,140,79.9,5117934619,213,0.19,5117934615,141,80.9,5117934611,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410335,312,1,1,27,40,f1h34qp5zbfl489q8vnkhiq9s,0,92.2,67.9,2024-07-26T17:27:58.244Z,2024-07-26T17:45:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117934669,212,15.3,5117934665,141,46.0,5117934657,56,Center,5117934661,140,95.7,5117934671,213,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410341,219,12,1,27,41,b2vft81kyjurzbmekvgrqwr64,1,2.3,50.3,2024-07-26T17:27:59.584Z,2024-07-26T17:45:34Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5117934715,141,63.0,5117934719,213,2.02,5117934727,167,,5117934711,56,Back,5117934717,212,9.6,5117934713,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410343,220,6,1,27,42,b2vft81kyjurzbmekvgrqwr64,0,0.0,0.0,2024-07-26T17:28:00.782Z,2024-07-27T17:56:37Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5117934729,56,Back,5117934731,73,,5117934739,233,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410339,313,6,1,27,42,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2024-07-26T17:28:00.782Z,2024-07-26T17:44:39Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117934721,56,Center,5117934723,75,,5117934733,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410437,314,1,1,27,43,f1h34qp5zbfl489q8vnkhiq9s,0,99.5,0.5,2024-07-26T17:28:01.645Z,2024-07-27T16:41:07Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5117935295,1,,5117935285,56,Center,5117935277,2,,5119699605,20,,5117935283,224,,5117935293,213,1.77,5117935287,140,92.8,5117935281,155,,5117935291,212,36.3,5117935289,141,52.8,5117935279,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410431,221,12,1,28,11,b2vft81kyjurzbmekvgrqwr64,1,11.8,52.4,2024-07-26T17:28:29.499Z,2024-07-26T17:28:33Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5117935241,140,25.6,5117935245,212,14.5,5117935309,15,,5117935243,141,52.2,5117935247,213,6.27,5117935239,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410455,315,13,1,28,14,f1h34qp5zbfl489q8vnkhiq9s,1,80.0,36.2,2024-07-26T17:28:32.644Z,2024-07-26T19:49:30Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5118248959,215,,5117935395,18,,5117935397,56,Center,5117935593,458,,5117935583,74,,5117935467,20,,5117935465,25,,5117935589,103,87.5,5117935597,231,48.9,5117935587,102,48.1,5117935595,230,98.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410457,222,5,1,28,15,b2vft81kyjurzbmekvgrqwr64,1,-1.2,53.6,2024-07-26T17:28:33.336Z,2024-07-26T17:28:34Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5117935405,56,Back,5117935441,233,316,5117935407,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410465,316,5,1,28,15,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,46.4,2024-07-26T17:28:33.336Z,2024-07-26T17:33:41Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117935433,56,Center,5117935437,346,,5117935445,233,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410533,223,1,1,28,28,b2vft81kyjurzbmekvgrqwr64,1,4.7,49.7,2024-07-26T17:28:45.888Z,2024-07-26T17:28:51Z,dxv40hh07gxq4hn0i6dwb2l4a,A. Søndergaard,,,5117935853,213,0.98,5117935857,237,,5117935849,141,82.1,5117935845,56,Back,5117935851,212,26.5,5117935847,140,18.7,5117935843,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410549,224,1,1,28,33,b2vft81kyjurzbmekvgrqwr64,1,32.3,79.0,2024-07-26T17:28:51.672Z,2024-07-26T17:28:54Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117935937,56,Back,5117935945,213,0.24,5117935943,212,16.3,5117935941,141,84.7,5117935939,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410553,225,1,1,28,36,b2vft81kyjurzbmekvgrqwr64,1,47.4,84.7,2024-07-26T17:28:54.183Z,2024-07-26T17:28:55Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5117935963,212,8.8,5117935965,213,2.37,5117935957,56,Back,5117935959,140,41.4,5117935961,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410565,226,1,1,28,37,b2vft81kyjurzbmekvgrqwr64,1,41.1,93.9,2024-07-26T17:28:55.239Z,2024-07-26T17:28:58Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117936033,56,Back,5117936037,141,81.4,5117936041,213,3.81,5117936035,140,30.9,5117936039,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410575,227,1,1,28,40,b2vft81kyjurzbmekvgrqwr64,1,31.3,80.5,2024-07-26T17:28:58.127Z,2024-07-26T17:29:00Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117936113,212,17.6,5117936115,213,4.45,5117936109,140,27.0,5117936107,56,Back,5117936111,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410585,228,1,1,28,42,b2vft81kyjurzbmekvgrqwr64,1,27.3,54.5,2024-07-26T17:29:00.112Z,2024-07-26T17:29:03Z,lu9bber07etravimh00k745x,J. Bøge,,,5117936187,56,Back,5117936193,212,18.3,5117936195,213,4.62,5117936189,140,25.7,5117936191,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410597,229,1,1,28,45,b2vft81kyjurzbmekvgrqwr64,1,25.7,27.1,2024-07-26T17:29:02.935Z,2024-07-26T17:29:05Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117936247,212,15.3,5117936243,140,33.7,5117936249,213,5.29,5117936245,141,8.3,5117936241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410611,230,1,1,28,47,b2vft81kyjurzbmekvgrqwr64,1,37.2,8.8,2024-07-26T17:29:05.551Z,2024-07-26T17:29:08Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117936351,140,25.4,5117936349,56,Back,5117936357,213,2.00,5117936353,141,49.0,5117936355,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410635,231,1,1,28,50,b2vft81kyjurzbmekvgrqwr64,1,24.4,42.5,2024-07-26T17:29:08.447Z,2024-07-27T16:42:39Z,lu9bber07etravimh00k745x,J. Bøge,,,5117936571,140,25.4,5117936575,212,20.8,5117936573,141,73.0,5117936577,213,1.52,5117936569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410637,232,1,1,28,57,b2vft81kyjurzbmekvgrqwr64,1,37.3,79.3,2024-07-26T17:29:14.975Z,2024-07-26T17:29:18Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5117936639,56,Back,5117936641,140,33.5,5117936643,141,55.2,5117936647,213,4.47,5117936645,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410653,233,1,1,29,0,b2vft81kyjurzbmekvgrqwr64,1,33.5,53.1,2024-07-26T17:29:17.887Z,2024-07-26T17:29:21Z,lu9bber07etravimh00k745x,J. Bøge,,,5117936757,141,10.3,5117936761,213,5.37,5117936753,56,Right,5117936759,212,36.8,5117936755,140,54.9,5117936763,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410661,234,1,1,29,3,b2vft81kyjurzbmekvgrqwr64,1,56.2,7.7,2024-07-26T17:29:20.983Z,2024-07-26T17:29:23Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117936799,213,1.77,5117936791,56,Center,5117936795,141,28.8,5117936793,140,53.4,5117936797,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410673,235,1,1,29,5,b2vft81kyjurzbmekvgrqwr64,1,54.9,28.3,2024-07-26T17:29:22.983Z,2024-07-26T17:29:26Z,1xcf8y3egy8j0g2c6xkcx6o6h,F. Mortensen,,,5117936899,212,20.5,5117936895,140,37.5,5117936901,213,3.61,5117936893,56,Back,5117936897,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410679,236,1,1,29,8,b2vft81kyjurzbmekvgrqwr64,1,43.1,14.6,2024-07-26T17:29:26.751Z,2024-07-26T17:29:30Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5117936941,212,51.7,5117936931,155,,5117936939,141,78.1,5117936937,140,70.2,5117936933,196,,5117936945,1,,5117936935,56,Center,5117936943,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410701,237,1,1,29,12,b2vft81kyjurzbmekvgrqwr64,1,72.5,88.4,2024-07-26T17:29:30.704Z,2024-07-26T17:29:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5117937041,140,83.5,5117937039,56,Center,5117937037,155,,5117937045,212,14.8,5117937043,141,74.7,5117937047,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410707,238,1,1,29,15,b2vft81kyjurzbmekvgrqwr64,0,87.0,75.4,2024-07-26T17:29:33.455Z,2024-07-27T16:43:10Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5117937091,155,,5119706553,225,,5119706557,72,,5117937101,213,4.82,5117937099,212,22.2,5117937089,2,,5119706555,387,,5117937095,140,89.2,5117937093,56,Center,5117937097,141,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410715,317,1,1,29,17,f1h34qp5zbfl489q8vnkhiq9s,1,11.1,63.0,2024-07-26T17:29:35.515Z,2024-07-27T16:43:21Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5117937175,213,0.21,5117937173,212,12.5,5117937169,140,22.7,5117937171,141,66.9,5117937167,56,Back,5119707161,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410723,239,83,1,29,19,b2vft81kyjurzbmekvgrqwr64,0,81.5,35.7,2024-07-26T17:29:36.935Z,2024-07-26T19:19:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5117939971,399,auv81snxkpk2ybxzi8giy5azt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410729,318,61,1,29,20,f1h34qp5zbfl489q8vnkhiq9s,0,22.7,67.2,2024-07-26T17:29:38.596Z,2024-07-26T17:55:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117937233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410743,240,1,1,29,23,b2vft81kyjurzbmekvgrqwr64,0,97.0,18.9,2024-07-26T17:29:41.519Z,2024-07-27T16:43:33Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117937351,233,319,5117937295,2,,5117937307,213,1.99,5117937299,56,Center,5119707953,224,,5117937305,212,5.4,5117937349,236,,5117937301,140,94.9,5117937355,286,,5117937303,141,26.1,5119707955,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410755,319,12,1,29,23,f1h34qp5zbfl489q8vnkhiq9s,1,5.0,76.6,2024-07-26T17:29:41.619Z,2024-07-26T17:29:45Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117937343,56,Back,5117937341,185,,5117937357,233,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410759,241,6,1,29,26,b2vft81kyjurzbmekvgrqwr64,1,95.0,24.8,2024-07-26T17:29:44.476Z,2024-07-26T17:33:30Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5117937405,75,,5117937413,233,320,5117937403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410757,320,6,1,29,26,f1h34qp5zbfl489q8vnkhiq9s,0,5.0,75.2,2024-07-26T17:29:44.476Z,2024-07-27T16:43:48Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117937363,73,,5117937361,56,Back,5117937421,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410921,242,1,1,29,49,b2vft81kyjurzbmekvgrqwr64,0,99.5,0.5,2024-07-26T17:30:07.090Z,2024-07-27T16:43:45Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5119708667,72,,5117938299,1,,5117938289,56,Center,5117938287,223,,5117938297,213,1.65,5117938285,155,,5117938295,212,34.3,5117938281,2,,5117938291,140,96.8,5117938283,6,,5117938293,141,50.7,5117938435,233,321,,,,,,,,,,,,,,,,,,,,,,,,
2703410947,321,12,1,29,53,f1h34qp5zbfl489q8vnkhiq9s,1,3.7,53.8,2024-07-26T17:30:11.532Z,2024-07-26T17:52:59Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5117938409,213,0.33,5117938405,141,62.0,5117979553,15,,5117938403,140,19.1,5117938407,212,17.1,5117979479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410949,322,4,1,29,55,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,61.3,2024-07-26T17:30:12.987Z,2024-07-27T16:44:01Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5117938769,233,243,5117938747,13,,5117938751,152,,5119709641,264,,5117938419,285,,5117938417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703410961,243,4,1,29,55,b2vft81kyjurzbmekvgrqwr64,0,77.2,38.7,2024-07-26T17:30:12.988Z,2024-07-27T16:43:58Z,1f510mbuc4i1mmshqlgim5u6s,O. Overgaard,,,5117938675,13,,5119709487,264,,5117938683,286,,5117938681,152,,5117938799,233,322,5117938679,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703411127,323,1,1,30,18,f1h34qp5zbfl489q8vnkhiq9s,1,18.0,67.8,2024-07-26T17:30:36.563Z,2024-07-26T17:30:39Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5117939285,56,Back,5117939287,140,9.0,5117939293,213,4.09,5117939283,152,,5117939291,212,16.2,5117939281,5,,5117939289,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703411189,324,1,1,30,21,f1h34qp5zbfl489q8vnkhiq9s,1,13.0,48.2,2024-07-26T17:30:38.995Z,2024-07-26T17:30:48Z,7fkc01xxyl1trj3uav134ehyi,D. Gadegaard,,,5117939647,56,Back,5117939651,141,34.2,5117939655,213,5.05,5117939649,140,16.2,5117939653,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703411197,325,1,1,30,30,f1h34qp5zbfl489q8vnkhiq9s,1,20.6,34.2,2024-07-26T17:30:47.923Z,2024-07-26T17:30:50Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5117939689,140,30.8,5117939691,141,86.2,5117939695,213,1.28,5117939715,189,,5117939687,56,Back,5117939693,212,36.9,5117939697,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
