id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/value
2734807335,271,44,1,24,2,b2vft81kyjurzbmekvgrqwr64,1,61.0,86.5,2024-10-18T17:25:45.366Z,2024-10-18T19:49:02Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290315565,56,Left,5290315591,233,199,5290315567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807321,199,44,1,24,2,8cfkisxf1fkxdqtt6tx1tup48,0,39.0,13.5,2024-10-18T17:25:45.367Z,2024-10-18T19:03:56Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290315513,285,,5290315621,233,271,5290315511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807351,272,1,1,24,3,b2vft81kyjurzbmekvgrqwr64,1,56.7,88.0,2024-10-18T17:25:46.261Z,2024-10-18T17:25:48Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290315649,140,68.1,5290315647,56,Center,5290315651,141,77.2,5290315655,213,5.73,5290315645,3,,5290315653,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807365,273,1,1,24,4,b2vft81kyjurzbmekvgrqwr64,1,68.1,77.2,2024-10-18T17:25:47.380Z,2024-10-18T17:25:49Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290315737,212,12.3,5290315739,213,0.64,5290315733,140,77.5,5290315735,141,88.1,5290315731,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807389,274,1,1,24,6,b2vft81kyjurzbmekvgrqwr64,1,76.8,89.0,2024-10-18T17:25:49.660Z,2024-10-18T17:25:51Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290315867,141,92.1,5290315865,140,88.2,5290315871,213,0.17,5290315863,56,Left,5290315869,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807401,275,1,1,24,8,b2vft81kyjurzbmekvgrqwr64,1,88.2,92.1,2024-10-18T17:25:51.651Z,2024-10-18T17:25:54Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290315919,140,80.2,5290315921,141,93.8,5290315925,213,3.00,5290315917,56,Left,5290315923,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807429,276,1,1,24,12,b2vft81kyjurzbmekvgrqwr64,1,82.5,91.7,2024-10-18T17:25:55.067Z,2024-10-18T17:25:58Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290316079,140,74.8,5290316081,141,78.1,5290316085,213,3.99,5290316077,56,Center,5290316083,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807455,277,1,1,24,14,b2vft81kyjurzbmekvgrqwr64,1,74.8,78.1,2024-10-18T17:25:57.763Z,2024-10-18T17:26:00Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290316235,56,Center,5290316241,212,21.9,5290316237,140,54.1,5290316239,141,73.8,5290316243,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807479,278,1,1,24,17,b2vft81kyjurzbmekvgrqwr64,1,54.1,73.8,2024-10-18T17:26:00.483Z,2024-10-18T17:26:03Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290316385,141,52.7,5290316383,140,71.3,5290316381,56,Center,5290316387,212,23.1,5290316389,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807501,279,1,1,24,19,b2vft81kyjurzbmekvgrqwr64,1,67.8,51.0,2024-10-18T17:26:02.963Z,2024-10-18T17:26:05Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290316519,140,70.7,5290316521,141,73.5,5290316525,213,1.37,5290316517,56,Center,5290316523,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807545,280,1,1,24,22,b2vft81kyjurzbmekvgrqwr64,1,69.1,73.2,2024-10-18T17:26:05.619Z,2024-10-18T17:26:08Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290316801,213,0.59,5290316799,212,21.2,5290316797,141,90.6,5290316795,140,85.9,5290316793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807575,281,1,1,24,25,b2vft81kyjurzbmekvgrqwr64,1,85.9,90.6,2024-10-18T17:26:08.371Z,2024-10-18T17:26:11Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290316931,140,73.4,5290316929,56,Center,5290316933,141,76.9,5290316935,212,16.1,5290316937,213,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807581,282,1,1,24,28,b2vft81kyjurzbmekvgrqwr64,1,73.4,76.9,2024-10-18T17:26:11.259Z,2024-10-18T17:26:12Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290316967,56,Left,5290316969,140,67.3,5290316971,141,86.8,5290316973,212,9.3,5290316975,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807621,283,1,1,24,29,b2vft81kyjurzbmekvgrqwr64,1,67.3,86.8,2024-10-18T17:26:12.027Z,2024-10-18T17:26:15Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290317249,213,3.97,5290317247,212,25.5,5290317241,56,Center,5290317243,140,50.8,5290317245,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807661,284,1,1,24,32,b2vft81kyjurzbmekvgrqwr64,1,50.8,59.3,2024-10-18T17:26:15.579Z,2024-10-18T17:26:19Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290317461,213,0.59,5290317455,140,68.3,5290317453,56,Center,5290317457,141,77.3,5290317459,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807667,285,61,1,24,36,b2vft81kyjurzbmekvgrqwr64,0,68.3,77.3,2024-10-18T17:26:19.036Z,2024-10-18T17:26:19Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290317493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807689,201,1,1,24,37,8cfkisxf1fkxdqtt6tx1tup48,1,28.0,19.4,2024-10-18T17:26:20.573Z,2024-10-18T17:26:22Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290317601,140,33.0,5290317607,213,0.90,5290317605,212,8.4,5290317599,56,Back,5290317603,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807707,202,1,1,24,39,8cfkisxf1fkxdqtt6tx1tup48,1,33.2,29.4,2024-10-18T17:26:22.061Z,2024-10-18T17:26:23Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5290317669,140,28.3,5290317667,56,Back,5290317673,212,5.2,5290317675,213,3.26,5290317671,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807761,203,1,1,24,40,8cfkisxf1fkxdqtt6tx1tup48,1,28.3,28.5,2024-10-18T17:26:23.374Z,2024-10-18T17:26:30Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290317987,213,1.05,5290317985,212,30.6,5290317983,141,67.5,5290317981,140,42.9,5290317979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807769,204,1,1,24,47,8cfkisxf1fkxdqtt6tx1tup48,0,58.8,67.2,2024-10-18T17:26:30.597Z,2024-10-18T17:26:31Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5290318029,141,46.3,5290318031,212,19.3,5290318025,56,Center,5290318027,140,71.3,5290318033,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807777,286,8,1,24,50,b2vft81kyjurzbmekvgrqwr64,1,40.7,47.8,2024-10-18T17:26:33.147Z,2024-10-18T17:26:33Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290318083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807855,288,1,1,24,53,b2vft81kyjurzbmekvgrqwr64,1,44.3,49.3,2024-10-18T17:26:36.371Z,2024-10-18T17:26:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5290318457,140,32.6,5290318455,56,Back,5290318461,212,20.2,5290318463,213,4.06,5290318459,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807881,289,1,1,24,58,b2vft81kyjurzbmekvgrqwr64,1,32.6,25.8,2024-10-18T17:26:41.370Z,2024-10-18T17:26:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5290318587,141,54.8,5290318589,212,20.9,5290318591,213,1.91,5290318583,56,Back,5290318585,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807899,290,1,1,25,1,b2vft81kyjurzbmekvgrqwr64,1,26.0,54.8,2024-10-18T17:26:44.946Z,2024-10-18T17:26:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5290318701,141,82.1,5290318697,56,Back,5290318703,212,18.6,5290318699,140,25.3,5290318705,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807919,291,1,1,25,3,b2vft81kyjurzbmekvgrqwr64,1,25.3,82.1,2024-10-18T17:26:46.962Z,2024-10-18T17:26:49Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290318809,140,50.1,5290318811,141,94.1,5290318815,213,0.30,5290318813,212,27.3,5290318807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807965,292,1,1,25,5,b2vft81kyjurzbmekvgrqwr64,1,49.8,93.8,2024-10-18T17:26:48.962Z,2024-10-18T17:26:53Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290319037,140,23.1,5290319041,212,30.8,5290319035,56,Back,5290319043,213,3.57,5290319039,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734807981,293,1,1,25,10,b2vft81kyjurzbmekvgrqwr64,1,37.4,76.3,2024-10-18T17:26:53.114Z,2024-10-18T17:26:56Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5290319141,141,66.9,5290319143,212,16.1,5290319145,213,5.88,5290319137,56,Center,5290319139,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808041,294,1,1,25,13,b2vft81kyjurzbmekvgrqwr64,1,59.1,63.1,2024-10-18T17:26:56.234Z,2024-10-18T17:27:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290319573,56,Right,5290319575,140,72.5,5290319579,212,36.9,5290319581,213,5.10,5290319583,1,,5290319577,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808063,295,1,1,25,20,b2vft81kyjurzbmekvgrqwr64,1,76.7,21.6,2024-10-18T17:27:03.466Z,2024-10-18T17:27:06Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290319699,141,51.2,5290319703,213,1.73,5290319695,56,Center,5290319697,140,73.7,5290319701,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808071,296,1,1,25,23,b2vft81kyjurzbmekvgrqwr64,1,73.2,49.6,2024-10-18T17:27:06.218Z,2024-10-18T17:27:07Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290319773,213,5.78,5290319769,141,42.5,5290319767,140,81.6,5290319771,212,10.1,5290319765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808075,297,61,1,25,24,b2vft81kyjurzbmekvgrqwr64,0,81.6,42.5,2024-10-18T17:27:07.315Z,2024-10-18T17:27:08Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5290319803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808109,207,1,1,25,26,8cfkisxf1fkxdqtt6tx1tup48,1,25.5,62.9,2024-10-18T17:27:09.117Z,2024-10-18T17:32:49Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290319991,141,46.7,5290319989,140,33.3,5290319987,56,Back,5290319993,212,13.7,5290319995,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808155,208,3,1,25,31,8cfkisxf1fkxdqtt6tx1tup48,0,46.8,33.8,2024-10-18T17:27:14.684Z,2024-10-18T17:27:26Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290320257,56,Back,5290320417,233,298,5290320259,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808177,298,7,1,25,31,b2vft81kyjurzbmekvgrqwr64,1,53.2,66.2,2024-10-18T17:27:14.685Z,2024-10-18T17:27:25Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290320357,285,,5290320385,233,208,5290320353,167,,5290320355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808257,209,5,1,25,34,8cfkisxf1fkxdqtt6tx1tup48,1,65.9,-1.5,2024-10-18T17:27:17.830Z,2024-10-18T19:04:26Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,,5290320729,347,,5290320737,233,299,5290320727,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808223,299,5,1,25,34,b2vft81kyjurzbmekvgrqwr64,0,34.1,101.5,2024-10-18T17:27:17.830Z,2024-10-18T19:04:26Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5290320591,56,Back,5290320593,347,,5290320769,233,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808315,210,1,1,25,45,8cfkisxf1fkxdqtt6tx1tup48,1,65.1,0.0,2024-10-18T17:27:28.414Z,2024-10-18T17:27:35Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5290320983,56,Back,5290320985,140,34.2,5290320981,107,,5290320993,1,,5290320987,141,15.9,5290320989,212,34.6,5290320991,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808333,211,1,1,25,52,8cfkisxf1fkxdqtt6tx1tup48,1,28.9,21.2,2024-10-18T17:27:35.309Z,2024-10-18T17:27:37Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290321093,212,30.4,5290321095,213,1.25,5290321087,56,Back,5290321089,140,38.0,5290321091,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808367,212,1,1,25,53,8cfkisxf1fkxdqtt6tx1tup48,1,38.0,63.6,2024-10-18T17:27:36.829Z,2024-10-18T17:27:40Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290321257,213,1.51,5290321249,56,Back,5290321253,141,90.8,5290321255,212,18.5,5290321251,140,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808383,213,1,1,25,57,8cfkisxf1fkxdqtt6tx1tup48,1,39.7,87.7,2024-10-18T17:27:40.500Z,2024-10-18T17:27:44Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290321325,56,Back,5290321327,140,31.7,5290321333,213,4.19,5290321331,212,16.8,5290321329,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808401,214,1,1,26,0,8cfkisxf1fkxdqtt6tx1tup48,1,31.7,66.3,2024-10-18T17:27:43.748Z,2024-10-18T17:27:47Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290321441,140,24.2,5290321439,56,Back,5290321447,213,4.17,5290321445,212,15.2,5290321443,141,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808429,215,1,1,26,3,8cfkisxf1fkxdqtt6tx1tup48,1,24.2,47.2,2024-10-18T17:27:46.749Z,2024-10-18T17:27:51Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290321603,212,15.4,5290321599,140,31.1,5290321605,213,1.08,5290321601,141,67.2,5290321597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808435,216,1,1,26,8,8cfkisxf1fkxdqtt6tx1tup48,1,31.1,67.2,2024-10-18T17:27:51.061Z,2024-10-18T17:27:52Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290321637,141,47.9,5290321633,56,Back,5290321635,140,19.2,5290321641,213,3.95,5290321639,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808445,217,1,1,26,9,8cfkisxf1fkxdqtt6tx1tup48,1,19.2,47.9,2024-10-18T17:27:52.396Z,2024-10-18T17:27:54Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290321701,141,42.8,5290321697,56,Back,5290321699,140,27.1,5290321703,212,9.0,5290321705,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808501,218,1,1,26,11,8cfkisxf1fkxdqtt6tx1tup48,1,27.1,42.8,2024-10-18T17:27:54.117Z,2024-10-18T17:27:59Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5290321937,140,14.2,5290321941,212,14.2,5290321935,56,Back,5290321943,213,2.84,5290321939,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808505,219,61,1,26,12,8cfkisxf1fkxdqtt6tx1tup48,0,14.2,49.0,2024-10-18T17:27:55.156Z,2024-10-18T17:41:28Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290321973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734812281,257,51,1,26,14,8cfkisxf1fkxdqtt6tx1tup48,1,10.3,44.9,2024-10-18T17:27:57.578Z,2024-10-18T17:42:59Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5290342921,169,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808495,300,15,1,26,15,b2vft81kyjurzbmekvgrqwr64,1,88.4,55.6,2024-10-18T17:27:58.321Z,2024-10-18T20:35:59Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5290380191,147,54.2,5290321911,56,Center,5290378211,72,,5290380187,146,93.4,5291015077,214,,5290380283,233,220,5290380167,78,,5290380169,102,50.7,5290380177,458,,5290380171,103,19,5290321907,22,5290378215,82,5290380195,230,93.0,5290321909,17,,5290380173,328,5290380183,101,5290380197,231,48.6,5290383551,468,257,,,,,,,
2734808529,220,10,1,26,15,8cfkisxf1fkxdqtt6tx1tup48,1,6.6,45.8,2024-10-18T17:27:58.421Z,2024-10-18T20:36:04Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5290380493,233,300,5290380445,14,,5290322133,94,,5290322135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808571,221,12,1,26,22,8cfkisxf1fkxdqtt6tx1tup48,1,3.8,67.7,2024-10-18T17:28:05.092Z,2024-10-18T19:49:04Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290322321,213,0.14,5290322319,212,18.0,5290322317,141,71.4,5290322315,140,20.8,5290322313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808591,301,1,1,26,24,b2vft81kyjurzbmekvgrqwr64,1,73.4,12.5,2024-10-18T17:28:07.889Z,2024-10-18T18:00:50Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290322407,213,2.70,5290322401,140,63.1,5290322399,56,Right,5290322403,141,20.1,5290322405,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808601,302,1,1,26,25,b2vft81kyjurzbmekvgrqwr64,1,71.0,19.1,2024-10-18T17:28:08.970Z,2024-10-18T18:00:53Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290322497,155,,5290322505,212,13.0,5290322503,141,15.3,5290322501,140,83.1,5290322499,56,Right,5290322507,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808627,303,1,1,26,26,b2vft81kyjurzbmekvgrqwr64,1,83.1,15.3,2024-10-18T17:28:09.193Z,2024-10-18T18:00:51Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290322675,140,87.9,5290322673,56,Right,5290322677,141,16.7,5290322681,213,0.19,5290322679,212,5.1,5290392513,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734820993,505,1,1,26,26,b2vft81kyjurzbmekvgrqwr64,1,76.4,14.6,2024-10-18T17:28:09.646Z,2024-10-18T17:45:17Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5290393311,212,6.9,5290393309,141,13.3,5290393307,140,69.9,5290393313,213,3.27,5290393305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734821827,511,1,1,26,27,b2vft81kyjurzbmekvgrqwr64,1,80.5,24.6,2024-10-18T17:28:10.488Z,2024-10-18T17:46:56Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290400917,141,25.8,5290400919,212,10.6,5290400921,213,0.08,5290400913,56,Center,5290400915,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808639,304,1,1,26,30,b2vft81kyjurzbmekvgrqwr64,0,90.0,26.4,2024-10-18T17:28:13.057Z,2024-10-18T20:38:17Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290322751,141,27.6,5290406337,233,340,5290322753,212,1.5,5290322755,213,0.57,5290322749,140,91.2,5290406335,236,,5290406341,286,,5290322747,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734823097,340,74,1,26,30,8cfkisxf1fkxdqtt6tx1tup48,1,9.4,68.7,2024-10-18T17:28:13.058Z,2024-10-18T20:38:21Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5290406375,233,304,5290406329,285,,5290406325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808663,222,61,1,26,30,8cfkisxf1fkxdqtt6tx1tup48,1,5.6,57.3,2024-10-18T17:28:13.996Z,2024-10-18T19:48:09Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290322875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808645,305,15,1,26,31,b2vft81kyjurzbmekvgrqwr64,1,89.5,33.6,2024-10-18T17:28:14.210Z,2024-10-18T19:27:31Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5290408045,102,47.4,5290407657,20,,5290408145,233,223,5290408063,146,93.2,5290322783,63,,5291030415,80,,5290408049,103,19,5290322781,22,,5290408055,215,,5290408065,147,38.4,5290322785,56,5290407661,82,5290408069,231,49.1,5290408057,328,,5290408067,230,5290408059,458,,,,,,,,,,Center,,99.1,
2734808671,223,10,1,26,31,8cfkisxf1fkxdqtt6tx1tup48,1,9.3,61.0,2024-10-18T17:28:14.310Z,2024-10-18T17:48:49Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5290322909,94,,5290408177,233,305,5290322913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808727,224,1,1,26,36,8cfkisxf1fkxdqtt6tx1tup48,1,20.6,57.9,2024-10-18T17:28:19.292Z,2024-10-18T19:49:07Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5290323199,141,88.9,5290323201,212,22.0,5290323203,213,1.86,5290323197,140,14.6,5290323195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808747,226,1,1,26,39,8cfkisxf1fkxdqtt6tx1tup48,0,14.6,88.9,2024-10-18T17:28:22.324Z,2024-10-18T17:28:23Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,,5290323251,56,Back,5290323259,213,0.09,5290323257,212,7.9,5290323253,140,22.1,5290323255,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808797,307,1,1,26,42,b2vft81kyjurzbmekvgrqwr64,1,73.0,28.8,2024-10-18T17:28:25.913Z,2024-10-18T17:28:30Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5290323469,212,12.9,5290323463,56,Right,5290323471,213,5.57,5290323465,140,82.3,5290323467,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808825,308,1,1,26,46,b2vft81kyjurzbmekvgrqwr64,1,81.9,15.9,2024-10-18T17:28:29.745Z,2024-10-18T17:28:32Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5290323599,212,8.2,5290323595,140,85.7,5290323593,56,Center,5290323597,141,26.4,5290323601,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734808831,309,1,1,26,49,b2vft81kyjurzbmekvgrqwr64,0,91.0,17.7,2024-10-18T17:28:32.625Z,2024-10-18T17:28:33Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5290323621,2,,5290323625,56,Center,5290323623,155,,5290323629,141,37.7,5290323633,212,13.6,5290323627,140,90.4,5290323635,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
