id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2707901053,122,1,1,15,17,a9vw7ikerpr4cuweeeka5aneg,0,71.2,78.5,2024-08-11T11:16:15.678Z,2024-08-11T11:16:16Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142677237,213,5.28,5142677235,212,10.3,5142677229,140,76.5,5142677233,141,65.7,5142677225,56,Center,5142677221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901087,166,12,1,15,18,8cfkisxf1fkxdqtt6tx1tup48,1,22.7,31.2,2024-08-11T11:16:17.088Z,2024-08-11T11:16:20Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142677355,56,Back,5142677357,140,0.0,5142677413,167,,5142677359,141,8.3,5142677361,212,29.3,5142677363,213,3.70,5142677379,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901089,123,6,1,15,20,a9vw7ikerpr4cuweeeka5aneg,1,91.8,82.0,2024-08-11T11:16:19.390Z,2024-08-11T13:05:15Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142677557,233,167,5142677407,73,,5142677403,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901095,167,6,1,15,20,8cfkisxf1fkxdqtt6tx1tup48,0,8.2,18.0,2024-08-11T11:16:19.390Z,2024-08-11T13:05:15Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142677497,56,Back,5142677499,73,,5142677583,233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901311,124,1,1,15,45,a9vw7ikerpr4cuweeeka5aneg,0,99.5,99.5,2024-08-11T11:16:44.102Z,2024-08-11T11:16:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142678429,1,,5142678415,155,,5142678423,141,49.3,5142678417,224,,5142678427,213,4.58,5142678425,212,34.4,5142678419,56,Center,5142678413,6,,5142678421,140,5142678411,2,,,,,,,,,,95.3,,,,,,,,,,,,,,,,,,,
2707901317,168,12,1,15,48,8cfkisxf1fkxdqtt6tx1tup48,1,4.2,54.3,2024-08-11T11:16:47.464Z,2024-08-11T11:20:23Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142678483,212,33.0,5142678499,15,,5142678485,213,1.04,5142678481,141,96.0,5142678477,56,Back,5142678479,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901415,170,1,1,15,59,8cfkisxf1fkxdqtt6tx1tup48,1,25.7,95.9,2024-08-11T11:16:57.744Z,2024-08-11T11:17:03Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142678991,141,96.2,5142678993,212,56.4,5142678989,140,79.4,5142678987,56,Left,5142678995,213,0.00,5142678997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901463,171,1,1,16,4,8cfkisxf1fkxdqtt6tx1tup48,1,77.1,95.7,2024-08-11T11:17:02.951Z,2024-08-11T11:17:09Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5142679211,213,3.04,5142679205,140,68.2,5142679207,141,97.1,5142679203,56,Left,5142679209,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901513,172,1,1,16,11,8cfkisxf1fkxdqtt6tx1tup48,1,71.6,94.8,2024-08-11T11:17:09.694Z,2024-08-11T11:17:15Z,74m58jsznzu8l89b8h7rkh1bd,C. Jensen,,,5142679479,141,33.9,5142679473,196,,5142679475,56,Center,5142679477,140,58.3,5142679487,1,,5142679485,213,4.39,5142679483,212,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901535,173,1,1,16,16,8cfkisxf1fkxdqtt6tx1tup48,1,72.6,34.8,2024-08-11T11:17:14.984Z,2024-08-11T11:17:18Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142679581,56,Right,5142679587,212,22.9,5142679585,141,4.0,5142679583,140,81.5,5142679589,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901575,174,1,1,16,19,8cfkisxf1fkxdqtt6tx1tup48,1,81.2,4.0,2024-08-11T11:17:17.847Z,2024-08-11T11:17:22Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142679767,141,43.1,5142679765,140,53.6,5142679773,1,,5142679769,212,39.3,5142679763,56,Center,5142679771,213,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901595,175,1,1,16,23,8cfkisxf1fkxdqtt6tx1tup48,1,52.6,42.7,2024-08-11T11:17:21.935Z,2024-08-11T11:17:25Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5142679911,213,1.60,5142679909,212,18.6,5142679903,56,Center,5142679905,140,52.0,5142679907,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901601,176,1,1,16,27,8cfkisxf1fkxdqtt6tx1tup48,0,51.8,73.3,2024-08-11T11:17:25.774Z,2024-08-11T11:17:35Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142680255,157,,5142679963,212,2.1,5142679957,56,Center,5142680275,236,,5142679965,213,0.41,5142680257,1,,5142679961,141,74.5,5142680277,233,125,5142680281,286,5142679959,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901615,125,74,1,16,27,a9vw7ikerpr4cuweeeka5aneg,1,47.2,19.4,2024-08-11T11:17:25.775Z,2024-08-11T13:05:48Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142680021,56,Back,5142680025,285,,5142680057,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901653,127,1,1,16,32,a9vw7ikerpr4cuweeeka5aneg,1,61.4,10.6,2024-08-11T11:17:31.492Z,2024-08-11T11:17:34Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5142680219,140,57.6,5142680225,213,2.68,5142680217,56,Right,5142680223,212,4.5,5142680221,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901667,128,1,1,16,35,a9vw7ikerpr4cuweeeka5aneg,1,57.9,13.5,2024-08-11T11:17:34.125Z,2024-08-11T11:17:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142680361,213,1.47,5142680355,140,58.7,5142680357,141,25.6,5142680359,212,8.3,5142680353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901695,129,1,1,16,38,a9vw7ikerpr4cuweeeka5aneg,1,59.2,28.5,2024-08-11T11:17:36.637Z,2024-08-11T11:17:40Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142680497,141,50.9,5142680495,140,55.5,5142680499,212,15.7,5142680493,56,Center,5142680501,213,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901705,130,1,1,16,42,a9vw7ikerpr4cuweeeka5aneg,1,59.2,61.2,2024-08-11T11:17:40.885Z,2024-08-11T11:17:43Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142680585,213,0.95,5142680583,212,22.5,5142680579,140,71.7,5142680577,56,Left,5142680581,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901737,131,1,1,16,44,a9vw7ikerpr4cuweeeka5aneg,1,74.9,83.9,2024-08-11T11:17:43.085Z,2024-08-11T11:17:46Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142680765,213,4.17,5142680763,212,8.7,5142680761,141,73.0,5142680757,56,Center,5142680759,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901765,132,1,1,16,48,a9vw7ikerpr4cuweeeka5aneg,1,70.7,70.5,2024-08-11T11:17:46.630Z,2024-08-11T11:17:50Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142680883,141,10.0,5142680889,1,,5142680887,213,4.74,5142680885,212,41.2,5142680881,140,71.9,5142680875,155,,5142680877,196,,5142680879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901779,133,1,1,16,51,a9vw7ikerpr4cuweeeka5aneg,1,75.7,9.1,2024-08-11T11:17:50.157Z,2024-08-11T11:17:52Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142680955,56,Center,5142680957,140,70.1,5142680959,141,25.5,5142680963,213,2.06,5142680961,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901791,134,1,1,16,53,a9vw7ikerpr4cuweeeka5aneg,1,70.2,23.9,2024-08-11T11:17:52.149Z,2024-08-11T11:17:54Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142681019,212,10.8,5142681013,56,Right,5142681015,140,73.3,5142681017,141,8.8,5142681021,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901811,135,1,1,16,55,a9vw7ikerpr4cuweeeka5aneg,1,74.1,7.9,2024-08-11T11:17:54.549Z,2024-08-11T11:17:57Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142681101,140,77.8,5142681099,56,Center,5142681107,213,1.28,5142681105,212,13.6,5142681103,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901823,136,1,1,16,58,a9vw7ikerpr4cuweeeka5aneg,1,76.9,24.7,2024-08-11T11:17:57.301Z,2024-08-11T11:17:59Z,4mxciw9jsj9l437fd7bv78p91,J. Ankersen,,,5142681181,56,Right,5142681187,212,11.5,5142681185,141,10.1,5142681183,140,82.5,5142681189,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901833,137,1,1,17,0,a9vw7ikerpr4cuweeeka5aneg,1,82.4,10.1,2024-08-11T11:17:59.412Z,2024-08-11T11:18:01Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142681239,212,12.0,5142681233,56,Center,5142681235,140,83.8,5142681237,141,27.6,5142681241,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901847,138,1,1,17,2,a9vw7ikerpr4cuweeeka5aneg,1,81.3,28.5,2024-08-11T11:18:01.573Z,2024-08-11T11:18:03Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142681321,141,40.9,5142681323,212,9.1,5142681317,56,Center,5142681319,140,78.1,5142681325,213,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901859,139,1,1,17,5,a9vw7ikerpr4cuweeeka5aneg,0,76.2,44.5,2024-08-11T11:18:03.628Z,2024-08-11T11:18:05Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142681383,141,37.1,5142681381,140,77.0,5142681379,56,Center,5142681387,213,4.88,5142681385,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901939,178,1,1,17,13,8cfkisxf1fkxdqtt6tx1tup48,1,32.6,96.6,2024-08-11T11:18:12.175Z,2024-08-11T11:18:14Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5142681799,212,20.2,5142681793,56,Back,5142681801,213,3.31,5142681797,141,91.5,5142681795,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901959,179,1,1,17,15,8cfkisxf1fkxdqtt6tx1tup48,0,13.6,91.5,2024-08-11T11:18:14.454Z,2024-08-11T11:18:17Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142681935,1,,5142681929,141,96.8,5142681923,157,,5142681927,140,49.7,5142681925,56,Back,5142681933,213,0.09,5142681931,212,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707901985,141,1,1,17,19,a9vw7ikerpr4cuweeeka5aneg,0,53.2,5.6,2024-08-11T11:18:18.350Z,2024-08-11T11:50:37Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142682099,212,40.1,5142682093,56,Center,5142682097,141,27.6,5142682095,140,88.6,5142682101,213,0.38,5142682103,1,,5142682525,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902027,181,1,1,17,26,8cfkisxf1fkxdqtt6tx1tup48,1,11.0,59.7,2024-08-11T11:18:24.974Z,2024-08-11T11:19:41Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142685337,287,,5142682341,141,36.1,5142682337,56,Back,5142682335,123,,5142682339,140,18.7,5142682345,213,5.18,5142682343,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902073,182,1,1,17,28,8cfkisxf1fkxdqtt6tx1tup48,1,19.8,35.5,2024-08-11T11:18:27.486Z,2024-08-11T11:18:33Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142682589,141,8.8,5142682585,140,33.0,5142682595,213,5.36,5142682581,56,Back,5142682591,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902085,183,1,1,17,34,8cfkisxf1fkxdqtt6tx1tup48,1,54.6,4.7,2024-08-11T11:18:32.886Z,2024-08-11T11:18:34Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5142682675,140,42.6,5142682677,141,3.7,5142682681,213,3.20,5142682673,56,Back,5142682679,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902121,184,1,1,17,36,8cfkisxf1fkxdqtt6tx1tup48,1,42.6,3.7,2024-08-11T11:18:34.717Z,2024-08-11T11:18:39Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142682867,212,17.6,5142682865,141,18.9,5142682863,140,29.0,5142682869,213,2.52,5142682861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902159,185,1,1,17,40,8cfkisxf1fkxdqtt6tx1tup48,1,32.6,23.9,2024-08-11T11:18:38.861Z,2024-08-11T11:18:43Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142683069,141,36.1,5142683071,212,28.4,5142683073,213,0.30,5142683065,56,Center,5142683067,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902141,142,83,1,17,42,a9vw7ikerpr4cuweeeka5aneg,0,43.4,68.1,2024-08-11T11:18:41.235Z,2024-08-11T11:18:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142683293,399,3mcj3wypzq3lno1ehc0vif1sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902193,186,1,1,17,44,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,28.6,2024-08-11T11:18:43.062Z,2024-08-11T11:18:47Z,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,5142683279,213,2.64,5142683273,140,33.9,5142683277,212,23.5,5142683275,141,45.1,5142683271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902209,187,1,1,17,50,8cfkisxf1fkxdqtt6tx1tup48,1,35.7,46.7,2024-08-11T11:18:49.446Z,2024-08-11T11:18:50Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142683351,213,5.15,5142683345,140,41.3,5142683347,141,28.2,5142683343,56,Back,5142683349,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902231,188,1,1,17,51,8cfkisxf1fkxdqtt6tx1tup48,1,41.3,28.2,2024-08-11T11:18:50.541Z,2024-08-11T11:18:53Z,am3509ake84cde1xhb9264i22,M. Gudmann,,,5142683435,56,Back,5142683437,140,33.9,5142683439,141,46.0,5142683445,213,2.14,5142683441,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902255,189,1,1,17,54,8cfkisxf1fkxdqtt6tx1tup48,1,32.5,46.7,2024-08-11T11:18:53.389Z,2024-08-11T11:18:57Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5142683609,141,58.1,5142683607,140,18.2,5142683605,56,Back,5142683611,212,16.9,5142683613,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902313,190,1,1,17,59,8cfkisxf1fkxdqtt6tx1tup48,1,18.9,63.6,2024-08-11T11:18:57.782Z,2024-08-11T11:19:02Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5142683857,140,39.9,5142683855,56,Back,5142683859,141,95.9,5142683853,155,,5142683861,212,31.1,5142683863,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902311,143,45,1,18,3,a9vw7ikerpr4cuweeeka5aneg,0,63.7,7.4,2024-08-11T11:19:02.365Z,2024-08-11T13:05:29Z,4m9sp9mxlsjk6fv7v218yqfv9,M. Egho,,,5142683983,233,191,5142683849,56,Right,5142683851,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902319,191,3,1,18,3,8cfkisxf1fkxdqtt6tx1tup48,1,36.3,92.6,2024-08-11T11:19:02.365Z,2024-08-11T13:05:29Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142683955,233,143,5142683889,56,Back,5142683895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902353,192,1,1,18,4,8cfkisxf1fkxdqtt6tx1tup48,1,37.7,95.6,2024-08-11T11:19:02.733Z,2024-08-11T11:19:05Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5142684011,56,Left,5142684017,212,18.2,5142684015,141,92.1,5142684019,213,6.15,5142684013,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902427,193,1,1,18,6,8cfkisxf1fkxdqtt6tx1tup48,1,52.6,90.3,2024-08-11T11:19:04.893Z,2024-08-11T13:19:02Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,1.0,,5142684421,140,69.6,5142684419,56,Left,5142684427,213,6.27,5142684425,212,17.9,5142684423,141,90.0,5142684665,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902429,194,15,1,18,13,8cfkisxf1fkxdqtt6tx1tup48,1,85.9,73.3,2024-08-11T11:19:11.765Z,2024-08-11T13:19:02Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5142684435,22,,5142684439,56,Center,5142684715,147,52.2,5142684709,103,4.4,5142684583,72,,5142684697,76,,5142684711,215,,5142684437,64,,5142684727,233,5142684713,146,98.5,5142684707,102,53.2,5142684703,55,193,5142684699,29,144,,,,,,,,,,,,,,,,,,,
2707902433,144,10,1,18,13,a9vw7ikerpr4cuweeeka5aneg,1,2.9,44.2,2024-08-11T11:19:11.865Z,2024-08-11T11:19:18Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5142684455,182,,5142684457,56,Back,5142684611,180,,5142684609,177,,5142684647,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902565,146,1,1,18,31,a9vw7ikerpr4cuweeeka5aneg,1,7.8,42.8,2024-08-11T11:19:30.422Z,2024-08-11T11:19:33Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5142685209,123,,5142685241,189,,5142685211,56,Back,5142685217,212,12.1,5142685215,141,51.0,5142685219,213,0.48,5142685213,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902587,147,1,1,18,36,a9vw7ikerpr4cuweeeka5aneg,1,26.1,52.4,2024-08-11T11:19:34.997Z,2024-08-11T11:19:36Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142685299,140,35.8,5142685297,56,Back,5142685301,141,32.2,5142685303,212,17.1,5142685307,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902601,148,1,1,18,37,a9vw7ikerpr4cuweeeka5aneg,1,35.8,32.2,2024-08-11T11:19:36.317Z,2024-08-11T11:19:38Z,b9g3gwxlao9u6y4elz1sdukmh,E. Just,,,5142685377,56,Back,5142685391,212,13.1,5142685381,140,35.8,5142685387,141,51.5,5142685393,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902641,149,1,1,18,39,a9vw7ikerpr4cuweeeka5aneg,1,35.8,51.5,2024-08-11T11:19:37.813Z,2024-08-11T11:19:43Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142685557,155,,5142685559,56,Back,5142685561,140,44.4,5142685567,213,5.00,5142685565,212,31.5,5142685563,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902671,150,1,1,18,44,a9vw7ikerpr4cuweeeka5aneg,1,44.0,14.1,2024-08-11T11:19:43.405Z,2024-08-11T11:19:49Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5142685721,212,48.6,5142685729,1,,5142685715,56,Center,5142685717,140,75.6,5142685713,155,,5142685725,213,0.82,5142685719,141,66.4,5142685887,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902677,151,61,1,18,48,a9vw7ikerpr4cuweeeka5aneg,0,75.7,66.6,2024-08-11T11:19:46.981Z,2024-08-11T11:19:47Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142685759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902747,196,1,1,18,50,8cfkisxf1fkxdqtt6tx1tup48,1,15.7,14.7,2024-08-11T11:19:48.956Z,2024-08-11T11:19:54Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,,5142686091,212,13.2,5142686085,56,Back,5142686087,140,26.9,5142686089,141,5.9,5142686093,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902753,197,3,1,18,56,8cfkisxf1fkxdqtt6tx1tup48,0,38.0,3.2,2024-08-11T11:19:54.812Z,2024-08-11T11:19:59Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5142686123,286,,5142686119,56,Back,5142686255,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902773,152,7,1,18,56,a9vw7ikerpr4cuweeeka5aneg,0,62.0,96.8,2024-08-11T11:19:54.813Z,2024-08-11T11:20:00Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142686241,233,197,5142686217,285,,5142686215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902787,199,61,1,18,56,8cfkisxf1fkxdqtt6tx1tup48,1,39.3,1.4,2024-08-11T11:19:55.330Z,2024-08-11T11:20:02Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5142686279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902795,153,5,1,18,57,a9vw7ikerpr4cuweeeka5aneg,1,57.0,101.4,2024-08-11T11:19:55.724Z,2024-08-11T11:53:33Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142686319,347,,5142686317,56,Left,5142686417,233,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902781,198,5,1,18,57,8cfkisxf1fkxdqtt6tx1tup48,0,43.0,-1.4,2024-08-11T11:19:55.724Z,2024-08-11T11:53:33Z,98zlz2sscsf6vb7d52ici074k,Y. Dhaflaoui,,,5142686421,233,153,5142686247,347,,5142686245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902803,154,1,1,19,2,a9vw7ikerpr4cuweeeka5aneg,1,53.0,100.0,2024-08-11T11:20:00.917Z,2024-08-11T11:20:02Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5142686363,213,3.87,5142686361,212,10.1,5142686359,141,91.2,5142686353,107,,5142686355,56,Back,5142686357,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902815,155,1,1,19,3,a9vw7ikerpr4cuweeeka5aneg,1,45.8,91.2,2024-08-11T11:20:01.925Z,2024-08-11T11:20:04Z,9dh7cnu4uzbraeck0t5iqlj4k,A. Herdonsson,,,5142686453,141,90.5,5142686457,213,3.17,5142686449,56,Back,5142686455,212,16.1,5142686451,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902825,156,1,1,19,4,a9vw7ikerpr4cuweeeka5aneg,1,26.3,88.6,2024-08-11T11:20:03.149Z,2024-08-11T11:20:04Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5142686511,212,14.9,5142686513,213,4.84,5142686507,140,28.1,5142686505,56,Back,5142686509,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902847,157,1,1,19,6,a9vw7ikerpr4cuweeeka5aneg,1,28.1,66.9,2024-08-11T11:20:04.797Z,2024-08-11T11:20:07Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5142686637,140,31.5,5142686635,56,Back,5142686639,141,42.4,5142686641,212,17.0,5142686643,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707902853,158,1,1,19,9,a9vw7ikerpr4cuweeeka5aneg,1,31.5,42.4,2024-08-11T11:20:07.789Z,2024-08-11T11:20:10Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5142686665,140,28.4,5142686667,141,57.0,5142686669,212,10.4,5142686663,56,Back,5142686671,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
