id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2713245445,222,3,1,24,59,b2vft81kyjurzbmekvgrqwr64,0,75.2,43.3,2024-08-25T12:27:55.055Z,2024-08-25T12:27:59Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5172162401,56,Center,5172162405,286,,5172162431,233,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245441,270,7,1,24,59,dbl7ir1qugqz8nvp1vzn8im50,1,30.6,57.4,2024-08-25T12:27:55.056Z,2024-08-25T12:28:00Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172162413,233,222,5172162395,56,Back,5172162397,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245471,272,1,1,25,7,dbl7ir1qugqz8nvp1vzn8im50,1,28.5,65.2,2024-08-25T12:28:02.603Z,2024-08-25T12:28:03Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172162521,141,56.0,5172162525,213,5.36,5172162519,140,33.0,5172162523,212,7.8,5172162517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245475,273,1,1,25,8,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,56.0,2024-08-25T12:28:03.402Z,2024-08-25T12:28:04Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172162543,140,36.7,5172162547,212,13.6,5172162545,141,75.1,5172162541,56,Back,5172162549,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245525,274,1,1,25,9,dbl7ir1qugqz8nvp1vzn8im50,1,36.7,75.1,2024-08-25T12:28:04.539Z,2024-08-25T12:28:09Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172162773,140,29.1,5172162775,141,89.4,5172162779,213,2.26,5172162777,212,12.6,5172162771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245561,275,1,1,25,13,dbl7ir1qugqz8nvp1vzn8im50,1,35.1,93.8,2024-08-25T12:28:09.315Z,2024-08-25T12:28:14Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172162949,1,,5172162941,140,73.8,5172162939,56,Center,5172162947,213,5.95,5172162945,212,43.0,5172162937,155,,5172162943,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245569,276,61,1,25,19,dbl7ir1qugqz8nvp1vzn8im50,0,72.6,71.4,2024-08-25T12:28:14.498Z,2024-08-25T12:28:15Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172162987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245591,224,1,1,25,20,b2vft81kyjurzbmekvgrqwr64,1,30.0,38.6,2024-08-25T12:28:15.965Z,2024-08-25T12:28:17Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172163065,56,Back,5172163069,141,28.0,5172163073,213,5.69,5172163067,140,40.1,5172163071,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245599,225,1,1,25,22,b2vft81kyjurzbmekvgrqwr64,1,40.1,28.0,2024-08-25T12:28:17.509Z,2024-08-25T12:28:18Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5172163121,56,Back,5172163125,141,41.0,5172163127,212,10.7,5172163129,213,2.17,5172163123,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245619,226,1,1,25,22,b2vft81kyjurzbmekvgrqwr64,1,34.4,41.0,2024-08-25T12:28:18.285Z,2024-08-25T12:28:21Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172163271,213,1.69,5172163269,212,16.5,5172163263,56,Back,5172163267,141,65.1,5172163265,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245641,227,1,1,25,25,b2vft81kyjurzbmekvgrqwr64,1,32.6,65.1,2024-08-25T12:28:20.717Z,2024-08-25T12:28:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5172163355,141,36.9,5172163359,213,4.21,5172163357,212,21.9,5172163351,56,Back,5172163353,140,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245669,228,1,1,25,28,b2vft81kyjurzbmekvgrqwr64,1,22.6,36.9,2024-08-25T12:28:23.414Z,2024-08-25T12:28:25Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172163473,140,22.8,5172163471,56,Back,5172163477,212,15.9,5172163479,213,1.56,5172163475,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245681,229,1,1,25,30,b2vft81kyjurzbmekvgrqwr64,1,22.8,60.3,2024-08-25T12:28:25.645Z,2024-08-25T12:28:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172163573,140,22.5,5172163579,213,4.69,5172163577,212,15.8,5172163575,141,37.0,5172163571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245717,230,1,1,25,31,b2vft81kyjurzbmekvgrqwr64,1,22.5,37.0,2024-08-25T12:28:27.093Z,2024-08-25T12:28:31Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172163851,212,9.8,5172163845,56,Back,5172163849,141,31.3,5172163847,140,31.1,5172163853,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245731,231,1,1,25,35,b2vft81kyjurzbmekvgrqwr64,1,30.3,31.3,2024-08-25T12:28:31.245Z,2024-08-25T12:28:32Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172163895,141,41.6,5172163897,212,8.3,5172163893,140,34.6,5172163899,213,1.00,5172163891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245737,232,1,1,25,36,b2vft81kyjurzbmekvgrqwr64,1,34.6,41.6,2024-08-25T12:28:32.285Z,2024-08-25T12:28:33Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172163929,212,20.6,5172163927,141,29.2,5172163925,140,52.5,5172163931,213,5.86,5172163923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245747,233,1,1,25,38,b2vft81kyjurzbmekvgrqwr64,1,52.5,29.2,2024-08-25T12:28:33.653Z,2024-08-25T12:28:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5172163981,56,Right,5172163985,141,12.9,5172163989,213,4.57,5172163987,212,11.2,5172163983,140,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245751,234,1,1,25,39,b2vft81kyjurzbmekvgrqwr64,1,51.0,12.9,2024-08-25T12:28:35.069Z,2024-08-25T12:28:36Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172164015,141,31.0,5172164019,213,1.07,5172164017,212,14.0,5172164011,56,Center,5172164013,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245783,235,1,1,25,40,b2vft81kyjurzbmekvgrqwr64,1,57.4,31.0,2024-08-25T12:28:36.277Z,2024-08-25T12:28:41Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5172164227,56,Center,5172164231,141,24.3,5172164233,212,35.2,5172164229,140,90.6,5172164237,1,,5172164235,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245785,236,1,1,25,45,b2vft81kyjurzbmekvgrqwr64,0,91.2,24.4,2024-08-25T12:28:41.094Z,2024-08-25T12:28:43Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5172164329,233,278,5172164253,212,19.7,5172164249,140,94.9,5172164257,213,1.37,5172164243,2,,5172164245,155,,5172164251,141,52.8,5172164247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245799,278,11,1,25,47,dbl7ir1qugqz8nvp1vzn8im50,1,4.4,50.0,2024-08-25T12:28:43.018Z,2024-08-25T12:28:43Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5172164325,88,,5172164345,233,236,5172164323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245887,279,1,1,25,50,dbl7ir1qugqz8nvp1vzn8im50,1,5.0,50.0,2024-08-25T12:28:45.796Z,2024-08-25T12:28:55Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5172164839,141,59.3,5172164841,212,22.0,5172164831,123,,5172164843,213,0.29,5172164833,56,Back,5172164837,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245895,280,1,1,25,59,dbl7ir1qugqz8nvp1vzn8im50,1,26.4,61.1,2024-08-25T12:28:55.194Z,2024-08-25T12:28:56Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5172164883,141,88.9,5172164879,56,Back,5172164891,189,,5172164885,212,19.1,5172164887,213,1.42,5172164881,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245965,281,1,1,26,5,dbl7ir1qugqz8nvp1vzn8im50,1,42.8,90.5,2024-08-25T12:29:00.634Z,2024-08-25T12:29:04Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5172165269,140,37.0,5172165267,56,Back,5172165271,141,68.5,5172165275,212,16.2,5172165279,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713245985,282,1,1,26,8,dbl7ir1qugqz8nvp1vzn8im50,1,36.0,64.6,2024-08-25T12:29:04.098Z,2024-08-25T12:29:06Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5172165375,213,4.85,5172165371,141,40.0,5172165369,140,38.2,5172165373,212,16.9,5172165367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246027,283,1,1,26,10,dbl7ir1qugqz8nvp1vzn8im50,1,38.2,39.5,2024-08-25T12:29:06.186Z,2024-08-25T12:29:12Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172165681,140,46.0,5172165685,212,17.1,5172165687,213,5.21,5172165679,56,Back,5172165683,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246059,284,1,1,26,16,dbl7ir1qugqz8nvp1vzn8im50,0,56.4,17.9,2024-08-25T12:29:11.867Z,2024-08-25T12:29:14Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172165849,213,0.41,5172165841,56,Center,5172165839,155,,5172165847,212,38.2,5172165845,141,40.4,5172165851,1,,5172165843,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246093,239,1,1,26,23,b2vft81kyjurzbmekvgrqwr64,1,11.6,43.4,2024-08-25T12:29:18.585Z,2024-08-25T12:29:21Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172166027,141,8.3,5172166023,140,30.1,5172166057,287,,5172166017,123,,5172166031,213,5.40,5172166029,212,30.8,5172166019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246129,240,1,1,26,26,b2vft81kyjurzbmekvgrqwr64,1,28.1,7.6,2024-08-25T12:29:21.732Z,2024-08-25T12:29:25Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5172166203,140,22.8,5172166201,56,Back,5172166205,141,22.8,5172166207,212,11.7,5172166209,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246139,241,1,1,26,30,b2vft81kyjurzbmekvgrqwr64,1,22.8,22.8,2024-08-25T12:29:25.388Z,2024-08-25T12:29:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172166271,213,1.47,5172166269,212,16.3,5172166263,56,Back,5172166265,140,24.4,5172166267,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246175,242,1,1,26,31,b2vft81kyjurzbmekvgrqwr64,1,24.4,46.7,2024-08-25T12:29:27.308Z,2024-08-25T12:29:31Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172166405,56,Back,5172166407,140,24.6,5172166413,213,1.56,5172166409,141,69.6,5172166411,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246231,243,1,1,26,36,b2vft81kyjurzbmekvgrqwr64,1,24.6,69.6,2024-08-25T12:29:31.484Z,2024-08-25T12:29:37Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5172166667,141,66.6,5172166673,1,,5172166665,140,51.5,5172166663,56,Center,5172166661,157,,5172166669,212,28.3,5172166671,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246241,244,1,1,26,41,b2vft81kyjurzbmekvgrqwr64,1,51.5,66.6,2024-08-25T12:29:37.267Z,2024-08-25T12:29:39Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5172166759,213,4.79,5172166757,212,24.7,5172166755,141,30.4,5172166751,56,Center,5172166753,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246263,245,1,1,26,43,b2vft81kyjurzbmekvgrqwr64,1,53.4,30.4,2024-08-25T12:29:39.260Z,2024-08-25T12:29:41Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172166863,140,75.7,5172166861,56,Right,5172166865,141,13.1,5172166867,212,26.2,5172166869,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246313,246,1,1,26,46,b2vft81kyjurzbmekvgrqwr64,1,76.2,12.8,2024-08-25T12:29:41.636Z,2024-08-25T12:30:53Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,1.0,,5172167115,56,Center,5172169933,154,,5172169929,210,15,5172167117,140,86.6,5172167123,213,1.11,5172167113,155,,5172167111,2,,5172167119,141,44.8,5172167121,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246499,286,43,1,26,49,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T12:29:44.738Z,2024-08-25T12:30:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172168153,94,0,5172168155,56,Back,5172169161,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246319,247,15,1,26,50,b2vft81kyjurzbmekvgrqwr64,1,86.6,44.8,2024-08-25T12:29:45.623Z,2024-08-25T15:01:12Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5172169989,146,90.4,5172169977,154,,5172169975,29,,5172167149,22,,5172167153,56,Center,5172167151,17,,5172172879,233,298,5172169995,231,47.5,5172169983,102,49.7,5172169973,78,,5172169991,147,5172169993,230,98.2,46.2,5172630847,72,5172169987,103,19,,5172169789,82,5172169979,55,,246,,,,,,
2713246495,285,43,1,26,50,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-25T12:29:45.706Z,2024-08-25T12:30:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5172168139,346,0,5172168137,56,Back,5172169331,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247315,298,10,1,26,50,dbl7ir1qugqz8nvp1vzn8im50,1,9.6,53.8,2024-08-25T12:29:45.723Z,2024-08-25T15:02:48Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172172609,94,,5172172611,56,Back,5172172911,233,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246325,248,6,1,26,51,b2vft81kyjurzbmekvgrqwr64,1,92.4,47.8,2024-08-25T12:29:47.194Z,2024-08-25T14:05:33Z,9b89pmcjk6re94bjp0ixeatjo,F. Christensen,,,5172167241,75,,5172167239,56,Center,5172169299,233,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246509,287,6,1,26,51,dbl7ir1qugqz8nvp1vzn8im50,0,7.6,52.2,2024-08-25T12:29:47.194Z,2024-08-25T14:05:34Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172169303,233,248,5172168197,56,Back,5172168199,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246545,249,1,1,27,20,b2vft81kyjurzbmekvgrqwr64,0,99.5,0.5,2024-08-25T12:30:15.772Z,2024-08-25T12:30:17Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172168411,56,Center,5172168403,2,,5172168405,6,,5172168407,155,,5172168421,213,1.86,5172168415,141,41.8,5172168417,212,29.3,5172168413,140,91.6,5172168409,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246589,288,12,1,27,25,dbl7ir1qugqz8nvp1vzn8im50,1,10.3,59.7,2024-08-25T12:30:20.434Z,2024-08-25T12:30:23Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172168643,212,15.2,5172168645,213,1.64,5172168641,141,82.0,5172168637,56,Back,5172168639,140,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246585,250,1,1,27,25,b2vft81kyjurzbmekvgrqwr64,0,90.7,14.3,2024-08-25T12:30:21.108Z,2024-08-25T12:30:22Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5172168619,212,25.7,5172168611,155,,5172168621,213,1.66,5172168615,140,88.6,5172168617,141,51.9,5172168613,56,Center,5172168609,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246599,289,12,1,27,27,dbl7ir1qugqz8nvp1vzn8im50,1,8.7,50.4,2024-08-25T12:30:23.115Z,2024-08-25T12:30:32Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172168681,140,39.4,5172168697,15,,5172168687,213,5.70,5172168685,212,38.6,5172168683,141,19.2,5172168679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246661,251,1,1,27,31,b2vft81kyjurzbmekvgrqwr64,1,75.9,72.0,2024-08-25T12:30:26.548Z,2024-08-25T12:30:31Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172169007,56,Center,5172169013,212,22.0,5172169009,140,66.8,5172169011,141,42.8,5172169015,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246703,252,1,1,27,36,b2vft81kyjurzbmekvgrqwr64,1,61.4,54.5,2024-08-25T12:30:31.654Z,2024-08-25T12:30:35Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172169211,140,46.3,5172169217,213,3.21,5172169215,212,15.9,5172169213,141,52.8,5172169209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246731,253,1,1,27,40,b2vft81kyjurzbmekvgrqwr64,1,46.3,52.8,2024-08-25T12:30:35.474Z,2024-08-25T12:30:40Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172169371,141,32.8,5172169375,213,4.93,5172169373,212,13.9,5172169369,140,49.1,5172169367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246747,254,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,0,48.2,32.5,2024-08-25T12:30:40.619Z,2024-08-25T12:30:42Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172169443,212,64.2,5172169445,213,0.52,5172169447,1,,5172169437,56,Left,5172169439,140,100.0,5172169435,155,,5172169441,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246749,255,5,1,27,47,b2vft81kyjurzbmekvgrqwr64,0,101.5,70.6,2024-08-25T12:30:42.771Z,2024-08-25T12:30:57Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5172169463,56,Center,5172169465,346,,5172170141,233,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246851,290,5,1,27,48,dbl7ir1qugqz8nvp1vzn8im50,1,-1.4,25.2,2024-08-25T12:30:43.962Z,2024-08-25T12:30:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172170097,233,255,5172170089,346,,5172170087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246867,291,1,1,28,1,dbl7ir1qugqz8nvp1vzn8im50,1,4.2,38.6,2024-08-25T12:30:56.666Z,2024-08-25T12:30:58Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5172170189,213,1.67,5172170193,237,,5172170181,56,Back,5172170179,124,,5172170183,140,3.4,5172170187,212,8.2,5172170185,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246875,292,1,1,28,2,dbl7ir1qugqz8nvp1vzn8im50,1,3.4,50.6,2024-08-25T12:30:57.491Z,2024-08-25T12:30:59Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5172170231,212,20.8,5172170229,141,40.6,5172170233,213,5.95,5172170227,140,22.1,5172170225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246903,293,1,1,28,4,dbl7ir1qugqz8nvp1vzn8im50,1,23.8,36.3,2024-08-25T12:30:59.594Z,2024-08-25T12:31:02Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5172170421,56,Back,5172170425,141,41.5,5172170429,213,2.94,5172170427,212,17.8,5172170423,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713246919,294,1,1,28,7,dbl7ir1qugqz8nvp1vzn8im50,1,7.5,42.1,2024-08-25T12:31:02.490Z,2024-08-25T12:31:05Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5172170555,213,0.77,5172170547,56,Back,5172170549,140,21.4,5172170551,141,62.9,5172170553,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247017,295,1,1,28,10,dbl7ir1qugqz8nvp1vzn8im50,1,26.9,71.2,2024-08-25T12:31:05.547Z,2024-08-25T12:31:16Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5172171107,140,58.7,5172171105,56,Left,5172171121,1,,5172171109,141,91.8,5172171113,212,36.2,5172171115,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247045,296,1,1,28,20,dbl7ir1qugqz8nvp1vzn8im50,0,74.5,69.1,2024-08-25T12:31:16.202Z,2024-08-25T12:31:20Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172171263,56,Center,5172171273,1,,5172171267,141,37.1,5172171265,140,100.0,5172171271,213,5.62,5172171269,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247229,256,5,1,28,24,b2vft81kyjurzbmekvgrqwr64,1,-1.4,63.4,2024-08-25T12:31:20.275Z,2024-08-25T12:31:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172172209,56,Back,5172172211,346,,5172172249,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247049,297,5,1,28,25,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,36.0,2024-08-25T12:31:20.677Z,2024-08-25T12:31:39Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5172171295,346,,5172171293,56,Center,5172172295,233,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247253,257,1,1,28,43,b2vft81kyjurzbmekvgrqwr64,1,3.3,50.4,2024-08-25T12:31:38.849Z,2024-08-25T12:31:41Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5172172353,140,7.1,5172172355,141,28.5,5172172357,212,15.4,5172172349,124,,5172172363,237,,5172172359,213,4.97,5172172351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247295,258,1,1,28,45,b2vft81kyjurzbmekvgrqwr64,1,7.2,28.5,2024-08-25T12:31:41.137Z,2024-08-25T12:31:43Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172172521,140,11.6,5172172519,56,Back,5172172527,213,5.04,5172172525,212,14.5,5172172523,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247323,259,1,1,28,47,b2vft81kyjurzbmekvgrqwr64,1,11.6,8.3,2024-08-25T12:31:43.201Z,2024-08-25T12:31:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172172649,56,Back,5172172657,213,1.50,5172172655,212,14.6,5172172653,141,29.7,5172172651,140,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247339,260,1,1,28,51,b2vft81kyjurzbmekvgrqwr64,1,10.4,24.3,2024-08-25T12:31:46.521Z,2024-08-25T12:31:48Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172172789,212,11.8,5172172787,141,7.1,5172172785,140,11.5,5172172783,56,Back,5172172791,213,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247377,261,1,1,28,53,b2vft81kyjurzbmekvgrqwr64,1,11.5,7.1,2024-08-25T12:31:48.441Z,2024-08-25T12:31:52Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5172173011,56,Back,5172173015,141,22.1,5172173019,213,1.93,5172173017,212,10.9,5172173013,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713247389,262,1,1,28,56,b2vft81kyjurzbmekvgrqwr64,0,7.9,22.1,2024-08-25T12:31:52.227Z,2024-08-25T12:31:53Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5172173079,212,40.4,5172173075,141,21.2,5172173071,56,Back,5172173083,213,6.27,5172173085,1,,5172173073,140,46.4,5172173069,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
