id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2742203641,278,44,1,24,48,a9vw7ikerpr4cuweeeka5aneg,0,66.6,46.7,2024-11-01T18:25:25.460Z,2024-11-01T20:08:58Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5330767321,56,Center,5330767387,233,246,5330767323,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203643,247,1,1,24,48,ajtb177oqwawkdwbqhldmq6mx,0,27.9,52.8,2024-11-01T18:25:25.708Z,2024-11-01T20:06:58Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330767327,56,Back,5330767335,213,6.27,5330767333,212,6.6,5330767329,140,34.2,5330767325,3,,5330767331,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203653,279,61,1,24,50,a9vw7ikerpr4cuweeeka5aneg,1,64.3,47.3,2024-11-01T18:25:27.797Z,2024-11-01T18:25:28Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5330767379,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203669,248,1,1,24,51,ajtb177oqwawkdwbqhldmq6mx,1,32.9,54.2,2024-11-01T18:25:28.604Z,2024-11-01T18:25:31Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330767481,140,42.6,5330767485,212,13.7,5330767487,213,5.55,5330767479,56,Back,5330767483,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203675,249,1,1,24,53,ajtb177oqwawkdwbqhldmq6mx,0,43.8,39.4,2024-11-01T18:25:31.037Z,2024-11-01T18:25:31Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5330767521,155,,5330767527,141,50.1,5330767523,56,Center,5330767525,140,69.9,5330767531,213,0.26,5330767529,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203687,280,1,1,24,54,a9vw7ikerpr4cuweeeka5aneg,1,37.2,40.3,2024-11-01T18:25:31.605Z,2024-11-01T18:25:33Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330767595,3,,5330767609,213,0.61,5330767599,56,Back,5330767605,141,49.7,5330767607,212,11.1,5330767603,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203725,282,1,1,24,56,a9vw7ikerpr4cuweeeka5aneg,1,45.9,49.7,2024-11-01T18:25:33.733Z,2024-11-01T18:25:39Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330767819,56,Back,5330767825,212,19.1,5330767821,140,46.3,5330767827,213,1.55,5330767823,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203735,283,1,1,25,2,a9vw7ikerpr4cuweeeka5aneg,1,48.1,90.0,2024-11-01T18:25:39.453Z,2024-11-01T18:25:41Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330767893,213,4.25,5330767885,56,Back,5330767891,212,18.8,5330767889,141,65.2,5330767887,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203765,284,1,1,25,4,a9vw7ikerpr4cuweeeka5aneg,1,40.1,65.1,2024-11-01T18:25:41.459Z,2024-11-01T18:25:46Z,61vr9xr91fr4g6ayzga5vn9w5,A. Ludwig,,,5330768061,212,10.3,5330768055,56,Back,5330768059,141,64.2,5330768063,213,6.22,5330768057,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203799,285,1,1,25,9,a9vw7ikerpr4cuweeeka5aneg,1,46.4,59.6,2024-11-01T18:25:46.405Z,2024-11-01T18:25:50Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5330768241,140,56.9,5330768239,56,Right,5330768245,212,38.6,5330768249,1,,5330768247,213,5.00,5330768243,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203841,286,1,1,25,13,a9vw7ikerpr4cuweeeka5aneg,1,60.4,4.7,2024-11-01T18:25:50.533Z,2024-11-01T18:25:56Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330768481,213,2.48,5330768473,56,Back,5330768477,141,20.0,5330768475,140,47.7,5330768479,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203851,287,1,1,25,19,a9vw7ikerpr4cuweeeka5aneg,1,48.3,19.5,2024-11-01T18:25:56.190Z,2024-11-01T18:25:58Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330768559,140,63.3,5330768565,213,5.69,5330768563,212,19.0,5330768557,56,Right,5330768561,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203867,288,1,1,25,21,a9vw7ikerpr4cuweeeka5aneg,0,63.6,4.1,2024-11-01T18:25:58.413Z,2024-11-01T18:26:00Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330768621,155,,5330768623,56,Right,5330768627,141,9.5,5330768625,140,70.5,5330768619,2,,5330768631,213,0.47,5330768629,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203885,250,61,1,25,25,ajtb177oqwawkdwbqhldmq6mx,1,31.7,93.0,2024-11-01T18:26:02.827Z,2024-11-01T18:26:02Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330768751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203915,252,1,1,25,27,ajtb177oqwawkdwbqhldmq6mx,1,23.1,91.7,2024-11-01T18:26:04.796Z,2024-11-01T18:26:06Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330768929,141,94.2,5330768933,213,0.13,5330768931,212,13.3,5330768925,56,Back,5330768927,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203919,253,4,1,25,28,ajtb177oqwawkdwbqhldmq6mx,1,35.9,93.4,2024-11-01T18:26:06.101Z,2024-11-01T20:45:36Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5331468227,295,,5330768965,152,,5330768961,13,,5330768963,56,Back,5330769027,233,289,5330768969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742203917,289,4,1,25,28,a9vw7ikerpr4cuweeeka5aneg,0,64.1,6.6,2024-11-01T18:26:06.102Z,2024-11-01T20:45:39Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330769015,13,,5331468439,295,,5330769023,285,,5330769017,56,Right,5330769049,233,253,5330769019,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204011,254,1,1,25,41,ajtb177oqwawkdwbqhldmq6mx,1,35.2,92.6,2024-11-01T18:26:18.564Z,2024-11-01T19:29:56Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330769531,141,75.9,5330769525,152,,5330769529,140,26.8,5330769533,212,14.4,5330769535,213,4.05,5330769527,56,Back,5331049809,155,,5330769523,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204023,255,1,1,25,44,ajtb177oqwawkdwbqhldmq6mx,1,25.5,31.5,2024-11-01T18:26:21.780Z,2024-11-01T19:31:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330769573,141,62.8,5330769577,213,1.33,5330769575,212,21.9,5330769569,56,Back,5330769571,140,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204043,256,1,1,25,45,ajtb177oqwawkdwbqhldmq6mx,1,25.5,62.8,2024-11-01T18:26:22.757Z,2024-11-01T20:06:57Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330769695,141,42.5,5330769699,213,4.51,5330769691,56,Back,5330769697,212,14.1,5330769693,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204069,257,43,1,25,49,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-01T18:26:26.252Z,2024-11-01T19:31:22Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330769819,140,25.2,5330769825,213,1.60,5331056915,144,1,5330769821,141,62.1,5330769817,56,Back,5330769823,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204085,258,43,1,25,51,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-01T18:26:28.988Z,2024-11-01T19:31:18Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330769889,56,Back,5330769895,212,18.7,5330769891,140,24.5,5331056711,144,1,5330769893,141,38.6,5330769897,213,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204117,259,1,1,25,54,ajtb177oqwawkdwbqhldmq6mx,1,24.5,38.6,2024-11-01T18:26:31.708Z,2024-11-01T18:26:35Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330770091,141,50.7,5330770087,56,Back,5330770093,212,16.0,5330770089,140,11.4,5330770095,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204131,260,1,1,25,58,ajtb177oqwawkdwbqhldmq6mx,0,12.2,50.7,2024-11-01T18:26:35.388Z,2024-11-01T18:26:37Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330770161,155,,5330770173,1,,5330770165,140,55.8,5330770171,213,0.04,5330770169,212,45.8,5330770167,141,53.3,5330770163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204153,290,1,1,25,59,a9vw7ikerpr4cuweeeka5aneg,1,41.0,47.6,2024-11-01T18:26:36.997Z,2024-11-01T18:26:42Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330770315,56,Center,5330770319,141,52.5,5330770323,213,0.24,5330770313,3,,5330770321,212,13.8,5330770317,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204155,291,61,1,26,0,a9vw7ikerpr4cuweeeka5aneg,0,56.8,56.4,2024-11-01T18:26:38.037Z,2024-11-01T18:26:45Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5330770327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204185,261,1,1,26,8,ajtb177oqwawkdwbqhldmq6mx,1,27.5,25.8,2024-11-01T18:26:45.773Z,2024-11-01T18:26:46Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330770505,212,23.2,5330770499,56,Back,5330770507,213,2.45,5330770503,141,47.6,5330770501,140,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204191,262,1,1,26,9,ajtb177oqwawkdwbqhldmq6mx,1,10.5,47.6,2024-11-01T18:26:46.669Z,2024-11-01T18:26:47Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5330770537,213,0.12,5330770533,141,51.0,5330770529,56,Back,5330770531,140,29.1,5330770535,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204219,263,1,1,26,10,ajtb177oqwawkdwbqhldmq6mx,1,29.2,50.9,2024-11-01T18:26:47.717Z,2024-11-01T18:26:50Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330770709,213,2.97,5330770705,141,55.4,5330770703,140,12.5,5330770707,212,17.8,5330770701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204225,264,1,1,26,13,ajtb177oqwawkdwbqhldmq6mx,0,12.4,54.3,2024-11-01T18:26:50.397Z,2024-11-01T18:26:51Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330770749,1,,5330770745,212,13.6,5330770739,56,Back,5330770747,213,0.06,5330770743,141,55.5,5330770737,157,,5330770741,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204247,292,61,1,26,15,a9vw7ikerpr4cuweeeka5aneg,1,68.7,45.8,2024-11-01T18:26:52.853Z,2024-11-01T18:26:53Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5330770867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204257,265,61,1,26,16,ajtb177oqwawkdwbqhldmq6mx,1,12.1,60.0,2024-11-01T18:26:53.373Z,2024-11-01T18:26:53Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330770911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204273,293,1,1,26,16,a9vw7ikerpr4cuweeeka5aneg,0,75.9,42.8,2024-11-01T18:26:53.429Z,2024-11-01T18:27:23Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330770993,140,76.1,5330770997,212,2.7,5330770999,213,1.49,5330770995,141,46.7,5330770991,56,Center,5330770989,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204457,294,1,1,26,16,a9vw7ikerpr4cuweeeka5aneg,1,76.1,46.7,2024-11-01T18:26:53.438Z,2024-11-01T19:34:00Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,1.0,,5330772079,56,Center,5330772085,212,14.5,5331070465,210,13,5330772087,213,5.78,5331070467,154,,5330772083,141,36.4,5330772081,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742206257,323,13,1,26,16,a9vw7ikerpr4cuweeeka5aneg,1,90.5,33.1,2024-11-01T18:26:53.498Z,2024-11-01T21:10:12Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5331567649,328,,5331070487,73,,5330782677,56,Center,5331070491,29,,5331070503,103,5.6,5331070495,154,,5330782885,72,,5331070501,102,69.9,5330782891,153,,5331070497,55,294,5331070521,230,5331070513,147,41.7,5330782887,63,5331070511,146,5331070523,231,99.1,,92.7,48.9,5330782673,22,,,,,,,
2742204577,287,16,1,26,17,ajtb177oqwawkdwbqhldmq6mx,1,9.1,57.3,2024-11-01T18:26:54.285Z,2024-11-01T21:18:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5331072693,472,323,5330772743,22,,5330773533,103,14.6,5330773531,102,45.8,5331072687,280,OWN_GOAL,5331072691,282,2289,5330772927,374,2024-11-01 18:26:53.639,5330773521,80,,5330777875,28,,5331072689,281,6k7khwtkxpem9z17bl5rrf2p6,5330772747,56,5331599225,21,,5330773537,231,5330772931,375,5330772745,17,Center,48.7,26:16.492,,5330773535,230,96.2,,,,,,
2742204663,266,27,1,27,16,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-01T18:27:53.669Z,2024-11-01T20:21:13Z,,,,,5331330567,233,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204801,296,27,1,27,16,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-01T18:27:53.669Z,2024-11-01T20:21:12Z,,,,,5330774009,41,Injury,5330774011,53,5w0giylttgiapseaw6qky0mxg,5331330463,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204809,267,28,1,27,42,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-01T18:28:19.549Z,2024-11-01T18:28:22Z,,,,,5330774049,55,266,5330774077,233,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204811,297,28,1,27,42,a9vw7ikerpr4cuweeeka5aneg,1,0.0,0.0,2024-11-01T18:28:19.549Z,2024-11-01T18:28:21Z,,,,,5330774071,233,267,5330774065,55,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204861,268,1,1,27,52,ajtb177oqwawkdwbqhldmq6mx,1,50.1,50.1,2024-11-01T18:28:29.468Z,2024-11-01T18:28:32Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5330774315,212,13.7,5330774319,279,G,5330774311,140,37.5,5330774309,56,Back,5330774313,141,55.1,5330774317,213,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204877,269,1,1,27,54,ajtb177oqwawkdwbqhldmq6mx,1,36.8,54.6,2024-11-01T18:28:31.853Z,2024-11-01T18:28:34Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330774387,140,31.0,5330774391,212,9.3,5330774389,141,64.9,5330774393,213,2.29,5330774385,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204883,270,1,1,27,56,ajtb177oqwawkdwbqhldmq6mx,1,31.0,64.9,2024-11-01T18:28:33.948Z,2024-11-01T18:28:35Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330774449,212,17.8,5330774447,141,38.8,5330774443,56,Back,5330774445,140,30.6,5330774451,213,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204907,271,1,1,27,58,ajtb177oqwawkdwbqhldmq6mx,1,31.1,37.7,2024-11-01T18:28:35.244Z,2024-11-01T18:28:40Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330774619,141,15.3,5330774615,56,Back,5330774621,212,18.4,5330774617,140,40.9,5330774623,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204931,272,1,1,28,3,ajtb177oqwawkdwbqhldmq6mx,1,41.9,15.9,2024-11-01T18:28:40.396Z,2024-11-01T18:28:44Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330774799,141,34.3,5330774797,140,32.6,5330774803,213,2.23,5330774801,212,15.9,5330774795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204939,273,1,1,28,7,ajtb177oqwawkdwbqhldmq6mx,1,32.1,38.0,2024-11-01T18:28:44.804Z,2024-11-01T18:28:46Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330774853,56,Back,5330774857,141,58.4,5330774859,212,14.0,5330774855,140,33.9,5330774861,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204951,274,1,1,28,9,ajtb177oqwawkdwbqhldmq6mx,1,35.1,62.6,2024-11-01T18:28:46.165Z,2024-11-01T18:28:47Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330774935,141,39.4,5330774939,213,4.65,5330774931,56,Back,5330774933,140,34.2,5330774937,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742204963,275,1,1,28,10,ajtb177oqwawkdwbqhldmq6mx,1,34.9,33.4,2024-11-01T18:28:47.716Z,2024-11-01T18:28:49Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5330775007,140,41.1,5330775013,213,5.16,5330775009,141,13.7,5330775005,56,Back,5330775011,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205007,276,1,1,28,12,ajtb177oqwawkdwbqhldmq6mx,1,42.3,17.3,2024-11-01T18:28:49.364Z,2024-11-01T19:32:08Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5330775251,56,Right,5330775255,141,5.2,5330775259,213,5.91,5330775253,140,62.3,5330775257,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205011,277,61,1,28,14,ajtb177oqwawkdwbqhldmq6mx,0,61.1,3.8,2024-11-01T18:28:51.532Z,2024-11-01T20:06:55Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330775277,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205015,278,5,1,28,15,ajtb177oqwawkdwbqhldmq6mx,0,62.7,-2.0,2024-11-01T18:28:52.166Z,2024-11-01T20:20:46Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330775583,233,298,5330775305,56,Right,5330775307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205059,298,5,1,28,15,a9vw7ikerpr4cuweeeka5aneg,1,37.3,102.0,2024-11-01T18:28:52.166Z,2024-11-01T20:20:46Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5330775563,233,278,5330775557,347,,5330775555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205091,299,1,1,28,27,a9vw7ikerpr4cuweeeka5aneg,1,39.3,100.0,2024-11-01T18:29:04.381Z,2024-11-01T18:29:09Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330775741,212,32.5,5330775733,107,,5330775737,140,66.7,5330775743,213,5.80,5330775739,141,79.6,5330775745,1,,5330775735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205099,300,1,1,28,31,a9vw7ikerpr4cuweeeka5aneg,0,68.4,79.4,2024-11-01T18:29:09.110Z,2024-11-01T20:06:54Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5330775777,56,Center,5330775773,3,,5330775783,212,3.7,5330775781,141,75.4,5330775779,140,70.8,5330775775,168,,5330775785,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205115,279,1,1,28,32,ajtb177oqwawkdwbqhldmq6mx,1,23.9,4.7,2024-11-01T18:29:09.380Z,2024-11-01T18:29:12Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5330775893,1,,5330775885,140,41.5,5330775881,157,,5330775883,56,Back,5330775887,141,15.5,5330775891,213,0.38,5330775889,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205119,280,61,1,28,34,ajtb177oqwawkdwbqhldmq6mx,0,36.4,22.7,2024-11-01T18:29:11.973Z,2024-11-01T18:29:12Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5330775911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205143,301,1,1,28,37,a9vw7ikerpr4cuweeeka5aneg,1,67.7,86.9,2024-11-01T18:29:14.269Z,2024-11-01T18:29:16Z,cqsc3mj8klukkgutdrpegybdg,K. Karikari,,,5330776075,141,65.2,5330776079,213,4.52,5330776071,56,Center,5330776077,212,15.0,5330776073,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205183,302,1,1,28,39,a9vw7ikerpr4cuweeeka5aneg,1,63.7,62.3,2024-11-01T18:29:16.477Z,2024-11-01T18:29:19Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5330776281,56,Right,5330776285,141,16.1,5330776291,1,,5330776289,213,5.23,5330776283,140,80.8,5330776287,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205191,303,1,1,28,42,a9vw7ikerpr4cuweeeka5aneg,0,81.9,14.1,2024-11-01T18:29:19.619Z,2024-11-01T18:29:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5330776351,140,90.6,5330776353,141,36.9,5330776357,213,1.04,5330776349,56,Center,5330776355,212,18.0,5330776343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205215,281,12,1,28,45,ajtb177oqwawkdwbqhldmq6mx,1,10.0,46.3,2024-11-01T18:29:22.348Z,2024-11-01T18:29:25Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5330776515,56,Back,5330776523,213,0.93,5330776517,140,15.6,5330776521,212,9.8,5330776519,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205219,282,61,1,28,48,ajtb177oqwawkdwbqhldmq6mx,1,15.7,57.8,2024-11-01T18:29:25.743Z,2024-11-01T18:29:26Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5330776541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205265,284,1,1,28,52,ajtb177oqwawkdwbqhldmq6mx,1,30.9,51.6,2024-11-01T18:29:29.429Z,2024-11-01T18:29:31Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5330776759,56,Back,5330776767,213,1.21,5330776763,141,84.2,5330776761,140,38.8,5330776765,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205271,285,1,1,28,53,ajtb177oqwawkdwbqhldmq6mx,0,41.6,83.0,2024-11-01T18:29:31.133Z,2024-11-01T18:29:31Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5330776799,212,33.8,5330776803,1,,5330776793,56,Center,5330776797,141,57.5,5330776801,213,5.74,5330776795,140,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205295,305,1,1,28,54,a9vw7ikerpr4cuweeeka5aneg,1,39.7,56.9,2024-11-01T18:29:32.093Z,2024-11-01T18:29:34Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5330776895,212,33.3,5330776897,213,3.32,5330776901,1,,5330776883,56,Back,5330776887,140,8.5,5330776891,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205313,306,1,1,28,57,a9vw7ikerpr4cuweeeka5aneg,1,8.5,48.1,2024-11-01T18:29:34.485Z,2024-11-01T18:29:39Z,8uhv14rin2znrr0wqgvcc2f2t,M. Delač,,,5330777017,140,20.1,5330777021,212,20.3,5330777023,213,5.36,5330777019,141,24.3,5330777015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742205331,307,2,1,29,2,a9vw7ikerpr4cuweeeka5aneg,1,20.1,24.1,2024-11-01T18:29:39.383Z,2024-11-01T18:29:48Z,5lu7bn7uec3zjqpoi1x81gbu1,S. Hausner,,,5330777185,56,Center,5330777181,7,3epwf56ozg73hueacwmckk0r9,5330777089,141,35.8,5330777183,1,,5330777087,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
