id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2750099833,269,83,1,30,0,bd4qakf7j0wwie8wke9km7uj8,0,36.4,14.3,2024-11-22T18:31:22.288Z,2024-11-22T18:31:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373919113,399,9tt9eo9bsff7dp7aqjal1obo4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099881,294,1,1,30,4,8gxd9ry2580pu1b1dd5ny9ymy,1,85.6,86.0,2024-11-22T18:31:26.849Z,2024-11-22T18:31:29Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373919305,140,81.2,5373919307,141,95.3,5373919311,213,2.20,5373919309,212,7.8,5373919303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099893,295,1,1,30,7,8gxd9ry2580pu1b1dd5ny9ymy,1,80.2,94.5,2024-11-22T18:31:29.240Z,2024-11-22T18:31:30Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373919393,56,Left,5373919399,141,81.5,5373919403,212,9.2,5373919405,213,4.45,5373919395,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099913,296,1,1,30,8,8gxd9ry2580pu1b1dd5ny9ymy,1,78.5,81.1,2024-11-22T18:31:30.617Z,2024-11-22T18:31:32Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373919513,141,88.4,5373919509,56,Left,5373919515,212,7.2,5373919511,140,73.5,5373919517,213,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099931,297,1,1,30,10,8gxd9ry2580pu1b1dd5ny9ymy,1,74.0,81.4,2024-11-22T18:31:32.256Z,2024-11-22T18:31:35Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373919663,212,11.7,5373919659,140,83.4,5373919665,213,0.56,5373919661,141,90.6,5373919657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099939,298,1,1,30,13,8gxd9ry2580pu1b1dd5ny9ymy,0,83.2,93.0,2024-11-22T18:31:34.928Z,2024-11-22T18:31:36Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373919735,141,54.2,5373919729,155,,5373919739,213,4.90,5373919733,140,88.0,5373919731,56,Center,5373919737,212,26.9,5373919727,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750099953,270,12,1,30,15,bd4qakf7j0wwie8wke9km7uj8,1,10.6,41.0,2024-11-22T18:31:37.297Z,2024-11-22T18:31:39Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373919843,212,22.7,5373919835,140,31.4,5373919831,56,Back,5373919839,141,50.3,5373919845,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100001,272,1,1,30,18,bd4qakf7j0wwie8wke9km7uj8,0,33.4,41.2,2024-11-22T18:31:40.440Z,2024-11-22T19:00:31Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5373920049,141,21.0,5373920053,213,5.81,5373920051,212,29.9,5373920045,56,Right,5373920047,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100009,299,8,1,30,22,8gxd9ry2580pu1b1dd5ny9ymy,1,43.2,77.9,2024-11-22T18:31:44.472Z,2024-11-22T18:31:44Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373920091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100041,301,1,1,30,25,8gxd9ry2580pu1b1dd5ny9ymy,1,66.5,96.2,2024-11-22T18:31:47.680Z,2024-11-22T18:31:48Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373920275,213,5.04,5373920271,141,89.9,5373920269,140,67.9,5373920273,212,4.5,5373920267,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100063,302,1,1,30,26,8gxd9ry2580pu1b1dd5ny9ymy,1,67.9,89.9,2024-11-22T18:31:48.392Z,2024-11-22T18:31:50Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373920389,56,Left,5373920393,140,68.8,5373920399,212,5.4,5373920401,213,1.39,5373920397,141,97.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100077,303,1,1,30,28,8gxd9ry2580pu1b1dd5ny9ymy,0,68.8,97.5,2024-11-22T18:31:50.344Z,2024-11-22T18:31:52Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373920483,56,Left,5373920489,212,12.1,5373920491,213,2.91,5373920487,141,100.0,5373920485,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100205,273,5,1,30,30,bd4qakf7j0wwie8wke9km7uj8,1,41.8,-1.8,2024-11-22T18:31:51.925Z,2024-11-22T20:03:08Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5373921089,56,Back,5373921093,347,,5373921097,233,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100085,304,5,1,30,30,8gxd9ry2580pu1b1dd5ny9ymy,0,58.2,101.8,2024-11-22T18:31:51.925Z,2024-11-22T20:03:08Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373920539,56,Left,5373920541,347,,5373921113,233,273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100257,274,1,1,30,45,bd4qakf7j0wwie8wke9km7uj8,1,38.0,0.0,2024-11-22T18:32:06.961Z,2024-11-22T18:32:13Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373921375,213,0.73,5373921369,140,43.1,5373921371,141,5.6,5373921373,212,7.2,5373921367,56,Back,5373921365,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100263,275,50,1,30,49,bd4qakf7j0wwie8wke9km7uj8,1,45.0,5.1,2024-11-22T18:32:11.023Z,2024-11-22T20:01:57Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373921395,286,,5373921393,56,Back,5373921437,233,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100251,305,7,1,30,49,8gxd9ry2580pu1b1dd5ny9ymy,1,55.0,94.9,2024-11-22T18:32:11.024Z,2024-11-22T20:01:57Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373921353,56,Left,5373921431,233,275,5373921351,167,,5373921355,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100329,276,5,1,30,50,bd4qakf7j0wwie8wke9km7uj8,1,52.3,-1.1,2024-11-22T18:32:12.200Z,2024-11-22T20:03:09Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373921777,347,,5373921775,56,Right,5373921829,233,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100255,306,5,1,30,50,8gxd9ry2580pu1b1dd5ny9ymy,0,47.7,101.1,2024-11-22T18:32:12.200Z,2024-11-22T20:03:09Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5373921359,56,Back,5373921833,233,276,5373921361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100353,277,1,1,31,1,bd4qakf7j0wwie8wke9km7uj8,1,56.4,0.0,2024-11-22T18:32:23.487Z,2024-11-22T18:32:25Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373921885,141,9.1,5373921889,213,2.64,5373921883,140,43.4,5373921881,56,Back,5373921879,107,,5373921887,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100373,278,1,1,31,2,bd4qakf7j0wwie8wke9km7uj8,1,44.9,9.1,2024-11-22T18:32:24.663Z,2024-11-22T18:32:26Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373921975,56,Right,5373921983,213,6.04,5373921977,140,58.8,5373921979,141,3.8,5373921981,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100377,279,50,1,31,4,bd4qakf7j0wwie8wke9km7uj8,1,62.2,2.4,2024-11-22T18:32:26.624Z,2024-11-22T18:32:32Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373922015,286,,5373922083,233,307,5373922013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100393,307,7,1,31,4,8gxd9ry2580pu1b1dd5ny9ymy,1,37.8,97.6,2024-11-22T18:32:26.625Z,2024-11-22T18:32:31Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373922063,285,,5373922077,233,279,5373922059,167,,5373922061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100497,280,5,1,31,5,bd4qakf7j0wwie8wke9km7uj8,1,63.3,-2.0,2024-11-22T18:32:27.264Z,2024-11-22T18:58:01Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373922629,56,Right,5373922675,233,308,5373922631,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100437,308,5,1,31,5,8gxd9ry2580pu1b1dd5ny9ymy,0,36.7,102.0,2024-11-22T18:32:27.264Z,2024-11-22T20:03:09Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5373922277,56,Back,5373922673,233,280,5373922279,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100541,281,1,1,31,20,bd4qakf7j0wwie8wke9km7uj8,1,63.8,0.0,2024-11-22T18:32:42.823Z,2024-11-22T18:32:45Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373922947,141,8.6,5373922939,107,,5373922955,213,0.73,5373922941,56,Right,5373922943,140,71.3,5373922951,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100551,282,1,1,31,23,bd4qakf7j0wwie8wke9km7uj8,1,72.2,9.5,2024-11-22T18:32:45.455Z,2024-11-22T18:32:46Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373923001,141,10.7,5373923023,156,,5373923003,212,8.8,5373923005,213,3.05,5373922997,56,Right,5373922999,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100579,283,1,1,31,24,bd4qakf7j0wwie8wke9km7uj8,1,65.0,12.6,2024-11-22T18:32:46.599Z,2024-11-22T18:46:57Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,1.0,,5373923137,155,,5373923149,213,1.29,5373923143,140,79.1,5373962701,210,14,5373923141,56,Left,5373923139,196,,5373923147,212,53.4,5373923151,1,,5373923145,141,,,,88.1,,,,,,,,,,,,,,,,,,,,
2750100631,285,14,1,31,32,bd4qakf7j0wwie8wke9km7uj8,1,75.4,63.6,2024-11-22T18:32:54.240Z,2024-11-22T20:39:58Z,m031ocyfq011rual3olkegdm,A. Taranis,,,5373962745,215,,5373962735,29,,5373923577,20,,5373962747,230,98.1,5373962749,231,51.8,5373962737,55,283,5373923363,22,,5373923365,18,,5373962741,102,5373962733,75,,44.5,5373923367,56,5373962743,103,15.2,,,,,,,,,,Center,,,,,
2750100655,286,83,1,31,36,bd4qakf7j0wwie8wke9km7uj8,0,89.1,30.9,2024-11-22T18:32:58.007Z,2024-11-22T18:57:32Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373989147,399,615e0bjcd0tyge047sy43y5sl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100703,310,1,1,31,37,8gxd9ry2580pu1b1dd5ny9ymy,0,7.8,71.8,2024-11-22T18:32:59.912Z,2024-11-22T18:33:03Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373923677,140,44.9,5373923675,56,Back,5373923683,213,0.47,5373923673,157,,5373923681,212,43.7,5373923685,1,,5373923679,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100743,287,5,1,31,41,bd4qakf7j0wwie8wke9km7uj8,1,56.7,-1.2,2024-11-22T18:33:03.338Z,2024-11-22T20:03:10Z,7h02v4ymnko5fh01iylbh34es,R. Arabaci,,,5373923881,56,Right,5373923883,347,,5373923889,233,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100709,311,5,1,31,41,8gxd9ry2580pu1b1dd5ny9ymy,0,43.3,101.2,2024-11-22T18:33:03.338Z,2024-11-22T20:03:10Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373923905,233,287,5373923723,347,,5373923717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100757,288,1,1,31,45,bd4qakf7j0wwie8wke9km7uj8,1,67.5,0.0,2024-11-22T18:33:07.646Z,2024-11-22T18:33:09Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373923955,140,60.7,5373923961,213,2.29,5373923957,141,10.3,5373923951,107,,5373923953,56,Right,5373923959,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100771,289,1,1,31,47,bd4qakf7j0wwie8wke9km7uj8,1,60.7,10.3,2024-11-22T18:33:09.614Z,2024-11-22T18:33:11Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373924065,56,Right,5373924073,213,5.60,5373924067,140,67.6,5373924071,212,9.3,5373924069,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100777,290,1,1,31,49,bd4qakf7j0wwie8wke9km7uj8,0,68.4,3.7,2024-11-22T18:33:11.207Z,2024-11-22T18:35:47Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373924113,141,26.5,5373924109,56,Center,5373924115,212,23.0,5373924107,155,,5373924111,140,84.6,5373924117,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100779,312,12,1,31,49,8gxd9ry2580pu1b1dd5ny9ymy,1,13.5,62.1,2024-11-22T18:33:11.208Z,2024-11-22T18:33:12Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373924127,213,0.68,5373924125,212,15.0,5373924121,140,24.6,5373924123,141,76.1,5373924119,56,Back,5373924129,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100811,313,1,1,31,51,8gxd9ry2580pu1b1dd5ny9ymy,0,20.1,75.9,2024-11-22T18:33:13.776Z,2024-11-22T19:03:11Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373924277,212,8.5,5373924275,141,85.4,5373924269,3,,5373924271,56,Back,5373924273,140,25.3,5373924279,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100801,291,61,1,31,52,bd4qakf7j0wwie8wke9km7uj8,1,80.0,21.2,2024-11-22T18:33:14.619Z,2024-11-22T19:00:00Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,,5373924221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100815,314,1,1,31,53,8gxd9ry2580pu1b1dd5ny9ymy,1,24.4,87.1,2024-11-22T18:33:15.048Z,2024-11-22T18:33:16Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373924297,56,Back,5373924305,213,6.11,5373924299,140,40.4,5373924295,157,,5373924303,212,17.1,5373924301,141,82.7,5373924307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100837,315,1,1,31,53,8gxd9ry2580pu1b1dd5ny9ymy,1,39.5,84.7,2024-11-22T18:33:15.904Z,2024-11-22T18:33:17Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373924447,141,83.3,5373924451,212,7.4,5373924441,140,32.5,5373924455,213,3.27,5373924437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100885,316,1,1,31,55,8gxd9ry2580pu1b1dd5ny9ymy,1,35.3,85.0,2024-11-22T18:33:17.791Z,2024-11-22T18:33:21Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5373924697,140,40.7,5373924695,56,Back,5373924701,212,7.7,5373924693,3,,5373924703,213,0.75,5373924699,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100893,317,50,1,31,58,8gxd9ry2580pu1b1dd5ny9ymy,1,36.0,88.0,2024-11-22T18:33:20.841Z,2024-11-22T20:01:58Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373924731,56,Back,5373924781,233,292,5373924733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100879,292,7,1,31,58,bd4qakf7j0wwie8wke9km7uj8,1,64.0,12.0,2024-11-22T18:33:20.842Z,2024-11-22T20:01:58Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373924673,285,,5373924671,56,Right,5373924757,233,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100909,294,1,1,32,0,bd4qakf7j0wwie8wke9km7uj8,0,68.7,17.9,2024-11-22T18:33:22.732Z,2024-11-22T18:33:23Z,bwozpgcm48s08t1glxfgjajmd,N. Halse,,,5373924817,140,80.2,5373924821,212,12.1,5373924815,56,Right,5373924819,141,17.7,5373924823,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100903,318,61,1,32,1,8gxd9ry2580pu1b1dd5ny9ymy,1,27.5,83.6,2024-11-22T18:33:23.048Z,2024-11-22T18:33:23Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373924789,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100913,319,8,1,32,2,8gxd9ry2580pu1b1dd5ny9ymy,1,23.9,79.1,2024-11-22T18:33:24.718Z,2024-11-22T18:48:19Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373924845,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100947,321,1,1,32,5,8gxd9ry2580pu1b1dd5ny9ymy,1,40.7,89.7,2024-11-22T18:33:27.423Z,2024-11-22T18:49:30Z,615e0bjcd0tyge047sy43y5sl,M. Spelmann,,,5373968983,141,78.5,5373968981,140,27.6,5373968985,212,15.7,5373968979,56,Back,5373968987,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750109299,453,1,1,32,6,8gxd9ry2580pu1b1dd5ny9ymy,1,22.3,73.9,2024-11-22T18:33:27.919Z,2024-11-22T18:49:30Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5373969891,157,,5373969897,141,80.3,5373969901,213,0.16,5373969899,212,27.9,5373969903,1,,5373969893,56,Back,5373969895,140,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100953,322,44,1,32,7,8gxd9ry2580pu1b1dd5ny9ymy,1,53.4,74.3,2024-11-22T18:33:28.975Z,2024-11-22T20:02:23Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5373925089,286,,5373925159,233,295,5373925087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100967,295,44,1,32,7,bd4qakf7j0wwie8wke9km7uj8,0,46.6,25.7,2024-11-22T18:33:28.976Z,2024-11-22T20:02:24Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373925153,56,Back,5373925163,233,322,5373925155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100979,323,1,1,32,7,8gxd9ry2580pu1b1dd5ny9ymy,1,50.3,75.6,2024-11-22T18:33:29.263Z,2024-11-22T18:33:31Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5373925201,140,42.3,5373925205,212,10.0,5373925199,56,Back,5373925207,213,2.57,5373925197,3,,5373925203,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750100989,324,1,1,32,9,8gxd9ry2580pu1b1dd5ny9ymy,0,43.3,82.9,2024-11-22T18:33:31.119Z,2024-11-22T18:33:32Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5373925227,56,Left,5373925231,141,80.6,5373925235,213,6.20,5373925233,212,20.0,5373925229,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101057,297,1,1,32,10,bd4qakf7j0wwie8wke9km7uj8,1,32.8,31.6,2024-11-22T18:33:32.343Z,2024-11-22T18:33:44Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373925697,140,10.7,5373925701,212,25.9,5373925695,56,Back,5373925703,213,2.68,5373925699,141,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101067,298,1,1,32,22,bd4qakf7j0wwie8wke9km7uj8,1,12.7,49.3,2024-11-22T18:33:44.582Z,2024-11-22T18:33:46Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5373925781,141,66.3,5373925785,213,0.86,5373925779,140,22.2,5373925777,56,Back,5373925783,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101071,299,1,1,32,24,bd4qakf7j0wwie8wke9km7uj8,1,22.1,66.3,2024-11-22T18:33:46.334Z,2024-11-22T18:33:47Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373925841,213,4.12,5373925829,140,14.1,5373925839,212,15.1,5373925825,56,Back,5373925835,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101099,300,1,1,32,25,bd4qakf7j0wwie8wke9km7uj8,1,14.1,47.8,2024-11-22T18:33:47.389Z,2024-11-22T18:33:50Z,8r9iqig43yjty7l1oq6yg73mc,M. Brylov,,,5373925993,56,Back,5373925999,212,21.0,5373925997,141,20.3,5373926001,213,5.19,5373925995,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101123,301,1,1,32,28,bd4qakf7j0wwie8wke9km7uj8,1,26.0,17.0,2024-11-22T18:33:50.446Z,2024-11-22T18:33:54Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373926159,140,37.4,5373926167,213,5.66,5373926157,56,Back,5373926161,141,4.4,5373926165,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101145,302,1,1,32,32,bd4qakf7j0wwie8wke9km7uj8,1,39.6,7.4,2024-11-22T18:33:54.206Z,2024-11-22T18:33:57Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373926299,141,15.6,5373926297,140,26.8,5373926301,212,14.6,5373926303,213,2.75,5373926295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101173,303,1,1,32,35,bd4qakf7j0wwie8wke9km7uj8,1,29.7,22.2,2024-11-22T18:33:57.439Z,2024-11-22T18:34:00Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373926437,140,32.1,5373926435,56,Back,5373926443,213,1.30,5373926441,212,9.4,5373926439,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101187,304,1,1,32,38,bd4qakf7j0wwie8wke9km7uj8,1,34.6,24.6,2024-11-22T18:34:00.741Z,2024-11-22T18:34:02Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5373926517,141,4.1,5373926521,213,4.96,5373926515,140,38.0,5373926513,56,Back,5373926519,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101255,305,1,1,32,40,bd4qakf7j0wwie8wke9km7uj8,1,37.8,4.6,2024-11-22T18:34:02.406Z,2024-11-22T18:34:10Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373926875,213,2.76,5373926871,141,12.3,5373926869,140,25.4,5373926873,212,14.0,5373926867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101285,306,1,1,32,48,bd4qakf7j0wwie8wke9km7uj8,1,30.8,37.3,2024-11-22T18:34:10.533Z,2024-11-22T18:34:15Z,35og29e19w0ykeqcvudhpgr8,N. Vesterbæk,,,5373927025,56,Back,5373927027,140,28.4,5373927031,212,20.1,5373927033,213,1.70,5373927029,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101313,307,1,1,32,52,bd4qakf7j0wwie8wke9km7uj8,1,30.8,53.0,2024-11-22T18:34:14.896Z,2024-11-22T18:34:17Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,,5373927155,141,5.9,5373927165,1,,5373927151,56,Back,5373927157,212,32.7,5373927161,213,4.92,5373927153,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101379,308,1,1,32,55,bd4qakf7j0wwie8wke9km7uj8,1,37.6,5.8,2024-11-22T18:34:17.597Z,2024-11-22T18:34:24Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,,5373927535,56,Right,5373927545,213,0.04,5373927537,140,60.9,5373927541,212,24.5,5373927539,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101383,309,50,1,33,1,bd4qakf7j0wwie8wke9km7uj8,1,61.7,4.6,2024-11-22T18:34:23.819Z,2024-11-22T18:34:29Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373927555,286,,5373927553,56,Right,5373927709,233,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101395,326,7,1,33,1,8gxd9ry2580pu1b1dd5ny9ymy,0,38.3,95.4,2024-11-22T18:34:23.820Z,2024-11-22T18:34:28Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5373927627,285,,5373927625,56,Back,5373927655,233,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101393,310,61,1,33,2,bd4qakf7j0wwie8wke9km7uj8,1,60.5,3.4,2024-11-22T18:34:24.386Z,2024-11-22T18:34:24Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373927605,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750101399,311,5,1,33,3,bd4qakf7j0wwie8wke9km7uj8,0,60.6,-1.8,2024-11-22T18:34:25.126Z,2024-11-22T20:03:11Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,,5373927649,56,Right,5373928093,233,327,5373927651,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
