id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2740035839,116,1,1,12,40,6wwwud48qahpwrfxs20334qk5,1,3.9,40.0,2024-10-27T14:14:24.106Z,2024-10-27T14:14:26Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318758613,212,5.0,5318758615,213,1.47,5318758609,140,4.4,5318758605,124,,5318758619,237,,5318758607,56,Back,5318758611,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740035889,117,1,1,12,43,6wwwud48qahpwrfxs20334qk5,1,4.6,50.4,2024-10-27T14:14:26.784Z,2024-10-27T14:14:29Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318758875,1,,5318758861,155,,5318758873,213,0.05,5318758867,141,53.3,5318758871,212,39.1,5318758863,56,Back,5318758865,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740035901,118,44,1,12,45,6wwwud48qahpwrfxs20334qk5,1,48.3,52.8,2024-10-27T14:14:29.441Z,2024-10-27T16:24:11Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318758937,285,,5318758985,233,128,5318758935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740035903,128,44,1,12,45,b2vft81kyjurzbmekvgrqwr64,0,51.7,47.2,2024-10-27T14:14:29.442Z,2024-10-27T16:24:11Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318758941,286,,5318759025,233,118,5318758939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740035927,119,1,1,12,46,6wwwud48qahpwrfxs20334qk5,1,45.8,51.2,2024-10-27T14:14:29.865Z,2024-10-27T14:14:31Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318759103,140,36.1,5318759107,212,13.0,5318759105,141,63.1,5318759109,213,2.47,5318759099,3,,5318759101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740035955,120,1,1,12,47,6wwwud48qahpwrfxs20334qk5,1,36.3,63.6,2024-10-27T14:14:31.192Z,2024-10-27T14:14:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318759281,140,35.4,5318759285,212,13.6,5318759287,213,4.64,5318759279,56,Back,5318759283,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036061,121,1,1,12,52,6wwwud48qahpwrfxs20334qk5,1,35.7,47.6,2024-10-27T14:14:36.104Z,2024-10-27T14:14:39Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5318759943,141,36.3,5318759939,56,Back,5318759949,213,3.99,5318759947,212,10.2,5318759941,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036067,122,1,1,12,55,6wwwud48qahpwrfxs20334qk5,1,29.6,33.0,2024-10-27T14:14:39.417Z,2024-10-27T22:07:13Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318759995,212,12.6,5318759991,140,37.2,5318759997,213,5.40,5318759989,56,Back,5318759993,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036085,123,1,1,12,56,6wwwud48qahpwrfxs20334qk5,1,37.2,18.6,2024-10-27T14:14:40.440Z,2024-10-27T14:14:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318760081,56,Back,5318760085,141,32.5,5318760083,140,31.2,5318760089,213,2.16,5318760087,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036105,124,1,1,12,57,6wwwud48qahpwrfxs20334qk5,1,31.2,32.5,2024-10-27T14:14:41.128Z,2024-10-27T14:14:42Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318760183,56,Back,5318760189,212,9.2,5318760187,141,39.5,5318760191,213,0.54,5318760185,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036159,125,1,1,12,58,6wwwud48qahpwrfxs20334qk5,1,39.2,43.7,2024-10-27T14:14:42.176Z,2024-10-27T22:07:02Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318760531,141,70.6,5318760529,140,32.4,5318760535,213,1.94,5318760533,212,19.6,5318760527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036201,126,1,1,13,2,6wwwud48qahpwrfxs20334qk5,1,31.5,73.2,2024-10-27T14:14:46.176Z,2024-10-27T14:14:47Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318760765,212,12.9,5318760771,213,0.83,5318760761,141,87.1,5318760755,56,Back,5318760757,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036281,127,1,1,13,3,6wwwud48qahpwrfxs20334qk5,1,41.7,86.6,2024-10-27T14:14:47.217Z,2024-10-27T14:14:50Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318761191,213,4.46,5318761185,140,38.6,5318761183,56,Back,5318761189,212,13.2,5318761187,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036305,128,1,1,13,7,6wwwud48qahpwrfxs20334qk5,1,44.8,55.2,2024-10-27T14:14:50.776Z,2024-10-27T14:14:52Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318761317,212,17.7,5318761313,140,39.0,5318761315,141,30.7,5318761321,279,G,5318761319,213,4.36,5318761311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036397,129,1,1,13,8,6wwwud48qahpwrfxs20334qk5,1,39.2,29.7,2024-10-27T14:14:51.992Z,2024-10-27T14:14:57Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318761899,141,27.1,5318761903,213,6.18,5318761897,140,56.0,5318761901,212,17.7,5318761895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036435,130,1,1,13,13,6wwwud48qahpwrfxs20334qk5,1,62.9,23.3,2024-10-27T14:14:56.832Z,2024-10-27T14:14:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318762119,212,11.6,5318762117,141,35.7,5318762113,56,Center,5318762115,140,55.3,5318762121,213,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036511,131,1,1,13,14,6wwwud48qahpwrfxs20334qk5,1,54.7,37.1,2024-10-27T14:14:58.368Z,2024-10-27T14:15:02Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318762507,140,50.5,5318762511,212,16.8,5318762505,56,Center,5318762509,141,60.9,5318762513,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036627,132,1,1,13,18,6wwwud48qahpwrfxs20334qk5,1,54.1,60.9,2024-10-27T14:15:02.384Z,2024-10-27T14:15:07Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318763059,213,1.01,5318763049,56,Left,5318763051,140,65.7,5318763053,141,89.6,5318763055,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036787,133,1,1,13,23,6wwwud48qahpwrfxs20334qk5,1,64.8,89.7,2024-10-27T14:15:07.191Z,2024-10-27T14:15:14Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318764043,140,64.1,5318764049,213,4.64,5318764047,212,10.0,5318764041,56,Center,5318764045,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036819,134,1,1,13,30,6wwwud48qahpwrfxs20334qk5,1,62.3,77.0,2024-10-27T14:15:14.375Z,2024-10-27T14:15:16Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318764227,140,66.2,5318764233,213,0.76,5318764225,56,Left,5318764229,141,82.7,5318764231,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036857,135,1,1,13,32,6wwwud48qahpwrfxs20334qk5,1,66.2,82.7,2024-10-27T14:15:15.928Z,2024-10-27T14:15:17Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5318764439,213,3.04,5318764431,56,Left,5318764433,140,56.8,5318764437,212,9.9,5318764435,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740036933,136,1,1,13,33,6wwwud48qahpwrfxs20334qk5,1,57.5,84.2,2024-10-27T14:15:17.407Z,2024-10-27T14:15:20Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318764781,141,73.9,5318764789,213,6.07,5318764823,4,,5318764785,212,33.1,5318764775,56,Center,5318764793,1,,5318764777,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037001,137,1,1,13,38,6wwwud48qahpwrfxs20334qk5,0,91.3,70.3,2024-10-27T14:15:22.048Z,2024-10-27T14:15:23Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318765129,141,51.0,5318765133,213,4.90,5318765127,140,93.7,5318765131,212,13.4,5318765125,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037013,129,61,1,13,39,b2vft81kyjurzbmekvgrqwr64,1,10.6,28.9,2024-10-27T14:15:23.308Z,2024-10-27T14:15:23Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318765189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037421,131,1,1,13,55,b2vft81kyjurzbmekvgrqwr64,1,9.3,40.6,2024-10-27T14:15:38.661Z,2024-10-27T14:15:40Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5318767279,140,16.2,5318767287,213,1.16,5318767277,56,Back,5318767283,212,18.2,5318767281,141,65.2,5318767275,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037467,132,1,1,13,56,b2vft81kyjurzbmekvgrqwr64,1,16.2,65.2,2024-10-27T14:15:40.173Z,2024-10-27T14:15:41Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318767509,213,4.24,5318767503,141,41.9,5318767505,212,17.8,5318767501,140,8.4,5318767499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037487,133,1,1,13,57,b2vft81kyjurzbmekvgrqwr64,1,8.4,41.9,2024-10-27T14:15:41.133Z,2024-10-27T14:15:42Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318767615,56,Back,5318767629,213,2.15,5318767625,212,8.3,5318767623,141,52.1,5318767619,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037809,134,1,1,13,59,b2vft81kyjurzbmekvgrqwr64,1,4.1,52.5,2024-10-27T14:15:42.565Z,2024-10-27T14:15:53Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5318769189,213,4.75,5318769179,56,Back,5318769181,140,4.6,5318769183,141,33.0,5318769187,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037889,135,1,1,14,9,b2vft81kyjurzbmekvgrqwr64,1,19.8,32.1,2024-10-27T14:15:53.141Z,2024-10-27T14:15:56Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318769569,213,4.81,5318769563,140,21.4,5318769567,212,17.7,5318769561,56,Back,5318769565,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740037967,136,1,1,14,13,b2vft81kyjurzbmekvgrqwr64,1,21.4,6.2,2024-10-27T14:15:56.509Z,2024-10-27T14:15:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5318770039,141,24.3,5318770043,213,1.92,5318770041,212,13.1,5318770035,56,Back,5318770037,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038005,137,1,1,14,16,b2vft81kyjurzbmekvgrqwr64,1,19.2,17.9,2024-10-27T14:15:59.557Z,2024-10-27T14:16:01Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318770235,212,15.2,5318770233,141,21.8,5318770237,213,0.17,5318770231,140,33.5,5318770229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038279,138,1,1,14,18,b2vft81kyjurzbmekvgrqwr64,1,33.8,25.8,2024-10-27T14:16:01.781Z,2024-10-27T14:16:12Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318771719,141,67.3,5318771723,213,1.66,5318771721,212,28.3,5318771715,56,Back,5318771717,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038343,139,1,1,14,28,b2vft81kyjurzbmekvgrqwr64,1,64.0,76.6,2024-10-27T14:16:12.421Z,2024-10-27T14:16:15Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318772077,140,73.3,5318772083,213,0.88,5318772075,56,Left,5318772079,141,93.9,5318772081,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038393,140,1,1,14,31,b2vft81kyjurzbmekvgrqwr64,1,73.3,93.9,2024-10-27T14:16:15.133Z,2024-10-27T14:16:17Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318772397,213,4.81,5318772383,56,Left,5318772393,212,5.4,5318772387,140,73.8,5318772389,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038425,141,1,1,14,33,b2vft81kyjurzbmekvgrqwr64,1,73.8,86.0,2024-10-27T14:16:17.277Z,2024-10-27T14:16:18Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5318772559,141,95.9,5318772563,213,1.97,5318772561,212,7.3,5318772555,56,Left,5318772557,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038507,142,1,1,14,35,b2vft81kyjurzbmekvgrqwr64,1,71.1,95.0,2024-10-27T14:16:18.644Z,2024-10-27T14:16:21Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318773017,212,10.6,5318773001,56,Left,5318773027,213,0.00,5318773005,140,81.2,5318773011,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038553,143,1,1,14,37,b2vft81kyjurzbmekvgrqwr64,1,83.3,93.0,2024-10-27T14:16:21.229Z,2024-10-27T14:16:23Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318773269,141,92.3,5318773267,140,73.0,5318773273,212,10.8,5318773277,213,3.19,5318773265,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038601,144,1,1,14,39,b2vft81kyjurzbmekvgrqwr64,1,73.2,91.4,2024-10-27T14:16:23.045Z,2024-10-27T14:16:25Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5318773537,213,0.49,5318773533,141,96.0,5318773535,212,6.7,5318773529,56,Left,5318773531,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038639,145,1,1,14,41,b2vft81kyjurzbmekvgrqwr64,0,78.3,92.6,2024-10-27T14:16:25.317Z,2024-10-27T14:16:27Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318773771,140,89.6,5318773767,155,,5318773765,2,,5318773775,212,24.5,5318773769,56,Center,5318773777,213,5.22,5318773773,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038661,138,12,1,14,44,6wwwud48qahpwrfxs20334qk5,1,9.3,38.9,2024-10-27T14:16:27.968Z,2024-10-27T14:16:32Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318773887,56,Back,5318773893,141,39.5,5318773897,213,0.02,5318773895,212,18.9,5318773891,140,27.3,5318773919,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038779,139,1,1,14,48,6wwwud48qahpwrfxs20334qk5,0,27.3,37.9,2024-10-27T14:16:32.320Z,2024-10-27T14:16:33Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5318774505,140,32.9,5318774507,141,31.8,5318774511,213,5.67,5318774503,56,Back,5318774509,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038817,146,1,1,14,50,b2vft81kyjurzbmekvgrqwr64,1,66.8,75.0,2024-10-27T14:16:33.549Z,2024-10-27T14:23:32Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5318774663,56,Left,5318774669,212,6.4,5318774667,141,83.8,5318774671,213,1.22,5318774665,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740038885,147,1,1,14,51,b2vft81kyjurzbmekvgrqwr64,0,68.9,83.8,2024-10-27T14:16:34.757Z,2024-10-27T14:16:37Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5318774965,155,,5318774963,2,,5318774971,141,40.3,5318774967,56,Center,5318774973,212,40.0,5318774977,1,,5318774969,140,94.5,5318774975,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039215,141,1,1,14,57,6wwwud48qahpwrfxs20334qk5,1,12.6,60.6,2024-10-27T14:16:41.031Z,2024-10-27T14:16:50Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5318776553,213,0.66,5318776543,141,80.8,5318776549,212,22.4,5318776539,140,29.5,5318776535,56,Back,5318776531,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039243,142,1,1,15,6,6wwwud48qahpwrfxs20334qk5,1,61.8,85.1,2024-10-27T14:16:50.470Z,2024-10-27T14:16:52Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318776745,141,66.3,5318776741,140,57.7,5318776737,56,Center,5318776753,213,4.39,5318776749,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039363,143,1,1,15,8,6wwwud48qahpwrfxs20334qk5,1,58.2,63.0,2024-10-27T14:16:51.918Z,2024-10-27T14:16:57Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5318777379,141,23.3,5318777381,212,27.0,5318777383,213,4.72,5318777377,140,58.4,5318777375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039467,144,1,1,15,14,6wwwud48qahpwrfxs20334qk5,1,61.4,23.7,2024-10-27T14:16:57.486Z,2024-10-27T14:17:01Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318777897,213,2.17,5318777875,56,Center,5318777891,212,10.0,5318777885,141,35.8,5318777881,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039613,145,1,1,15,17,6wwwud48qahpwrfxs20334qk5,1,56.5,32.1,2024-10-27T14:17:00.951Z,2024-10-27T14:17:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318778661,140,65.9,5318778665,212,17.2,5318778663,141,11.3,5318778667,213,5.32,5318778659,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039799,146,1,1,15,23,6wwwud48qahpwrfxs20334qk5,1,68.0,8.8,2024-10-27T14:17:06.830Z,2024-10-27T14:17:14Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318779581,213,2.35,5318779579,212,14.2,5318779575,140,58.5,5318779573,56,Center,5318779577,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039861,147,1,1,15,30,6wwwud48qahpwrfxs20334qk5,1,59.0,23.6,2024-10-27T14:17:13.902Z,2024-10-27T15:01:12Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318779961,56,Center,5318779965,141,39.4,5318779969,213,0.94,5318779963,140,66.5,5318779967,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039869,148,1,1,15,32,6wwwud48qahpwrfxs20334qk5,1,69.8,38.7,2024-10-27T14:17:16.059Z,2024-10-27T15:00:51Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5319059379,141,49.7,5319059381,212,13.0,5319059383,213,2.53,5319059377,140,59.7,5319059375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740039885,149,1,1,15,32,6wwwud48qahpwrfxs20334qk5,1,59.3,49.5,2024-10-27T14:17:16.223Z,2024-10-27T15:01:02Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5319060451,140,69.2,5319060455,212,16.8,5319060457,213,0.90,5319060449,56,Center,5319060453,141,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040003,151,1,1,15,35,6wwwud48qahpwrfxs20334qk5,1,70.0,67.9,2024-10-27T14:17:18.934Z,2024-10-27T14:17:21Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5318780665,141,71.1,5318780667,212,11.3,5318780671,213,2.95,5318780663,140,59.4,5318780661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040057,152,1,1,15,37,6wwwud48qahpwrfxs20334qk5,1,54.5,66.6,2024-10-27T14:17:21.462Z,2024-10-27T14:17:24Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5318780983,141,29.7,5318780979,56,Center,5318780987,213,4.63,5318780981,140,52.5,5318780985,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040215,153,1,1,15,40,6wwwud48qahpwrfxs20334qk5,1,52.9,27.6,2024-10-27T14:17:24.150Z,2024-10-27T14:17:30Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318781805,56,Right,5318781811,212,26.5,5318781807,140,75.2,5318781813,213,5.80,5318781809,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040223,154,1,1,15,46,6wwwud48qahpwrfxs20334qk5,0,88.2,8.8,2024-10-27T14:17:30.198Z,2024-10-27T14:17:31Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5318781877,212,27.4,5318781865,2,,5318781873,140,93.0,5318781879,213,1.39,5318781875,141,48.4,5318781871,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040289,148,12,1,15,48,b2vft81kyjurzbmekvgrqwr64,1,7.3,60.6,2024-10-27T14:17:31.925Z,2024-10-27T14:26:03Z,ayhdul772mr22qoly04psb3f8,O. Dorph,,,5318782219,140,10.4,5318782223,212,17.5,5318782217,56,Back,5318782221,141,85.9,5318782225,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040403,149,1,1,15,51,b2vft81kyjurzbmekvgrqwr64,1,10.4,85.9,2024-10-27T14:17:34.518Z,2024-10-27T14:26:00Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5318782789,213,5.87,5318782791,1,,5318782783,141,64.0,5318782777,140,43.1,5318782787,212,37.4,5318782773,56,Back,5318782769,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040423,150,61,1,15,55,b2vft81kyjurzbmekvgrqwr64,0,43.1,64.0,2024-10-27T14:17:39.422Z,2024-10-27T14:26:02Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5318782841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040501,155,1,1,15,57,6wwwud48qahpwrfxs20334qk5,1,60.6,28.9,2024-10-27T14:17:40.638Z,2024-10-27T14:17:43Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5318783289,56,Right,5318783297,213,5.29,5318783293,141,14.6,5318783295,212,11.6,5318783291,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040523,156,1,1,16,0,6wwwud48qahpwrfxs20334qk5,1,62.2,6.2,2024-10-27T14:17:43.733Z,2024-10-27T14:17:44Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5318783381,56,Right,5318783385,141,5.2,5318783383,140,69.0,5318783389,213,6.19,5318783387,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040539,157,1,1,16,0,6wwwud48qahpwrfxs20334qk5,1,69.0,5.2,2024-10-27T14:17:44.461Z,2024-10-27T14:17:45Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318783471,212,5.8,5318783475,213,2.28,5318783459,56,Right,5318783537,156,,5318783465,141,11.7,5318783461,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040653,158,1,1,16,3,6wwwud48qahpwrfxs20334qk5,1,62.9,18.8,2024-10-27T14:17:46.557Z,2024-10-27T14:17:49Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5318784103,141,8.9,5318784107,213,5.99,5318784099,56,Right,5318784105,212,23.6,5318784101,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040697,159,1,1,16,6,6wwwud48qahpwrfxs20334qk5,1,89.6,11.3,2024-10-27T14:17:49.720Z,2024-10-27T14:58:58Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5318784307,2,,5318784319,141,52.5,5318784323,213,1.62,5318784321,212,28.0,5318784309,155,,5318784313,56,Center,5318784317,140,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740089179,413,61,1,16,7,6wwwud48qahpwrfxs20334qk5,0,85.2,58.5,2024-10-27T14:17:50.476Z,2024-10-27T14:59:07Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5319050813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740040853,151,12,1,16,11,b2vft81kyjurzbmekvgrqwr64,1,12.7,37.1,2024-10-27T14:17:55.308Z,2024-10-27T14:25:59Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5318785073,140,21.7,5318785077,212,14.8,5318785081,213,5.40,5318785071,56,Back,5318785075,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
