id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2815033973,155,1,1,14,38,8gxd9ry2580pu1b1dd5ny9ymy,1,30.0,24.3,2025-05-15T17:16:06.864Z,2025-05-15T17:16:09Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5728781497,212,20.8,5728781493,140,48.2,5728781495,141,36.4,5728781491,56,Back,5728781499,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033979,156,1,1,14,39,8gxd9ry2580pu1b1dd5ny9ymy,1,48.2,36.4,2025-05-15T17:16:07.823Z,2025-05-15T17:16:10Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728781515,56,Back,5728781519,141,20.6,5728781517,140,40.7,5728781521,212,13.3,5728781523,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815033999,157,1,1,14,42,8gxd9ry2580pu1b1dd5ny9ymy,0,40.5,20.1,2025-05-15T17:16:09.952Z,2025-05-15T17:16:12Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728781677,141,100.0,5728781669,155,,5728781675,140,67.6,5728781673,56,Left,5728781681,213,1.10,5728781683,1,,5728781679,212,62.4,5728781671,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034071,128,5,1,14,44,f1h34qp5zbfl489q8vnkhiq9s,1,34.9,-1.8,2025-05-15T17:16:12.428Z,2025-05-15T18:52:23Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728782121,233,158,5728782105,56,Back,5728782107,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034005,158,5,1,14,44,8gxd9ry2580pu1b1dd5ny9ymy,0,65.1,101.8,2025-05-15T17:16:12.428Z,2025-05-15T18:52:23Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728782127,233,128,5728781697,347,,5728781693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034081,129,1,1,14,53,f1h34qp5zbfl489q8vnkhiq9s,1,39.3,0.0,2025-05-15T17:16:21.097Z,2025-05-15T17:16:23Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728782163,140,22.8,5728782165,141,15.8,5728782159,107,,5728782169,213,2.53,5728782161,56,Back,5728782167,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034103,130,1,1,14,56,f1h34qp5zbfl489q8vnkhiq9s,1,22.8,15.8,2025-05-15T17:16:24.688Z,2025-05-15T17:16:26Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5728782335,212,27.7,5728782327,56,Back,5728782329,140,25.7,5728782331,141,56.3,5728782339,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034129,131,1,1,14,58,f1h34qp5zbfl489q8vnkhiq9s,1,25.9,56.3,2025-05-15T17:16:26.440Z,2025-05-15T17:16:29Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728782441,140,28.4,5728782439,56,Back,5728782443,141,33.9,5728782445,212,15.5,5728782447,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034157,132,1,1,15,1,f1h34qp5zbfl489q8vnkhiq9s,1,26.6,27.6,2025-05-15T17:16:29.256Z,2025-05-15T17:16:33Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5728782553,56,Back,5728782555,140,35.1,5728782559,212,15.6,5728782561,213,5.32,5728782557,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034175,133,1,1,15,5,f1h34qp5zbfl489q8vnkhiq9s,1,33.0,7.0,2025-05-15T17:16:32.968Z,2025-05-15T17:16:37Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728782687,213,2.41,5728782685,212,18.5,5728782683,141,25.2,5728782679,56,Back,5728782681,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034207,134,1,1,15,8,f1h34qp5zbfl489q8vnkhiq9s,1,20.9,27.1,2025-05-15T17:16:36.800Z,2025-05-15T17:16:41Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5728782867,141,53.0,5728782863,56,Back,5728782865,140,7.0,5728782871,213,2.26,5728782869,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034223,135,1,1,15,13,f1h34qp5zbfl489q8vnkhiq9s,1,11.6,51.9,2025-05-15T17:16:41.329Z,2025-05-15T17:16:44Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5728782973,140,52.9,5728782975,141,55.4,5728782969,157,,5728782977,212,43.4,5728782971,56,Center,5728782979,213,0.05,5728782983,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034231,136,44,1,15,16,f1h34qp5zbfl489q8vnkhiq9s,1,60.3,52.9,2025-05-15T17:16:44.503Z,2025-05-15T19:03:38Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728785415,233,159,5728783017,286,,5728783015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034233,159,44,1,15,16,8gxd9ry2580pu1b1dd5ny9ymy,0,39.7,47.1,2025-05-15T17:16:44.504Z,2025-05-15T19:03:39Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728785433,233,136,5728783029,56,Back,5728783031,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034237,137,1,1,15,16,f1h34qp5zbfl489q8vnkhiq9s,1,52.9,55.4,2025-05-15T17:16:44.519Z,2025-05-15T19:23:08Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728783043,141,58.7,5728783045,212,3.5,5728783039,56,Center,5728783049,213,2.43,5728783041,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034243,160,43,1,15,18,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T17:16:46.256Z,2025-05-15T17:17:57Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728783067,3,0,5728783077,213,5.98,5728783071,140,43.3,5728783069,56,Back,5728783075,212,8.9,5728783073,141,44.6,5728785463,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034269,138,1,1,15,20,f1h34qp5zbfl489q8vnkhiq9s,1,50.8,57.2,2025-05-15T17:16:48.352Z,2025-05-15T17:16:50Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728783247,213,4.98,5728783243,141,44.6,5728783245,212,8.9,5728783239,56,Center,5728783241,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034287,139,1,1,15,22,f1h34qp5zbfl489q8vnkhiq9s,1,58.5,36.9,2025-05-15T17:16:50.776Z,2025-05-15T17:16:53Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5728783347,141,20.6,5728783343,56,Right,5728783345,140,61.7,5728783351,213,5.01,5728783349,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034307,140,1,1,15,25,f1h34qp5zbfl489q8vnkhiq9s,1,61.7,20.6,2025-05-15T17:16:52.999Z,2025-05-15T17:16:54Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728783441,212,18.6,5728783439,141,34.8,5728783435,56,Center,5728783443,213,0.55,5728783437,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034311,141,1,1,15,26,f1h34qp5zbfl489q8vnkhiq9s,1,77.3,35.1,2025-05-15T17:16:54.615Z,2025-05-15T18:01:26Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728783461,213,3.59,5728783459,212,7.8,5728783453,56,Center,5728783455,140,70.6,5728783457,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034339,142,1,1,15,28,f1h34qp5zbfl489q8vnkhiq9s,0,70.6,30.1,2025-05-15T17:16:56.375Z,2025-05-15T18:01:34Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728783647,140,100.0,5728783651,141,71.1,5728783655,213,0.71,5728783653,212,42.9,5728783645,56,Center,5728783643,155,,5728783657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034347,143,5,1,15,30,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,74.5,2025-05-15T17:16:58.366Z,2025-05-15T18:52:24Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728783699,346,,5728784153,233,161,5728783697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034431,161,5,1,15,30,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.4,25.5,2025-05-15T17:16:58.366Z,2025-05-15T18:52:23Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5728784127,56,Back,5728784137,233,143,5728784129,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034443,162,1,1,15,48,8gxd9ry2580pu1b1dd5ny9ymy,0,4.5,53.1,2025-05-15T17:17:16.207Z,2025-05-15T17:17:18Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728784207,141,29.1,5728784215,74,,5728784213,1,,5728784211,213,5.94,5728784205,140,48.0,5728784203,56,Back,5728784209,212,48.5,5728784201,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034445,144,61,1,15,51,f1h34qp5zbfl489q8vnkhiq9s,0,60.5,73.3,2025-05-15T17:17:18.920Z,2025-05-15T17:17:24Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728784357,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034449,145,5,1,15,52,f1h34qp5zbfl489q8vnkhiq9s,0,63.0,101.4,2025-05-15T17:17:20.447Z,2025-05-15T18:52:25Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728784259,56,Left,5728784261,347,,5728784531,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034477,163,5,1,15,52,8gxd9ry2580pu1b1dd5ny9ymy,1,37.0,-1.4,2025-05-15T17:17:20.447Z,2025-05-15T18:52:24Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728784461,56,Back,5728784463,347,,5728784479,233,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034527,164,1,1,16,0,8gxd9ry2580pu1b1dd5ny9ymy,1,33.6,0.0,2025-05-15T17:17:28.822Z,2025-05-15T17:17:35Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728784731,140,18.1,5728784729,56,Back,5728784739,1,,5728784735,212,23.4,5728784733,141,23.3,5728784725,107,,5728784737,213,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034547,165,1,1,16,7,8gxd9ry2580pu1b1dd5ny9ymy,1,24.3,24.1,2025-05-15T17:17:35.431Z,2025-05-15T17:17:39Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728784837,140,10.3,5728784841,212,22.5,5728784839,141,49.1,5728784835,56,Back,5728784843,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034549,166,1,1,16,11,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,49.1,2025-05-15T17:17:38.926Z,2025-05-15T17:17:40Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728784867,141,46.4,5728784871,213,6.12,5728784865,140,21.1,5728784863,56,Back,5728784869,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034573,167,1,1,16,12,8gxd9ry2580pu1b1dd5ny9ymy,1,21.1,46.4,2025-05-15T17:17:40.406Z,2025-05-15T17:17:46Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728785001,56,Back,5728785009,213,2.99,5728785005,141,50.1,5728785003,140,5.9,5728785007,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034607,168,1,1,16,18,8gxd9ry2580pu1b1dd5ny9ymy,1,9.5,48.4,2025-05-15T17:17:46.023Z,2025-05-15T17:17:50Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728785207,1,,5728785197,56,Back,5728785205,213,6.01,5728785203,212,41.4,5728785199,140,47.5,5728785195,157,,5728785201,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034609,169,1,1,16,22,8gxd9ry2580pu1b1dd5ny9ymy,1,55.7,24.4,2025-05-15T17:17:50.530Z,2025-05-15T17:20:07Z,5e5fuj7mbkpvf0bug32ixxc5x,S. Makienok,,,5728790507,3,,5728790515,141,15.8,5728790511,140,58.0,5728790519,213,5.10,5728785211,56,Right,5728790517,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034629,170,1,1,16,24,8gxd9ry2580pu1b1dd5ny9ymy,0,58.5,13.2,2025-05-15T17:17:52.598Z,2025-05-15T17:17:53Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5728785309,56,Center,5728785319,213,0.94,5728785313,140,69.9,5728785315,141,37.3,5728785317,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034623,146,8,1,16,24,f1h34qp5zbfl489q8vnkhiq9s,1,29.6,66.6,2025-05-15T17:17:52.703Z,2025-05-15T17:17:52Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728785283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034663,148,1,1,16,26,f1h34qp5zbfl489q8vnkhiq9s,1,23.1,76.3,2025-05-15T17:17:54.239Z,2025-05-15T17:17:57Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728785485,141,59.6,5728785483,140,8.1,5728785481,56,Back,5728785489,213,3.77,5728785487,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034671,149,1,1,16,29,f1h34qp5zbfl489q8vnkhiq9s,1,8.1,55.7,2025-05-15T17:17:56.983Z,2025-05-15T17:17:58Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5728785519,56,Back,5728785527,213,0.30,5728785525,212,28.7,5728785523,141,68.1,5728785521,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034681,150,1,1,16,30,f1h34qp5zbfl489q8vnkhiq9s,1,34.2,68.1,2025-05-15T17:17:58.343Z,2025-05-15T17:17:59Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728785557,56,Back,5728785565,213,2.61,5728785563,212,21.0,5728785561,141,83.8,5728785559,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034687,151,1,1,16,31,f1h34qp5zbfl489q8vnkhiq9s,1,15.0,83.0,2025-05-15T17:17:59.671Z,2025-05-15T17:18:01Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728785607,213,0.90,5728785605,212,9.2,5728785603,141,93.6,5728785599,56,Back,5728785601,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034699,152,1,1,16,33,f1h34qp5zbfl489q8vnkhiq9s,1,20.5,93.6,2025-05-15T17:18:01.343Z,2025-05-15T17:18:04Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728785677,212,14.8,5728785673,140,33.5,5728785675,141,85.0,5728785679,213,5.88,5728785671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034707,153,1,1,16,36,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,91.7,2025-05-15T17:18:04.551Z,2025-05-15T17:18:05Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728785727,212,24.5,5728785723,140,49.6,5728785725,141,68.1,5728785729,213,5.57,5728785721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034709,154,1,1,16,37,f1h34qp5zbfl489q8vnkhiq9s,1,49.6,68.1,2025-05-15T17:18:05.562Z,2025-05-15T17:18:06Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5728785739,140,56.6,5728785741,141,87.2,5728785743,212,14.9,5728785745,213,1.06,5728785737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034745,155,1,1,16,38,f1h34qp5zbfl489q8vnkhiq9s,1,56.6,87.2,2025-05-15T17:18:06.608Z,2025-05-15T18:00:40Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,1.0,,5728860363,210,15,5728785927,213,5.60,5728785919,56,Center,5728785925,212,28.9,5728785923,141,60.3,5728785949,156,,5728785921,140,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034757,156,15,1,16,42,f1h34qp5zbfl489q8vnkhiq9s,1,81.3,57.9,2025-05-15T17:18:10.759Z,2025-05-15T20:13:24Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728793981,82,,5728794073,103,19,5728860369,55,155,5728786005,18,,5728786003,22,,5728794079,147,56.0,5728860365,72,,5728794081,230,98.8,5728794077,146,5728786007,56,Center,5728860367,29,5728860423,233,443,85.1,,5728860373,215,,5728794069,78,,5728794071,102,48.4,5728794083,231,51.8,,,,,,,
2815047497,443,10,1,16,42,8gxd9ry2580pu1b1dd5ny9ymy,1,14.9,44.0,2025-05-15T17:18:10.859Z,2025-05-15T18:00:44Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728860419,94,,5728860421,56,Back,5728860439,233,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034751,171,43,1,16,44,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-05-15T17:18:12.375Z,2025-05-15T18:00:45Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728785961,173,0,5728860445,144,10,5728785963,178,0,5728785965,182,0,5728785967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034771,172,12,1,16,46,8gxd9ry2580pu1b1dd5ny9ymy,1,7.0,35.7,2025-05-15T17:18:14.197Z,2025-05-15T17:18:16Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728786057,213,5.12,5728786049,56,Back,5728786055,212,27.3,5728786079,167,,5728786053,141,0.0,5728786051,140,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034823,157,5,1,16,47,f1h34qp5zbfl489q8vnkhiq9s,1,83.9,101.3,2025-05-15T17:18:15.119Z,2025-05-15T18:52:25Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728786429,56,Left,5728786431,347,,5728786435,233,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034773,173,5,1,16,47,8gxd9ry2580pu1b1dd5ny9ymy,0,16.1,-1.3,2025-05-15T17:18:15.119Z,2025-05-15T18:52:25Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5728786513,233,157,5728786063,56,Back,5728786065,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034845,158,1,1,16,59,f1h34qp5zbfl489q8vnkhiq9s,1,84.8,100.0,2025-05-15T17:18:27.174Z,2025-05-15T18:00:05Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728786537,56,Left,5728859811,189,,5728786535,107,,5728786543,212,13.6,5728786545,213,5.36,5728786541,141,85.4,5728786539,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034853,159,1,1,16,59,f1h34qp5zbfl489q8vnkhiq9s,0,91.8,85.4,2025-05-15T17:18:27.908Z,2025-05-15T18:00:11Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728786605,286,,5728786599,236,,5728786601,233,174,5728786577,213,2.70,5728786571,140,86.1,5728786569,56,Left,5728786575,212,6.6,5728786573,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034835,174,74,1,16,59,8gxd9ry2580pu1b1dd5ny9ymy,1,10.3,13.4,2025-05-15T17:18:27.909Z,2025-05-15T19:27:12Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728786499,285,,5728786495,56,Back,5728786645,233,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034879,160,5,1,17,0,f1h34qp5zbfl489q8vnkhiq9s,1,85.0,101.3,2025-05-15T17:18:28.798Z,2025-05-15T18:52:26Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5728786739,233,175,5728786715,347,,5728786713,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815034851,175,5,1,17,0,8gxd9ry2580pu1b1dd5ny9ymy,0,15.0,-1.3,2025-05-15T17:18:28.798Z,2025-05-15T18:52:26Z,bfvdr7ckiersz26ya2kq9f1g4,A. Iljazovski,,,5728786563,347,,5728786561,56,Back,5728786755,233,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035037,161,1,1,17,25,f1h34qp5zbfl489q8vnkhiq9s,1,82.3,100.0,2025-05-15T17:18:53.542Z,2025-05-15T17:18:57Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5728787513,56,Left,5728787515,140,71.9,5728787517,141,83.2,5728787521,213,4.00,5728787511,107,,5728787519,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035073,162,1,1,17,29,f1h34qp5zbfl489q8vnkhiq9s,1,75.5,82.3,2025-05-15T17:18:57.750Z,2025-05-15T17:19:02Z,1se7wkenvs4elrapvdw9mdnje,L. Montano,,,5728787701,56,Center,5728787709,213,5.10,5728787697,2,,5728787703,140,86.8,5728787705,141,39.5,5728787699,155,,5728787707,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035227,166,44,1,17,33,f1h34qp5zbfl489q8vnkhiq9s,1,89.8,45.2,2025-05-15T17:19:01.670Z,2025-05-15T17:59:19Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,,,5728788581,56,Center,5728788589,233,176,5728788583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035085,176,44,1,17,33,8gxd9ry2580pu1b1dd5ny9ymy,0,10.2,54.8,2025-05-15T17:19:01.671Z,2025-05-15T18:02:40Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728788649,233,166,5728787767,56,Back,5728787769,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035101,163,1,1,17,34,f1h34qp5zbfl489q8vnkhiq9s,1,86.8,39.5,2025-05-15T17:19:02.479Z,2025-05-15T18:02:42Z,bmkwmf5f2ssnw2cq7uga7yd5g,A. Troelsen,1.0,,5728787837,212,12.7,5728788319,210,13,5728787831,56,Center,5728787829,3,,5728787839,213,1.35,5728787835,141,57.8,5728787833,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035105,164,13,1,17,35,f1h34qp5zbfl489q8vnkhiq9s,1,89.4,57.8,2025-05-15T17:19:03.830Z,2025-05-15T20:15:31Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5729123067,160,,5728788365,29,,5728788379,231,51.4,5728788363,73,,5728788371,102,62.2,5728788373,103,30.6,5728788375,215,,5728787861,17,,5728788367,55,5728788031,20,,5728787863,56,5728788377,230,99.1,163,Center,5729123069,328,,,,,,,,,,,,,,,,,
2815035123,165,5,1,17,36,f1h34qp5zbfl489q8vnkhiq9s,0,101.2,61.4,2025-05-15T17:19:04.478Z,2025-05-15T18:52:27Z,6hmsrr08cllpl4iumu92zskbt,L. From,,,5728787979,56,Center,5728788053,233,177,5728787981,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035109,177,5,1,17,36,8gxd9ry2580pu1b1dd5ny9ymy,1,-1.2,38.6,2025-05-15T17:19:04.478Z,2025-05-15T18:52:27Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728787901,346,,5728787899,56,Back,5728788011,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035285,178,1,1,17,54,8gxd9ry2580pu1b1dd5ny9ymy,1,3.4,56.9,2025-05-15T17:19:22.068Z,2025-05-15T17:19:25Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5728788953,213,4.61,5728788951,212,8.4,5728788947,140,2.6,5728788949,141,44.6,5728788957,237,,5728788945,56,Back,5728788943,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035311,179,1,1,17,57,8gxd9ry2580pu1b1dd5ny9ymy,1,3.6,39.8,2025-05-15T17:19:25.021Z,2025-05-15T17:19:28Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5728789089,140,8.0,5728789091,141,18.5,5728789093,212,15.2,5728789095,213,5.02,5728789087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035331,180,1,1,18,0,8gxd9ry2580pu1b1dd5ny9ymy,0,9.7,14.4,2025-05-15T17:19:28.404Z,2025-05-15T17:19:32Z,3pk6hii2s8tbv2zux8mvbapec,N. Jungvig,,,5728789161,56,Right,5728789159,155,,5728789169,213,0.08,5728789163,140,55.5,5728789165,141,19.8,5728789171,1,,5728789167,212,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815035345,167,44,1,18,3,f1h34qp5zbfl489q8vnkhiq9s,1,43.2,77.6,2025-05-15T17:19:31.611Z,2025-05-15T19:03:39Z,37mo55lynu3blqnb8k9ln8k16,P. Tjørnelund,,,5728789259,233,181,5728789243,56,Back,5728789245,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
