id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2754678371,235,3,1,19,22,aqtkb4mgrz8c6iqfufj6qjbv9,0,77.2,86.4,2024-12-02T17:50:12.992Z,2024-12-02T20:15:25Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398630641,286,,5398630639,56,Left,5398630685,233,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678375,129,7,1,19,22,8cfkisxf1fkxdqtt6tx1tup48,1,22.8,13.6,2024-12-02T17:50:12.993Z,2024-12-02T18:27:39Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5398630649,285,,5398630665,233,235,5398630647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678387,131,1,1,19,23,8cfkisxf1fkxdqtt6tx1tup48,0,29.8,14.9,2024-12-02T17:50:14.581Z,2024-12-02T17:50:16Z,e2aqcawslcbpp88nia8eko2y1,J. Rothmann,,,5398630695,212,13.9,5398630689,56,Back,5398630693,141,35.2,5398630691,140,31.5,5398630697,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678393,237,1,1,19,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.8,74.1,2024-12-02T17:50:15.933Z,2024-12-02T17:51:04Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,1.0,,5398631767,210,15,5398630723,140,71.2,5398630727,212,11.5,5398630721,56,Center,5398630729,213,5.74,5398630725,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678399,238,15,1,19,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,65.4,2024-12-02T17:50:17.121Z,2024-12-02T19:48:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398631813,233,132,5398630753,18,,5398631775,78,,5398631787,215,,5398631779,55,237,5398631795,231,52.7,5398631717,82,,5398631791,147,62.3,5398631783,102,50.4,5398631705,20,,5398631785,103,5398631789,146,5398631777,29,80.2,,5398631793,230,19,97.2,5398630751,22,,5398630755,56,,,Center,,,,,,,
2754678405,132,10,1,19,26,8cfkisxf1fkxdqtt6tx1tup48,1,18.8,38.8,2024-12-02T17:50:17.221Z,2024-12-02T17:51:05Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398631821,233,238,5398630777,56,Back,5398630775,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678557,135,61,1,19,27,8cfkisxf1fkxdqtt6tx1tup48,1,24.7,35.8,2024-12-02T17:50:17.741Z,2024-12-02T17:51:00Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5398631609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678403,239,43,1,19,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T17:50:18.248Z,2024-12-02T17:51:08Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398631851,144,61,5398630767,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678439,240,1,1,19,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.3,74.1,2024-12-02T17:50:24.896Z,2024-12-02T17:50:25Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398630981,141,58.2,5398630983,212,12.8,5398630979,140,63.8,5398630985,213,4.15,5398630977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678451,241,1,1,19,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.8,58.2,2024-12-02T17:50:25.594Z,2024-12-02T17:50:28Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398631047,212,20.8,5398631043,140,68.6,5398631041,56,Center,5398631049,213,4.96,5398631045,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678457,242,1,1,19,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,73.7,18.3,2024-12-02T17:50:28.528Z,2024-12-02T17:50:30Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398631101,141,42.5,5398631095,56,Center,5398631113,213,1.23,5398631107,212,17.4,5398631097,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678465,243,1,1,19,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.1,42.5,2024-12-02T17:50:29.904Z,2024-12-02T17:52:41Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,1.0,,5398631131,141,37.9,5398631133,212,6.4,5398631129,140,73.8,5398633987,210,15,5398631127,56,Center,5398631135,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678471,244,15,1,19,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.8,37.6,2024-12-02T17:50:31.369Z,2024-12-02T20:06:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398634007,139,,5398634011,147,39.7,5398633993,80,,5398633997,55,243,5398634003,103,19,5398631151,22,,5398634009,146,79.9,5398633741,82,,5398634005,215,,5398633995,29,,5398634015,231,5398631155,56,5398634001,102,Center,45.6,5398633737,20,48.0,,5398631153,18,,5398634013,230,,,96.0,,,,,,,
2754678475,245,61,1,19,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,78.7,34.6,2024-12-02T17:50:32.945Z,2024-12-02T17:52:43Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398634043,228,,5398631175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678493,246,61,1,19,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.2,36.4,2024-12-02T17:50:35.040Z,2024-12-02T17:50:35Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,1.0,,5398631265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678497,133,83,1,19,44,8cfkisxf1fkxdqtt6tx1tup48,0,31.3,71.7,2024-12-02T17:50:35.286Z,2024-12-02T17:53:09Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5398634467,399,uiyol728wan4mxco2foplknp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678503,247,13,1,19,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.7,34.4,2024-12-02T17:50:36.136Z,2024-12-02T17:53:14Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398634435,20,,5398634577,73,,5398634589,215,,5398634585,102,61.8,5398631319,56,Center,5398634581,55,246,5398631315,22,,5398634593,231,45.7,5398634591,230,95.6,5398631317,18,,5398634579,29,5398634587,103,,,20.8,,,,,,,,,,,,,,,,,,,,
2754678555,134,5,1,19,47,8cfkisxf1fkxdqtt6tx1tup48,1,-1.1,40.9,2024-12-02T17:50:38.161Z,2024-12-02T18:30:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,,5398631603,56,Back,5398631721,233,248,5398631605,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678573,248,5,1,19,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,101.1,59.1,2024-12-02T17:50:38.161Z,2024-12-02T18:30:33Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398631733,233,134,5398631693,56,Center,5398631695,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678615,136,1,1,20,20,8cfkisxf1fkxdqtt6tx1tup48,0,5.3,44.9,2024-12-02T17:51:11.222Z,2024-12-02T17:51:15Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,,5398631985,213,0.05,5398631977,56,Center,5398631983,212,62.0,5398631981,141,49.9,5398631975,124,,5398631991,74,,5398631979,140,64.3,5398631987,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678633,249,44,1,20,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,53.6,2024-12-02T17:51:14.668Z,2024-12-02T18:30:21Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398632061,285,,5398632059,56,Back,5398632093,233,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678619,137,44,1,20,23,8cfkisxf1fkxdqtt6tx1tup48,0,62.9,46.4,2024-12-02T17:51:14.669Z,2024-12-02T18:30:21Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,,5398632005,286,,5398632003,56,Center,5398632113,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678651,250,1,1,20,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.5,59.3,2024-12-02T17:51:15.452Z,2024-12-02T18:00:57Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398632163,140,52.6,5398632159,3,,5398632161,56,Center,5398632167,212,15.2,5398632165,141,68.7,5398632169,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678657,251,44,1,20,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.3,68.3,2024-12-02T17:51:17.524Z,2024-12-02T18:30:22Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398632201,56,Center,5398632203,286,,5398632227,233,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678645,138,44,1,20,26,8cfkisxf1fkxdqtt6tx1tup48,0,38.7,31.7,2024-12-02T17:51:17.525Z,2024-12-02T18:30:22Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398632127,56,Back,5398632129,285,,5398632247,233,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678661,252,1,1,20,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,52.6,68.7,2024-12-02T17:51:18.352Z,2024-12-02T18:01:01Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398632217,141,54.9,5398632221,213,5.43,5398632211,3,,5398632213,56,Center,5398632219,212,12.5,5398632215,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678671,139,1,1,20,30,8cfkisxf1fkxdqtt6tx1tup48,1,24.4,38.6,2024-12-02T17:51:20.870Z,2024-12-02T17:51:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398632283,140,16.5,5398632291,1,,5398632279,157,,5398632287,212,18.6,5398632281,56,Back,5398632289,213,4.25,5398632285,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678675,140,1,1,20,31,8cfkisxf1fkxdqtt6tx1tup48,0,16.5,14.1,2024-12-02T17:51:22.373Z,2024-12-02T17:51:23Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,,5398632315,141,16.8,5398632309,140,31.5,5398632319,213,0.12,5398632305,56,Back,5398632301,157,,5398632317,212,15.9,5398632321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678703,253,1,1,20,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.5,81.5,2024-12-02T17:51:24.895Z,2024-12-02T17:51:27Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5398632481,140,79.7,5398632483,141,92.7,5398632487,213,0.79,5398632479,56,Left,5398632485,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678707,254,1,1,20,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.7,92.7,2024-12-02T17:51:27.031Z,2024-12-02T17:51:30Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5398632503,56,Left,5398632509,212,10.7,5398632505,140,73.1,5398632511,213,4.00,5398632507,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678713,255,1,1,20,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.1,75.7,2024-12-02T17:51:29.871Z,2024-12-02T17:51:32Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398632549,213,3.62,5398632545,141,63.3,5398632547,212,18.4,5398632543,140,56.5,5398632541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678721,256,1,1,20,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.5,63.3,2024-12-02T17:51:32.055Z,2024-12-02T17:51:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398632609,56,Left,5398632615,212,12.7,5398632611,140,58.3,5398632613,141,81.7,5398632617,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678723,141,45,1,20,47,8cfkisxf1fkxdqtt6tx1tup48,0,30.8,30.2,2024-12-02T17:51:37.847Z,2024-12-02T18:27:48Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,,5398632667,233,257,5398632621,56,Back,5398632623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678725,257,3,1,20,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.2,69.8,2024-12-02T17:51:37.847Z,2024-12-02T18:27:47Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398632627,286,,5398632647,233,141,5398632625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678729,258,61,1,20,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,57.4,63.4,2024-12-02T17:51:38.655Z,2024-12-02T17:51:41Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398632633,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678911,142,1,1,20,49,8cfkisxf1fkxdqtt6tx1tup48,0,21.1,56.3,2024-12-02T17:51:40.629Z,2024-12-02T18:01:34Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,,5398633673,212,43.1,5398633671,141,30.7,5398633667,56,Center,5398633677,1,,5398633665,157,,5398633675,213,5.87,5398633669,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678785,259,61,1,21,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.4,54.5,2024-12-02T17:51:51.179Z,2024-12-02T17:51:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398632967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678915,143,27,1,21,8,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T17:51:58.920Z,2024-12-02T18:30:26Z,,,,,5398715853,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754678791,260,27,1,21,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T17:51:58.920Z,2024-12-02T18:30:26Z,,,,,5398715871,233,143,5398633033,41,Injury,5398633035,53,2tcdx5rp7vujnlid4oqqxdogk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679061,144,28,1,22,30,8cfkisxf1fkxdqtt6tx1tup48,1,0.0,0.0,2024-12-02T17:53:20.751Z,2024-12-02T18:30:26Z,,,,,5398634721,55,143,5398715887,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679101,261,28,1,22,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-12-02T17:53:20.751Z,2024-12-02T18:30:27Z,,,,,5398715913,233,144,5398634967,55,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679117,263,1,1,22,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.3,62.9,2024-12-02T17:53:36.493Z,2024-12-02T17:53:37Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398635023,56,Back,5398635025,140,36.4,5398635029,212,13.2,5398635031,213,4.23,5398635027,141,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679125,264,1,1,22,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,45.7,2024-12-02T17:53:37.182Z,2024-12-02T17:53:39Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398635075,213,5.25,5398635069,140,41.6,5398635073,212,10.7,5398635071,141,32.1,5398635067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679133,265,1,1,22,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.6,32.1,2024-12-02T17:53:39.438Z,2024-12-02T17:53:41Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398635115,212,11.1,5398635113,141,43.7,5398635107,56,Back,5398635111,140,34.1,5398635117,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679135,266,1,1,22,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.1,43.7,2024-12-02T17:53:41.445Z,2024-12-02T17:53:42Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398635129,213,1.55,5398635125,141,61.7,5398635127,212,12.2,5398635121,56,Back,5398635123,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679151,267,1,1,22,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,61.7,2024-12-02T17:53:41.964Z,2024-12-02T17:53:47Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398635217,212,12.1,5398635213,140,34.1,5398635211,56,Back,5398635219,213,4.69,5398635215,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679161,268,1,1,22,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,41.3,2024-12-02T17:53:46.909Z,2024-12-02T17:53:49Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398635303,56,Back,5398635311,213,1.58,5398635307,141,59.1,5398635305,140,35.1,5398635309,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679165,269,1,1,22,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.5,60.5,2024-12-02T17:53:49.325Z,2024-12-02T17:53:51Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398635347,140,8.1,5398635349,141,47.9,5398635353,213,3.52,5398635351,212,23.1,5398635345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679185,270,1,1,23,0,aqtkb4mgrz8c6iqfufj6qjbv9,0,8.1,47.9,2024-12-02T17:53:51.478Z,2024-12-02T17:53:56Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5398635517,1,,5398635513,212,59.0,5398635507,56,Center,5398635511,141,48.1,5398635505,157,,5398635509,140,64.3,5398635515,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679293,147,44,1,23,5,8cfkisxf1fkxdqtt6tx1tup48,1,36.3,59.2,2024-12-02T17:53:56.363Z,2024-12-02T18:30:22Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398636121,285,,5398638023,233,292,5398636119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679615,292,44,1,23,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,63.7,40.8,2024-12-02T17:53:56.364Z,2024-12-02T18:30:23Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398638043,233,147,5398637981,56,Center,5398637983,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679195,146,1,1,23,6,8cfkisxf1fkxdqtt6tx1tup48,0,28.8,61.8,2024-12-02T17:53:56.907Z,2024-12-02T17:54:31Z,5nved2kta2hk8103hkyhq33hm,M. Jakobsen,,,5398635571,56,Back,5398635573,140,34.2,5398635577,212,11.6,5398635575,141,76.7,5398635569,3,,5398635579,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679245,271,1,1,23,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.5,2.8,2024-12-02T17:54:05.396Z,2024-12-02T17:54:08Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5398635803,212,11.4,5398635799,140,64.6,5398635801,141,2.8,5398635805,213,3.14,5398635797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679255,272,1,1,23,17,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.2,13.5,2024-12-02T17:54:08.636Z,2024-12-02T17:54:11Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398635853,56,Back,5398635861,213,2.40,5398635859,212,19.0,5398635855,140,46.9,5398635857,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679261,273,1,1,23,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.2,34.8,2024-12-02T17:54:11.669Z,2024-12-02T17:54:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398635887,56,Center,5398635893,212,13.1,5398635891,141,25.8,5398635889,140,57.2,5398635895,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679275,274,1,1,23,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.2,25.8,2024-12-02T17:54:15.292Z,2024-12-02T17:54:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398635969,141,16.4,5398635965,56,Right,5398635967,140,51.2,5398635973,213,3.93,5398635971,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679281,275,1,1,23,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.2,16.4,2024-12-02T17:54:19.332Z,2024-12-02T17:54:20Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398636003,56,Back,5398636007,141,7.3,5398636011,213,4.30,5398636005,140,48.6,5398636009,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679291,276,1,1,23,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.6,7.3,2024-12-02T17:54:20.093Z,2024-12-02T17:54:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5398636099,141,29.1,5398636103,213,1.94,5398636101,212,15.9,5398636095,56,Back,5398636097,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679297,277,1,1,23,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.7,39.1,2024-12-02T17:54:24.684Z,2024-12-02T17:54:26Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398636149,141,57.6,5398636153,213,1.78,5398636151,212,12.9,5398636145,56,Back,5398636147,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679303,278,1,1,23,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.2,58.2,2024-12-02T17:54:25.900Z,2024-12-02T17:54:28Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5398636177,56,Back,5398636185,213,4.87,5398636179,140,37.3,5398636181,141,47.8,5398636183,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679341,279,1,1,23,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.3,47.8,2024-12-02T17:54:28.132Z,2024-12-02T17:54:33Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5398636395,140,41.2,5398636399,212,13.2,5398636397,141,29.4,5398636401,213,5.03,5398636393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679343,280,1,1,23,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.9,29.1,2024-12-02T17:54:33.604Z,2024-12-02T17:54:34Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398636411,56,Center,5398636413,140,59.2,5398636417,212,18.2,5398636415,141,31.2,5398636419,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679347,281,1,1,23,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.2,31.2,2024-12-02T17:54:34.276Z,2024-12-02T17:54:35Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5398636439,140,43.7,5398636463,156,,5398636445,213,3.18,5398636437,56,Back,5398636443,212,16.3,5398636441,141,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679369,282,1,1,23,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.6,30.3,2024-12-02T17:54:37.236Z,2024-12-02T17:54:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398636561,141,35.8,5398636565,213,0.40,5398636563,212,9.7,5398636557,56,Center,5398636559,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679371,283,1,1,23,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.7,35.2,2024-12-02T17:54:40.069Z,2024-12-02T17:54:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5398636587,156,,5398636579,212,7.3,5398636581,213,4.34,5398636575,140,46.2,5398636577,141,25.2,5398636573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754679391,284,1,1,23,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.7,20.3,2024-12-02T17:54:43.779Z,2024-12-02T17:54:45Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5398636683,56,Right,5398636691,213,4.98,5398636687,141,6.7,5398636685,140,54.1,5398636689,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
