id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2815316913,252,1,1,26,44,7gkglopz9cjsysn2u6sbhuvc5,1,62.8,62.3,2025-05-16T17:26:40.605Z,2025-05-16T17:26:53Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730366081,141,4.4,5730366083,212,40.4,5730366077,56,Right,5730366085,213,4.48,5730366087,1,,5730366507,155,,5730366079,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316943,253,1,1,26,50,7gkglopz9cjsysn2u6sbhuvc5,0,56.1,3.5,2025-05-16T17:26:46.853Z,2025-05-16T17:26:50Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730366305,155,,5730366315,213,0.34,5730366317,1,,5730366307,56,Center,5730366311,141,28.3,5730366313,212,50.4,5730366309,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317207,235,5,1,26,53,b2vft81kyjurzbmekvgrqwr64,1,-1.2,66.4,2025-05-16T17:26:50.285Z,2025-05-16T19:27:36Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730367699,233,254,5730367677,346,,5730367675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316969,254,5,1,26,53,7gkglopz9cjsysn2u6sbhuvc5,0,101.2,33.6,2025-05-16T17:26:50.285Z,2025-05-16T19:27:37Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730367723,233,235,5730366471,346,,5730366469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317229,236,1,1,27,14,b2vft81kyjurzbmekvgrqwr64,1,4.8,49.9,2025-05-16T17:27:10.877Z,2025-05-16T17:27:12Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5730367817,141,44.6,5730367821,213,5.69,5730367815,140,9.9,5730367819,212,6.5,5730367811,124,,5730367813,56,Back,5730367825,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317241,237,1,1,27,15,b2vft81kyjurzbmekvgrqwr64,1,9.8,44.6,2025-05-16T17:27:11.901Z,2025-05-16T17:27:13Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730367865,140,23.0,5730367857,157,,5730367861,56,Back,5730367877,1,,5730367873,212,14.3,5730367869,141,50.0,5730367875,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317275,238,1,1,27,16,b2vft81kyjurzbmekvgrqwr64,1,23.2,50.0,2025-05-16T17:27:12.813Z,2025-05-16T17:27:15Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730368023,141,28.0,5730368021,140,31.3,5730368027,212,17.2,5730368029,213,5.23,5730368019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317301,239,1,1,27,19,b2vft81kyjurzbmekvgrqwr64,1,31.3,28.0,2025-05-16T17:27:15.589Z,2025-05-16T17:27:18Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730368207,212,8.7,5730368205,141,21.8,5730368203,140,38.5,5730368201,56,Back,5730368209,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317319,240,1,1,27,21,b2vft81kyjurzbmekvgrqwr64,1,46.6,31.0,2025-05-16T17:27:18.501Z,2025-05-16T17:27:20Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730368295,212,16.4,5730368293,141,37.9,5730368291,140,61.6,5730368297,213,0.29,5730368289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317359,241,1,1,27,23,b2vft81kyjurzbmekvgrqwr64,1,61.6,37.9,2025-05-16T17:27:20.276Z,2025-05-16T17:27:23Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5730368539,56,Right,5730368545,212,26.6,5730368543,141,20.3,5730368547,213,5.82,5730368541,140,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317381,242,1,1,27,27,b2vft81kyjurzbmekvgrqwr64,0,87.0,16.4,2025-05-16T17:27:23.653Z,2025-05-16T19:39:03Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730368653,155,,5730368651,2,,5730368659,141,42.2,5730368661,212,17.5,5730368655,56,Center,5730368663,213,1.56,5730368657,140,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317387,255,61,1,27,28,7gkglopz9cjsysn2u6sbhuvc5,1,10.7,60.8,2025-05-16T17:27:25.171Z,2025-05-16T17:31:05Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5730368695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317427,256,12,1,27,28,7gkglopz9cjsysn2u6sbhuvc5,1,11.1,34.2,2025-05-16T17:27:25.374Z,2025-05-16T17:29:43Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730378289,213,3.98,5730378285,141,30.1,5730378287,212,3.8,5730378283,140,8.7,5730378277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317431,257,61,1,27,30,7gkglopz9cjsysn2u6sbhuvc5,1,7.3,40.3,2025-05-16T17:27:26.542Z,2025-05-16T17:30:51Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730382585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318019,258,12,1,27,33,7gkglopz9cjsysn2u6sbhuvc5,1,10.9,66.3,2025-05-16T17:27:30.326Z,2025-05-16T17:28:12Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5730372271,213,5.83,5730372269,212,36.5,5730372267,141,43.0,5730372263,56,Back,5730372265,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317497,243,1,1,27,34,b2vft81kyjurzbmekvgrqwr64,1,61.6,46.1,2025-05-16T17:27:31.189Z,2025-05-16T17:27:33Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730369279,141,57.8,5730369275,56,Center,5730369283,213,2.41,5730369277,140,53.2,5730369281,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317527,244,1,1,27,36,b2vft81kyjurzbmekvgrqwr64,1,52.7,58.2,2025-05-16T17:27:33.253Z,2025-05-16T17:27:35Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730369431,213,5.07,5730369425,140,57.4,5730369427,141,38.6,5730369423,56,Center,5730369429,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317563,245,1,1,27,38,b2vft81kyjurzbmekvgrqwr64,1,57.4,38.6,2025-05-16T17:27:35.341Z,2025-05-16T17:27:38Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730369651,212,10.5,5730369653,213,4.82,5730369649,141,23.3,5730369645,56,Center,5730369647,140,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317581,246,1,1,27,42,b2vft81kyjurzbmekvgrqwr64,1,58.5,23.3,2025-05-16T17:27:38.741Z,2025-05-16T17:27:40Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730369739,141,34.2,5730369743,213,1.60,5730369741,212,7.4,5730369735,56,Center,5730369737,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317627,247,1,1,27,43,b2vft81kyjurzbmekvgrqwr64,1,58.3,34.2,2025-05-16T17:27:39.885Z,2025-05-16T17:27:42Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730369991,141,21.9,5730369993,212,8.5,5730369987,56,Center,5730369989,140,59.5,5730369995,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317669,248,1,1,27,45,b2vft81kyjurzbmekvgrqwr64,1,59.5,21.9,2025-05-16T17:27:42.373Z,2025-05-16T17:27:45Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730370209,141,34.3,5730370211,212,20.4,5730370207,140,41.8,5730370213,213,2.72,5730370205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317749,249,1,1,27,48,b2vft81kyjurzbmekvgrqwr64,1,41.8,37.0,2025-05-16T17:27:44.789Z,2025-05-16T17:27:50Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730370657,213,1.28,5730370655,212,12.9,5730370651,140,45.3,5730370653,141,55.2,5730370649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317791,250,1,1,27,53,b2vft81kyjurzbmekvgrqwr64,1,62.6,67.6,2025-05-16T17:27:50.173Z,2025-05-16T17:27:52Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730370863,141,57.5,5730370867,213,5.27,5730370861,140,66.7,5730370865,212,8.1,5730370859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317827,251,1,1,27,55,b2vft81kyjurzbmekvgrqwr64,1,68.8,54.3,2025-05-16T17:27:52.173Z,2025-05-16T17:27:54Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730371005,141,33.9,5730371007,212,13.9,5730371009,213,4.61,5730371003,140,67.4,5730371001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317877,252,1,1,27,58,b2vft81kyjurzbmekvgrqwr64,1,67.4,33.7,2025-05-16T17:27:54.637Z,2025-05-16T17:27:59Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730371323,212,20.8,5730371317,56,Right,5730371321,141,7.4,5730371325,213,5.25,5730371319,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317893,253,1,1,28,2,b2vft81kyjurzbmekvgrqwr64,1,75.9,10.4,2025-05-16T17:27:58.797Z,2025-05-16T17:28:00Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,,,5730371399,140,65.8,5730371403,212,10.9,5730371401,141,14.4,5730371405,213,2.89,5730371397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317929,254,1,1,28,3,b2vft81kyjurzbmekvgrqwr64,1,65.8,14.4,2025-05-16T17:28:00.005Z,2025-05-16T17:28:02Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730371621,213,6.02,5730371617,141,8.2,5730371615,140,80.7,5730371619,212,16.2,5730371613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317975,255,1,1,28,6,b2vft81kyjurzbmekvgrqwr64,1,81.6,8.5,2025-05-16T17:28:02.749Z,2025-05-16T17:28:08Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730371889,212,18.3,5730371891,213,0.67,5730371885,140,95.2,5730371883,56,Center,5730371887,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317985,256,1,1,28,10,b2vft81kyjurzbmekvgrqwr64,1,95.3,25.2,2025-05-16T17:28:06.830Z,2025-05-16T19:27:02Z,8q8yol44e42o9hwttlopznvh0,M. Nielsen,1.0,,5730371967,2,,5730371981,212,15.1,5730387205,210,15,5730371977,141,46.3,5730371983,213,1.89,5730387207,154,,5730371969,155,,5730371973,140,90.8,5730371971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317989,257,15,1,28,11,b2vft81kyjurzbmekvgrqwr64,1,90.8,46.3,2025-05-16T17:28:07.782Z,2025-05-16T19:39:20Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730915613,100,,5730387257,102,48.7,5730371995,17,,5730387005,20,,5730387253,55,256,5730387249,29,,5730387261,146,95.4,5730915617,82,,5730387251,154,,5730915609,233,5730371993,22,,5730915627,231,49.3,5730387259,103,5730387263,147,47.5,5730387247,78,5730371997,56,5730915623,230,,,261,19,,Center,100,,,
2815318035,261,10,1,28,11,7gkglopz9cjsysn2u6sbhuvc5,1,4.6,52.5,2025-05-16T17:28:07.882Z,2025-05-16T20:17:14Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5730856599,233,257,5730408711,56,Back,5730408709,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318025,259,3,1,28,14,7gkglopz9cjsysn2u6sbhuvc5,0,24.6,68.8,2025-05-16T17:28:11.300Z,2025-05-16T19:36:50Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730372291,56,Back,5730372309,233,259,5730372293,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318023,259,7,1,28,14,b2vft81kyjurzbmekvgrqwr64,1,75.4,31.2,2025-05-16T17:28:11.301Z,2025-05-16T19:36:50Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730372297,233,259,5730372289,286,,5730372287,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318045,260,1,1,28,15,b2vft81kyjurzbmekvgrqwr64,1,73.8,35.2,2025-05-16T17:28:12.350Z,2025-05-16T17:28:14Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5730372363,212,3.7,5730372355,140,74.0,5730372365,213,4.77,5730372351,56,Center,5730372359,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318031,260,43,1,28,16,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-16T17:28:13.135Z,2025-05-16T17:28:34Z,,,,,5730373747,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318051,261,50,1,28,17,b2vft81kyjurzbmekvgrqwr64,1,75.6,30.8,2025-05-16T17:28:13.594Z,2025-05-16T17:28:19Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5730372479,233,263,5730372391,56,Center,5730372393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318059,263,7,1,28,17,7gkglopz9cjsysn2u6sbhuvc5,0,24.4,69.2,2025-05-16T17:28:13.595Z,2025-05-16T17:28:26Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730372417,56,Back,5730372419,285,,5730372445,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318141,264,43,1,28,18,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2025-05-16T17:28:14.924Z,2025-05-16T17:37:27Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730372791,141,67.2,5730372793,212,0,5730372787,56,Back,5730372795,213,3.14,5730372789,140,22.3,5730408273,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318145,265,1,1,28,20,7gkglopz9cjsysn2u6sbhuvc5,0,28.1,57.0,2025-05-16T17:28:16.927Z,2025-05-16T17:28:20Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730372829,141,90.6,5730372837,1,,5730372823,157,,5730372835,213,0.49,5730372825,56,Left,5730372831,212,48.7,5730372827,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318157,263,4,1,28,24,b2vft81kyjurzbmekvgrqwr64,1,33.2,14.2,2025-05-16T17:28:21.063Z,2025-05-16T19:28:50Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730373083,285,,5730372927,56,Back,5730372925,13,,5730372931,265,,5730373041,233,266,5730372929,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318163,266,4,1,28,24,7gkglopz9cjsysn2u6sbhuvc5,0,66.8,85.8,2025-05-16T17:28:21.064Z,2025-05-16T19:28:51Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730372995,152,,5730869389,286,,5730373057,233,263,5730372991,56,Left,5730372987,13,,5730373001,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318337,264,1,1,28,37,b2vft81kyjurzbmekvgrqwr64,1,33.2,22.5,2025-05-16T17:28:33.574Z,2025-05-16T17:28:36Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5730373919,5,,5730373939,213,0.87,5730373933,140,39.8,5730373927,56,Back,5730373937,212,10.8,5730373923,152,,5730373935,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318397,265,1,1,28,39,b2vft81kyjurzbmekvgrqwr64,1,39.8,34.6,2025-05-16T17:28:35.989Z,2025-05-16T17:28:40Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730374323,56,Back,5730374329,212,36.9,5730374327,141,88.7,5730374331,213,1.49,5730374333,1,,5730374325,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318471,266,1,1,28,43,b2vft81kyjurzbmekvgrqwr64,1,46.0,92.4,2025-05-16T17:28:40.414Z,2025-05-16T17:28:48Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730374763,212,11.3,5730374761,141,77.6,5730374757,56,Back,5730374765,213,4.25,5730374759,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318517,267,1,1,28,51,b2vft81kyjurzbmekvgrqwr64,1,61.3,68.2,2025-05-16T17:28:48.134Z,2025-05-16T17:28:53Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730374981,56,Center,5730374983,140,69.6,5730374989,213,0.52,5730374985,141,75.6,5730374987,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318529,268,1,1,28,57,b2vft81kyjurzbmekvgrqwr64,1,70.1,76.6,2025-05-16T17:28:53.614Z,2025-05-16T17:32:44Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730375059,141,91.5,5730375061,212,10.4,5730375055,56,Left,5730375063,213,1.36,5730375057,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318549,269,1,1,28,58,b2vft81kyjurzbmekvgrqwr64,0,72.2,91.5,2025-05-16T17:28:54.630Z,2025-05-16T19:27:00Z,e19g5bz7s9wqcvj8mttztxi0a,O. Klitten,,,5730375179,213,4.16,5730375173,140,66.3,5730375177,212,11.9,5730375171,56,Center,5730375175,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318563,267,8,1,29,0,7gkglopz9cjsysn2u6sbhuvc5,1,28.1,7.6,2025-05-16T17:28:57.343Z,2025-05-16T17:28:57Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730375245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318615,269,3,1,29,1,7gkglopz9cjsysn2u6sbhuvc5,1,44.2,15.8,2025-05-16T17:28:58.291Z,2025-05-16T17:29:06Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730375505,233,270,5730375469,56,Back,5730375471,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318595,270,45,1,29,1,b2vft81kyjurzbmekvgrqwr64,0,55.8,84.2,2025-05-16T17:28:58.291Z,2025-05-16T19:39:13Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730375365,285,,5730375363,56,Left,5730375529,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318673,270,1,1,29,4,7gkglopz9cjsysn2u6sbhuvc5,1,55.0,11.7,2025-05-16T17:29:01.175Z,2025-05-16T17:29:06Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730375743,140,55.2,5730375741,56,Center,5730375749,213,1.55,5730375747,212,12.2,5730375745,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318677,271,61,1,29,8,7gkglopz9cjsysn2u6sbhuvc5,1,59.6,35.1,2025-05-16T17:29:04.991Z,2025-05-16T17:29:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730375755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318703,272,61,1,29,12,7gkglopz9cjsysn2u6sbhuvc5,0,80.9,51.3,2025-05-16T17:29:08.983Z,2025-05-16T17:29:09Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730375913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318739,271,1,1,29,14,b2vft81kyjurzbmekvgrqwr64,0,11.7,43.6,2025-05-16T17:29:10.734Z,2025-05-16T19:38:41Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730376079,140,15.4,5730376085,213,5.89,5730376087,1,,5730376075,157,,5730376077,56,Back,5730376083,212,4.2,5730376081,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318779,273,1,1,29,15,7gkglopz9cjsysn2u6sbhuvc5,1,79.7,60.9,2025-05-16T17:29:11.551Z,2025-05-16T17:29:13Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730376253,213,2.91,5730376251,212,5.8,5730376249,141,62.9,5730376247,140,74.3,5730376245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318789,274,61,1,29,16,7gkglopz9cjsysn2u6sbhuvc5,1,74.3,62.9,2025-05-16T17:29:13.120Z,2025-05-16T17:29:13Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5730376275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318815,275,1,1,29,17,7gkglopz9cjsysn2u6sbhuvc5,1,78.6,61.2,2025-05-16T17:29:14.127Z,2025-05-16T17:29:17Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5730376419,140,67.0,5730376425,213,3.97,5730376417,56,Center,5730376423,212,18.1,5730376421,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318883,276,1,1,29,20,7gkglopz9cjsysn2u6sbhuvc5,1,70.2,32.1,2025-05-16T17:29:16.959Z,2025-05-16T17:29:23Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5730376791,141,8.0,5730376793,212,18.0,5730376787,56,Right,5730376789,140,77.4,5730376795,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318937,277,1,1,29,27,7gkglopz9cjsysn2u6sbhuvc5,0,84.7,6.8,2025-05-16T17:29:23.639Z,2025-05-16T17:29:30Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730377129,2,,5730377283,345,,5730377137,141,100.0,5730377135,140,95.0,5730377141,213,1.40,5730377143,1,,5730377139,212,64.4,5730377131,155,,5730377133,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319177,272,5,1,29,30,b2vft81kyjurzbmekvgrqwr64,1,5.0,-0.2,2025-05-16T17:29:27.447Z,2025-05-16T17:29:46Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5730378411,347,,5730378451,233,278,5730378409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318941,278,5,1,29,30,7gkglopz9cjsysn2u6sbhuvc5,0,95.0,100.2,2025-05-16T17:29:27.447Z,2025-05-16T19:27:37Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5730378471,233,272,5730377163,347,,5730377161,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319189,273,1,1,29,49,b2vft81kyjurzbmekvgrqwr64,1,7.1,0.0,2025-05-16T17:29:45.639Z,2025-05-16T17:29:47Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730378487,140,11.7,5730378499,213,1.08,5730378491,141,12.0,5730378483,56,Back,5730378481,107,,5730378495,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319205,274,1,1,29,50,b2vft81kyjurzbmekvgrqwr64,1,11.7,12.0,2025-05-16T17:29:46.671Z,2025-05-16T17:29:47Z,b0yv1pcxifawqx6r1cfqq3otm,Z. Hyltoft,,,5730378567,213,3.63,5730378555,56,Back,5730378563,141,7.0,5730378565,212,7.3,5730378559,140,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319217,275,1,1,29,51,b2vft81kyjurzbmekvgrqwr64,0,5.7,7.0,2025-05-16T17:29:47.646Z,2025-05-16T17:29:48Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5730378609,141,18.2,5730378605,56,Back,5730378613,213,1.52,5730378607,140,6.1,5730378611,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319233,279,61,1,29,52,7gkglopz9cjsysn2u6sbhuvc5,1,89.6,89.0,2025-05-16T17:29:49.136Z,2025-05-16T17:29:49Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5730378717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319255,276,1,1,29,53,b2vft81kyjurzbmekvgrqwr64,1,12.7,36.7,2025-05-16T17:29:49.951Z,2025-05-16T17:29:51Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5730378879,213,5.17,5730378871,56,Back,5730378873,140,18.7,5730378875,141,17.7,5730378877,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
